step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
50000	-484.292121963042575	-491.147609914001976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652286401674772	0	1	1	1	2	2	2	2	2	3	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	4	5	5	5	2	5	7	5	5	5	5	5	5	7	6	6	5	7	6	6	5	6	7	6	8	6	6	8	7	7	8	8	8	7	7	7	6	7	8	8	8	7	11	7	7	9	10	7	11	9	9	10	7	10	11	10	9	11	10	13	11	11	11	12	12	11	12	13	15	15	15	16	16	15	14	17	18	17	18	0	1	1	1	2	2	2	3	1	3	3	9	6	7	8	9	9	33	11	11	11	5	13	13	13	14	16	16	9	10	14	18	0	20	19	22	23	25	26	26	29	18	20	38	26	26	30	33	20	37	39	40	66	40	24	45	45	45	26	72	49	52	52	52	40	65	34	28	32	50	46	47	65	54	53	21	42	60	73	85	47	66	67	78	73	82	35	82	34	67	85	82	87	85	69	82	77	76	75	97	97	93	83	83	101	102	101	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	3	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	3	2	1	2	1	1	2	1	1	3	1	2	1	1	2	2	1	2	1	1	2	4	2	2	2	2	2	3	3	1	3	3	1	1	2	2	3	2	2	2
50500	-479.971729980740406	-486.827217931699806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576647222301467	0	1	1	1	2	2	2	2	1	3	2	4	3	3	3	3	3	4	4	4	4	3	4	4	4	4	4	5	4	5	5	5	3	4	7	5	5	5	5	5	5	6	7	6	6	7	6	6	5	6	7	6	8	6	7	8	7	7	8	8	8	7	8	7	6	7	9	8	8	8	10	6	8	9	10	6	11	9	8	10	10	9	12	9	10	11	11	13	10	10	11	12	13	12	13	14	15	14	15	16	16	15	14	17	18	16	18	0	1	1	1	2	2	2	3	1	4	3	5	6	7	8	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	11	49	22	23	25	26	26	17	18	34	25	26	26	30	33	34	37	39	40	66	40	24	58	45	45	46	72	20	40	52	52	40	65	11	16	32	50	58	30	65	54	66	34	32	60	65	79	60	66	87	60	79	75	90	66	43	35	85	86	67	85	77	82	95	89	96	97	97	98	83	83	101	98	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	3	1	1	1	1	2	4	1	2	1	1	1	5	4	2	2	2	1	2	3	2	2	4	1	2	2	2	2	1	1	2	1	1	4	2	2	1	1	2	2	1	3	2	3	1	1	1	1	1	2	2	2	2
51000	-476.195458849967167	-483.050946800926567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681397739935536	-1	1	2	1	2	2	2	2	2	3	3	5	3	3	3	3	3	4	4	4	4	3	4	4	4	4	5	5	4	5	5	5	3	5	8	4	5	5	5	5	5	6	6	6	6	5	6	6	6	6	7	6	7	6	7	8	7	6	7	8	8	7	8	7	6	7	9	8	7	8	11	8	8	9	10	9	11	8	9	10	10	10	10	10	9	11	11	12	11	11	11	12	13	12	13	14	15	15	15	16	16	16	15	17	18	16	18	0	1	4	1	2	2	4	4	4	9	3	5	6	7	8	7	4	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	11	22	23	25	26	26	29	18	34	25	26	26	30	33	20	37	39	40	65	40	24	45	45	46	45	47	49	52	52	40	40	65	20	28	32	37	56	47	59	54	66	20	32	30	73	79	60	66	11	78	73	82	83	82	83	76	85	82	83	85	77	82	95	93	88	97	97	98	67	93	101	103	101	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	4	2	2	2	1	1	1	1	2	2	3	2	1	1	1	2	4	2	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	3	1	2	1	2
51500	-449.962521876529081	-456.818009827488481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631747138389936	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	3	5	7	5	5	5	5	5	5	6	7	5	5	7	6	6	6	6	7	6	6	6	7	8	7	7	8	7	8	7	7	7	7	7	9	8	8	7	9	8	8	8	10	8	10	8	9	9	10	10	12	10	9	11	11	13	11	11	11	12	13	12	13	14	14	15	14	16	16	16	16	16	18	17	18	0	1	4	1	2	2	2	3	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	34	22	23	25	26	26	29	18	49	25	26	26	30	33	20	37	39	40	40	40	24	45	45	45	46	47	35	40	40	40	53	53	34	28	32	50	58	60	65	63	66	11	42	60	73	73	47	66	35	78	73	75	67	75	67	67	85	82	89	85	77	75	95	93	82	97	97	98	67	93	101	102	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	4	3	1	1	1	4	2	2	2	1	1	2	2	2	2	1	1	2	2	3	3	1	2	4	2	1	1	4	1	2	1	2
52000	-458.850230845552801	-465.705718796512201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567321795341380	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	3	5	8	5	5	5	5	5	5	6	7	6	6	6	6	6	6	6	7	6	6	6	7	8	7	7	8	8	7	7	8	7	7	7	9	8	8	8	11	8	8	9	10	8	11	9	9	10	10	10	12	10	9	11	10	13	11	11	11	12	14	12	13	14	14	15	15	16	16	16	16	15	18	17	18	0	1	1	1	2	2	2	3	1	3	3	2	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	34	22	23	25	26	26	17	18	20	25	12	26	30	33	34	37	39	40	40	40	24	58	45	45	46	47	49	52	40	46	53	53	20	28	32	50	58	47	65	63	66	49	69	47	73	79	47	66	35	60	73	75	76	82	35	76	85	82	76	85	42	82	95	89	75	97	97	98	87	83	101	102	101	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	2	1	2	2	1	1	2	2	3	2	1	1	3	2	2	1	1	1	2	1	1	3	2	2	6	3	3	3	1	1	4	2	1	1	4	2	2	1	2
52500	-458.097283767199997	-464.952771718159397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726413141328820	0	1	2	1	2	2	2	4	2	3	3	5	3	3	3	3	3	4	4	4	4	3	4	4	4	4	5	5	4	5	4	5	2	5	8	5	5	5	5	5	5	7	7	6	6	7	6	6	6	6	7	6	6	6	7	8	7	7	8	7	7	7	8	7	7	7	9	8	8	8	11	8	8	9	9	8	11	9	9	10	10	10	12	9	10	11	11	12	10	11	11	11	11	12	13	12	14	14	14	16	16	16	16	16	18	15	18	0	1	4	1	2	2	2	3	1	9	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	9	10	9	18	0	20	34	22	23	25	26	26	29	32	34	38	39	26	30	18	34	37	39	40	40	40	24	58	45	45	46	47	49	40	40	52	53	53	20	27	32	37	57	60	65	63	66	20	69	60	73	79	60	66	67	72	73	82	76	75	76	89	85	63	89	85	69	75	95	93	82	97	95	106	93	98	97	98	100	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	2	3	2	1	2	3	2	2	1	3	2	4	1	1
53000	-473.517385529586818	-480.372873480546218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679623986268827	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	2	5	6	5	5	5	5	5	5	7	7	5	5	7	6	6	6	6	7	6	6	6	7	8	6	7	8	6	8	7	8	7	7	7	8	8	8	8	11	8	8	9	10	9	11	8	9	10	10	9	12	9	10	10	11	13	10	10	11	12	14	12	13	14	14	15	15	16	16	16	16	15	18	17	18	0	1	1	1	2	2	2	3	1	3	3	2	6	7	3	2	9	33	3	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	20	22	23	25	26	26	29	18	34	25	26	26	30	33	11	37	39	40	40	40	24	58	45	45	46	30	49	52	40	52	53	53	20	28	32	37	56	60	65	54	66	35	69	60	73	73	47	66	89	78	73	66	76	75	43	67	85	75	83	85	69	82	95	87	88	97	97	98	83	83	97	103	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	3	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	3	2	2	2	2	1	1	2	3	2	1	1	2	3	2	2	1	2	2	2	3	1	2	1	2	2	2	2	4	1	3	1	2	1	1	3	2	3	1	2
53500	-448.511423408367079	-455.366911359326480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666637088247478	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	4	5	5	3	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	6	6	5	8	6	7	8	5	8	7	8	6	7	7	7	7	6	8	11	8	8	9	10	9	11	8	9	10	10	10	12	10	10	10	11	12	10	11	11	11	14	12	13	14	14	13	14	16	16	16	16	15	17	17	18	0	1	4	1	2	2	2	15	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	18	0	20	34	22	23	25	26	26	29	69	34	38	26	26	30	33	34	37	31	40	40	40	13	58	45	45	46	30	49	40	52	40	53	53	11	28	32	37	82	60	65	54	66	49	69	60	73	79	72	53	87	78	79	66	76	75	76	89	85	82	98	85	42	75	95	83	75	97	97	93	89	93	100	102	105	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	1	2	1	2	1	2	3	1	2	2	1	1	2	4	1	2	1	3	1	2	1	1	1	1	1	2	5	4	1	1	1	2	2	2	4	1	1	1	1
54000	-452.619820932798632	-459.475308883758032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675528491002129	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	2	2	5	4	4	4	4	4	4	4	4	3	5	4	5	5	5	4	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	6	6	6	8	7	7	7	8	7	7	8	7	7	7	8	8	8	7	11	7	8	8	9	9	11	8	9	9	9	9	12	10	10	11	11	11	11	10	11	12	14	12	13	14	14	13	15	16	16	16	16	17	18	17	18	0	1	4	1	2	2	2	3	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	33	0	20	20	22	23	25	26	26	29	18	34	38	26	26	30	33	34	37	39	40	40	40	24	57	45	45	14	72	49	40	40	40	53	53	19	28	32	37	46	47	59	64	66	67	69	72	73	73	47	53	76	78	80	75	90	66	76	76	85	88	98	91	32	75	95	83	82	97	97	83	93	98	101	103	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	3	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	1	3	3	2	2	1	1	1	3	1	1	1	1	1	1	6	2	1	1	3	2	1	2	2	2	2	1	1
54500	-481.959255511152833	-488.814743462112233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706523793299071	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	2	5	4	4	4	4	4	4	4	4	4	5	4	5	5	5	4	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	6	6	7	8	6	7	8	8	8	7	8	7	7	7	9	8	8	8	10	6	8	9	10	9	11	9	9	9	10	9	11	10	10	11	11	12	11	11	11	12	14	12	13	14	14	15	13	16	15	16	16	17	18	17	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	1	14	33	0	20	20	22	23	25	26	26	29	18	11	25	26	26	30	33	20	37	39	40	40	40	24	58	45	45	46	72	49	40	52	40	53	53	49	28	32	55	46	30	65	63	66	11	42	72	73	73	60	66	49	78	80	63	35	82	43	35	85	82	76	85	32	92	77	35	75	97	97	98	93	102	101	102	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	4	2	1	1	1	3	1	1	1	1	1	1	2	4	2	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	2	1	1	1	2	4	1	2	1	1	2	2	2	1	1	3	2	2	3	2	1	3	2	2	7	2	2	5	2	2	1	1	2	1	2	1	2
55000	-488.309998877279213	-495.165486828238613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616959346284683	0	1	2	1	2	2	2	3	2	1	3	5	3	3	3	3	3	5	4	4	4	4	4	4	4	4	4	5	4	4	5	5	3	5	8	5	5	5	5	5	5	7	6	6	5	7	6	6	6	6	7	6	8	6	7	8	7	7	8	8	7	7	8	7	7	7	9	7	8	8	10	6	8	9	10	9	10	8	9	9	10	10	12	10	10	11	11	13	11	10	11	12	14	12	13	14	14	14	15	16	15	15	16	16	18	17	18	0	1	10	1	2	2	2	3	1	1	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	14	16	16	17	10	14	33	0	20	34	22	23	25	26	26	29	18	34	25	26	31	30	33	20	37	39	40	66	40	24	45	45	45	51	72	20	40	40	52	40	52	43	27	18	37	57	30	65	46	66	49	18	47	73	73	47	53	87	78	80	82	49	86	34	67	85	82	76	85	42	66	95	89	96	97	95	89	89	93	101	103	101	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2	3	1	2	2	1	2	2	3	2	2	1	1	2	1	1	1	1	1	4	2	3	1	1	2	2	2	6	3	1	2	1	2	2	1	3	2	3	1	2
55500	-518.393519994540611	-525.249007945500011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725338399742260	-1	0	2	1	1	2	2	4	2	3	3	5	3	3	3	3	3	5	4	4	4	4	4	4	4	4	5	5	4	4	5	5	3	5	8	5	5	5	5	5	5	7	7	6	6	5	6	6	6	6	7	6	8	6	6	8	7	7	8	8	8	7	8	7	6	7	9	7	8	8	10	7	7	8	10	6	11	9	9	8	10	10	12	10	9	11	11	13	11	11	11	12	14	12	13	11	14	13	12	16	15	16	16	17	17	17	18	0	1	4	1	2	2	2	3	4	3	4	1	6	7	3	9	9	33	11	11	11	5	13	13	13	7	16	16	17	10	14	33	0	20	34	22	23	25	14	14	29	18	34	38	26	26	30	33	11	37	39	40	12	40	24	58	31	45	31	47	20	52	52	40	40	40	49	16	18	50	56	30	65	54	66	11	42	72	73	73	60	64	61	78	73	79	43	86	61	43	85	82	98	91	77	53	95	87	75	97	97	93	93	103	101	103	100	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	3	2	4	1	1	2	1	2	2	2	2	1	2	2	1	1	2	3	2	1	2	1	1	2	3	1	1	1	3	2	2	3	1	1	1	1	2	3	1	2	2	2	1	1	2	1	2	1	2
56000	-462.131668557217267	-468.987156508176668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660014029269698	0	1	2	1	2	2	2	3	1	3	3	5	3	3	3	2	3	4	4	4	4	4	4	4	4	4	5	4	4	4	5	5	3	5	8	5	5	5	3	5	5	7	7	6	6	7	6	5	6	6	7	6	8	6	6	8	7	7	8	8	8	7	8	7	6	7	9	8	8	8	11	8	8	9	10	9	10	9	9	10	9	9	12	10	10	11	10	13	11	11	11	12	14	12	13	14	14	15	15	16	16	14	16	15	17	16	18	0	1	1	1	2	2	2	3	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	39	28	16	17	10	14	18	0	20	34	22	23	25	7	26	29	18	20	25	26	26	30	33	34	37	39	40	65	40	24	46	45	45	46	47	49	52	54	52	40	65	11	27	32	37	57	47	65	63	66	20	69	72	53	73	60	66	90	60	53	75	35	53	43	61	85	86	35	91	69	88	95	83	96	97	97	90	83	102	101	102	105	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	3	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	4	2	2	1	2	2	2	1	1	2	1	2	1	1	2	1	1	2	1	3	1	1	3	1	4	1	1	3	1	2	2	2	4	1	1	2	1
56500	-483.824863799946968	-490.680351750906368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606614123368512	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	2	2	4	4	4	4	3	4	4	4	4	5	5	4	5	5	5	3	5	8	5	5	5	3	5	5	7	6	6	6	6	6	4	6	6	7	6	8	6	6	8	7	7	8	8	8	7	8	7	6	7	8	7	7	8	11	7	7	9	9	8	11	8	9	10	10	10	9	10	10	11	11	12	11	11	11	12	13	12	13	14	14	15	15	16	16	16	16	17	18	17	16	0	1	4	1	2	2	2	15	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	39	16	16	17	10	14	18	0	20	20	22	23	25	7	26	29	32	34	25	14	26	30	33	34	37	39	40	66	40	24	58	45	45	26	72	49	52	40	40	40	65	34	27	32	50	57	47	65	54	66	34	32	72	73	73	60	66	34	78	65	82	67	82	76	35	85	75	89	91	69	82	77	93	96	97	97	93	83	102	107	103	97	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	3	2	1	1	1	1	1	2	1	2	3	2	1	1	1	1	4	1	1	1	2	1	1	1	4	1	2	1	2	2	1	1	3	1	2	1	3	1	1	2	2	2	2	1	2	2	1	2	2	2	3	1	2	1	2	1	1	2	2	1	4	3	2	2	1	2	2	3	4	1	2	1	1
57000	-502.083348568088695	-508.938836519048095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662341722171915	0	1	1	1	2	2	2	4	2	3	2	5	3	3	2	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	4	5	3	5	7	5	5	5	3	5	5	7	7	6	5	6	5	6	6	6	5	6	8	6	7	8	7	7	8	8	7	6	7	7	6	7	9	7	7	7	11	6	7	9	10	9	11	8	9	10	10	10	10	10	10	10	11	12	10	10	11	12	11	12	13	14	13	15	12	15	16	16	15	16	18	17	18	0	1	1	1	2	2	2	10	1	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	39	16	16	17	10	7	18	0	19	34	22	23	25	7	26	29	18	34	25	26	26	10	33	34	37	39	40	66	40	25	58	45	45	46	72	49	40	52	46	40	65	43	27	32	50	46	47	65	52	66	49	32	47	73	73	47	66	43	78	79	66	89	75	35	35	85	75	43	85	77	75	69	93	82	95	97	98	67	98	100	98	100	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	1	3	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	5	1	1	3	2	2	3	2	2	2	2	3	2	2	1	1	1	2	2	3	1	1	2	2	1	3	4	2	1	1	2	1	4	1	2	1	2
57500	-501.877013508580717	-508.732501459540117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628165832627904	0	1	1	1	2	2	2	3	2	2	2	5	3	3	2	3	3	4	4	4	4	3	4	4	4	4	5	5	4	5	4	5	2	5	6	4	5	5	3	5	5	7	7	6	5	6	6	6	6	6	5	6	7	6	6	8	7	7	8	7	8	7	8	7	6	7	9	7	8	8	11	8	7	9	10	9	11	9	9	10	8	10	12	10	10	11	10	13	11	10	11	12	14	12	12	14	15	15	12	16	16	16	16	17	18	17	17	0	1	1	1	2	2	2	3	4	3	3	5	6	7	3	9	9	33	11	11	11	5	13	13	13	39	16	16	9	10	14	18	0	11	20	22	23	25	7	26	29	32	20	38	26	26	10	18	34	37	39	40	65	40	24	45	45	45	26	30	35	46	52	40	40	46	43	28	32	50	56	30	65	54	66	43	69	47	73	73	47	66	34	72	79	66	35	75	34	43	85	82	67	85	77	86	95	67	75	95	97	98	98	103	101	98	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	3	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	4	2	1	1	2	1	1	1	2	2	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	2	1	3	3	2	2	2	2	3	2	2	4	1	1	2	3	3	4	2	1	1	3	1	1	2	2	3	1	2	1	1	1	1	2	1	1
