step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-538.699618403978548	-545.555106354937948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656796654292142	-1	1	4	2	2	4	5	5	6	6	7	9	9	9	8	11	10	10	10	11	12	12	12	12	12	13	15	13	14	15	16	17	18	17	18	18	19	19	19	19	20	21	20	21	21	21	21	21	22	23	21	21	21	19	22	21	24	27	26	26	27	28	27	30	30	30	30	32	31	30	29	31	28	31	32	31	31	31	31	32	32	31	32	32	34	32	34	33	33	33	33	33	34	35	35	35	33	36	36	37	38	39	0	1	4	2	2	5	5	6	7	8	9	15	9	10	10	19	9	15	12	18	20	19	18	20	17	22	25	24	26	29	28	31	31	31	17	34	32	34	36	36	37	35	39	36	54	37	40	37	42	42	43	43	43	36	45	38	52	57	57	0	0	0	0	71	0	63	63	76	0	62	60	64	63	62	66	70	0	71	64	0	66	0	0	0	72	79	78	81	81	82	78	78	75	66	81	84	82	92	85	98	92	66	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	5	1	2	1	1	1	1	3	1	2	2	2	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	2	1	1	2	3	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	2	2	2	3	2	3	2	2	2	1	3	3
50500	-546.765036257060956	-553.620524208020356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728302177061356	0	1	2	2	3	4	5	6	6	7	7	9	8	8	8	12	9	10	10	11	11	11	12	11	12	13	15	14	14	15	17	15	18	17	18	18	19	19	20	19	20	21	20	22	21	21	21	21	22	23	21	21	21	19	22	22	23	27	24	26	25	28	29	30	29	30	30	31	30	30	29	31	31	33	31	31	31	31	31	32	32	32	32	32	34	32	34	33	33	33	32	33	33	35	37	33	33	35	36	34	37	40	0	1	2	2	3	5	5	6	7	5	9	10	9	8	8	19	15	17	12	18	18	19	18	8	21	22	15	24	16	29	28	28	31	28	31	34	32	35	40	34	37	35	54	36	54	37	40	41	42	42	43	43	43	36	45	38	43	59	57	0	0	0	0	71	0	62	63	63	0	62	60	64	66	70	70	70	0	71	71	0	75	0	0	0	64	71	91	81	81	82	71	78	75	84	89	84	82	78	91	92	98	98	1	1	1	1	1	1	2	2	1	3	1	1	2	2	2	2	1	1	1	1	1	1	2	3	1	2	5	1	2	1	3	1	1	2	1	1	2	1	1	2	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	1	1	2	2	2	2	3	1	1	4	3	1	2	4
51000	-526.664129254189447	-533.519617205148847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742254635409848	0	1	2	2	3	4	5	6	6	7	7	9	8	9	8	12	9	9	10	11	12	13	12	12	12	13	17	14	14	15	16	17	18	17	18	17	19	19	20	19	20	21	20	22	21	21	20	21	22	24	21	21	21	19	22	22	24	26	25	26	27	28	29	30	29	30	30	31	28	30	29	31	31	32	32	31	31	31	31	32	32	32	32	32	34	32	34	33	33	33	31	33	34	36	35	32	35	36	35	37	38	40	0	1	2	2	3	5	5	7	7	6	9	15	9	11	10	19	15	15	12	18	17	19	18	14	20	16	23	24	26	29	28	31	31	31	34	31	32	35	36	36	37	39	40	40	54	31	40	41	42	49	39	43	43	36	45	38	39	59	57	0	0	0	0	71	0	62	62	70	0	62	61	64	65	67	68	66	0	71	71	0	68	0	0	0	71	71	71	68	68	82	71	78	75	95	89	76	82	92	79	99	100	70	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	3	2	2	2	1	1	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	2	2	2	2	1	4
51500	-542.445672963503512	-549.301160914462912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685277808405965	0	1	2	2	3	4	5	6	6	7	7	9	9	8	9	12	7	9	10	11	12	11	12	12	11	13	17	14	14	15	16	17	18	17	18	18	19	19	20	19	19	23	19	22	21	21	21	21	22	24	20	21	20	20	22	22	24	27	26	26	27	27	27	30	28	30	30	31	30	30	29	31	31	31	32	31	31	30	31	32	32	33	32	32	34	32	34	33	33	32	32	33	34	36	36	35	35	33	35	37	37	39	0	1	2	2	3	5	6	6	7	6	9	17	11	10	10	19	6	14	12	14	20	19	25	17	15	22	23	24	26	29	14	31	34	28	31	34	32	33	43	36	24	49	34	40	54	41	43	37	39	42	43	43	43	43	54	38	43	59	57	0	0	0	0	71	0	65	63	66	0	63	61	64	70	66	68	70	0	71	78	0	68	0	0	0	92	78	91	81	68	68	78	78	75	93	89	84	82	78	85	85	99	70	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	3	1	1	1	4	2	2	2	1	1	1	4	1	1	2	2	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	4
52000	-561.097965213615794	-567.953453164575194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701653430827325	0	1	3	2	2	4	5	6	6	6	7	9	9	8	9	12	10	10	10	11	12	13	12	12	11	11	17	14	14	14	16	17	17	17	18	18	18	16	20	17	19	22	19	20	21	21	21	21	22	23	21	21	21	22	22	23	24	27	25	25	27	28	29	30	29	30	30	31	30	30	29	31	31	33	32	31	31	31	31	32	32	31	32	32	34	32	34	33	33	33	32	33	34	36	36	35	35	36	36	37	38	39	0	1	4	2	2	5	5	6	7	6	9	10	7	6	14	26	15	7	12	17	20	26	15	17	17	19	18	23	22	26	28	31	31	38	38	40	31	28	43	38	31	51	36	36	36	37	40	37	45	42	43	44	43	45	44	45	51	59	57	0	0	0	0	71	0	62	62	65	0	65	61	64	67	70	68	66	0	64	71	0	82	0	0	0	91	78	92	68	81	82	78	78	75	93	89	68	90	78	92	92	100	66	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	5	1	1	1	2	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	2	2	2	1	1	2	1	2	1	2	2	3	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	7
52500	-575.480262473399193	-582.335750424358594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633115672170987	0	1	4	2	2	4	5	3	6	7	7	9	8	9	9	12	9	10	10	11	12	13	12	11	10	12	17	14	14	13	17	17	18	17	18	18	19	16	20	19	20	23	19	22	20	20	19	21	22	24	20	21	20	22	22	22	24	27	25	26	26	28	29	30	30	30	30	31	31	30	29	31	31	33	32	31	30	31	31	32	32	31	31	32	34	32	34	33	33	32	33	33	33	36	35	35	35	35	35	37	38	39	0	1	2	2	2	8	6	5	7	6	9	10	11	6	6	19	8	15	12	18	17	16	18	18	10	19	20	24	30	16	23	28	32	38	38	38	31	28	40	36	37	49	32	45	40	32	36	41	43	49	43	43	31	45	45	35	43	57	57	0	0	0	0	71	0	62	63	62	0	62	61	64	62	67	68	70	0	64	71	0	68	0	0	0	78	79	71	81	68	82	78	78	70	84	89	93	68	92	85	99	100	96	1	1	3	1	1	1	1	1	1	3	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	2	3	3	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	3	1	1	2	3	1	1	4	3	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	3	1	1	1	1	2	1	1	1	1	1	2	1	4	1	1	1	2	2	1	2	2	2	4	2	1	2	1	3
53000	-543.502123433499833	-550.357611384459233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633449343476372	0	1	3	2	2	4	5	3	6	7	7	9	9	9	8	12	10	10	10	11	11	13	12	12	12	13	15	14	14	14	16	17	18	17	18	18	19	19	19	19	20	23	20	20	20	20	21	21	22	24	21	21	21	22	22	22	24	27	26	26	27	28	29	30	29	30	30	31	30	30	29	31	30	32	32	30	31	31	30	31	32	30	29	32	33	32	34	33	33	33	33	33	31	34	37	35	34	35	34	37	38	40	0	1	2	2	2	8	5	5	7	5	9	8	7	6	11	12	14	15	12	18	18	19	18	20	10	16	25	24	22	16	28	28	32	31	34	34	32	35	36	36	37	49	39	34	36	32	36	41	44	42	43	43	43	45	45	34	52	59	57	0	0	0	0	71	0	62	65	73	0	62	61	64	62	66	93	83	0	71	71	0	68	0	0	0	78	64	78	81	81	82	78	78	76	84	89	94	76	85	85	91	99	97	1	1	2	1	1	1	1	1	1	3	1	2	3	2	1	3	1	1	1	1	1	2	2	1	3	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	1	2	2	1	2	2	1	3	2	1	2	2	6
53500	-530.521716485495972	-537.377204436455372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638446320084664	0	1	4	2	2	4	5	3	6	7	7	9	9	9	8	12	10	10	10	11	12	12	12	12	11	13	16	14	14	15	16	17	18	17	18	18	19	19	19	19	20	23	20	21	20	20	21	21	22	23	21	21	21	22	21	23	24	27	26	26	27	28	29	30	28	30	29	32	30	30	29	31	30	33	32	31	31	31	31	32	32	31	32	32	34	31	34	33	33	33	33	33	34	36	37	35	35	33	36	35	37	40	0	1	2	2	2	8	5	5	7	6	9	10	9	15	6	19	15	13	12	18	25	19	20	13	17	22	18	24	26	29	24	28	31	31	34	32	32	31	36	36	37	49	39	40	40	37	36	41	39	49	43	43	43	55	45	35	53	59	57	0	0	0	0	71	0	62	65	67	0	63	61	64	62	68	76	69	0	64	64	0	70	0	0	0	78	64	98	81	68	68	78	78	75	84	75	76	90	64	98	71	92	73	1	1	3	1	1	1	2	1	1	2	1	2	3	1	2	2	2	1	1	1	1	1	1	3	1	1	3	1	1	1	3	3	2	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	4	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	3	2	2	2	3	3	2	4
54000	-563.948692433194765	-570.804180384154165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657766532865033	0	1	4	2	2	4	4	3	6	7	7	9	9	9	8	11	7	10	10	11	9	13	12	12	12	11	17	14	14	15	17	17	18	17	18	18	18	19	20	19	20	22	20	21	21	21	19	21	21	24	21	21	21	22	22	23	24	27	26	26	27	28	29	30	28	30	30	31	31	30	29	31	31	33	31	31	30	31	31	30	32	30	31	30	33	32	34	33	33	32	33	33	34	35	36	33	35	35	36	37	38	40	0	1	2	2	2	8	5	5	7	5	9	10	11	15	8	19	9	10	12	21	17	26	20	18	17	19	24	24	16	29	28	28	32	28	28	31	32	32	40	36	32	49	40	36	36	37	35	41	39	42	43	43	43	44	45	44	53	59	57	0	0	0	0	71	0	62	65	67	0	65	61	64	66	70	70	70	0	71	64	0	68	0	0	0	78	71	85	81	81	82	64	78	75	83	89	84	89	92	92	98	99	70	1	1	2	1	1	1	2	1	1	3	1	1	1	1	5	1	1	3	1	2	2	2	1	2	2	1	4	1	2	1	3	3	1	2	4	1	1	2	1	1	2	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	3	2	2	3	2	2	2	2	3	2	1	5
54500	-583.229276065369504	-590.084764016328904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627426443923208	0	1	4	2	2	4	5	3	6	6	7	7	9	9	8	12	9	9	9	11	12	12	12	12	12	13	17	14	14	15	17	17	17	15	17	18	19	18	19	19	20	23	20	22	20	21	21	21	19	24	21	21	21	22	22	21	21	25	24	26	27	28	28	30	30	30	29	31	31	30	29	31	31	33	32	31	30	31	31	32	32	31	29	32	33	32	34	33	33	33	33	33	34	36	35	35	33	36	36	37	37	40	0	1	1	2	2	8	6	5	7	6	9	10	11	6	7	19	10	10	10	18	20	19	18	18	18	19	21	24	22	26	24	28	24	28	34	34	32	35	36	31	37	49	39	40	36	37	40	41	36	42	43	39	43	45	45	38	43	59	57	0	0	0	0	71	0	62	62	66	0	63	61	64	63	66	68	83	0	71	71	0	63	0	0	0	78	78	92	81	76	82	64	79	75	93	76	76	68	92	91	78	99	73	1	1	3	1	1	1	1	1	1	1	1	1	2	5	3	3	2	1	3	2	1	2	2	1	1	2	2	2	2	2	2	1	2	1	2	2	1	1	1	2	1	4	1	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	3	2	2	2	3	4	2	2	2	4	1	8
55000	-538.337319617152502	-545.192807568111903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704848931167936	0	1	2	2	2	4	5	3	6	6	7	9	9	9	8	12	10	10	10	11	12	13	12	12	12	13	14	14	14	15	16	17	18	17	18	18	19	19	19	19	20	23	20	22	21	21	21	21	22	24	21	21	21	22	22	22	23	26	24	26	27	28	28	30	30	30	30	30	31	30	29	31	31	33	32	31	31	31	31	32	31	31	31	32	32	32	34	33	33	33	33	33	34	36	37	35	35	36	36	34	37	38	0	1	2	2	2	8	5	5	7	5	9	10	11	8	6	19	8	13	12	18	20	16	20	10	14	16	20	24	22	29	28	31	34	28	34	34	31	34	36	36	37	39	39	45	40	41	40	41	39	42	43	43	43	45	45	38	53	59	57	0	0	0	0	71	0	62	63	62	0	63	61	64	70	75	70	68	0	71	71	0	66	0	0	0	78	71	86	68	68	82	78	85	75	90	93	89	90	91	100	91	100	66	1	1	1	1	1	1	2	1	1	4	1	2	2	2	2	2	5	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	3	3	2	2	1	2	2	2	2	2	2	2	1	2	4
55500	-556.755034959942236	-563.610522910901636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676122362066573	0	1	4	2	2	4	5	3	6	7	5	9	9	9	6	12	9	10	10	11	11	13	12	12	12	13	16	14	14	15	17	17	18	16	18	18	19	19	19	19	20	23	20	20	20	21	21	21	21	24	21	21	21	22	22	22	23	27	26	26	27	28	28	31	30	30	30	31	31	30	28	31	31	32	32	31	31	31	30	31	32	30	30	32	34	31	32	33	32	32	33	30	34	36	37	35	34	36	36	34	38	38	0	1	2	2	2	8	5	5	7	15	5	8	9	15	11	19	11	17	12	18	18	16	20	20	21	16	23	24	16	29	28	28	31	28	34	24	35	35	36	36	37	49	39	36	40	37	40	41	44	42	43	43	43	45	45	38	53	59	57	0	0	0	0	71	0	62	62	66	0	62	60	92	67	62	68	82	0	79	71	0	68	0	0	0	72	71	78	81	66	82	78	71	75	76	93	97	77	85	100	71	100	67	1	1	2	1	1	1	1	1	1	1	3	3	2	2	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	1	1	2	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	2	2	2	2	4	2	1	2	2	2	3	3	5
56000	-573.628898096703210	-580.484386047662611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672147902823977	0	1	3	2	2	4	5	3	6	7	7	9	9	9	9	12	8	9	10	10	12	13	12	12	12	12	16	14	13	14	17	17	18	15	17	18	18	19	20	19	20	23	19	21	19	21	21	21	21	24	21	21	21	22	22	22	24	27	26	25	27	28	29	31	29	29	30	32	30	30	28	31	31	33	32	30	30	31	30	32	31	33	32	32	34	31	33	33	33	33	33	30	34	36	37	35	35	35	36	37	38	40	0	1	2	2	2	8	5	5	7	8	7	17	11	10	10	19	6	10	12	18	18	19	20	18	18	14	25	24	26	29	34	34	31	28	34	34	31	34	43	36	37	49	36	40	36	37	40	41	39	49	36	43	43	45	45	35	52	59	57	0	0	0	0	92	0	62	66	76	0	65	61	79	65	70	76	62	0	71	71	0	66	0	0	0	91	92	79	68	81	81	78	71	75	96	90	84	82	71	98	99	99	70	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	2	2	1	3	1	1	2	2	1	2	1	2	2	1	1	2	1	1	2	2	3	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	2	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2	3	2	2	1	1	1	5
56500	-606.966036070899122	-613.821524021858522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639330166477264	0	1	3	2	2	4	4	3	6	7	6	9	8	8	9	12	10	9	10	11	12	12	12	12	11	13	17	14	13	15	16	17	18	16	18	18	19	19	20	19	20	22	22	21	21	20	21	21	22	23	20	21	21	20	22	23	23	27	26	26	27	28	26	30	27	30	30	31	31	30	29	31	30	33	32	31	31	31	30	31	30	32	30	32	34	32	32	32	33	33	33	30	34	36	36	35	33	35	34	37	37	38	0	1	2	2	2	8	8	5	7	8	5	14	9	6	5	12	13	13	15	18	20	19	20	10	6	22	24	24	22	29	28	28	34	28	34	34	32	35	40	36	37	36	52	40	54	37	39	41	35	36	36	39	40	40	45	38	51	59	57	0	0	0	0	71	0	65	62	81	0	63	61	64	65	77	67	66	0	92	71	0	65	0	0	0	78	78	71	81	81	82	92	71	75	96	89	75	68	91	78	98	85	66	1	1	1	1	1	1	1	1	2	2	3	1	2	1	5	2	2	1	1	2	1	1	1	4	5	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	3	3	2	2	2	2	3	5
57000	-570.131261908262104	-576.986749859221504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654607444503745	0	1	4	2	2	4	5	3	6	7	7	9	9	8	8	11	10	10	10	11	11	13	12	12	12	12	15	14	14	15	17	17	15	17	17	18	19	19	20	19	20	23	22	22	21	21	21	21	22	24	21	21	20	22	22	23	23	27	25	26	27	27	27	31	30	29	30	30	28	30	29	31	31	31	32	30	31	31	30	31	31	32	31	32	34	31	34	33	33	31	33	30	34	35	37	35	35	35	36	37	38	39	0	1	1	2	2	8	5	5	5	9	9	10	11	6	5	19	14	14	12	18	17	26	9	18	14	16	23	24	22	29	23	28	24	28	33	35	32	35	36	36	37	43	53	36	40	37	36	41	39	42	53	53	40	45	45	31	51	59	57	0	0	0	0	92	0	62	66	66	0	62	61	71	65	67	68	66	0	92	71	0	68	0	0	0	78	71	71	82	81	70	92	71	75	84	93	93	82	78	72	98	98	66	1	1	4	1	1	1	3	1	3	1	1	2	2	2	5	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	3	1	1	2	1	2	1	2	1	1	1	2	3	1	1	2	1	2	1	1	1	1	1	1	4	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	2	1	2	2	2	1	2	2	4	2	2	5
57500	-572.040525579530140	-578.896013530489540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554079548747162	0	1	1	2	2	4	5	3	6	7	7	9	9	8	9	12	9	10	10	10	12	13	12	12	12	13	17	14	14	15	16	17	18	17	18	18	19	18	20	19	20	23	22	22	20	21	21	21	22	24	21	21	21	22	22	22	24	27	26	26	27	27	27	31	30	29	30	31	31	30	29	31	31	33	32	30	31	31	31	30	32	31	31	32	33	32	34	33	32	33	33	30	34	36	37	35	35	35	36	37	37	39	0	1	1	2	3	8	5	5	7	6	9	10	11	5	9	19	6	6	12	17	14	16	20	20	15	14	12	20	26	29	28	28	32	24	34	34	32	34	40	36	37	49	53	40	36	37	36	41	39	42	39	45	39	45	45	38	52	57	57	0	0	0	0	92	0	62	66	62	0	62	60	92	66	73	82	66	0	92	92	0	70	0	0	0	92	78	85	66	68	82	92	71	81	96	81	68	68	64	98	91	98	73	1	1	1	1	1	1	2	1	1	2	1	2	2	6	2	2	2	3	1	1	3	1	2	2	3	3	4	2	1	1	2	2	1	3	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	3	3	3	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	2	2	1	2	1	4	3	1	3	1	3	2	4
58000	-524.731524320266544	-531.587012271225944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587072345849626	-1	0	1	1	2	4	5	3	6	6	7	9	9	9	8	12	10	10	10	11	12	13	12	12	12	13	17	14	14	15	16	17	17	17	18	18	18	19	19	19	20	23	22	21	21	21	21	21	22	24	21	21	20	20	22	23	24	27	26	26	26	28	28	31	30	30	30	32	29	30	28	31	31	33	32	31	30	30	31	32	32	32	32	32	34	32	32	33	33	33	32	32	34	36	37	34	35	36	35	37	38	40	0	1	2	2	3	8	5	5	7	7	9	15	11	10	5	19	13	13	10	18	20	19	20	20	18	16	23	24	16	29	28	28	31	31	34	32	32	34	36	36	32	49	53	40	40	37	40	41	44	42	39	53	39	40	54	44	43	59	57	0	0	0	0	71	0	63	62	70	0	62	61	78	66	69	63	77	0	71	78	0	76	0	0	0	71	64	78	75	81	82	71	71	70	96	89	84	82	92	85	99	100	75	1	1	1	1	1	1	2	1	1	1	1	1	2	3	4	2	1	1	2	1	1	2	1	1	2	1	3	2	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	1	2	2	2	1	2	2	1	1	4	4	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	3	2	2	1	3	2	2	3	1	1	1	6
