step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
50000	-671.565810653423682	-669.802526714005580	-1.763283939418054	0.000214294758188	0.000039781306529	0.185638262296423	0.392652690150095	-1	1	0	3	4	2	5	3	6	5	6	5	6	7	8	6	8	7	7	8	6	8	8	11	9	9	9	10	9	10	9	8	8	12	11	12	12	13	12	12	11	14	14	14	13	13	14	15	16	16	14	14	16	16	16	18	16	17	16	16	18	20	17	20	18	17	18	19	20	19	20	19	22	22	22	22	24	25	27	28	27	29	33	32	33	34	32	35	32	35	32	35	34	36	39	34	35	35	37	43	0	1	1	3	3	1	4	1	5	4	5	6	10	16	14	2	16	10	9	21	2	4	14	32	7	11	23	7	17	17	14	9	10	31	23	8	23	10	31	11	25	39	30	35	10	24	34	45	19	51	32	9	37	45	48	41	34	54	40	37	48	52	49	67	57	45	60	44	51	5	50	66	69	62	48	14	73	69	69	69	72	77	87	79	82	89	80	81	82	87	81	82	91	90	92	80	87	0	96	76	1	2	1	1	3	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	2	2	2	1	3	1	1	1	1	2	2	2	3	2	3	2	4	1	1	2	2	3	1	1	1	4	1	4	4	2	1	1	4	2	1	1	2	1	3	1	1	1	1	1	2	3	6	2	1	2	1	3	9	1	2	3	3	3	2	1	3	2	1	1	4	2	1	3	4	2	1	2	3	2	1	1	10
50500	-718.682042492454002	-717.140773370953298	-1.541269121500655	0.000215305325343	0.000057895936274	0.268901552630728	0.419871311134960	-1	1	1	2	3	1	3	4	5	6	5	5	7	7	6	3	8	8	7	7	6	9	9	10	10	9	7	9	10	10	10	10	9	11	8	12	13	12	13	11	13	14	13	13	12	12	13	15	15	17	14	15	14	17	16	16	16	17	17	17	17	19	18	20	17	18	20	19	20	19	19	18	21	24	23	22	24	25	27	29	27	29	32	33	33	36	33	35	33	33	33	36	34	36	39	35	36	36	38	41	0	1	1	6	3	1	3	16	16	4	7	16	12	5	7	1	10	19	2	11	11	3	10	10	2	11	4	7	9	27	14	18	9	22	4	11	46	35	23	9	28	24	36	9	32	31	40	14	47	31	22	45	43	38	49	13	25	56	33	19	51	7	59	43	11	51	54	60	55	51	60	55	61	69	66	42	73	42	73	69	77	55	78	78	82	93	81	80	81	80	81	91	80	84	96	91	84	0	88	62	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	4	1	1	4	2	2	3	2	3	4	2	2	1	1	2	1	3	3	1	2	2	3	2	2	1	4	1	1	1	3	1	4	3	1	1	1	1	6	3	1	4	4	1	7	1	3	6	3	2	1	2	2	1	2	1	2	4	5	1	4	3	5	2	6	2	4	1	2	3	3	4	2	3	1	2	2	3	1	1	1	2	10
51000	-703.866595480202477	-702.225730251737218	-1.640865228465239	0.000207395050071	0.000046370140149	0.223583639690249	0.496535453860252	-1	1	1	3	4	3	4	4	5	3	6	7	7	6	6	7	8	7	7	8	7	7	8	10	10	8	6	10	8	11	10	8	10	12	10	12	12	11	13	12	13	14	13	14	12	13	14	14	17	14	12	15	13	17	17	18	16	17	17	17	18	20	19	19	18	19	19	19	19	19	18	19	21	23	20	22	24	25	27	27	27	30	32	31	33	36	34	35	34	34	31	34	34	36	39	36	35	38	36	43	0	1	1	1	3	2	6	6	6	3	8	3	1	4	9	9	27	10	5	6	8	1	27	19	15	14	10	10	14	29	23	14	15	18	23	9	35	29	23	20	17	38	13	18	29	23	25	12	52	31	22	24	30	12	39	57	37	45	31	43	9	71	36	43	14	42	10	36	22	58	52	42	62	62	56	72	65	65	74	77	78	78	79	76	84	90	91	91	81	91	79	80	83	85	93	79	84	0	88	82	1	1	1	2	1	1	1	1	1	1	1	3	5	1	1	2	2	3	1	2	1	4	1	2	1	1	2	4	1	2	1	2	2	2	2	3	2	2	2	1	2	1	3	4	2	1	2	2	1	2	3	2	2	4	2	1	2	2	3	2	8	1	3	3	5	4	7	3	4	1	1	3	1	2	1	2	2	2	3	1	1	3	3	5	1	1	2	2	4	1	2	3	1	2	3	5	1	1	1	6
51500	-672.192380747608695	-670.469760679531419	-1.722620068077292	0.000190742803708	0.000037529792536	0.196756007602155	0.484690015201480	-1	0	1	2	3	2	4	3	5	5	7	6	7	6	7	5	8	8	6	8	6	9	8	11	8	9	10	11	9	9	7	10	10	10	11	13	13	11	13	12	13	15	12	13	12	13	12	14	16	14	13	15	15	17	16	17	16	17	17	17	18	18	19	19	19	18	20	19	20	19	20	19	18	23	22	21	25	26	28	28	26	27	31	33	34	36	33	34	34	34	32	34	34	36	39	35	35	35	37	41	0	1	1	3	4	2	3	6	6	4	8	3	12	7	9	1	14	10	4	7	3	9	31	29	4	14	23	30	9	19	10	18	15	31	23	20	35	18	35	13	38	22	34	38	34	35	33	30	12	35	18	45	37	10	40	21	38	45	53	43	41	20	39	58	40	14	62	10	12	36	62	61	40	65	63	73	71	70	76	74	30	64	78	82	78	90	91	84	79	87	78	91	83	92	86	83	84	0	96	71	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	3	1	1	2	2	2	2	1	1	4	1	1	1	2	1	1	1	1	2	1	4	1	2	2	2	1	4	1	1	2	1	1	2	3	2	2	2	1	6	2	6	2	2	1	4	2	6	3	1	3	5	1	8	7	3	1	1	4	2	2	1	2	3	3	2	6	3	2	4	3	1	1	1	2	1	3	2	1	1	2	2	1	1	1	9
52000	-642.831421940202290	-641.133113741922671	-1.698308198279621	0.000175964150251	0.000035903573453	0.204039137525554	0.452230816842034	-1	1	0	2	3	3	4	3	4	6	5	6	5	6	6	5	8	7	7	7	6	9	8	11	9	8	9	11	10	10	9	10	9	9	10	12	12	12	12	12	13	15	12	13	12	13	14	15	16	15	14	15	15	17	16	17	17	16	17	16	16	20	18	18	18	17	18	18	19	20	21	20	22	24	22	23	23	27	27	27	27	30	31	33	34	35	34	34	34	33	33	35	34	37	39	35	35	36	38	43	0	1	1	2	4	2	3	4	4	16	4	4	5	2	9	9	18	16	16	11	11	3	9	18	4	21	9	22	18	31	16	9	15	21	10	19	16	9	35	14	39	44	19	22	29	31	29	20	32	17	30	38	38	29	38	14	44	28	43	19	47	57	49	37	55	51	41	58	61	66	70	61	70	62	63	69	69	76	76	76	70	81	78	81	91	88	90	90	79	83	81	91	83	65	86	91	84	0	89	38	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	4	3	2	3	1	2	1	2	1	2	3	2	1	2	2	4	5	1	3	1	1	2	2	1	2	2	3	2	4	3	2	1	3	2	5	1	2	2	4	1	3	1	2	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	2	1	2	3	1	1	1	1	4	1	3	1	1	9	2	1	1	1	2	10
52500	-601.474028097890255	-599.795276096673319	-1.678752001216942	0.000159612518391	0.000033565694455	0.210294874071889	0.617092598137557	-1	1	1	2	4	3	4	3	5	6	6	6	6	6	8	6	8	8	7	7	6	8	9	10	10	9	10	11	9	11	8	10	10	11	10	12	12	12	11	11	14	14	12	14	12	14	14	14	15	16	15	14	15	17	16	18	16	18	16	17	19	19	18	16	17	18	19	19	21	19	19	19	21	24	22	22	24	27	27	28	26	30	31	33	32	35	34	33	35	34	32	36	34	36	38	35	36	37	38	42	0	1	1	1	3	2	1	2	8	4	2	3	9	5	12	7	19	14	5	8	4	14	17	11	15	20	23	29	18	33	9	18	9	29	7	26	35	29	27	20	37	19	29	43	18	28	15	14	44	31	41	32	24	51	29	48	42	41	41	49	7	65	42	29	48	50	51	64	65	57	57	65	62	62	65	56	76	74	77	81	56	75	79	83	82	84	88	83	93	88	83	96	83	93	94	84	90	0	92	57	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	3	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	3	2	2	2	2	2	3	1	4	1	2	3	1	3	3	1	2	1	1	7	1	2	3	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	3	6	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	9
53000	-637.409779820662834	-635.387330683490745	-2.022449137172054	0.000197623703947	0.000026734792913	0.135281306739044	0.523711358489471	-1	1	0	2	3	3	4	4	5	6	6	6	6	6	8	6	8	7	8	7	6	9	7	8	10	9	8	11	10	10	10	10	9	12	11	12	11	12	12	12	13	14	14	11	12	14	14	14	16	17	14	14	16	17	17	15	15	15	16	17	19	19	18	19	17	19	19	19	21	20	21	19	21	24	22	22	24	26	27	28	28	30	33	32	34	36	34	35	32	35	32	35	34	36	40	34	35	38	39	42	0	1	1	3	4	2	4	4	7	7	7	3	8	4	7	7	10	10	1	6	2	7	12	14	33	4	7	19	15	27	23	12	14	13	23	14	15	29	31	20	35	19	38	19	30	31	16	14	43	47	41	45	46	44	40	12	41	23	57	32	65	65	52	19	48	65	49	65	42	65	67	58	66	66	67	73	66	69	76	74	78	79	81	80	79	90	80	81	79	91	81	91	91	84	91	82	83	0	92	64	1	1	1	1	1	1	1	1	1	2	1	4	1	1	3	1	1	1	4	2	3	2	1	2	1	3	2	2	1	1	1	2	1	2	2	2	3	1	1	2	1	3	1	1	1	2	3	5	1	1	1	1	1	2	1	4	1	4	1	4	1	1	2	6	1	1	1	1	4	2	2	2	1	3	1	1	2	2	4	2	2	1	2	2	2	1	3	4	2	1	2	2	1	2	3	2	1	1	2	11
53500	-598.914350456449711	-597.305580428017947	-1.608770028431776	0.000126927054843	0.000029990535726	0.236281664008807	0.545480616543147	-1	1	1	2	2	3	4	2	5	6	5	6	6	6	7	5	6	7	7	8	7	9	8	11	10	10	9	11	9	10	10	9	9	12	11	12	12	11	11	12	13	13	14	13	13	13	14	13	16	15	14	15	13	16	17	16	16	16	17	16	18	19	18	19	16	18	18	20	20	20	20	20	22	24	22	22	24	24	27	28	27	28	32	33	32	35	34	34	34	34	34	35	34	37	40	36	35	37	37	42	0	1	1	1	3	2	5	2	7	7	6	4	2	5	4	4	16	4	9	11	7	4	17	16	15	21	23	15	9	29	23	18	7	25	23	21	35	19	23	20	7	24	10	18	28	28	28	18	51	37	44	45	31	30	43	48	42	51	43	45	48	56	57	24	40	56	28	59	48	62	59	65	65	73	26	62	76	76	77	76	77	70	79	81	80	88	83	83	85	85	83	85	84	97	85	89	91	0	89	75	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	2	1	4	1	1	1	3	1	3	2	2	1	3	1	1	1	1	3	1	1	2	1	1	2	2	4	1	4	3	2	1	1	2	1	2	1	2	2	3	1	1	2	1	1	1	2	2	2	3	3	1	2	2	5	1	1	2	2	1	5	1	1	2	2	4	2	4	1	3	2	1	1	1	1	1	1	2	1	1	4	1	1	1	1	9
54000	-657.338387514752412	-655.567222736398890	-1.771164778353569	0.000189671803108	0.000034827695876	0.183620840343858	0.560320401994085	-2	1	0	2	3	3	4	3	5	5	6	7	7	5	7	7	8	6	8	8	7	8	8	9	9	9	9	10	9	10	9	9	10	11	10	9	12	11	12	12	13	14	12	13	12	13	14	14	15	16	13	16	13	18	16	16	17	17	17	18	18	19	18	20	18	18	19	19	20	18	21	18	21	23	21	22	24	25	28	28	27	31	32	33	33	36	33	34	34	34	33	35	34	36	39	36	36	37	39	42	0	1	1	3	1	4	4	2	6	7	14	5	2	8	4	10	15	4	6	11	9	13	18	7	18	11	23	22	16	20	12	18	25	27	31	7	23	17	30	26	17	53	16	38	29	35	39	30	43	43	29	32	30	38	48	36	55	17	49	41	56	65	57	29	56	56	50	46	65	56	67	42	63	62	62	61	54	77	81	78	78	74	79	83	79	88	83	83	82	91	82	82	83	89	87	92	88	0	85	55	1	2	1	1	3	1	1	1	1	1	1	2	3	1	4	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	3	1	1	2	2	1	3	1	2	2	2	2	2	1	2	2	1	3	1	3	1	5	1	2	1	1	1	5	1	1	2	2	1	1	1	2	1	3	1	2	2	1	1	1	1	4	1	1	3	2	1	1	1	1	1	2	1	1	4	1	1	1	2	13
54500	-695.636408428380719	-693.857937837226700	-1.778470591154035	0.000257015197161	0.000046722067147	0.181787177034200	0.544797620145327	-1	1	1	2	3	4	3	2	5	4	7	6	6	5	7	6	8	8	8	7	6	8	8	9	10	8	10	11	7	11	9	9	9	11	10	12	12	13	12	12	12	14	14	14	12	13	15	12	16	15	11	16	15	18	16	16	16	16	14	17	17	17	18	19	18	18	19	19	19	20	20	20	21	23	20	21	24	26	25	28	28	30	32	34	34	35	33	33	35	33	33	36	35	37	38	34	36	37	38	42	0	1	1	2	2	2	4	2	5	1	9	5	9	7	12	7	16	29	11	8	8	9	7	14	19	6	31	15	16	23	9	18	15	23	23	13	27	28	31	20	19	48	27	24	18	30	36	7	37	23	9	32	46	57	37	50	27	34	18	50	47	56	52	44	62	13	58	15	62	65	61	21	59	65	54	43	73	77	65	78	78	80	77	87	79	90	82	81	79	82	81	80	90	89	86	82	89	0	82	72	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	2	1	1	1	1	1	1	1	3	1	1	1	2	3	1	2	1	1	1	1	4	1	2	3	3	1	1	3	1	3	1	3	1	1	1	1	3	1	6	1	5	1	1	2	6	2	2	1	3	1	1	5	1	1	1	4	1	4	1	2	2	4	2	2	3	1	1	2	2	1	1	3	15
55000	-644.869357183876673	-643.114349845644028	-1.755007338232632	0.000166287838919	0.000031229290427	0.187802611605145	0.497035488149123	-1	1	1	3	2	2	4	4	6	5	7	7	6	5	7	7	8	8	8	7	5	7	9	11	10	8	10	10	10	10	10	10	9	11	11	12	12	12	13	11	13	14	13	13	12	14	14	12	17	14	14	16	15	18	16	18	15	17	18	17	18	19	18	19	18	18	19	17	20	20	19	19	21	24	22	22	24	26	28	28	27	30	32	33	32	35	34	34	34	34	33	35	34	35	38	35	36	37	38	42	0	1	1	1	1	2	5	6	7	4	21	1	7	2	9	7	7	10	15	21	4	3	17	32	15	21	12	10	3	17	23	9	15	11	27	16	31	14	35	12	34	34	17	18	10	37	18	13	45	23	14	43	23	44	15	48	41	16	23	44	58	12	46	43	28	26	24	15	57	61	59	12	7	61	62	69	72	74	65	78	56	80	82	85	78	87	91	85	83	85	85	83	84	91	86	89	87	0	89	59	1	1	2	1	1	1	1	2	1	1	2	4	1	2	1	2	2	1	1	1	1	3	1	1	2	2	2	4	3	1	1	2	1	2	1	3	1	3	2	2	2	1	2	2	3	1	2	3	3	2	3	1	3	3	4	3	1	6	4	2	1	5	2	3	4	6	3	3	2	1	1	5	10	4	1	1	3	1	4	2	4	1	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	13
55500	-660.426573049345052	-658.874368571404943	-1.552204477940073	0.000149641449358	0.000039346713701	0.262939939900958	0.427918649365169	-1	1	1	3	3	3	5	3	5	6	7	7	5	7	7	7	8	7	8	7	7	7	9	10	11	9	10	11	9	10	9	10	8	12	11	10	12	11	12	12	13	13	13	14	12	13	15	15	17	17	13	15	15	18	16	18	17	18	17	17	18	18	18	17	19	18	20	19	18	19	20	19	21	22	22	23	23	26	27	29	26	31	33	33	32	33	34	35	35	32	33	36	35	37	39	33	35	35	39	43	0	1	1	1	1	2	3	2	4	9	7	7	6	1	7	10	10	9	14	9	7	3	14	19	15	11	19	6	7	22	18	10	15	38	31	4	14	30	31	26	38	37	17	32	30	31	43	30	34	43	24	24	46	38	37	8	32	51	26	27	14	14	29	51	9	48	62	41	48	48	56	66	69	66	69	48	73	65	73	77	73	81	80	85	80	82	82	90	83	79	61	84	86	98	97	81	86	0	88	62	1	1	1	2	2	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	1	3	1	1	2	1	1	3	3	2	1	2	1	1	2	2	2	1	1	2	1	1	3	2	1	2	1	3	2	2	1	2	1	4	2	7	4	2	3	3	7	6	4	2	7	1	1	3	2	2	1	1	1	2	2	6	1	2	3	3	3	2	2	1	2	1	1	2	1	2	7	3	1	1	3	3	1	1	2	17
56000	-681.267885349300741	-679.586263809526713	-1.681621539774043	0.000143031361563	0.000029944065376	0.209353144991182	0.477672750664244	-1	1	0	3	1	3	4	3	3	5	5	7	7	6	7	6	8	7	7	7	7	8	9	11	9	10	10	11	9	10	10	8	8	12	10	12	11	11	12	11	12	13	12	13	10	13	13	15	16	16	13	15	15	15	17	16	16	18	18	16	18	20	19	20	17	19	20	20	20	17	19	18	22	24	22	21	24	27	28	26	28	30	32	33	33	34	33	33	34	31	32	35	34	37	38	35	33	38	37	42	0	1	1	3	1	2	5	2	1	7	8	2	9	3	9	4	5	16	14	11	11	14	10	18	15	21	19	26	18	16	19	18	4	45	23	21	27	18	31	9	37	39	14	45	17	37	39	17	52	46	30	44	46	44	31	26	16	38	57	16	12	48	17	10	4	56	59	70	70	40	32	56	69	69	71	48	76	62	76	66	76	74	79	82	90	90	78	81	91	80	81	84	97	97	83	91	77	0	92	65	1	1	1	1	1	1	2	1	2	1	2	3	1	3	2	2	4	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	1	2	1	2	1	4	1	1	3	2	1	1	1	3	1	1	2	1	2	1	5	3	5	3	1	5	4	2	5	6	9	2	2	2	1	3	5	1	1	2	1	2	1	5	3	4	5	3	2	1	1	1	2	2	1	2	3	1	1	2	2	1	3	1	1	11
56500	-699.207424248372831	-697.659342991763651	-1.548081256609189	0.000158242204133	0.000041958180669	0.265151644585383	0.450469724484682	-1	2	0	3	3	4	4	3	6	4	7	5	6	6	8	6	6	7	5	7	4	9	9	11	9	9	9	11	10	10	9	10	8	12	10	13	13	12	12	12	12	14	13	13	11	13	14	13	15	14	14	15	15	16	16	18	17	18	17	16	18	19	18	19	18	19	17	19	21	19	21	18	19	23	21	21	24	25	28	28	27	30	33	33	33	34	32	35	33	34	32	34	35	36	38	35	35	37	36	43	0	1	1	1	3	8	3	2	7	1	8	5	21	7	4	3	8	17	5	2	8	12	17	14	14	8	10	26	17	33	16	16	4	30	31	6	28	24	23	20	6	12	18	32	32	31	46	28	16	29	9	29	37	28	35	48	39	41	34	10	14	19	51	58	20	41	4	31	72	67	54	48	60	73	70	66	56	73	74	77	76	80	82	82	79	83	82	82	78	87	81	81	84	92	86	92	77	0	96	49	1	2	1	4	1	1	2	1	1	2	3	1	1	1	2	3	1	1	1	3	1	2	2	2	2	3	3	1	2	1	1	3	2	1	1	3	2	1	1	3	4	5	4	1	1	3	1	1	5	1	3	3	1	2	3	1	4	3	3	7	9	8	2	1	6	4	7	6	2	1	2	2	1	2	1	1	2	4	2	2	3	1	1	2	2	1	1	3	3	1	2	4	1	1	2	1	5	1	1	12
57000	-691.870998706452610	-690.270979541270322	-1.600019165182299	0.000197144661816	0.000047317504853	0.240014131839800	0.404852330912653	0	2	1	2	3	3	5	4	6	6	6	6	6	5	8	5	8	7	7	6	6	8	9	10	11	9	9	11	9	11	9	10	10	11	10	13	12	10	12	12	13	15	14	13	13	12	14	14	15	16	15	16	14	18	17	17	16	16	17	17	18	19	18	19	18	17	20	19	19	18	21	19	20	23	21	23	25	26	27	29	27	30	32	34	33	34	33	33	35	34	32	36	34	36	39	35	34	37	38	41	0	1	1	1	3	1	5	5	1	4	6	3	4	5	8	5	14	7	7	8	7	12	10	19	19	10	17	11	16	33	16	29	9	9	16	12	34	19	35	20	35	5	28	32	24	19	46	13	41	31	45	32	45	10	9	26	39	51	49	46	41	54	50	16	42	13	18	50	16	43	56	13	55	73	35	64	76	77	73	76	42	80	82	91	71	81	82	91	81	87	82	84	82	87	90	82	81	0	96	71	1	1	1	1	1	2	1	1	3	2	2	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	3	2	1	3	1	2	3	3	4	1	1	1	2	2	4	2	2	2	3	1	4	1	2	1	2	1	4	6	4	2	1	1	3	3	1	1	8	1	5	6	2	8	1	2	5	1	2	5	2	1	1	5	3	5	1	1	1	6	4	1	1	4	1	1	1	2	2	3	3	4	1	1	10
57500	-708.547446373655703	-706.702921084819309	-1.844525288836413	0.000161418078397	0.000026897953763	0.166635323815808	0.363057684713074	-2	2	-1	1	3	2	4	3	5	6	6	7	5	6	7	5	8	8	8	8	6	8	8	8	11	8	9	10	9	11	9	10	10	10	10	12	12	11	10	12	14	15	13	14	12	13	14	13	17	15	14	15	15	17	16	17	16	16	17	17	17	19	17	20	18	19	18	19	20	19	21	20	21	22	22	22	24	25	27	29	27	30	30	32	32	36	32	33	34	34	33	34	34	35	39	36	34	36	38	41	0	1	1	1	3	4	6	6	8	7	8	13	3	2	16	4	14	16	1	11	9	7	16	14	15	4	16	22	14	2	14	16	15	11	16	20	31	12	23	20	45	34	35	32	18	37	15	19	57	51	24	32	31	52	38	48	19	44	53	10	48	7	48	67	11	6	58	50	59	28	66	48	56	30	54	68	56	74	73	72	73	80	77	82	72	94	83	83	80	87	83	79	84	93	88	80	76	0	92	55	1	2	1	2	1	1	1	1	1	1	3	2	3	1	2	2	1	2	3	1	1	2	3	1	2	3	2	1	2	4	1	2	2	2	2	2	1	2	1	1	1	3	1	2	3	1	3	3	1	1	4	2	2	1	3	3	4	1	1	6	3	7	2	1	5	9	1	2	2	5	1	4	2	5	2	2	4	2	3	4	2	1	2	2	5	1	1	2	3	2	2	3	1	1	3	3	6	1	2	14
58000	-718.777961439179990	-716.910220926444595	-1.867740512735374	0.000204025868144	0.000033020906126	0.161846663985113	0.385344381788698	-1	1	1	3	4	2	5	3	4	5	6	7	6	6	6	7	8	7	7	6	6	9	8	8	10	8	8	9	9	10	10	8	10	12	10	10	12	13	12	13	10	13	13	14	12	14	15	14	16	17	14	16	13	17	16	17	16	16	17	17	18	19	19	20	18	18	20	19	20	20	20	19	21	21	23	22	25	26	24	27	27	30	34	33	33	35	33	34	34	35	33	35	35	35	40	36	34	38	38	41	0	1	1	1	3	3	2	3	4	3	8	1	6	2	9	5	10	7	8	8	9	7	10	9	15	9	4	17	18	27	23	12	9	35	10	13	24	17	12	12	10	39	27	34	9	27	51	45	34	47	27	17	17	53	51	41	33	29	49	31	14	6	59	49	58	58	58	54	30	66	39	14	51	66	53	73	61	65	65	71	76	74	73	78	81	87	77	82	65	87	80	87	79	88	86	92	80	0	87	63	1	1	2	2	3	1	2	1	1	2	1	4	2	2	1	2	2	1	1	2	1	2	1	2	2	2	3	1	1	1	2	1	2	1	3	2	2	3	2	5	3	1	3	1	6	3	1	1	1	1	3	3	2	2	1	3	2	3	1	3	4	8	1	2	2	1	2	1	6	1	3	6	3	1	6	1	4	4	2	3	2	3	6	4	3	2	3	2	10	1	3	1	5	1	2	1	2	1	2	9
58500	-665.911277979333477	-664.321886070955998	-1.589391908377502	0.000212768279071	0.000052069058308	0.244721903729664	0.542434342062864	0	2	1	3	4	3	5	4	6	5	6	6	7	6	7	6	7	7	7	8	6	8	9	9	11	9	8	10	10	10	10	9	9	11	9	11	12	11	12	13	13	14	13	13	11	13	15	15	16	15	12	14	14	17	16	18	17	17	16	17	18	19	17	19	19	18	19	19	19	18	20	20	21	23	22	21	25	26	26	28	28	30	31	33	34	34	33	35	32	34	33	34	33	36	39	35	34	37	39	42	0	1	1	3	3	2	3	2	5	1	8	8	21	10	7	5	9	10	8	11	4	9	18	9	15	14	17	22	24	24	27	7	14	27	9	28	17	24	31	51	21	24	45	30	23	39	25	9	43	42	29	51	17	16	43	42	40	49	53	9	59	54	50	41	40	25	29	46	56	34	29	61	69	69	69	68	76	76	66	76	77	68	78	74	91	87	81	89	77	87	79	80	79	88	84	92	91	0	94	59	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	3	3	1	1	1	1	3	4	2	1	2	1	3	5	1	2	2	1	1	5	1	1	1	2	2	4	4	3	1	3	4	1	1	2	1	1	2	3	2	2	2	5	2	6	1	1	2	1	3	1	4	3	3	1	3	1	1	1	1	14
