step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
51000	-633.761925512145467	-640.617413463104867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448824577167632	1	-1	3	2	2	2	4	3	3	2	3	5	4	7	6	6	6	9	7	7	5	7	7	6	6	7	8	6	8	6	9	8	9	13	8	8	9	7	8	9	10	10	9	11	10	11	9	11	11	10	12	11	10	12	13	11	12	11	11	12	12	9	14	13	13	11	13	14	14	14	13	14	12	15	14	13	12	14	14	17	14	16	17	15	18	16	17	16	18	14	18	15	18	16	17	18	19	17	18	17	17	19	19	21	21	19	20	22	21	22	24	24	24	27	29	28	2	0	4	1	2	2	8	1	2	2	2	8	4	12	1	10	10	28	2	12	7	3	1	6	2	10	22	8	28	8	2	1	8	58	28	16	23	1	19	38	13	1	20	29	22	3	20	30	39	14	45	10	47	38	33	35	43	18	27	1	8	16	41	20	56	21	44	61	46	67	23	43	46	2	32	8	21	46	34	7	38	43	51	41	53	49	23	57	51	61	79	73	86	69	74	68	67	60	86	65	49	0	8	76	93	84	29	65	29	1	104	0	0	39	111	0	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	3	1	1	2	3	2	3	3	1	1	1	1	5	2	3	1	1	1	1	2	1	1	4	5	1	2	1	4	1	2	2	1	1	2	1	1	2	2	1	1	1	5	4	2	1	4	2	3	1	1	1	1	4	2	1	8	4	5	3	2	1	7	3	4	2	3	3	3	7	2	2	1	1	1	1	1	1	3	3	2	1	2	3	1	8	4	1	3	7	5	6	8	1	1	1	10	3	1
51500	-780.750493508332511	-787.605981459291911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487326294759075	1	0	2	2	2	3	4	3	3	5	4	6	5	7	6	4	3	9	6	6	8	6	7	7	8	8	7	8	8	10	8	9	10	12	9	7	12	8	8	8	10	10	9	11	9	11	11	11	9	9	13	11	11	13	13	10	10	12	12	12	12	12	13	13	14	13	11	15	13	13	14	13	12	15	15	14	15	14	15	13	16	16	17	13	17	15	17	18	19	17	17	16	18	17	17	17	18	18	18	17	18	16	19	21	20	20	20	21	22	23	22	24	24	27	28	29	2	0	2	2	2	1	3	5	4	1	4	4	1	12	8	3	2	36	2	13	10	16	6	7	2	10	22	4	20	2	22	22	28	30	39	22	1	1	7	22	7	8	22	1	4	39	24	15	25	23	26	28	18	47	41	28	40	16	53	18	22	1	56	8	22	1	11	56	45	47	73	46	30	58	52	28	44	64	51	2	76	44	44	47	77	53	2	1	85	77	75	34	92	51	37	79	80	92	50	67	86	0	77	98	98	91	28	54	100	88	63	0	0	68	111	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	1	2	1	4	1	1	1	1	1	1	6	2	2	1	2	4	2	4	3	1	3	2	1	1	2	1	1	2	2	1	1	5	1	1	2	5	1	4	3	3	3	3	2	1	1	1	1	2	2	2	3	1	1	3	1	2	3	1	1	1	8	7	1	1	1	2	1	2	2	1	2	1	3	4	2	1	3	1	1	2	4	4	3	2	5	1	1	7	4	1
52000	-808.229814843429381	-815.085302794388781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424605431308778	1	0	2	3	2	3	3	3	3	3	2	5	4	7	5	7	6	10	7	8	7	7	5	6	6	7	8	7	9	8	9	10	10	11	9	8	12	9	8	9	10	11	8	10	10	11	11	9	11	10	13	11	12	12	12	11	12	11	9	13	13	12	13	13	12	12	13	16	15	15	14	14	14	16	14	14	15	15	14	16	14	13	17	16	17	17	16	18	17	16	17	16	19	17	17	18	18	18	15	17	19	16	20	20	20	21	20	21	22	23	25	25	24	27	28	29	2	0	2	3	1	2	1	5	2	2	2	4	8	1	6	25	10	14	1	15	11	13	7	8	2	17	2	12	10	1	2	8	12	44	22	16	7	2	6	36	20	1	4	2	30	1	7	23	36	3	57	2	12	44	1	30	41	11	21	30	47	28	42	31	17	28	36	47	67	64	57	53	57	79	18	40	14	1	36	28	51	43	69	54	26	71	13	51	64	53	25	37	72	21	61	90	1	74	55	34	86	0	36	81	69	73	89	12	99	79	108	0	0	109	97	0	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	2	2	4	1	3	2	1	2	3	1	4	1	2	4	4	3	2	1	1	1	3	2	2	1	1	6	3	3	1	4	3	2	2	3	1	5	4	1	6	1	1	5	1	3	1	3	1	2	2	2	2	3	1	1	1	1	1	2	3	3	4	9	2	5	1	2	1	2	4	2	3	3	3	2	7	2	2	4	2	2	9	1	1	3	1	1	6	4	1	4	3	8	4	5	1	1	1	2	4	1
52500	-690.884479210539780	-697.739967161499180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440326501800566	1	0	3	3	2	3	4	3	4	5	3	5	4	5	5	6	5	9	8	7	7	5	6	5	7	8	6	8	8	9	8	10	10	12	9	8	11	9	8	10	11	11	10	11	10	11	11	10	11	11	13	11	10	12	12	11	12	11	10	12	11	12	13	14	13	13	13	16	14	14	13	14	14	14	14	13	14	14	14	16	15	15	17	14	15	17	15	18	19	17	18	15	19	18	18	17	19	17	17	16	17	18	16	21	20	20	19	20	21	23	25	23	23	28	28	28	2	0	1	1	2	1	11	1	8	8	1	11	8	7	2	10	2	2	25	3	17	11	9	8	1	4	7	11	2	16	4	18	35	53	14	4	26	24	16	10	28	21	19	20	29	29	12	1	19	1	47	12	26	46	32	38	1	40	30	29	18	24	59	29	40	35	40	87	41	66	18	52	32	50	38	39	47	1	6	2	54	38	79	18	62	47	34	82	96	36	34	75	86	69	41	44	34	87	57	32	2	0	36	71	89	66	92	32	8	96	113	0	0	112	26	0	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	3	4	1	2	1	1	1	1	3	3	2	2	5	1	2	1	1	1	1	3	2	4	1	2	1	2	1	3	1	2	3	5	1	5	1	2	1	1	1	1	5	1	1	2	1	3	1	5	2	2	2	1	1	1	3	2	2	1	2	2	2	6	4	7	1	3	1	3	2	3	2	2	1	3	2	1	1	2	2	3	2	1	2	2	6	1	4	3	1	4	2	4	7	4	1	1	1	2	7	1
53000	-708.258412096825850	-715.113900047785251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534758720081293	1	0	3	3	1	3	4	2	4	5	4	6	5	6	5	5	5	9	4	7	6	7	6	7	7	8	8	9	8	10	10	9	10	11	8	9	11	9	8	10	10	10	8	11	10	11	9	11	10	11	11	12	9	12	13	11	12	11	11	11	14	12	13	14	11	12	13	14	15	15	13	13	13	16	13	13	14	14	15	15	16	15	16	16	18	16	16	17	18	17	18	14	18	17	14	18	18	17	17	16	18	18	19	20	20	20	20	20	21	21	24	25	24	27	28	29	2	0	1	1	2	1	1	5	1	4	1	17	11	1	1	5	2	16	1	13	11	16	13	12	1	20	1	25	9	6	1	1	13	25	13	43	43	27	13	25	3	1	12	47	7	10	2	45	26	36	47	30	12	65	36	47	22	22	43	1	32	18	34	24	27	58	37	45	55	50	43	27	54	2	66	2	58	34	75	2	50	78	49	71	87	55	51	55	84	61	86	66	79	44	42	18	87	82	74	7	71	0	91	32	85	96	103	32	99	101	86	0	0	112	114	0	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	2	2	1	1	1	1	1	1	3	1	4	1	1	3	4	3	2	2	2	1	1	1	1	1	3	4	1	1	4	3	4	1	1	1	1	1	2	1	2	1	2	3	1	5	3	2	1	4	1	1	1	2	1	1	1	2	1	6	1	6	3	2	1	8	2	1	3	1	1	2	3	2	1	1	1	1	1	2	2	5	1	1	1	4	2	1	1	6	1	1	1	5	1	1	4	1	1	1	1	1
53500	-643.161756682472628	-650.017244633432028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553837585264340	1	0	2	2	2	4	3	3	3	5	4	6	5	7	5	6	6	8	5	8	8	8	8	8	7	8	7	8	9	10	9	9	11	12	7	8	12	10	9	9	10	10	10	10	11	11	8	9	11	11	12	11	10	13	10	9	11	11	12	11	14	9	13	13	13	13	13	16	14	13	12	14	12	15	15	13	13	15	14	16	15	16	15	16	17	15	15	17	17	17	16	15	18	18	17	17	18	16	17	17	19	18	19	21	21	20	21	21	21	22	24	24	22	27	26	27	2	0	2	1	2	1	2	1	2	7	4	10	7	8	8	13	10	13	7	12	10	15	35	17	19	5	19	17	27	7	8	20	8	18	17	12	27	23	21	36	23	7	21	13	56	56	8	8	48	16	43	30	22	33	16	18	16	1	38	39	30	8	52	52	32	60	41	87	59	14	36	32	46	54	50	8	20	21	42	1	36	61	67	75	83	35	54	67	73	82	41	39	80	98	22	50	36	17	75	50	98	0	90	73	106	93	103	65	33	88	103	0	0	115	112	0	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	1	4	1	1	1	3	3	1	5	2	1	1	3	2	1	1	1	4	1	1	1	1	2	4	1	3	1	1	1	1	2	1	2	5	1	1	2	4	1	2	2	2	2	1	1	2	2	2	1	1	2	5	3	4	2	7	3	1	1	1	1	4	1	3	2	1	3	3	1	1	5	3	3	5	1	4	1	1	1	7	1	1	1	3	5	3	2	1	1	1	1	1
54000	-561.311467358916957	-568.166955309876357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488465616751843	1	0	2	2	2	4	3	2	3	4	2	5	5	6	5	5	5	10	7	6	7	6	7	8	6	8	8	7	9	8	9	9	9	13	8	7	12	10	8	8	10	10	9	10	10	12	10	9	9	11	12	11	10	11	11	10	12	11	11	12	14	12	13	12	13	12	13	15	15	15	12	14	11	15	14	14	13	15	13	17	16	16	16	16	17	16	16	17	18	16	18	15	18	16	15	18	18	17	17	17	17	18	19	17	18	20	21	21	21	22	24	25	25	27	28	27	2	0	2	2	2	2	1	2	1	7	2	4	8	8	1	9	1	48	7	6	6	7	12	10	8	9	2	16	19	1	22	7	2	55	4	17	25	40	8	22	28	7	6	1	2	43	39	2	21	32	40	23	20	31	1	31	13	42	56	55	42	39	43	7	39	53	29	42	54	58	1	29	20	60	54	1	42	39	57	87	79	65	15	2	69	32	60	71	100	61	81	56	95	31	62	85	79	84	95	50	33	0	81	65	66	82	103	104	99	99	91	0	0	89	109	0	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	3	5	1	1	5	1	2	5	1	2	1	4	1	3	1	2	4	2	4	5	2	1	5	1	1	2	1	2	1	5	1	4	1	1	1	2	2	2	4	2	1	2	3	2	2	4	2	3	2	2	7	2	4	1	1	2	1	6	6	1	5	3	2	1	1	1	2	1	2	2	1	2	1	1	5	5	1	1	1	2	2	1	3	3	2	2	1	1	5	3	1
54500	-712.109888570729368	-718.965376521688768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372727192090279	1	0	2	3	2	2	3	1	4	4	4	4	3	5	5	5	5	10	7	6	7	4	6	7	7	6	7	9	8	9	9	10	11	13	8	9	12	8	8	9	10	9	9	12	10	12	10	8	11	10	13	10	10	12	12	12	12	12	11	12	13	9	12	13	13	13	13	14	14	15	13	14	13	14	13	13	13	15	13	16	15	13	17	15	17	17	16	18	18	15	18	15	17	17	17	19	16	17	17	18	18	18	18	20	20	17	18	21	22	22	24	24	24	28	29	28	2	0	1	1	8	1	6	2	8	8	8	2	8	8	8	22	1	39	7	17	10	6	22	26	7	1	2	26	6	1	2	7	14	42	14	23	36	25	2	21	2	26	19	39	39	47	12	8	40	12	11	39	35	18	14	47	35	1	23	8	15	12	47	18	28	12	35	57	79	59	22	43	28	63	41	28	7	12	33	51	56	33	70	2	92	84	8	39	31	58	64	60	65	26	32	90	42	52	69	50	66	0	75	83	68	33	58	95	81	94	83	0	0	58	90	0	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	1	1	1	2	1	3	1	2	4	5	3	4	2	1	1	2	1	5	1	4	3	1	3	1	1	5	4	1	3	3	1	1	1	4	1	2	6	3	7	5	3	1	2	2	5	3	1	1	1	6	2	2	1	2	1	5	5	1	1	1	1	1	6	1	1	7	4	6	2	3	2	2	5	3	2	3	3	2	3	2	1	2	2	3	3	2	2	2	3	3	1	1	8	5	1
55000	-695.892710189667127	-702.748198140626528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446264296506062	1	0	3	2	2	2	4	3	4	4	3	5	3	6	5	6	3	8	8	7	6	7	7	7	4	9	5	7	6	10	10	10	10	12	8	9	10	9	7	9	9	11	9	11	11	11	10	10	11	10	13	12	12	12	13	11	10	11	11	12	14	12	13	14	12	10	12	14	13	14	12	14	13	15	13	10	13	14	13	16	15	16	18	16	16	17	16	17	19	17	16	16	17	18	17	18	17	17	18	18	18	19	20	20	20	21	20	22	21	23	24	24	24	27	27	28	2	0	1	2	2	1	4	4	4	1	2	13	2	1	7	4	2	13	27	4	8	29	12	5	1	35	2	15	13	28	16	24	8	59	27	14	2	16	8	24	21	1	19	1	33	17	2	16	5	18	47	22	59	76	71	22	7	13	38	57	42	17	34	39	50	18	48	1	49	62	76	77	50	44	30	2	47	8	47	68	55	58	55	70	73	36	37	92	91	47	63	67	67	79	91	80	42	68	73	78	1	0	44	44	54	89	70	23	56	109	105	0	0	83	90	0	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	2	2	2	1	1	3	1	1	2	1	2	1	2	3	3	1	2	2	6	1	2	1	2	4	1	5	1	4	4	2	4	1	2	4	1	1	1	3	3	5	1	1	2	6	1	4	1	1	1	6	1	1	1	1	2	2	2	4	2	8	1	2	1	2	2	1	1	5	3	1	1	4	1	1	4	2	1	2	3	1	3	2	5	1	6	3	3	1	2	5	4	1	2	1	1	3	5	1
55500	-631.625281836037516	-638.480769786996916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417518779102061	1	0	2	3	3	3	4	3	3	4	3	5	4	6	5	5	5	9	8	8	7	7	6	7	8	8	6	8	7	9	9	10	11	13	8	8	11	8	6	8	10	10	9	10	10	12	11	10	10	11	13	12	12	13	9	11	12	10	12	11	14	12	12	13	13	11	13	15	14	14	13	15	14	14	15	13	15	14	14	14	14	14	17	16	17	16	16	17	19	16	17	15	18	18	17	18	18	17	18	17	18	18	18	20	21	19	20	20	21	22	21	25	25	28	28	29	2	0	1	1	1	1	1	1	2	8	2	3	1	16	2	8	8	26	2	21	9	17	11	12	1	15	1	3	8	2	12	2	13	33	29	16	23	2	11	29	8	7	6	2	1	22	35	26	26	21	58	1	66	45	7	49	8	29	60	1	57	44	58	1	7	2	39	69	3	43	11	49	43	1	61	1	21	1	64	1	21	54	92	82	86	65	79	76	76	1	80	73	62	83	29	78	36	57	50	54	73	0	36	34	39	90	70	85	96	78	79	0	0	96	33	0	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	1	1	5	1	2	1	2	1	4	2	3	3	4	4	2	5	4	1	1	2	2	4	1	1	4	4	2	5	5	3	2	2	1	1	2	5	1	1	2	1	5	1	1	4	1	1	1	7	2	5	4	1	5	4	5	2	2	6	1	6	4	6	1	5	4	1	1	1	1	2	1	1	4	8	2	1	3	1	4	2	2	2	5	1	1	1	5	4	7	2	2	2	1	3	4	1	1	4	10	1
56000	-641.008891367832234	-647.864379318791634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468092532361896	1	0	2	2	2	3	4	4	3	5	2	6	4	7	5	7	5	8	7	7	7	7	6	7	8	9	6	9	7	9	10	8	10	13	9	8	12	9	9	9	9	9	10	12	11	10	10	8	11	11	12	12	12	13	11	10	9	11	11	13	13	11	13	14	12	13	13	14	15	14	13	14	12	16	15	13	15	15	15	15	15	14	17	17	17	17	17	17	18	15	16	16	18	17	16	19	18	17	19	17	17	19	19	20	20	20	20	21	21	21	25	24	24	26	27	28	2	0	2	1	1	2	3	5	1	3	2	7	11	4	6	27	1	14	7	7	1	12	7	7	27	1	1	4	13	16	2	2	23	22	19	29	25	1	16	24	13	29	26	21	57	18	2	2	48	1	15	1	17	43	13	28	21	2	26	42	1	22	51	2	32	47	56	42	66	46	36	62	40	42	61	43	21	61	43	2	9	38	77	56	91	65	60	71	53	28	66	63	92	70	70	34	60	50	28	28	1	0	83	2	53	100	81	98	33	96	109	0	0	107	111	0	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	3	2	3	2	1	4	4	2	3	1	1	3	3	1	1	3	2	1	3	1	1	4	3	2	4	4	6	3	1	2	1	1	5	2	2	6	1	1	6	2	2	1	2	1	3	2	2	1	3	1	1	4	2	2	7	6	2	2	5	1	3	2	3	3	3	2	2	1	2	2	3	1	3	3	3	6	1	1	8	4	2	2	1	4	1	2	1	1	3	1	1
56500	-624.069280048775227	-630.924767999734627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424622639414580	1	0	2	3	2	3	3	3	3	4	3	4	5	7	6	6	5	9	7	7	8	7	8	7	7	6	7	8	9	9	9	9	10	12	9	8	11	9	8	10	10	10	10	11	10	12	10	10	10	8	10	11	12	13	12	12	11	12	11	13	13	13	14	13	13	12	14	15	15	15	13	14	13	16	15	13	13	15	12	15	15	13	18	16	18	14	16	18	19	15	15	16	18	16	16	18	19	16	18	17	18	17	19	20	19	20	19	20	21	23	25	24	25	25	28	28	2	0	2	1	1	1	1	2	2	2	1	4	7	26	7	7	1	6	1	13	7	12	13	10	7	12	1	24	10	6	24	7	1	40	50	15	2	1	4	23	1	7	26	32	7	10	4	15	39	1	25	23	49	52	45	49	28	40	18	1	1	43	44	43	49	26	42	1	65	76	20	58	34	68	64	50	47	46	57	42	64	58	95	7	94	1	68	69	95	41	57	76	68	68	79	54	93	69	54	61	61	0	92	94	23	96	60	53	32	86	57	0	0	110	111	0	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	2	4	3	1	3	2	2	1	2	1	3	1	1	2	1	3	4	1	1	1	4	3	3	1	4	4	2	1	3	3	3	1	1	4	1	1	1	1	1	1	2	1	1	5	8	2	2	1	2	2	2	6	1	1	3	2	1	1	2	3	1	1	1	4	1	1	1	5	1	4	1	2	1	2	1	1	1	1	3	4	1	1	3	2	3	1	1	2	6	2	3	4	6	7	7	1	1	1	1	1
57000	-774.632579779394860	-781.488067730354260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395684945077881	1	0	2	3	3	3	3	4	4	4	4	5	5	6	5	6	3	9	5	8	7	7	8	7	8	7	7	7	8	9	10	9	10	12	7	8	12	9	7	9	11	9	9	9	8	11	10	11	12	8	11	10	9	13	13	11	12	11	9	12	13	12	13	13	13	10	12	15	15	14	12	14	14	14	15	11	13	14	15	15	15	15	18	15	16	17	16	17	18	17	18	16	18	17	16	15	18	17	18	17	18	17	20	20	20	20	21	21	21	23	24	25	25	27	28	28	2	0	1	1	1	1	3	7	1	2	4	11	7	7	6	11	2	11	2	14	4	12	21	2	28	5	19	12	10	28	22	35	40	44	6	19	38	20	12	11	26	22	22	7	21	53	20	12	4	16	24	30	11	5	2	44	53	2	50	35	47	59	31	23	32	20	50	42	25	59	4	50	15	1	71	43	7	1	34	60	40	45	51	36	3	1	34	16	63	20	85	27	60	70	49	51	58	61	1	70	4	0	85	75	89	93	7	72	40	1	70	0	0	113	95	0	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	3	2	1	1	2	1	3	1	3	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	3	1	2	1	2	5	1	2	1	2	5	6	1	2	5	1	4	3	1	1	3	2	1	2	3	4	2	5	2	5	6	2	2	6	5	2	1	3	4	2	3	8	7	3	5	3	4	1	4	4	1	2	2	4	3	6	2	8	1	2	2	1	1	8	4	5	10	4	1	1	1	5	1
57500	-871.872088636138415	-878.727576587097815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468561767935559	1	0	3	2	3	4	4	4	3	4	4	6	4	7	5	6	6	10	7	6	7	7	8	6	7	9	8	9	8	9	8	10	10	12	9	8	10	8	9	10	10	10	8	9	9	11	11	10	12	10	13	12	11	10	12	10	11	11	12	13	13	12	14	14	13	11	14	15	15	12	13	14	13	15	14	14	14	14	15	16	14	16	16	14	17	17	17	16	17	15	17	17	17	17	17	17	18	16	18	16	18	18	20	21	20	20	20	22	21	21	25	24	24	27	29	29	2	0	2	2	1	1	9	5	1	1	4	6	2	7	7	3	10	11	8	4	7	24	17	4	2	21	20	38	8	2	2	22	21	24	2	20	7	7	31	12	23	23	17	2	2	39	21	12	23	1	45	40	54	38	35	44	35	7	44	1	7	7	40	7	2	35	62	61	47	33	58	46	21	2	36	29	45	49	56	29	26	46	46	29	44	82	68	63	62	12	58	69	58	90	57	46	81	66	98	35	100	0	61	29	102	99	7	76	99	69	59	0	0	111	91	0	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	2	2	3	3	2	1	1	1	1	3	1	2	1	2	2	4	2	2	2	5	1	4	2	1	2	1	1	1	5	5	1	2	2	2	2	3	1	1	1	1	1	1	3	2	4	4	4	2	6	5	1	2	1	2	1	1	2	2	7	3	4	3	1	3	3	2	2	3	3	2	1	2	1	3	4	3	1	3	1	3	5	3	2	1	3	1	1	3	9	1	2	6	5	1	3	6	1	1	1	7	1
58000	-640.445587272369835	-647.301075223329235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446699441379291	1	0	3	2	2	3	3	3	4	5	2	4	4	6	5	7	5	9	7	6	8	7	8	7	8	8	6	7	8	9	9	10	11	13	5	8	12	9	9	10	11	10	9	11	8	11	10	10	11	10	13	11	11	12	12	12	12	11	11	9	12	12	14	12	12	13	14	13	15	15	14	13	13	14	14	12	15	13	15	15	15	15	16	15	18	16	16	17	17	16	18	15	18	18	17	19	19	18	17	18	17	17	19	21	21	20	21	21	21	20	24	25	23	27	28	28	2	0	1	2	2	1	2	11	4	3	2	11	2	12	2	20	1	10	1	35	24	11	2	17	19	6	1	8	15	12	1	39	23	39	3	27	25	20	16	18	7	1	25	2	22	7	2	23	50	12	50	30	60	10	47	48	13	1	48	35	35	2	56	24	9	29	42	42	25	29	57	27	56	1	64	1	12	23	47	58	78	45	63	74	74	65	46	1	73	57	79	52	87	75	90	95	68	102	86	86	92	0	2	2	93	100	61	49	35	99	44	0	0	103	85	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	4	1	1	2	1	3	1	2	3	1	1	2	1	1	2	1	1	1	4	2	1	6	1	4	5	1	1	5	2	1	1	3	1	1	3	6	1	2	4	7	1	3	2	2	2	2	3	3	1	4	1	7	1	4	6	2	3	2	1	3	1	1	1	2	2	7	2	2	2	2	1	2	1	1	4	1	1	1	1	1	6	10	2	1	3	5	7	2	5	1	1	3	6	1
