step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
27500	-370.780105630978994	-377.635593581938394	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528995936288905	1	4	5	6	7	7	7	8	8	8	8	9	9	12	11	11	10	12	11	13	12	13	13	15	12	15	17	15	15	17	15	15	18	17	19	19	19	20	21	19	19	20	22	21	21	22	23	22	24	24	25	27	26	25	28	28	28	29	30	33	35	35	37	0	0	2	2	4	0	4	2	4	4	4	11	7	19	10	9	9	9	9	15	8	16	16	22	11	15	20	21	14	3	11	22	22	16	34	27	28	10	41	31	32	35	35	32	37	42	44	34	39	23	48	46	48	39	53	54	49	56	53	58	54	51	62	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	2	2	1	5	5	1	2	3	2	1	2	6	1	2	2	1	1	2	1	1	1	3	2	7	2	3	2	2	1	2	2	1	2	2	5	3	1
28000	-366.333547805890589	-373.189035756849989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478289535839708	0	4	6	6	6	7	7	9	8	8	8	9	11	12	10	12	11	13	10	13	12	12	12	14	14	15	17	14	14	17	17	15	16	17	18	19	16	20	19	20	19	20	22	22	21	22	21	21	23	24	26	24	26	25	29	27	29	30	30	32	33	35	38	0	0	2	2	2	0	3	4	5	2	5	3	7	17	7	3	12	9	11	12	4	11	15	22	22	21	37	14	19	17	28	25	11	24	14	37	29	31	30	32	34	34	41	28	41	30	42	39	39	25	49	40	44	39	53	43	56	57	51	58	54	60	61	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	3	1	3	3	2	1	2	2	2	1	1	2	2	1	1	3	3	4	2	1	3	1	2	1	1	1	4	2	4	1	1	2	4	2	2	3	2	2	2	1	1	3	1	3	2	2
28500	-344.010395574477343	-350.865883525436743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685418465255931	0	3	5	5	7	8	8	8	8	8	7	10	10	11	11	12	10	13	9	13	11	13	12	14	13	15	17	16	16	15	18	17	18	19	20	20	18	20	19	19	20	21	22	21	19	22	20	22	22	22	25	24	24	25	28	26	29	31	30	33	32	35	36	0	0	2	2	4	0	3	4	11	2	4	5	7	19	12	11	11	15	5	12	3	15	17	15	14	21	26	25	24	22	20	30	29	30	32	45	28	34	37	28	37	37	33	34	31	34	30	30	34	40	49	50	48	49	51	36	54	38	55	58	57	61	62	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	4	1	1	2	1	2	2	1	1	1	2	1	1	3	3	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	2	1	1	1	1	2	2	7	1	1	1	1	1
29000	-325.115273688846230	-331.970761639805630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561439825362515	-1	5	6	7	6	7	8	6	8	8	8	9	10	12	10	11	10	12	12	12	11	13	13	14	14	14	15	16	15	16	18	17	19	17	17	20	17	20	21	20	19	21	20	20	22	21	23	22	23	24	25	26	26	26	28	28	29	29	30	31	34	34	36	0	0	2	8	2	0	3	2	5	3	5	3	7	17	12	15	9	21	11	12	2	15	21	16	19	21	15	25	23	14	22	23	35	19	27	33	23	23	41	25	34	34	31	27	33	30	42	30	41	32	48	49	48	34	54	52	56	34	48	56	56	58	61	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	3	2	3	1	2	1	3	2	3	1	2	2	3	1	2	2	4	2	1	1	4	4	1	3	2	1
29500	-334.827238591184255	-341.682726542143655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622297972201891	1	5	6	6	6	8	7	8	9	8	8	9	10	10	12	10	10	12	11	10	12	13	13	13	14	13	14	15	16	16	17	17	17	17	19	18	20	20	21	19	19	22	21	21	21	22	21	23	23	23	25	27	26	25	28	27	28	29	30	31	33	36	38	0	0	2	2	2	0	5	2	2	3	3	5	7	3	16	11	9	9	11	4	17	19	14	16	24	3	8	26	19	17	24	25	23	27	32	29	25	30	30	31	34	39	35	36	41	38	30	45	45	37	48	53	51	43	51	51	56	45	52	52	60	60	62	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	3	3	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	4	1	2	1	3	1
30000	-378.102375149826571	-384.957863100785971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471336098890387	0	4	6	7	6	7	8	8	9	8	8	10	10	11	11	11	10	13	10	12	12	13	13	14	15	14	16	14	14	16	17	17	18	17	20	19	19	20	20	18	19	21	21	19	21	21	20	23	24	24	25	26	25	25	28	27	26	30	30	30	34	36	37	0	0	2	2	2	0	4	2	4	4	5	3	7	11	11	9	4	14	5	8	4	11	4	12	18	12	21	17	15	23	18	24	30	28	32	26	31	11	28	28	34	33	36	31	32	44	30	31	42	38	35	33	48	24	52	39	34	56	28	49	60	34	61	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	2	3	3	2	1	2	2	2	1	1	2	1	1	1	1	2	1	6	2	2	1	2	1	1	2	1	3	4	1	2	4	4	1	7	1	2	5	1	7	3	1	10	1
30500	-335.620917668998175	-342.476405619957575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641566642163229	-1	5	7	7	7	8	8	8	8	9	8	9	11	11	11	11	11	12	10	12	13	13	14	15	14	14	16	16	16	16	18	18	19	18	18	19	20	18	21	18	20	21	19	20	21	22	22	23	23	24	26	26	26	26	29	27	28	30	30	31	34	34	36	0	0	2	2	2	0	3	4	5	3	2	3	7	6	5	5	19	9	9	17	4	15	15	16	13	15	8	25	15	15	30	27	27	30	30	29	35	30	34	11	34	44	30	32	38	43	45	41	41	40	48	47	32	49	56	49	54	56	54	56	58	57	54	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	3	1	1	2	2	1	4	1	2	3	1	1	2	1	1	1	1	1	1	5	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	2	1	3	4
31000	-334.990154507991292	-341.845642458950692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528077479206951	0	4	7	6	5	8	8	8	8	8	7	10	10	12	12	12	10	13	11	12	12	14	12	14	14	14	16	14	15	15	17	18	17	18	19	19	19	19	21	19	19	21	22	20	22	21	23	22	23	24	24	27	27	25	28	28	29	30	30	31	34	35	37	0	0	4	2	2	0	5	3	5	3	5	3	7	12	4	19	2	9	11	17	19	15	2	16	16	21	24	15	23	19	7	25	29	30	30	34	29	33	38	31	30	41	22	36	38	32	35	38	39	45	48	46	41	49	43	30	54	43	52	58	57	55	58	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	3	2	2	1	1	1	3	1	1	1	1	1	1	2	5	2	1	2	2	1	2	1	1	1	2	1	4	1	2	1	3	1	1	2	1	3	5	1	3	6	2	3	1	1	2	3	3
31500	-350.263061339029434	-357.118549289988835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604022328309401	1	4	7	6	6	8	8	7	8	9	9	8	11	11	11	9	10	12	10	13	12	14	14	14	13	15	15	16	14	16	16	17	19	18	20	19	20	19	20	18	20	19	21	20	22	22	22	22	24	25	25	27	27	26	29	27	28	30	31	33	35	35	37	0	0	4	2	2	0	5	2	3	8	3	8	11	19	11	3	11	3	4	12	19	15	5	16	15	19	25	13	25	18	24	23	32	30	30	26	13	40	30	31	30	23	35	40	37	42	41	35	42	33	48	49	25	41	54	49	43	56	55	57	60	60	62	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	4	2	1	4	2	1	2	1	2	1	2	1	1	1	1	2	1	3	1	2	1	3	2	1	1	1	1	2	1	3	3	1	1	5	3	2	2	3	1	1	2	1	1	1
32000	-356.573153154373642	-363.428641105333043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634402986899413	0	4	6	6	7	7	7	8	8	8	9	9	11	11	11	12	10	11	11	13	13	10	14	14	13	14	17	16	16	15	17	17	18	18	19	17	19	20	21	19	17	22	21	21	22	21	20	22	24	24	26	26	25	26	28	26	28	31	30	32	34	36	38	0	0	2	2	3	0	2	5	5	3	3	9	3	8	11	8	5	17	5	14	8	3	8	14	10	15	16	23	23	9	11	19	19	30	32	28	34	37	37	31	30	47	13	41	38	34	34	27	47	23	43	50	45	49	51	53	49	54	53	54	58	61	62	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	2	2	2	1	2	3	4	1	1	4	5	3	4	2	1	1	1	1	1	1	1	1	5	2	1	2	1	2	2	5	3	1	3	1	2	1	2	2	2	3	1	1	1
32500	-339.123927468045679	-345.979415419005079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599994318222580	0	3	6	7	5	8	8	9	8	9	8	10	10	11	11	12	9	12	11	12	12	14	12	14	13	14	16	15	15	15	17	18	18	18	18	19	19	20	20	17	19	21	21	20	22	21	23	22	23	21	26	26	26	26	27	27	29	30	30	31	34	35	37	0	0	5	3	2	0	3	4	5	4	3	3	7	6	9	11	11	8	11	19	4	16	4	16	20	21	15	24	4	25	23	8	29	30	30	30	27	40	34	27	30	36	32	33	39	36	42	39	43	40	48	35	41	49	48	51	54	49	51	52	58	45	61	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	5	2	2	5	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	4	4	1	3	1	2	4	2	2	1	5	2
33000	-312.752664184329319	-319.608152135288719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638787099973818	0	5	6	6	7	7	8	8	8	8	9	9	10	11	11	11	10	10	11	12	12	14	13	14	14	14	15	16	13	16	18	18	19	17	18	18	20	20	21	19	19	21	22	20	21	20	21	23	23	25	25	26	25	25	28	27	29	31	31	32	33	35	36	0	0	2	2	4	0	3	2	3	3	5	3	7	5	11	4	8	5	11	12	3	19	11	16	29	21	15	22	3	27	27	23	21	19	30	28	36	33	41	29	30	41	46	32	38	32	36	34	39	40	43	50	48	49	51	49	54	57	55	58	58	56	61	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	2	2	1	2	1	1	1	2	1	3	1	2	3	4	2	1	1	1	1	1	3	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	4	1
33500	-328.912993167841648	-335.768481118801049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640113089819754	1	4	6	6	7	8	7	8	7	9	9	9	10	10	11	10	10	12	12	12	11	14	14	14	14	13	16	14	14	16	17	18	18	17	19	18	19	19	19	19	20	20	21	21	21	21	22	22	23	25	25	27	27	25	29	28	29	30	30	32	32	34	37	0	0	2	2	3	0	2	4	2	4	5	5	7	4	17	11	5	9	11	3	12	15	19	16	15	21	23	21	8	19	24	27	31	30	25	30	36	27	22	31	36	36	32	37	39	42	46	34	41	44	37	54	48	49	51	54	52	52	48	58	49	61	62	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	3	2	1	3	1	4	1	3	2	1	2	3	1	4	1	1
34000	-342.940254241311266	-349.795742192270666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628781098508667	-1	4	6	6	6	7	8	8	8	9	7	9	11	11	11	12	10	11	11	13	13	13	14	13	15	14	16	16	16	16	17	16	18	17	19	19	20	20	21	19	19	21	22	22	22	20	21	21	23	23	26	27	27	24	28	27	29	31	30	32	34	35	36	0	0	2	2	2	0	5	3	11	2	5	5	7	10	17	17	5	9	11	19	17	15	19	3	20	21	10	24	3	15	24	26	29	8	34	10	19	40	28	28	28	35	36	48	35	30	36	34	39	40	48	45	51	45	56	39	54	56	55	56	58	53	61	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	2	2	2	1	1	1	1	3	1	1	3	2	6	2	2	1	1	4	2	4	5	1	2	1	3	1	1	1	2	2	1	1	1	2	2	2	1	1	1	3	2	2	1	3	2	2	1
34500	-323.374803666792275	-330.230291617751675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630893060345995	0	4	6	6	6	7	8	8	9	8	7	9	10	12	9	11	10	13	9	11	11	12	13	13	13	14	15	15	15	16	17	16	19	18	18	17	18	20	21	18	19	22	21	19	21	22	21	22	23	25	26	26	25	25	28	27	27	30	30	33	35	35	37	0	0	2	2	2	0	3	4	11	3	5	11	7	13	11	17	19	9	3	12	8	15	19	9	20	3	21	19	23	16	27	19	27	30	30	30	26	34	44	29	36	33	38	35	37	47	36	44	34	31	48	42	49	45	51	49	54	49	55	58	49	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	4	1	3	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	5	2	2	1	3	1	2	1	3	1	1	5	1	1
35000	-353.769172139698469	-360.624660090657869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688231428392731	0	4	6	6	6	4	8	8	9	8	8	9	11	11	10	12	11	12	11	13	10	14	13	14	13	14	17	15	15	16	16	18	18	18	20	20	19	21	20	19	20	21	22	20	21	21	22	22	21	24	23	27	26	26	27	28	28	30	30	29	33	35	35	0	0	2	2	2	0	3	2	8	3	5	5	7	8	5	5	15	3	15	19	8	19	14	14	17	15	31	22	25	11	24	28	14	28	30	37	31	40	32	29	33	30	39	40	35	33	35	35	36	36	38	37	30	39	48	49	41	56	54	56	58	61	61	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	4	2	3	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	3	3	3	3	2	3	1	2	1	1	1	1
35500	-330.273313123302103	-337.128801074261503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.820862730392002	0	4	6	6	6	7	8	8	9	8	7	8	11	11	9	11	9	13	11	12	10	13	13	13	14	14	16	15	15	17	16	17	18	18	18	19	19	20	20	18	20	20	21	21	22	19	22	22	22	24	25	24	24	25	26	26	28	30	30	32	34	34	38	0	0	2	2	2	0	3	4	11	2	3	3	7	12	12	3	11	19	11	14	3	19	8	5	20	21	24	22	23	24	18	28	27	30	30	18	31	33	34	24	34	35	46	46	41	30	42	38	35	32	45	43	30	52	52	54	48	54	45	58	58	60	61	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	3	1	2	1	1	1	3	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	2	3	1	1	1	3	2	4	1	1	1	1
36000	-356.992585649611669	-363.848073600571070	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563430914057001	0	4	5	5	6	8	8	8	8	8	7	9	9	12	11	11	10	13	12	12	13	14	14	15	14	14	16	16	16	16	17	17	19	18	19	18	19	20	20	19	20	21	21	20	21	22	22	21	23	24	25	26	26	26	28	27	29	30	31	33	33	36	37	0	0	2	2	3	0	5	2	5	3	3	3	7	17	8	11	11	17	11	3	4	2	12	16	9	21	15	25	23	8	22	24	30	30	30	30	36	30	30	28	34	33	33	33	39	39	48	22	38	40	45	45	36	45	53	49	39	57	56	43	57	47	61	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	2	2	3	5	3	1	3	1	2	1	1	3	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	3	2	3	1	2	5	3	1	2	3	1	3	7	1	6	1
36500	-347.719275656196317	-354.574763607155717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554365264081747	0	4	6	6	6	8	8	8	8	8	8	9	10	11	10	11	10	12	9	11	11	10	14	14	14	15	17	15	16	17	17	17	18	18	18	20	20	19	21	19	20	21	21	18	22	22	19	22	24	23	25	26	26	25	27	26	28	30	31	32	33	34	35	0	0	2	2	2	0	3	2	4	3	5	5	7	10	19	22	11	19	5	12	19	11	22	16	13	21	11	18	25	28	21	26	29	19	30	25	30	26	35	27	35	30	37	29	41	42	31	36	45	44	48	50	41	37	51	35	54	57	55	57	57	59	61	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	2	3	3	1	1	1	3	1	1	5	1	3	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	3	2	1	5	1	2	2	2	2	2	1
37000	-352.408734027665560	-359.264221978624960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612766524197498	0	4	6	5	6	8	8	7	9	8	8	9	10	10	12	12	10	13	11	12	12	12	13	14	15	15	15	16	15	17	17	17	17	19	20	19	19	20	20	19	18	19	21	20	20	21	21	22	24	24	24	26	26	25	25	27	29	31	30	32	34	33	37	0	0	2	2	2	0	5	2	5	3	4	5	7	10	13	5	5	3	3	12	14	19	3	17	23	21	16	27	16	11	29	10	21	41	30	22	33	19	41	32	30	30	34	42	41	42	42	43	41	32	48	50	49	39	49	41	52	57	48	59	56	60	61	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	3	2	3	2	2	2	1	3	3	1	3	2	1	2	5	1	4	2	1	2	3	1	4	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	3	1	4	2	2	5	1	5	1	2
37500	-369.733442698595752	-376.588930649555152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629652764250669	1	4	5	6	6	7	7	9	8	8	8	9	11	10	11	11	11	13	11	13	13	13	13	15	15	15	16	13	14	16	17	18	19	17	18	18	18	20	21	20	19	20	22	21	21	21	22	22	24	24	25	26	26	25	29	27	28	30	30	32	33	35	37	0	0	1	2	2	0	5	2	5	2	5	11	14	10	2	8	11	19	2	12	8	19	16	16	19	19	28	13	23	11	26	22	29	30	30	23	26	35	33	32	34	37	42	40	34	19	42	44	43	40	48	47	51	49	51	54	54	56	52	56	58	59	58	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	2	2	2	1	1	1	2	1	2	1	1	5	1	2	3	1	1	3	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	2	1	1	2	2	2	2	2	3	3	1	4
38000	-384.816576438603136	-391.672064389562536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418999576077965	1	4	6	6	6	7	7	7	9	7	7	9	11	12	11	10	9	10	10	11	12	13	14	14	15	14	17	16	16	16	18	16	18	19	19	19	18	20	20	18	19	21	22	21	20	22	22	22	22	22	24	27	23	25	29	27	27	30	30	32	33	35	38	0	0	2	2	2	0	4	2	11	3	5	11	7	15	9	5	5	8	5	8	3	5	4	19	23	3	24	7	22	22	32	23	28	29	21	40	12	34	37	15	32	31	27	26	33	34	39	35	39	28	45	44	28	49	48	54	54	49	53	58	54	60	61	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	3	4	4	2	1	4	1	4	1	2	1	1	1	2	5	1	4	1	1	5	2	1	2	4	1	2	1	1	1	4	2	2	3	1	5	1	1	3	2	1	3	1	2
38500	-347.483247262517807	-354.338735213477207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642136402612726	1	4	6	7	7	6	8	7	9	9	8	9	11	11	10	12	10	12	11	11	11	13	13	14	13	14	16	15	15	17	16	16	16	18	19	19	19	20	20	18	18	21	22	20	22	21	23	22	22	23	25	27	26	25	28	27	28	29	29	32	33	35	37	0	0	2	2	3	0	3	3	5	2	3	3	7	3	6	5	5	17	5	12	4	21	17	17	21	10	25	24	5	22	24	26	17	32	30	33	17	40	30	29	30	37	41	40	42	30	42	39	39	44	43	47	48	48	51	34	54	57	56	56	57	60	61	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	2	1	1	2	1	3	3	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	4	1	1	1	3	2	2	1
39000	-358.355312969164459	-365.210800920123859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585972376686841	1	3	6	6	6	8	8	8	8	8	8	9	11	11	11	10	9	13	11	13	10	11	12	13	13	15	15	15	16	16	16	17	18	18	19	19	19	21	18	19	17	21	21	21	21	21	22	22	23	23	25	26	26	22	28	27	28	31	30	33	35	35	37	0	0	1	2	2	0	2	5	4	4	5	11	7	17	17	11	5	19	2	14	5	11	8	16	22	21	11	25	22	15	23	14	27	41	30	28	32	11	30	32	28	33	31	35	36	15	45	44	44	40	45	32	44	39	28	35	52	38	51	55	58	60	61	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	4	1	2	2	2	2	1	2	4	2	2	2	2	4	3	1	1	2	1	5	1	1	1	2	2	2	1	5	1	1	1	3	2	3	2	2	5	4	1	4	3	2	2	1	1
39500	-337.353345448531059	-344.208833399490459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621129018694291	0	5	6	6	7	7	8	9	8	8	8	10	10	10	12	10	10	13	11	12	13	14	12	15	15	14	15	15	14	17	16	17	18	18	18	19	19	20	21	20	20	20	22	22	22	20	23	22	23	24	25	25	27	25	27	28	27	31	31	32	33	35	37	0	0	2	2	2	0	3	4	3	3	2	11	7	8	16	3	4	9	16	12	8	23	3	16	12	21	18	15	8	17	25	26	31	14	21	30	30	33	35	33	35	37	41	40	39	30	42	41	39	40	48	38	47	49	49	49	54	54	55	43	58	59	62	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	2	1	2	2	2	1	1	2	2	4	1	2	1	4	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	4	2	5	1	2	1
40000	-368.686919465286906	-375.542407416246306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525300310194267	0	5	6	7	6	7	7	9	8	9	8	10	10	12	12	12	11	13	11	11	13	13	13	14	14	14	17	15	16	17	15	17	18	17	19	19	19	21	18	19	19	18	22	21	22	21	22	21	23	23	25	25	25	24	28	25	29	31	31	31	34	35	37	0	0	1	2	2	0	5	2	5	4	5	8	7	12	9	5	11	11	5	8	11	19	4	15	14	21	31	9	31	31	24	26	10	28	28	31	32	36	34	32	34	30	28	41	39	42	42	39	48	23	36	45	48	49	51	44	52	44	55	52	58	58	54	1	1	3	2	1	1	1	3	1	1	2	1	2	2	2	3	1	2	4	1	3	1	3	1	1	1	1	3	1	1	1	1	3	2	2	2	1	1	1	1	1	1	4	1	2	2	3	2	2	3	3	1	2	1	1	2	1	3	2	3	2	3	5
40500	-317.832460815013349	-324.687948765972749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782135323849890	0	5	6	7	6	8	7	9	8	8	7	9	10	12	11	11	11	10	11	12	12	13	13	15	14	14	17	14	15	17	18	17	19	18	18	19	19	20	21	19	20	21	20	21	22	21	20	22	23	21	24	27	26	25	28	25	27	31	31	32	34	36	37	0	0	2	2	2	0	3	4	5	4	5	3	7	13	4	8	4	3	12	17	8	19	3	15	23	21	28	23	23	17	23	29	32	25	30	27	34	35	34	28	30	47	30	40	35	33	31	41	38	40	48	51	37	49	53	39	56	49	52	58	58	59	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	2	1	1	2	1	1	3	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	4	1	1	2	3	3
41000	-386.006731756285603	-392.862219707245004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505159052541948	-1	5	7	6	6	6	7	7	9	7	8	9	11	10	11	12	11	12	10	11	12	13	13	14	15	15	15	16	15	15	16	16	17	18	19	20	19	17	20	20	20	20	18	21	20	21	23	22	23	25	25	26	26	26	28	28	28	30	31	32	34	34	38	0	0	2	2	2	0	5	2	11	4	3	3	7	7	10	5	9	2	9	12	3	9	3	5	23	21	24	14	3	17	24	5	23	30	32	33	43	24	31	21	31	43	20	31	23	33	42	39	34	36	49	39	39	41	44	47	54	54	55	54	58	37	61	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	1	3	1	1	2	2	2	4	1	2	1	2	4	2	1	6	2	1	1	1	1	1	2	7	2	1	4	2	3	4	1	2	3	3	2	3	4	2	3	2	1	2	2	3	2	7	2
41500	-378.025069067843106	-384.880557018802506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533309590118258	1	4	5	6	7	7	8	7	9	9	9	10	10	11	12	11	10	12	11	12	11	13	13	15	15	14	17	14	15	15	15	17	19	19	19	18	19	20	20	18	19	21	21	21	21	22	23	22	22	23	26	26	26	26	29	26	28	31	30	30	34	35	37	0	0	2	2	4	0	5	4	5	3	8	4	7	7	19	10	5	9	11	4	9	19	4	11	28	15	30	18	23	16	20	6	22	30	30	25	25	24	31	25	36	34	39	41	41	42	42	39	41	36	45	37	35	39	51	44	56	47	24	56	58	60	62	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	4	1	1	3	4	1	1	1	1	1	2	1	5	3	2	2	1	2	2	4	1	1	1	1	1	1	1	1	1	2	3	3	3	4	3	2	2	1	3	3	2	2	3	1
