step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-524.302068635763931	-531.157556586723331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677491249361497	1	2	5	4	3	6	10	6	7	5	8	5	8	8	10	10	11	8	9	11	12	15	13	13	15	12	15	16	16	14	15	16	15	17	18	15	19	19	19	18	19	19	20	17	19	21	20	22	20	19	20	20	21	21	21	22	22	22	22	23	21	23	23	23	22	22	23	23	23	23	23	22	24	24	25	24	25	24	26	25	24	27	26	28	26	26	27	26	28	31	32	34	36	34	41	0	1	2	2	2	10	12	4	6	2	8	4	10	6	11	19	13	10	13	15	19	26	20	20	21	20	26	25	36	21	21	31	26	22	29	20	44	44	23	33	32	33	22	32	44	37	37	37	41	32	39	27	42	41	41	49	51	38	41	51	43	61	54	55	41	50	39	41	51	57	51	34	62	52	64	70	81	72	62	68	70	77	73	55	77	81	83	81	87	70	85	81	94	90	92	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	5	2	2	2	2	1	1	2	1	1	1	2	1	4	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	4	3	3	1	2	4
15000	-512.695866324070835	-519.551354275030235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649840023997470	0	2	5	3	3	7	9	7	8	5	10	7	9	7	11	8	11	10	10	12	12	14	12	13	14	14	16	17	16	16	15	16	16	16	19	15	18	17	19	17	19	17	20	18	20	22	20	20	21	19	20	21	20	22	20	22	21	20	22	22	21	21	23	23	22	22	23	24	22	23	23	23	24	23	25	24	25	24	23	25	24	26	26	28	26	26	27	27	29	31	33	34	37	35	40	0	1	2	2	2	4	10	10	10	2	12	4	16	10	11	12	3	14	16	4	19	20	8	23	21	24	23	31	20	31	21	25	26	24	27	26	32	32	27	33	32	36	36	32	32	47	37	38	32	38	39	40	34	48	41	48	51	38	50	51	42	42	54	49	49	50	60	48	57	69	51	43	61	35	64	70	81	72	61	68	70	77	72	64	77	81	83	81	83	77	85	90	94	91	92	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	4	1	2	4	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	2	2	1	2
15500	-470.485997531111138	-477.341485482070539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754566273184480	-1	2	5	4	4	6	8	6	7	5	9	6	8	9	11	10	12	10	11	12	12	13	13	15	14	14	16	16	15	16	15	15	15	17	18	16	19	17	18	18	19	19	21	17	19	22	21	21	20	20	20	19	21	21	20	22	21	20	21	23	21	23	23	22	23	22	23	25	23	22	22	23	25	24	24	24	25	24	25	25	24	27	25	27	26	26	27	27	30	30	32	34	35	36	41	0	1	2	2	2	4	12	4	6	2	8	4	4	6	11	13	16	14	16	14	19	20	20	20	21	22	23	21	23	32	21	25	26	33	29	33	38	32	33	36	38	24	52	32	44	58	58	45	37	37	39	33	40	45	41	49	51	38	45	51	42	61	54	55	56	37	51	44	57	57	51	52	61	62	64	70	81	72	52	54	70	77	62	75	77	81	83	81	87	82	85	90	90	82	93	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	4	1	1	1	2	2	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	2	2	2	2	2	4	3
16000	-497.860402386073304	-504.715890337032704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639804554708647	0	3	4	5	3	7	10	7	7	5	10	7	8	8	10	10	11	10	12	13	13	13	12	15	15	14	15	17	16	16	16	16	16	16	18	17	18	18	19	19	19	20	20	18	19	22	20	20	20	19	20	21	20	22	22	22	21	21	21	22	21	22	22	22	23	23	24	24	23	23	23	23	24	23	25	25	25	22	25	26	24	27	26	29	26	25	28	27	29	31	32	33	36	36	40	0	1	2	2	1	10	12	4	10	2	12	4	12	6	8	13	13	10	16	15	19	15	15	20	21	22	23	25	26	21	21	25	22	26	23	22	32	32	24	36	32	35	36	32	32	47	37	38	44	38	39	36	40	38	49	48	51	45	50	51	24	43	41	48	38	50	60	63	57	57	51	78	52	62	64	70	81	52	61	68	70	77	61	75	77	81	61	81	87	82	77	90	92	90	93	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	3	1	2	1	1	1	2	2	1	1	1	1	1	3	1	1	1	4	2	1	1	3	1	2	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	4	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	4	1	1	2	2
16500	-511.710735401374109	-518.566223352333509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653086948188660	-1	2	4	5	3	7	7	7	8	5	9	7	9	8	9	10	12	11	11	11	13	14	13	14	15	14	16	17	16	16	16	16	16	15	18	16	17	18	19	19	17	18	21	19	19	21	21	22	19	20	20	22	21	22	22	21	21	21	21	22	21	22	23	23	22	22	24	23	24	22	22	24	25	24	25	24	25	22	26	25	23	27	26	28	26	25	26	27	28	31	33	34	36	37	40	0	1	2	3	2	2	4	4	6	2	4	4	6	10	8	13	13	10	16	15	17	11	20	20	21	18	23	31	23	21	21	21	26	22	29	22	25	41	22	24	32	36	26	41	41	37	37	32	32	32	39	61	40	38	47	41	51	45	50	51	42	61	54	55	56	50	60	54	57	57	51	61	72	52	64	70	81	20	52	68	70	77	73	75	77	81	74	81	87	85	85	91	90	93	93	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	2	3	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	5	2	1	1	2	1	2	1	1	1	1	2	2	3	1	3	1	3
17000	-516.289709192114969	-523.145197143074370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665228292983759	0	1	4	4	4	7	10	6	7	4	9	7	9	8	10	10	10	9	12	11	12	14	14	14	14	14	14	16	16	16	16	16	15	16	18	16	19	19	19	17	17	20	20	19	20	21	19	21	21	20	22	21	21	21	21	22	20	21	22	23	20	22	23	22	22	22	24	22	23	23	24	24	23	25	26	25	25	24	25	25	24	27	26	29	26	26	28	27	29	31	33	35	35	37	39	0	1	2	2	2	10	12	10	10	2	2	8	12	10	9	11	13	6	7	15	13	20	20	20	21	20	20	21	24	21	25	21	27	22	23	22	32	41	27	36	25	27	36	41	41	47	41	38	44	41	57	61	42	37	37	37	39	37	32	51	24	43	54	49	49	38	51	49	57	57	60	42	61	73	64	69	70	73	73	68	70	77	73	75	77	81	83	81	87	82	85	91	91	93	93	1	1	1	2	2	2	2	1	2	1	4	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	2	2	2	1	1	2	1	3	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	3	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	3	4	2	1	2	2
17500	-541.887347434768571	-548.742835385727972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639532272977746	0	2	5	5	3	6	6	7	7	4	9	8	7	8	10	11	12	10	11	11	11	13	13	15	15	14	15	17	15	14	16	17	15	16	19	16	19	17	19	17	17	19	20	19	18	21	20	21	21	21	22	22	20	23	21	22	21	19	22	23	20	22	22	22	22	23	23	23	22	23	24	23	24	22	24	24	25	24	26	26	24	26	25	28	26	25	28	27	28	29	34	35	33	36	39	0	1	2	2	2	1	4	3	6	2	8	7	6	4	11	13	19	14	13	10	14	20	20	23	21	22	20	30	23	21	21	25	22	26	29	22	41	31	33	26	30	36	26	38	41	37	37	45	38	44	39	61	40	44	44	32	43	41	50	51	42	61	38	38	49	50	69	44	57	57	51	61	61	61	64	70	81	62	74	68	70	70	73	75	77	81	83	82	83	82	77	91	90	93	92	1	1	2	2	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	4	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	3	1	2	1	1	2	1	2	2	4	1	1	2	2
18000	-548.460573431781199	-555.316061382740600	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762715396860097	-2	2	5	4	4	6	8	7	7	5	9	6	8	8	10	10	12	11	12	13	11	14	13	13	14	12	14	16	17	17	14	16	16	15	18	17	18	18	21	19	18	20	21	18	17	21	20	21	20	19	22	21	21	22	21	23	20	21	21	23	19	22	23	23	22	22	23	24	23	23	22	23	25	24	25	24	25	22	23	24	24	26	24	29	26	26	27	27	30	31	33	33	36	36	39	0	1	4	2	2	10	12	4	6	2	12	4	12	10	4	13	13	14	16	15	13	26	15	15	21	15	15	31	27	32	21	25	26	24	29	22	32	45	40	22	32	22	36	45	32	37	37	49	38	38	57	61	36	44	49	49	27	45	50	51	36	61	41	46	32	50	71	32	51	57	57	78	62	61	64	51	70	40	62	63	70	77	40	75	77	69	83	81	83	77	90	90	91	91	92	1	1	1	1	1	1	1	1	1	2	1	1	1	2	4	1	2	1	1	2	2	1	2	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	3	1	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	3	2	3
18500	-516.979155482058673	-523.834643433018073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673187398223845	0	2	3	4	3	7	10	8	8	5	9	8	6	8	10	10	11	10	9	12	12	14	12	14	14	15	15	15	16	17	16	16	15	17	18	16	19	19	19	18	18	20	20	18	20	22	20	22	20	20	23	21	22	21	21	23	21	21	21	22	19	22	21	23	20	22	24	24	23	25	24	23	24	24	25	24	22	24	26	25	24	27	27	29	25	24	27	27	30	31	34	33	36	36	39	0	1	2	2	2	10	12	2	6	2	1	10	2	10	8	13	11	14	13	7	16	20	1	20	21	22	20	21	24	25	21	28	22	33	29	27	41	32	33	24	32	36	36	32	32	37	37	38	44	41	57	61	40	45	38	65	39	38	45	57	40	52	32	55	41	50	60	54	60	57	51	52	62	61	64	51	57	72	62	54	77	77	74	75	77	77	74	85	83	70	90	90	77	91	92	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	2	1	1	1	1	2	1	6	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	3	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	6	1	2
19000	-561.594080096579660	-568.449568047539060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687786296806470	0	1	4	4	4	6	8	6	7	4	9	7	8	8	9	9	12	9	11	11	11	14	13	13	14	13	15	17	16	16	13	15	16	14	18	17	18	18	19	18	18	18	21	17	20	21	20	22	20	21	22	20	20	21	21	20	20	21	22	22	19	22	22	22	22	23	24	23	22	25	23	23	24	24	25	23	23	25	26	26	25	27	26	29	24	26	27	28	29	30	34	34	36	37	40	0	1	2	2	2	10	8	4	10	2	8	3	3	6	2	13	13	8	16	8	15	15	15	15	21	13	23	25	23	31	21	21	22	20	36	24	30	44	33	23	44	36	26	30	38	47	37	38	41	44	57	61	33	45	37	30	39	41	50	39	42	52	54	49	56	46	51	54	57	76	39	62	62	62	64	60	57	72	73	54	77	85	62	64	77	85	73	82	87	81	90	90	85	91	91	1	1	2	2	1	1	1	1	2	1	2	1	2	1	4	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	2	2	1	2	2	1	1	5	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	2	2	3	4	1	1	2	1	2	3	2	1	6	2	2
19500	-521.570203507675160	-528.425691458634560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688922006322467	-1	2	3	5	3	7	9	6	7	5	9	8	8	7	11	9	11	10	11	11	12	13	13	15	14	14	14	16	16	16	16	16	15	16	19	16	17	19	19	18	18	18	21	18	20	22	20	20	19	21	23	22	22	20	21	22	20	21	21	22	22	23	22	22	21	22	24	25	23	24	24	24	23	25	25	25	24	24	25	25	25	27	26	28	25	25	27	27	30	31	33	35	34	36	40	0	1	2	3	2	10	12	2	10	3	4	4	8	10	12	13	13	14	16	2	17	15	15	22	21	22	23	25	27	25	25	21	22	26	29	26	32	44	27	36	37	36	42	32	38	47	37	41	44	37	39	40	42	32	49	38	39	41	32	57	40	36	54	55	49	47	60	54	57	69	60	73	40	62	55	69	60	52	52	54	77	85	62	64	77	77	83	77	87	81	90	90	85	91	91	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	5	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	3	2	2	2	2	2	2	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	4	1	1	1	1	2	4	1	2	5	2	2
20000	-481.183670286665233	-488.039158237624633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764437390108057	0	2	4	5	4	6	10	8	6	4	9	7	8	8	10	9	11	11	10	13	12	15	14	15	14	14	15	17	16	16	15	16	16	17	18	16	20	18	19	18	18	19	21	17	19	22	21	19	20	20	22	21	21	22	21	22	21	21	21	23	22	23	22	23	22	22	24	23	23	25	24	23	25	24	25	24	23	25	25	26	25	25	26	27	25	26	27	27	29	31	34	34	37	37	39	0	1	2	3	2	4	12	4	10	2	4	4	4	10	2	13	13	14	16	8	16	26	20	15	21	20	23	25	23	25	25	21	26	26	29	22	38	32	33	24	32	36	36	32	44	47	37	44	44	44	57	42	42	38	38	48	39	45	50	51	52	61	44	55	49	37	51	54	57	76	60	52	52	52	64	69	57	72	62	68	77	77	74	64	77	81	73	85	87	85	90	90	90	91	91	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	3	1	2	3	2	2
20500	-540.104371932209460	-546.959859883168861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669333546920301	0	2	5	4	4	5	10	6	8	6	8	7	8	8	10	11	11	10	11	11	12	13	14	15	14	15	15	16	17	16	15	17	14	17	18	16	18	18	19	19	18	18	19	18	19	22	20	20	18	20	21	20	22	21	21	23	20	22	21	23	22	23	22	22	21	22	24	24	23	25	24	23	25	25	25	25	22	23	24	25	24	26	26	28	25	25	26	26	30	31	34	35	36	37	40	0	1	4	2	2	2	12	6	6	6	8	8	12	10	4	13	13	14	13	7	16	20	15	20	21	33	11	31	24	21	21	21	22	33	24	26	30	32	33	42	32	36	36	32	32	47	37	45	32	44	39	36	43	41	31	65	39	38	44	51	52	52	59	55	44	32	60	66	57	69	69	43	62	62	64	69	57	52	62	54	77	77	73	64	77	81	72	81	83	86	77	90	90	93	94	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	2	1	2	1	1	1	3	2	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	2	2	1	3	2	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	2	3	4	3	2	1	1
21000	-535.174053352298415	-542.029541303257815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645507447081349	0	2	5	4	4	7	9	8	7	5	9	5	7	8	10	9	9	10	11	12	12	15	14	15	15	14	15	17	16	16	15	17	16	16	18	17	17	19	19	19	17	20	20	18	19	21	20	22	21	20	20	22	19	22	21	23	21	21	22	22	22	22	22	23	22	23	22	24	24	24	24	23	25	25	25	25	23	24	26	26	25	26	27	29	24	25	27	27	29	31	33	35	36	37	40	0	1	4	2	2	10	13	2	10	2	4	2	2	10	13	13	13	14	16	8	13	26	20	23	21	20	23	31	20	25	21	21	26	24	29	22	31	44	23	36	30	36	24	41	41	37	37	38	44	44	39	40	36	32	41	65	51	41	32	51	43	43	58	55	55	49	51	41	57	77	51	61	62	52	64	70	57	61	62	68	85	77	73	64	77	77	73	81	87	86	77	91	90	82	94	1	1	1	1	2	1	1	3	1	1	2	2	3	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	4	3	1	2	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	3	3	2	2	5	2
21500	-541.634862690342743	-548.490350641302143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643334610496661	-1	2	4	4	3	6	9	8	8	5	10	6	8	8	11	10	11	10	12	11	12	13	13	14	14	15	15	16	15	17	16	16	13	16	18	16	19	18	18	17	19	19	20	18	20	20	18	21	20	19	20	21	20	20	21	21	21	19	21	22	21	20	22	23	22	22	22	24	24	24	23	22	24	25	25	25	22	25	24	25	24	26	27	29	24	25	27	28	30	31	32	34	36	36	40	0	1	2	2	2	10	12	6	6	4	4	4	12	10	18	13	13	6	16	8	16	15	20	33	21	33	23	25	20	32	21	21	11	26	29	26	47	28	34	36	38	26	40	32	44	47	32	32	38	28	39	62	22	32	37	31	51	32	28	51	36	42	54	55	56	50	51	55	57	77	51	52	62	61	64	69	57	61	62	68	77	77	79	64	77	85	74	82	62	82	81	90	92	85	92	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	3	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	4	2	4	2	1	4	3
22000	-508.827974748678230	-515.683462699637630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584573547617625	0	2	4	5	3	5	9	7	7	5	9	7	7	8	10	9	10	11	11	12	12	14	13	15	14	14	14	16	16	17	15	17	16	16	18	17	20	19	19	18	19	19	19	19	20	22	21	18	21	20	20	21	22	22	20	22	22	21	21	22	20	23	20	22	23	23	23	23	24	24	23	24	25	25	24	24	24	25	24	26	25	27	27	28	26	26	27	28	30	31	31	34	36	36	40	0	1	2	2	2	2	10	4	10	2	8	4	4	6	2	13	13	11	16	12	13	15	15	26	21	15	23	21	23	31	25	25	24	26	29	22	32	32	24	36	48	36	36	48	48	47	37	32	32	48	39	61	42	38	41	38	51	45	50	51	40	52	48	55	56	50	60	54	57	60	60	61	62	62	64	57	57	72	61	68	77	77	62	75	77	81	43	81	83	85	77	77	92	90	94	1	1	1	2	1	2	2	1	1	2	1	1	2	2	4	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	2	1	2	2	2	2	1	4	2	1	2	3	4	1	3	2
22500	-526.628218981712507	-533.483706932671907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686751611211182	-1	2	4	4	3	6	9	6	8	5	9	7	8	8	10	10	12	11	11	12	11	13	12	14	14	14	15	16	16	16	15	15	15	17	19	16	20	18	17	16	17	20	19	18	18	21	20	21	19	20	20	22	21	21	20	21	22	20	21	22	21	23	22	22	22	22	23	23	24	25	23	23	25	24	25	24	23	25	25	25	25	25	26	27	26	26	27	28	28	32	34	33	36	36	40	0	1	2	2	2	10	3	4	6	4	4	4	12	6	14	13	19	12	16	15	7	4	4	20	21	7	22	32	26	25	21	21	20	33	29	26	49	41	26	23	32	36	34	41	41	37	32	44	32	45	39	43	43	32	49	32	51	45	50	51	26	40	54	55	56	50	51	56	60	76	51	61	62	52	64	71	57	52	52	68	77	77	61	75	77	82	62	85	87	85	82	85	90	90	93	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	3	4	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	4	1	3	2	1	1	2	3	3	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	3	4	3	2	3	2
23000	-528.151786158232767	-535.007274109192167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583234984275959	0	2	4	4	4	7	9	6	7	5	9	7	9	8	11	10	11	10	12	12	12	14	14	15	15	15	15	17	16	15	15	15	15	16	18	17	17	17	19	18	19	19	20	19	19	21	20	21	19	20	20	22	21	23	21	22	22	19	22	22	22	21	23	23	23	22	23	24	23	25	24	23	24	24	25	24	23	25	25	26	25	26	27	29	25	26	25	27	29	30	33	35	37	37	41	0	1	2	2	2	4	3	4	10	2	6	2	12	2	7	12	16	10	13	14	17	20	20	23	21	22	20	25	33	21	21	21	22	27	29	26	25	32	27	36	38	22	36	37	32	50	37	44	37	32	39	20	40	32	49	41	51	28	50	51	43	40	44	55	56	50	60	66	57	57	57	61	62	62	64	57	57	72	74	54	77	77	87	75	77	81	73	81	87	86	85	91	92	85	93	1	1	1	1	1	1	3	1	1	2	1	2	1	4	1	2	1	3	2	2	1	1	1	1	2	1	3	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	5	2	4	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	3	1	1	5	2
23500	-508.375895651711403	-515.231383602670803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621182894123306	0	2	4	4	3	7	9	6	8	6	7	7	8	9	11	10	10	11	11	12	13	15	13	13	14	14	16	17	16	16	15	15	15	15	19	16	19	18	18	18	18	18	20	17	20	21	21	21	19	20	20	22	20	21	21	21	21	21	22	22	22	20	22	22	23	22	23	24	24	23	24	23	23	25	25	24	26	22	25	25	25	26	27	29	24	26	26	27	29	31	33	34	35	37	39	0	1	2	2	2	10	4	5	10	4	4	8	8	10	11	13	13	14	16	10	16	20	15	15	21	23	15	31	23	31	25	25	20	20	23	20	44	32	36	26	32	20	42	32	38	37	37	32	38	41	39	36	40	38	49	38	51	38	50	51	40	40	54	45	56	41	60	38	57	57	60	78	62	62	64	70	85	62	52	68	85	85	73	55	70	81	73	81	87	82	77	90	92	82	93	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	3	1	2	1	1	1	2	1	2	3	1	1	1	1	3	1	3	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	4	1	1	1	1	2	3	3	1	1	5	2
