step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
23000	-413.617505235037868	-420.472993185997268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658805878628295	0	1	2	5	12	9	11	11	14	13	12	13	16	14	18	16	14	15	16	17	16	16	19	17	17	17	20	19	18	18	18	19	20	19	18	20	19	21	16	17	19	18	22	20	20	20	21	22	23	20	21	21	21	22	24	23	24	26	27	28	29	30	32	32	31	35	36	36	37	39	36	40	41	43	0	1	2	2	6	0	6	6	8	5	7	11	11	12	12	11	11	17	14	14	14	14	14	12	12	16	6	13	19	20	11	20	20	22	14	25	16	37	17	17	17	17	33	41	28	11	33	15	38	13	45	25	44	27	33	34	28	57	56	56	56	60	62	62	62	62	63	66	66	66	65	71	0	73	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	2	1	4	2	1	1	4	1	1	2	1	1	2	1	1	1	3	2	1	1	1	4	1	3	1	2	1	2	1	1	1	2	3	1	2	2	2	1	1	1	1	2	3	1	1	2	2	2	1	1
23500	-418.932219139245831	-425.787707090205231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724562815917290	0	2	3	4	12	10	11	12	13	15	12	13	14	14	18	16	16	16	16	18	16	16	17	18	16	18	19	19	18	17	19	19	20	19	17	20	19	21	18	17	18	19	21	18	20	21	22	21	23	21	22	22	21	24	24	24	23	25	28	28	29	30	31	33	31	35	34	36	36	40	37	40	40	42	0	1	2	2	6	0	6	6	11	11	6	11	5	5	25	7	13	13	14	23	14	14	14	25	14	7	16	41	22	22	10	20	20	22	14	25	16	26	17	17	17	41	20	40	42	31	20	15	38	42	45	21	42	38	47	22	51	57	56	56	56	59	61	61	60	64	61	62	63	71	63	68	0	70	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	4	1	1	2	2	2	1	1	2	1	1	3	3	2	1	2	2	1	1
24000	-432.363409424070085	-439.218897375029485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631752649077239	1	2	3	6	10	8	11	13	14	14	12	14	14	15	19	16	16	16	17	16	17	16	19	17	16	17	19	18	18	18	17	18	20	18	18	20	19	18	19	18	20	18	20	20	19	21	22	21	20	20	22	21	22	22	23	23	23	25	26	27	28	31	28	32	30	33	35	36	37	39	38	40	41	42	0	1	2	2	6	0	6	11	6	7	6	11	11	12	25	8	9	13	14	14	22	11	14	12	9	7	8	17	22	14	6	20	23	22	14	25	26	16	17	17	17	17	20	31	28	10	43	15	38	42	45	21	44	27	33	22	17	57	56	56	56	63	59	65	61	62	66	66	67	62	69	71	0	73	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	5	1	1	1	2	2	1	1	1	1	2	1	2	2	1	4	2	1	1	1	2	2	1	2	2	2	3	2	2	2	2	2	1	1	1	1	1	2	2	3	1	1	1	1
24500	-435.166970389587959	-442.022458340547360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512233286233297	0	1	3	5	11	9	12	13	13	14	12	13	16	15	19	16	15	15	17	17	17	16	18	15	16	17	19	17	20	19	18	18	20	19	18	19	19	21	18	19	19	19	21	19	18	21	21	21	23	18	20	21	22	24	23	22	23	25	24	28	29	31	32	33	31	34	35	37	36	40	36	38	40	42	0	1	2	2	6	0	5	7	11	5	6	6	5	12	25	11	11	6	14	14	14	14	14	12	24	7	16	17	19	14	10	20	20	22	14	25	16	37	17	18	28	18	20	17	28	36	20	15	38	17	45	21	40	16	47	23	44	57	56	59	59	59	62	62	59	61	62	67	63	72	65	66	0	73	1	1	1	2	1	1	1	1	1	2	2	2	3	1	2	2	2	3	1	1	1	1	2	1	1	3	2	2	1	2	2	1	2	2	1	2	2	1	2	2	1	2	2	3	1	1	2	1	1	2	1	2	2	2	1	2	1	2	1	3	2	3	1	1	3	2	2	1	3	1	2	2	1	1
25000	-420.035800324871332	-426.891288275830732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696884960043252	0	2	4	5	11	9	11	12	11	14	12	13	14	15	18	17	15	16	17	17	17	16	16	18	17	18	19	18	20	18	19	18	21	20	19	20	19	20	17	17	18	20	20	18	20	22	21	22	22	18	20	20	20	24	24	24	23	26	27	27	30	30	31	32	32	34	34	36	37	39	37	39	40	42	0	1	2	2	6	0	6	9	6	11	6	5	5	12	12	11	13	13	14	14	14	14	14	12	12	8	16	40	19	23	10	20	20	22	15	19	16	26	17	17	17	50	20	17	28	10	20	15	38	17	28	21	44	16	52	34	51	57	56	56	56	59	60	62	62	65	62	65	66	68	65	68	0	73	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	2	3	1	1	3	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	3	3	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	1	2	3	2	2	2	2	1	1
25500	-405.250208334012939	-412.105696284972339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651228443665015	1	2	3	6	12	10	12	13	13	15	11	13	13	15	18	14	15	15	16	16	17	16	19	18	16	17	19	19	20	18	18	18	20	20	18	20	19	21	18	18	18	19	20	19	21	20	21	21	22	20	22	23	21	24	23	23	22	25	25	30	28	30	31	32	31	34	36	36	36	40	34	38	41	42	0	1	2	2	6	0	6	7	5	11	6	6	11	12	25	8	13	13	14	14	14	14	21	25	12	8	8	17	19	14	10	20	20	22	14	15	26	26	17	17	17	17	20	17	17	10	20	15	38	39	45	21	44	37	43	34	28	57	56	61	59	61	62	62	62	62	60	66	63	68	65	66	0	70	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	2	1	3	1	2	2	1	1	1	2	1	1	2	2	2	2	3	2	3	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1
26000	-443.489486122014398	-450.344974072973798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594808735557275	0	1	3	5	12	10	12	13	14	14	11	14	14	14	19	16	15	16	16	17	15	16	17	16	17	18	20	18	18	19	17	18	21	19	17	21	19	21	19	17	19	19	22	19	20	21	22	21	21	20	22	23	21	23	24	22	22	24	25	29	28	30	31	32	31	34	34	35	37	40	37	40	41	43	0	1	2	2	11	0	11	11	6	11	6	11	11	6	25	8	13	13	12	14	14	14	14	12	9	8	7	17	19	23	10	20	20	22	14	25	7	27	17	17	40	17	33	40	39	10	20	15	26	17	45	19	44	38	43	15	28	57	56	59	56	61	61	62	61	62	62	66	63	68	61	69	0	73	1	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	4	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	3	2	1	2	2	2	3	1	2	1	2	2	1	1	2	3	1	2	1	1	1	2	1	2	2	4	2	1	2
26500	-397.527919718167539	-404.383407669126939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736069975999586	0	2	3	5	12	9	11	13	13	14	12	13	14	15	19	16	16	15	17	15	17	17	18	18	16	18	20	18	19	18	19	18	20	19	18	21	20	21	18	19	19	20	21	19	20	21	22	21	23	19	21	22	20	22	23	23	23	25	26	30	30	31	32	32	32	34	35	35	37	39	36	39	41	42	0	1	2	2	6	0	6	7	11	5	6	11	11	11	25	8	18	13	14	12	14	14	19	25	12	16	16	17	19	14	10	20	32	22	22	25	26	16	17	17	28	50	33	28	50	10	33	24	37	17	28	21	44	37	47	34	51	57	56	56	56	59	61	62	61	65	62	62	62	69	65	71	0	73	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	4	4	3	1	1	1	1	2	2	4	1	2	1	1	1
27000	-399.926986640435587	-406.782474591394987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638663908092909	1	2	4	6	11	9	12	13	13	14	13	13	15	15	18	17	16	14	16	17	17	16	17	17	16	17	19	18	19	18	17	19	21	19	18	20	20	21	19	18	19	19	20	19	20	21	22	21	21	20	21	22	21	24	25	23	23	25	28	29	30	30	30	32	31	34	35	36	37	40	37	39	41	43	0	1	2	2	6	0	6	7	5	5	6	5	18	12	24	8	18	5	14	12	14	14	14	12	12	7	16	17	19	14	10	20	43	22	14	15	16	26	17	17	17	17	34	40	28	31	20	25	37	17	45	22	44	37	43	34	51	57	56	23	59	56	59	62	59	65	65	66	66	72	65	71	0	73	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	2	2	1	1	1	2	1	2	2	3	1	1	1	2	1	1	1	2	2	2	1	2	1	3	1	2	2	2	1	1	3	6	1	3	1	1	1	2	3	1	1	1	2	1	1	1
27500	-438.523758875552232	-445.379246826511633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549739233744870	1	2	4	5	11	9	12	13	14	14	12	13	15	14	16	16	14	15	16	17	16	17	18	17	17	19	18	18	19	18	18	18	20	20	19	20	20	21	17	18	20	19	21	19	21	20	20	22	21	20	21	22	21	23	24	23	23	26	28	29	30	30	31	33	32	33	35	37	37	38	37	39	41	42	0	1	2	2	6	0	6	7	5	5	6	6	7	12	7	8	12	7	14	12	14	14	14	15	15	16	16	17	19	14	10	20	20	22	23	12	13	26	17	18	28	17	20	18	50	10	20	36	26	17	28	19	44	26	47	22	51	57	56	56	59	60	62	60	62	63	62	63	61	63	65	70	0	73	1	1	1	1	1	1	2	1	2	1	2	3	2	1	2	2	1	2	1	2	1	1	2	1	1	2	1	3	3	2	2	1	1	2	1	4	1	1	1	2	1	3	2	1	1	2	2	1	1	3	2	3	1	2	2	3	1	2	3	3	1	1	1	2	1	1	2	4	3	4	2	1	1	1
28000	-435.407412992813761	-442.262900943773161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773510164403694	1	2	3	4	11	9	11	12	13	15	12	13	15	15	17	16	15	16	17	17	17	16	16	16	16	15	20	18	19	17	19	19	19	18	17	20	19	21	18	18	19	17	21	20	20	20	21	21	23	20	22	21	22	23	24	23	24	24	28	29	30	31	32	32	31	33	35	36	37	39	37	38	40	43	0	1	2	2	6	0	6	7	5	6	6	5	6	12	12	7	11	13	14	22	14	14	14	12	11	7	16	17	20	14	10	20	20	22	14	24	26	15	13	42	17	17	33	42	28	31	33	25	38	42	45	21	44	37	43	34	45	28	56	59	60	59	65	59	59	60	62	66	67	67	67	62	0	73	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	3	2	2	2	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	2	2	3	3	1	1	2	1	2	2	2	2	1	1	1	2	4	1	1
28500	-398.732338826226510	-405.587826777185910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735104317683405	0	1	3	5	11	9	12	13	13	15	11	13	15	15	16	16	14	16	16	17	17	16	18	17	17	18	18	18	19	17	19	19	21	19	18	20	20	21	18	19	20	19	20	20	21	21	20	21	23	21	20	22	22	23	24	22	23	26	27	29	28	30	31	32	32	34	35	37	36	37	35	39	41	42	0	1	2	2	6	0	11	7	6	5	6	5	12	12	12	8	11	17	14	14	14	14	14	15	15	16	16	17	19	14	10	20	20	23	21	25	26	16	18	17	28	17	20	40	51	31	20	25	38	42	28	21	44	16	47	23	51	57	56	61	59	59	59	63	62	62	62	65	63	69	65	68	0	73	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	2	3	1	1	1	2	1	3	2	1	2	1	2	1	1	1	2	1	1	2	3	2	3	1	2	1	1	1
29000	-435.474488862963938	-442.329976813923338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627212403339114	-1	1	4	6	11	9	11	13	13	14	13	12	16	15	19	16	15	14	13	16	16	17	18	17	15	18	19	17	19	18	17	18	20	20	19	20	19	21	18	19	19	18	19	19	19	20	21	21	23	20	21	22	21	23	24	24	21	25	27	30	29	30	32	33	32	34	36	37	38	39	36	40	41	42	0	1	2	3	6	0	6	7	5	11	6	5	18	19	24	11	18	6	12	14	14	25	14	25	12	8	26	17	22	21	10	20	20	31	23	24	16	37	17	42	28	13	20	17	28	10	22	15	38	42	45	21	44	16	47	34	45	57	47	56	56	61	62	61	62	63	66	60	66	71	65	71	0	70	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	2	1	3	2	1	1	1	1	2	1	4	2	2	1	2	2	3	3	1	1	2	2	1	1	4	2	1	2	2	1	2
29500	-415.608757801518607	-422.464245752478007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602921059465599	1	2	3	5	12	9	11	13	14	15	12	13	16	15	19	16	16	14	17	17	17	16	19	15	18	17	18	19	18	18	18	19	21	20	18	20	19	21	18	19	20	18	21	19	20	21	21	22	22	21	21	21	21	24	24	23	25	24	27	29	30	30	32	32	32	35	35	37	37	39	37	40	41	42	0	1	2	2	6	0	6	7	11	5	6	6	18	12	24	7	18	11	12	14	12	12	14	12	24	16	16	42	19	22	10	20	20	22	14	24	8	16	17	17	42	17	20	42	40	8	20	36	38	42	45	21	44	49	47	34	28	28	56	59	56	56	60	62	62	62	62	66	67	71	65	71	0	73	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	3	1	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	1	1	2	1	1	4	2	1	1	2	1	2	1	1	2	2	3	2	2	1	3	4	2	1	1	2	2	1	1	1	2	2	1	1
30000	-456.051008957704369	-462.906496908663769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494371527969789	0	1	3	5	11	9	12	12	13	15	12	14	14	15	16	17	16	15	17	17	16	16	19	18	16	18	20	17	19	18	17	18	20	19	18	20	19	22	19	19	20	18	22	19	20	21	21	21	23	19	18	22	21	22	24	24	23	25	28	30	29	30	31	32	31	34	35	36	36	39	36	40	42	41	0	1	2	2	6	0	5	6	5	11	6	6	6	12	12	8	18	6	14	12	14	12	14	25	12	7	7	17	19	21	10	11	20	22	14	10	16	26	42	42	17	17	14	17	51	10	20	24	38	42	28	35	44	37	33	34	28	57	56	61	59	56	59	60	60	65	65	66	65	67	65	67	0	63	1	1	2	2	1	1	1	2	1	2	2	2	2	1	1	2	1	4	1	1	1	1	2	2	1	4	4	1	1	1	2	2	2	2	1	3	2	1	1	1	2	1	3	2	1	3	2	3	1	1	1	2	1	1	2	2	2	1	2	1	1	4	2	1	1	1	2	1	2	2	2	2	1	5
30500	-452.982668865803248	-459.838156816762648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509736335917973	0	2	4	6	12	10	11	13	13	13	12	13	16	15	19	16	15	15	15	17	17	17	16	18	17	18	19	19	19	18	17	18	20	20	17	20	19	21	19	18	19	19	22	18	21	21	22	21	22	18	20	22	21	23	23	23	24	26	26	29	29	31	31	32	30	33	36	37	38	39	37	40	41	43	0	1	2	1	6	0	6	7	11	5	6	6	11	12	12	8	10	5	12	14	14	23	14	25	12	16	7	17	21	23	10	19	20	22	14	12	16	27	50	18	17	50	20	17	28	6	20	15	37	13	39	21	44	26	20	34	28	57	56	56	56	59	59	56	60	62	66	66	67	71	63	68	0	63	1	1	1	3	1	1	1	1	1	1	1	2	3	1	4	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	2	1	1	3	2	1	1	2	1	1	2	2	1	5	2	1	2	1	1	2	1	3	4	2	3	1	2	3	4	2	3	5	1	1	1	2	1	1	3	2	1	4
31000	-440.526900773632917	-447.382388724592317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545494617542529	0	1	3	5	12	9	11	12	14	14	12	13	14	15	18	16	16	16	16	17	17	17	18	15	16	18	18	19	20	18	16	19	20	19	18	20	19	21	18	18	20	19	21	19	20	21	21	21	21	21	22	22	21	24	25	24	23	25	27	30	28	30	31	32	31	33	36	37	37	40	37	38	41	43	0	1	2	3	6	0	6	7	6	5	6	11	11	12	25	7	5	13	14	14	14	14	14	12	5	16	7	17	23	22	6	20	20	19	14	15	16	26	18	17	39	17	20	40	39	10	21	15	7	42	45	21	44	26	33	22	51	57	47	61	56	61	62	62	59	65	66	65	63	68	65	62	0	69	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	4	2	1	1	4	1	2	2	1	2	1	1	1	1	1	1	2	1	1	4	2	2	6	1	2	2	1	3	3	4	1	1	2	1	2	1	1	1	2	1	2	3	3	2	3	3	1	4
31500	-422.556875811203497	-429.412363762162897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618410461256643	0	2	3	3	11	10	11	13	13	14	13	14	13	15	16	16	15	15	16	17	17	17	17	17	16	18	19	18	19	18	18	19	19	19	17	20	19	20	17	19	18	18	21	19	19	21	20	22	22	20	21	22	21	23	23	24	24	26	28	30	29	30	31	33	32	33	34	37	36	39	37	39	41	41	0	1	2	2	6	0	6	7	5	5	7	5	6	11	12	8	13	13	14	14	14	14	14	18	11	16	16	17	19	21	10	20	20	22	14	15	26	37	17	41	17	17	33	28	28	31	20	36	38	17	45	21	44	37	43	34	50	57	56	56	56	56	61	61	62	63	65	66	63	69	62	64	0	69	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2	2	1	2	2	2	3	2	1	1	1	1	2	2	2	3	2	1	3
32000	-405.263692965925145	-412.119180916884545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652556972405920	0	1	3	4	10	9	12	11	14	14	12	14	13	15	19	16	16	14	17	17	16	16	17	18	17	18	18	18	19	18	19	18	19	19	19	21	18	21	19	18	20	20	21	20	20	21	22	22	22	21	21	23	22	23	23	23	22	25	26	29	29	31	31	33	32	33	35	37	36	40	37	39	40	42	0	1	2	3	6	0	8	6	11	6	6	11	11	12	25	7	13	13	14	14	14	14	14	16	11	7	16	17	19	14	10	20	20	22	14	15	16	26	17	17	39	39	33	40	28	31	33	15	37	42	45	21	44	26	34	34	28	57	56	56	56	61	59	62	60	62	62	63	63	63	65	67	0	70	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	4	1	2	2	2	2	2	1	3	2	1	3	1	1	1	2	3	2	4	2	2	1	1
32500	-411.713238689886111	-418.568726640845512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625720887336950	0	1	3	4	11	9	11	13	11	15	12	13	14	14	19	16	16	16	15	17	16	16	18	18	16	18	20	19	18	19	18	19	20	19	18	20	20	21	18	18	20	20	21	19	20	20	19	22	23	21	20	23	21	23	24	24	24	24	27	29	28	30	31	33	31	34	33	36	37	38	37	39	41	43	0	1	2	2	6	0	6	7	6	5	6	11	6	12	25	5	13	13	14	14	14	14	14	12	12	8	16	17	19	23	10	20	20	22	14	24	10	26	17	17	17	17	47	17	28	10	20	25	38	42	17	34	44	37	43	23	28	28	56	59	56	60	61	63	61	63	63	66	64	71	68	71	0	73	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	2	2	2	2	2	3	2	1	2	1	2	2	2	2	2	1	2	1	1	1	1	1
33000	-408.831408061082698	-415.686896012042098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683792279300586	0	2	4	5	12	8	10	12	13	14	11	13	13	14	16	16	16	15	16	18	16	15	17	18	17	18	19	19	18	19	18	19	21	19	18	21	20	21	19	17	19	18	21	19	20	21	22	21	23	18	21	22	21	22	24	24	24	26	26	27	30	29	31	33	32	33	35	36	37	39	37	39	42	43	0	1	2	2	7	0	6	7	11	6	6	11	11	12	12	8	10	13	14	14	14	14	14	15	15	16	16	17	19	14	5	20	34	22	14	15	26	26	40	17	17	17	23	42	17	16	20	15	38	17	45	14	44	26	47	22	51	57	56	59	60	60	62	63	61	62	66	66	68	67	67	71	0	73	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	2	1	2	4	1	1	2	2	2	1	2	1	1	1	2	2	1	2	3	2	2	2	1	1	4	1	2	1	5	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1
33500	-446.927288523793777	-453.782776474753177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641822733539430	-1	1	4	4	11	9	11	13	14	14	12	14	14	14	18	16	16	15	17	16	16	16	17	16	17	19	20	18	18	18	18	18	21	19	17	21	18	22	18	18	19	19	20	19	19	22	21	20	23	21	21	21	21	21	24	24	25	24	26	29	29	30	32	32	32	35	34	36	37	39	37	39	40	41	0	1	2	2	6	0	6	7	11	11	6	6	6	11	9	8	18	13	14	14	12	14	14	11	12	37	16	17	21	14	10	21	20	22	12	25	11	26	17	17	13	17	20	17	28	37	43	15	26	17	45	23	44	26	47	22	50	45	56	56	59	59	62	62	62	60	65	64	68	67	62	68	0	70	1	1	2	1	1	1	1	1	2	1	2	2	1	1	3	2	1	1	1	1	2	1	1	2	1	1	2	1	1	3	2	2	2	2	2	2	3	2	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	4	1	2	2	1	1	2	1	3	1	2	1	3	2	2	1	1
34000	-452.062119266680043	-458.917607217639443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613615184834445	-1	1	4	5	11	8	10	13	13	14	12	12	16	15	19	16	15	16	17	17	16	15	18	18	17	17	19	18	18	18	19	18	19	19	19	18	19	21	19	17	18	19	22	19	21	22	22	21	23	20	21	23	21	23	24	23	25	25	28	29	29	30	32	32	32	34	36	36	38	39	38	40	40	43	0	1	2	3	6	0	6	7	5	5	6	5	11	12	25	8	8	17	14	22	22	12	22	11	12	8	16	17	22	22	16	20	20	14	22	25	16	37	17	17	17	17	33	41	39	10	20	15	26	28	13	21	44	42	47	34	42	42	56	56	56	59	60	62	62	65	66	65	67	68	65	65	0	73	1	2	2	1	2	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	3	1	3	2	2	2	2	2	1	1	1	2	1	2	1	2	1	2	1	1	2	2	1	1	4	2	1	2	1	2	2	1	1	1	1	3	3	2	3	2	1	2	1	1	1	1	2	1	2	2	2	1	1
34500	-408.581790840462361	-415.437278791421761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623897945406932	1	2	4	4	11	10	11	13	14	15	12	13	14	14	18	16	16	16	16	17	16	16	16	17	17	18	20	18	19	18	17	18	20	19	18	20	19	21	18	17	19	19	21	18	20	21	21	20	22	20	21	22	20	23	24	24	23	25	25	28	28	29	31	33	30	34	36	35	38	38	37	38	41	43	0	1	2	2	6	0	6	7	11	11	6	5	6	12	24	7	13	13	14	14	14	14	14	12	23	8	16	17	23	14	10	23	20	22	19	15	16	37	17	17	17	28	33	13	17	10	20	25	26	17	45	21	44	26	47	34	28	57	56	56	59	56	62	62	62	65	65	66	67	71	65	67	0	73	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	4	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	4	2	2	2	2	1	3	1	3	2	3	2	1	1	2	2	3	1	2	1	2	3	1	1	1	2	1	1	1
