step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
50000	-640.606866941251496	-647.462354892210897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620815870536788	0	2	2	2	3	4	3	4	4	5	4	6	5	6	7	6	4	7	5	7	10	8	8	8	8	7	9	9	7	10	10	11	12	11	11	12	11	10	11	12	11	13	11	12	12	11	13	12	12	13	13	15	14	14	14	14	15	14	14	16	15	15	13	18	14	16	16	18	16	17	15	18	18	18	18	19	20	19	20	20	21	21	21	18	22	21	22	23	22	24	23	24	26	24	25	28	28	25	30	27	31	27	31	29	31	31	34	35	36	35	0	1	1	1	3	3	4	5	3	7	7	7	17	10	6	9	7	6	7	17	29	16	19	16	6	6	23	20	11	25	22	22	21	30	27	46	29	29	25	22	30	31	13	29	41	38	27	20	27	45	45	36	41	30	21	45	51	46	27	49	18	31	25	52	30	51	37	34	47	63	65	51	52	61	71	52	84	67	69	52	66	56	84	36	80	67	74	83	64	91	78	85	80	88	85	98	94	94	96	98	96	98	99	96	97	98	102	103	96	103	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	2	3	2	1	1	2	2	1	1	1	3	1	2	1	1	1	1	2	2	4	3	2	2	2	2	2	2	2	2	1	3	2	1	2	2	1	2	2	3	2	5	2	3	1	3	2	1	2	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	3	2	4	2
50500	-625.501415063283389	-632.356903014242789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654197045276960	0	1	2	2	4	4	3	6	6	5	4	6	4	7	6	7	6	6	7	7	9	9	8	7	9	8	9	10	9	10	9	8	10	11	10	12	12	11	11	11	11	11	11	13	12	12	14	12	11	14	13	15	14	15	15	15	14	13	15	14	15	14	14	19	17	17	17	19	17	16	17	16	18	18	16	19	19	21	20	19	19	21	21	20	22	20	22	24	22	24	22	24	25	25	27	27	29	26	31	30	30	29	30	30	31	31	35	32	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	18	13	3	12	17	11	32	19	9	26	18	19	20	7	15	16	9	29	26	27	33	33	29	26	32	3	31	33	33	30	43	27	28	35	34	45	36	30	41	37	51	34	38	49	49	51	42	45	73	75	72	36	25	60	63	75	41	36	72	39	36	67	67	69	21	66	72	64	76	80	64	74	91	83	91	52	85	85	88	92	88	94	94	102	98	102	98	98	97	97	94	108	103	103	103	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	4	1	1	1	2	2	1	2	2	2	2	2	6	1	2	1	1	2	1	2	1	1	1	3	1	2	1	2	2	2	1	1	2	1	2	2	1	1	3	2	1	2	2
51000	-621.280498655665724	-628.135986606625124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580897566321086	0	2	2	2	4	4	3	2	6	5	4	6	4	6	6	7	6	6	6	7	8	8	8	10	8	8	8	9	8	8	10	11	12	11	10	11	12	12	10	12	11	13	10	13	11	12	14	13	12	14	13	14	15	14	13	14	15	15	16	16	16	15	15	17	15	17	17	18	17	18	15	17	19	17	17	18	19	20	20	18	21	21	21	20	22	19	22	23	23	24	23	25	24	25	26	27	27	28	31	31	31	29	28	29	31	31	34	34	36	36	0	1	1	1	3	3	4	1	3	7	7	7	7	10	3	9	13	6	13	17	11	16	19	16	18	3	19	20	11	6	9	22	43	30	27	43	36	21	26	32	18	32	21	43	25	11	35	20	27	45	41	36	26	18	43	34	34	52	47	49	54	42	45	36	25	57	38	54	59	63	25	54	76	57	65	52	67	77	69	52	66	74	76	52	80	64	57	83	83	80	86	93	85	83	92	94	94	88	103	102	98	98	97	98	94	96	99	103	107	108	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	4	2	3	2	1	1	2	2	2	2	1	2	1	1	2	1	1	2	2	3	1	3	2	1	2	2	1	1	1	1	2	1	1	2	2	1	2	2	4	2	1	2	1	1	3	2	1	1	2	1	2	1	3	2	1	1	1	1	1	2	2	2	2	1	1
51500	-593.427183963697530	-600.282671914656930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635111416686278	0	1	3	2	2	4	3	5	5	5	4	6	4	6	6	6	6	7	7	7	8	9	8	10	9	9	9	9	9	10	10	10	10	12	9	11	11	11	11	12	13	11	12	13	12	13	11	13	12	14	13	14	15	13	14	13	14	14	15	14	15	15	14	19	16	18	16	18	18	16	17	16	18	18	18	17	19	20	19	19	20	20	19	21	22	20	21	23	22	25	23	24	26	25	26	26	28	29	30	30	32	30	31	30	31	31	34	34	36	37	0	1	5	1	1	3	4	3	3	7	7	7	7	10	6	9	13	15	17	17	12	16	19	16	15	18	12	20	11	6	22	22	21	26	19	29	29	29	25	32	18	31	21	33	30	36	35	20	19	54	45	33	34	25	33	45	34	46	49	23	45	42	41	76	53	72	36	41	59	63	65	41	52	72	71	36	76	77	59	55	74	74	76	76	84	80	74	89	52	80	86	85	85	88	85	94	88	96	98	98	96	96	99	96	97	98	99	103	101	108	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	3	1	1	2	2	1	1	1	1	2	1	4	1	2	2	1	2	1	2	3	1	1	3	2	2	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	1	1	2	1	3	3	2	2	2	1	2	1	1	2	1	1	3	2	1	1	2	1	2	2	2	2
52000	-615.164284638536856	-622.019772589496256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647826701536604	1	3	3	4	4	4	3	5	6	5	4	5	5	6	6	7	6	7	6	7	8	8	8	9	9	9	8	10	7	11	10	10	11	12	11	11	12	11	12	12	13	12	12	14	11	12	15	14	12	13	13	13	14	14	14	15	14	14	14	15	16	15	14	15	15	14	17	18	18	16	17	17	18	17	18	19	20	19	21	19	21	19	21	19	22	21	22	23	22	21	23	24	27	25	26	27	27	29	30	31	31	29	30	30	31	32	35	33	36	35	0	1	1	1	3	3	1	3	7	7	7	7	7	10	6	9	7	6	13	17	29	16	19	16	3	18	19	20	12	25	22	22	21	15	19	29	38	29	45	32	26	31	21	25	18	36	35	28	27	45	30	29	41	26	43	45	51	46	49	49	51	42	45	36	34	45	64	41	49	63	53	66	64	66	71	55	67	64	60	64	82	74	64	67	67	78	74	76	83	78	86	85	91	88	85	94	94	96	96	96	96	96	102	96	102	98	94	99	106	108	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	4	2	2	1	2	1	1	2	1	2	3	2	1	2	2	2	1	1	3	1	3	1	2	1	1	1	3	1	2	2	2	2	1	1	2	2	1	1	2	2	1	1	3	2	2	2	2	1	2	2	1	3	1	3	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	5	2	2	1
52500	-618.149508796641726	-625.004996747601126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662736897846532	0	3	2	3	3	4	4	4	5	5	5	7	5	6	6	7	6	7	7	7	9	8	8	9	9	8	9	9	9	9	10	10	12	10	10	11	13	12	11	11	13	13	13	14	11	12	13	12	13	14	14	14	14	14	15	14	14	14	15	15	15	15	13	19	15	17	16	17	16	17	15	17	18	18	17	18	19	19	20	18	20	21	19	20	22	20	22	24	22	24	22	24	26	25	24	26	28	28	31	30	29	29	31	30	31	32	34	33	36	36	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	9	13	6	17	17	7	16	19	16	6	18	19	20	11	6	9	22	21	15	27	21	29	29	15	22	25	31	29	38	18	36	27	28	23	63	34	36	34	30	33	26	39	46	49	35	56	40	34	73	41	57	46	54	59	56	53	45	46	57	53	33	67	52	69	36	74	81	73	78	76	78	74	89	83	84	86	85	85	83	85	94	94	96	98	102	96	96	101	102	97	100	103	103	106	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	2	3	2	2	1	2	1	2	1	2	2	2	1	2	1	2	3	1	3	2	1	1	2	1	2	1	1	1	3	2	1	1	1	1	2	3	2	2	4	1	1	2	3	1	1	1	1	2	1	2	1	2	3	1	2	2	2	1	1	1	2	2	1	3	2	1	1	2	1	3	1	2	2
53000	-621.438937377819343	-628.294425328778743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545470037535568	0	1	2	1	4	5	3	4	5	5	5	7	4	6	6	6	5	4	6	6	9	8	7	8	9	9	8	10	9	11	9	10	10	9	11	11	13	11	11	13	13	12	13	13	11	13	15	14	13	15	13	14	16	14	14	13	13	14	13	15	14	15	15	18	16	15	17	18	16	17	15	18	18	18	18	20	20	19	20	19	20	21	20	21	22	20	22	23	22	24	22	25	26	23	26	26	29	28	31	30	32	28	30	30	30	30	35	35	36	36	0	1	1	1	3	18	4	3	3	7	7	7	7	10	18	9	13	3	13	17	12	16	19	9	9	6	19	20	11	18	22	22	21	6	27	12	29	29	26	32	26	32	21	29	34	29	35	28	27	51	45	21	26	39	43	26	45	46	35	49	51	42	45	44	41	56	52	54	59	50	30	66	67	66	65	33	52	67	59	67	72	66	64	67	78	80	81	83	83	84	86	85	77	64	85	94	98	96	103	96	102	94	98	102	102	98	103	98	97	107	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	4	1	1	1	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	1	2	3	4	2	1	2	1	1	1	1	1	2	3	2	2	1	2	2	2	1	2	2	1	2	1	4	3	2	3	2	1	3	1	2	2	1	1	1	1	1	2	2	3	3	2	2	1	2	1	2	2	3	1	1	1	1	3	2	4	1
53500	-631.690506504069504	-638.545994455028904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556447458364152	0	2	2	3	3	4	2	5	5	4	4	5	4	6	5	6	5	5	6	7	9	7	7	9	7	6	8	8	10	10	9	9	11	12	11	11	12	12	12	12	12	12	12	13	11	12	14	12	12	15	12	14	16	15	13	13	14	14	16	16	15	16	15	19	16	17	16	19	18	18	16	16	18	17	17	18	19	21	19	20	21	20	21	19	22	20	23	22	21	24	22	25	25	25	26	27	28	29	31	30	31	30	31	28	31	31	34	35	37	37	0	1	1	1	3	3	1	3	3	7	7	7	7	10	6	9	13	6	13	17	13	16	19	16	6	18	19	20	11	6	22	22	21	30	27	29	33	33	25	22	30	31	29	21	25	21	19	28	35	51	45	36	61	6	43	45	45	46	47	49	34	42	51	52	30	57	29	53	47	63	30	41	52	65	71	36	67	80	60	84	82	74	73	73	80	84	82	64	73	84	76	85	67	83	85	94	94	96	98	96	98	96	94	94	97	96	99	99	106	108	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	2	3	2	2	2	1	2	1	1	1	2	2	1	1	1	2	2	2	4	2	1	2	1	2	1	5	1	1	2	2	1	2	2	2	2	3	4	2	2	1	2	2	3	2	3	1	1	3	2	1	1	1	1	2	1	1	1	1	2	2	1	2	3	2	5	2	2	1	2	2	1	2	1	2	3	1	2	2	2	2	3	1
54000	-607.552563778474678	-614.408051729434078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559117486138706	0	3	2	4	4	3	3	6	4	6	5	6	4	7	5	6	6	7	6	8	7	8	7	9	9	9	9	10	8	9	9	10	11	12	10	12	13	11	12	12	12	13	12	13	11	12	13	13	13	14	13	14	15	14	14	13	14	13	15	16	15	15	14	18	15	16	16	17	17	17	15	18	18	17	18	19	18	20	20	20	21	19	20	20	22	19	22	24	22	25	23	23	26	25	27	27	29	28	29	29	31	30	31	29	32	31	33	35	37	37	0	1	1	1	3	3	1	5	3	7	7	1	7	10	6	9	13	15	13	7	11	16	19	16	6	15	19	20	11	6	22	22	29	25	27	29	43	29	6	32	18	32	12	38	18	29	27	20	35	41	25	43	45	30	43	41	51	46	49	49	51	42	39	52	25	51	37	25	59	63	39	66	36	61	71	52	67	67	69	67	82	74	58	67	78	67	82	83	83	91	80	84	86	83	78	94	96	96	94	96	99	96	99	98	97	100	99	103	106	107	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	1	2	5	1	2	1	3	1	2	2	2	2	2	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	3	1	2	3	1	2	2	2	3	1	1	2	2	2	2	2	1	1	3	2	1	2	2	2	1	1	1	2	3	3	5	1	1	1	2	1	1	2	1	1	1	1	2	3	3	2
54500	-622.943731109853616	-629.799219060813016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699877202094938	0	1	2	1	3	4	2	5	4	4	4	5	4	7	7	6	5	7	5	7	10	10	8	8	9	9	8	9	9	10	10	10	11	11	9	11	12	12	11	12	13	12	12	13	12	12	14	14	12	15	14	15	14	13	15	15	15	15	16	15	16	15	15	17	16	17	16	19	16	18	16	17	19	18	17	20	19	19	20	20	21	19	21	20	22	21	21	23	22	23	22	25	26	25	27	27	29	29	29	30	30	28	30	29	32	31	34	34	35	37	0	1	1	1	3	3	4	3	3	7	7	7	7	10	6	3	13	6	13	17	29	24	19	16	6	18	19	20	11	8	16	16	17	25	19	29	29	29	25	22	25	31	21	29	18	33	27	28	27	30	30	36	25	39	43	41	41	29	27	49	45	42	45	38	51	50	38	53	60	50	39	57	64	41	53	77	67	67	69	52	82	66	80	77	77	78	74	83	83	67	78	80	85	88	85	94	94	96	96	102	96	96	99	96	97	98	97	99	106	107	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	2	1	2	3	2	3	3	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	3	2	2	3	1	1	1	1	2	2	1	2	2	1	3	1	1	2	3	1	2	3	1	1	2	1	1	2	2	2	3	1	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1
55000	-631.050777605879830	-637.906265556839230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556538242638875	0	3	2	4	3	4	2	4	5	5	4	4	4	6	6	4	5	7	6	7	8	9	8	8	9	9	8	9	9	10	10	9	12	11	10	11	12	10	12	13	12	11	13	12	11	12	13	12	12	14	13	14	15	14	13	15	14	14	15	16	15	15	13	18	16	16	15	18	18	17	16	18	18	18	17	19	19	21	20	19	21	20	20	19	22	21	23	23	22	25	23	25	26	24	26	27	29	27	29	30	31	30	30	29	31	31	34	32	37	36	0	1	1	1	1	3	1	3	5	4	7	7	7	10	5	3	7	6	7	17	4	16	19	16	18	6	19	20	21	6	22	18	21	6	27	29	38	21	34	32	9	22	38	21	25	36	27	28	27	45	45	36	41	34	33	51	34	46	27	49	45	31	34	29	53	56	43	34	59	63	25	66	52	66	54	43	67	67	60	67	82	74	64	67	80	76	82	83	83	78	86	85	85	83	85	83	96	94	98	96	96	98	99	98	97	98	103	101	96	103	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	2	3	1	1	1	1	1	2	4	1	2	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	3	2	2	3	1	3	1	1	1	3	2	2	3	2	1	1	2	3	2	2	2	2	1	2	1	3	1	1	2	1	1	2	1	2	2	2	2	2	1	1	2	1	3	3	1	1	1	2	2	1	6	2
55500	-636.398152461762493	-643.253640412721893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564229305533534	0	2	2	1	4	5	3	5	5	5	5	6	4	6	6	6	6	6	6	7	10	8	7	9	8	8	8	9	9	11	10	11	11	11	9	12	11	11	10	12	12	12	12	14	12	12	14	12	13	14	13	14	13	14	14	15	14	14	15	16	15	14	15	18	15	17	16	18	16	17	17	17	18	18	17	19	18	21	18	20	20	21	20	20	22	20	21	23	23	24	22	24	26	24	25	26	29	28	29	30	31	30	31	29	31	32	35	34	36	37	0	1	1	1	3	3	4	2	3	7	7	7	2	10	6	9	13	8	13	17	7	16	19	16	18	8	19	17	11	25	22	22	29	25	27	29	29	29	25	32	25	31	33	29	34	38	35	28	35	34	30	36	18	51	21	51	41	21	47	59	34	42	50	46	41	50	36	39	59	50	41	61	36	50	34	52	67	67	47	67	74	50	52	64	86	67	68	64	86	78	78	77	88	83	85	94	94	96	96	98	102	96	99	98	102	97	99	97	106	108	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	3	2	1	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	2	2	3	1	2	3	1	2	1	1	2	1	1	2	1	1	3	2	2	2	4	1	2	3	1	3	3	3	2	1	2	2	2	1	3	3	1	1	2	1	3	2	2	1	3	2	2	2	1	3	2	1	1	1	2	2	1	1	2	4	2	2	2
56000	-643.857715011183586	-650.713202962142987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598802054225663	0	2	2	3	4	4	2	4	5	5	4	5	4	7	7	7	5	7	6	7	9	9	8	9	9	8	9	10	9	9	10	10	11	10	11	12	13	11	10	13	12	12	13	13	10	13	14	12	13	14	13	14	15	14	14	14	13	15	14	15	16	16	15	18	16	16	17	18	16	17	15	17	18	18	17	19	19	20	20	19	20	20	20	20	22	20	21	24	22	24	21	24	26	25	26	28	28	29	30	30	31	30	31	29	31	30	33	34	36	37	0	1	1	7	3	3	1	3	3	13	4	13	7	10	9	9	13	6	13	13	13	16	19	16	18	6	23	20	11	15	22	9	21	30	27	38	33	29	26	32	15	31	29	33	25	29	13	28	27	57	45	36	54	30	33	25	30	43	49	35	57	42	51	36	54	57	33	54	49	63	26	41	52	66	54	36	67	67	69	46	66	74	73	73	67	64	74	67	83	78	86	76	85	64	85	88	94	88	94	96	96	96	106	96	94	96	98	107	106	108	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	3	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	1	1	6	1	3	1	2	2	1	2	1	2	2	2	1	1	2	2	1	2	2	2	3	2	2	1	2	2	2	1	2	2	1	1	2	3	2	1	1	2	2	1	2	4	1	2	1	2	2	3	2	2	2	2	2	1	2	1	1	1	4	1	2	1	3	2
56500	-635.180260649949901	-642.035748600909301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628944605783086	0	2	1	1	3	4	2	5	4	5	4	6	4	6	7	6	6	6	6	7	10	8	8	10	10	7	9	9	7	10	10	10	11	11	8	12	12	10	12	12	12	11	12	13	12	12	14	14	12	14	13	14	14	14	14	15	15	14	15	15	15	16	14	17	16	16	16	20	18	15	15	18	18	18	17	20	19	20	20	19	21	21	20	19	22	19	22	23	22	25	22	23	25	25	25	28	28	26	30	30	32	29	31	29	30	31	35	34	37	36	0	1	1	1	3	3	4	3	5	7	7	7	7	10	6	9	13	5	13	17	11	16	19	9	6	8	19	20	12	6	16	22	21	18	19	29	21	29	18	22	25	31	29	36	25	21	23	28	27	45	45	33	41	26	21	51	34	36	49	49	51	31	34	43	54	45	43	54	60	45	34	51	36	66	71	55	52	67	59	67	74	74	33	64	84	67	74	55	83	91	86	85	85	64	77	98	98	88	96	102	102	98	99	98	97	102	103	103	104	108	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	2	1	1	3	2	2	2	1	1	3	2	2	1	3	1	3	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	3	3	1	2	1	2	2	1	2	1	3	1	2	2	2	2	2	2	2	2	1	1	4	2	3	3	2	1	2	3	1	1	2	2	4	1	2	2	1	2	3	3	2	2	1	1	1	1	2	1	1	2	1	2	1	3	2
57000	-634.916248637308740	-641.771736588268141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627748780704258	-1	2	2	1	3	5	3	5	5	5	5	7	4	6	6	6	6	7	6	8	9	9	8	10	9	8	9	9	8	11	10	10	12	11	9	12	13	10	11	12	13	13	11	14	11	13	14	13	12	15	13	15	14	15	13	13	14	15	15	15	14	15	14	19	17	17	15	19	17	17	16	17	18	16	17	18	20	20	20	19	21	20	20	20	22	19	22	23	21	24	22	25	27	26	26	28	27	26	30	29	31	28	30	30	31	32	33	34	36	36	0	1	1	1	1	3	4	3	5	7	7	7	7	10	6	9	13	6	13	17	12	16	19	16	6	18	19	20	11	6	22	22	21	18	19	38	21	29	6	22	45	22	21	33	18	29	27	28	27	51	45	43	45	41	43	18	45	46	49	47	56	32	34	52	30	74	46	54	59	45	41	61	46	57	71	21	86	67	47	67	45	74	36	52	84	67	72	83	64	84	86	85	84	88	85	98	88	88	102	102	96	98	98	102	97	96	103	106	100	103	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2	3	2	3	2	1	1	3	1	1	1	3	2	1	2	1	1	3	1	2	2	1	1	2	2	4	2	2	2	1	1	3	1	2	3	2	4	2	4	3	1	2	3	2	1	1	1	2	3	1	3	1	1	1	1	1	2	1	2	1	2	2	2	1	3	2
57500	-611.471128860267413	-618.326616811226813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634647667127322	0	2	3	2	4	5	3	5	5	5	4	7	4	6	7	7	6	6	6	8	8	9	7	10	9	8	9	10	9	11	9	11	10	11	11	11	13	11	12	11	12	13	12	14	10	12	14	14	13	14	12	14	15	14	13	13	15	15	14	16	14	15	15	18	16	17	16	19	16	17	16	18	18	17	18	19	19	20	21	19	20	20	20	20	22	21	22	23	22	25	22	24	27	25	26	29	27	27	31	30	31	30	28	29	31	30	34	35	34	37	0	1	4	1	3	3	4	3	3	7	7	7	7	10	18	9	13	6	13	17	11	9	19	22	6	6	19	20	7	26	16	31	21	45	19	33	38	21	25	22	18	31	33	21	26	33	27	28	35	51	45	36	41	41	43	45	51	46	49	49	34	22	41	43	25	57	52	53	59	63	54	66	52	57	71	67	29	67	59	67	74	74	73	67	84	67	74	83	83	78	67	80	78	91	85	94	94	94	96	94	96	103	94	97	100	97	100	103	106	108	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	3	2	1	1	2	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2	2	2	1	3	4	1	1	1	1	1	1	1	2	1	2	1	4	2	3	2	2	2	1	2	1	2	2	2	1	3	3	2	4	2	2	3	2	1	1	3	1	2	2	1	1	1	2	2	2	1
