step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
50000	-602.225576236637494	-600.388876293082831	-1.836699943554670	0.000112684383392	0.000018965642497	0.168307638784653	0.626474767421334	0	1	5	4	7	8	11	14	13	15	14	14	15	16	18	15	17	18	16	15	18	16	18	18	19	17	21	19	19	18	23	22	22	23	23	25	26	27	26	27	28	27	28	26	28	28	30	28	30	29	31	31	30	28	29	31	33	30	33	30	31	33	30	33	31	34	30	32	33	32	33	35	31	34	32	32	35	36	34	33	35	37	35	35	35	36	36	37	34	36	38	39	39	41	43	44	0	1	2	2	3	0	6	7	7	7	9	7	11	8	9	9	10	12	12	9	26	0	16	16	18	16	18	19	26	19	15	28	18	32	18	18	32	39	32	28	42	25	36	32	39	39	41	36	31	45	32	43	36	39	54	31	54	48	51	38	41	43	46	43	41	68	41	51	50	32	52	57	48	80	45	58	71	52	71	38	57	75	73	67	68	42	57	73	76	60	71	85	56	93	93	93	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	3	3	1	2	4	1	3	1	2	1	2	1	2	3	1	4	2	3	1	1	5	2	1	1	2	1	2	2	2	2	1	2	1	2	5	1	2	2	1	2	1	1	2	1	3	1	3	2	3	2	5	2	3	1	2	3	1	3	1	2	2
50500	-581.935825302571743	-578.823331607981572	-3.112493694590118	0.000162968420681	0.000008947826294	0.054905277088631	0.615464809237795	-1	1	5	3	7	8	10	14	13	14	14	14	15	15	17	16	17	18	17	17	17	15	19	18	16	18	21	19	20	20	22	22	21	21	23	24	26	28	26	28	27	27	29	27	27	28	29	29	29	29	31	29	30	29	30	31	34	30	31	32	33	32	30	32	31	33	31	31	32	32	32	35	33	33	32	32	35	35	34	34	32	35	35	34	36	37	37	36	37	36	36	36	39	40	43	41	0	1	4	2	3	0	6	7	7	9	9	9	11	7	25	13	10	9	25	9	16	0	16	16	9	21	15	19	26	25	30	28	12	28	30	33	36	33	27	41	35	39	45	36	36	37	42	34	41	45	40	32	32	44	44	50	81	44	41	48	75	53	35	56	39	63	38	39	48	48	63	57	58	59	45	56	80	73	56	71	53	62	60	62	84	80	81	73	80	60	56	48	90	83	96	94	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	3	2	2	2	1	2	3	1	2	1	2	1	2	1	1	4	1	1	1	3	4	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	2	3	2	2	1	1
51000	-578.290973565625109	-576.065080326898283	-2.225893238726818	0.000134851625078	0.000014842559241	0.110065853727342	0.614900279005064	0	2	5	4	7	9	11	14	12	14	13	15	15	15	17	16	17	17	18	17	17	15	19	18	19	19	22	21	20	20	22	21	22	23	23	23	25	26	27	28	28	28	28	27	27	29	29	29	29	29	32	30	30	29	31	31	35	31	32	32	33	32	30	31	31	33	32	32	32	32	32	32	31	35	32	34	35	35	34	33	34	37	34	36	35	37	36	35	36	35	38	38	40	41	42	43	0	1	1	2	3	0	6	7	7	7	9	9	11	8	12	13	10	9	12	9	16	0	16	16	12	21	20	25	26	12	25	30	18	28	25	32	35	32	36	36	35	38	39	36	25	41	40	25	42	38	47	43	45	38	44	50	54	40	40	36	43	43	41	48	41	41	41	54	48	40	52	53	31	70	40	65	80	58	71	71	72	79	38	54	68	61	57	52	79	60	79	84	74	90	93	83	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	3	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	2	3	1	1	4	1	1	1	1	2	1	2	1	2	2	3	4	2	2	1	1	2	3	2	1	1	2	2	1	5	1	2	1	1	2	2	1	1	1	6	3	2	2	1	4	1	2	3	1	2	3	1	3
51500	-610.896786948165754	-608.384402570453403	-2.512384377712362	0.000207647695171	0.000017749280877	0.085477861249166	0.584059990993646	0	2	4	5	5	8	12	14	13	14	13	15	14	16	17	16	18	17	17	16	17	18	19	18	17	18	21	20	19	21	22	23	21	22	24	25	25	27	27	28	27	27	29	27	26	28	30	29	29	28	30	30	31	29	30	31	34	30	32	32	32	32	31	31	28	33	31	33	31	33	32	34	32	33	32	32	34	35	35	33	35	37	34	36	33	36	36	37	36	35	38	39	37	39	41	44	0	1	2	2	1	0	6	7	7	7	7	9	11	8	12	13	10	12	12	9	16	0	24	16	9	21	25	25	26	18	12	27	12	28	28	32	31	35	32	42	35	37	44	30	32	44	44	41	39	45	40	43	51	39	54	45	39	30	58	49	43	52	32	35	41	61	39	63	44	53	44	60	48	63	51	50	69	76	61	43	48	73	63	75	54	69	72	53	61	42	93	75	44	83	83	94	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	3	1	3	1	2	1	1	2	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	4	2	1	1	1	1	2	1	3	1	2	2	2	2	2	2	1	2	3	3	1	3	2	2	1	4	2	4	1	3	5	3	2	4
52000	-608.793920351276938	-606.167738427363247	-2.626181923913647	0.000162508464434	0.000012675974948	0.078001936650610	0.532638354066120	0	2	5	6	7	9	11	14	13	12	15	14	12	17	17	17	16	18	17	16	17	17	19	18	18	18	20	21	19	20	23	22	21	22	23	25	24	28	26	28	27	28	28	25	28	27	30	29	29	29	30	31	30	30	31	27	35	30	31	31	31	32	32	32	30	33	31	32	32	32	32	33	33	34	31	33	35	36	33	34	33	36	34	36	36	37	36	35	36	36	38	39	39	40	43	43	0	1	1	2	1	0	6	7	6	7	13	9	7	8	12	11	10	19	9	9	11	0	16	16	9	21	15	30	26	19	15	27	25	25	30	28	12	32	32	41	37	39	46	34	36	37	45	34	36	41	38	43	41	44	38	32	81	40	54	50	49	56	48	45	39	48	53	47	45	49	54	46	52	62	58	47	71	79	61	71	38	50	60	55	53	45	72	68	76	83	73	86	90	90	93	93	1	1	2	2	3	1	1	2	1	1	2	1	1	2	3	1	2	1	2	2	1	1	2	1	3	1	2	1	1	2	4	1	2	2	1	2	4	4	2	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	3	2	3	1	1	3	1	1	3	2	1	1	2	2	1	2	2	2	5	2	2	3	4	1	2	1	1	2	1	2	2	2	2
52500	-603.404077002763529	-601.564395469662259	-1.839681533101215	0.000149108256815	0.000025000515708	0.167666876685050	0.548746015194020	-1	1	5	4	6	8	12	14	12	14	15	14	14	17	17	15	18	17	15	16	17	17	17	18	19	19	19	20	20	20	22	22	22	22	23	24	24	27	26	29	27	27	27	27	27	28	28	29	29	29	32	30	28	29	30	29	32	30	32	32	32	30	32	32	30	34	31	32	32	32	33	34	32	34	32	34	35	35	34	33	35	36	34	34	36	35	36	36	35	37	38	40	39	41	43	43	0	1	2	2	3	0	6	9	6	7	13	9	9	8	12	13	10	19	9	9	16	0	16	13	19	21	9	25	21	25	27	30	18	27	31	32	25	31	32	41	36	36	31	33	37	44	39	41	42	32	52	37	41	53	53	45	28	41	42	52	42	40	39	52	45	42	54	44	50	38	62	80	41	80	52	65	79	40	61	32	40	76	49	68	48	39	72	68	71	61	79	65	59	60	93	93	1	1	2	2	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	4	1	3	1	1	1	2	1	1	1	2	3	2	1	1	2	2	2	1	1	1	1	1	3	2	2	1	1	2	1	7	1	2	1	3	1	2	1	1	3	1	2	1	3	2	1	2	1	1	1	1	2	1	5	2	1	3	1	4	4	1	2	1	4	2	4	3	4	2	2
53000	-596.805942187627466	-594.255654066403281	-2.550288121224227	0.000148705455086	0.000012323429151	0.082871399331782	0.609256490146252	0	2	4	5	5	9	11	14	12	13	15	14	13	16	16	15	17	17	18	14	17	17	18	19	19	19	21	21	19	19	22	21	20	23	23	24	25	27	27	29	27	27	28	28	27	29	30	29	28	30	31	31	31	29	30	31	35	30	32	31	31	32	31	32	31	34	31	33	32	33	33	34	31	35	32	32	35	35	34	34	35	36	35	36	33	35	36	34	36	36	38	39	37	40	42	44	0	1	2	1	3	0	6	7	6	9	13	9	9	8	12	13	7	12	9	7	16	0	16	16	18	21	15	25	21	18	28	15	18	28	32	35	35	25	18	41	36	32	41	36	36	45	41	38	36	49	40	43	54	49	54	44	80	48	39	49	45	43	47	39	42	52	44	53	50	73	49	41	25	70	43	39	62	52	60	63	85	43	60	68	58	76	81	58	62	83	77	71	90	93	93	94	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	3	2	3	2	1	1	1	2	1	2	3	1	1	2	1	3	1	1	1	1	1	4	5	1	2	3	1	3	3	1	1	1	2	1	1	2	1	1	1	2	1	1	3	2	2	2	1	2	2	1	2	1	1	1	2	4	7	1	3	3	1	1	2	2	1	4	2	2	2	1	1	2	2	1	1	2	1	2	3	2
53500	-578.628350639960217	-576.325254568664377	-2.303096071295850	0.000147175103606	0.000015076642207	0.102440167105600	0.561513780850462	0	2	5	5	6	7	11	13	13	14	12	14	14	16	16	15	17	16	16	16	16	17	18	19	19	18	21	21	20	20	22	21	23	22	23	24	25	26	24	29	28	28	28	27	28	28	30	27	29	30	31	30	30	30	31	30	33	30	33	31	32	31	31	32	31	33	32	33	32	31	33	33	32	32	33	33	33	34	34	31	35	36	33	36	35	35	37	36	36	35	39	39	38	41	43	43	0	1	1	1	1	0	6	7	7	8	7	7	11	7	9	13	10	12	12	12	16	0	16	16	19	21	9	19	26	19	25	30	31	28	30	35	32	36	34	36	48	36	38	39	28	48	39	39	45	42	42	43	44	39	44	46	58	48	74	49	40	43	32	35	54	58	46	51	50	47	80	58	44	70	63	42	80	58	71	52	57	79	58	76	68	71	72	68	75	45	76	85	90	93	94	63	1	1	2	2	3	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	3	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	2	4	1	3	2	1	1	2	1	2	3	2	1	1	2	1	2	2	1	4	3	1	1	2	1	1	1	1	2	3	1	1	3	1	1	1	1	1	1	1	2	2	1	2	2	2	2	4	2	2	2	1	4
54000	-555.755027254702554	-553.657901218650181	-2.097126036052373	0.000158344136631	0.000019794276551	0.125007954019537	0.627939440642209	0	2	6	4	5	9	12	15	14	15	14	14	15	17	18	15	17	16	17	15	18	17	18	19	20	17	21	20	19	21	22	22	22	23	24	24	26	25	26	28	27	27	27	27	27	28	30	29	29	29	31	29	30	27	30	31	34	31	32	31	31	32	30	33	31	31	31	31	32	33	31	34	32	34	32	33	35	35	34	33	35	36	31	36	36	36	37	35	35	37	39	39	39	40	41	44	0	1	4	2	1	0	6	7	7	7	7	7	11	8	9	9	10	12	12	7	26	0	16	16	18	16	18	9	26	19	28	28	18	30	25	32	32	28	32	39	27	36	32	30	38	37	39	44	44	45	40	41	40	32	44	52	58	48	49	41	63	52	38	59	52	28	30	53	56	67	50	63	58	59	50	71	79	83	71	67	57	89	49	68	68	65	81	62	80	83	79	57	90	93	90	93	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	1	2	1	2	2	2	1	3	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	1	5	5	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	2	2	2	1	1	2	2
54500	-630.735681206943127	-628.466317789233017	-2.269363417710164	0.000157902941071	0.000016684826468	0.105665077262551	0.519362251955560	-1	2	5	4	4	8	12	14	12	15	14	14	15	15	16	15	17	17	18	17	17	17	18	18	19	18	22	20	20	20	22	23	22	22	22	25	25	27	26	27	27	24	29	26	28	28	28	29	29	29	30	31	30	29	29	30	33	30	32	29	30	32	30	31	32	33	31	32	30	33	33	33	32	34	31	32	36	35	34	33	33	36	35	35	36	37	36	36	36	35	39	39	39	40	42	44	0	1	5	2	2	0	6	7	6	7	9	7	11	8	12	11	10	12	18	9	16	0	16	16	12	13	19	18	21	12	19	19	18	28	25	33	28	37	36	28	31	32	39	31	30	40	39	28	38	42	37	61	19	41	32	38	37	46	49	19	54	52	45	40	53	73	45	55	40	49	69	40	58	43	61	53	72	61	61	67	60	76	49	48	39	59	81	68	52	80	82	73	48	74	94	95	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	2	2	1	3	2	2	2	2	1	1	4	1	1	3	2	1	2	2	3	1	1	3	1	2	1	1	5	1	3	2	4	1	2	5	1	1	1	2	1	1	2	1	2	2	1	3	1	3	1	1	1	4	3	2	2	3	3	2	4	3	1	2	3	2	2	3	4	3	1	1
55000	-547.230835066521195	-545.104667610046704	-2.126167456474445	0.000147061189704	0.000017847175653	0.121358841779242	0.749397374102864	0	1	4	6	6	8	11	14	12	14	13	15	15	15	17	16	17	17	17	17	17	17	18	18	19	18	19	18	20	20	22	22	22	22	23	23	26	27	26	28	27	27	29	27	27	28	29	28	30	29	30	31	30	30	30	30	33	29	33	31	30	32	30	32	31	32	31	33	32	32	31	35	33	33	33	33	34	36	33	33	35	35	34	34	36	36	37	36	37	36	38	39	40	39	42	43	0	1	2	2	3	0	6	7	7	7	9	9	11	8	12	13	10	12	9	12	16	0	16	16	18	21	18	19	26	12	25	15	27	25	32	25	35	36	36	45	39	32	41	25	36	42	32	41	45	41	40	38	48	47	42	50	44	19	70	49	43	56	38	52	38	41	54	67	58	49	38	57	67	60	70	42	71	74	71	71	57	80	60	53	53	77	81	73	76	83	82	42	94	90	93	78	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	1	3	2	1	3	1	2	1	1	2	1	1	2	1	2	5	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	3	1	1	1	2	1	2	4	1	1	1	3
55500	-566.207152012892266	-564.172038583912922	-2.035113428979324	0.000129661897470	0.000017302221007	0.133441059744930	0.617620833280516	0	1	5	5	7	8	11	13	13	15	14	14	15	15	18	16	17	18	16	17	17	17	18	18	19	19	20	21	20	21	23	21	23	22	22	24	23	28	25	27	27	26	26	27	27	29	29	30	28	29	31	30	29	28	30	30	33	30	31	31	32	30	32	33	31	32	31	32	32	31	32	35	33	34	32	34	35	35	31	33	35	37	35	32	35	36	37	36	36	36	38	39	39	40	43	43	0	1	1	2	1	0	6	7	7	8	9	9	11	8	9	13	10	9	12	7	16	0	16	16	19	21	18	19	26	19	28	19	18	28	25	35	25	35	36	43	39	28	15	39	39	39	31	41	42	45	38	50	44	44	54	45	48	41	49	49	62	53	70	52	38	55	44	44	48	32	79	57	41	49	62	48	45	49	46	79	57	76	60	54	70	71	81	67	52	78	82	51	83	83	93	94	1	1	2	2	4	1	2	2	1	1	1	1	1	1	3	1	2	2	1	3	1	1	1	1	2	1	2	3	1	2	1	3	2	1	2	1	2	2	1	1	1	3	4	1	1	2	2	2	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	2	1	1	2	2	1	5	1	1	2	3	1	1	3	3	1	1	1	2	2	2	2	1	1	1	3	1	1	3	2	3	2	1
56000	-616.513007901385322	-614.443344573770446	-2.069663327614902	0.000184694168580	0.000023757087501	0.128629331849750	0.594257617187125	-1	1	6	4	6	8	12	15	12	15	13	15	14	16	17	16	17	17	17	17	18	17	18	18	20	17	21	21	19	19	22	22	23	23	23	25	26	28	26	28	27	26	29	27	27	29	28	29	28	30	31	30	29	29	30	30	35	30	32	31	33	32	30	32	32	33	32	32	32	32	33	34	32	33	32	33	35	32	34	32	33	37	34	36	36	37	37	36	36	37	38	40	40	39	41	43	0	1	4	2	4	0	6	7	6	7	7	7	11	7	12	13	10	12	12	9	26	0	16	16	19	16	12	19	26	9	25	19	12	32	28	19	35	44	32	27	36	28	41	42	42	44	41	41	25	49	55	38	44	41	44	40	61	41	38	40	68	58	43	55	55	39	46	44	58	43	80	68	41	49	43	50	38	48	80	60	58	76	48	55	68	75	88	48	61	50	43	90	77	43	94	95	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	2	4	1	1	3	1	1	2	3	2	3	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	2	3	2	1	1	1	1	1	3	1	3	1	1	1	1	2	2	1	1	4	2	1	1	1	1	2	2	2	2	1	3	2	3	4	1	2	3	1	1
56500	-584.821889733255716	-582.562983144362988	-2.258906588892757	0.000124507667419	0.000013284676814	0.106697660386134	0.533633601654516	1	2	4	6	6	6	10	14	12	15	13	14	14	17	16	16	17	16	18	17	18	18	18	18	20	17	22	19	19	19	21	22	22	23	24	25	25	26	27	29	27	27	26	28	25	28	30	30	29	29	31	30	30	29	30	30	35	30	32	32	33	32	31	33	30	33	31	32	32	32	31	32	33	35	33	34	35	35	33	33	34	36	34	35	36	36	35	35	36	36	38	39	39	40	43	41	0	1	1	2	3	0	6	7	7	7	9	9	11	10	9	13	10	12	15	15	26	0	16	16	19	16	12	19	26	19	25	19	15	28	19	25	32	35	31	41	35	45	30	38	35	34	38	44	46	45	35	35	39	44	44	45	72	41	71	49	50	52	42	51	39	41	55	34	56	56	40	43	58	46	71	80	38	83	71	71	41	76	46	73	44	71	72	55	73	83	86	55	90	83	94	93	1	1	2	2	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	2	3	2	2	1	2	2	1	2	3	1	1	3	2	1	1	2	3	2	1	1	1	4	2	2	1	1	2	1	1	2	2	2	1	3	1	1	1	2	2	2	1	1	5	1	1	1	3	1	3	1	4	2	1	3	1	1	1	5	2	3	2	1
57000	-604.030436406976833	-602.114463327408316	-1.915973079568527	0.000144258973771	0.000022020770500	0.152647491690198	0.614808965523235	0	1	3	6	5	8	11	14	14	12	13	15	15	16	17	16	17	18	17	16	18	16	17	18	20	17	20	20	19	20	20	22	22	23	22	23	25	27	25	26	27	28	29	27	27	28	29	28	29	29	30	30	31	29	29	31	33	29	32	31	32	32	32	32	30	33	31	30	33	31	32	33	32	35	32	33	35	36	34	32	34	35	35	35	35	37	37	37	37	36	37	38	39	37	41	43	0	1	1	3	1	0	6	10	7	7	7	9	11	10	12	13	10	11	12	9	26	0	16	16	19	16	12	19	26	19	18	30	27	30	30	19	35	34	32	34	36	32	40	36	36	35	36	39	40	39	48	38	40	48	30	45	73	37	53	42	55	52	47	56	41	68	46	46	50	42	51	60	38	70	41	52	50	43	73	45	43	71	50	43	68	61	81	41	84	83	71	85	90	83	83	93	1	1	2	1	3	1	2	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	2	2	3	2	2	4	3	2	1	2	1	1	2	1	3	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	2	3	2	2	2	2	4	1	3	2	2	3	4	2	3	1	4	1	1	3	2	2	1	3	1
57500	-587.214467227926775	-585.132687514514259	-2.081779713412508	0.000132540092595	0.000016833962050	0.127010338687747	0.571350539603949	0	2	6	4	6	9	12	13	13	14	14	14	15	16	16	16	17	18	18	16	17	17	18	19	20	19	21	21	20	21	22	22	22	23	23	24	26	27	27	28	27	27	29	27	27	29	30	29	28	30	31	30	30	29	30	30	33	31	33	31	33	33	28	31	31	34	32	33	31	31	31	35	33	35	32	33	36	33	34	32	33	36	34	35	33	35	35	36	36	36	38	36	40	40	42	43	0	1	4	2	4	0	6	7	7	7	7	9	11	8	7	13	10	12	12	7	16	0	21	16	19	21	9	19	23	18	19	19	18	25	32	28	32	25	33	32	37	32	40	36	31	36	49	41	31	45	42	49	39	44	54	27	27	46	70	43	52	52	41	41	40	55	54	48	45	42	54	81	48	59	50	52	71	46	62	42	46	76	42	67	53	42	57	84	52	78	61	53	83	83	93	95	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	5	2	1	2	2	2	2	1	1	1	3	3	2	4	1	3	1	1	2	3	1	1	3	2	2	1	1	1	1	3	5	1	1	1	2	1	1	1	1	2	1	2	2	3	1	2	2	1	1	1	2	2	1	2	2	1	4	2	2	3	1	1	3	2	3	3	2	3	1	1
58000	-590.736273360431028	-588.106881121130073	-2.629392239300905	0.000191093858300	0.000014868162027	0.077805546232783	0.644652675218115	0	2	5	4	6	8	11	14	13	13	14	15	15	15	18	16	18	18	17	17	17	18	19	19	19	18	20	19	20	21	23	22	23	23	24	24	25	27	25	27	27	27	28	26	28	29	26	29	30	30	32	30	30	30	30	30	33	30	32	32	32	30	31	32	31	34	30	33	32	33	32	34	31	33	32	33	35	36	35	34	35	36	34	36	35	35	34	36	37	37	38	39	38	41	41	43	0	1	2	2	1	0	6	7	7	7	9	9	11	10	20	13	8	12	7	9	16	0	16	16	12	21	15	20	26	25	32	18	27	30	30	34	30	47	32	32	39	39	41	39	39	45	30	47	42	45	58	43	39	44	31	42	48	41	45	53	55	43	45	62	46	58	30	44	49	59	58	57	48	60	62	48	62	59	46	71	55	68	73	67	53	63	57	48	80	60	68	77	78	90	93	94	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	2	3	1	2	2	1	1	1	1	2	1	1	2	4	3	1	1	1	1	1	1	2	2	4	2	2	1	3	2	1	3	3	1	1	3	2	2	2	2	1	2	2	1
58500	-599.999021043355128	-597.966459679860350	-2.032561363494731	0.000154991797706	0.000020739217045	0.133808481169658	0.637045582629427	-1	1	5	4	4	8	11	14	14	14	13	15	14	16	16	16	18	17	17	16	18	16	18	18	19	17	20	21	18	21	23	23	23	23	22	24	25	26	26	29	27	27	29	28	28	27	29	30	29	30	31	29	30	30	30	31	34	31	31	32	32	32	31	33	29	34	32	32	31	31	32	34	31	34	33	33	36	36	34	32	34	37	35	35	36	36	35	37	36	36	37	37	39	41	41	43	0	1	2	2	1	0	6	7	6	7	7	8	11	8	7	13	7	12	9	9	26	0	16	16	7	16	18	19	26	27	28	28	25	25	30	32	35	27	32	31	28	32	44	32	32	39	41	37	36	40	28	44	41	40	41	50	44	38	40	53	50	52	40	50	46	70	43	51	50	28	40	40	39	71	43	43	62	51	80	58	70	79	60	54	55	76	81	68	76	58	50	66	59	90	93	90	1	2	1	1	2	1	2	2	3	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	1	2	2	3	3	2	1	2	2	1	1	2	3	1	4	1	2	1	1	1	4	3	1	1	1	1	1	2	1	1	2	1	1	6	2	2	3	1	2	1	2	2	1	1	1	1	1	3	3	1	1	2	1	2	3	1	4	2	1	3
59000	-599.806194960853531	-597.266503868043969	-2.539691092809583	0.000160782510886	0.000013439454926	0.083587791060280	0.500351345560300	0	2	3	4	6	7	11	13	11	14	15	14	13	17	17	15	15	18	17	16	17	17	17	18	19	19	21	20	20	21	22	23	22	23	23	24	25	27	25	28	27	27	29	27	27	28	29	29	29	30	30	30	31	28	30	29	34	30	30	31	32	32	31	31	32	33	31	33	32	32	33	35	32	35	32	34	36	35	35	33	31	36	33	35	34	36	37	36	37	36	37	40	38	40	42	42	0	1	1	2	3	0	6	7	6	7	13	9	9	7	20	13	10	20	12	12	16	0	16	23	19	21	18	25	24	12	30	25	27	30	18	25	30	39	32	44	28	36	39	35	39	45	38	36	38	45	32	38	55	32	38	32	81	54	39	45	52	52	41	51	50	43	55	60	54	42	42	81	40	73	41	69	75	62	80	61	43	79	45	55	38	76	57	53	62	43	88	67	74	83	94	71	1	1	1	1	1	1	2	1	2	2	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	3	2	2	2	1	1	3	2	3	2	2	1	1	2	1	1	3	1	1	3	1	3	2	1	3	2	2	2	1	1	1	1	1	1	2	1	3	2	3	1	2	1	2	1	1	1	1	1	4	3	3	1	2	4	2	3	1	5	2	3	1	4
