step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
23500	-435.406081444072811	-441.345278663158012	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.612452485384791	0	3	5	4	5	6	6	8	8	7	7	8	7	8	10	10	8	11	10	9	11	10	11	12	11	12	10	12	12	12	12	11	14	13	14	14	15	16	15	15	18	17	19	18	21	21	20	22	22	23	22	24	25	28	27	28	28	30	29	30	32	32	34	31	32	35	0	1	2	2	4	4	4	4	13	6	5	6	5	6	8	9	13	6	14	17	14	4	17	13	12	12	14	19	21	17	22	14	23	27	29	18	33	21	33	29	36	37	38	35	44	38	36	38	38	35	32	44	46	53	48	55	48	57	55	54	56	64	59	58	54	57	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	2	1	2	3	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	2	2	1	1	3	1	2	2	3	3	5	7	3	2	2	2	1	2	1	1	1	2	1	2	1	2	3
24000	-423.898965449259720	-429.838162668344921	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.629942145247251	-1	1	4	3	5	5	7	6	6	6	7	7	7	8	8	10	8	10	9	9	11	11	11	10	11	11	12	12	13	12	12	13	13	13	13	14	15	15	16	16	18	17	18	18	21	19	19	23	21	22	22	26	25	27	27	28	28	31	29	31	29	33	35	30	33	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	7	17	5	12	14	17	19	15	20	17	18	18	19	14	21	17	18	14	23	14	14	26	30	34	37	29	31	30	32	40	35	32	36	49	43	40	49	45	51	53	48	54	43	56	54	61	54	64	61	57	61	60	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	2	2	3	3	1	3	2	4	2	2	3	1	2	2	1	2	1	6	2	1	1	1	2	4	1	1	2
24500	-417.515132222499915	-423.454329441585116	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.636023297836884	0	2	4	4	5	6	6	7	7	7	6	6	8	8	9	9	8	10	8	9	10	9	10	11	10	12	11	12	14	12	13	12	13	13	13	14	14	14	16	16	17	18	19	18	20	22	21	23	20	23	22	26	25	27	28	28	27	30	30	31	30	33	34	31	30	35	0	1	2	2	4	4	4	4	5	6	5	4	5	6	4	9	9	12	6	13	10	8	17	17	12	18	14	14	28	23	26	21	30	28	21	31	33	27	30	35	36	37	38	29	40	49	36	46	38	45	49	50	46	53	46	54	43	56	55	61	54	64	65	58	56	60	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	3	1	5	1	2	2	1	2	1	2	4	1	3	1	1	1	2	1	2	1	1	2
25000	-397.928908004036771	-403.868105223121972	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.730520254492401	0	2	4	3	5	7	6	6	8	6	8	8	6	9	9	10	8	8	10	9	11	9	11	13	9	10	11	12	13	10	12	13	14	12	14	14	13	15	15	16	17	18	18	19	20	18	21	22	20	23	22	26	24	28	27	29	28	30	30	31	32	33	35	31	33	34	0	1	1	2	4	10	3	4	13	5	13	10	5	6	4	9	13	10	14	13	14	8	17	17	18	18	14	19	21	20	26	21	23	27	32	31	23	32	37	35	36	33	38	40	35	38	36	49	43	44	43	45	51	55	53	54	55	54	57	57	57	64	61	58	61	60	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	3	2	4	1	1	2	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2
25500	-367.711512030234871	-373.650709249320073	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.754681523742839	0	3	5	4	5	6	6	8	7	7	7	5	6	8	10	8	8	8	9	9	11	10	10	12	10	12	12	13	14	12	12	13	13	12	13	14	15	14	15	14	16	17	17	18	19	21	19	22	21	22	23	27	25	27	27	28	29	30	31	30	30	32	33	31	33	35	0	1	2	2	4	12	4	4	13	6	5	4	5	6	8	9	13	12	14	17	14	8	17	20	18	18	14	19	35	23	18	21	23	21	21	31	23	32	33	35	36	33	38	40	29	43	41	49	43	45	49	50	46	53	53	54	55	56	57	57	53	64	59	58	56	65	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	3	1	2	1	1	1	3	1	1	1	1	2	1	2	2	2	3	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	1
26000	-367.406810287004078	-373.346007506089279	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.794527767488262	1	3	4	4	5	5	6	7	7	7	7	6	6	9	9	10	8	8	9	9	11	11	10	13	10	11	10	11	14	13	12	14	12	12	14	15	14	15	15	14	18	17	19	20	21	21	19	22	21	22	22	26	25	27	27	28	28	29	31	30	29	32	34	31	34	36	0	1	2	2	4	4	4	4	13	6	5	6	5	6	8	9	13	12	6	17	19	15	17	20	12	18	19	19	21	23	18	34	23	27	14	31	33	32	33	19	36	37	38	40	44	43	36	46	43	45	46	50	51	53	53	54	54	56	61	57	57	64	59	58	61	65	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	2	1	3	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1
26500	-397.145902268354519	-403.085099487439720	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.780237458762521	1	3	2	4	5	5	6	7	7	7	7	8	8	8	9	9	9	9	9	10	11	10	11	13	11	12	11	13	13	12	13	13	12	12	13	14	14	16	16	14	17	17	18	17	21	20	20	23	21	23	23	27	24	26	27	29	28	30	30	31	32	31	34	31	33	36	0	1	1	2	4	4	4	4	5	6	5	8	9	7	8	11	13	12	14	17	14	15	17	20	18	18	14	19	19	23	12	21	23	14	14	26	30	32	33	21	36	37	38	40	40	43	36	46	43	45	46	45	51	53	53	54	54	56	57	54	59	57	59	57	60	57	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	3	1	1	2	1	2	1	1	3	1	1	2	2	1	3
27000	-413.735973010789394	-419.675170229874595	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.703939429423883	-1	2	5	5	4	7	7	7	6	7	7	6	7	8	10	9	8	9	9	10	12	10	10	12	10	10	10	12	12	13	12	13	12	12	13	15	14	16	15	16	18	16	18	20	20	22	20	22	21	23	23	25	25	27	27	28	28	29	31	31	31	33	34	31	33	35	0	1	2	2	2	12	4	4	5	12	5	4	9	6	8	9	13	12	14	17	19	8	17	20	18	18	6	19	14	23	18	27	23	27	14	31	33	32	30	35	36	37	38	40	40	38	36	43	43	45	49	45	43	48	48	54	51	56	54	54	56	64	61	56	56	65	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	2	2	3	3	2	3	2	2	3	2	1	1	3	1	2	2	2	1	2	1	2	1
27500	-428.043353364163238	-433.982550583248440	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.761909990244987	1	4	3	4	3	6	7	7	7	7	7	5	4	9	9	10	7	8	9	10	11	11	10	13	10	11	11	13	13	12	11	13	12	11	14	14	14	16	14	15	18	17	18	19	20	20	20	22	22	22	22	26	24	28	26	27	28	29	30	30	31	33	33	31	33	35	0	3	1	5	1	12	4	4	13	6	5	4	5	18	8	9	13	12	6	9	14	15	17	23	18	18	6	14	14	23	18	34	23	14	29	31	33	32	23	27	36	23	38	29	35	38	41	43	43	45	43	50	51	56	46	55	56	56	54	57	57	61	59	56	61	60	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	2	2	2	2	1	3	2	1	1	2	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2
28000	-410.396626768583531	-416.335823987668732	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.646222090637461	0	2	4	4	4	6	6	7	8	7	8	5	7	8	9	9	9	8	10	10	11	10	10	12	11	12	10	12	13	13	13	12	14	13	14	15	14	16	15	15	17	16	18	20	20	21	18	23	21	22	23	26	24	27	27	28	29	30	30	31	32	33	34	30	33	35	0	1	2	2	2	12	4	4	5	6	13	4	5	6	8	5	9	12	14	16	14	8	17	20	18	18	14	21	21	23	25	27	23	27	29	18	23	21	37	29	36	37	38	40	40	38	36	46	38	40	49	50	51	46	53	54	53	56	57	57	56	64	59	56	55	61	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	3	2	2	1	1	2	2	1	2	3	3	2	1	3	2	1	3	1	2	2	1	2	1	1	1	1	2	2	1	2	2
28500	-425.951554402258125	-431.890751621343327	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689695446858368	0	3	5	4	5	7	6	7	7	6	7	7	6	9	8	10	8	11	8	10	12	9	11	13	10	11	11	10	12	11	13	13	13	13	11	14	14	16	15	16	17	16	17	18	20	21	20	22	21	22	22	27	25	27	27	29	29	30	31	30	31	33	34	31	32	36	0	1	1	2	4	4	4	4	13	4	5	7	5	6	8	13	13	19	7	17	12	8	13	20	6	6	14	19	35	9	18	21	17	27	14	26	33	32	33	21	36	33	32	40	40	38	41	43	38	45	49	50	48	48	49	54	51	56	56	54	60	64	65	58	59	61	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	3	1	1	2	1	3	1	3	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	2	2	2	1	3	1	1	2	1	1	1	1	1	2
29000	-383.365060707972475	-389.304257927057677	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.608816465217680	1	3	4	4	5	5	6	8	7	7	7	8	7	8	10	10	8	9	10	9	11	9	10	13	10	11	11	12	13	12	13	13	13	12	13	15	14	16	14	15	17	16	17	19	20	21	19	22	22	23	21	25	23	27	26	29	29	30	30	30	30	32	34	31	31	35	0	1	1	2	4	4	4	4	5	6	5	7	5	6	22	9	9	12	14	17	14	8	17	23	18	18	19	19	21	16	26	21	30	27	14	31	23	32	23	35	36	39	38	35	35	43	41	51	51	45	43	50	46	53	53	54	51	56	54	54	56	57	59	58	59	60	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	3	2	3	1	1	1	1	2	1	1	2	2	1	4	1	1	2	1	2	1	1	1	3
29500	-411.424499794848145	-417.363697013933347	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.619632705116829	1	3	4	4	5	5	7	6	8	6	7	7	7	9	9	9	8	10	9	9	10	10	10	11	10	12	11	13	13	11	12	13	13	13	13	15	15	15	14	15	16	16	18	18	21	21	21	22	21	22	20	26	24	28	27	29	28	30	31	31	31	32	34	30	33	36	0	1	2	2	4	4	4	4	5	6	5	6	5	6	8	13	13	12	6	17	14	8	17	20	19	12	14	14	21	23	18	27	23	19	21	31	33	19	33	35	36	33	38	35	40	43	41	51	38	44	38	50	46	55	53	57	53	57	57	55	55	64	60	57	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	3	2	2	3	2	2	2	2	2	2	1	2	1	2	1	2	2	1	2	2	1	1	1
30000	-421.940114118546205	-427.879311337631407	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.624775162342635	0	1	4	3	4	6	5	7	8	7	8	5	7	8	9	9	8	9	10	9	10	11	10	12	11	11	11	12	14	11	12	14	14	13	13	14	13	15	15	15	18	17	19	19	19	22	20	22	22	22	21	27	25	28	26	29	28	30	30	28	32	33	34	31	34	35	0	1	1	2	4	12	4	7	5	6	13	4	5	6	8	13	13	12	14	17	14	15	9	20	18	18	14	14	21	17	25	21	20	27	14	31	30	28	33	28	31	30	38	29	21	51	36	43	43	45	45	50	51	55	53	54	55	60	57	53	57	58	59	58	53	61	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	3	3	2	2	2	1	3	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	1	5	2
30500	-398.133826718226260	-404.073023937311461	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693281393665567	0	2	2	3	5	6	7	7	7	5	7	7	6	8	8	10	8	9	10	9	10	9	10	11	11	11	11	11	12	13	13	13	14	12	13	15	13	15	15	16	18	14	18	18	21	21	20	21	22	22	21	26	26	26	27	28	28	29	30	30	30	30	34	32	33	35	0	1	1	2	4	10	4	4	13	4	5	6	5	6	8	9	13	12	14	17	14	8	17	20	18	18	14	19	21	17	26	14	23	21	29	31	23	32	23	27	36	30	38	35	44	38	41	43	43	45	43	50	51	51	54	55	55	56	57	54	57	58	65	62	61	57	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	2	3	1	1	2	1	1	3	2	2	1	1	1	1	2	2	1	1	1	2	1	3
31000	-411.636549990821891	-417.575747209907092	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.657325770393010	0	2	4	3	5	6	7	7	7	6	7	5	6	7	9	9	8	8	10	9	10	9	10	13	11	12	11	12	13	12	11	13	13	12	14	14	14	16	15	16	16	16	18	20	19	21	20	22	21	22	23	25	25	28	27	27	26	30	30	31	30	30	33	31	32	35	0	1	2	2	4	4	4	4	13	12	5	4	5	12	7	9	13	12	14	13	14	8	17	20	18	21	14	19	27	23	18	27	23	21	29	31	33	32	33	29	36	37	38	40	29	38	41	49	43	40	46	45	51	53	51	53	46	56	57	53	55	54	60	62	57	59	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	2	2	1	3	1	2	2	1	3	1	3	4	2	1	1	1	2	3
31500	-408.334621139346837	-414.273818358432038	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.744999489014766	0	3	1	4	5	6	6	7	7	5	7	7	6	9	9	10	8	10	10	10	11	10	10	12	10	12	11	11	14	12	12	12	13	12	13	15	13	16	16	15	17	14	17	19	20	21	19	22	21	22	22	25	25	27	28	28	28	30	30	31	32	33	34	32	30	35	0	1	1	2	4	10	4	4	13	4	7	7	5	6	8	9	13	12	14	17	14	15	17	20	12	18	14	19	35	13	18	14	23	14	21	31	20	32	33	35	26	33	27	40	44	38	41	49	38	45	46	50	51	53	46	53	53	56	57	57	57	64	55	58	55	63	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	2	2	2	1	4	2	1	2	1	1	2	1	1	2	2	1	3	1	1	1	2	1	2	1	3	1	1	1
32000	-414.358016810797494	-420.297214029882696	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.687816109250514	1	2	4	3	5	5	6	8	7	6	7	6	8	8	9	9	9	8	10	10	12	10	10	12	10	11	11	13	12	11	13	13	13	13	14	15	15	16	15	15	17	17	18	18	19	20	19	23	22	22	23	25	24	28	27	28	27	28	29	30	31	33	34	31	32	32	0	1	1	1	4	4	4	7	5	6	7	6	9	6	7	9	13	12	14	17	27	15	17	20	14	18	14	14	14	23	26	21	30	14	21	31	23	32	33	35	31	33	32	40	40	38	41	46	46	45	46	50	49	55	51	53	48	57	56	54	54	64	59	58	61	60	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	2	2	2	1	3	2	1	1	2	3	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1
32500	-430.048498376090379	-435.987695595175580	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.540976116073870	1	2	4	4	5	7	7	7	7	5	8	7	7	9	9	10	9	9	10	9	11	10	10	13	11	10	11	12	13	12	12	13	13	13	14	15	13	16	15	15	18	18	18	18	20	22	21	23	20	23	21	27	24	27	27	28	27	31	29	31	30	32	34	30	32	34	0	1	2	2	4	10	4	4	5	4	5	10	5	6	4	5	9	12	14	13	14	8	17	30	18	8	14	19	14	23	18	21	23	27	29	26	23	32	30	21	36	33	32	29	35	49	31	38	38	45	49	50	49	53	51	54	53	55	57	59	53	64	60	57	60	61	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	3	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	2	3	2	2	2	2	2	2	1	3	1	4	3	2	1	1	2	2	1	3	1	2	1	2	2	2	2	1	1	1	2
33000	-440.624331289721908	-446.563528508807110	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.607057978925054	1	3	4	4	5	6	6	8	8	7	7	7	7	9	9	10	7	9	9	8	12	11	10	11	11	9	12	12	14	12	12	13	12	11	13	15	14	15	14	15	17	17	18	20	18	22	20	22	20	22	23	24	25	28	27	28	27	31	30	30	32	31	35	32	33	36	0	1	1	2	4	4	4	4	13	6	5	6	5	12	7	5	5	12	6	17	14	8	17	20	18	12	14	8	32	16	18	14	23	19	21	31	30	28	33	19	36	37	32	29	35	49	36	49	38	45	49	50	49	51	46	51	51	55	55	57	60	54	53	62	59	61	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	2	1	1	2	3	1	2	1	3	1	1	1	1	1	1	1	2	1	2	3	3	3	1	2	1	2	2	2	1	2	2	3	3	2	2	2	2	2	1	4	1	1	2
33500	-463.889277793839028	-469.828475012924230	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.588977088657913	1	2	5	4	3	5	6	8	7	7	7	7	7	9	9	10	9	9	7	9	11	10	10	12	10	11	11	13	14	11	12	13	12	12	13	14	14	15	15	16	14	17	18	19	21	21	19	23	22	22	22	26	24	27	25	28	28	29	30	27	31	32	35	31	34	35	0	1	2	5	2	4	4	4	5	6	5	6	5	19	8	9	13	12	6	9	19	8	13	13	18	18	18	19	19	11	18	27	13	27	14	26	23	32	33	28	18	33	38	40	40	43	41	49	43	45	38	50	51	46	43	60	51	56	54	51	51	64	59	58	60	59	1	1	3	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	3	3	3	2	1	3	1	2	2	3	1	2	2	2	1	1	2	2	2	3	1	2	1	2	2	1	3	3	1	3	1	2	2	4	1	2	1	3	3
34000	-429.601802674916144	-435.540999894001345	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.644472239928321	0	3	2	4	5	6	7	6	6	7	7	7	7	9	9	9	8	10	9	9	11	11	11	13	10	12	10	12	13	12	12	13	13	11	14	14	14	14	16	16	17	16	19	19	20	20	19	22	21	23	22	27	25	28	27	29	28	30	30	30	32	32	33	31	34	36	0	1	1	2	4	4	4	4	5	6	5	6	9	6	8	13	13	12	6	17	19	8	17	20	12	6	12	27	21	23	18	21	30	27	14	31	30	32	23	14	36	37	38	35	29	38	36	43	38	44	43	50	48	55	53	54	55	54	57	53	59	64	61	60	59	54	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	3	2	3	1	2	2	1	1	1	1	1	2	2	1	1	3	3	2	1	3	2	2	4	2	1	5	1	2	2	1	1	2	1	1	1	2	3	1	1	1	1	2	3
34500	-420.654217629698167	-426.593414848783368	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.573213749994886	0	2	5	5	4	6	7	6	7	7	8	7	6	8	8	8	8	10	10	9	12	11	9	12	11	12	10	11	12	13	11	13	12	12	14	14	14	15	16	16	15	17	19	18	20	21	19	21	21	23	19	26	26	27	27	28	28	31	31	29	32	32	34	31	33	36	0	1	2	5	2	4	4	4	5	6	13	4	5	6	8	13	13	12	14	17	14	8	17	17	18	31	14	27	27	20	18	21	23	27	29	31	33	32	33	35	36	37	38	40	40	43	36	43	43	40	32	50	49	53	46	54	51	56	57	53	60	57	59	57	59	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	1	2	3	3	2	2	1	2	1	4	2	2	2	2	3	1	3	2	1
35000	-403.310435272115853	-409.249632491201055	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.666405103323755	0	2	4	5	3	6	7	7	6	7	7	7	7	9	10	9	8	10	8	10	11	10	10	12	11	12	11	13	13	13	11	13	14	12	13	14	15	15	15	16	16	17	19	18	20	22	19	22	21	22	22	26	24	26	28	27	28	29	30	31	32	32	34	30	33	35	0	1	2	5	2	4	4	4	4	6	9	4	5	19	4	9	9	10	6	17	14	8	17	20	15	31	14	19	14	23	18	21	23	27	21	18	23	29	23	35	36	39	38	35	40	43	36	43	43	45	49	50	46	53	46	54	43	56	55	55	59	64	65	57	53	65	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2	1	1	1	2	3	2	1	1	2	1	1	1	2	1	3	1	1	1	2	3	2	2	2	1	1	1	1	2	1	1	3	1	5	1	2	1	1	2	1	1	3	1
35500	-371.547940597227239	-377.487137816312440	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.787060756866528	1	2	4	3	4	5	7	7	6	6	6	7	8	7	9	8	8	9	10	9	10	10	10	12	11	12	12	11	13	11	12	14	14	11	12	14	14	16	16	16	17	17	19	18	20	22	19	21	21	23	23	25	25	27	26	29	28	30	30	31	31	33	35	32	33	33	0	1	2	2	4	4	6	4	5	6	5	6	11	6	8	9	9	12	14	17	14	15	17	20	18	18	21	19	35	17	18	27	30	21	21	31	23	32	33	29	36	30	38	40	44	48	36	43	43	45	46	50	43	53	51	57	54	56	57	57	57	64	61	58	61	60	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	3	2	1	1	1	2	1	2	2	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	1
36000	-390.737982503375179	-396.677179722460380	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.736667923282532	0	3	5	4	5	6	7	7	6	7	6	7	7	8	9	9	9	10	9	10	10	11	11	13	10	11	11	12	13	12	12	14	13	12	14	14	14	15	15	14	18	16	18	20	19	21	20	22	20	22	23	25	25	27	28	28	29	30	31	30	31	33	34	30	34	35	0	1	1	2	4	4	4	4	5	6	4	6	9	6	4	9	13	12	14	17	14	8	17	20	12	18	14	14	21	23	18	28	23	14	19	31	33	32	30	29	36	37	38	29	40	49	41	49	43	45	48	45	46	53	51	54	54	56	57	56	57	64	59	55	61	60	1	2	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	3	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	3
36500	-399.316080932584953	-405.255278151670154	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.732735935586765	1	3	3	4	5	6	6	6	6	7	8	8	7	8	8	8	8	10	10	10	11	10	10	12	10	11	11	12	14	12	12	13	14	12	12	14	14	16	15	15	17	16	18	19	21	21	21	23	21	23	23	26	25	27	27	29	25	30	29	30	31	33	34	29	33	33	0	1	1	2	4	4	4	4	5	6	5	6	9	6	8	9	9	12	14	17	14	15	17	20	6	12	14	27	35	17	18	21	30	21	21	31	23	21	33	35	36	37	21	40	44	43	41	46	43	44	46	50	51	46	51	54	46	57	57	55	56	64	61	57	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	3	1	2	1	1	1	1	2	3	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	2	3	1	2	2	3	1	1	2	1	2	3	1
