step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
50500	-563.285673266411436	-570.141161217370836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494101050443439	0	2	2	3	6	4	6	8	6	9	9	10	8	10	11	11	10	12	13	13	11	12	13	13	12	13	13	14	13	15	17	17	16	15	17	14	16	17	17	16	16	17	17	16	18	18	19	18	19	20	19	19	20	19	18	20	22	22	23	20	22	22	21	23	22	21	22	23	23	25	24	23	25	24	25	26	25	24	27	25	27	26	26	26	28	29	28	31	31	29	30	29	29	29	31	31	32	31	34	39	38	0	1	1	2	3	4	6	9	6	13	8	9	7	10	13	12	10	14	11	15	13	10	17	16	12	10	16	11	21	27	15	15	29	21	24	16	16	40	24	20	34	36	16	24	43	39	28	40	40	37	44	35	37	39	19	40	66	53	50	24	52	31	53	50	54	51	39	58	24	66	60	53	49	62	64	66	68	67	71	38	72	75	78	67	75	58	58	82	67	78	87	87	75	82	94	92	79	71	89	90	99	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	3	3	2	2	1	1	3	1	2	2	1	1	3	1	1	1	3	1	2	2	2	1	2	1	2	2	1	1	1	3	2	3	1	1	2	1	2	1	5	1	2	2	3	1	1	2	1	1	2	3	2	1	1	3	2	4	3	3	4	3	1	1	2	2	1	2	2	3	2	6	2
51000	-575.387205182847310	-582.242693133806711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620909901730245	0	2	2	3	5	5	7	7	4	9	9	9	8	11	12	11	10	13	12	14	12	13	15	13	12	13	14	15	15	16	16	16	16	15	15	15	16	14	19	18	18	17	18	17	19	17	20	19	19	21	19	20	21	20	19	20	22	20	23	20	22	22	20	23	23	22	23	22	24	25	23	24	22	25	26	26	26	25	26	25	27	27	27	27	28	27	26	31	32	29	31	28	29	26	31	31	31	31	33	37	39	0	1	1	2	3	9	9	6	4	13	8	9	7	17	13	12	13	14	11	15	7	10	18	16	16	17	25	19	21	27	38	15	21	15	24	16	27	15	46	38	29	36	37	36	43	35	28	38	38	43	44	46	63	16	19	40	52	45	39	44	52	49	45	63	39	52	51	58	51	66	44	50	31	73	63	70	68	67	60	62	72	53	78	67	94	68	72	93	84	67	87	87	64	64	93	92	84	84	98	99	89	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	3	2	2	1	1	5	3	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	3	1	2	1	4	1	2	1	3	1	1	3	1	1	2	3	1	1	4	4	3	1	2	2	1	2	2	2	1	2	4
51500	-582.655022589215037	-589.510510540174437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583457595201310	0	1	2	3	6	5	6	8	4	8	7	9	7	10	11	12	10	13	10	13	12	12	14	14	13	13	14	14	14	16	16	16	16	14	16	15	16	15	16	17	17	17	17	18	17	17	21	19	20	19	17	19	19	20	19	18	22	22	22	21	21	22	21	22	22	22	24	21	24	24	23	22	24	23	25	26	25	25	27	26	28	27	26	26	27	29	26	31	31	28	30	29	31	29	29	31	31	33	33	38	38	0	1	1	2	3	9	6	6	4	13	9	9	7	13	10	6	10	22	11	22	15	13	15	16	12	13	12	11	21	16	38	38	29	21	24	16	24	15	24	31	34	36	25	16	37	24	44	31	31	37	25	39	45	27	8	31	52	39	50	52	52	49	53	53	54	52	46	45	51	66	44	44	62	49	64	66	72	69	60	73	87	53	78	69	75	77	58	95	79	84	92	87	95	75	85	92	79	84	89	99	89	1	1	1	1	2	1	1	2	1	1	2	3	1	2	1	3	2	1	1	1	1	2	2	1	1	2	2	4	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	4	1	2	2	1	2	1	2	2	1	2	4	1	2	2	1	1	1	1	2	1	1	2	4	2	4	1	3	2	1	1	2	2	2	1	3	1	1	4	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	3	2	2	3
52000	-617.422744329325496	-624.278232280284897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602132885587418	1	4	2	3	5	4	5	9	6	9	8	11	7	11	12	11	10	13	13	13	12	11	12	15	12	13	14	13	14	13	16	17	15	15	17	14	16	15	17	18	17	18	17	17	19	18	20	17	19	20	16	19	20	19	19	20	23	21	22	21	20	23	18	22	22	22	24	22	23	25	23	24	25	24	24	26	26	23	25	26	27	26	27	26	28	28	25	31	30	28	29	29	30	27	31	31	31	33	34	37	37	0	4	1	1	3	4	4	9	6	13	6	8	7	10	13	6	10	10	11	17	13	10	22	25	8	17	12	11	21	25	38	20	21	21	37	16	16	20	25	38	29	36	27	24	43	37	8	31	38	43	25	39	63	44	19	48	46	45	43	44	24	40	37	63	60	61	71	37	39	69	44	68	62	62	64	57	68	46	47	73	68	75	78	69	82	77	72	85	90	78	87	87	85	75	82	92	71	90	79	99	84	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	1	2	3	2	2	1	1	2	2	2	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	2	1	2	1	1	4	1	1	2	3	1	2	1	2	2	1	1	2	3	2	2	1	2	1	1	1	3	3	1	3	1	1	1	1	1	2	2	2	1	3	1	2	2	1	1	1	2	1	3	1	2	1	2	3	1	5	2	2	1	5
52500	-580.316622106569980	-587.172110057529380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523758671380379	1	3	3	2	5	5	7	8	7	9	9	8	7	10	11	12	11	13	13	13	10	11	15	14	13	11	12	14	13	15	16	15	16	14	17	15	16	14	18	16	18	17	17	16	18	18	19	18	20	20	18	20	20	20	20	18	22	21	21	21	22	22	19	23	23	21	24	22	23	26	23	24	23	25	26	26	25	25	26	26	28	25	27	26	27	28	26	31	31	29	30	30	30	29	28	29	31	32	34	37	39	0	4	1	1	3	4	6	6	6	13	8	9	6	10	13	9	13	14	8	15	13	10	13	27	9	14	9	11	15	25	38	15	34	21	24	27	27	17	24	38	29	36	37	24	37	16	23	15	31	43	44	46	63	25	19	23	52	45	50	44	46	49	45	63	54	52	71	45	35	66	60	68	49	62	64	52	58	67	67	49	72	64	78	67	82	77	72	95	90	71	87	87	95	82	82	81	60	79	98	98	97	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	5	1	3	1	2	2	1	1	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	4	1	2	2	2	1	1	1	3	3	2	1	1	1	2	3	1	1	2	1	1	1	2	4	2	1	2	2	2	2	2	2	1	1	2	2	1	1	1	1	2	1	2	1	4	2	2	1	2	2	1	6	2	1	2	3
53000	-554.475310134410847	-561.330798085370247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639906129202026	1	2	2	3	6	4	7	8	7	9	9	9	8	10	11	11	9	13	13	13	11	13	14	14	13	12	13	15	14	15	17	17	15	16	16	15	15	16	17	17	17	17	17	18	18	17	20	18	19	21	18	20	20	20	20	19	23	20	22	20	20	21	22	22	23	21	23	22	23	24	24	22	24	24	24	26	25	25	26	26	26	27	25	26	27	28	27	32	31	30	30	29	29	27	31	30	32	32	32	38	38	0	1	1	2	3	4	6	6	6	13	9	9	7	13	17	12	13	17	7	26	14	13	13	27	16	13	16	11	21	25	38	20	21	21	24	25	25	20	25	38	33	36	37	25	37	16	28	38	40	43	24	51	45	35	39	48	66	45	50	35	44	49	53	53	54	52	44	58	60	66	44	58	62	62	64	66	68	51	83	73	68	75	67	67	75	77	81	93	71	71	81	81	64	64	93	81	79	89	90	89	98	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	4	1	1	2	3	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	3	1	3	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	4	2	2	2	3	1	1	1	2	2	1	3	1	1	2	2	2	2	1	2	1	2	3	4	2	2	2	3	1	2	4	1	2	2	3
53500	-528.605969419557823	-535.461457370517223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678785638437184	1	3	3	4	5	5	6	6	7	9	8	10	8	10	11	11	10	12	13	13	12	13	12	14	12	14	13	13	15	16	15	16	15	15	16	15	15	16	19	18	18	18	18	17	17	17	20	18	19	21	19	19	20	20	18	20	22	21	22	20	21	22	21	23	22	21	21	22	23	23	23	23	23	25	26	26	25	26	26	26	28	26	25	26	27	29	26	31	30	29	30	29	30	29	31	28	31	32	33	37	38	0	1	1	2	3	4	6	6	6	13	9	6	7	13	10	7	13	17	11	15	15	14	10	25	9	14	9	11	21	27	20	20	21	21	24	27	16	31	46	38	34	30	35	35	37	24	28	38	38	43	35	27	45	51	19	48	61	45	50	44	52	49	53	53	54	52	44	58	44	66	67	58	62	49	64	66	68	83	71	73	87	64	71	71	75	77	58	93	84	71	81	96	75	64	85	87	84	79	89	99	99	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	2	2	2	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	2	2	3	2	1	2	2	1	2	1	2	1	3	2	1	2	3	1	1	2	4	3	1	3	3	2	2	2
54000	-558.929064577845793	-565.784552528805193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628397237724354	1	2	2	4	6	5	6	7	7	7	8	9	9	11	12	12	10	12	13	13	11	12	14	14	11	13	13	15	15	15	17	16	15	15	16	16	16	16	19	18	17	18	17	17	18	15	20	18	20	20	19	19	20	21	18	19	22	21	22	20	20	23	22	22	22	21	22	22	23	24	21	23	25	22	26	24	25	25	26	27	27	26	24	25	27	26	26	32	30	29	30	30	30	28	31	28	31	32	33	38	39	0	1	1	2	3	4	6	6	6	7	8	9	10	10	17	25	10	10	11	15	10	7	18	25	12	10	25	11	21	27	20	14	21	21	24	30	27	15	24	31	34	36	37	46	37	16	55	38	38	43	44	46	37	39	28	48	60	53	50	44	52	49	53	53	54	52	44	58	44	66	46	58	49	49	53	66	58	83	51	74	72	64	71	67	75	77	72	93	71	79	87	96	94	64	82	87	84	89	90	90	99	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	3	1	2	1	2	1	3	2	1	2	3	3	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	3	1	2	1	3	1	2	2	2	1	3	2	2	2	2	2	1	1	1	1	5	2	1	1	1	2	2	1	3	1	2	4	2
54500	-564.793916975208049	-571.649404926167449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582436257441585	0	3	2	2	5	4	7	8	6	7	9	10	8	11	11	10	10	13	13	14	12	12	13	14	11	13	12	14	14	15	16	16	15	15	17	15	16	14	18	17	16	17	18	17	19	17	18	18	19	21	18	19	19	20	19	19	22	21	19	20	20	22	22	23	20	20	23	23	22	25	24	24	24	24	25	27	25	24	26	27	28	26	25	27	28	29	27	31	31	29	30	29	30	29	31	27	31	32	33	38	38	0	4	1	1	3	4	9	9	6	6	8	7	10	13	10	6	10	14	11	15	15	13	14	27	6	14	25	11	21	16	20	20	29	21	24	27	24	23	24	38	29	36	27	24	35	24	28	38	40	59	44	24	43	39	47	48	52	45	37	44	52	40	53	59	46	44	60	58	51	57	51	58	62	62	64	66	68	69	67	73	72	64	71	83	64	77	72	75	79	79	87	96	64	75	94	72	67	89	98	97	99	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	1	3	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	1	2	1	1	1	2	3	1	1	2	2	2	2	1	1	2	2	2	3	2	2	2	1	3	2	1	1	3	1	1	3	3
55000	-592.982131815267280	-599.837619766226680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614827710944123	1	3	2	2	6	4	6	6	5	7	8	11	9	9	11	10	10	12	13	13	10	11	14	14	12	13	13	14	15	16	16	16	15	16	17	15	15	17	19	17	17	18	18	18	18	17	21	18	20	19	19	19	20	18	19	19	23	19	22	19	20	22	22	22	23	21	21	22	23	25	24	24	23	23	25	25	24	26	27	27	27	26	25	25	28	28	26	32	31	29	31	30	28	29	32	28	31	32	34	37	39	0	4	1	1	3	4	6	6	4	9	8	9	10	10	14	9	10	10	11	15	13	14	14	25	16	22	11	27	21	27	20	23	21	21	24	27	16	31	24	23	29	27	37	24	37	27	55	31	31	43	30	24	43	35	28	48	66	37	50	24	52	40	45	53	39	52	27	45	51	66	60	68	62	49	64	66	68	84	84	62	87	64	69	71	82	77	72	75	79	79	96	96	64	75	93	87	90	67	97	97	99	1	1	1	1	3	2	1	1	2	1	1	2	2	1	1	2	2	3	2	1	1	2	4	1	1	1	2	1	2	2	2	1	2	3	2	1	3	1	2	1	1	3	1	2	1	2	1	1	2	1	2	3	1	1	2	1	1	1	2	3	1	2	2	2	3	1	5	2	2	2	3	1	1	1	2	3	1	1	1	3	1	2	1	1	1	2	1	3	2	1	2	1	3	2	2	1	1	5	2	3	2
55500	-566.149840886493052	-573.005328837452453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606270386142126	1	4	3	2	5	4	6	8	7	8	8	9	9	10	11	11	10	11	13	13	12	12	14	15	13	13	14	14	15	15	17	17	14	16	16	15	14	16	19	14	17	15	16	18	19	17	19	18	19	18	17	20	20	21	20	19	23	22	22	20	21	23	21	22	23	21	23	23	23	24	23	24	24	25	25	26	25	25	26	26	27	27	27	24	27	29	27	31	32	29	31	30	30	28	30	29	31	32	33	38	38	0	4	1	1	3	4	6	6	6	9	6	6	10	10	13	9	13	17	11	15	15	13	10	16	12	18	25	19	23	16	40	23	21	21	25	16	25	40	35	20	34	16	37	51	37	36	19	40	31	43	24	46	45	52	28	48	52	63	45	44	52	49	53	53	54	52	44	58	44	57	16	58	49	62	64	70	68	60	84	73	72	75	78	69	75	77	72	75	90	84	96	96	75	82	75	87	79	90	98	89	98	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	3	1	1	2	1	1	2	5	4	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	2	2	1	3	2	3	2	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	5	1	3	1	2	2	1	3	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	3	2	1	2	3
56000	-599.508649046977098	-606.364136997936498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529159409904702	1	2	2	3	6	4	5	7	7	7	8	9	8	10	11	9	9	12	14	12	12	12	13	14	12	13	13	15	14	16	15	16	15	15	17	15	14	16	18	18	17	17	17	18	18	16	21	18	20	20	17	19	21	20	19	19	22	21	23	19	21	20	20	23	22	21	23	21	23	25	22	23	23	25	26	24	25	25	27	27	26	27	27	26	28	28	27	31	31	27	30	30	29	28	31	28	32	32	34	37	37	0	1	1	2	3	4	6	6	6	7	8	9	10	13	14	9	13	14	11	10	15	13	14	9	6	17	16	11	21	27	20	22	29	29	8	24	12	31	30	38	34	25	25	24	37	24	55	31	40	45	16	46	63	51	28	48	66	45	50	39	52	38	45	63	54	35	60	43	44	57	35	35	31	73	64	66	58	46	69	74	58	53	67	71	75	72	72	64	90	71	87	96	64	64	93	81	90	90	89	98	89	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	3	3	3	2	3	1	2	2	2	1	1	5	1	3	1	1	1	1	2	3	2	2	1	1	1	1	1	3	1	1	1	3	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	2	4	3	1	2	2	3	5	3	1	2	3	2	2	1	3	2	5	2	3	2	2	2	2	1	1	3	4	1	3	3
56500	-603.480778243462737	-610.336266194422137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514484954125101	1	3	2	4	5	5	7	7	5	8	9	9	7	9	11	11	10	12	14	13	12	13	11	13	12	13	14	14	15	16	14	16	14	16	17	14	15	16	19	17	16	18	17	16	17	16	19	17	19	19	18	20	21	21	19	19	22	20	23	21	22	22	21	22	20	22	23	23	21	26	24	24	25	25	25	27	25	24	26	27	28	27	26	26	26	28	28	32	30	29	30	30	30	28	31	29	31	33	33	37	39	0	1	1	2	3	2	9	9	4	13	8	9	6	13	14	12	10	17	11	15	15	13	10	16	12	14	16	25	21	16	20	20	21	33	28	12	16	31	35	38	33	25	37	27	37	27	19	31	31	37	44	39	45	39	19	48	52	37	37	44	52	38	58	53	46	35	60	58	46	69	69	53	62	62	64	70	68	35	67	62	72	64	69	67	64	77	58	64	71	83	87	96	94	75	93	87	79	89	90	97	99	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	2	2	3	2	2	1	2	1	2	1	2	3	3	2	1	3	1	1	2	2	1	2	4	2	2	1	2	2	2	1	1	4	2	3	3	2	1	2	2	2	4	5	2	2	2	1	1	2	1	1	2	2	2	4	2
57000	-589.353512329290652	-596.209000280250052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525059842631297	0	2	2	3	6	4	6	9	6	8	8	9	7	10	10	10	11	13	14	12	11	12	14	14	11	12	13	15	13	16	15	17	13	15	17	13	15	15	18	17	17	17	18	18	17	17	18	18	17	19	19	18	20	21	19	20	22	21	23	21	21	21	22	22	23	21	23	23	23	24	21	24	24	25	25	26	25	25	26	26	28	26	27	27	27	29	27	31	32	29	30	30	30	28	31	29	32	33	34	39	38	0	1	1	2	3	4	6	9	6	13	6	9	7	10	13	9	13	15	11	10	15	13	17	16	9	10	16	11	21	27	20	15	21	29	24	16	27	17	30	38	29	36	37	24	37	16	28	31	15	43	24	46	51	39	28	48	16	45	43	35	52	48	53	53	54	46	71	58	60	66	51	58	49	62	64	57	58	71	67	62	72	53	79	67	75	77	72	82	84	67	87	96	64	64	85	87	79	97	90	99	99	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	1	3	1	2	3	2	2	3	1	2	2	2	2	1	1	2	1	2	1	1	2	2	2	2	1	4	1	2	5	1	3	1	1	2	1	1	4	1	3	2	2	1	2	1	1	2	1	1	2	3	1	1	4	2	2	2	2	2	2	2	2	3	1	2	1	2	1	3	2	2	1	1	4	3	1	1	3	1	2	3	2
57500	-587.467692829490602	-594.323180780450002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556918459567251	-1	2	1	3	4	4	6	8	6	8	9	11	8	11	11	12	10	12	13	12	12	12	15	14	12	13	13	15	14	15	14	17	14	15	16	14	15	17	17	18	17	17	18	16	17	16	21	18	18	21	18	19	18	20	19	20	22	21	23	20	21	22	21	22	23	21	24	22	22	24	23	24	24	25	25	26	26	26	24	26	27	26	26	26	27	28	28	30	29	29	30	29	30	29	32	31	32	31	33	38	38	0	1	1	2	3	4	6	6	6	7	8	9	7	10	10	9	13	15	11	17	15	13	14	27	8	7	12	11	21	25	20	20	21	29	30	12	25	31	24	31	34	27	45	24	37	12	55	38	31	45	44	35	45	35	28	48	46	45	58	44	60	40	53	63	46	52	60	58	44	57	35	68	38	62	64	66	58	67	35	73	72	63	71	71	75	77	72	64	84	67	87	81	64	64	88	92	67	90	98	99	99	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	1	2	5	1	3	1	2	1	2	1	1	1	1	2	2	2	3	1	3	1	1	1	3	1	1	2	2	1	1	1	1	3	1	3	2	1	2	1	2	2	1	4	1	2	1	2	1	3	1	3	2	2	2	1	1	4	2	1	3	2	1	1	1	3	3	1	2	1	1	4	4	1	2	3	1	2	2	2
58000	-545.803827480442578	-552.659315431401978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577060334542165	1	2	2	3	5	4	6	9	6	9	8	10	8	10	10	12	9	11	13	13	11	12	14	14	12	14	13	14	15	15	16	17	13	14	16	15	15	15	18	18	16	18	17	16	18	18	21	18	18	21	17	20	20	20	19	20	22	21	23	20	21	22	21	21	23	22	23	22	23	25	24	23	24	25	25	26	26	25	27	27	28	26	25	26	28	27	28	31	31	28	31	29	30	27	32	31	31	30	33	38	38	0	1	1	2	3	4	6	11	6	13	6	9	7	13	13	9	13	10	8	15	15	14	15	16	9	20	12	8	21	27	38	20	21	21	16	16	27	20	24	31	34	36	37	25	37	35	55	31	31	43	16	44	45	39	28	48	52	45	43	51	52	31	53	53	51	52	44	58	39	66	69	58	62	62	64	66	68	69	71	74	45	64	67	71	82	77	72	94	90	71	87	81	75	64	93	92	84	79	98	99	99	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	2	1	3	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	1	1	3	1	3	1	4	2	1	1	1	2	2	2	2	1	2	1	3	2	1	2	1	1	3	2	2	2	2	1	3	2	1	2	2	1	2	3	2
58500	-528.852416817338622	-535.707904768298022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674000951302889	1	4	3	2	6	5	6	8	6	9	8	9	8	10	11	11	11	13	14	13	12	12	14	15	12	12	14	13	14	14	16	16	15	15	17	15	16	14	18	18	17	17	17	17	18	17	21	18	19	20	18	19	19	20	19	19	21	22	23	20	21	23	21	23	22	22	23	22	23	25	22	24	25	25	25	26	24	24	27	26	28	27	26	26	28	27	27	32	31	29	30	28	28	29	30	31	31	32	33	38	35	0	4	1	1	3	4	6	9	6	13	6	7	7	13	13	12	13	26	28	26	15	10	14	27	12	10	16	12	21	16	38	17	29	21	24	30	16	15	24	31	34	36	37	24	37	24	55	31	40	45	44	46	45	39	19	48	52	45	43	51	52	40	53	63	54	61	71	45	60	66	60	58	62	62	64	66	68	71	67	62	87	63	78	71	82	77	58	93	69	67	87	87	64	64	93	92	84	97	90	99	99	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	4	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	3	1	2	1	2	2	2	2	2	2	1	2	2	1	2	3	1	2	3	1
59000	-565.967680798896140	-572.823168749855540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744689552549791	1	2	3	3	5	5	7	7	6	8	8	9	9	10	11	12	9	12	12	14	12	11	15	15	11	12	14	13	14	15	15	16	15	15	16	16	16	16	18	16	17	17	15	18	18	17	19	17	19	21	19	19	20	20	18	19	21	22	23	20	21	22	22	22	22	22	22	22	23	24	24	21	23	24	25	25	24	24	27	26	27	26	25	27	27	28	25	31	32	29	31	30	29	30	32	30	31	31	32	39	37	0	1	1	2	3	4	6	9	6	7	8	9	10	10	13	25	10	17	11	15	15	17	14	27	9	17	16	11	21	27	26	20	21	21	24	30	43	34	24	20	21	36	12	37	37	35	19	38	40	37	44	35	37	39	11	48	52	45	50	51	52	31	53	53	54	60	51	45	51	66	60	45	62	73	64	66	58	67	67	73	87	53	78	71	75	77	72	94	84	71	96	87	82	75	93	87	90	79	90	99	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	3	2	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	2	1	3	1	1	3	1	1	1	4	2	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	2	1	2	2	1	1	2	3	2	3	1	2	1	4	1
