step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-819.839718967383078	-818.206596263248002	-1.633122704135036	0.000343491714907	0.000077805812900	0.226514380182009	0.314704528439178	0	1	4	2	4	2	4	3	5	5	5	7	6	4	8	6	7	6	7	6	6	6	8	8	8	8	9	10	11	10	9	10	11	11	11	10	12	13	12	11	12	13	11	14	12	12	12	16	11	13	16	16	14	16	14	15	14	14	15	16	15	15	17	19	17	19	20	21	23	22	21	23	26	24	23	25	27	25	28	30	27	30	31	31	33	32	35	37	44	47	48	54	0	1	4	2	2	1	1	4	6	5	14	4	5	1	16	6	11	14	7	10	14	3	7	13	17	3	1	19	8	25	22	5	4	18	20	5	18	26	18	12	27	30	23	41	18	6	18	18	30	28	53	29	35	37	2	41	45	5	38	15	38	46	38	36	35	22	16	52	40	55	55	48	40	55	30	12	54	67	48	74	12	32	29	74	74	68	55	71	87	83	82	87	1	1	1	1	1	1	2	1	1	1	1	4	1	2	1	3	1	1	1	1	1	1	3	1	1	2	4	2	4	2	2	4	3	1	4	3	3	3	3	2	2	1	2	1	3	4	3	4	1	1	1	3	2	2	5	2	1	6	1	3	1	3	2	5	2	5	5	3	5	4	4	4	7	6	9	9	5	3	7	3	10	9	10	4	5	6	10	9	5	7	8	9
15000	-839.488209650829049	-837.883419104367249	-1.604790546461759	0.000387962388709	0.000092320873917	0.237963463995159	0.313062934173792	0	1	4	3	2	4	2	3	6	6	5	6	7	4	7	6	8	7	6	6	7	7	8	7	8	8	9	11	10	8	10	10	11	12	10	10	12	13	11	10	12	12	12	14	13	12	12	17	12	13	15	16	13	16	13	16	13	14	15	16	15	17	16	18	18	20	18	19	22	21	22	23	24	24	22	26	26	26	28	29	27	30	30	31	31	31	36	37	44	46	49	55	0	1	4	2	2	4	1	2	6	14	6	6	8	5	6	6	1	10	3	14	16	11	4	16	22	24	4	20	22	9	18	26	19	20	23	26	33	15	24	30	24	23	29	17	28	19	18	41	26	6	57	33	10	41	10	42	28	39	9	20	28	46	57	18	38	40	10	59	14	53	70	47	25	64	52	5	41	75	52	34	27	54	62	68	70	46	53	82	84	88	88	80	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	3	1	1	1	4	3	2	1	1	1	3	3	2	1	1	3	2	1	2	2	1	2	1	3	2	4	2	4	1	3	4	2	3	2	1	1	3	4	1	4	2	5	3	6	4	2	10	3	1	5	7	3	3	11	7	2	6	7	11	6	7	6	4	8	11	4	8	5	7	10
15500	-847.244889288281001	-845.635206885515345	-1.609682402765665	0.000320312973347	0.000075561719145	0.235899652628364	0.270912685567669	-1	1	3	2	4	4	2	3	5	5	5	7	5	6	8	6	7	6	6	6	8	7	6	8	8	8	9	10	9	10	10	10	11	11	8	11	11	12	9	11	12	13	10	11	13	14	12	15	13	14	16	15	13	16	15	17	15	15	14	15	16	16	15	18	16	19	19	19	23	21	22	24	25	24	23	25	25	25	27	30	27	30	32	31	31	32	34	39	43	47	50	54	0	1	2	2	7	3	1	4	6	8	1	14	5	13	11	7	1	5	1	13	9	10	6	22	14	23	22	27	22	19	20	9	39	6	20	13	6	11	11	32	13	33	12	16	27	24	6	32	13	38	5	44	10	34	12	29	47	6	36	5	49	57	36	48	44	15	58	42	34	60	34	5	52	66	24	54	40	34	40	24	17	46	64	60	54	55	58	49	69	82	83	71	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	4	1	4	1	1	1	1	1	1	1	1	1	2	3	3	3	1	5	1	4	5	3	2	1	4	1	2	3	2	3	4	3	4	1	5	4	3	3	4	3	2	4	2	6	1	1	2	1	3	4	2	2	6	3	7	12	6	2	6	3	8	7	7	8	8	9	8	8	6	7	8	12	11	6	8	16
16000	-851.317510264588691	-849.727232520257985	-1.590277744330695	0.000285279207668	0.000069699936568	0.244321824706322	0.286472586618742	0	1	5	2	3	4	4	4	5	4	5	6	7	6	7	6	7	8	4	6	6	7	8	8	9	8	9	9	11	10	9	11	11	9	10	10	11	11	12	10	12	12	11	15	13	13	13	16	13	12	16	16	12	16	15	13	14	12	14	16	16	16	16	19	17	18	19	19	23	21	22	24	25	25	24	25	25	26	29	29	27	29	32	30	32	33	35	40	43	47	48	53	0	1	8	2	2	1	1	4	10	1	19	2	5	6	12	2	11	12	4	10	9	1	3	14	11	2	5	2	24	8	19	9	19	13	1	11	22	23	24	14	13	29	34	41	10	14	20	28	14	10	32	47	10	27	16	14	30	24	41	14	27	42	31	13	37	33	27	39	61	55	63	27	54	55	54	60	22	67	58	54	32	6	56	47	54	76	75	83	80	88	79	83	1	1	1	1	1	2	3	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	2	1	2	3	2	3	3	3	2	3	3	2	3	2	2	2	2	2	4	1	1	1	5	4	4	4	4	5	3	2	4	4	5	4	2	2	1	5	4	2	3	8	3	3	6	2	3	3	2	7	5	6	4	5	10	3	9	6	6	11	12	6	6	3	5	5	5	3	9	11
16500	-864.884785443086912	-863.287023281878419	-1.597762161208465	0.000333271125407	0.000080317504625	0.240997489735751	0.279984191003818	0	2	4	2	4	4	3	1	6	6	6	6	7	5	8	7	7	8	6	6	7	7	8	6	9	8	9	10	11	9	10	11	9	11	8	12	12	13	9	11	12	13	9	15	14	14	13	16	13	13	16	15	14	16	14	15	15	15	12	16	14	17	16	18	17	18	20	21	22	21	23	24	25	25	22	24	26	25	28	30	26	29	33	29	31	31	36	39	42	48	49	55	0	8	2	8	1	4	1	1	5	3	7	5	5	5	24	6	7	1	7	5	9	10	8	14	22	7	5	26	27	5	5	11	14	6	20	6	5	40	24	14	20	40	17	17	10	13	19	46	26	15	17	47	34	56	39	30	23	23	24	14	41	57	30	59	50	17	10	10	34	46	34	23	64	40	59	30	46	18	30	58	33	15	64	56	51	74	73	84	67	88	85	82	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	4	2	1	1	1	4	1	1	3	2	1	1	3	3	3	2	3	1	4	3	1	2	3	4	1	1	3	4	4	4	2	3	4	4	1	1	1	3	3	3	4	3	6	1	1	3	3	2	4	6	8	6	3	6	6	4	10	6	6	5	8	8	7	7	11	6	7	7	3	5	5	10	4	10	13
17000	-818.381673431693798	-816.757202127338360	-1.624471304355440	0.000363464547462	0.000083555200838	0.229885421897610	0.252071590262530	-1	1	4	2	4	3	3	4	6	6	5	6	7	6	7	6	7	7	6	6	8	8	8	9	7	8	9	8	10	10	9	10	12	12	11	12	12	11	12	11	10	13	10	15	13	13	12	16	14	13	15	15	14	14	14	17	14	14	14	16	15	17	16	18	17	19	19	20	24	21	23	22	25	25	23	24	26	24	28	31	27	30	32	31	32	32	35	39	43	47	49	53	0	1	4	2	4	2	1	7	6	8	1	6	12	5	6	6	9	3	3	1	16	3	3	17	5	6	15	10	8	26	5	18	17	5	28	29	24	22	26	13	18	24	15	23	7	9	30	35	5	14	27	11	37	47	13	14	29	37	3	58	10	46	51	54	40	14	59	30	57	44	11	54	24	11	28	46	65	61	51	30	46	61	59	47	32	64	44	78	79	88	83	85	1	1	1	1	1	1	2	1	2	1	5	1	1	1	2	1	1	2	1	3	1	2	2	1	2	2	1	1	3	1	3	2	2	3	1	1	2	1	2	3	1	2	2	4	4	3	2	2	5	3	3	4	1	1	5	5	2	1	3	1	5	3	1	2	3	6	3	4	7	3	10	4	7	15	8	5	5	6	7	9	7	5	10	7	10	6	8	7	8	4	9	10
17500	-825.258107596823834	-823.665059184937036	-1.593048411886814	0.000391110576567	0.000095071013638	0.243079628458771	0.317599742404491	-1	2	4	2	4	4	3	2	6	6	5	6	6	5	5	6	7	7	6	6	8	7	8	9	8	9	8	10	10	9	9	10	11	11	10	11	8	13	12	12	12	13	11	13	14	12	12	16	14	12	16	15	13	13	15	17	16	14	15	16	16	16	16	18	18	20	19	21	23	21	23	24	26	24	22	26	27	25	28	30	28	29	32	31	33	33	34	39	43	48	49	54	0	1	7	1	4	7	4	1	2	5	7	3	3	1	4	6	11	9	3	4	22	4	19	11	8	22	14	13	10	3	22	37	29	7	37	31	9	50	18	33	35	29	18	3	24	16	22	18	53	10	43	27	10	34	33	53	5	6	38	32	37	39	10	46	62	33	31	42	56	67	66	25	40	61	62	58	56	48	51	39	48	36	48	60	60	39	75	83	79	73	84	83	1	2	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	3	1	2	3	2	4	1	1	1	4	1	1	1	1	3	1	1	2	2	6	4	2	2	3	1	4	3	3	4	1	3	2	5	4	1	3	4	2	4	4	1	5	5	4	2	2	2	7	8	3	3	5	5	4	7	11	7	8	8	7	8	11	5	3	8	8	7	11
18000	-789.137427950981532	-787.568724987061955	-1.568702963919591	0.000278841630488	0.000070963701033	0.254494642385496	0.287767366966787	-1	1	4	2	3	4	3	4	4	5	6	5	6	5	7	7	8	7	6	5	7	7	9	8	8	9	10	11	10	9	7	10	12	11	10	12	12	12	11	11	12	14	11	15	13	13	12	17	13	14	15	16	12	16	15	15	15	14	15	17	15	17	16	17	17	19	19	21	23	21	22	24	24	23	22	25	26	25	28	30	27	30	29	31	32	32	36	39	43	47	49	54	0	1	1	2	2	5	1	4	1	7	1	8	12	2	9	14	22	6	4	7	6	5	6	19	22	11	17	1	3	16	1	5	1	35	20	23	34	17	30	30	23	47	31	15	15	30	30	44	1	6	29	34	14	31	27	41	34	17	13	41	53	59	28	47	44	39	24	22	30	44	59	24	50	70	36	29	35	74	64	46	59	47	46	47	33	66	59	77	88	72	85	82	1	1	3	1	1	1	2	1	2	1	4	1	1	3	1	1	1	2	2	1	2	3	4	1	1	2	1	6	3	1	3	3	7	1	3	2	1	2	1	1	1	1	2	4	4	2	2	1	7	5	2	4	2	6	2	1	2	3	5	2	2	1	3	2	2	4	4	7	5	2	4	8	6	1	4	6	9	1	7	10	4	11	7	11	8	7	10	7	2	11	11	11
18500	-872.274985849706923	-870.737499262558799	-1.537486587148091	0.000283155059802	0.000076745683056	0.271037653748979	0.314758748840201	0	1	4	2	3	4	3	4	6	5	4	6	5	4	8	7	5	7	7	7	7	7	8	8	8	8	6	11	9	10	10	11	11	11	9	12	11	12	11	11	12	13	11	15	14	14	12	17	14	14	15	15	13	14	14	16	15	15	15	16	15	16	16	18	17	19	18	20	23	20	21	23	26	25	23	26	25	25	28	30	28	30	32	30	33	31	36	38	42	47	49	54	0	1	4	2	1	1	1	4	5	11	1	14	6	1	11	7	3	10	1	27	6	2	12	12	14	12	14	16	3	17	20	20	24	13	17	13	23	13	13	11	13	31	22	8	34	25	22	42	10	37	22	7	31	31	7	18	39	28	47	47	43	39	53	51	11	52	46	60	25	63	31	54	14	34	65	24	37	72	68	64	40	31	41	60	66	67	46	76	82	81	77	87	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	3	1	1	4	1	1	4	2	1	1	1	1	2	2	3	3	2	3	3	2	4	3	3	3	4	4	2	3	4	2	3	2	2	3	2	4	6	1	2	5	4	2	2	1	2	2	2	2	2	5	2	3	2	7	2	5	5	12	8	3	8	9	1	6	6	9	11	9	7	7	6	12	6	6	8	14	9
19000	-858.488741325623437	-856.890910972539018	-1.597830353084435	0.000355283186985	0.000085611755215	0.240967651582346	0.283591333935332	0	1	2	3	4	5	3	2	5	5	4	6	6	5	8	7	7	6	5	6	7	8	8	9	8	7	7	11	10	10	9	10	11	10	9	12	12	13	12	11	13	13	10	15	12	14	12	16	12	14	16	16	13	15	15	17	15	14	15	15	14	17	15	18	17	16	18	21	23	22	20	24	25	23	23	24	26	26	26	31	27	29	32	30	33	33	36	39	44	47	49	55	0	1	2	8	3	7	3	2	7	7	1	10	5	11	19	9	7	11	8	5	9	9	12	1	11	11	14	32	19	7	7	25	6	10	19	35	17	15	23	27	34	6	10	5	19	28	25	50	13	34	58	42	18	46	10	10	42	13	29	5	38	51	39	36	38	27	46	59	19	7	38	50	20	30	35	47	30	75	36	68	50	55	67	55	68	40	50	72	87	71	77	88	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	4	2	2	1	1	2	3	3	1	4	3	1	2	2	2	2	2	1	3	2	5	4	2	2	1	4	2	1	2	5	1	4	5	1	3	3	5	1	1	2	4	2	4	2	4	10	9	4	6	9	4	6	5	8	1	5	6	7	6	7	8	4	9	11	8	4	13	12	8
19500	-854.785589398957313	-853.219374296642400	-1.566215102314961	0.000346226805643	0.000088540154349	0.255728767691340	0.272411356588910	-1	0	5	1	3	2	2	3	4	5	6	6	6	6	8	7	5	6	6	7	8	8	6	9	6	7	9	11	10	8	9	10	10	10	11	12	12	11	11	12	11	12	11	15	12	14	10	16	14	13	14	16	13	14	14	17	16	14	15	16	14	16	16	16	17	19	20	21	24	20	22	21	25	24	23	26	26	25	29	29	27	30	33	30	33	32	34	40	42	46	49	54	0	1	2	2	7	1	1	4	1	5	7	8	5	5	11	1	1	7	6	17	7	3	3	6	10	8	13	31	12	26	15	8	25	4	20	5	43	22	31	33	13	11	14	39	4	39	30	13	28	27	37	43	21	40	9	22	37	43	35	49	32	61	37	46	27	17	39	64	30	45	45	13	48	45	46	59	41	66	40	47	32	59	24	59	30	44	44	86	79	34	82	88	1	1	2	1	1	2	2	1	2	2	2	1	2	2	1	4	3	2	1	1	4	1	1	3	1	2	1	1	3	1	1	4	2	4	2	4	1	1	1	2	3	3	1	3	7	2	1	3	1	2	1	2	2	1	4	5	1	1	2	1	2	2	2	1	4	5	4	2	7	5	4	8	6	5	4	4	7	3	7	12	8	7	11	6	10	6	11	5	7	15	9	7
20000	-808.557725073519350	-807.000673231645919	-1.557051841873409	0.000303264045747	0.000078967900864	0.260393218292028	0.286785447926583	0	2	4	3	3	4	2	4	4	5	5	6	7	5	6	5	6	8	5	5	7	8	8	8	8	8	9	10	10	10	8	10	10	9	10	11	11	10	12	11	13	13	11	14	13	14	11	16	12	12	17	16	13	15	14	15	15	14	15	16	16	16	17	18	18	20	18	21	23	22	22	23	25	24	23	25	26	25	27	28	28	30	32	31	32	32	35	38	42	48	49	54	0	1	2	2	2	7	1	4	7	1	7	3	4	5	14	9	8	10	5	1	7	13	12	10	5	3	14	25	10	5	1	11	18	24	14	13	24	1	4	25	24	40	11	11	22	33	17	30	21	19	44	32	34	13	26	18	42	49	19	1	34	44	44	13	53	59	55	11	61	44	60	49	59	68	27	54	24	74	39	67	67	59	59	69	67	66	59	85	85	75	88	88	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	3	1	1	1	3	2	2	1	2	3	4	3	1	1	2	3	2	7	4	3	2	1	5	4	3	2	3	3	2	3	2	2	3	5	4	2	2	1	4	8	4	1	2	5	3	3	2	8	4	5	3	5	6	1	6	5	6	1	5	5	6	7	10	4	8	6	9	3	8	12	4	7
20500	-821.788183490813140	-820.227418126988482	-1.560765363824638	0.000341675269456	0.000088316172582	0.258479850540217	0.276248586790903	0	1	4	3	3	5	4	2	3	6	5	6	6	5	8	6	7	8	7	6	7	8	8	7	8	9	8	10	10	10	9	11	10	12	9	11	12	10	10	12	12	13	12	13	13	11	12	14	13	13	16	15	12	15	12	15	15	15	16	16	15	16	16	19	18	18	20	20	23	22	22	22	23	24	24	25	25	26	28	29	27	30	32	31	33	32	35	39	43	47	48	52	0	1	8	8	2	9	1	2	1	7	9	3	5	5	6	14	11	2	3	9	9	6	21	5	17	19	21	35	1	7	1	1	5	5	13	15	10	15	5	33	27	14	24	6	46	14	11	10	28	5	61	14	30	42	14	27	6	13	28	17	37	30	14	41	47	20	56	41	43	29	52	15	55	73	31	70	18	74	63	76	48	39	56	60	55	59	60	87	70	58	87	87	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	4	1	2	2	2	1	2	1	1	1	1	6	3	4	6	3	5	1	1	2	1	3	1	2	4	3	3	1	2	4	3	1	5	1	5	1	1	3	4	7	5	4	4	2	2	4	5	4	6	3	4	7	5	4	9	6	1	9	1	9	1	4	3	6	13	8	9	11	8	9	2	11	15	6	8
21000	-849.212546523281731	-847.541976008117786	-1.670570515163926	0.000328179290063	0.000069911098973	0.213027150373013	0.298815607999246	0	1	4	3	4	5	4	2	4	5	5	7	5	6	7	7	7	6	6	6	8	7	9	7	8	7	10	10	10	8	8	10	11	11	9	11	11	12	12	11	12	13	10	12	12	13	10	16	13	13	16	15	13	16	14	16	16	14	15	16	15	16	14	18	18	19	19	20	24	22	22	23	25	23	22	25	25	24	27	30	27	30	32	31	34	32	35	38	44	47	49	54	0	1	4	8	1	4	1	2	1	1	1	3	5	13	11	11	13	7	2	5	19	11	12	14	3	2	25	5	21	24	19	18	18	32	5	26	7	28	22	11	25	19	18	21	27	19	10	43	14	20	63	43	44	28	13	30	33	14	13	12	18	43	25	39	61	25	57	42	59	3	48	24	56	55	30	46	67	58	37	54	40	26	60	67	33	56	67	80	87	70	80	87	1	1	1	1	2	1	2	1	2	4	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	3	1	1	1	1	3	1	3	4	4	1	2	3	2	3	4	3	1	5	3	4	4	4	2	2	1	3	5	4	4	5	5	4	3	4	2	2	2	5	2	3	5	8	2	8	5	4	8	7	2	5	6	7	6	9	6	4	10	9	9	4	5	12	8	7
21500	-861.504173069292278	-859.773499537012071	-1.730673532280157	0.000326089535904	0.000063409376924	0.194453884416581	0.250022094431762	0	1	5	3	3	3	2	2	4	5	6	7	7	6	7	7	8	7	5	4	8	6	8	7	8	5	9	9	10	10	9	10	10	10	10	11	12	11	12	11	12	13	12	14	13	13	13	17	13	11	16	13	12	16	15	16	15	13	15	17	16	16	17	19	17	19	20	19	24	21	22	23	24	24	23	26	26	26	29	29	28	29	33	31	33	33	35	39	43	46	49	53	0	1	4	8	7	7	1	2	6	9	6	22	4	5	1	26	14	9	2	5	26	9	1	5	24	1	14	11	2	6	19	28	4	10	5	9	34	11	24	34	36	27	18	46	9	20	40	42	32	5	10	50	26	50	9	24	43	5	9	22	49	42	57	24	45	20	54	59	43	26	66	13	47	60	45	27	36	56	41	13	41	47	68	19	29	70	49	72	85	78	85	85	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	3	2	1	3	2	1	4	3	3	1	3	3	4	3	1	3	2	1	1	2	2	1	3	5	1	3	3	4	7	1	3	4	5	5	1	6	4	7	1	1	1	7	2	7	2	2	6	9	2	8	6	4	8	8	8	7	12	10	8	9	8	12	10	6	9	8	5	11	7	9
22000	-876.635729258103197	-875.038740440522133	-1.596988817581039	0.000331514551288	0.000080006540067	0.241336435328723	0.262969615924956	0	2	1	3	4	5	4	3	5	4	6	6	4	5	8	5	6	7	4	5	5	7	8	7	9	8	8	10	8	10	9	10	11	9	10	11	12	13	10	11	12	13	11	15	14	14	13	14	12	13	17	16	14	14	15	16	15	15	15	15	15	17	16	18	17	20	19	20	21	21	22	23	26	24	22	24	26	24	29	30	28	29	32	32	31	33	36	38	43	47	48	54	0	3	1	3	8	8	1	3	7	8	10	7	2	8	16	1	13	1	2	13	19	19	16	19	24	2	7	26	9	3	22	7	25	10	18	9	19	18	18	24	36	27	34	23	29	9	12	30	5	31	57	46	16	39	15	20	30	18	42	41	38	49	16	18	32	13	38	26	59	64	56	39	70	26	47	40	37	68	56	63	47	44	36	58	40	44	68	84	86	81	77	68	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	1	4	1	1	2	4	1	5	1	2	2	3	4	3	1	2	1	3	1	3	3	4	2	1	3	2	1	1	6	2	4	6	3	3	2	2	1	3	5	6	3	10	4	5	3	2	4	7	2	9	4	5	10	2	6	8	9	5	14	9	12	9	7	3	4	8	10	16
22500	-843.779380691088932	-842.072773077324655	-1.706607613764328	0.000357120228525	0.000071957677777	0.201494264478687	0.308063707365079	0	2	1	3	4	3	3	2	4	5	5	6	7	5	7	7	7	6	5	6	8	8	9	7	8	9	9	11	10	10	9	7	11	11	9	11	12	12	12	11	12	12	12	15	14	12	11	15	13	12	16	15	12	14	14	16	15	14	16	16	15	15	17	19	18	19	19	20	22	21	21	23	26	25	24	25	27	26	26	28	28	30	30	30	33	30	36	39	43	47	49	53	0	3	1	8	8	8	1	3	7	1	7	9	20	5	10	6	14	19	3	5	19	18	7	5	10	32	14	20	18	14	13	20	17	7	20	20	33	19	12	31	16	18	7	10	41	33	14	47	9	28	53	1	7	34	18	29	53	30	45	36	16	9	39	39	53	42	29	27	24	51	43	33	28	55	36	41	46	70	40	52	56	43	61	68	58	38	68	74	88	88	77	80	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	3	1	2	1	3	2	1	1	2	2	2	1	1	1	3	3	2	3	1	5	3	1	2	3	5	5	1	1	3	2	5	1	3	7	3	1	5	2	1	2	1	1	5	5	3	3	2	3	6	4	6	2	4	6	6	4	6	7	7	2	6	5	7	8	6	5	8	8	8	6	2	5	10	13
23000	-851.512891535969175	-849.902615751524422	-1.610275784444759	0.000350560911693	0.000082610348452	0.235651910115036	0.308521055022306	0	1	5	3	3	4	3	2	4	5	5	6	5	6	7	6	7	7	6	6	8	6	9	8	8	8	9	11	11	9	9	11	10	11	10	11	11	12	12	11	13	13	10	14	13	13	12	16	13	14	15	15	12	15	14	15	16	15	15	17	16	17	14	19	17	19	19	21	23	22	22	22	26	24	22	26	27	25	26	31	27	30	32	31	30	32	36	39	42	48	49	54	0	1	2	8	1	4	2	2	1	6	1	8	1	10	16	6	3	10	5	9	13	1	11	14	17	8	7	43	23	26	9	30	25	10	23	31	10	21	14	18	7	18	3	3	1	17	25	47	47	25	47	45	14	53	3	3	36	22	49	5	18	63	19	61	57	30	59	43	30	53	45	47	50	66	30	42	55	74	42	42	55	52	67	64	70	58	72	72	88	88	87	76	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	3	3	1	1	2	3	1	1	1	2	1	1	3	1	1	4	2	3	3	7	4	3	5	6	3	2	2	1	4	2	1	3	2	4	4	2	4	1	6	5	2	4	1	1	6	2	4	7	7	3	4	5	2	5	9	6	1	5	6	4	6	5	7	3	8	6	8	2	5	8	14
23500	-843.425739608313393	-841.805467207634706	-1.620272400678737	0.000295777679061	0.000068490220522	0.231559801061361	0.285924431435276	-1	2	3	3	3	5	3	3	5	6	5	6	4	6	7	7	7	8	5	6	8	6	7	7	8	8	10	11	10	10	9	11	12	11	10	11	11	12	12	12	12	14	11	15	14	13	12	17	13	14	16	15	13	15	13	15	16	15	15	15	14	16	17	17	16	17	19	20	24	21	22	22	25	23	21	25	26	25	28	31	28	31	32	31	34	32	36	39	44	44	49	54	0	1	2	2	1	8	1	1	8	13	1	4	2	13	2	9	20	10	3	2	9	2	4	13	17	19	14	9	2	5	14	10	22	5	24	12	7	5	22	35	35	5	24	15	8	25	5	58	26	10	14	18	10	39	5	10	18	23	40	13	10	49	44	33	28	26	61	27	36	30	6	33	57	45	50	38	70	71	42	34	67	52	67	70	44	57	67	72	88	87	88	82	1	2	1	1	2	2	3	2	1	1	4	2	1	1	3	1	1	1	1	2	2	2	1	2	1	2	2	4	4	4	2	3	4	5	2	2	4	5	2	1	1	5	2	3	6	3	6	1	3	3	4	3	3	1	6	4	6	3	1	6	4	2	1	2	3	4	3	3	9	8	5	6	5	6	3	7	2	2	9	10	6	10	7	5	9	7	8	9	2	4	4	16
