step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
29500	-291.769232177108165	-298.624720128067565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564395813604353	3	1	0	5	6	4	6	5	5	5	6	6	7	9	8	7	7	7	9	7	7	8	8	7	8	8	8	9	10	9	9	9	9	10	11	10	10	11	10	11	10	11	11	11	12	11	12	9	13	14	13	14	13	14	11	14	13	15	2	3	0	2	3	2	8	3	6	6	8	0	7	24	9	9	9	8	12	12	10	16	5	8	4	16	20	18	18	21	21	26	22	48	29	18	18	18	21	31	18	34	29	29	55	31	38	16	42	44	38	36	46	18	41	45	29	41	1	1	1	3	4	2	1	3	1	1	1	1	1	2	3	2	2	2	2	1	1	1	2	1	2	1	1	2	3	2	1	1	1	1	1	2	2	2	3	2	2	1	1	1	1	2	1	1	2	2	2	2	2	4	1	2	1	4
30000	-279.311782939951286	-286.167270890910686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621582955964822	3	2	1	3	7	5	5	5	6	6	3	6	6	6	8	6	7	7	9	7	7	8	8	7	7	8	8	9	9	9	9	9	9	10	9	10	10	10	10	8	10	11	11	11	12	11	12	11	13	14	12	14	13	14	12	14	15	15	2	3	0	2	11	4	11	11	6	6	3	0	7	8	9	6	9	7	12	12	4	9	5	14	16	16	20	18	18	40	40	25	26	26	18	35	18	29	31	10	28	32	18	29	43	40	41	34	34	44	44	45	46	41	28	45	50	56	1	1	1	1	4	2	1	2	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	3	1	1	3	1	1	2	2	1	2	2	3	2	2	1	1
30500	-303.422106717348925	-310.277594668308325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685098942868148	3	2	1	3	7	4	5	5	6	5	6	6	7	9	8	6	7	7	7	7	8	8	8	8	8	7	8	9	10	6	8	9	9	10	10	10	9	11	9	10	10	9	11	11	12	10	12	12	13	13	13	14	10	13	14	14	15	15	2	3	0	2	8	4	3	3	10	4	8	0	11	5	9	6	30	7	12	12	30	9	11	7	16	16	20	18	18	6	30	4	26	26	28	28	18	18	31	6	37	26	41	41	28	31	28	42	34	38	44	45	21	38	29	45	47	45	1	1	1	1	2	1	3	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	4	2	2	1	1	2	4	1	5	1	2	1	1	1	2	2	3	3	2	1	2	2	1	3	2	2	3
31000	-303.974132338089419	-310.829620289048819	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736408700922620	3	2	-1	3	6	5	6	4	6	4	5	5	7	9	8	7	7	6	9	7	8	8	5	7	8	8	8	9	10	9	9	9	9	10	11	10	9	10	9	10	8	11	11	9	10	12	12	12	13	14	13	14	13	13	14	13	14	13	2	3	0	2	11	4	11	3	6	4	8	0	11	13	16	10	9	8	12	12	6	17	8	8	16	16	20	18	37	21	4	25	26	16	28	41	41	18	21	21	18	34	37	41	41	31	29	42	42	44	44	47	21	38	58	45	47	45	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	2	4	1	2	1	1	2	1	1	1	3	1	1	5	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	1	2	3	1	1	2	1	2
31500	-271.462555122555273	-278.318043073514673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734107755422593	3	2	1	4	6	3	5	4	6	6	6	5	7	7	8	7	7	7	8	7	8	8	8	8	8	8	6	8	10	7	8	9	9	10	11	10	10	11	10	11	9	11	11	11	12	12	12	12	12	14	13	14	10	14	13	13	13	15	2	3	0	6	7	2	8	3	4	4	8	0	11	8	9	9	10	11	20	27	4	9	13	14	16	9	12	18	18	4	30	25	26	21	28	41	41	41	31	21	18	34	37	41	29	53	18	34	34	44	44	45	31	47	45	41	47	55	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	4	2	2	2	2	2	2	2	1	3	1	2
32000	-288.102087523358477	-294.957575474317878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576412712757939	3	2	0	5	7	3	5	5	6	6	6	5	7	9	8	6	7	7	9	7	8	8	8	6	8	8	8	9	9	7	7	9	9	10	11	10	10	11	10	11	10	10	11	11	12	12	12	12	13	14	12	13	11	11	14	14	14	15	2	3	0	6	11	2	3	3	4	6	8	0	11	8	17	4	6	7	20	12	30	17	5	8	16	16	12	18	18	6	10	17	25	25	41	28	18	29	31	21	18	10	37	29	35	53	37	42	48	37	44	45	39	37	41	45	41	52	1	2	1	1	1	1	3	3	1	3	1	1	1	2	1	1	3	2	2	2	1	1	1	1	2	2	3	1	2	1	1	2	1	2	1	1	3	2	2	3	3	4	1	2	1	1	2	1	1	4	1	1	1	1	2	2	3	2
32500	-278.203262112397681	-285.058750063357081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644871998337454	3	2	1	6	5	5	5	6	6	6	5	6	4	8	8	7	7	7	9	7	8	8	8	7	8	8	8	9	10	9	9	9	9	10	11	10	9	11	10	11	9	11	11	11	12	12	12	12	13	14	12	14	10	14	14	14	15	15	2	3	0	2	3	3	13	5	6	6	13	0	3	5	16	4	9	13	12	12	6	9	5	5	16	16	20	18	18	10	21	16	16	26	29	28	18	29	21	30	18	34	37	28	41	39	29	42	42	38	44	45	21	29	45	45	29	55	1	1	1	3	3	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	3	2	1	1	1	2	3	2	1	2	2	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	3	1	2	2	3	1	2	5	1
33000	-290.238345858398532	-297.093833809357932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642195888754954	3	2	1	4	6	3	6	5	5	6	6	6	4	8	8	7	7	7	8	7	7	8	7	7	8	8	8	8	10	9	9	8	9	10	11	10	10	11	10	8	11	9	11	11	12	12	12	12	13	13	13	13	10	14	14	14	12	15	2	3	0	6	13	2	8	3	4	6	8	0	3	5	16	9	9	13	12	12	10	9	5	5	17	16	20	18	18	21	21	16	26	26	28	18	18	36	31	6	29	9	29	28	18	53	41	42	48	44	38	28	30	43	52	52	41	52	1	1	1	1	2	1	1	3	1	2	1	1	3	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	4	1	3	1	1	5	1	1	2	1	2	2	3	1	2	1	1	1	2
33500	-267.576649532226213	-274.432137483185613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487311206266321	3	2	1	3	6	5	6	5	6	6	6	5	7	9	8	7	7	7	9	7	7	8	8	8	8	8	7	9	8	9	9	9	9	9	11	10	9	9	10	11	9	11	11	11	12	11	12	12	13	14	13	13	12	14	14	14	15	15	2	3	0	2	3	4	8	3	6	4	8	0	7	24	17	10	9	5	12	12	4	9	7	5	16	16	12	29	18	21	21	25	26	26	28	28	18	18	31	30	18	26	37	38	18	31	18	34	42	51	38	47	31	43	52	52	54	52	1	1	1	1	5	2	1	3	1	2	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	2	2	3	2	2	5	2	2	2	1	1	3	1	2	3	1	1	1	2
34000	-275.386941898738598	-282.242429849697999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651057837734113	3	2	1	4	4	3	6	5	6	6	5	6	7	9	8	4	7	7	9	7	5	8	8	8	8	6	8	9	8	8	9	8	7	10	11	10	8	9	10	11	11	11	11	11	12	12	12	12	13	14	13	14	13	13	11	14	15	13	2	3	0	6	3	2	11	5	21	4	5	0	11	24	9	6	9	5	12	12	4	17	5	8	16	16	20	18	18	21	30	16	26	25	28	29	18	29	31	25	29	25	37	36	35	40	29	42	42	44	44	55	46	47	36	55	52	55	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	1	2	1	2
34500	-255.114346049053296	-261.969834000012668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805309539714611	3	2	1	5	6	4	6	5	6	6	6	6	7	9	8	7	7	7	8	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	10	10	11	11	11	12	10	12	11	13	14	10	14	13	14	13	14	13	15	2	3	0	6	8	2	8	6	4	6	8	0	7	3	17	9	9	7	20	12	10	17	8	8	16	16	20	18	18	21	10	16	26	33	28	28	29	36	30	30	18	34	37	29	28	31	38	34	42	29	29	45	46	43	45	45	41	55	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1
35000	-281.300115422643330	-288.155603373602730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742728257319487	3	2	1	6	6	4	6	4	5	5	5	6	7	8	8	7	7	7	8	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	11	10	10	9	10	11	11	11	11	11	10	11	12	12	13	13	13	14	13	14	13	13	14	15	2	3	0	6	8	1	11	3	6	6	3	0	11	5	17	4	9	8	20	12	10	16	13	8	16	16	20	18	18	4	10	16	22	32	45	29	29	18	31	21	18	34	37	38	29	31	41	26	42	44	44	45	46	43	45	41	47	45	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	2	3	2	2	2	2
35500	-277.785366868994629	-284.640854819954029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647784177907623	3	2	1	6	6	5	6	5	5	6	6	5	7	8	8	6	7	7	9	7	8	8	8	8	8	8	8	9	9	9	8	9	9	10	11	10	10	10	10	11	10	11	11	11	12	12	11	12	13	13	12	14	13	14	14	14	12	15	2	3	0	9	8	2	8	3	2	9	3	0	8	8	9	9	16	11	12	12	4	17	7	5	16	16	12	18	18	15	4	26	26	25	28	28	29	29	4	30	18	34	37	18	35	39	36	42	42	29	29	45	46	43	45	45	47	45	1	1	1	1	1	3	1	4	2	1	3	1	2	2	2	1	1	1	4	2	2	1	2	2	1	2	3	2	2	1	2	1	1	2	2	1	1	1	3	1	2	1	1	3	1	1	1	1	1	2	3	2	1	2	2	2	1	2
36000	-257.471562404035978	-264.327050354995379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668576737111647	3	2	1	6	6	4	6	4	6	6	5	6	6	8	8	7	7	7	9	7	7	8	7	6	8	8	8	9	9	9	8	9	9	10	11	10	10	10	10	11	8	11	11	11	12	12	12	12	12	14	13	14	11	14	14	13	15	15	2	3	0	6	3	2	11	3	6	6	8	0	11	5	9	9	4	13	20	12	10	6	13	8	16	16	20	18	18	21	10	16	26	26	29	29	29	41	4	21	18	34	37	38	35	53	29	42	42	44	44	56	39	29	45	45	29	47	1	1	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	3	2	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	4	2
36500	-262.550490256198088	-269.405978207157489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702041779019252	3	2	1	6	5	5	6	5	6	6	6	6	7	6	8	7	7	7	9	7	8	7	8	8	6	8	8	9	10	7	9	9	9	10	11	10	10	11	10	11	8	10	11	11	11	12	12	12	13	14	13	14	11	14	14	13	14	15	2	3	0	6	3	2	5	3	6	6	5	0	7	5	9	25	9	8	12	12	10	9	8	14	6	16	20	18	41	6	30	16	26	26	28	41	18	36	31	39	18	16	36	29	28	53	41	34	34	44	44	45	39	29	45	45	29	52	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	3	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	3	2	2	4	1
37000	-296.104120249737491	-302.959608200696891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647861207540534	3	2	1	3	7	5	5	4	4	6	6	5	7	9	8	7	6	6	8	7	8	7	8	8	8	7	8	8	9	9	9	9	9	10	10	10	10	11	10	10	8	11	11	10	12	11	9	12	13	14	13	14	10	14	14	14	15	15	2	3	0	2	11	4	3	3	4	4	7	0	11	5	22	10	9	8	12	12	10	10	7	8	16	9	20	18	18	21	6	25	17	25	29	28	47	36	30	30	18	25	41	29	35	53	18	42	42	44	44	45	31	29	45	45	50	45	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	3	3	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	3	2	1	2	2	2	1	3
37500	-264.228743608216860	-271.084231559176260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543687476500625	3	2	1	3	7	5	5	4	6	6	6	6	7	9	8	7	7	7	9	7	6	8	8	8	8	8	8	9	10	9	8	9	8	9	11	10	10	10	10	11	9	10	11	11	12	12	12	12	11	14	13	14	11	14	14	14	14	15	2	3	0	2	8	4	8	3	6	6	7	0	7	5	9	10	9	11	12	12	4	17	5	5	16	16	20	18	18	6	21	25	16	26	41	41	41	28	21	30	18	34	37	38	29	53	29	42	42	47	44	45	31	37	45	45	38	47	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	3	2	2	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	3	3
38000	-265.748187453306400	-272.603675404265800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599870811349243	3	2	1	6	6	4	6	3	6	6	6	6	5	7	8	7	7	7	9	7	8	8	7	7	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	11	11	10	11	11	12	12	11	12	13	12	13	14	11	14	14	14	15	15	2	3	0	6	8	1	13	3	6	6	13	0	8	8	17	9	9	11	12	12	10	17	7	5	16	16	20	18	13	4	21	16	26	26	29	28	18	29	31	30	18	26	37	18	41	53	18	42	42	47	50	45	39	29	45	45	38	45	1	1	1	2	3	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	2	1	1	2	1	1	3	2	2	1	1	2	1	4	2	2	2	2
38500	-288.311107136994394	-295.166595087953795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639289597488824	3	2	1	6	4	4	5	4	6	6	6	3	7	9	7	7	7	7	9	7	7	8	8	7	8	8	8	9	10	9	8	9	9	10	11	10	10	11	10	10	11	11	8	10	12	12	12	12	13	12	13	14	10	14	14	14	15	15	2	3	0	6	3	2	8	3	6	6	7	0	7	3	9	6	10	8	12	12	10	9	13	8	17	9	12	18	18	10	21	16	16	26	28	28	43	29	31	21	18	34	18	28	37	53	38	42	42	44	50	45	31	29	45	47	47	55	1	1	1	2	2	2	1	3	2	1	1	1	2	3	1	3	1	2	3	4	1	2	1	3	1	2	2	2	2	3	1	2	1	2	2	1	2	1	2	2	2	1	1	1	2	2	1	1	2	2	1	2	1	3	1	2	3	1
39000	-271.364794456056529	-278.220282407015929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665634169022411	3	2	1	6	4	4	5	5	6	6	6	6	7	7	7	7	5	7	8	7	8	7	8	8	8	8	8	9	10	9	8	9	9	10	11	10	8	11	10	11	11	11	11	11	12	11	12	12	11	13	13	14	13	14	14	14	15	15	2	3	0	17	3	2	5	5	17	6	7	0	7	8	9	17	6	8	12	12	6	9	8	14	16	16	20	18	28	26	4	25	26	26	36	18	18	29	31	10	29	25	37	18	41	39	29	42	34	38	44	45	46	50	45	45	52	55	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	2	2	1	3	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	1	3	2	2	1	1	2	1	1	2	1	2	2	1	2	2	1	1
39500	-272.742230016085273	-279.597717967044673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569144387625132	3	2	1	4	4	5	5	5	6	6	6	6	7	7	8	7	7	7	9	7	7	8	8	8	8	8	8	9	8	9	7	9	9	10	11	10	9	9	9	10	11	11	11	10	12	12	12	12	13	14	13	14	13	14	14	14	14	15	2	3	0	2	3	2	5	3	6	4	7	0	7	8	10	9	9	8	27	12	6	17	5	14	16	16	20	29	18	4	10	16	26	26	28	18	18	29	31	30	29	34	37	38	35	21	43	42	34	41	44	45	39	47	45	41	29	55	1	1	1	1	1	2	1	3	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	2	1	2	1	1	2	1	1	2	2	1	2	2	2	2	3	2	1
40000	-291.583222095760561	-298.438710046719962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598286263626845	3	2	1	4	5	5	3	4	5	6	4	6	7	9	8	6	7	7	9	7	8	6	8	7	7	8	8	9	9	9	9	9	9	10	11	10	9	11	10	11	11	11	10	11	11	11	12	12	13	14	13	14	13	14	13	14	15	15	2	3	0	2	8	4	3	7	4	4	7	0	11	8	17	9	9	11	20	12	6	9	13	8	16	17	20	18	18	4	10	25	17	26	29	28	18	36	31	21	28	6	37	29	36	31	28	42	42	44	44	55	46	43	45	45	47	52	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	4	1	1	1	2	1	1	1	2	2	1	2	3	2	2	3	1
40500	-268.695896529608945	-275.551384480568345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570506586791876	3	2	0	4	7	5	5	5	6	6	6	6	7	6	8	7	5	7	9	7	8	8	8	7	8	8	8	8	10	9	9	9	8	10	11	10	10	11	10	11	11	11	11	11	12	12	12	12	13	14	13	14	13	13	14	12	13	15	2	3	0	1	7	4	3	2	17	4	8	0	11	8	9	17	4	7	20	12	10	9	8	7	16	16	20	18	18	21	21	22	16	26	28	28	18	18	31	4	29	34	37	29	38	31	41	42	40	38	44	45	39	38	56	35	41	55	1	2	1	1	1	1	5	2	1	2	1	1	1	1	2	1	1	2	2	1	2	2	3	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	6	1	1	1	1	1	2	1	1	1	3	2	2	2	2	2	1	2	1
41000	-275.651104283216625	-282.506592234176026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599384121547922	3	2	1	6	5	5	4	3	6	6	5	6	6	7	8	7	7	7	8	7	6	8	7	8	8	8	8	9	10	8	8	9	9	10	11	10	10	11	10	9	9	11	11	11	12	11	12	12	13	14	13	14	13	14	14	12	15	15	2	3	0	2	8	2	8	3	6	6	8	0	7	5	17	9	9	13	12	12	6	9	5	5	16	16	20	18	28	21	4	16	26	25	28	41	41	18	40	10	18	25	41	41	41	39	29	34	42	44	44	28	46	37	56	35	50	45	1	1	1	3	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	2	2	3	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	1	1	2
41500	-283.013423725759139	-289.868911676718540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683411334784311	3	2	1	5	4	4	5	6	6	6	6	5	7	8	8	7	7	7	7	7	8	8	8	7	8	8	8	9	10	8	9	9	9	10	11	8	10	11	10	10	8	11	11	10	12	12	9	12	13	14	13	14	13	13	14	13	15	12	2	3	0	6	3	2	5	5	6	4	7	0	7	24	9	9	9	11	12	12	10	9	13	8	16	16	12	41	41	4	21	25	26	17	28	13	18	41	10	30	18	34	29	41	47	39	18	34	42	44	44	56	31	43	56	58	45	28	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	3	2	4	2	1	1	1	2	2	2	2	2	2	3	2	1	2	2	1	1	1	2
42000	-294.163506911750176	-301.018994862709576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688119464122241	3	2	0	5	7	4	5	6	6	6	6	4	7	8	7	7	7	7	7	7	8	7	8	8	8	8	6	9	10	9	8	9	9	10	11	10	9	11	10	11	10	11	11	11	12	12	9	11	12	14	13	11	12	14	14	14	15	15	2	3	0	6	8	2	3	7	4	4	7	0	7	5	9	9	9	7	12	27	10	10	7	8	16	22	12	18	28	4	4	25	26	26	41	47	18	29	31	21	13	34	29	29	52	31	18	26	42	51	41	28	31	18	45	52	52	45	1	2	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	1	3	3	1	1	2	1	1	2	1	2	2	3	1	1	1	1	3	2	3	1	1	2	2	2	3	2	2	3	2
42500	-271.080877648995283	-277.936365599954684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622717173858837	3	2	1	5	5	4	4	6	5	6	5	6	7	9	8	7	6	6	8	7	8	8	7	7	8	8	8	8	8	9	8	9	9	9	11	10	9	11	10	11	11	11	11	11	12	12	10	12	13	14	12	14	13	13	14	14	15	15	2	3	0	6	3	1	3	5	6	4	7	0	11	5	17	17	9	7	12	12	10	16	5	5	16	16	20	18	18	21	4	25	26	26	28	29	29	47	31	30	47	34	37	29	35	21	18	42	42	44	44	45	21	47	45	45	55	45	1	1	1	1	3	1	3	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	2	3	2	2	1	1	2
43000	-285.264388958238612	-292.119876909198013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527051518563621	3	2	1	6	7	4	5	6	5	6	6	6	7	9	7	6	7	7	8	7	7	8	8	8	8	8	8	8	10	8	9	8	9	9	11	10	10	11	10	11	10	11	11	11	11	11	9	12	13	14	13	14	13	14	13	14	15	13	2	3	0	6	3	2	3	7	2	6	7	0	7	8	9	9	16	7	12	12	9	17	5	5	16	5	20	18	18	4	21	4	25	4	47	18	47	29	30	10	18	26	37	47	47	31	18	42	42	29	44	29	31	37	45	58	50	45	1	1	1	2	4	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	4	2	2	1	1	2	2	2	1	2	4	2	3	3	3	2	1	1	2
43500	-279.649203577240144	-286.504691528199544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662427928435972	3	2	1	6	5	4	6	6	5	5	5	5	7	7	8	6	7	7	8	7	7	8	8	8	8	8	7	9	10	9	8	9	9	10	11	10	10	11	10	11	11	10	11	11	12	12	12	11	13	14	13	14	13	14	14	14	15	15	2	3	0	10	3	2	5	5	6	6	3	0	7	5	6	9	9	11	12	12	4	17	11	14	16	9	12	18	18	21	21	16	16	15	28	18	18	36	31	39	37	25	29	29	35	31	41	25	34	44	44	45	46	41	47	45	41	45	1	1	1	1	3	2	1	1	1	1	2	1	1	1	4	1	1	1	2	2	1	1	2	1	2	3	2	1	3	2	1	2	2	2	2	1	3	1	2	1	1	2	1	1	1	3	1	2	2	3	2	2	1	3	2	2	1	2
44000	-298.802203804134137	-305.657691755093538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565365183083877	3	2	1	4	7	5	6	4	6	6	5	5	6	9	8	7	7	7	8	7	8	8	8	6	8	7	6	9	10	9	8	9	9	9	11	10	10	11	10	10	10	10	11	11	12	12	9	12	12	14	13	14	13	13	14	13	15	15	2	3	0	2	8	2	11	3	4	6	8	0	11	24	4	9	4	8	12	27	10	16	8	8	16	4	12	18	18	31	6	16	26	16	47	18	47	41	21	21	18	32	37	36	29	39	18	42	34	44	44	56	46	41	56	45	41	35	1	1	1	2	2	1	1	1	2	1	1	1	1	2	3	1	3	1	3	1	2	1	4	1	1	3	1	2	2	1	3	2	2	2	1	2	1	1	2	2	3	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	1
44500	-306.598781488747704	-313.454269439707105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702884763207805	3	2	1	4	6	5	5	4	6	6	6	5	7	7	8	7	7	7	9	7	7	8	8	8	5	8	6	9	9	9	9	9	8	9	11	10	9	11	10	8	10	11	10	10	11	12	11	10	13	14	12	14	13	14	14	12	15	14	2	3	0	2	8	4	8	3	2	8	7	0	7	8	9	25	9	8	12	27	6	17	14	14	4	9	12	18	18	40	21	25	16	15	28	29	18	29	31	6	29	34	37	18	41	31	13	34	42	44	44	38	31	47	56	45	56	45	1	1	1	1	2	1	1	3	3	1	1	1	2	3	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	2	1	3	1	1	1	3	1	3	1	1	2	1	2	2
