step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
56500	-360.271473209418104	-358.611652220392614	-1.659820989025485	0.007655265356213	0.001659109282975	0.216727860599717	0.980966225641291	1	-1	0	1	3	4	5	6	5	7	6	6	7	6	6	7	7	11	9	8	8	7	10	10	12	13	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	11	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-355.620839996585062	-353.877962813096815	-1.742877183488273	0.007580168454027	0.001448288131552	0.191062789743478	0.987956707158308	1	-1	1	1	3	4	5	5	6	7	6	6	6	5	7	7	7	11	9	7	7	7	12	11	13	11	13	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	11	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-358.069069910208668	-356.363530868269095	-1.705539041939600	0.007422828536236	0.001498063504362	0.201818416934849	0.994549419602582	1	0	2	2	3	4	5	7	5	5	5	5	5	6	6	7	7	11	9	8	8	8	12	10	12	13	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	11	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-355.880976688597968	-354.227109769180004	-1.653866919417937	0.007574262342451	0.001657509418212	0.218834434730712	0.954923564961130	1	0	1	2	3	4	5	6	5	4	6	5	5	4	6	8	7	11	9	8	8	8	12	11	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	19	11	7	5	5	19	21	24	19	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-337.107559598171804	-335.410506157752820	-1.697053440419005	0.007907991004890	0.001616625922893	0.204429408416495	0.601417779630017	1	-1	2	2	3	4	5	6	5	7	5	4	7	6	6	6	7	11	7	8	8	7	10	10	12	12	14	11	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	2	4	19	5	5	2	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	1	1	1	5	1	1	1	1	1
59000	-361.148196794020066	-359.459120544012592	-1.689076250007481	0.007084383449865	0.001466081585492	0.206945543796084	0.777641623529095	1	-1	0	2	3	4	6	5	4	6	5	5	6	5	7	7	8	11	6	8	8	7	12	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	7	5	5	5	1	19	5	5	5	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	4	1	1	1	1	1
59500	-281.886134640666342	-280.242636246837435	-1.643498393828886	0.007939521470738	0.001767375104486	0.222604738963182	0.824464374096236	1	0	2	2	3	4	4	5	5	6	5	5	6	6	7	8	8	12	6	8	6	7	13	10	12	11	15	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	5	6	19	5	5	2	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	4	1	1	1	1	1
60000	-259.762445813350723	-258.107396729709023	-1.655049083641684	0.008136213957200	0.001777053773506	0.218412861664363	0.973961541847487	1	0	1	2	3	4	5	6	5	6	6	5	6	5	7	8	7	11	6	9	8	7	13	11	12	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	19	6	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-261.302515356504898	-259.640971466077247	-1.661543890427625	0.007867889776433	0.001700455342093	0.216125974106369	0.989163073255676	1	0	1	2	3	4	4	5	6	5	5	6	6	5	7	6	6	11	6	8	8	7	12	11	12	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	19	6	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-257.405844376115169	-255.710463200959595	-1.695381175155575	0.008224991321465	0.001685727074107	0.204951836205337	0.987321018358869	1	0	1	2	3	4	5	6	5	6	5	5	5	5	7	8	6	10	6	8	8	7	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	19	7	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-259.406561497546079	-257.718214216110653	-1.688347281435451	0.007985459051502	0.001654415739960	0.207178539053321	0.998210788901361	1	0	1	2	3	4	5	5	5	7	6	5	6	6	7	8	6	10	6	7	7	7	12	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	19	5	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-261.967508563591252	-260.282664892784112	-1.684843670807118	0.007907129104039	0.001647100039156	0.208305696983608	0.950991099941630	1	0	1	2	3	4	5	5	6	7	5	6	6	7	7	8	8	9	6	8	8	7	12	10	12	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	19	7	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-264.333419834405220	-262.636000413318357	-1.697419421086863	0.007952148372183	0.001624746568115	0.204315424218999	0.958143701528333	1	0	1	3	3	4	4	5	6	6	5	5	6	5	7	6	7	9	6	8	8	7	13	11	13	12	14	15	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	19	5	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-272.488177565448893	-270.855745165047210	-1.632432400401711	0.008415587110898	0.001908483161751	0.226779562328997	0.892202771196759	1	0	1	2	3	4	5	6	5	6	5	4	6	6	6	6	8	9	5	8	8	7	13	11	13	13	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	5	5	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
63500	-261.014423372873409	-259.247392006342807	-1.767031366530579	0.008297149113872	0.001532265773013	0.184673765890409	0.893428166035541	1	0	1	1	3	4	5	4	5	6	6	6	6	5	7	6	7	11	6	9	8	7	12	10	12	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	8	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
64000	-258.385441417921072	-256.714019212792607	-1.671422205128489	0.007882646826107	0.001676949523098	0.212739395800880	0.987493078404359	1	-1	1	2	3	4	4	5	6	7	6	7	6	5	7	7	7	12	6	8	8	7	12	11	13	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	14	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-253.357459707457991	-251.669531550939013	-1.687928156518987	0.008042499241392	0.001667312533258	0.207312737398438	0.985013784787735	1	0	2	2	3	4	4	5	5	5	6	5	7	5	7	6	8	12	6	8	8	8	12	11	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	6	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-255.709815305259923	-253.987292968601764	-1.722522336658155	0.007994360727444	0.001573164430330	0.196784268807043	0.983048553236378	0	-1	1	2	3	4	5	6	6	6	4	5	6	5	7	8	6	11	6	8	8	8	11	10	12	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	6	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-260.170625576791565	-258.481366158906326	-1.689259417885227	0.007792044753275	0.001612073393616	0.206887080947267	0.980961317986082	1	0	1	2	3	4	6	5	5	4	4	6	5	6	6	7	7	12	5	7	8	7	12	10	12	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	3	19	5	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-260.741453327376348	-259.068202316712245	-1.673251010664113	0.007963986191856	0.001689353786422	0.212124148099291	0.981601773200765	1	-1	2	2	3	4	4	5	5	5	5	7	6	6	7	8	8	12	6	8	8	7	12	10	12	13	15	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	3	19	19	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-253.713514918118250	-252.049782145446642	-1.663732772671599	0.007996032551149	0.001722074977971	0.215366179033884	0.994372410629550	1	0	2	3	3	4	5	6	5	6	6	5	5	5	7	6	6	12	6	9	8	7	12	10	12	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	5	19	19	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-256.411847580521908	-254.717369463473830	-1.694478117048057	0.008019468870780	0.001645876154650	0.205235057479546	0.993310056915859	0	-1	1	1	3	4	5	6	5	5	6	4	7	6	7	8	8	12	5	8	8	8	12	10	12	12	13	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	5	19	19	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-254.160050438950577	-252.438403240755179	-1.721647198195404	0.008176407625486	0.001611060438881	0.197037686068825	0.974837200235292	1	0	2	2	3	4	4	6	5	7	7	5	5	5	7	8	6	12	6	8	9	9	12	11	13	13	15	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-253.982407141429320	-252.282998575575022	-1.699408565854302	0.008222881092544	0.001674985217594	0.203698095441659	0.997846094925927	0	-1	1	1	3	4	4	4	5	7	6	6	5	5	7	8	6	11	6	8	9	8	12	10	12	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-252.342481143437226	-250.667248163190948	-1.675232980246280	0.008073377166065	0.001707207657043	0.211461402326035	0.939375144261965	1	0	2	1	3	4	5	5	5	5	5	5	5	5	7	8	6	12	6	8	9	9	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	5	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-256.810283192363954	-255.078085892805234	-1.732197299558717	0.008047441361386	0.001561398006515	0.194024154560073	0.936565296255331	0	-1	2	1	3	4	5	5	5	6	5	6	6	5	7	6	6	11	6	8	9	10	12	10	12	12	14	15	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-257.913297791615946	-256.219408929447980	-1.693888862167949	0.007987750959595	0.001640846041273	0.205420280323292	0.929759843347975	1	0	1	2	3	4	6	5	5	6	5	5	6	7	7	8	7	12	6	8	9	8	13	11	12	13	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	9	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-255.680174390428675	-254.043411641571709	-1.636762748856967	0.007820055781460	0.001760503006416	0.225126655821339	0.997729634214610	0	-1	1	1	3	4	5	5	5	5	5	4	6	6	7	7	8	11	6	8	8	9	12	10	12	12	13	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	8	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-259.908392753435862	-258.262163789258921	-1.646228964176969	0.008145888894966	0.001805120221323	0.221598924880864	0.989428100468796	1	0	1	2	3	4	5	4	6	7	6	6	6	5	7	6	7	12	6	8	8	11	13	11	13	13	15	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	8	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-249.337553287716503	-247.636442671144749	-1.701110616571767	0.008279248946245	0.001682118019362	0.203172779352813	0.986997661986094	1	0	1	2	3	4	5	5	5	7	5	6	7	6	7	7	6	12	6	8	9	8	12	11	13	12	14	14	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	7	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-252.299087247324451	-250.588608398354324	-1.710478848970133	0.008184830439073	0.001639654159344	0.200328421162752	0.942488506864335	1	0	1	2	3	4	6	6	5	7	5	5	7	6	7	7	6	12	6	8	9	10	12	10	12	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-257.491703524074978	-255.714279540008135	-1.777423984066860	0.008280737011982	0.001507489520113	0.182047747432539	0.850947076814044	1	0	1	2	3	4	5	6	5	6	6	5	6	5	7	6	8	12	6	9	8	11	12	10	11	12	14	12	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	5	5	24	5	19	19	5	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1
72500	-255.834613988924644	-254.140286066107080	-1.694327922817551	0.008600947379098	0.001765621720267	0.205282237228690	0.992173474118170	1	-1	1	2	3	4	5	5	6	6	6	5	5	5	7	8	7	12	6	8	9	11	12	11	12	12	14	13	2	0	2	2	3	5	5	5	5	5	5	5	5	5	19	19	5	24	13	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-261.769634652377192	-260.124959324619454	-1.644675327757713	0.008260679271622	0.001835275608366	0.222170059872823	0.998676029890423	1	-1	2	1	3	4	5	7	5	8	6	4	6	6	7	8	6	11	6	7	8	8	11	10	12	11	13	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-254.555016846212823	-252.839836243405841	-1.715180602806978	0.008284416959010	0.001648019815962	0.198930090568422	0.969561374681065	1	0	1	2	3	4	4	6	5	8	5	6	6	6	7	9	8	12	6	8	8	10	12	10	13	12	13	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
74000	-259.219519573721925	-257.512282590037046	-1.707236983684891	0.008324237243547	0.001675700772622	0.201303822031365	0.914804044417845	1	0	1	2	3	4	4	5	5	8	7	5	6	6	7	8	8	11	6	7	8	9	11	10	12	12	14	11	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-264.999158018818605	-263.317233056536395	-1.681924962282233	0.008343361543551	0.001745882279076	0.209254060244477	0.975590211230935	1	0	2	2	3	4	6	5	4	8	5	7	6	5	6	8	8	12	5	8	7	7	12	10	12	12	13	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-254.093124339571943	-252.408450695514517	-1.684673644057414	0.008460367125032	0.001762808081756	0.208360707721519	0.983489292649925	1	0	1	3	3	4	5	5	5	7	5	6	6	5	7	9	8	12	6	8	9	8	12	10	11	12	15	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	5	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-251.504069560897676	-249.847074115647530	-1.656995445250133	0.008183414027971	0.001781712289659	0.217722369119961	0.940764268576100	1	0	1	2	3	4	5	6	5	7	6	6	6	5	7	8	7	11	6	8	9	9	12	10	13	12	14	14	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	5	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-249.362075985268291	-247.675589413455668	-1.686486571812631	0.008338786193210	0.001732596616706	0.207775637432280	0.973362466505404	0	-1	1	2	3	4	5	6	5	8	5	6	6	5	7	9	8	12	6	8	9	9	12	11	12	13	14	14	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	5	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-249.828282451965407	-248.112268863147733	-1.716013588817681	0.008309494366887	0.001650966404192	0.198684340020821	0.935421755964028	1	0	2	2	3	4	5	5	5	8	6	6	7	6	7	9	6	11	6	8	8	9	12	10	12	12	14	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	5	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-255.589282230966631	-253.891650372779111	-1.697631858187534	0.008073131738327	0.001648931655913	0.204249318524641	0.962526664927018	1	-1	1	2	3	4	5	6	5	8	7	7	6	6	7	8	6	12	6	8	8	9	12	11	13	12	14	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	5	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-257.232163898689805	-255.541566484388142	-1.690597414301654	0.008055460981077	0.001663138669110	0.206461017316916	0.993770571438265	1	-1	1	0	3	4	4	6	5	8	5	5	5	5	7	8	8	11	6	8	8	8	12	10	12	13	15	14	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	5	24	11	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-248.576667638744055	-246.955553137875995	-1.621114500868063	0.008232060330720	0.001903432985050	0.231221943059201	0.971074319573933	1	0	2	2	3	4	5	5	5	7	5	5	6	5	7	9	9	11	6	8	9	10	12	10	12	12	14	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	19	24	6	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
78500	-255.004716522906591	-253.351355097124326	-1.653361425782258	0.008341228821083	0.001826855962664	0.219015207693023	0.928583794324375	1	0	2	2	3	4	5	5	6	7	6	6	6	4	7	9	9	12	6	8	9	8	12	10	11	12	13	13	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	19	19	24	14	19	19	19	24	21	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-446.192065505899450	-444.442677041275658	-1.749388464623803	0.006107785288524	0.001156200551099	0.189299475420580	0.687412179517162	1	0	1	2	3	4	5	5	5	8	5	7	6	5	7	10	8	12	6	8	7	7	12	10	12	12	14	14	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	5	19	24	4	19	19	5	24	12	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	3	1	1	1	1	1	1	1	1	1
79500	-257.182083953156678	-255.466991180058415	-1.715092773098276	0.008212797059928	0.001633985555348	0.198956036953666	0.764185774065899	1	0	2	3	3	4	5	6	5	7	5	6	5	6	6	9	8	12	5	7	8	10	13	10	12	12	14	12	2	0	2	2	3	5	5	5	5	19	5	5	5	5	19	5	5	24	5	19	5	5	24	12	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	4	1	1	1	1	1	1
80000	-261.242746850823323	-259.568835663324762	-1.673911187498545	0.008442340169657	0.001788956616798	0.211902929856836	0.931929473927872	1	0	2	3	3	4	5	5	6	8	5	6	4	7	7	7	9	12	6	8	9	9	12	10	12	12	14	13	2	0	2	2	3	5	5	5	5	19	5	5	2	5	19	19	19	24	6	19	19	19	24	12	24	24	26	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-267.810400141879882	-266.144630608129148	-1.665769533750754	0.008138008306588	0.001746937711569	0.214664036427004	0.867366177547192	1	0	1	2	3	4	5	6	5	7	6	6	5	6	6	8	8	12	5	6	9	10	12	10	11	12	14	12	2	0	2	2	3	5	5	19	5	19	5	19	2	19	19	5	19	24	5	5	5	2	24	12	24	24	25	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	3	1	1	1	1	1	1
81000	-269.250372196011313	-267.569565485546377	-1.680806710464932	0.008533403503346	0.001788769464727	0.209619697934732	0.934794774842702	1	0	1	2	3	4	6	6	6	6	5	7	5	7	6	9	9	11	5	7	8	10	12	10	12	12	13	13	2	0	2	2	3	5	19	19	19	19	5	19	2	19	19	19	19	24	5	5	19	19	24	12	24	24	25	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-361.090687919441280	-359.470576843616584	-1.620111075824685	0.006914920460680	0.001601665996573	0.231624644951465	0.553118483950099	1	0	1	2	3	4	6	7	6	7	7	6	4	6	6	9	9	11	5	8	9	8	11	9	12	11	14	14	2	0	2	2	3	5	19	19	19	19	19	19	2	2	5	19	19	24	1	19	5	5	24	12	24	2	25	17	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	3	2	1	1	1	4	1	2
82000	-534.074947049383013	-532.205519181794443	-1.869427867588608	0.005946412086891	0.000960394717630	0.161508268111330	0.469127126284548	1	0	1	3	3	4	6	7	6	7	6	6	5	6	5	10	7	9	5	8	9	9	12	11	12	12	14	13	2	0	2	2	3	5	19	19	19	19	19	5	2	19	2	19	5	5	3	2	5	2	2	7	5	19	10	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	3	4	3	4	5	1	4	4	2	1
82500	-336.621049578382554	-334.921025503194073	-1.700024075188495	0.006526416499849	0.001328176779057	0.203507817664916	0.568755108080049	1	0	1	2	3	4	5	6	6	7	6	7	5	6	7	8	9	11	5	7	9	9	10	8	12	13	14	15	2	0	2	2	3	5	5	19	19	5	19	19	2	19	19	5	5	24	5	5	5	5	5	15	24	24	13	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	1	3	2	4	1	2	2	4	7
83000	-341.383656533832379	-339.721404705610723	-1.662251828221678	0.005984896863133	0.001292017399602	0.215879643233452	0.427173740121531	1	0	1	2	3	4	6	7	6	7	6	7	4	6	7	8	9	10	5	8	10	10	12	12	11	11	15	14	2	0	2	2	3	5	19	19	19	19	19	5	2	19	19	19	19	2	1	19	19	5	5	7	5	19	15	5	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	4	2	2	2	4	4	3	3	3	4	5
83500	-395.058768822980653	-393.321315720097516	-1.737453102883147	0.006678691218237	0.001286021150986	0.192555862962179	0.532193945316607	1	0	2	2	3	4	6	7	6	7	7	6	5	7	6	9	9	11	5	7	9	10	13	8	13	12	14	14	2	0	2	2	3	5	19	19	19	5	5	2	2	19	19	5	5	24	6	19	5	2	19	20	24	24	7	24	1	1	2	1	1	1	1	1	1	3	2	3	1	1	1	3	4	1	1	1	3	5	2	1	3	3	2	4
84000	-279.881221151795671	-278.210725520792721	-1.670495631002958	0.008085277805973	0.001722588556760	0.213052488497945	0.883825678099715	1	0	1	2	3	4	6	5	6	6	5	5	5	7	5	10	8	11	5	7	10	10	11	9	12	12	11	14	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	2	24	4	5	5	24	5	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	1	3	1	1	2	1	2
84500	-268.849913225434420	-267.130988341014870	-1.718924884419550	0.007997999156496	0.001582244700433	0.197830065929464	0.910741000373603	1	0	1	2	3	4	6	6	6	6	6	5	4	7	5	10	8	11	5	7	10	11	11	9	12	12	12	11	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	19	24	5	5	19	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
85000	-269.553238809301376	-267.784533014762133	-1.768705794539271	0.008032868470545	0.001480022772638	0.184245861620323	0.979649095245703	1	0	1	2	3	4	6	6	6	6	6	6	4	7	7	10	8	11	5	6	7	11	11	9	11	12	11	12	2	0	2	2	3	5	19	5	19	5	5	5	2	19	5	24	19	24	13	5	5	24	24	7	24	24	14	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
