step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
49500	-468.285467897403635	-475.140955848363035	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683625338906945	0	1	1	1	2	1	2	4	3	2	3	4	2	4	4	6	3	5	5	5	6	4	5	4	6	6	5	6	6	6	6	3	6	8	8	8	7	5	7	6	7	7	7	7	8	9	8	8	8	9	7	10	9	7	8	10	11	10	10	9	10	11	12	11	14	11	12	11	11	13	12	12	12	12	14	11	12	13	14	13	14	14	14	14	16	14	15	17	16	16	18	19	18	19	18	18	20	20	22	24	23	25	24	27	29	28	0	1	1	1	1	1	1	13	4	6	6	5	4	13	32	38	10	10	14	32	15	11	17	17	23	32	32	11	19	20	20	10	38	33	37	21	11	17	18	15	25	25	18	33	54	48	25	44	18	15	18	47	26	26	54	46	44	50	28	18	54	53	57	58	70	52	76	61	42	58	62	35	58	58	73	59	68	58	61	73	67	67	70	62	86	80	81	81	86	87	89	96	90	91	0	90	93	90	98	98	99	101	101	100	0	0	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	3	2	2	2	1	1	1	3	1	2	3	2	1	1	1	1	1	1	1	2	2	1	3	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	3	2	2	1	2	1	3	1	1
50000	-482.109491650463156	-488.964979601422556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648961042855101	-1	1	0	0	2	1	1	3	3	3	3	4	2	3	4	5	4	4	6	4	6	5	5	4	5	6	6	6	6	6	6	3	6	6	9	8	7	7	7	7	7	7	7	8	7	9	8	8	8	10	8	10	7	9	8	10	10	9	10	10	12	10	11	11	13	11	11	11	11	14	12	12	12	12	14	12	12	13	13	15	13	14	14	15	14	15	15	15	16	16	18	19	18	19	18	17	20	20	22	24	23	25	24	24	28	31	0	4	1	1	7	1	3	13	3	6	6	5	1	13	32	18	11	6	13	32	32	18	10	10	17	18	20	17	14	20	20	6	17	17	48	15	26	26	26	15	34	23	28	34	26	28	34	33	28	58	42	42	28	55	45	46	47	21	48	55	54	55	57	21	64	52	59	55	35	73	62	62	64	50	78	67	68	64	68	85	76	76	78	72	73	85	81	82	86	82	80	96	87	86	0	88	93	96	98	101	99	101	101	101	0	0	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	3	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	1	1	2	1	1	2	3	1	1	2	2	1	1	1	2	1	1	1	1
50500	-508.678639011258497	-515.534126962217897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642159941538041	0	2	1	1	2	2	2	4	3	3	3	4	3	4	4	5	4	5	5	5	6	5	5	5	6	6	5	6	5	6	6	3	6	6	10	8	7	7	7	7	5	7	7	8	8	9	7	8	7	7	9	10	9	9	9	8	11	10	10	9	10	11	12	11	14	10	12	11	12	11	11	12	12	12	14	11	12	13	14	14	14	13	14	15	16	15	14	17	16	16	18	18	17	18	18	17	18	20	22	24	23	25	26	27	31	30	0	4	1	1	4	4	1	13	2	6	6	5	4	13	32	11	11	10	14	15	27	11	11	17	17	18	32	17	14	20	20	6	16	17	34	40	26	26	28	15	11	33	34	47	28	56	17	47	28	27	42	44	37	45	33	33	55	23	33	45	45	38	35	50	70	33	76	61	25	36	18	35	64	64	70	59	35	70	68	78	67	76	78	72	80	64	82	81	80	87	85	96	90	85	0	90	87	96	96	101	98	101	101	100	0	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	4	4	1	1	2	2	3	3	3	1	1	5	2	4	1	1	1	2	1	2	2	3	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	2	1	1
51000	-478.820256765316401	-485.675744716275801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621762114386205	0	2	1	1	3	2	2	3	3	3	3	4	2	4	4	6	4	5	6	5	6	5	5	5	6	6	5	5	6	6	6	3	6	8	10	8	7	6	7	6	7	6	7	8	8	9	7	8	6	9	9	10	8	9	7	10	11	10	10	10	9	11	12	11	13	11	12	11	12	13	12	12	12	12	13	11	12	13	13	13	14	13	14	15	15	15	15	17	16	16	18	19	17	19	18	18	19	20	19	24	22	25	23	27	31	30	0	3	1	1	3	3	3	13	3	6	6	5	1	13	32	22	11	17	8	15	32	11	11	11	23	6	15	11	14	20	20	6	17	17	44	21	18	17	42	15	17	17	22	17	55	21	25	42	10	27	25	46	37	45	21	48	44	26	23	45	55	33	57	58	73	59	76	45	57	73	46	62	64	64	58	52	68	73	68	73	67	67	78	71	80	80	67	81	86	81	85	96	90	80	0	90	93	96	96	99	98	101	101	100	0	0	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	3	2	2	2	1	3	1	1	1	1	1	1	2	3	1	2	2	1	1	2	2	2	1	2	1	2	1	2	2	2	3	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	3	2	2	2	1	1	2	3	1	1	3	1	1	2	2	1	3	1	2	1	3	1	1
51500	-446.110475769867037	-452.965963720826437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711920263713224	0	2	1	1	3	2	2	4	3	3	3	4	2	4	4	5	4	4	6	5	6	4	5	5	5	6	6	6	5	6	6	3	6	5	9	7	7	7	6	7	6	7	7	8	8	9	8	8	7	10	9	10	9	9	7	10	11	10	11	10	12	10	12	11	14	11	11	11	11	14	12	12	12	12	14	12	12	13	14	15	14	14	14	14	16	14	14	17	16	16	18	19	18	19	17	16	20	20	22	24	24	25	25	27	31	31	0	4	1	1	7	4	3	13	7	6	6	5	4	13	32	22	11	10	8	15	15	11	18	11	11	10	32	34	14	20	20	6	34	17	28	32	26	26	18	32	34	33	28	42	55	48	33	42	10	36	44	44	38	55	25	46	23	40	48	54	54	53	57	50	78	52	52	54	24	64	62	62	64	64	50	67	68	64	68	86	67	67	78	61	80	73	59	90	70	87	85	90	90	86	0	82	92	96	92	99	99	100	100	102	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	2	2	1	3	2	3	1	2	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	1	2	3	1	2	2	1	2	1	2	2	1	1	2	1	2	1	3	1	2	1	2	2	2	2	1	1	2	1	1
52000	-487.809606426295716	-494.665094377255116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606443940076405	0	2	1	1	3	2	2	3	3	3	3	4	1	4	4	6	4	5	6	5	6	5	5	5	6	6	6	6	6	6	6	3	6	7	10	8	7	7	7	7	7	7	7	8	8	8	8	8	8	10	9	10	9	7	9	10	10	10	11	10	12	11	12	11	14	10	11	11	12	14	12	12	11	12	13	12	12	13	14	13	14	14	14	15	15	15	15	17	16	16	17	19	18	19	16	17	19	20	20	23	23	25	26	24	31	31	0	4	1	1	1	3	4	13	3	6	6	5	1	13	32	17	11	10	13	32	32	11	11	6	17	6	15	6	14	20	20	6	11	33	40	32	26	23	33	15	23	33	17	11	37	34	17	34	26	36	42	18	25	25	54	46	44	40	66	44	53	53	57	50	73	25	52	45	34	64	62	38	50	73	58	67	68	73	61	64	66	67	78	61	80	80	82	81	86	82	65	96	90	91	0	90	93	96	96	99	99	100	104	100	0	0	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	3	2	3	2	2	3	2	2	2	3	2	1	1	1	2	1	2	2	1	1	1	3	2	1	3	5	1	1	2	1	2	2	1	3	2	1	2	2	2	3	1	2	3	2	1	1	3	2	1	2	3	3	1	2	1	1	1	1	1	1	2	1	3	2	1	3	2	2	1	3	1	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1
52500	-493.787219685584205	-500.642707636543605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638231523944929	0	2	1	1	2	2	2	4	3	3	3	4	2	3	4	6	4	5	6	5	5	4	5	4	6	6	6	6	5	5	6	3	6	8	10	7	7	7	7	7	7	7	7	6	7	9	8	6	8	9	9	10	9	8	9	10	10	10	10	10	11	11	12	11	12	8	12	11	12	12	12	12	12	11	14	12	12	13	13	14	13	14	12	14	16	15	15	17	16	16	18	19	18	19	18	19	20	20	22	24	23	25	26	27	31	30	0	3	1	1	4	3	4	13	3	6	6	5	1	13	32	22	11	10	14	32	32	11	11	11	17	18	15	17	14	15	20	6	11	17	55	27	26	48	23	21	25	17	44	17	33	18	37	17	42	27	34	23	26	45	45	28	33	50	25	54	54	33	57	58	58	33	47	49	51	58	62	57	58	27	65	59	68	64	68	74	76	76	50	71	86	80	81	81	86	87	85	87	90	91	0	90	93	96	96	99	99	101	101	101	0	0	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1	2	1	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	3	1	1	1	3	1	2	1	2	1	2	3	1	2	3	3	1	2	1	3	5	2	1	2	2	2	2	3	2	1	2	2	2	1	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	4	2	1	1	2	2	1	2	2	1	2	2	2	1	1
53000	-509.554350389920046	-516.409838340879446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673450846980645	-1	2	0	1	3	2	1	3	3	1	3	4	2	4	4	6	4	5	6	5	6	5	5	5	6	4	6	5	5	5	6	3	5	8	9	8	7	7	7	7	7	7	5	8	7	9	8	6	8	10	9	9	9	8	9	10	11	10	9	10	12	9	12	11	14	11	10	11	11	13	12	10	12	11	14	12	12	13	12	15	13	13	11	13	16	14	15	14	16	16	17	19	18	17	16	19	20	20	21	23	22	25	26	25	31	31	0	4	1	3	3	10	3	13	7	3	6	5	4	13	32	22	11	11	29	32	15	26	26	32	28	10	15	17	13	32	20	10	11	28	34	21	18	26	18	27	23	24	17	17	26	34	28	28	45	27	47	44	34	45	54	46	34	44	34	37	68	18	34	21	73	59	59	55	59	36	35	53	64	50	70	67	68	64	68	65	67	67	58	53	86	70	76	63	70	87	85	88	90	89	0	90	96	92	92	99	99	101	102	101	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	2	2	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	1	1	2	2	1	2	1	3	4	2	2	1	1	2	2	4	2	1	1	1	1	2	1	2	1	1	2	2	1	3	2	1	2	2	2	1	1	2	2	1	1	3	1	1	2	1	1	2	1	2	1	1
53500	-476.242594321777403	-483.098082272736804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730478624546337	-1	1	1	0	2	1	2	4	3	3	3	2	3	4	4	6	4	5	6	5	6	4	5	5	4	6	6	6	6	5	6	3	6	6	10	8	7	7	7	7	6	6	7	8	8	9	8	7	8	10	9	10	7	9	7	9	11	10	11	10	11	11	12	11	13	10	12	11	10	14	11	9	12	11	14	11	12	13	14	13	13	14	14	14	16	15	12	14	16	15	18	17	18	18	18	19	19	20	22	24	24	25	25	27	31	31	0	4	1	1	3	4	3	13	7	6	6	4	1	13	32	22	10	6	14	32	15	10	17	10	10	18	30	23	14	32	20	6	17	25	43	40	26	26	34	21	22	25	23	33	55	44	25	23	48	40	42	47	26	45	26	44	35	21	66	54	35	72	57	50	64	47	76	54	48	73	72	53	64	58	65	52	68	73	61	64	67	87	78	71	80	80	66	87	86	88	89	90	92	64	0	92	93	96	98	99	98	101	101	102	0	0	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	1	5	1	1	1	1	2	1	3	1	1	2	1	1
54000	-535.570591550845847	-542.426079501805248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604269889163773	0	2	1	1	3	1	2	3	3	2	3	4	2	4	4	4	3	3	6	4	6	5	5	5	6	4	6	6	6	6	6	3	6	8	10	8	6	7	7	7	7	6	7	8	7	9	7	8	8	9	9	7	9	9	6	9	10	10	11	10	12	11	12	11	13	11	12	10	10	14	11	11	11	11	14	11	12	13	13	13	14	14	12	14	16	15	15	17	16	16	18	17	18	17	18	18	20	20	22	24	24	25	26	27	31	30	0	1	1	1	1	1	1	13	3	6	6	5	3	8	32	17	6	6	14	32	15	16	16	11	17	17	15	18	13	20	20	6	23	33	49	21	26	26	26	15	33	17	23	33	25	34	23	43	11	47	48	28	48	55	18	25	11	21	25	45	62	49	57	34	50	52	59	54	43	83	55	47	36	58	65	28	68	83	61	73	67	67	64	72	80	80	67	87	78	82	94	90	90	85	0	92	93	96	96	98	99	100	102	102	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	3	1	1	3	3	2	2	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	3	2	2	2	1	2	2	2	3	3	1	1	1	2	3	2	2	1	1	4	2	1	1	2	2	2	1	2	1	2	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	2	1	1
54500	-521.417353765722396	-528.272841716681796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574905715731676	0	2	1	1	2	1	2	3	3	3	3	1	4	4	4	6	2	4	6	5	6	5	5	5	6	5	6	5	6	6	6	3	5	8	8	8	7	7	7	7	7	7	6	8	8	9	8	8	7	9	8	8	9	9	9	10	11	9	11	10	11	11	10	11	14	9	11	10	11	11	10	12	12	12	12	12	12	12	12	14	13	14	13	15	16	15	15	17	16	16	17	17	17	17	18	19	19	20	22	23	24	25	26	27	31	30	0	4	1	1	12	1	4	4	7	6	17	1	8	8	10	22	6	6	14	32	15	11	6	32	4	32	15	11	14	15	20	6	11	38	37	27	26	26	25	15	23	33	28	28	38	28	18	28	28	21	25	37	47	35	45	46	63	21	51	47	53	71	46	40	73	11	44	38	34	50	53	62	64	58	58	67	68	64	68	64	67	76	74	62	80	80	81	76	80	87	89	59	90	85	0	92	93	96	96	99	99	101	101	102	0	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	3	2	4	2	2	1	2	2	1	2	1	1	1	1	2	2	1	2	2	2	1	3	1	3	4	2	2	3	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	1	2	2	2	1	1	1	2	2	1	2	1	1	3	2	2	1	4	2	1	2	4	1	1	1	3	1	1	1	2	2	1	3	1	2	1	2	2	1	1
55000	-519.296112942046648	-526.151600893006048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683137880931491	0	2	1	1	3	1	2	2	2	3	3	4	4	4	4	6	4	5	6	5	5	5	5	4	6	6	6	6	5	6	6	3	6	8	9	8	7	6	7	7	7	7	5	7	8	9	8	8	8	7	9	10	8	8	6	9	10	10	9	10	12	11	12	9	14	11	12	11	11	13	12	12	11	12	13	11	12	13	12	15	13	13	14	14	16	14	15	16	16	16	17	17	18	18	18	19	20	20	22	24	24	25	26	27	30	30	0	4	1	1	7	1	3	4	3	6	6	5	8	8	10	22	11	6	13	15	15	32	17	10	17	23	32	17	14	20	20	6	23	28	54	21	38	18	27	21	17	26	17	33	55	33	44	23	25	27	44	51	26	55	18	34	48	40	37	45	53	18	73	27	70	51	59	60	48	74	62	62	50	58	73	59	68	58	45	73	76	67	78	54	86	75	81	67	86	87	89	88	88	85	0	92	93	92	96	99	98	99	102	103	0	0	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	3	1	1	1	2	2	1	1	1	2	3	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	3	1	2	1	1	1	2	2	2	1	1	2	3	4	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	3	1	1	4	2	1	1	1	1
55500	-509.530705782896575	-516.386193733855976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595599417319620	-1	2	1	0	3	2	2	3	3	3	3	4	4	4	4	6	4	4	6	5	6	5	5	5	6	6	5	5	5	6	6	6	6	8	10	8	7	7	7	7	7	6	7	8	8	8	6	8	8	9	8	9	9	8	9	9	9	10	10	10	12	11	11	11	13	11	12	11	10	14	12	12	11	12	13	11	12	12	12	15	14	13	14	13	15	13	15	17	16	15	17	17	18	18	18	19	20	19	22	23	21	25	26	27	30	31	0	1	4	1	7	4	1	7	2	6	7	5	8	8	6	22	11	3	14	15	27	11	11	17	17	28	10	11	8	20	20	27	10	43	44	32	26	26	25	6	47	11	23	40	25	42	28	47	24	36	33	44	26	38	54	44	51	50	52	45	55	53	46	58	73	47	59	55	43	64	53	53	36	40	73	59	68	64	60	86	76	76	78	72	86	74	81	87	86	81	85	66	82	80	0	92	93	93	98	99	93	96	102	103	0	0	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	3	1	3	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	5	2	2	2	2	1	1	3	2	2	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	4	5	2	1	2	1	1	1	1	2	3	1	1	1	1
56000	-523.571170175290376	-530.426658126249777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592698490635685	0	2	1	1	2	2	2	2	2	3	3	4	4	4	4	6	4	5	6	5	6	5	5	5	6	5	5	6	6	6	6	6	6	8	10	8	7	7	7	7	7	7	7	8	7	8	8	7	8	10	9	10	9	8	8	10	9	10	9	9	11	10	11	11	13	11	10	10	10	14	9	12	12	12	14	12	12	12	13	15	14	14	14	14	16	12	15	17	16	16	18	18	18	19	18	19	20	18	21	24	22	24	25	24	31	30	0	3	1	1	3	3	3	1	4	6	6	5	8	8	10	22	11	10	13	15	15	17	11	11	10	10	15	11	13	20	20	15	17	17	40	27	25	26	25	27	33	17	17	17	26	28	17	23	42	32	44	44	38	45	45	34	47	21	42	55	18	37	25	50	58	59	59	54	25	64	48	62	64	64	58	67	37	58	68	65	76	76	50	62	86	50	82	87	80	87	80	82	82	85	0	90	92	90	96	101	92	99	104	101	0	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	2	1	3	2	1	2	1	1	1	1	2	4	3	2	1	2	1	2	1	2	2	2	2	2	2	2	1	3	1	2	2	1	1	2	1	2	2	1	3	1	2	1	3	1	1	1	2	2	2	2	1	1	2	2	4	1	2	1	2	2	2	2	2	2	1	2	1	1	3	4	3	1	1	2	1	2	2	2	3	2	1	2	1	1
56500	-507.707627075448841	-514.563115026408241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540160206590281	-1	1	0	1	3	2	2	4	3	3	3	4	1	4	3	6	4	4	5	4	6	5	5	5	6	5	6	4	6	6	6	6	6	8	10	8	7	7	7	6	5	7	7	7	7	9	8	8	7	10	9	10	9	9	9	9	11	7	10	10	12	11	12	11	14	11	12	11	11	14	12	12	9	12	13	11	12	12	14	15	14	14	14	15	16	13	15	17	16	16	18	19	17	19	18	19	20	20	22	24	23	25	26	27	31	30	0	3	1	1	4	1	1	13	7	7	6	7	1	13	7	22	11	10	14	15	15	18	17	28	17	10	15	11	13	20	20	15	11	17	6	58	26	26	32	15	17	11	17	28	21	48	44	18	25	36	34	34	37	45	45	44	44	40	43	54	45	53	48	73	64	59	76	55	25	73	62	62	58	50	78	35	68	35	54	70	67	76	73	35	80	73	67	81	83	82	89	90	90	91	0	90	93	96	98	101	98	100	102	100	0	0	1	1	1	1	2	2	3	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	2	2	2	3	3	7	1	2	1	1	2	1	1	3	2	1	1	1	3	1	2	1	2	2	2	2	1	4	1	2	1	2	2	4	2	1	1	1	1	2	3	1	1	2	1	1	1	1	2	4	1	1	2	4	4	1	4	3	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1
57000	-533.088329711500592	-539.943817662459992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609774681740986	0	2	1	1	1	2	2	4	3	3	3	4	2	4	3	6	4	5	6	5	6	5	4	5	6	5	6	6	6	6	6	4	5	7	10	6	6	7	7	5	7	7	6	6	8	9	7	7	8	10	9	10	9	8	9	10	11	10	11	10	11	8	12	11	14	11	12	11	9	13	12	12	9	12	12	10	12	11	14	15	13	14	13	13	15	15	14	17	16	16	18	17	18	17	18	18	20	20	22	24	24	24	25	27	31	29	0	3	1	1	1	1	3	13	6	6	6	5	3	13	6	22	11	10	13	32	32	11	11	17	11	10	15	11	14	20	40	15	17	17	46	32	26	37	18	15	11	10	26	23	25	47	33	17	18	73	42	69	37	37	48	46	41	28	52	48	55	11	69	58	70	52	52	55	11	78	62	57	40	78	58	48	68	50	68	70	76	76	73	72	70	70	67	87	80	59	85	82	90	80	0	92	93	93	98	99	98	99	102	100	0	0	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	2	2	1	2	2	1	1	3	1	3	3	2	1	1	1	1	2	1	2	1	1	2	1	3	3	1	2	2	2	2	3	2	1	1	1	2	2	2	1	3	2	1	2	1	4	1	1	1	1	1	2	4	2	2	1	2	1	2	2	1	1	2	2	2	2	3	1	2	2	1	2	1	3	2	3	2	1	1	1	2	2	2	1	3	1	1	3	1	1
57500	-571.454228666516769	-578.309716617476170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553519242750230	0	2	1	1	2	2	2	4	3	3	3	4	2	4	3	6	4	3	6	5	6	5	4	5	6	5	6	5	6	6	5	6	6	8	9	8	6	7	7	7	7	7	7	8	7	8	8	8	8	10	9	10	9	9	8	7	11	9	11	10	10	11	12	11	13	11	12	11	12	14	12	12	12	12	14	10	12	13	12	15	14	14	14	15	16	12	15	15	16	16	17	18	18	19	17	19	19	20	21	24	24	23	25	27	31	31	0	4	1	1	4	4	3	13	7	6	6	5	4	13	6	26	11	6	14	15	15	17	11	10	11	6	15	17	14	31	15	15	11	17	49	32	10	25	10	15	28	23	28	41	37	56	41	17	33	15	33	53	28	45	45	28	47	40	28	42	55	51	47	40	50	49	53	55	59	50	53	49	27	64	58	33	61	58	53	70	67	63	78	57	64	15	76	52	80	88	80	87	90	80	0	92	93	96	96	102	92	96	101	101	0	0	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	3	1	2	1	2	3	2	2	1	1	3	1	3	2	2	2	2	1	1	1	1	3	2	5	3	1	4	2	1	1	2	2	6	3	2	1	3	2	2	2	1	1	1	3	2	2	4	1	3	2	1	2	2	1	2	2	1	2	3	4	2	3	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1
