step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
38000	-439.921617587825722	-438.541833765539991	-1.379783822285742	0.000247155610128	0.000110405279248	0.446703512782089	0.493263819039437	1	2	4	8	10	11	10	10	12	12	13	13	14	13	13	14	15	14	16	16	18	17	17	20	20	20	20	19	20	21	23	22	22	21	22	23	23	22	23	22	23	25	23	25	23	24	24	23	24	24	27	25	26	27	27	26	28	29	32	31	30	28	33	32	0	1	2	0	4	3	4	0	4	5	7	2	3	5	10	12	6	12	13	5	17	18	8	18	22	17	20	23	12	22	30	34	19	26	17	38	18	24	33	29	30	31	26	36	29	26	34	32	40	22	20	45	43	26	34	42	51	55	22	61	43	25	22	24	1	1	1	1	1	3	1	1	2	1	2	5	5	1	1	1	2	1	1	3	1	1	4	2	1	3	2	1	3	2	2	1	3	1	4	1	3	1	1	1	1	1	2	1	2	2	1	1	1	3	5	1	2	3	2	1	1	1	7	1	3	4	7	8
38500	-434.550782581243880	-432.869207925155990	-1.681574656087880	0.000216080572116	0.000045240457387	0.209368463552174	0.396482125887132	1	2	4	7	9	11	10	10	12	13	13	12	14	12	13	14	15	15	16	17	18	17	15	19	20	18	20	19	21	22	21	21	22	23	21	23	21	22	23	22	23	25	24	24	24	24	23	24	24	25	25	25	26	27	29	27	26	30	33	31	31	30	32	32	0	1	1	0	4	4	4	0	7	12	4	2	9	6	12	14	13	16	13	15	9	6	4	21	17	6	20	6	22	25	22	19	22	29	25	24	28	24	25	26	22	38	13	26	37	25	35	29	35	46	27	31	28	50	54	43	24	29	45	49	55	43	24	44	1	1	1	1	1	2	2	1	1	1	3	4	1	1	1	1	1	1	1	1	3	3	5	1	2	3	1	4	1	2	2	2	1	1	1	2	1	2	2	2	3	2	3	3	2	2	2	2	2	1	3	3	3	1	1	1	3	4	5	2	1	3	8	4
39000	-399.665869172187399	-398.224001716931923	-1.441867455255455	0.000310082193562	0.000106816485239	0.344477972152519	0.656747681549730	1	3	2	8	9	11	10	10	11	12	13	11	14	12	13	14	15	16	16	17	16	18	18	18	19	19	21	20	21	22	23	22	22	22	22	22	24	23	23	23	22	24	23	25	22	24	24	23	23	24	25	25	25	27	27	27	28	30	31	32	30	30	34	33	0	1	1	0	4	5	4	0	5	4	12	2	12	7	6	14	15	16	13	10	16	10	12	18	20	19	24	22	11	24	16	25	23	22	28	28	32	24	26	22	12	48	36	22	19	30	49	41	35	32	24	42	43	35	37	52	51	57	56	59	57	55	52	60	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	3	3	1	1	2	1	1	3	2	5	1	2	3	1	1	1	3	2	2	4	1	1	3	3	1	1	1	1	1	2	1	1	3	2	1	2	1	3	1	1	3	4	1
39500	-447.999553079082773	-446.554744402913457	-1.444808676169307	0.000292972891737	0.000100013376286	0.341374165004893	0.461722689583948	0	2	4	7	8	11	10	9	12	12	14	13	14	12	12	13	15	16	17	16	19	17	18	20	20	19	22	20	21	19	21	21	21	22	23	24	24	23	23	22	24	24	22	25	22	24	22	24	23	23	27	25	27	25	28	28	27	30	32	31	31	32	32	33	0	1	1	0	4	8	5	0	6	4	15	10	10	6	7	6	15	15	18	11	17	11	12	16	19	20	28	30	30	22	18	26	23	10	22	30	34	18	22	25	28	27	23	29	28	26	25	21	18	40	17	19	52	40	46	37	52	51	45	56	40	55	29	45	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	2	2	3	2	2	1	1	1	1	3	1	2	5	3	3	1	5	4	1	4	1	2	2	1	2	1	2	3	1	8	2	1	1	2	3	1	2	5	2	3	2	5	6
40000	-430.336313638485024	-428.859107488956795	-1.477206149528230	0.000346796080717	0.000108114108897	0.311751242036661	0.567260054614511	1	2	3	7	9	11	10	10	11	13	13	11	14	13	14	12	15	14	17	16	18	17	18	17	21	19	21	20	21	21	20	19	21	21	22	21	23	22	24	22	24	24	23	22	23	23	23	23	24	25	25	26	25	28	29	27	30	29	31	32	32	30	30	32	0	1	1	0	4	7	4	0	5	6	7	5	8	16	11	7	10	16	13	10	15	20	11	10	22	17	18	26	20	31	16	15	26	15	17	24	27	14	17	29	22	34	23	26	6	27	15	11	43	47	33	48	44	25	30	36	26	56	52	62	57	25	52	28	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	3	2	2	3	2	1	2	1	2	2	1	3	4	2	1	5	3	1	3	1	2	1	4	1	4	4	1	1	1	1	2	3	4	3	5	1	2	1	1	3	2	5
40500	-364.052689374658371	-362.648716047719120	-1.403973326939243	0.000197276695561	0.000077861669522	0.394682551330131	0.663225233556404	0	2	2	8	10	11	10	9	11	13	14	11	14	12	13	14	16	16	16	16	19	18	18	18	21	19	18	21	21	20	22	20	22	21	22	24	24	21	23	23	25	24	24	25	21	24	23	24	25	24	27	25	26	26	28	28	30	29	33	29	31	32	34	32	0	1	1	0	4	4	4	0	4	6	5	7	14	5	12	12	11	16	7	13	27	5	15	16	26	22	20	27	26	17	38	26	45	22	32	31	35	21	25	31	21	32	31	31	20	35	29	32	30	33	38	24	40	39	42	47	55	51	58	55	58	55	53	50	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	3	1	1	3	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	2	2	1	3	4	2	1	2	2	1	1	2	1	2	2	4	5
41000	-422.339251342190494	-420.961490468870238	-1.377760873320234	0.000208106111586	0.000094211545977	0.452709174464904	0.387999539478417	0	2	3	7	10	12	10	10	11	12	13	12	15	12	14	13	14	15	16	16	17	17	19	20	20	19	22	21	19	21	22	21	22	23	22	23	23	22	24	20	25	25	23	24	23	24	22	22	23	25	26	25	27	26	28	27	29	30	32	32	31	30	33	33	0	1	1	0	4	7	4	0	4	9	7	8	6	7	6	7	6	6	15	15	8	17	5	29	15	15	8	18	9	16	29	22	20	47	25	13	22	21	30	13	40	31	38	29	13	47	26	28	35	48	30	18	45	39	34	45	25	50	53	44	54	34	44	30	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	4	2	5	1	2	2	5	3	4	4	2	2	2	1	2	4	4	2	1	3	3	1	1	3	3	1	2	1	1	1	3	6	3	1	2	2	4	3	2	4	2	2	4	6
41500	-479.476208999495839	-477.813372468847490	-1.662836530648363	0.000481895563716	0.000103933607443	0.215676622215619	0.463797726027595	-1	3	2	8	9	12	10	9	12	12	13	12	15	12	14	14	15	15	15	16	18	18	19	19	19	20	21	20	21	21	20	20	23	21	23	23	24	22	23	21	23	24	23	22	23	24	23	24	25	22	27	25	26	26	28	27	28	28	32	31	31	29	34	34	0	3	1	0	4	8	4	0	4	5	7	8	14	7	12	14	6	12	16	17	19	17	21	16	17	6	9	14	28	26	18	15	29	13	24	10	13	26	25	32	6	23	38	18	21	39	19	50	19	26	13	30	31	37	22	40	56	31	31	53	62	25	29	43	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	4	5	4	1	1	2	3	1	3	2	6	2	2	2	1	5	2	1	3	2	1	4	1	4	1	8	1	4	1	4	2	1	4	5	3	1	5	6	7
42000	-407.359723882267588	-405.798453781467856	-1.561270100799752	0.000238893507438	0.000061687617984	0.258222245743749	0.572615523496240	1	2	4	7	9	11	9	10	11	11	13	13	14	11	14	13	15	15	17	16	17	17	18	19	20	20	21	21	19	20	22	21	22	22	21	21	23	21	24	22	22	24	23	25	23	23	22	24	23	24	27	25	26	27	28	28	29	29	32	29	31	30	33	31	0	1	2	0	4	5	4	0	4	8	9	10	10	5	10	9	6	16	16	11	17	13	20	18	20	14	29	25	21	19	24	19	30	26	21	30	47	18	34	23	23	22	32	33	20	35	25	41	35	24	42	42	38	39	43	52	22	28	24	55	56	34	52	42	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	2	2	2	1	1	2	1	1	2	1	3	1	3	1	3	3	1	1	1	1	2	1	1	2	1	1	2	7	4	9	1	1	4	5	4
42500	-427.480128942693966	-425.984105770600081	-1.496023172093913	0.000362437250556	0.000107810254787	0.297459090151343	0.448834450244068	0	2	3	8	9	11	9	10	10	12	13	11	12	11	14	13	16	15	16	16	19	17	17	20	17	19	21	20	21	22	21	21	22	23	22	23	23	22	22	21	24	25	23	25	22	25	23	24	24	25	24	25	25	27	29	27	28	30	32	31	31	31	34	31	0	1	1	0	4	8	4	0	4	8	7	1	7	7	13	14	15	16	5	16	22	18	13	20	15	17	21	22	26	28	20	25	10	25	20	31	31	20	21	26	21	22	40	38	16	47	32	40	26	24	38	24	33	27	25	33	50	48	38	33	58	32	31	18	1	1	1	1	1	1	1	1	1	1	2	6	1	1	1	1	1	1	3	1	1	1	4	2	1	2	1	3	1	1	2	2	4	3	3	1	1	3	2	1	2	5	1	2	4	1	1	2	3	2	1	2	2	3	7	3	2	3	6	4	1	5	7	9
43000	-393.336311750524715	-391.924616910119539	-1.411694840405165	0.000310562151715	0.000118771750018	0.382441161492742	0.676262999243999	1	3	3	8	10	10	9	11	12	13	11	13	14	12	15	12	15	15	16	16	18	17	19	19	20	19	22	19	19	21	22	21	22	21	22	23	23	22	24	23	24	23	21	23	23	23	24	24	24	23	24	25	27	27	27	27	29	28	32	30	30	31	33	33	0	1	1	0	4	7	4	0	5	11	5	5	12	7	16	7	14	16	18	13	15	17	13	15	17	19	26	19	20	12	18	10	30	10	25	38	27	22	32	34	23	35	23	24	18	21	32	35	35	43	44	30	52	33	39	41	52	49	52	58	44	55	53	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	3	1	1	1	2	4	3	4	1	5	1	1	1	2	1	1	2	1	1	2	4	3	1	1	1	1	1	1	1	3	1	2	2	1	4	1	4	3	3	4
43500	-416.086796999461683	-414.569191628388012	-1.517605371073662	0.000293726384886	0.000083113596210	0.282962649890570	0.450974943019599	1	3	3	7	9	11	10	9	11	11	14	11	13	12	15	14	15	15	17	17	19	18	18	20	20	19	22	20	20	20	19	20	23	23	21	23	23	22	23	22	22	24	23	23	22	25	24	25	23	23	24	25	26	27	28	28	29	29	32	30	31	29	34	33	0	1	1	0	4	7	4	0	4	5	14	5	6	4	14	12	12	12	15	11	19	10	12	15	19	15	30	22	21	31	20	15	38	25	19	38	30	31	22	29	13	38	14	16	15	32	17	41	26	30	21	19	36	46	27	42	54	52	53	58	60	26	53	48	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	3	4	3	2	2	1	1	1	1	1	2	1	1	2	1	2	1	3	1	3	1	5	5	3	3	4	1	2	2	2	4	2	1	3	2	1	2	3	1	1	7	4	3
44000	-421.613940436082999	-420.108556909794743	-1.505383526288257	0.000234337664314	0.000068180560008	0.290950070736067	0.535115851798425	1	3	3	8	10	10	10	9	11	12	14	11	15	12	15	14	15	15	16	17	18	16	19	19	20	20	22	21	20	20	22	21	22	23	21	24	21	23	23	23	24	24	22	23	23	22	24	24	24	23	27	24	25	25	28	27	29	30	33	31	30	31	33	33	0	1	1	0	4	4	4	0	4	4	6	7	16	7	16	12	14	14	10	6	19	12	20	20	13	20	26	15	24	21	16	13	29	25	17	31	13	29	25	29	22	17	13	24	30	32	21	29	16	23	18	21	38	34	17	38	51	53	52	50	55	39	52	45	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	4	1	2	2	1	3	1	1	4	1	1	3	3	1	2	2	1	3	1	1	1	5	4	3	1	3	1	3	2	5	3	8	3	1	1	7	2	1	3	4	4	1	4	4	5
44500	-403.851029201339372	-402.454902690189897	-1.396126511149472	0.000227409254242	0.000092957671146	0.408768198356339	0.481113239986333	1	3	4	7	9	11	10	9	11	12	12	11	14	11	14	14	16	16	15	15	18	18	18	19	20	20	22	20	19	22	22	22	23	22	21	22	24	22	23	21	24	24	23	24	23	24	23	24	24	24	27	26	26	28	28	28	28	28	32	30	31	31	33	33	0	1	2	0	4	7	4	0	5	7	4	8	7	7	14	11	10	10	6	16	13	15	10	20	17	17	35	17	21	20	20	21	27	17	21	24	31	29	17	29	23	33	26	24	20	34	35	26	29	25	24	29	24	50	30	33	45	29	22	50	48	37	60	51	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	3	1	1	2	2	4	2	2	2	1	2	1	3	4	2	1	4	1	1	1	2	4	1	3	1	1	2	4	1	1	2	3	2	4	4	4	3	4	3	2	4	6	3	5	4	1	3
45000	-426.557315912279876	-425.075765342723116	-1.481550569556744	0.000327259795804	0.000100892075534	0.308293523455425	0.539037546977559	0	2	3	9	10	12	10	10	11	12	13	13	14	12	14	13	15	16	16	16	18	17	19	19	21	18	21	20	20	21	23	20	22	21	22	23	23	22	23	23	23	24	21	25	22	24	22	24	24	25	24	23	27	27	28	27	29	29	32	31	31	31	32	33	0	1	1	0	4	7	4	0	4	8	7	8	14	7	11	14	14	12	10	9	20	10	20	18	26	20	23	19	26	32	18	21	13	13	26	18	30	13	32	45	43	34	21	18	29	29	28	39	47	51	18	18	43	25	13	29	55	44	61	57	23	48	53	45	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	3	1	2	2	2	2	1	1	2	1	1	4	1	3	3	2	4	2	6	2	1	1	2	1	6	1	1	2	1	1	1	5	2	4	3	10	4	1	2	1	1	4	3	2	5
45500	-516.219211943724872	-514.741338523070567	-1.477873420654324	0.000442743105590	0.000137787627432	0.311213490830883	0.454294472881135	1	2	3	7	10	12	9	10	11	12	12	12	14	13	14	14	16	16	15	16	17	18	18	19	19	18	20	20	20	20	21	21	22	22	22	24	22	23	23	22	24	25	23	25	23	24	24	24	25	23	26	24	26	27	28	28	30	27	32	31	30	32	33	32	0	1	1	0	4	8	4	0	4	4	7	9	11	7	14	6	11	5	10	16	15	12	12	16	18	19	15	18	26	19	10	24	23	31	17	16	22	19	25	30	12	50	29	4	20	34	33	37	18	30	52	30	15	30	42	35	16	44	56	58	36	47	15	46	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1	2	3	2	1	2	3	2	2	1	3	3	2	1	2	4	1	3	1	3	4	2	5	3	1	4	2	1	6	5	2	2	1	3	1	1	1	6	3	1	2	8	1	2	2	3	5	10	3
46000	-389.862072290574361	-388.454198235528111	-1.407874055046236	0.000214630480944	0.000083346284865	0.388324549704695	0.563927056257914	1	2	3	7	9	11	10	10	11	11	13	12	14	12	15	13	15	15	16	15	19	17	18	19	20	19	21	20	20	21	20	20	22	22	22	24	22	23	23	23	21	24	22	24	24	25	23	25	25	24	27	24	25	25	29	26	27	28	33	29	32	29	34	31	0	1	1	0	4	4	5	0	5	5	7	7	4	7	12	12	6	16	17	10	22	15	12	18	21	17	23	22	19	25	18	20	25	26	26	29	29	28	22	30	22	33	24	37	37	35	35	47	47	31	44	21	50	40	33	52	36	36	24	35	47	57	36	45	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	5	2	1	2	1	2	2	1	3	4	1	2	1	3	1	2	3	1	2	1	2	1	1	2	1	1	1	2	2	3	1	1	4	1	2	2	5	4	4	1	5	3
46500	-412.486383036118639	-411.040512195733697	-1.445870840384915	0.000164268029103	0.000055896050895	0.340273461611510	0.513059056134458	0	2	3	7	9	12	9	10	11	13	11	12	13	12	15	13	16	15	17	16	19	18	17	18	21	20	21	19	19	22	23	21	22	22	21	22	22	23	24	22	24	24	23	22	23	24	21	23	24	23	25	26	26	27	28	27	29	27	32	30	30	31	33	32	0	1	1	0	4	7	4	0	4	9	7	7	12	7	11	14	13	16	18	6	22	13	12	15	21	17	21	20	5	17	24	10	29	26	17	19	26	21	35	32	23	25	26	20	19	37	22	26	40	47	18	30	31	30	21	45	52	37	38	43	54	58	38	21	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	3	1	1	5	3	3	3	2	1	2	3	1	2	2	1	3	2	1	3	3	1	1	2	1	1	5	2	2	2	6	1	2	3	3	3	2	2	5	5
47000	-427.256844019663504	-425.737389049484534	-1.519454970178964	0.000299837943791	0.000084494374468	0.281800139767815	0.648068938355813	0	2	3	7	9	10	9	8	11	13	13	12	14	13	15	13	16	15	15	15	19	18	18	19	19	17	22	20	20	21	21	22	23	23	23	23	22	22	24	22	24	24	23	24	23	24	23	25	24	21	26	25	26	27	27	27	28	29	32	32	31	31	32	34	0	1	1	0	4	4	4	0	5	9	6	6	12	7	12	6	7	12	13	16	17	10	15	18	20	15	29	21	23	24	18	10	30	32	30	28	21	15	35	26	40	37	29	40	15	27	25	35	21	12	38	22	36	22	34	46	45	35	36	61	34	39	52	59	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	1	1	1	2	2	4	2	1	1	1	1	1	3	4	1	1	2	1	2	2	1	3	1	1	1	1	3	1	2	1	3	4	2	2	2	3	1	2	2	3	4	1	4	2	3	2
47500	-424.270660893073455	-422.624680211911311	-1.645980681162159	0.000239326984473	0.000053056397633	0.221689993504568	0.508141439801692	0	2	4	8	9	12	10	11	12	12	13	12	14	13	15	13	15	14	16	17	18	17	19	20	20	19	22	19	18	21	23	22	22	23	23	24	23	22	24	21	23	24	24	23	23	25	23	25	25	24	27	25	27	27	27	27	28	29	33	31	32	31	34	33	0	1	1	0	4	8	4	0	5	4	12	8	9	9	4	7	7	10	8	18	19	14	13	16	10	17	21	16	10	17	20	26	40	26	30	28	27	22	34	23	23	30	13	14	20	35	25	28	34	45	42	30	38	30	39	52	42	51	53	54	55	39	52	43	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	2	3	1	1	3	3	2	2	3	4	4	2	3	1	1	2	1	2	1	3	1	1	2	2	5	4	3	1	1	3	1	1	1	2	2	2	1	1	2	1	4	2	4	3	4	5
48000	-418.242423209965068	-416.786383680643780	-1.456039529321276	0.000257885398274	0.000085162258572	0.330232960618671	0.506647608666577	2	3	4	7	10	11	9	11	11	13	12	10	14	11	14	13	16	16	15	16	19	17	19	19	21	20	21	20	21	19	23	21	21	22	23	24	22	20	21	22	24	25	22	23	23	24	23	24	24	24	26	25	27	28	28	26	30	30	32	32	30	29	32	33	0	1	1	0	4	12	4	0	12	12	5	4	11	7	16	14	15	13	11	16	16	18	10	18	12	17	23	18	38	20	38	26	22	26	15	24	22	22	19	33	23	25	26	24	10	32	32	40	47	43	36	29	38	34	50	46	40	50	48	61	50	34	58	38	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	5	2	1	1	1	1	2	1	2	2	4	2	3	2	3	1	2	2	1	2	5	1	1	1	1	1	2	3	5	5	2	1	4	3	6	1	3	5	1	8
48500	-456.644033713975261	-455.193460149296811	-1.450573564678464	0.000281550144801	0.000094466256744	0.335521961145038	0.386325943956806	1	2	4	8	10	11	10	9	11	10	12	13	15	13	15	14	15	15	15	17	17	17	18	20	18	19	20	21	21	21	20	18	22	22	21	23	23	22	22	23	22	24	22	23	23	25	23	24	24	24	26	26	27	27	28	27	28	27	32	30	32	30	34	32	0	1	1	0	4	4	4	0	4	8	9	8	7	7	12	14	14	14	5	18	18	19	15	13	19	17	11	31	19	21	17	20	26	27	14	28	38	18	27	12	27	39	32	26	20	30	19	24	27	30	18	16	29	34	34	51	52	50	25	55	28	35	31	31	1	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	2	1	3	1	1	1	1	2	3	3	3	1	3	1	2	1	1	1	2	1	1	5	2	5	1	1	2	2	3	3	4	3	1	1	6	5	4	3	3	1	1	2	7	1	5	5	9	6
49000	-473.210862023753009	-471.661961457942937	-1.548900565810093	0.000407463773835	0.000107859230561	0.264708760598464	0.447274966738249	0	3	4	6	9	11	9	10	11	11	12	13	14	12	14	13	16	15	16	15	18	16	19	19	20	19	20	20	19	22	21	21	22	21	23	24	23	23	24	22	24	21	23	23	24	25	23	24	25	24	25	26	26	27	25	28	29	30	33	30	30	30	31	33	0	1	1	0	2	5	4	0	4	5	7	7	11	7	14	7	10	6	15	13	12	20	22	15	20	13	29	13	17	5	20	13	34	12	42	31	29	18	27	25	23	25	24	25	26	35	31	28	42	40	16	45	45	5	47	42	45	35	44	46	57	47	60	20	1	1	2	1	3	1	1	1	3	1	2	2	1	2	1	2	2	2	1	1	3	1	1	3	3	3	1	3	2	5	3	4	1	5	1	2	2	4	2	2	3	1	2	1	2	1	1	2	1	1	5	2	1	5	2	3	2	3	4	2	1	2	1	8
49500	-376.575160275231099	-374.713824168339329	-1.861336106891758	0.000241816458884	0.000039450595205	0.163142721497707	0.579500541104845	1	2	3	7	9	11	10	10	10	12	13	12	13	12	14	14	15	15	16	17	19	17	18	18	19	18	20	20	21	20	21	21	22	22	22	23	22	22	24	22	24	25	23	21	24	24	22	24	24	25	26	26	26	27	26	28	27	29	31	32	31	28	34	33	0	1	1	0	4	8	4	0	4	5	4	7	10	7	13	7	10	12	15	15	22	17	19	19	10	19	15	24	30	20	24	22	27	27	32	28	30	44	25	32	23	37	37	21	21	47	26	40	47	34	28	27	45	39	39	53	42	43	30	48	56	22	52	57	1	1	2	1	1	1	2	1	2	2	3	1	1	1	1	1	2	1	1	2	1	1	1	2	3	1	3	1	1	1	2	2	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	1	1	1	3	3	1	1	1	1	1	3	7	4	1	5	4	3
50000	-420.994318971483835	-419.430250457552745	-1.564068513931077	0.000260799511029	0.000066974480252	0.256804470175210	0.458132286166552	1	2	3	6	9	11	10	11	12	13	13	11	15	13	14	12	15	16	15	16	18	17	17	20	20	20	20	21	20	21	22	22	21	22	23	23	23	21	24	21	25	25	21	24	22	24	23	24	23	24	27	25	27	28	28	27	29	29	32	31	31	32	33	33	0	1	1	0	4	7	4	0	7	9	9	7	9	5	16	7	15	7	10	8	10	16	19	15	17	17	20	20	22	25	14	18	20	22	29	40	30	15	25	29	40	40	9	18	29	35	26	38	43	31	15	21	31	39	39	39	30	37	53	36	42	39	53	14	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	3	1	2	3	3	1	4	2	3	2	3	1	1	3	4	2	2	2	1	2	2	1	1	2	2	4	5	1	1	2	1	1	1	8	3	3	2	2	2	3	2	2	2	2	5	3	10
50500	-425.103293728554831	-423.581496082933938	-1.521797645620878	0.000274015008496	0.000076818515609	0.280344190014798	0.461651007046574	1	3	3	8	10	12	9	10	10	12	13	12	14	12	15	14	14	15	16	17	18	17	19	19	21	19	19	21	20	21	22	22	22	21	23	23	24	22	23	21	23	23	23	22	23	25	21	24	25	25	26	23	26	26	29	28	28	29	33	31	31	32	33	34	0	1	1	0	4	8	4	0	4	4	7	3	6	7	6	10	14	10	6	16	19	11	15	20	11	20	14	18	24	19	20	47	26	19	25	44	15	29	26	22	19	25	38	24	21	20	21	41	40	30	25	31	38	34	42	48	51	56	21	30	58	33	29	52	1	1	2	1	1	1	1	1	1	2	2	4	1	2	2	2	1	2	3	1	1	2	2	1	4	1	3	4	1	3	2	1	1	2	1	1	4	1	2	2	5	1	1	1	2	5	2	1	1	1	4	1	1	3	2	2	1	1	9	4	1	5	7	7
51000	-436.995036315762263	-435.582137922947368	-1.412898392814874	0.000329909788730	0.000125580806448	0.380651956194074	0.477043659013458	1	3	4	8	10	12	9	10	11	11	12	13	15	13	13	13	15	15	16	16	19	17	18	19	20	18	22	19	20	20	20	19	22	22	22	23	24	21	22	21	24	25	23	24	23	23	22	25	24	24	27	25	26	26	28	25	29	28	31	32	30	31	32	32	0	1	1	0	4	7	4	0	5	5	7	9	5	9	8	11	6	12	5	18	18	18	6	18	20	13	12	22	22	18	16	16	23	25	21	29	10	32	13	28	29	43	28	38	20	21	20	17	35	35	21	17	38	26	47	45	51	53	51	59	44	25	44	61	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	3	1	1	1	3	3	1	2	5	2	1	2	3	4	2	1	2	1	6	1	3	1	2	1	2	1	3	2	4	4	1	1	4	7	3	4	2	1	1	1	2	1	2	5	4	1
51500	-419.425060739383582	-417.761266566737731	-1.663794172645847	0.000263227151683	0.000056684636313	0.215344944283558	0.429190112579219	0	2	3	8	10	11	10	9	10	13	13	11	15	12	14	14	15	16	14	16	19	18	19	20	20	19	21	19	21	20	22	20	21	22	22	23	23	22	23	23	24	24	23	25	24	25	23	23	24	23	27	25	26	27	29	27	29	29	32	32	29	30	33	33	0	1	1	0	4	8	4	0	4	6	7	8	10	7	10	14	12	14	9	6	19	10	15	14	17	19	21	17	28	28	28	21	21	24	28	28	34	16	34	34	15	24	25	18	18	25	17	34	35	27	38	21	31	26	29	41	34	47	52	43	47	47	52	53	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	2	3	3	3	4	3	3	1	3	1	1	1	1	1	1	2	2	1	3	1	1	4	2	1	6	3	2	3	1	1	1	3	3	2	5	4	1	3	2	3	3	3	3	3	3
