step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
50000	-566.226466094348780	-573.081954045308180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652692627607406	0	2	3	5	5	4	5	4	7	7	6	6	6	10	6	8	8	9	8	8	9	11	11	9	10	9	10	10	14	11	10	12	11	12	10	12	13	12	12	13	12	12	11	12	13	12	11	13	12	12	13	14	13	14	14	14	13	14	17	14	13	17	16	16	13	17	14	17	16	14	17	15	17	18	18	15	19	19	17	18	19	18	18	15	18	19	18	19	17	20	19	20	19	21	22	21	24	27	26	31	0	1	2	2	3	3	3	2	4	15	0	3	6	7	8	5	2	10	12	15	4	5	5	13	17	16	21	9	18	21	17	25	26	33	26	18	10	27	23	43	17	43	26	17	17	31	35	22	30	31	33	36	34	42	28	28	33	40	58	41	47	16	48	54	28	56	41	58	60	61	61	67	55	60	32	33	84	50	63	54	69	61	84	32	67	60	33	31	61	70	84	93	62	88	90	78	94	97	97	0	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	3	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	6	1	2	2	2	1	2	1	1	2	1	2	2	3	2	1	5	1	2	2	3	2	2	2	2	5	4	2	3	2	1	1	1	1	1	2	2	1	1
50500	-569.959461682094684	-576.814949633054084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607972104984863	0	2	3	4	5	4	6	5	6	6	6	6	6	10	7	8	8	9	8	9	9	9	10	9	10	9	11	10	13	9	10	12	13	12	9	12	13	12	12	13	12	11	11	11	12	11	11	13	13	14	14	14	14	14	14	13	16	15	17	14	13	15	15	17	15	16	15	16	15	15	16	17	15	17	18	17	20	18	18	17	20	17	16	17	19	19	19	17	20	20	20	20	21	20	21	22	24	26	26	31	0	1	2	2	3	3	5	4	2	4	0	3	6	7	10	12	4	10	5	9	9	3	5	5	17	12	9	9	15	9	17	17	43	26	12	18	4	31	14	24	25	26	26	17	46	31	35	23	28	27	43	36	16	42	28	17	43	40	40	25	47	23	39	26	27	50	41	24	32	61	35	67	27	41	60	54	84	46	63	26	74	61	73	83	67	60	76	49	26	82	73	64	80	78	89	50	96	96	96	0	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	3	2	2	1	2	4	2	3	1	1	2	1	2	2	1	5	2	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	3	2	1	1	4	2	1	3	1	1	3	2	1	2	3	2	4	1	2	1	1	2	3	1	3	6	1	4	1	2	1	1	4	1	2	2	1
51000	-571.292495036005789	-578.147982986965189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579861445512269	1	2	3	4	6	5	6	4	7	5	5	7	6	9	6	9	7	9	9	8	9	9	11	11	10	10	10	11	14	11	9	12	11	12	10	12	12	11	11	13	12	12	13	12	12	11	11	13	13	13	13	14	13	15	13	14	15	15	14	13	12	16	16	16	15	15	16	16	16	14	16	16	17	16	18	15	20	18	18	18	18	18	16	17	20	20	19	17	20	20	18	20	21	20	22	23	24	26	27	31	0	1	2	2	3	3	3	2	8	4	0	3	6	5	10	12	2	10	5	15	9	5	35	12	21	12	21	9	36	25	2	31	35	26	5	18	20	27	22	24	27	26	33	46	46	9	26	23	38	38	33	18	22	42	31	25	35	40	24	41	12	48	43	42	55	9	60	12	60	61	70	60	38	60	72	43	84	38	62	70	41	70	60	83	83	60	76	41	71	82	84	80	87	88	90	88	94	97	97	0	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	3	1	2	1	2	1	1	4	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	2	1	2	1	1	1	1	3	1	2	2	1	2	2	3	2	1	2	2	2	2	1	1	2	3	1	3	4	2	1	1	2	2	3	2	2	1	1	1	1	2	1	3	2	1	2	1
51500	-580.054750190344748	-586.910238141304148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485103303518889	0	2	3	4	6	4	5	3	6	5	6	7	6	10	7	8	7	10	8	8	9	9	11	10	10	9	10	11	14	11	9	11	11	12	11	12	12	11	13	13	12	12	13	11	12	11	11	12	13	13	14	15	13	14	13	13	16	14	16	13	13	16	14	15	15	16	15	16	15	14	17	16	17	18	18	16	20	20	18	18	19	17	18	16	20	20	18	17	21	20	19	19	18	20	21	22	22	25	26	29	0	1	2	2	3	3	3	2	2	8	0	3	6	7	10	5	4	15	5	9	9	13	5	12	17	12	9	9	18	25	9	4	19	26	26	18	28	9	22	24	17	33	26	17	28	21	19	6	17	27	43	36	22	42	46	28	43	24	58	25	35	23	16	42	38	56	32	40	41	61	47	67	84	60	60	47	73	41	53	64	41	61	73	38	60	69	42	28	70	79	73	71	57	25	90	81	78	97	97	0	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	2	2	2	1	1	2	1	2	2	1	1	2	3	2	1	2	3	2	1	2	1	1	3	2	2	3	1	2	2	1	1	2	4	3	2	1	2	2	1	1	1	2	3	1	1	1	2	3	1	2	2	2	1	2	1	3	1	1	2	2	2	2	4	3	2	4	2	1	2	4	2	3	2	3	1	1	1	1	5	1	1	1	1	3	1
52000	-577.651904079386213	-584.507392030345613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556388414351174	0	2	3	5	5	5	5	4	7	6	5	8	6	10	8	9	8	10	7	8	8	10	10	9	10	10	8	10	13	11	10	11	12	12	9	11	12	11	10	13	12	12	12	12	12	12	12	13	13	14	12	13	13	14	13	14	14	14	16	12	14	15	15	16	14	16	15	16	17	16	15	17	15	17	18	17	21	18	17	18	19	16	18	17	20	20	17	18	20	21	19	20	19	20	23	22	25	26	27	29	0	1	2	2	3	3	3	2	4	8	0	5	5	12	10	6	4	15	5	10	9	12	12	6	9	35	2	4	10	27	21	9	26	26	6	15	20	21	5	24	9	26	26	38	30	31	35	14	32	38	16	18	5	26	28	30	43	24	58	17	47	48	48	42	32	27	60	58	32	26	47	41	17	41	60	48	83	21	63	70	75	33	84	60	56	78	64	28	34	70	84	87	87	49	90	46	94	94	97	0	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	1	1	4	2	4	2	1	2	1	1	2	2	2	2	2	2	2	1	2	1	1	1	2	1	2	1	1	1	5	3	2	2	1	3	1	1	1	2	1	2	2	5	2	1	3	3	2	2	3	2	3	2	2	4	1	1	1	2	1	2	2	1	1	4	4	2	1	2	2	3	1	3	2	3	1	1
52500	-549.604816842926084	-556.460304793885484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622119223128242	0	2	3	4	5	5	6	3	7	6	6	7	7	10	7	7	8	7	9	8	9	9	8	10	10	9	11	10	14	12	10	12	12	13	10	12	12	12	13	13	11	12	12	10	12	10	11	13	14	14	13	15	13	15	15	14	15	14	17	14	13	16	14	16	15	16	16	17	15	15	16	17	16	18	18	17	21	20	18	16	19	18	18	17	19	19	18	19	18	21	19	20	20	21	22	21	25	26	27	31	0	1	2	2	3	3	3	2	2	8	0	5	6	7	8	7	15	10	12	8	9	12	5	13	21	23	21	9	18	27	21	46	26	33	26	10	20	21	22	24	44	26	23	9	21	9	35	12	31	46	26	29	5	43	28	38	33	24	58	41	19	63	48	43	30	56	56	40	60	61	33	60	17	60	60	54	83	49	62	42	69	70	84	73	72	60	64	49	61	70	73	87	87	88	90	49	94	94	97	0	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	3	2	2	2	2	1	1	2	2	2	2	1	2	3	4	1	1	3	2	2	1	2	2	2	2	2	1	1	3	1	1	1	2	1	1	2	1	2	2	2	1	2	3	1	2	2	2	1	1	1	2	2	3	2	2	2	1	2	1	1	4	2	3	1	1
53000	-532.919628139719407	-539.775116090678807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638484627494842	1	2	3	3	6	4	5	4	6	6	6	7	6	10	8	7	8	9	9	7	9	11	11	10	11	9	10	11	13	12	10	10	11	13	10	13	13	11	13	12	12	13	11	12	12	12	11	13	14	13	14	15	12	15	14	13	15	14	16	13	14	15	14	16	14	15	15	15	16	15	16	16	15	18	18	16	19	19	17	18	19	18	16	18	19	17	18	18	19	20	19	20	20	20	22	21	25	25	26	31	0	1	2	2	6	3	3	2	4	8	0	3	6	16	10	3	9	10	5	10	17	12	5	5	32	16	21	18	10	21	21	17	26	43	19	10	18	27	12	24	32	26	26	21	38	31	35	23	46	31	53	36	23	61	28	25	43	24	58	28	33	48	23	54	28	56	60	40	73	42	70	60	28	86	86	54	83	17	48	54	69	70	67	83	67	60	42	31	71	89	83	76	87	88	90	49	94	78	97	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	4	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	1	2	3	1	1	1	2	4	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	1	1	3	2	2	1	1
53500	-568.093284799372100	-574.948772750331500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592165344735687	-1	1	3	5	6	5	4	4	7	6	5	7	4	9	7	7	8	9	9	8	9	11	10	10	11	9	10	10	13	11	10	12	11	11	10	12	13	11	12	14	12	12	12	11	12	12	11	13	12	13	13	14	13	15	12	13	14	13	16	14	13	16	15	16	13	15	14	17	16	15	15	16	16	18	17	16	20	19	16	19	20	17	17	18	19	18	17	19	21	20	19	20	20	20	22	22	26	25	28	31	0	1	2	2	3	13	3	2	8	8	0	5	3	7	8	5	2	10	12	10	9	19	5	12	17	5	17	17	32	21	21	9	26	35	19	18	18	27	23	24	21	35	26	9	38	31	35	23	44	25	33	36	39	42	28	38	43	24	58	41	35	23	48	42	21	9	41	58	60	33	35	60	17	66	41	54	84	49	5	54	69	71	66	83	67	41	76	9	61	82	32	87	87	88	90	21	98	94	98	0	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	4	1	2	1	2	2	1	4	2	3	1	2	3	4	2	2	1	1	1	2	3	1	6	4	2	2	1	1	1	1	6	1	3	1	1
54000	-563.678295027321155	-570.533782978280556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613717260300373	0	2	3	4	5	5	5	5	6	6	6	7	4	9	7	7	8	9	8	8	10	10	9	10	9	9	10	11	13	11	10	11	12	11	10	12	11	12	13	14	11	11	12	11	12	12	12	13	14	13	13	12	14	13	14	14	15	14	16	13	12	16	15	16	14	14	15	17	15	15	17	17	14	17	18	16	20	19	18	18	19	17	16	18	16	16	18	18	20	21	20	20	21	21	22	23	25	26	28	31	0	1	2	2	3	13	3	2	2	8	0	5	3	7	10	5	4	15	12	10	9	5	13	5	9	19	17	21	15	17	17	10	26	26	26	18	20	27	22	24	25	19	35	17	17	31	35	42	21	31	33	18	22	26	28	21	33	24	40	41	22	48	48	54	28	32	60	58	17	61	34	86	21	60	86	54	83	49	63	64	69	70	73	73	60	60	76	17	23	70	84	71	87	78	71	94	96	96	97	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	2	3	2	1	1	1	3	1	1	3	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	3	1	1	2	1	2	2	2	1	2	2	2	1	2	1	1	1	3	4	5	2	1	2	1	3	2	1	1	1	1
54500	-578.159192392756154	-585.014680343715554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579305141071240	0	1	3	3	6	4	6	3	6	6	7	8	7	9	7	9	8	8	6	9	10	10	10	11	10	9	9	11	12	11	10	12	13	11	10	13	12	12	12	13	12	12	11	11	11	12	12	13	13	14	14	15	13	14	15	14	16	15	17	13	12	16	15	16	14	16	16	16	15	15	16	16	15	16	18	17	20	19	18	17	19	16	17	18	19	20	18	17	19	20	19	18	21	20	21	22	24	27	28	30	0	1	2	2	3	3	3	2	4	8	0	3	6	7	10	19	9	10	3	15	9	12	6	13	17	5	9	17	15	27	17	21	43	26	19	18	20	31	22	24	21	5	35	25	27	31	26	12	17	32	48	29	26	43	30	17	63	24	24	27	35	48	22	26	28	56	60	58	56	61	35	32	60	41	74	54	84	32	48	63	69	70	73	73	74	49	80	49	43	71	83	54	33	88	64	78	94	97	97	0	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	3	2	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	3	1	1	1	2	2	2	3	1	1	2	2	2	1	3	1	2	3	2	1	2	3	4	2	1	2	1	1	2	3	3	1	2	1	1	1	3	2	1	2	1	2	2	1	3	1	2	4	2	1	2	3	2	3	2	3	1	4	1
55000	-585.299875861993314	-592.155363812952714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568060781335963	0	1	4	4	5	2	6	4	6	7	6	7	6	8	7	8	7	9	8	8	9	9	10	9	10	10	10	10	13	9	10	11	11	13	11	12	12	12	12	11	11	12	12	12	12	12	12	13	13	13	14	15	11	15	14	13	15	15	17	13	13	16	15	17	14	16	15	17	17	16	16	16	16	17	19	14	21	19	19	18	20	17	18	17	19	17	19	18	20	21	17	20	21	19	23	22	24	27	27	31	0	1	6	2	3	2	5	2	2	8	0	3	6	5	8	12	4	9	5	10	17	12	13	13	17	19	9	30	18	9	9	17	26	26	3	15	20	17	22	23	9	26	33	21	27	31	7	7	31	46	47	36	5	42	28	32	48	40	58	32	33	12	34	42	32	25	60	58	60	61	35	67	60	41	60	42	84	38	39	42	69	61	73	67	67	60	54	21	71	71	73	64	87	74	90	32	49	78	97	0	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	2	1	2	4	3	3	1	1	1	2	1	1	1	1	2	3	4	2	1	1	1	3	2	2	1	1	2	1	1	2	3	1	3	2	3	1	1	2	2	3	1	1	2	2	1	3	3	3	3	2	2	1	1	2	2	3	4	2	2	1	1	1	1	1	5	5	4	1	1
55500	-566.404522872531402	-573.260010823490802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562371033672322	0	2	4	3	6	3	6	5	6	6	6	7	6	10	8	9	9	10	8	9	8	9	10	10	8	10	10	10	14	11	10	12	12	12	8	12	12	11	12	12	12	12	12	11	13	11	10	13	11	13	14	14	13	14	14	14	15	14	14	12	12	16	15	16	12	16	16	16	16	15	15	15	14	16	17	16	19	19	18	18	20	17	16	17	20	19	19	17	20	21	20	17	21	20	22	20	25	26	27	31	0	1	6	2	3	2	3	4	4	8	0	6	6	7	10	12	25	10	5	15	9	3	22	13	5	35	4	9	36	4	21	27	5	26	12	18	15	10	3	24	21	23	26	9	38	31	35	23	9	49	34	18	22	42	28	32	43	40	24	25	47	48	48	54	28	56	72	24	60	61	61	30	41	56	55	42	83	55	63	54	69	71	73	73	72	72	92	50	54	89	77	42	87	88	89	50	96	78	97	0	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	1	2	1	2	1	1	5	2	1	4	2	1	3	2	1	1	2	4	3	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	3	2	2	1	2	2	1	2	2	2	2	2	2	2	1	1	2	3	2	1	2	3	1	1	3	1	1	1	3	2	2	1	1
56000	-576.940133861935919	-583.795621812895320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697659545548143	1	2	4	5	6	3	5	4	7	6	7	7	6	11	7	8	9	9	8	9	9	8	10	11	10	8	10	11	13	12	11	10	12	11	10	11	12	11	12	13	13	13	12	12	13	12	11	14	13	13	13	14	13	14	13	13	15	14	17	13	12	16	15	17	13	16	15	17	17	15	16	15	15	17	18	16	20	19	17	18	20	16	17	18	19	19	17	18	17	20	19	19	20	21	21	22	24	24	27	31	0	1	6	2	3	2	3	2	2	8	0	3	6	12	10	12	9	10	3	15	9	13	5	13	4	5	21	21	36	27	21	17	26	26	26	15	20	27	5	24	21	33	6	32	25	27	35	39	38	17	33	36	22	42	9	4	25	40	24	25	47	48	48	35	28	56	60	40	25	61	61	17	43	60	72	42	73	60	62	57	60	43	73	73	67	41	76	49	54	82	69	87	80	78	82	88	78	96	97	0	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	5	2	1	1	1	1	1	2	1	1	1	1	3	4	3	1	3	1	1	1	1	3	1	2	1	2	4	1	2	3	2	2	2	1	2	3	1	1	2	2	2	2	2	2	1	2	2	2	1	1	1	1	2	3	2	1	2	1
56500	-571.188779004602225	-578.044266955561625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586150185805832	1	2	4	4	4	3	6	4	6	6	6	7	5	10	7	7	7	9	8	8	9	9	10	11	10	9	11	11	14	11	10	11	12	13	10	12	12	12	11	13	12	12	13	11	13	12	12	13	13	14	13	15	13	13	13	13	15	14	16	13	14	15	15	16	13	16	16	16	17	16	17	15	16	17	18	16	20	17	18	18	19	17	17	15	20	19	18	16	21	21	20	20	20	20	23	21	25	26	27	32	0	1	6	2	6	2	5	2	2	8	0	5	6	7	2	7	4	10	5	15	4	16	5	12	9	16	25	17	36	21	21	17	26	26	26	23	20	27	22	24	17	26	26	15	27	31	35	24	41	41	33	36	22	42	28	41	22	40	58	38	43	58	42	26	44	25	60	40	60	42	61	32	84	25	72	54	83	49	41	47	60	61	84	60	75	60	62	49	61	71	73	87	80	88	79	94	94	78	97	0	1	1	1	1	1	1	2	1	2	1	1	2	1	2	3	1	1	2	2	1	3	1	3	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	3	1	1	2	3	4	3	3	2	1	1	1	2	2	2	3	2	2	1	1	2	2	1	3	5	1	1
57000	-606.075102078915393	-612.930590029874793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596470440285322	-1	2	4	3	6	3	5	5	7	6	6	8	7	11	6	9	8	9	6	8	9	10	8	9	11	9	10	11	13	11	9	12	13	12	10	13	12	12	12	13	12	13	12	11	12	9	12	13	12	13	12	14	13	14	15	14	15	13	16	12	14	15	16	16	13	16	16	16	16	15	17	16	16	15	18	17	20	17	18	18	20	18	18	17	19	19	18	17	19	21	20	19	20	21	22	20	26	27	28	31	0	1	6	2	3	2	3	4	4	4	0	3	6	16	4	6	2	8	3	10	10	23	3	13	9	3	46	17	8	21	17	27	43	26	23	17	20	27	3	39	21	34	19	21	17	9	35	14	46	31	35	18	22	42	46	60	47	24	24	21	34	53	14	54	28	56	60	58	25	35	47	60	74	60	41	54	73	50	48	54	69	51	60	39	67	41	64	31	61	70	73	76	87	86	70	78	96	94	97	0	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	3	3	2	1	1	2	1	2	1	2	3	1	2	4	1	1	1	1	2	2	2	2	1	5	1	2	1	3	1	2	1	1	1	1	2	1	1	2	1	3	1	2	2	5	2	1	1	2	1	2	1	2	2	3	3	3	3	1	2	3	2	2	2	2	2	2	3	3	2	2	4	2	3	3	2	2	1	1	1	3	2	3	2	1	1
57500	-575.056106960247007	-581.911594911206407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585795113871362	0	1	3	3	5	5	5	4	6	6	5	7	7	7	7	8	8	9	8	8	10	11	11	9	9	9	11	11	13	12	8	11	12	13	10	11	12	11	13	14	12	13	12	11	13	12	12	14	13	14	13	12	13	13	14	11	16	12	16	12	12	17	16	17	14	16	15	16	17	15	16	17	16	17	19	15	20	19	18	18	18	18	17	18	19	20	18	18	18	21	19	20	19	21	23	23	26	26	27	31	0	1	2	2	3	3	3	4	2	8	0	5	6	7	10	3	4	10	3	15	31	12	5	19	2	12	25	17	32	27	9	9	35	26	12	18	20	21	22	58	44	43	26	17	44	31	35	23	31	9	35	36	13	22	28	21	70	24	40	25	26	39	23	13	28	41	41	58	49	61	47	41	67	17	41	34	84	88	64	54	74	70	73	83	72	67	76	74	47	89	83	87	87	78	89	46	96	96	96	0	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	2	2	2	2	1	1	3	3	1	4	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	1	2	3	4	2	1	3	1	2	1	1	1	1	2	1	3	2	4	2	2	2	2	3	2	2	3	1	4	3	1	2	1	1	3	1	2	1	1	1	2	2	1	3	2	1	1	1	1	3	6	1	2	2	1
58000	-554.754967129716078	-561.610455080675479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672146074555260	0	2	3	4	5	4	6	4	6	7	6	7	7	9	8	9	8	8	9	8	9	10	11	11	10	9	9	11	11	12	11	11	12	9	10	13	11	10	13	12	11	12	12	11	12	10	12	10	13	13	14	15	14	14	14	12	15	14	17	13	13	15	14	15	14	16	15	16	17	16	17	16	17	17	17	16	20	20	18	18	19	17	18	16	19	19	18	18	20	20	20	19	20	20	21	22	24	26	27	29	0	1	2	2	3	3	3	2	2	8	0	5	6	13	8	7	4	8	13	8	4	19	12	13	17	12	9	25	9	38	46	25	26	12	26	15	15	27	22	24	21	26	26	9	9	17	35	5	44	46	47	36	22	43	28	46	23	40	58	41	35	22	12	34	28	56	60	58	41	61	61	41	84	60	67	54	73	88	70	57	75	61	84	67	67	60	62	38	64	71	73	87	42	88	90	31	96	97	96	0	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	2	3	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	2	3	2	1	1	2	2	2	1	1	2	1	1	1	2	2	2	1	2	2	2	4	1	2	1	1	3	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	2	3	1	3	2	2	1	1	4	1	1	5	1	1	2	1
58500	-563.477074686887249	-570.332562637846650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610603856697307	0	2	4	4	6	5	6	4	6	6	6	7	7	9	7	8	8	8	7	9	9	10	10	10	9	9	9	11	14	10	10	12	11	13	10	12	12	10	12	12	13	13	13	12	11	11	12	13	13	12	13	14	14	15	14	12	15	14	14	11	13	17	15	15	14	17	15	15	16	15	16	16	16	18	16	17	19	19	19	18	19	17	17	18	20	19	18	19	21	20	17	20	19	21	22	21	26	27	28	31	0	1	2	2	3	3	3	2	4	8	0	3	6	7	8	12	4	8	3	10	9	12	14	13	8	19	9	17	18	9	21	38	5	33	26	18	20	27	13	24	25	39	26	38	25	31	35	26	31	17	39	36	22	42	25	21	13	40	40	21	35	63	48	42	44	56	41	24	41	26	61	67	41	73	60	42	83	49	62	54	41	61	73	73	86	73	42	44	19	82	73	87	87	88	90	88	94	97	97	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	1	2	2	1	1	3	1	1	2	2	1	3	2	2	1	2	1	1	1	1	2	2	2	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	1	1	3	2	1	2	2	2	2	1	1	2	1	2	3	2	8	1	1	2	1	1	1	2	2	1	1	1
