step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
50000	-1041.043529914615192	-1039.348268444338828	-1.695261470276281	0.000311724284733	0.000063900153562	0.204989334138879	0.430225352371557	0	3	2	4	5	7	6	8	8	9	8	7	8	7	6	7	6	8	10	9	10	11	11	13	9	10	12	11	12	11	14	13	14	15	14	15	13	15	17	16	15	16	16	15	17	17	18	18	19	16	18	18	16	17	18	20	18	17	18	18	20	20	22	22	22	22	20	22	20	19	24	25	22	21	23	22	23	20	22	23	24	25	26	25	23	26	25	26	26	25	27	24	26	26	28	28	26	29	28	27	30	30	29	30	29	33	33	35	31	35	36	37	37	43	0	3	1	3	1	17	4	2	15	5	17	3	14	4	4	0	4	3	8	9	17	19	16	11	8	0	19	9	9	16	19	0	29	11	22	10	16	10	33	38	4	22	19	25	0	23	30	18	25	29	43	13	16	41	44	45	23	23	53	38	47	48	55	42	54	67	58	58	48	37	69	33	54	47	66	23	66	46	51	33	41	71	74	23	29	63	64	61	77	75	61	25	81	43	61	61	77	97	38	55	105	86	33	66	75	90	95	88	83	103	99	105	76	113	1	1	1	1	3	1	1	2	1	3	1	3	1	1	1	1	1	3	2	1	2	1	2	2	1	1	1	1	2	2	4	1	1	3	2	3	3	2	2	1	6	2	4	3	1	3	2	5	5	2	1	8	4	1	2	1	3	3	1	3	1	1	1	3	2	1	2	3	1	3	2	6	3	1	1	6	1	2	3	6	6	1	4	6	5	3	1	2	2	1	3	7	1	4	3	3	2	1	8	6	1	2	7	5	3	5	4	4	4	3	6	4	9	3
50500	-1084.858379734249183	-1083.004423839894798	-1.853955894354300	0.000259909227776	0.000042796547782	0.164659593459176	0.342866098572449	0	1	3	4	4	6	6	8	6	9	7	7	8	8	8	7	9	9	10	10	11	9	11	12	11	9	13	12	13	11	14	13	13	16	13	14	13	15	18	15	14	17	17	16	17	17	15	17	19	16	18	18	18	16	20	19	18	20	19	20	19	19	22	22	22	23	19	23	21	22	23	25	22	21	23	22	21	22	22	22	24	24	27	24	23	25	26	26	25	26	26	26	26	28	27	28	28	28	27	29	30	30	30	29	28	32	33	35	33	35	35	37	37	42	0	1	2	3	2	3	4	4	3	5	2	4	2	4	4	0	9	12	22	18	8	8	16	13	7	0	22	3	9	16	35	0	15	27	22	29	16	13	18	22	9	38	20	36	0	16	37	31	28	11	31	12	47	11	27	45	47	46	16	51	16	54	51	11	54	59	57	57	62	54	69	51	54	47	58	47	47	57	33	35	54	62	90	74	28	43	48	58	46	75	30	28	81	52	53	61	76	66	18	25	84	86	10	53	88	75	66	90	105	103	81	106	99	111	1	1	1	1	1	1	2	3	1	3	3	2	3	2	2	1	1	1	1	1	2	1	3	3	4	1	2	5	3	3	1	1	2	2	3	1	3	3	4	3	3	1	3	1	1	4	1	2	4	4	2	5	2	7	2	1	2	2	5	2	5	2	3	8	3	3	1	3	1	4	1	3	3	3	1	3	3	2	4	4	6	3	1	2	6	4	4	3	3	1	8	7	1	4	3	5	3	4	8	8	3	2	11	5	1	3	4	4	1	3	5	2	5	3
51000	-1028.162366535441151	-1026.195355195078491	-1.967011340362759	0.000315242909016	0.000045354258281	0.143870827808191	0.365316902564018	-1	2	2	4	4	7	6	6	6	8	8	8	8	8	8	7	8	9	10	12	11	10	11	12	10	11	11	13	12	12	11	13	13	16	13	13	13	15	17	17	15	17	16	15	16	18	17	18	19	17	19	18	17	16	20	19	18	18	19	20	20	19	22	23	19	22	19	23	21	22	24	25	22	21	21	23	21	23	21	23	24	25	27	25	23	25	24	25	24	27	23	26	25	27	29	27	26	28	28	29	30	30	30	31	28	34	33	34	32	34	35	37	38	42	0	1	1	2	2	9	4	2	4	8	9	9	4	2	8	0	9	12	18	7	9	4	16	9	15	0	14	19	17	16	13	0	10	33	13	31	16	25	14	24	15	44	35	25	0	16	23	38	33	33	24	40	23	24	29	45	53	16	30	21	23	20	52	40	54	57	30	67	62	65	69	28	54	67	53	75	57	77	40	38	54	69	89	67	31	85	24	74	74	59	23	14	46	33	90	78	74	97	86	39	59	63	33	76	57	96	59	83	76	103	103	101	103	103	1	1	2	1	1	1	1	2	1	2	1	1	2	3	2	1	2	1	1	3	3	3	2	4	1	1	1	2	2	2	2	1	2	2	3	1	3	2	3	3	4	1	3	3	1	5	4	2	4	2	3	1	5	3	3	1	1	6	3	6	5	4	2	3	2	2	4	1	2	2	2	5	3	1	2	1	2	1	2	4	5	2	1	3	6	1	6	3	2	3	8	8	5	5	1	3	2	2	1	5	5	5	10	6	5	3	6	3	4	2	2	4	3	5
51500	-1038.139921045864867	-1036.326187796616523	-1.813733249248412	0.000364077176986	0.000063129947987	0.173397158562407	0.375914758523025	-1	3	1	5	3	6	6	6	8	9	8	8	9	8	7	8	9	8	9	11	11	10	12	11	11	11	12	12	12	12	13	13	13	16	13	14	15	15	17	16	15	14	16	16	17	17	18	17	20	17	18	17	18	19	20	19	18	17	19	20	20	19	22	21	22	20	21	23	21	22	23	24	20	23	24	20	22	21	22	23	24	23	26	24	23	23	25	26	24	26	27	24	25	28	28	26	28	29	28	27	30	30	28	31	29	33	33	35	32	34	33	37	37	42	0	1	1	3	1	4	5	5	8	7	5	5	15	6	2	0	14	4	7	5	6	18	16	17	7	0	14	13	19	16	22	0	22	25	9	7	16	11	38	25	27	28	4	19	0	16	16	31	25	29	42	38	16	10	40	45	16	16	30	25	16	58	33	33	73	16	59	59	62	73	69	79	53	76	23	23	47	59	51	44	73	69	68	78	55	34	39	89	67	30	76	38	44	34	76	59	88	91	80	51	83	25	55	74	88	105	59	88	98	93	57	77	53	111	1	3	2	2	2	1	1	1	1	2	4	3	1	1	2	1	1	2	1	4	2	1	2	1	2	1	1	1	1	1	2	1	1	2	3	4	4	3	1	2	2	1	4	4	1	5	5	2	3	2	2	1	7	4	3	1	5	5	4	5	6	1	6	2	1	5	1	3	1	1	1	1	1	2	7	3	3	2	2	4	3	1	2	2	2	3	3	1	1	7	3	5	4	6	3	4	1	1	3	4	2	9	4	3	1	1	6	5	2	3	7	6	11	4
52000	-1023.631181924610814	-1021.784901934084019	-1.846279990526843	0.000435843277478	0.000072465251319	0.166264469508574	0.372781772667099	-1	1	3	3	5	7	5	6	8	7	8	7	8	9	6	8	8	9	10	11	12	10	11	11	11	10	13	12	11	13	14	14	14	16	12	14	14	15	17	17	16	16	16	16	17	17	17	17	19	17	18	18	19	18	18	20	18	19	17	20	19	18	22	21	20	22	19	23	20	21	22	22	23	22	23	22	23	23	20	24	24	24	27	25	22	24	27	25	25	26	26	26	25	27	27	26	28	27	28	28	31	31	29	30	27	33	32	35	30	35	34	37	38	39	0	1	2	2	1	4	3	4	15	15	4	15	4	12	4	0	15	4	12	3	13	13	16	3	12	0	12	11	13	16	6	0	29	14	24	24	16	22	42	27	22	10	6	35	0	16	23	19	39	42	29	44	16	11	42	45	23	16	23	41	23	31	22	52	20	67	46	46	62	31	69	52	70	67	23	16	23	46	34	50	73	71	89	30	28	72	86	78	78	30	75	44	63	39	75	75	88	89	64	86	95	52	49	88	47	91	83	89	88	111	54	97	53	102	1	1	1	1	3	2	1	1	1	1	3	1	2	1	1	1	1	3	2	4	1	1	1	3	2	1	2	2	1	3	4	1	1	3	1	2	3	2	1	3	2	3	3	2	1	2	3	4	1	1	3	2	6	5	1	2	4	6	4	2	4	2	5	2	4	1	1	3	1	3	1	2	1	1	3	7	4	3	2	5	1	1	1	5	5	1	1	1	1	5	2	5	1	6	1	2	2	1	4	2	2	5	5	3	5	3	3	5	3	1	6	4	9	2
52500	-1034.611169073947394	-1032.753233317029526	-1.857935756917887	0.000319024621604	0.000052268502929	0.163838460700729	0.336040869974913	-1	3	2	3	4	5	5	5	7	9	6	8	8	7	8	7	9	9	9	11	11	10	11	11	11	11	11	12	11	12	13	13	14	15	14	13	15	15	17	16	13	16	15	16	17	17	14	16	20	17	18	19	18	18	19	21	18	18	18	20	20	19	23	21	20	22	20	23	21	21	23	24	19	20	20	22	23	22	21	24	23	24	25	25	22	24	26	26	24	25	27	24	25	27	27	27	27	28	28	28	30	31	28	29	30	33	33	36	32	35	33	37	36	42	0	3	1	3	2	2	1	5	5	6	2	3	6	5	14	0	5	9	11	11	14	6	16	5	10	0	9	3	18	16	3	0	29	29	24	12	47	10	7	35	12	20	9	29	0	47	23	27	43	2	3	24	16	31	20	45	16	30	23	42	23	51	18	43	28	59	59	37	53	73	69	35	54	30	47	23	37	59	20	42	73	71	77	89	36	25	20	61	68	59	74	55	63	86	84	84	68	46	64	92	30	72	36	89	83	68	97	91	68	87	63	97	63	110	1	1	1	1	1	1	4	1	1	2	2	3	1	2	1	1	1	1	2	3	1	3	2	3	1	1	2	7	1	2	6	1	2	2	1	3	1	4	7	2	3	3	4	3	1	2	1	2	3	7	8	4	6	2	3	2	5	3	4	1	4	1	6	4	3	2	1	3	2	1	1	6	1	5	2	5	4	2	5	4	3	1	1	1	4	5	8	3	1	3	5	3	1	2	1	1	2	5	3	1	6	3	7	3	3	4	2	6	5	5	4	4	5	3
53000	-1026.646045405233508	-1024.660612845580999	-1.985432559652604	0.000402814004516	0.000056762687293	0.140915376963941	0.432945937205783	-1	1	2	5	4	7	5	8	7	7	7	6	9	8	8	8	8	8	8	10	12	10	12	13	10	10	13	13	12	12	13	13	11	16	14	15	15	15	18	17	15	16	17	15	18	17	18	18	19	17	17	18	16	18	19	20	17	19	18	20	17	20	22	21	21	23	21	23	22	19	22	24	21	22	24	23	22	22	23	22	24	25	26	25	23	26	26	25	25	26	26	27	25	28	27	26	28	26	28	28	29	30	29	31	29	33	33	34	31	35	36	37	37	42	0	1	1	3	2	7	2	4	1	5	7	5	6	10	6	0	11	12	12	6	8	18	16	18	7	0	18	22	22	16	20	0	20	31	24	12	23	24	27	4	14	19	29	27	0	23	53	13	33	27	38	28	23	40	24	45	23	37	30	55	23	61	18	34	54	58	58	57	40	24	62	60	40	67	68	58	58	61	80	60	73	43	74	66	27	60	60	58	59	74	37	79	40	92	68	84	74	47	42	41	98	79	79	83	75	74	98	77	61	93	107	97	63	110	1	1	2	2	1	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	3	1	2	2	1	1	2	1	4	2	2	3	6	3	3	4	1	1	3	1	4	4	2	1	2	2	1	3	1	2	2	3	1	4	2	6	3	2	2	2	3	5	2	1	2	1	1	1	3	1	2	1	1	2	3	2	1	6	4	3	3	3	2	6	2	5	1	2	1	3	4	6	7	2	4	3	3	2	6	4	5	7	5	2	4	6	3
53500	-993.069177182733142	-991.102856361288332	-1.966320821444809	0.000290436519785	0.000041818120950	0.143983686970280	0.435476012840026	-2	3	2	4	2	6	6	6	6	9	8	8	9	8	8	7	7	9	10	11	11	10	12	12	10	9	13	12	11	11	14	13	12	14	12	13	15	15	15	17	16	15	17	15	17	17	18	18	20	18	19	17	17	16	20	20	18	19	19	21	20	19	23	23	22	23	20	24	21	19	22	24	21	23	22	22	22	23	22	22	24	24	26	26	23	24	26	24	24	27	27	25	25	28	28	27	28	28	29	27	31	30	30	30	29	34	33	36	32	34	35	36	38	42	0	3	1	5	1	4	2	4	4	14	6	9	4	8	6	0	2	4	12	12	15	5	30	3	7	0	14	19	12	16	7	0	4	35	19	4	23	27	2	3	28	24	13	36	0	23	23	27	52	52	20	42	23	22	19	45	23	23	37	51	16	54	24	25	70	59	47	37	62	54	62	50	70	23	59	46	47	57	51	20	70	62	77	46	55	79	85	67	47	83	75	79	39	72	66	58	68	88	80	64	57	92	99	89	77	109	90	68	83	93	93	109	93	113	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	4	1	2	2	3	1	5	3	1	3	1	2	2	3	1	4	1	1	4	2	1	6	7	3	1	3	1	1	2	3	2	2	1	3	2	3	4	5	1	3	3	2	1	7	2	5	7	2	3	1	4	1	2	2	2	2	5	1	3	2	2	1	5	2	3	1	5	1	1	2	2	3	1	3	1	7	3	1	3	1	2	4	2	6	3	1	3	3	1	3	7	2	3	5	2	11	2
54000	-948.921607922460112	-947.158953175315560	-1.762654747144547	0.000275160501516	0.000051125133583	0.185801135341313	0.411664972767412	-1	2	3	4	4	6	6	7	8	8	5	7	9	9	6	8	8	8	10	12	11	10	11	12	10	9	12	12	12	13	14	13	12	15	14	14	14	15	17	14	15	16	17	15	18	15	17	16	18	15	19	19	18	18	19	20	17	20	19	20	19	19	23	22	20	21	21	23	22	21	23	25	22	22	21	22	22	22	22	24	24	24	26	25	23	23	26	23	25	25	27	26	26	26	28	27	27	28	27	27	30	28	30	29	29	34	33	36	31	34	34	36	38	41	0	1	2	2	3	11	5	2	3	15	3	4	18	10	2	0	11	7	13	19	14	2	16	8	4	0	19	19	18	23	20	0	5	27	2	29	16	29	50	27	27	3	44	21	0	16	30	38	31	20	20	34	30	22	36	45	23	30	23	39	37	54	39	25	54	47	61	66	62	54	62	43	70	23	30	47	61	47	22	55	73	62	77	68	39	39	55	37	53	77	74	80	42	80	75	74	46	58	31	80	88	92	100	91	97	109	83	90	91	93	93	109	93	113	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	1	1	5	2	1	3	1	1	1	2	1	1	1	4	1	5	1	2	1	1	1	1	7	1	2	1	3	3	1	2	2	4	2	2	5	2	2	3	3	4	1	2	1	3	6	2	3	1	1	1	2	2	4	1	5	4	2	1	3	5	3	1	2	2	1	4	3	3	5	3	1	3	1	6	1	4	3	4	4	6	2	4	1	2	1	1	1	5	5	2	3	4	3	8	1
54500	-970.774676311514668	-968.954094282109281	-1.820582029405378	0.000276502092921	0.000047516947141	0.171850225940487	0.404548050211233	0	3	2	5	4	5	6	8	7	9	8	7	7	6	7	8	6	9	10	10	10	9	11	12	11	10	11	12	13	12	13	13	12	16	12	14	16	15	17	16	14	16	16	15	17	16	17	16	19	17	18	19	18	17	18	20	18	19	18	19	20	19	22	21	20	22	20	23	21	22	23	25	23	21	24	23	22	23	22	23	22	22	26	25	23	24	26	25	25	27	27	26	25	27	29	27	28	28	29	28	30	30	26	29	29	33	33	35	31	33	35	37	37	39	0	3	1	3	3	3	6	4	2	4	14	4	3	3	14	0	2	12	13	6	22	14	16	13	20	0	18	18	25	16	20	0	22	18	14	19	23	31	36	20	12	41	36	9	0	23	16	18	50	44	44	50	23	34	42	45	47	57	30	39	57	28	60	39	54	61	59	37	62	65	62	64	65	58	66	23	53	53	43	36	54	62	84	47	31	19	39	75	77	66	61	41	28	39	53	93	75	75	63	86	78	72	36	90	75	105	75	84	84	93	93	97	93	113	1	1	1	2	1	2	1	1	4	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	3	1	2	1	1	1	3	3	2	3	1	2	4	3	1	1	4	1	2	4	4	2	1	2	1	3	1	1	2	1	1	3	1	1	3	1	2	2	1	1	4	1	2	2	2	2	1	1	6	2	2	3	5	2	1	1	5	4	8	4	1	2	2	3	4	9	4	4	1	2	1	3	2	4	3	5	1	2	2	5	5	3	5	5	3	8	1
55000	-1021.105334755092031	-1019.141635841747416	-1.963698913344598	0.000383185451418	0.000055337194536	0.144413610514623	0.372527094439164	0	1	3	4	5	6	6	8	8	8	5	7	8	9	8	7	8	8	10	10	12	10	12	12	10	10	12	12	11	12	14	12	14	17	13	14	15	15	16	16	15	17	16	14	17	17	18	17	19	17	18	19	18	19	19	20	19	18	16	20	18	20	22	21	19	22	20	22	21	22	23	24	23	22	24	23	22	22	21	23	24	23	26	25	23	25	26	25	25	26	27	26	25	27	28	26	28	28	27	27	30	29	29	30	28	33	32	34	33	33	35	36	37	43	0	1	1	2	2	11	2	5	12	12	4	3	6	8	11	0	12	2	12	4	17	13	16	14	2	0	19	19	10	16	27	0	10	9	14	27	16	22	35	36	13	27	21	28	0	30	59	31	43	19	31	48	59	18	36	45	53	59	30	29	59	20	35	55	22	67	59	61	54	65	69	64	62	67	66	58	61	61	42	28	73	69	58	61	35	33	42	57	61	76	76	51	41	72	61	53	84	83	49	86	97	33	48	57	83	66	58	105	91	62	93	88	62	113	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	5	1	3	2	1	3	2	5	1	1	1	1	2	1	1	3	5	2	1	3	3	2	1	4	2	2	1	1	2	1	2	2	3	2	2	2	7	2	2	1	1	2	4	1	4	4	1	5	1	2	3	1	2	1	2	2	1	1	3	2	2	2	6	1	1	4	3	5	5	5	2	3	1	3	4	7	2	4	2	1	1	2	1	2	7	5	5	1	5	6	3	3	5	5	5	7	2
55500	-1027.109166843028788	-1025.232735117243010	-1.876431725785704	0.000297959230983	0.000047708371349	0.160117111294726	0.432147569522723	-1	3	0	4	4	7	5	7	8	8	8	8	8	9	7	8	9	10	10	10	10	9	12	13	11	10	11	12	12	12	12	13	13	17	13	15	15	15	17	17	14	15	15	15	17	17	17	17	18	18	16	17	19	18	19	20	16	19	17	18	19	18	21	22	22	23	19	23	21	22	22	24	22	21	24	22	21	22	22	24	22	25	27	26	24	25	26	25	25	26	25	26	25	26	28	28	28	29	28	28	31	30	30	30	29	32	32	36	32	34	35	37	37	41	0	3	1	3	3	3	5	5	3	15	7	8	7	10	2	0	15	10	6	11	15	4	16	12	2	0	5	10	18	16	12	0	28	18	7	27	16	19	19	24	6	18	33	31	0	16	16	28	42	18	7	19	59	24	12	45	23	59	30	43	59	41	13	33	54	58	37	61	62	54	62	52	54	67	61	77	53	61	60	79	54	69	89	75	48	48	36	68	77	76	66	24	51	24	68	91	78	83	72	85	84	94	50	76	75	88	88	88	57	93	93	75	51	113	1	2	1	2	2	3	1	2	5	1	1	1	3	1	2	1	1	2	3	1	2	3	2	4	4	1	3	2	1	2	2	1	1	5	4	2	3	2	4	3	4	2	1	1	1	5	3	2	1	5	5	3	1	2	3	1	2	1	3	2	1	2	7	4	3	1	3	2	2	2	2	2	2	1	3	1	1	3	2	1	2	2	2	1	4	4	8	1	2	3	1	5	4	6	2	1	2	1	3	2	3	1	5	4	3	4	5	7	8	5	4	6	16	2
56000	-984.549917568403316	-982.508165029164275	-2.041752539239031	0.000403386643771	0.000053445971840	0.132493161748695	0.400943477969300	-1	3	2	4	4	6	5	6	5	7	7	7	8	8	6	7	9	10	10	11	12	11	11	10	11	9	12	12	13	13	13	12	10	17	12	15	14	15	17	15	14	16	16	16	18	17	15	15	19	17	18	18	19	18	19	20	18	19	17	21	20	19	23	22	20	22	21	22	20	22	23	25	19	22	22	22	22	22	20	24	23	24	25	24	23	24	23	25	26	27	26	26	26	26	26	27	29	28	27	27	30	30	29	30	29	33	33	34	32	35	34	36	37	43	0	3	1	3	2	4	4	5	4	6	1	6	6	10	5	0	12	7	2	10	17	3	16	2	14	0	11	2	15	16	27	0	12	6	24	3	23	24	17	12	4	9	12	24	0	16	37	31	31	35	31	31	59	22	31	45	47	59	37	48	47	36	44	43	73	53	58	57	34	65	69	31	36	61	57	37	58	57	27	48	65	71	58	53	52	50	43	77	53	84	66	48	46	64	76	61	74	90	86	25	90	49	31	96	90	77	97	91	23	103	103	107	36	113	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	3	1	2	6	2	3	2	1	2	6	4	3	1	1	2	6	2	7	1	3	5	3	3	6	3	3	1	4	1	1	3	2	2	3	1	3	4	1	2	1	1	4	2	2	3	4	1	2	1	2	1	2	1	5	2	1	3	4	1	2	3	5	2	1	3	2	3	4	3	2	3	2	2	3	2	2	2	4	4	1	2	9	1	4	8	2	1	4	1	3	9	4	3	2	11	2
56500	-1018.365814448218543	-1016.515752187562953	-1.850062260655626	0.000301261854827	0.000049849845673	0.165470154534034	0.380126381580883	-1	3	1	4	5	6	6	7	7	6	7	6	9	8	7	8	9	10	8	11	12	11	9	12	11	11	11	12	11	12	13	13	13	15	14	13	15	15	16	16	16	15	16	16	17	16	17	17	19	18	18	18	19	19	20	19	19	18	18	19	19	20	21	22	21	23	19	23	21	22	23	24	20	21	23	22	22	23	21	23	24	24	26	25	24	24	27	25	25	26	26	26	25	27	28	28	28	28	28	28	30	29	30	31	28	32	34	35	32	35	35	36	38	41	0	1	1	1	3	3	2	4	10	4	5	5	12	10	4	0	9	14	12	10	11	17	16	25	7	0	15	22	12	23	22	0	18	22	12	12	23	31	18	25	22	6	29	4	0	23	30	25	31	25	22	33	47	27	29	45	59	30	30	33	46	40	38	60	73	57	46	58	37	65	62	64	54	47	47	59	30	59	52	63	65	62	66	46	31	60	86	61	57	76	89	79	69	79	89	91	57	75	79	42	89	20	20	84	75	90	90	68	83	103	103	98	69	113	1	2	1	2	2	3	2	2	1	1	1	1	3	1	1	1	2	1	1	3	2	1	1	1	3	1	2	1	3	1	1	1	1	2	5	5	3	1	3	3	3	4	3	6	1	3	2	2	4	3	3	3	2	6	4	1	1	3	3	2	2	2	3	1	1	2	2	4	3	1	2	1	1	3	2	2	4	3	1	1	3	2	1	4	8	3	1	3	5	2	1	3	1	2	2	1	4	3	4	6	2	8	9	3	3	3	3	6	3	2	2	4	10	2
57000	-1051.850813350142289	-1049.915296682410826	-1.935516667731422	0.000375364334837	0.000055996498503	0.149179059666546	0.408196234764219	-3	1	2	3	4	5	7	8	8	8	7	8	6	9	7	7	9	9	10	12	10	11	12	13	10	11	13	12	12	13	13	13	13	14	14	15	14	14	17	15	16	16	17	15	18	17	17	17	19	17	18	18	18	18	20	21	18	20	18	20	19	19	22	20	21	22	21	23	22	21	23	25	23	22	24	22	21	21	22	23	24	25	27	25	22	25	26	25	26	24	26	26	24	27	27	27	28	27	28	28	30	30	30	29	29	31	34	35	32	31	35	36	38	43	0	1	1	1	2	5	6	2	7	13	4	15	6	6	4	0	13	7	4	21	5	18	16	10	13	0	7	21	8	16	25	0	7	20	20	6	16	22	25	5	35	17	28	7	0	23	23	14	22	12	24	22	46	44	38	45	46	57	30	51	46	9	24	31	54	57	53	46	44	48	40	43	37	58	61	58	46	53	55	8	70	73	90	78	60	79	60	76	46	74	88	55	69	42	75	78	59	75	85	51	84	43	72	98	66	57	83	83	88	69	110	76	73	113	1	3	2	2	2	1	1	3	1	1	2	1	1	3	3	1	2	1	4	1	3	1	2	4	2	1	3	1	2	3	1	1	3	1	1	4	5	1	3	6	1	4	2	5	1	2	2	4	4	6	3	5	1	3	3	2	1	2	1	1	1	4	5	2	2	2	2	4	5	2	4	3	6	1	3	1	2	1	1	7	2	1	2	2	1	1	3	2	4	1	1	2	1	4	2	4	5	1	3	5	2	6	4	1	4	5	3	3	4	5	2	9	8	2
