step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
33500	-157.365435249364396	-155.579667470511225	-1.785767778853164	0.000148400480947	0.000026710552295	0.179989661247761	0.456100732179444	-1	8	10	15	16	17	17	17	19	20	21	21	25	23	23	25	26	28	31	30	32	32	0	1	2	2	4	2	4	5	7	6	6	9	11	11	4	10	10	16	13	17	19	18	1	5	1	3	1	3	2	1	1	1	2	1	4	1	4	2	3	2	3	2	1	2
34000	-158.242455027759860	-156.101647047943999	-2.140807979815867	0.000152405722379	0.000018225483655	0.119585297526420	0.361247087233775	0	8	11	14	17	17	17	17	19	19	21	22	25	22	21	23	25	28	31	29	33	30	0	1	2	2	2	3	4	4	7	3	10	9	11	11	5	6	16	16	20	10	20	16	1	3	2	4	4	3	2	1	1	4	1	2	2	1	2	3	1	3	1	4	2	4
34500	-165.360692216850538	-162.630686183652443	-2.730006033198092	0.000172769292320	0.000012440569342	0.072006831625431	0.577062049905594	0	8	12	15	16	18	18	18	19	20	20	20	24	23	23	24	27	28	30	29	32	32	0	1	2	2	4	3	5	5	5	6	3	4	14	6	5	10	10	14	20	17	19	19	1	4	2	2	1	2	1	1	2	2	3	2	1	3	2	1	3	3	1	2	2	1
35000	-175.173004134731883	-172.261197635329466	-2.911806499402414	0.000212595407606	0.000013401237822	0.063036346706772	0.333236772492694	-2	9	11	16	16	17	17	17	20	19	21	20	23	23	20	25	26	29	31	28	32	31	0	1	2	2	2	3	5	4	7	3	3	7	10	11	5	11	13	11	17	17	22	20	1	5	1	2	3	2	1	1	1	3	5	2	2	1	2	1	1	3	3	1	1	2
35500	-161.877368766857131	-159.603226073338590	-2.274142693518540	0.000169491655297	0.000017830256193	0.105198430931428	0.423520771641392	0	8	11	16	15	17	18	17	18	21	21	20	25	23	22	23	27	27	30	29	32	31	0	1	2	5	2	3	4	2	4	3	3	9	14	6	5	11	6	11	11	17	16	20	1	4	2	1	4	2	2	5	1	6	5	1	1	3	3	1	4	4	4	1	5	1
36000	-196.020559462281284	-193.596982107622694	-2.423577354658592	0.000323448137911	0.000029789500914	0.092099775580957	0.338583393087454	1	7	11	15	16	19	17	17	19	19	21	22	25	23	22	24	26	28	30	31	33	31	0	1	2	2	4	2	3	4	5	7	2	9	7	10	6	4	10	16	4	16	18	6	1	3	2	5	1	6	4	1	1	1	8	2	3	2	1	2	4	1	7	4	3	5
36500	-169.206003834535011	-167.072101722651638	-2.133902111883377	0.000222590153664	0.000026803532857	0.120416525239497	0.453312051821408	0	9	11	15	16	16	17	18	19	19	21	21	24	23	21	24	27	28	31	31	33	31	0	1	2	2	4	3	5	5	7	6	10	9	10	10	4	3	11	13	17	17	11	13	1	5	1	3	1	3	1	1	1	2	2	1	4	2	3	6	3	2	1	2	5	4
37000	-168.820925816041779	-167.129593634407343	-1.691332181634423	0.000135307397942	0.000027904144641	0.206227782553577	0.438582139075327	0	9	11	15	17	19	17	17	19	19	21	20	24	21	22	25	26	28	30	30	33	31	0	1	2	2	2	5	2	4	7	3	6	2	6	6	7	10	10	10	17	18	22	16	1	5	2	3	5	1	4	1	1	5	1	5	2	1	3	3	2	3	2	1	1	3
37500	-174.235851331274915	-171.615223116882390	-2.620628214392511	0.000272834240948	0.000021374775046	0.078343447550966	0.342056714318838	1	8	10	16	13	18	17	18	20	21	20	22	24	23	22	24	27	27	29	30	32	31	0	1	2	5	2	2	5	2	5	3	8	4	11	11	5	2	14	12	17	17	22	20	1	3	1	3	2	6	2	6	4	5	1	4	2	2	4	7	2	3	1	1	1	1
38000	-170.201590212672443	-167.402278788790113	-2.799311423882316	0.000170569973937	0.000011663282292	0.068378285010923	0.285681623506842	0	8	11	16	16	17	16	17	18	20	22	21	24	24	21	23	26	29	30	31	32	30	0	1	2	2	2	2	2	7	5	5	3	9	2	6	5	10	11	13	13	18	19	17	1	4	1	5	4	3	5	1	1	2	5	2	6	3	3	2	3	3	2	1	1	2
38500	-170.582085936405804	-168.248787847065046	-2.333298089340747	0.000156883041397	0.000015638570462	0.099682988824133	0.438623921358976	1	9	12	14	16	19	17	17	19	20	22	19	23	24	21	24	25	27	30	28	32	31	0	1	2	2	2	2	4	4	7	6	2	5	3	6	5	6	10	13	17	17	19	19	1	3	2	2	5	4	1	1	1	1	6	1	5	3	3	4	3	3	2	1	1	1
39000	-158.902507185831240	-156.432656665343188	-2.469850520488058	0.000168786949648	0.000014946884357	0.088554739497037	0.449160568313148	-1	8	11	14	16	18	18	17	19	18	21	21	23	24	22	24	26	29	29	30	32	31	0	1	2	2	4	2	5	4	7	3	10	4	3	11	4	6	13	6	17	13	20	19	1	4	2	3	1	5	1	2	1	3	1	4	6	2	2	3	1	6	1	4	1	1
39500	-163.847315540056798	-161.655601164561403	-2.191714375495392	0.000184165401885	0.000020946387044	0.113736819346842	0.395032297715987	1	9	11	15	17	18	17	18	19	20	22	22	25	23	21	24	26	29	30	29	32	32	0	1	2	2	4	2	4	7	7	3	10	9	10	2	7	3	14	17	17	6	19	17	1	4	1	3	1	4	1	1	1	4	1	1	3	6	2	6	2	1	2	6	1	2
40000	-176.978793015171448	-174.562133229580468	-2.416659785590989	0.000185449322718	0.000017181610322	0.092648547163040	0.504583657012674	0	8	10	15	16	18	17	18	19	21	21	18	23	22	21	25	26	29	30	31	32	31	0	1	2	2	4	3	4	2	7	6	3	7	10	3	4	10	11	14	14	18	18	16	1	3	1	3	1	4	1	3	1	1	5	1	2	6	3	2	3	3	3	1	1	3
40500	-173.496015747899037	-170.689474119143938	-2.806541628755097	0.000186583256618	0.000012690528096	0.068015363896456	0.404443847155322	0	9	12	14	17	17	16	17	19	20	20	21	23	21	22	23	26	27	30	29	33	30	0	1	2	2	4	2	4	4	5	6	3	9	2	11	2	6	10	13	13	13	16	20	1	4	1	2	2	4	1	2	1	2	4	1	6	1	6	3	3	2	4	4	7	1
41000	-169.881198570121597	-167.215153360471248	-2.666045209650338	0.000243448849439	0.000018408364601	0.075614917232280	0.426863721954260	1	8	11	13	15	19	17	16	20	21	20	20	25	21	22	24	27	29	29	30	31	31	0	1	2	2	4	3	5	5	7	11	3	4	14	6	9	10	16	6	13	10	19	19	1	3	2	3	1	4	1	1	1	1	5	4	2	1	1	2	2	5	2	4	1	1
41500	-154.042463072663622	-152.113375666018896	-1.929087406644740	0.000145255972977	0.000021832656456	0.150304706984783	0.780750687502976	1	9	11	14	16	18	17	18	19	20	22	21	23	23	22	25	27	28	31	29	33	32	0	1	2	2	4	2	5	5	7	6	6	9	11	11	4	10	16	17	17	17	19	20	1	3	1	2	1	4	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1
42000	-170.482566753311772	-168.054579192583844	-2.427987560727916	0.000236995293415	0.000021744919417	0.091752536953964	0.364404083519534	-2	9	11	14	17	18	16	17	19	18	21	20	24	23	22	24	26	28	31	29	32	32	0	1	2	2	7	3	4	7	7	2	10	7	11	11	12	6	6	11	20	17	19	18	1	4	1	3	1	3	1	1	1	5	2	3	1	2	1	3	4	4	1	1	1	2
42500	-169.945992501063643	-167.084482103193693	-2.861510397869958	0.000220592364859	0.000014414916101	0.065346396326955	0.493852781667848	0	8	11	15	16	18	18	17	20	20	21	22	25	23	23	24	27	29	31	28	32	32	0	1	2	2	4	2	5	4	7	4	10	9	11	11	4	10	13	6	6	16	17	17	1	4	2	3	1	5	1	1	1	4	1	2	2	1	3	3	1	5	4	2	2	2
43000	-164.865803245093531	-162.782902643841737	-2.082900601251803	0.000197361370147	0.000025037714172	0.126862283907986	0.372210805116687	0	8	10	14	16	18	17	17	18	20	20	21	25	22	22	24	25	29	30	30	31	30	0	1	2	2	4	3	5	4	7	3	2	9	14	10	12	3	11	17	17	17	20	17	1	4	1	3	1	3	1	1	1	7	5	3	1	1	1	6	2	2	3	3	1	2
43500	-177.567008611252277	-175.068726950468147	-2.498281660784131	0.000192894728785	0.000016681469474	0.086479654361990	0.398453285951105	-1	9	12	16	15	18	17	17	20	20	21	21	25	21	23	23	25	28	30	30	31	29	0	1	2	2	3	3	5	4	7	6	3	9	2	6	5	10	10	13	22	16	10	13	1	6	2	5	3	3	1	1	2	1	4	1	6	3	4	2	3	1	1	3	6	1
44000	-200.705331742089555	-197.970301345753512	-2.735030396336047	0.000160951184783	0.000011545722341	0.071734310972362	0.220289609275571	-2	8	10	15	16	17	17	18	19	20	21	21	23	24	23	24	26	29	29	30	32	32	0	1	2	2	4	2	5	5	7	3	2	8	3	2	10	6	6	11	14	6	14	14	1	5	1	3	1	7	1	1	1	5	8	1	7	9	1	4	5	6	4	9	4	3
44500	-176.485656682427333	-173.431672552818469	-3.053984129608866	0.000140944173124	0.000008049618734	0.057112107264916	0.324659209559179	-2	9	11	15	17	17	17	18	18	20	22	22	22	22	22	24	27	28	31	30	32	31	0	1	2	2	4	3	2	5	4	6	3	9	2	2	2	14	13	16	14	10	22	16	1	6	1	3	1	4	3	1	2	2	5	2	6	6	8	1	3	2	4	6	1	3
45000	-169.946081320421342	-168.122451547792025	-1.823629772629309	0.000167829041105	0.000028727288950	0.171169952236577	0.317732772432789	0	9	11	15	16	18	17	14	19	17	22	21	23	24	22	24	26	28	30	31	33	32	0	1	2	8	2	10	2	2	4	3	10	9	6	2	7	10	14	14	14	16	18	14	1	4	1	1	3	1	5	3	2	3	3	1	2	7	2	4	1	2	3	2	3	4
45500	-164.238437497371535	-161.737044073057007	-2.501393424314541	0.000183582988288	0.000015835330804	0.086257070719089	0.446175100270997	0	9	11	14	15	18	17	18	19	21	22	21	24	24	22	24	26	28	28	29	32	30	0	1	2	2	2	3	4	2	7	3	10	9	10	2	8	3	10	6	17	16	19	19	1	4	1	2	3	3	2	4	1	4	1	1	2	5	2	6	2	4	1	2	3	1
46000	-174.770813288614647	-171.807053466211585	-2.963759822403063	0.000159420623962	0.000009688438636	0.060772805895759	0.401306942872460	-2	8	11	15	16	18	17	17	19	20	21	20	25	22	22	25	25	28	30	29	33	31	0	1	2	2	4	2	4	4	7	6	3	7	14	11	5	6	10	10	17	17	10	13	1	6	1	4	1	5	1	1	1	1	5	1	2	1	4	2	3	4	2	3	5	3
46500	-164.809770628597761	-162.134281451791026	-2.675489176806733	0.000242312303685	0.000018189279597	0.075065439601768	0.403866090512110	0	9	11	13	14	18	17	16	19	21	21	20	24	23	22	25	26	28	28	30	32	32	0	1	2	2	4	3	4	4	7	6	3	9	14	6	5	10	10	14	14	19	19	20	1	5	1	2	1	2	2	1	1	1	5	1	1	3	5	2	2	2	2	1	3	1
47000	-158.271609050887946	-156.324239786748620	-1.947369264139313	0.000141571385295	0.000020831101053	0.147142030217340	0.496205919478486	1	9	11	15	16	19	16	18	18	21	22	21	24	23	22	24	27	29	30	30	32	30	0	1	2	2	2	2	4	4	5	3	2	9	14	10	5	6	16	17	17	10	19	17	1	5	1	3	3	4	1	1	2	5	7	1	1	1	3	2	1	1	1	4	1	2
47500	-160.288538236058741	-158.246359126763565	-2.042179109295168	0.000148321803959	0.000019642649060	0.132432646690547	0.369876338584809	0	8	12	15	17	17	18	17	19	21	20	21	24	23	23	25	26	28	29	30	33	31	0	1	2	2	4	3	2	4	4	6	3	9	2	11	7	3	13	11	17	18	22	20	1	4	2	4	1	3	4	1	2	2	4	1	6	2	2	7	1	3	2	1	1	1
48000	-181.461052689919171	-178.832686292716545	-2.628366397202617	0.000209046344975	0.000016278067005	0.077868221074018	0.319857163153203	0	7	11	15	13	18	15	16	19	21	22	21	23	23	21	24	26	29	31	30	33	31	0	1	2	2	2	3	3	2	5	2	3	7	3	6	9	11	16	11	14	16	22	18	1	4	3	4	2	3	2	3	4	6	5	2	8	2	1	1	2	4	3	3	1	1
48500	-157.979477480230941	-154.663986858496770	-3.315490621734167	0.000175370553140	0.000008439322695	0.048122803653069	0.488121428534446	0	8	12	15	17	17	17	17	19	21	22	21	24	23	22	24	25	27	30	29	32	31	0	1	2	2	4	2	2	4	7	3	3	9	14	6	7	10	11	17	18	16	19	19	1	3	3	3	1	4	4	1	1	4	5	1	1	3	3	1	1	1	2	3	1	1
49000	-157.882990848132152	-155.414628964128468	-2.468361884003671	0.000218025569465	0.000019331343818	0.088665489397317	0.533400791199342	1	9	11	15	16	19	17	16	19	20	20	20	25	23	22	24	27	29	31	29	32	28	0	1	2	2	4	3	4	4	7	3	3	7	16	6	10	11	16	17	22	22	19	17	1	4	1	3	1	4	1	1	1	5	5	1	1	2	1	2	1	1	2	1	1	1
49500	-168.309579535696912	-164.870542075524980	-3.439037460171944	0.000168185887942	0.000007494430786	0.044560402050224	0.332563358704929	0	8	12	15	17	18	18	17	20	19	21	22	24	23	22	25	26	28	30	31	33	31	0	1	2	2	4	2	4	4	7	3	3	9	2	10	7	3	11	14	13	18	17	13	1	5	2	4	1	3	2	1	1	4	5	1	7	3	2	7	3	3	3	1	3	4
50000	-179.263805775521547	-175.954387565336475	-3.309418210185085	0.000214083659722	0.000010341963615	0.048308047557088	0.334162002392247	0	9	11	16	16	19	18	17	18	21	22	21	23	22	22	24	25	29	30	31	32	31	0	1	2	2	2	2	5	4	2	9	3	7	2	6	5	3	13	11	6	13	13	17	1	5	1	3	3	5	1	1	5	1	5	2	7	2	3	7	1	3	6	4	4	3
50500	-169.207937767963415	-166.351453199805206	-2.856484568158214	0.000149262172635	0.000009789208687	0.065583988992435	0.412672907241988	1	8	11	16	16	19	18	18	19	17	20	20	24	23	23	24	26	27	29	30	32	32	0	1	2	2	2	3	5	4	7	2	3	9	3	11	5	3	16	13	17	19	19	11	1	4	2	4	4	5	1	1	1	5	3	1	6	2	4	5	1	2	2	1	2	6
51000	-177.858429744550790	-175.077262421890367	-2.781167322660418	0.000193590007815	0.000013416113350	0.069301682979118	0.336218138837937	0	8	11	13	17	18	15	18	17	19	21	22	24	21	22	24	27	29	30	30	31	32	0	1	2	2	7	3	4	5	4	6	3	4	3	6	5	11	11	11	13	17	11	16	1	4	2	2	1	2	1	1	2	1	5	4	8	2	2	2	4	5	2	1	4	4
51500	-172.982308701416315	-170.310987653446944	-2.671321047969375	0.000133606006274	0.000010061496310	0.075307215523144	0.210206332600824	-1	9	12	15	16	18	18	18	20	20	20	21	22	23	23	25	26	28	29	30	32	32	0	1	2	2	4	3	5	5	4	3	2	4	6	6	9	10	10	10	16	18	19	19	1	4	2	3	1	3	1	1	3	2	6	3	2	3	1	2	4	4	3	1	1	2
52000	-160.062836343800313	-157.565549692211903	-2.497286651588398	0.000178863385410	0.000015480807124	0.086551012597543	0.291857628462417	0	8	11	14	16	18	18	17	19	19	20	21	25	23	22	24	26	28	30	31	32	31	0	1	2	2	4	2	5	4	7	3	3	9	14	10	4	6	6	11	16	16	17	19	1	4	1	4	1	6	1	2	1	5	4	1	1	2	6	3	4	4	2	3	2	1
52500	-150.642693980234668	-148.539503813722320	-2.103190166512352	0.000143945575501	0.000017882519304	0.124231114721111	0.448058100497142	1	8	11	15	17	18	18	17	19	20	21	21	24	23	22	25	27	29	31	29	33	31	0	1	2	2	4	2	2	4	7	6	6	9	11	11	7	6	10	17	20	17	22	17	1	3	1	3	1	4	6	1	1	1	1	1	2	1	2	3	3	1	1	1	2	2
53000	-160.212069978968771	-158.107764812175930	-2.104305166792828	0.000179534496209	0.000022278282914	0.124089149354893	0.389264634271932	0	8	12	15	16	18	18	17	20	21	21	19	24	23	22	24	26	28	30	31	32	32	0	1	2	2	4	3	5	5	12	6	3	7	3	6	4	10	13	16	16	10	18	19	1	5	2	3	1	3	1	1	1	2	3	1	6	2	4	2	1	2	3	6	2	2
53500	-162.593465583526523	-160.346004975558571	-2.247460607967949	0.000122259507923	0.000013185261788	0.107846514448051	0.490199116625875	1	9	11	15	16	19	17	18	19	19	21	22	24	23	22	25	26	28	30	31	32	31	0	1	2	2	4	2	4	4	7	3	10	9	11	11	4	6	10	17	17	17	19	17	1	6	1	3	1	4	1	1	1	5	1	3	2	2	4	4	3	1	3	2	1	3
54000	-174.541232921444077	-172.109420051040047	-2.431812870404025	0.000171571683847	0.000015690743206	0.091452988363017	0.448861108561363	1	8	10	15	17	19	17	18	19	20	22	21	24	23	22	24	25	28	30	31	32	31	0	1	2	2	2	3	4	4	5	6	2	9	5	6	5	6	10	10	6	16	19	13	1	3	1	3	4	4	1	1	2	1	7	1	3	1	2	3	3	5	6	3	1	3
54500	-183.137348442233929	-180.923904223326304	-2.213444218907635	0.000164818431567	0.000018357560453	0.111380506892496	0.312939132242330	0	9	11	13	17	18	17	17	18	20	22	22	25	23	20	25	27	26	29	31	33	32	0	1	2	2	2	3	4	4	5	3	2	7	14	6	5	10	6	6	6	18	17	11	1	4	1	2	4	3	2	2	1	3	6	2	1	3	2	3	4	4	6	2	4	8
55000	-176.953661496934444	-173.884016828859075	-3.069644668075356	0.000185456733101	0.000010480004413	0.056509161126678	0.288513337667151	0	9	11	15	17	18	17	17	20	20	21	21	24	22	21	22	27	29	29	30	32	31	0	1	2	2	4	2	2	4	4	2	2	4	14	10	7	3	6	6	6	6	20	2	1	3	1	3	1	4	4	1	3	5	5	3	1	1	3	7	4	5	6	7	1	11
55500	-180.591124165718924	-178.072391589634549	-2.518732576084374	0.000163243282594	0.000013881015521	0.085032690473898	0.283391979905939	0	7	11	15	16	19	16	17	19	20	21	21	25	24	22	24	27	27	31	30	33	32	0	1	2	2	2	3	2	4	5	2	2	5	10	10	5	3	6	11	3	17	6	3	1	4	3	5	5	4	4	1	2	7	6	4	2	2	3	6	4	4	9	3	7	9
56000	-176.839450904968942	-174.259877217406796	-2.579573687562154	0.000208238056824	0.000016854653279	0.080939351510702	0.408054533442341	0	9	11	15	16	18	18	18	20	20	21	21	25	22	22	24	24	26	30	29	33	30	0	1	1	3	4	2	4	5	4	6	2	7	14	10	7	2	10	11	20	11	10	13	1	3	6	2	1	5	2	1	2	2	5	1	2	1	2	8	2	3	1	3	7	3
56500	-159.162584055234447	-156.425731014736698	-2.736853040497736	0.000198875738858	0.000014246628413	0.071635828960838	0.469683946797413	0	8	11	15	16	19	16	17	19	21	21	20	24	22	21	25	27	28	30	30	32	31	0	1	2	2	4	3	2	7	7	6	2	7	14	6	7	3	10	10	17	17	20	17	1	3	1	3	1	3	3	1	2	1	7	2	1	1	2	6	3	5	2	1	1	2
57000	-160.491312733190966	-157.118980307098838	-3.372332426092118	0.000165017266810	0.000007662763626	0.046436132253037	0.304937732029530	0	8	11	15	16	17	17	17	18	19	21	21	23	24	22	24	25	28	30	29	32	31	0	1	2	2	4	2	5	4	7	6	3	9	3	6	4	6	11	13	20	18	19	19	1	4	1	4	1	4	1	1	1	1	6	2	6	2	5	3	2	4	1	1	1	1
57500	-175.844700964575480	-172.811268335561351	-3.033432629014121	0.000211096551760	0.000012226176383	0.057917461376118	0.298560553749595	1	9	12	13	15	17	18	17	19	20	21	22	24	22	23	23	26	28	31	29	29	31	0	1	2	2	4	3	4	5	7	3	2	7	10	3	2	14	16	14	16	17	6	20	1	4	1	2	1	3	3	1	1	3	6	2	2	6	7	1	1	2	4	2	6	2
58000	-182.717301029085206	-180.550991468449070	-2.166309560636131	0.000245035683549	0.000028570117941	0.116595744453769	0.436560780025933	-1	8	11	16	14	19	18	18	19	18	21	20	24	23	21	23	26	28	29	31	33	30	0	1	2	5	3	3	4	5	4	3	10	7	14	11	5	6	16	16	2	6	17	17	1	4	1	1	1	3	2	2	1	4	2	1	1	1	2	2	1	3	9	7	3	2
58500	-161.863790421606240	-159.360124065942358	-2.503666355663888	0.000174506620746	0.000015024154823	0.086095041890562	0.502968107152469	-1	9	12	14	16	17	17	16	19	20	21	22	24	23	22	24	26	28	30	30	32	32	0	1	2	2	4	3	4	4	7	2	10	9	11	11	4	6	6	17	3	18	20	17	1	4	2	3	1	3	2	1	1	5	1	1	1	1	3	3	4	2	8	1	1	3
59000	-174.024872809916445	-171.653886785948885	-2.370986023967561	0.000205673883788	0.000019827555090	0.096402881709709	0.376393393158577	-1	8	11	14	16	19	17	16	18	20	21	19	24	23	23	23	26	27	31	30	30	32	0	1	2	2	4	2	5	4	7	3	3	9	14	10	5	11	3	16	20	18	16	16	1	6	2	2	1	5	1	1	1	5	6	1	1	2	3	1	9	3	1	1	3	4
59500	-174.101426565450993	-170.880987385393041	-3.220439180057951	0.000180720596194	0.000009242331066	0.051141548116194	0.326733600095734	1	8	11	15	16	19	17	17	19	19	21	20	23	22	22	24	26	28	30	30	32	32	0	1	2	2	4	3	5	4	7	3	2	4	10	10	12	6	2	16	2	16	11	16	1	4	1	3	1	5	1	2	1	3	8	3	1	1	1	2	8	2	9	3	5	4
60000	-179.323106577169796	-176.615945120867281	-2.707161456302515	0.000141360982689	0.000010356884122	0.073265507391743	0.343350309103681	0	9	11	14	16	18	15	17	19	21	21	21	23	24	21	24	27	28	30	29	32	30	0	1	2	2	2	2	2	7	7	2	6	9	10	2	5	3	10	17	14	17	17	17	1	5	1	3	3	5	3	2	2	6	2	1	1	10	2	6	3	1	5	1	2	2
60500	-162.501980870772400	-160.143984593903554	-2.357996276868843	0.000173865193782	0.000016954301893	0.097514065493301	0.306890218173171	0	8	11	12	16	18	18	18	19	20	21	20	24	23	22	22	26	28	30	30	32	31	0	1	2	2	4	3	4	5	7	6	10	7	3	11	7	3	6	13	6	17	18	20	1	5	2	2	1	4	3	2	1	2	1	1	7	1	2	5	3	2	6	2	2	1
61000	-168.817694330148385	-166.751805547967336	-2.065888782181053	0.000254075028798	0.000032811437787	0.129140742175864	0.388377441995285	-1	8	12	13	16	18	18	16	19	20	20	21	23	22	22	24	27	28	31	29	33	30	0	1	2	2	4	3	5	2	5	6	3	9	3	6	5	10	10	13	6	16	20	18	1	4	2	2	1	2	1	4	1	1	5	1	5	2	3	2	3	2	5	3	2	2
61500	-158.101582773044129	-156.449130681251631	-1.652452091792493	0.000172824307282	0.000037907485957	0.219341171120647	0.475700538078239	1	7	11	15	16	17	17	17	19	20	21	21	23	23	21	24	26	28	31	30	32	32	0	1	2	2	4	3	5	4	7	6	3	9	6	6	4	10	16	16	10	16	18	13	1	3	2	4	1	3	1	1	1	2	5	1	3	3	3	2	1	2	6	3	2	5
62000	-171.228892505581143	-168.319812652212818	-2.909079853368329	0.000192596041116	0.000012164078081	0.063158505284868	0.439690591844167	1	9	11	15	16	18	17	17	18	20	21	21	24	24	23	23	26	28	29	31	30	31	0	1	2	2	4	3	4	4	7	3	10	7	10	10	4	3	10	6	17	19	10	19	1	3	1	2	1	3	1	1	1	4	1	2	3	2	3	7	2	3	2	1	6	1
62500	-155.626125488220708	-153.519057205065280	-2.107068283155416	0.000238918670769	0.000029563436972	0.123738495935937	0.622124389760964	1	8	10	15	17	17	17	16	19	21	20	21	24	22	22	25	25	28	30	31	32	30	0	1	2	2	4	3	2	4	7	11	7	9	14	11	7	10	10	11	17	22	19	18	1	4	1	3	1	3	3	1	1	1	2	1	1	1	2	2	2	4	2	1	1	1
63000	-163.734628527209480	-161.136203110740695	-2.598425416468779	0.000178478349965	0.000014230343616	0.079731483505637	0.394186406158753	0	8	12	15	16	18	17	17	19	21	18	21	25	22	22	25	27	29	30	31	32	32	0	1	2	2	4	3	5	4	7	3	4	9	14	6	4	6	10	16	16	18	19	19	1	4	2	4	1	3	1	1	1	4	1	1	1	2	2	3	4	1	2	1	1	1
63500	-166.890806020251972	-164.015452019214763	-2.875354001037214	0.000140918775103	0.000009117221567	0.064698416234754	0.411876466054074	1	8	11	15	16	18	18	17	19	21	19	21	24	23	23	23	26	28	31	30	33	31	0	1	2	2	2	3	2	4	4	6	2	9	14	11	7	10	6	17	16	18	19	17	1	4	1	3	4	4	5	1	2	2	4	1	1	2	2	2	4	2	3	1	1	2
64000	-168.405275294655411	-165.575908784077285	-2.829366510578136	0.000166301417345	0.000011123578845	0.066888057974110	0.380258292518464	0	8	11	15	16	18	17	18	20	21	20	22	24	23	22	24	25	27	30	30	33	32	0	1	2	2	4	3	4	4	7	6	3	9	10	6	4	11	10	10	11	10	22	16	1	4	1	2	1	5	1	2	2	2	5	1	2	3	3	2	2	3	5	5	1	3
64500	-157.848423591259632	-153.447145785988852	-4.401277805270769	0.000210417604616	0.000005496773049	0.026123161412051	0.630083568126293	0	8	10	14	16	18	18	17	20	21	22	21	25	24	22	23	27	29	30	28	31	28	0	1	2	2	4	3	5	4	7	6	10	9	11	11	4	6	10	17	22	16	19	17	1	5	1	3	1	2	1	1	1	2	1	1	2	1	3	3	2	1	1	2	1	1
65000	-157.199489583733680	-153.459299365741771	-3.740190217991921	0.000315470984197	0.000011760617564	0.037279553914074	0.629778326855662	1	8	12	15	16	18	17	17	20	20	21	22	25	22	22	24	27	28	31	30	33	32	0	1	2	2	4	3	5	4	7	3	3	10	14	10	4	6	13	10	17	17	19	19	1	3	2	2	1	3	1	1	2	4	3	1	2	1	2	3	1	3	1	2	1	1
65500	-164.271642184419903	-162.216920358819493	-2.054721825600396	0.000175951651661	0.000022992281960	0.130673862637478	0.465881323859918	0	8	11	15	16	18	17	18	19	20	21	22	25	22	23	23	26	26	31	30	33	32	0	1	2	2	4	2	2	4	7	6	3	9	14	11	7	10	16	16	6	17	20	16	1	4	1	4	1	5	4	1	2	1	5	2	2	1	2	1	2	1	8	2	2	5
66000	-158.371204738491627	-156.268992883380037	-2.102211855111590	0.000200849827870	0.000024976860741	0.124355898164739	0.411615595622225	1	8	12	15	17	18	16	18	20	20	21	21	25	23	22	24	26	27	30	29	31	31	0	1	2	2	4	3	2	4	8	6	3	4	14	6	11	10	10	16	17	17	20	20	1	3	2	3	1	3	3	2	1	1	5	3	1	3	1	2	3	1	3	3	1	1
66500	-161.047459196997096	-158.524755527891898	-2.522703669105189	0.000167525282424	0.000014198774782	0.084756011610707	0.428380753503098	0	9	11	15	16	18	18	17	19	20	22	21	23	24	23	24	26	29	30	30	33	31	0	1	2	2	4	2	4	4	7	3	2	9	10	6	5	6	16	16	17	16	20	6	1	4	1	3	1	4	1	1	1	5	7	1	1	3	4	2	1	2	3	4	1	6
67000	-172.357249650877606	-169.613826422026676	-2.743423228850930	0.000232941676306	0.000016604661140	0.071282483252543	0.396001172160866	0	8	10	15	17	19	18	18	19	19	21	20	24	23	23	23	25	28	30	30	32	31	0	1	2	2	2	2	4	4	5	3	10	9	2	11	4	5	11	17	5	17	20	17	1	3	1	4	5	5	1	1	1	4	1	1	7	1	3	2	2	2	6	3	1	3
67500	-163.536599599205942	-161.306368378966681	-2.230231220239255	0.000164863047333	0.000018071233402	0.109613607747616	0.465433187457878	0	8	12	16	15	18	18	17	19	19	22	21	23	23	22	24	25	28	31	31	32	30	0	1	2	5	2	3	4	5	5	3	10	9	10	10	5	14	3	16	22	18	22	16	1	3	2	1	5	4	1	1	2	3	2	1	2	2	4	1	5	2	1	2	1	2
