step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
33500	-241.935300943015932	-250.986144323467272	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995051215588701	1	4	3	11	6	23	17	21	26	19	23	25	24	24	28	29	25	29	29	27	28	28	26	28	27	26	29	28	28	30	29	29	31	32	33	31	32	34	32	42	33	33	34	34	33	31	32	34	37	35	34	34	33	37	36	35	36	30	36	35	40	37	39	37	41	39	38	42	37	41	42	44	40	40	46	42	45	0	3	1	2	3	8	4	7	6	7	8	13	11	11	25	29	10	25	13	17	26	13	6	11	9	6	25	17	26	21	24	21	32	31	47	58	30	28	33	73	37	46	42	35	19	29	29	27	60	39	33	36	16	56	38	42	42	29	51	48	63	44	43	45	66	57	57	61	47	32	70	73	67	67	40	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-249.629640575552287	-258.680483956003627	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991438092203210	1	3	3	10	8	22	16	19	25	21	24	25	24	23	26	28	28	30	27	27	25	29	28	26	27	28	30	32	26	28	30	30	29	31	31	27	31	31	32	42	33	33	32	31	32	35	32	34	34	35	30	34	36	36	34	34	35	38	37	38	37	35	40	38	40	36	37	34	39	41	42	41	39	40	44	42	43	0	1	1	5	3	7	5	7	14	8	14	6	10	10	21	9	25	20	21	21	10	13	14	12	15	29	36	18	13	29	9	22	15	33	22	11	27	17	18	72	45	47	29	31	35	39	22	45	34	52	17	44	68	43	47	33	52	68	57	53	49	56	59	68	54	55	49	43	53	58	63	63	66	58	76	72	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-232.680544175087874	-241.731387555539214	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982893007630462	2	5	3	11	8	23	18	21	26	20	23	24	23	22	27	25	27	30	27	28	27	26	28	29	27	28	30	30	30	30	29	29	30	31	29	29	32	33	31	41	31	32	33	32	33	35	33	34	36	34	34	32	35	35	34	33	35	37	38	36	37	37	35	38	41	39	38	42	41	38	43	44	40	40	41	40	44	0	3	1	5	1	14	4	7	12	7	14	6	8	8	12	12	16	23	12	9	22	13	16	17	22	21	19	32	26	17	26	26	9	23	20	26	27	41	24	51	36	18	33	18	33	19	42	37	63	37	42	41	47	39	20	32	47	50	58	63	49	53	56	38	70	59	48	76	62	54	75	69	62	61	66	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-231.402489819707682	-240.453333200159022	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989730283198743	0	5	3	11	8	22	16	20	25	21	24	25	24	23	27	29	26	29	27	28	27	28	28	30	28	27	29	31	31	30	29	30	30	31	33	32	32	33	32	41	30	31	33	33	34	33	32	34	34	33	30	34	36	36	36	35	34	33	38	37	40	37	40	39	42	40	36	43	41	39	43	45	39	41	39	40	42	0	3	1	2	3	7	4	7	6	8	6	11	6	6	12	25	13	23	13	26	13	19	15	26	15	14	23	20	51	21	17	19	27	51	41	27	33	16	41	62	21	26	42	18	24	16	24	47	38	32	19	58	49	52	56	48	37	28	53	49	53	52	60	54	75	70	49	63	73	55	65	63	59	75	55	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-258.173570736505496	-267.224414116956837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989925362849704	2	3	4	11	6	23	16	19	25	21	22	25	23	24	27	29	27	31	29	28	26	29	29	28	26	27	29	28	31	31	29	26	28	30	32	31	32	34	29	39	32	32	34	34	31	31	33	28	37	36	32	34	35	34	36	35	34	37	37	38	39	36	38	38	42	35	36	42	41	41	40	44	41	40	45	42	43	0	1	1	3	3	11	4	7	13	8	10	13	10	10	6	20	12	21	20	17	14	17	28	32	11	25	14	26	26	27	14	12	32	39	33	15	46	45	48	44	15	31	22	17	22	16	18	26	38	38	18	35	47	42	18	52	34	50	29	57	43	43	50	49	49	47	53	73	58	57	59	61	55	66	61	58	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-233.614429697467983	-242.665273077919323	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996778016385364	1	2	4	9	7	22	15	19	25	20	19	23	24	26	27	30	27	29	29	23	28	29	29	29	27	25	25	30	30	28	30	28	30	31	33	31	32	27	31	40	31	32	32	33	33	34	32	33	35	35	30	33	34	37	37	35	34	36	37	38	39	35	37	36	41	39	37	42	41	39	39	44	41	41	41	42	43	0	1	2	5	3	8	4	7	12	8	7	6	12	12	9	23	14	25	38	10	14	14	21	21	27	20	13	15	18	25	30	17	22	30	36	18	34	27	16	59	51	21	29	21	41	18	51	39	35	45	21	42	42	58	49	31	45	57	45	58	58	53	50	46	70	35	50	71	58	60	67	68	71	66	71	40	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-244.746734065238257	-253.797577445689598	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971297356631709	0	5	2	7	5	23	17	20	26	22	22	24	23	25	26	26	28	30	29	29	28	27	25	29	27	29	29	30	30	30	30	29	29	32	30	31	28	32	30	42	32	33	35	32	33	34	32	34	37	36	34	35	32	33	37	36	35	35	38	37	40	37	40	38	41	38	38	43	36	40	38	44	41	36	41	43	43	0	3	1	3	3	10	4	7	14	8	8	13	10	12	14	14	22	19	37	17	13	14	6	25	6	21	25	17	27	19	37	21	14	24	21	25	25	20	37	65	25	28	31	20	30	35	24	27	57	57	44	53	31	36	54	58	42	38	56	46	67	47	62	60	63	55	55	65	57	74	43	40	64	46	55	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-242.798537983404600	-251.849381363855940	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992480888544653	1	5	2	10	6	20	17	21	24	20	22	21	22	25	28	29	28	31	28	29	27	28	28	30	28	27	29	31	29	31	30	29	29	31	32	31	30	34	31	41	31	31	34	33	33	33	31	34	34	34	33	35	33	37	35	36	34	37	36	38	39	37	38	39	42	39	36	42	40	38	43	44	39	38	46	42	45	0	1	1	5	2	7	4	10	13	7	12	10	6	13	26	19	6	22	9	15	14	13	21	33	21	13	17	22	25	22	19	25	23	31	39	24	17	30	22	63	19	20	46	28	37	42	26	30	44	36	41	57	18	52	48	47	16	55	21	43	54	59	48	47	74	18	44	40	60	56	61	65	54	43	72	73	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-244.009249445683338	-253.060092826134678	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999891179120324	2	3	5	10	6	22	18	20	26	21	23	24	23	24	27	26	26	25	28	29	26	28	28	30	28	25	28	31	28	29	30	31	31	31	32	30	33	33	30	40	33	32	32	34	33	34	33	34	36	34	31	33	35	37	36	34	36	37	36	37	39	37	39	37	38	40	35	42	42	36	41	43	36	37	41	41	45	0	1	2	5	1	10	4	7	14	8	10	13	10	11	16	11	14	6	18	9	18	16	9	18	9	10	17	30	26	18	19	36	17	25	31	22	24	24	27	57	42	33	39	51	31	47	33	32	42	35	25	31	28	44	50	52	50	36	67	46	74	56	58	53	44	58	35	66	60	41	56	71	42	44	60	58	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-257.075459355543899	-266.126302735995239	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955838261800486	1	3	5	11	6	23	18	20	24	21	22	23	24	24	27	30	27	30	26	29	27	29	27	29	29	28	29	29	31	29	30	31	28	32	31	30	32	32	25	36	29	32	31	33	32	34	31	34	36	35	34	31	32	37	34	36	33	35	36	37	39	37	39	38	35	38	38	43	41	41	37	44	40	40	42	37	40	0	1	2	5	1	8	4	7	10	8	10	10	6	10	11	30	19	33	12	17	19	26	9	15	26	39	21	23	31	33	19	28	15	28	41	17	32	52	6	50	15	22	28	22	32	44	41	43	43	52	44	24	24	65	37	48	45	44	44	58	40	37	45	50	57	60	50	63	71	60	58	77	71	54	73	43	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-248.380668827245700	-257.431512207697040	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995472928849994	2	3	4	11	4	22	18	21	23	21	24	25	24	26	28	30	26	30	29	29	27	28	27	26	24	28	29	32	28	30	29	29	29	31	31	31	32	33	30	42	32	32	34	33	30	34	33	34	36	33	32	35	36	35	37	35	35	38	38	34	38	38	40	36	36	39	34	40	38	41	41	44	40	40	45	39	41	0	1	2	3	1	7	4	7	6	7	8	10	10	13	11	33	13	15	23	26	12	21	11	9	6	23	17	39	23	29	14	9	13	32	20	32	21	20	32	73	30	18	42	15	24	37	34	28	28	42	39	47	60	45	57	43	44	44	64	42	49	47	62	28	54	48	41	53	54	52	66	70	59	62	40	53	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-246.025094428525762	-255.075937808977102	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992316153282314	1	3	4	9	8	23	17	21	25	20	23	20	23	25	26	30	28	30	28	28	27	28	28	30	29	26	30	29	31	31	29	31	30	31	33	31	32	33	31	32	32	33	35	30	34	35	33	34	35	32	31	33	32	34	36	35	36	35	35	35	40	38	40	39	40	38	36	43	36	40	43	41	41	39	42	38	42	0	1	2	2	2	12	4	12	11	7	8	7	8	11	6	21	11	14	26	14	15	15	21	17	21	11	19	17	25	20	21	25	28	16	34	18	30	37	17	51	28	36	42	25	42	52	53	52	48	16	31	36	44	42	43	37	54	40	37	28	69	54	67	46	60	69	38	65	43	62	61	57	74	76	73	49	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-254.214774874719922	-263.265618255171262	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951220004874318	2	4	5	10	8	22	16	21	26	22	24	25	22	25	27	28	28	31	28	29	28	28	29	26	29	28	29	29	31	31	28	30	30	27	33	32	30	33	31	42	32	30	33	34	32	34	33	33	36	33	33	35	33	37	35	36	36	38	37	36	38	35	38	38	41	34	39	40	42	40	41	43	40	39	46	36	46	0	1	2	5	3	8	4	7	14	8	13	6	8	13	24	11	9	27	14	26	15	24	19	14	24	24	15	22	17	28	12	23	21	11	23	34	17	18	19	57	30	23	29	51	18	43	39	14	66	36	21	32	37	48	51	46	55	44	62	55	48	53	49	76	68	42	49	58	73	61	63	59	60	66	40	35	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-266.395347691025279	-275.446191071476619	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993262774543064	2	5	4	9	7	22	17	20	26	22	24	24	24	26	26	29	24	31	25	29	26	28	25	29	28	28	29	31	31	30	29	30	29	31	31	31	28	34	26	41	32	32	34	33	32	34	33	30	36	33	33	35	36	34	28	33	36	34	37	37	39	37	39	38	32	38	36	39	41	38	38	43	41	36	45	32	43	0	1	1	5	2	8	4	7	12	8	8	10	6	13	13	9	10	24	17	15	6	39	17	39	12	13	22	31	48	21	22	20	11	15	30	48	19	50	10	61	48	26	45	24	33	20	41	25	43	34	65	16	43	47	15	42	48	56	27	47	67	43	74	43	18	49	54	60	74	62	46	69	54	44	73	32	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-241.808682890703636	-250.859526271154976	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999193387554575	2	5	4	10	7	20	16	21	26	22	24	21	23	26	24	30	25	31	29	28	27	29	27	29	27	28	30	32	29	30	28	30	30	29	33	32	31	34	31	33	33	33	34	33	33	33	31	32	37	35	26	34	34	36	36	35	32	36	37	38	37	37	39	38	38	38	39	43	40	35	40	42	41	40	44	38	44	0	1	1	5	2	7	4	6	15	8	10	6	12	17	12	13	13	22	20	23	8	26	14	20	15	11	26	39	20	25	25	29	29	21	48	32	22	48	19	30	32	36	22	36	27	48	34	26	50	38	11	42	18	35	50	48	37	56	50	59	70	70	61	50	61	49	58	73	39	38	64	67	69	46	72	62	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-240.549699549960934	-249.600542930412274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983492025735759	1	5	3	6	6	19	17	20	26	22	23	19	24	24	25	29	27	29	28	25	28	28	29	30	28	28	30	32	31	30	28	29	31	30	33	31	29	33	31	42	33	32	35	34	29	33	32	35	35	33	33	35	34	35	36	35	35	33	37	38	37	38	39	39	42	37	38	42	42	37	39	44	39	40	44	40	44	0	3	1	3	2	7	5	7	20	12	8	7	10	11	11	25	11	26	17	11	15	9	17	16	15	20	16	24	22	17	13	19	34	37	33	22	31	28	37	73	34	39	51	50	25	36	30	50	51	36	34	58	42	53	36	41	28	28	43	55	52	52	52	50	62	29	56	61	76	25	60	69	66	70	69	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-239.708680487455126	-248.759523867906466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994435828727129	2	4	5	11	7	22	16	20	24	21	23	23	23	26	26	30	25	31	28	25	27	28	29	28	29	28	25	31	30	29	30	31	30	30	31	31	30	34	31	40	32	26	34	34	34	35	28	34	37	35	32	32	36	35	34	34	35	34	33	37	40	37	37	39	42	39	38	43	41	40	42	37	38	38	46	37	44	0	1	2	5	1	10	4	7	6	8	10	8	10	6	6	25	6	33	27	13	17	42	21	6	47	42	9	30	27	26	22	31	21	26	25	23	26	52	31	49	39	11	39	39	35	43	15	41	50	41	18	22	48	45	59	52	31	41	32	53	56	56	44	56	69	74	57	71	70	74	69	48	54	53	68	50	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-220.289971866713330	-229.340815247164670	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991520742129636	1	4	5	10	7	22	18	21	23	22	24	20	23	25	27	29	26	29	28	27	28	28	28	30	28	27	29	30	30	31	29	30	30	31	33	30	32	34	30	40	32	31	32	33	29	33	31	33	34	34	32	33	35	37	36	34	32	37	37	37	37	38	39	39	42	40	38	38	42	39	42	45	41	40	42	42	45	0	1	2	5	2	8	4	12	8	7	6	7	8	13	13	26	14	15	13	11	14	17	15	20	11	11	20	23	16	32	20	22	19	39	42	18	21	29	15	68	42	27	29	37	26	42	18	33	46	28	16	37	57	38	38	29	33	53	52	55	56	53	60	68	40	68	58	58	74	61	40	75	64	64	74	40	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-269.816576616461532	-278.867419996912872	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.943160704795685	2	5	4	5	7	23	18	20	25	20	23	22	24	25	27	29	27	31	27	26	28	27	28	27	29	26	28	32	31	30	30	29	30	32	28	31	33	33	30	39	32	31	34	33	33	34	32	34	33	35	34	35	36	36	37	30	35	32	36	36	35	33	38	38	38	35	35	40	40	35	39	44	41	35	42	42	45	0	3	1	1	4	12	5	7	12	7	8	10	12	13	11	26	26	39	20	11	22	14	14	13	9	6	15	29	32	19	11	19	27	24	22	25	47	30	16	55	39	25	44	39	18	28	21	23	33	43	58	38	62	61	67	35	35	39	58	29	51	33	74	51	44	30	51	48	45	45	57	76	71	45	63	69	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-246.917601194467579	-255.968444574918919	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992030166783428	1	4	5	9	7	23	17	19	26	21	22	25	24	25	26	29	25	31	29	29	27	27	29	29	26	28	27	30	29	24	28	30	30	31	33	28	32	34	30	40	33	33	34	33	33	30	32	33	36	35	31	34	34	35	36	33	36	34	36	36	40	37	39	38	41	38	38	43	41	41	42	45	41	41	38	39	39	0	1	2	5	2	10	5	7	14	7	8	6	11	6	17	15	13	29	31	27	17	17	9	22	6	12	14	20	25	6	13	29	29	36	51	12	51	41	26	62	51	27	47	47	28	19	16	39	58	56	27	35	48	35	53	18	18	42	19	53	51	52	50	57	66	53	59	74	35	77	61	76	40	63	52	62	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-233.396699266207037	-242.447542646658377	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997416269142247	1	4	3	10	7	22	17	20	25	21	22	25	24	25	24	27	28	25	28	27	26	26	22	29	29	28	29	32	30	28	30	31	29	31	32	30	32	33	30	42	33	33	35	33	34	34	32	33	36	32	34	35	36	36	37	32	35	37	36	38	37	38	39	37	42	40	33	44	41	38	40	45	40	37	44	39	45	0	3	1	5	2	10	4	7	10	8	10	6	6	8	23	15	22	10	18	18	6	14	10	9	30	14	30	31	16	22	18	27	21	27	30	24	39	56	17	69	17	47	44	35	34	67	32	37	52	36	44	28	46	46	52	29	51	59	48	67	57	58	61	59	66	63	34	61	71	64	62	68	62	45	40	60	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-251.385207921346307	-260.436051301797647	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995088125102359	-1	4	3	6	5	22	17	20	26	21	24	24	23	25	28	29	28	28	28	28	27	29	26	30	29	27	30	31	23	30	30	30	31	29	32	31	32	32	32	42	31	30	34	31	33	35	32	32	36	34	33	34	36	36	37	34	36	36	36	37	37	34	39	38	42	40	32	44	42	38	35	45	40	39	44	40	45	0	1	1	3	2	10	3	7	10	7	13	29	10	6	9	23	21	21	9	9	14	17	11	16	26	14	20	30	10	18	23	20	25	21	42	34	16	42	28	66	30	22	38	15	22	38	24	41	50	51	27	51	51	51	62	32	35	44	62	43	52	45	60	61	60	74	28	76	70	57	51	74	17	70	74	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-240.483937658136824	-249.534781038588164	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995033374019329	0	2	4	9	6	23	16	20	26	22	24	25	24	22	27	29	28	30	28	29	27	26	29	29	28	29	29	31	30	30	30	28	30	31	31	32	32	31	32	35	27	32	35	33	32	32	33	34	35	35	33	34	36	34	32	35	36	36	38	35	40	37	39	39	41	39	37	42	36	38	43	44	40	41	42	42	46	0	1	2	5	2	14	4	7	6	8	14	6	10	8	9	32	22	25	9	9	13	10	19	41	8	17	25	20	24	20	23	13	15	25	30	24	24	25	35	35	6	34	36	45	38	18	36	37	48	47	36	51	56	16	28	34	51	36	57	45	66	50	51	59	66	39	43	61	52	43	65	66	70	40	61	63	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
