step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-206.624409177361230	-205.263489148079032	-1.360920029282206	0.000002831900033	0.000001587038907	0.560414876525924	0.991571587365660	1	3	5	9	7	9	11	10	11	13	13	14	13	14	13	15	15	16	15	17	19	17	20	20	18	20	21	19	21	22	22	20	19	22	22	22	24	27	25	22	23	24	23	24	25	24	24	25	26	25	26	26	27	27	24	29	26	24	27	27	29	28	28	30	29	29	29	30	28	30	30	29	30	31	31	32	33	32	33	32	33	35	0	1	2	5	3	5	8	5	4	8	6	7	7	11	7	13	10	19	11	10	20	16	21	22	22	33	32	22	21	24	23	25	22	21	23	32	34	58	43	26	34	30	28	27	47	27	34	55	42	47	50	44	49	45	43	59	50	30	37	48	53	38	53	61	53	60	52	65	52	62	61	60	62	54	72	64	75	64	78	67	64	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-179.795238871887193	-176.215659689198048	-3.579579182689138	0.000000051702511	0.000000410007899	7.930135180302674	0.999880673302657	1	2	5	8	7	11	10	11	10	12	14	14	14	13	13	15	16	18	18	17	19	17	19	21	19	21	20	20	20	22	21	22	20	22	23	22	24	26	26	24	23	25	23	25	26	25	26	25	24	27	26	27	25	28	25	29	27	26	27	28	28	30	29	28	29	30	29	30	29	28	30	29	29	30	30	31	32	33	33	34	35	35	0	1	2	5	3	7	5	5	4	7	10	10	14	8	8	14	13	22	20	17	22	11	22	23	22	21	18	19	25	29	21	28	19	28	32	28	43	40	41	36	30	36	36	43	49	34	43	40	41	44	40	39	32	55	35	38	55	49	46	45	57	61	54	47	61	70	38	61	60	52	70	50	42	60	61	72	74	76	68	78	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-211.038937037470674	-209.656782616322118	-1.382154421148549	0.000000261792845	0.000000193095687	0.737589630121728	0.963301825942067	1	3	5	9	8	10	10	12	10	11	14	15	14	15	14	13	16	17	18	18	19	17	20	21	18	20	21	19	20	21	20	20	19	21	22	22	23	26	24	23	24	24	23	25	25	25	24	24	27	27	27	28	26	27	26	28	27	26	27	28	25	28	29	30	27	30	29	31	28	28	31	29	30	30	30	32	34	34	33	33	35	32	0	1	2	5	3	4	4	6	5	9	8	6	8	16	8	6	12	14	11	18	22	14	20	23	16	25	32	22	28	23	19	20	25	29	26	26	24	61	34	24	40	24	34	36	41	43	32	36	45	41	41	55	48	45	61	55	42	48	46	55	48	49	54	56	44	72	49	67	57	61	70	65	52	60	46	52	68	68	71	76	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
17500	-257.392251452087237	-253.795877998536184	-3.596373453551059	0.000000207587984	0.000001662656891	8.009408138778538	0.761833642139231	1	2	5	8	7	10	10	10	11	13	12	14	14	14	13	14	16	18	18	16	20	17	21	19	16	20	20	19	19	21	21	23	20	23	23	22	24	27	25	23	23	23	23	22	25	25	25	25	26	27	26	27	27	27	25	28	26	27	27	27	28	29	29	29	28	30	27	29	29	29	30	30	30	30	30	30	33	33	32	33	35	35	0	1	2	5	3	4	5	4	8	6	9	7	15	8	8	10	14	22	22	15	25	12	24	22	13	28	28	25	18	33	28	21	18	30	23	31	24	47	42	24	27	31	31	19	41	41	36	32	47	47	39	47	47	34	42	55	35	32	23	32	37	52	34	50	67	37	39	45	59	56	43	55	61	52	63	39	74	61	56	64	76	79	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1	1	3	2	1	1	1	2	2	2	1	2	3	1
18000	-205.750726874923487	-204.349714809980100	-1.401012064943380	0.000000045647051	0.000000037069217	0.812083514678212	0.984301212293670	0	3	5	8	7	9	9	11	10	12	12	14	13	15	14	15	15	16	17	16	18	18	20	19	17	20	20	18	21	21	20	22	20	22	22	23	23	25	26	24	23	25	23	23	25	25	25	24	26	25	27	27	26	27	26	28	27	27	28	27	27	29	28	29	29	29	28	30	30	29	30	29	30	31	30	32	33	34	32	35	32	34	0	1	2	5	3	4	4	5	4	9	6	10	6	10	11	15	11	10	16	15	17	25	22	20	16	28	25	19	24	27	20	26	22	31	29	34	29	48	40	44	29	37	30	29	41	48	37	44	43	36	50	55	38	40	38	52	53	46	53	50	50	54	38	63	54	39	42	70	63	52	62	63	63	63	51	72	68	74	54	78	73	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-223.823969017351175	-221.951113851904523	-1.872855165446654	0.000000609532768	0.000001230446370	2.018671405158290	0.924772131977175	1	3	5	9	7	9	10	12	10	13	13	14	14	13	12	14	16	16	18	17	19	17	20	18	17	19	20	20	20	22	21	22	19	23	21	22	23	25	25	23	24	25	24	24	25	25	26	25	26	27	25	27	26	27	27	28	26	27	27	28	28	29	29	28	27	29	29	30	29	29	30	30	30	31	29	31	31	32	33	34	34	33	0	1	2	5	3	5	5	6	4	15	5	7	8	9	7	10	12	16	20	13	25	14	19	18	17	20	26	24	24	35	21	33	19	35	26	28	32	32	43	29	37	41	40	35	27	34	39	40	39	43	30	39	43	39	53	37	45	45	51	45	65	64	50	47	44	65	52	66	65	65	67	56	59	73	54	70	66	72	76	66	50	68	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
19000	-208.154185496555641	-206.569855224480932	-1.584330272074721	0.000000598686201	0.000000786788865	1.314192415023688	0.988926956641666	1	3	4	8	7	10	9	11	10	13	12	15	14	13	14	14	16	17	18	17	19	18	21	19	18	19	21	20	20	21	22	22	19	23	21	21	23	25	24	24	23	23	23	25	26	25	25	24	27	25	27	28	27	27	27	26	27	26	28	28	28	28	27	29	28	31	28	31	30	27	30	29	29	30	29	31	32	33	33	34	34	32	0	1	2	5	3	4	5	7	5	8	6	15	11	6	10	10	15	17	17	12	25	17	21	25	20	25	21	19	22	19	24	35	17	23	33	33	31	41	23	36	31	30	23	32	47	48	34	32	44	34	42	51	38	38	50	40	47	47	44	57	49	49	58	50	47	75	38	69	60	44	52	55	61	54	61	72	71	82	71	68	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-215.321791599863190	-213.861272512747036	-1.460519087116160	0.000000275858504	0.000000274658778	0.995650939072172	0.923263802683091	1	3	5	8	6	9	10	11	10	12	13	14	14	15	13	14	16	18	17	18	20	17	19	20	17	20	20	19	20	21	20	22	21	21	23	23	23	27	25	23	23	22	23	23	26	25	24	23	25	27	26	27	26	28	26	28	28	27	28	27	28	28	26	29	28	31	28	30	29	29	29	30	30	30	30	32	32	32	33	34	35	33	0	1	2	3	2	5	4	6	5	7	9	10	10	11	8	15	12	25	14	25	23	15	25	20	16	22	20	19	20	23	25	27	22	26	30	26	33	63	41	32	32	33	32	42	49	47	27	30	36	45	36	36	44	46	37	45	51	36	46	49	49	53	40	38	45	38	51	60	63	50	55	59	59	65	67	65	72	70	68	78	80	74	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-253.743619478850206	-252.023175804811586	-1.720443674038622	0.000000049135780	0.000000080816028	1.644749075160622	0.787784207684421	1	3	6	8	5	10	11	11	10	13	12	15	13	15	13	14	16	18	17	16	18	17	20	20	18	20	20	19	21	21	22	21	20	23	22	22	24	27	25	23	24	24	23	24	26	25	26	25	26	24	24	26	27	28	25	27	27	27	28	28	28	29	28	30	28	29	30	31	29	29	30	29	30	28	29	31	32	31	33	33	35	35	0	1	5	5	2	3	6	9	4	9	6	10	11	15	6	8	11	12	12	13	17	13	19	18	19	18	17	21	19	18	27	26	18	36	27	28	43	39	43	32	24	35	30	34	34	50	34	36	48	35	31	41	46	57	35	34	47	48	47	38	50	59	51	61	50	52	70	54	49	54	69	54	75	47	45	49	73	48	67	71	44	76	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	5	3
20500	-237.634877787061782	-235.994156824337892	-1.640720962723902	0.000000004875717	0.000000007078032	1.451690460704099	0.778723788760844	1	4	6	8	8	10	11	12	11	12	13	15	14	14	14	15	17	18	17	18	18	17	21	20	18	20	20	19	21	21	21	23	19	22	22	23	24	25	25	23	23	24	23	25	25	24	25	24	26	25	26	27	27	27	27	28	27	27	27	27	28	29	28	30	27	30	29	30	29	29	30	29	30	30	29	32	32	33	31	34	35	34	0	1	1	3	3	4	4	6	5	5	6	9	10	8	6	8	15	14	11	13	12	14	25	21	17	28	21	17	28	28	20	30	17	31	31	35	36	40	32	23	21	34	31	35	40	41	35	41	32	43	43	48	39	49	37	49	32	37	38	47	55	53	65	59	32	69	53	70	40	52	57	37	60	59	60	71	62	79	67	64	66	76	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1
21000	-217.847516420790782	-216.135882316610974	-1.711634104179794	0.000000010057415	0.000000016327205	1.623399802306158	0.981608457929975	1	4	6	8	8	11	10	12	11	10	13	14	14	14	12	14	16	16	17	16	19	18	19	20	18	21	21	20	18	21	21	22	20	21	22	23	23	26	25	23	23	25	23	25	24	25	26	24	26	26	27	28	25	27	27	28	26	27	27	27	28	29	27	29	28	31	30	31	29	29	30	30	29	29	30	32	33	33	32	32	34	34	0	1	2	3	3	10	4	10	3	4	6	11	11	11	7	8	14	8	12	13	25	16	18	23	17	19	21	23	19	28	21	34	25	33	28	34	34	45	36	34	31	32	26	40	41	36	32	28	46	37	48	63	41	39	40	60	46	47	46	30	50	51	45	50	58	69	58	73	58	42	61	52	63	65	58	71	67	72	74	56	80	80	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-204.843860649802679	-203.451549803502786	-1.392310846299895	0.000000186287354	0.000000077567511	0.416386350210099	0.879078310748157	0	3	5	7	7	10	9	11	10	12	14	15	14	14	13	15	16	18	15	17	19	18	19	21	18	20	19	19	21	21	21	21	19	22	23	23	24	26	25	24	23	24	23	23	26	25	25	25	26	25	26	26	24	27	27	29	27	27	27	27	27	30	28	29	28	30	29	30	29	29	31	29	31	31	30	32	32	32	34	35	34	36	0	1	2	3	3	4	5	5	4	9	10	13	8	15	10	13	10	19	15	14	12	12	20	23	20	22	20	20	20	23	28	28	25	30	24	30	32	53	41	26	24	43	29	24	39	44	41	35	40	37	42	41	34	46	47	54	43	47	46	37	48	60	49	57	49	63	63	63	52	63	63	58	69	69	54	75	63	75	78	78	73	81	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
22000	-261.764891262474748	-260.177222081361094	-1.587669181113678	0.000000330395885	0.000000081113534	0.245504068452142	0.734203489506672	0	3	6	8	8	9	9	11	10	13	13	14	13	15	14	15	16	17	17	18	20	18	20	20	17	21	20	19	19	21	21	22	21	22	22	23	23	26	25	23	23	23	23	25	24	26	23	26	27	26	27	27	26	27	25	28	28	27	27	27	28	29	29	29	28	29	28	29	27	29	30	30	31	30	29	31	32	34	32	35	33	35	0	1	2	3	3	4	4	7	5	9	7	13	8	15	13	9	7	10	7	13	28	19	20	20	14	24	22	12	17	21	23	27	29	26	20	30	24	45	29	23	31	26	33	40	41	45	34	30	39	45	47	39	40	26	47	58	50	48	45	39	69	60	49	58	36	54	51	58	30	42	46	67	68	38	49	65	50	65	71	65	77	63	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	4	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	2	1	1	3	3	1	3	1	3
22500	-226.286312818737116	-223.819711006121651	-2.466601812615464	0.000000227387252	0.000000831357762	3.656131786872310	0.871639247796599	0	3	5	8	7	10	9	12	11	12	14	15	13	15	13	14	16	18	17	17	19	16	18	21	19	20	20	18	20	21	21	23	19	22	23	23	23	26	24	24	22	24	24	24	26	25	24	25	26	26	27	28	26	27	26	27	26	27	27	26	27	29	28	30	28	31	28	29	30	27	30	29	31	31	30	29	32	32	33	33	34	36	0	1	2	3	3	7	5	9	6	7	13	15	10	8	9	15	16	22	22	14	20	16	17	29	20	17	28	12	28	18	27	24	20	27	30	30	31	34	41	37	30	24	31	30	39	36	34	32	43	36	48	59	46	43	44	42	35	60	49	40	48	65	51	50	51	68	38	50	50	49	72	70	72	61	48	60	73	75	78	66	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	2	3
23000	-224.493552715342929	-222.482917570256348	-2.010635145086595	0.000000060740346	0.000000143898979	2.369083936827225	0.884622672128967	1	3	5	7	7	9	10	11	9	12	13	14	14	15	13	15	17	18	16	16	19	17	19	21	18	20	21	17	21	21	22	23	19	22	23	22	24	26	26	24	23	24	23	23	25	25	26	26	27	25	26	28	26	28	26	28	27	27	27	27	27	29	28	29	29	30	30	30	29	29	31	30	31	30	30	32	32	33	33	33	35	36	0	1	2	3	2	5	6	6	2	7	10	8	10	10	10	15	19	20	12	12	16	12	17	23	17	14	21	20	21	22	30	17	28	25	27	24	30	45	40	35	27	36	34	27	42	31	45	40	55	34	40	61	37	48	46	51	38	40	55	50	40	38	57	56	56	64	64	52	54	59	70	45	65	49	69	68	63	71	75	52	80	78	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1	1
23500	-264.824896767760322	-262.705793211247055	-2.119103556513278	0.000000082881533	0.000000220139680	2.656076347369020	0.715993362888748	1	4	4	8	6	11	10	12	10	13	14	15	12	14	14	14	16	18	18	18	18	17	20	20	18	20	21	18	19	20	20	23	20	22	23	23	24	26	24	23	22	24	23	24	25	26	26	26	25	27	26	27	25	28	26	28	28	26	28	27	28	30	28	30	29	29	29	30	29	29	30	28	31	30	30	32	32	31	34	34	36	36	0	1	1	5	3	4	4	9	4	8	10	10	7	7	6	7	11	17	17	12	13	17	20	19	17	20	31	14	14	22	19	33	19	24	27	24	40	34	40	27	28	23	27	35	40	35	39	39	40	32	41	48	32	39	41	48	49	35	60	44	60	67	53	63	48	50	52	59	27	51	53	48	67	70	63	70	73	51	67	70	79	80	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	2	3	3	1	1
24000	-233.438774966051312	-231.437362583175826	-2.001412382875480	0.000000614978883	0.000001442225221	2.345162186670318	0.864225209284704	1	3	5	9	7	9	11	12	10	13	14	13	13	15	11	14	17	17	18	17	19	16	20	19	18	21	21	20	21	21	21	23	21	23	22	22	23	25	25	24	23	24	23	24	25	23	25	25	26	26	26	26	26	27	27	29	27	26	28	27	28	29	27	30	27	31	29	30	29	28	30	30	30	31	29	29	31	32	33	35	32	33	0	1	2	5	3	5	6	15	5	7	10	9	8	13	4	8	14	16	22	14	20	12	21	18	14	24	24	25	23	18	24	36	21	36	31	33	31	41	34	35	31	33	29	23	43	24	32	34	41	39	38	35	41	50	48	63	51	47	49	52	51	54	42	55	47	71	50	60	52	65	69	56	75	52	55	45	64	69	77	81	72	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
24500	-194.482489417760320	-192.267683853981794	-2.214805563778524	0.000000953960392	0.000000106114277	0.111235516064642	0.980302320224201	0	2	5	9	7	11	10	12	10	12	13	13	13	14	13	14	15	18	17	17	19	15	21	20	17	18	20	20	21	21	21	23	20	21	22	22	22	27	26	24	23	24	23	25	25	24	25	26	27	26	26	26	26	27	26	28	28	27	27	25	28	30	28	29	29	29	28	31	29	29	31	28	29	28	30	31	33	32	34	34	35	35	0	1	2	5	3	4	5	6	4	6	9	6	8	10	9	11	16	19	16	22	26	16	24	18	16	25	26	18	18	27	24	35	18	24	34	28	27	51	46	23	31	24	29	43	42	30	32	47	42	42	45	42	42	53	45	39	47	47	45	40	52	61	59	38	59	63	51	64	38	45	65	39	67	38	56	65	65	70	78	76	77	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-203.148990578562405	-201.576664743515892	-1.572325835046513	0.000000062693038	0.000000080537187	1.284627272391352	0.954808145366448	1	2	4	8	7	10	10	11	7	12	13	13	13	13	13	15	17	17	17	16	19	16	19	19	18	20	20	20	20	21	21	22	20	22	22	23	23	27	24	23	23	24	23	24	25	25	25	25	26	26	26	26	27	27	26	29	26	26	27	27	28	28	29	30	28	29	29	31	29	29	30	29	30	31	30	30	33	33	34	35	36	35	0	1	2	5	3	9	5	6	3	7	10	6	8	8	8	15	20	11	22	12	25	13	17	17	22	25	25	23	25	21	23	24	24	33	28	31	27	37	37	29	33	35	30	37	40	40	40	42	39	37	42	42	40	48	48	65	45	44	57	49	46	50	54	62	53	62	65	63	50	61	62	52	53	54	67	72	63	61	68	79	82	78	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
25500	-224.006777501224974	-222.447674997318558	-1.559102503906422	0.000003340043116	0.000000866182293	0.259332668106633	0.861815966419510	1	4	5	9	7	10	11	12	10	13	12	14	12	11	14	15	16	17	17	18	19	16	20	21	18	20	20	18	19	22	22	21	20	23	22	22	23	26	26	23	24	25	22	24	26	24	24	25	27	25	26	27	27	28	26	28	28	26	26	27	28	29	28	29	26	31	29	31	29	29	31	29	30	29	30	31	33	34	32	34	32	35	0	1	2	5	3	5	5	9	4	14	9	13	7	4	8	12	15	17	16	17	19	16	28	26	17	28	20	19	19	26	26	23	29	21	23	25	24	44	46	24	43	44	26	43	41	43	30	37	50	41	36	58	58	42	46	51	50	34	21	42	53	56	60	49	47	72	52	64	53	35	62	50	39	53	57	69	73	81	68	81	68	80	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
26000	-229.498197505862493	-228.127471520951019	-1.370725984911473	0.000000572445468	0.000000273576443	0.477908303958001	0.889287121024517	0	3	5	9	7	10	11	11	11	13	13	13	13	15	13	15	17	18	17	17	18	16	19	20	18	20	18	17	20	22	20	21	20	23	23	22	21	25	25	24	23	24	23	23	24	26	26	25	27	25	25	26	26	27	25	28	28	27	27	27	28	28	28	30	27	29	29	30	29	29	30	29	30	30	30	30	32	32	33	34	34	35	0	1	2	5	3	3	4	6	4	8	8	7	9	10	7	7	16	20	14	16	22	13	20	17	17	17	14	13	25	24	21	23	17	32	32	33	17	43	30	44	33	41	36	24	37	41	35	35	52	35	43	48	36	41	25	51	49	51	35	35	53	55	53	56	53	65	59	61	62	49	60	61	50	72	57	57	73	70	71	63	79	79	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1
26500	-272.185274262863572	-269.715101436023247	-2.470172826840316	0.000000007966496	0.000000029214048	3.667113682445321	0.826176467068975	1	3	6	9	8	10	11	10	11	12	14	14	14	15	13	15	15	17	16	17	20	17	21	19	17	19	18	19	19	20	21	23	20	19	21	21	23	26	23	23	24	24	24	25	26	26	25	26	27	26	26	25	27	27	26	28	25	28	27	28	27	28	27	29	28	29	30	30	29	30	30	28	30	29	30	31	34	34	32	33	36	32	0	1	2	3	3	5	6	5	5	9	10	10	7	10	9	5	15	15	13	15	20	14	26	10	17	25	19	17	18	27	14	28	22	25	24	29	24	57	28	31	40	23	39	37	37	40	37	32	38	39	52	35	42	44	52	48	43	55	46	50	44	46	57	61	63	37	46	48	45	58	41	48	38	44	64	58	82	64	75	82	77	68	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1
