step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-467.588955170922020	-476.639798551373360	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993033225656553	-1	2	5	8	11	16	4	13	15	8	10	18	12	24	4	17	16	15	13	14	24	20	20	10	16	14	11	22	11	15	17	20	19	17	27	12	23	13	16	19	19	15	14	24	9	20	23	15	26	14	27	25	24	16	24	21	14	22	26	13	21	14	18	26	28	19	24	21	20	22	20	20	26	28	26	20	20	23	27	24	34	32	19	27	33	21	29	29	35	42	43	0	1	1	7	3	24	2	36	15	2	1	43	7	60	2	5	19	29	1	24	23	6	6	3	4	3	7	34	2	45	3	11	26	4	83	15	9	45	45	39	5	45	24	33	7	26	31	50	57	45	55	56	36	7	69	39	2	25	69	10	19	24	24	22	68	13	41	62	20	5	19	12	6	16	61	34	11	27	34	39	28	49	7	47	71	17	28	56	64	89	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-466.332425684280167	-475.383269064731508	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970572873084863	-2	4	12	4	8	9	11	1	16	8	10	16	19	25	13	10	12	18	12	2	19	22	18	9	18	7	16	16	16	12	22	21	7	9	26	17	24	14	19	13	26	21	12	18	14	15	21	18	16	16	27	20	26	18	22	14	14	18	27	17	22	21	11	24	21	22	20	21	23	26	17	21	22	29	13	20	19	29	25	19	25	28	27	21	32	30	32	33	37	37	39	0	1	10	1	4	20	34	1	43	20	20	10	15	63	8	26	34	7	2	1	9	48	49	20	40	20	6	33	26	2	58	30	20	2	21	5	55	33	57	34	42	9	10	15	6	6	27	43	5	30	27	36	62	45	13	34	5	34	23	63	75	44	2	60	16	60	75	23	67	62	7	11	24	22	16	57	56	64	84	4	42	32	64	15	65	69	35	77	87	21	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-482.320099636629834	-491.370943017081174	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964499426800039	-5	6	10	6	12	15	15	5	1	11	5	13	14	21	8	9	14	7	12	14	22	21	19	12	16	17	16	21	11	14	20	13	14	12	29	21	25	11	19	16	21	23	11	11	19	21	19	17	25	16	24	15	23	19	30	21	21	16	23	16	19	21	20	15	30	21	16	18	16	20	19	23	11	26	16	23	18	31	23	20	35	29	30	32	35	21	32	27	29	31	28	0	11	18	9	8	44	73	9	1	9	1	16	15	17	11	11	16	1	2	11	12	10	29	4	29	34	10	31	8	4	38	2	38	8	76	60	50	15	7	24	20	24	11	11	75	20	12	43	46	32	69	73	63	69	22	71	34	2	33	38	3	80	73	34	59	25	38	30	5	17	32	69	11	58	18	7	43	54	17	12	62	69	56	59	76	17	74	60	54	33	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-466.967879086393282	-476.018722466844622	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996732392765276	-2	3	10	11	11	9	9	6	13	13	7	14	14	22	11	17	5	15	12	12	18	13	16	4	14	10	16	21	17	7	23	17	21	10	20	22	25	11	21	20	23	21	10	22	20	22	19	18	23	10	25	18	24	18	26	17	23	22	25	15	18	18	16	29	27	17	23	6	18	24	17	11	25	22	17	19	20	29	27	16	30	30	29	30	26	30	25	31	27	40	25	0	1	68	68	2	17	1	1	11	50	2	68	6	66	2	13	2	10	30	17	5	24	5	1	4	17	15	13	17	2	48	9	62	24	20	27	56	30	15	16	62	52	2	63	9	47	22	4	22	17	48	72	40	15	33	6	77	62	74	4	34	34	38	44	36	19	27	1	20	15	50	17	27	71	26	60	60	46	42	20	19	66	70	46	45	73	28	65	14	21	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-470.001190396907134	-479.052033777358474	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994900638041611	-2	3	6	8	5	12	15	11	14	7	11	16	15	24	10	14	13	7	15	11	16	22	16	5	9	15	17	18	11	20	21	17	15	13	19	13	25	20	18	14	25	12	17	23	17	23	20	9	20	18	26	25	22	17	30	19	24	21	22	13	19	15	18	22	25	18	23	15	16	26	18	24	25	26	20	17	22	30	22	21	33	17	29	30	28	32	29	28	32	27	43	0	1	2	1	1	1	24	24	42	1	10	42	2	36	2	15	25	2	29	10	6	11	3	1	24	25	29	60	5	21	76	40	11	29	76	15	61	29	29	4	39	48	60	23	42	54	71	5	82	4	27	61	49	16	63	60	8	34	69	18	60	24	4	3	36	19	7	24	42	40	16	36	42	54	6	26	3	51	71	50	58	18	35	53	63	67	47	13	57	46	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-465.569434812661711	-474.620278193113052	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994410239855660	1	5	4	8	10	11	18	11	16	6	8	10	18	22	9	14	9	16	17	3	21	22	11	7	12	11	15	18	10	15	17	19	18	5	23	22	26	20	20	14	28	19	13	19	14	21	26	17	28	19	22	20	23	18	32	14	10	23	22	16	22	5	16	26	26	11	19	23	17	25	18	22	20	28	24	18	19	30	22	19	32	30	30	28	32	28	27	31	34	38	40	0	1	1	20	10	10	45	4	11	20	62	20	66	7	1	23	10	5	45	1	8	43	11	1	10	2	24	66	34	5	45	16	18	1	31	45	54	40	63	17	52	12	11	43	17	40	77	29	32	40	9	57	54	45	14	11	1	73	57	4	43	1	5	30	59	62	5	62	5	28	40	19	7	25	42	11	29	13	29	40	72	70	38	76	41	71	19	74	31	21	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-484.790542943999583	-493.841386324450923	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998839454023149	-3	5	8	8	4	13	14	4	10	13	12	22	11	19	4	14	11	12	14	6	22	21	17	10	21	13	9	22	15	13	21	12	18	15	24	15	20	12	20	8	26	18	14	17	18	26	20	22	21	16	26	18	28	21	28	20	24	20	26	7	14	8	17	27	25	14	23	17	21	24	18	21	16	18	17	17	11	26	25	20	31	24	27	26	31	27	26	33	39	32	45	0	1	5	20	1	9	77	1	2	40	62	38	4	18	1	13	3	24	13	5	6	27	43	15	63	20	5	50	5	40	62	4	18	77	80	5	73	27	13	8	25	11	62	30	32	29	9	9	14	15	56	77	34	77	32	60	23	40	61	1	60	15	16	31	71	5	76	27	76	47	9	74	2	20	10	24	20	69	6	6	58	31	13	12	22	17	75	66	86	79	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-464.169416359486320	-473.220259739937660	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996544868499368	-10	7	9	-1	13	13	19	11	13	5	4	19	19	24	2	16	12	17	12	12	8	23	15	11	23	18	14	20	13	8	24	19	22	15	22	20	21	18	11	13	25	19	16	20	18	23	25	17	11	19	26	19	26	11	22	18	20	22	24	18	21	20	15	15	27	11	25	20	13	27	22	12	26	28	18	20	18	27	24	21	29	29	24	23	33	29	28	27	31	33	35	0	15	10	1	10	21	54	4	15	4	4	18	69	68	1	20	3	66	10	21	15	28	2	11	18	40	54	39	2	11	48	34	21	2	64	72	20	17	4	30	75	17	20	17	17	77	12	17	2	8	62	64	57	4	66	21	17	17	60	20	77	69	66	17	56	15	42	43	54	35	5	11	7	14	9	20	17	50	75	6	46	55	17	64	41	48	59	13	73	55	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-481.861503433348219	-490.912346813799559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975582435862938	-1	6	8	4	9	12	15	9	10	7	10	18	16	16	4	14	9	12	10	15	22	21	14	15	17	5	18	23	18	18	22	13	20	14	20	19	24	11	19	7	25	9	13	23	14	21	18	16	18	11	23	15	26	17	17	22	17	21	21	18	13	10	16	23	28	21	16	25	21	19	16	21	18	33	27	23	17	34	19	19	30	31	23	31	31	31	26	26	35	36	43	0	1	4	1	2	11	11	10	40	1	8	32	4	61	1	5	4	10	4	15	20	18	3	4	9	1	9	77	61	19	32	18	14	19	4	45	13	1	48	4	22	26	8	61	8	13	61	23	23	26	19	19	54	24	32	38	11	55	14	19	2	10	19	45	83	67	38	76	34	9	38	61	67	67	70	61	8	31	43	50	46	53	61	51	75	44	5	29	78	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-459.424665674561027	-468.475509055012367	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983250023349760	1	4	12	10	11	14	20	11	14	7	7	21	10	22	11	11	16	13	5	14	18	23	18	14	17	13	19	21	14	21	21	22	18	11	26	8	24	14	22	18	28	21	4	21	12	24	20	16	22	14	24	18	19	18	29	13	20	22	23	19	17	17	19	28	22	23	20	19	15	24	21	25	24	26	24	18	26	30	27	23	29	24	28	33	36	26	30	25	33	41	47	0	1	11	36	2	11	15	43	36	2	1	56	10	3	19	11	18	11	1	19	3	29	5	36	24	1	40	29	2	68	26	48	8	1	61	1	76	15	52	45	30	48	1	26	19	53	6	45	18	8	23	45	20	45	63	2	34	17	62	50	43	26	4	72	45	71	24	3	11	34	61	29	57	12	29	69	29	39	80	17	7	13	51	74	54	59	49	21	83	84	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-457.459757472124863	-466.510600852576204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991627412355808	-1	5	5	7	1	14	16	10	12	12	13	12	15	28	11	17	13	13	17	9	20	22	15	9	22	16	17	16	17	17	21	22	8	15	25	16	26	15	10	19	17	22	21	23	14	24	21	22	26	17	23	22	22	12	28	16	21	23	7	19	21	15	20	22	21	21	21	17	13	25	17	22	25	27	24	25	20	29	26	24	32	29	32	32	27	24	36	32	34	42	48	0	5	5	5	1	33	4	3	2	59	59	39	18	48	33	10	4	5	12	2	68	12	3	5	50	15	9	15	54	24	16	41	1	59	9	10	56	15	4	54	11	39	17	54	33	30	7	68	25	6	39	28	30	59	46	3	29	6	5	11	13	12	13	21	54	38	45	69	33	9	10	19	40	72	16	32	59	31	38	29	78	76	77	48	38	23	84	76	79	81	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-466.939774821023548	-475.990618201474888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999377688978483	0	6	11	10	8	16	13	9	4	11	11	15	17	22	8	9	16	19	14	9	14	18	14	3	21	16	18	23	15	19	14	17	16	10	25	22	24	19	20	5	25	18	18	23	19	26	24	12	22	14	25	17	21	15	30	13	20	17	19	9	22	16	20	21	28	22	23	20	18	24	13	23	22	25	24	15	23	28	21	19	19	22	16	34	35	23	34	28	32	42	50	0	24	9	5	24	3	40	40	1	24	4	40	15	45	24	40	71	11	40	9	5	12	24	1	22	40	50	48	8	4	5	50	40	24	58	13	62	6	13	1	52	10	40	68	16	53	22	40	38	11	62	19	60	3	36	2	62	1	15	2	31	4	48	71	46	3	83	3	60	52	34	52	29	69	33	40	22	44	23	52	11	38	40	65	51	48	89	30	22	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-457.407910198255934	-466.458753578707274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994552613595140	-5	-2	11	9	8	13	11	10	13	3	12	17	17	17	10	8	16	12	13	12	22	21	4	5	18	7	17	21	9	12	25	17	20	15	24	21	23	18	22	13	26	17	20	23	15	25	24	6	26	12	21	24	27	16	25	15	23	17	21	21	25	22	20	23	27	16	23	22	20	21	20	14	22	29	24	19	21	32	26	22	33	29	27	25	36	24	34	33	35	42	45	0	1	10	24	2	16	24	2	7	2	48	19	18	50	10	24	5	10	26	23	17	45	2	2	4	10	3	50	48	10	12	8	27	4	13	11	18	20	42	24	38	29	9	18	18	56	14	2	27	29	56	69	57	10	21	4	40	29	76	6	25	38	72	19	67	19	32	38	15	11	1	29	32	62	58	7	27	46	73	14	60	33	73	19	28	9	52	84	57	87	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-469.669388912186946	-478.720232292638286	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998809904998788	-1	6	11	5	3	15	14	8	15	9	11	17	19	16	3	15	11	15	14	13	15	22	18	8	20	15	15	7	15	4	18	17	14	11	20	15	22	16	22	14	17	18	15	21	21	18	21	23	23	20	26	20	25	15	17	7	27	19	23	18	24	21	17	25	29	24	19	22	17	23	19	24	22	27	25	24	11	22	25	22	30	30	24	33	29	20	25	28	39	35	34	0	1	28	1	1	8	15	4	28	28	4	11	11	17	1	2	28	2	56	24	17	16	21	5	55	10	4	15	17	1	21	4	15	2	29	2	58	34	60	28	56	40	8	8	19	30	11	60	69	16	78	34	17	10	77	1	35	41	32	56	35	10	11	47	87	32	9	21	7	13	43	80	32	62	60	41	30	6	14	43	79	43	54	69	59	16	13	76	90	65	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-452.250070874431685	-461.300914254883025	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994379924070057	-2	3	8	7	12	13	16	8	9	10	10	21	15	19	5	16	16	13	13	6	14	22	11	12	23	14	14	14	5	15	23	20	13	12	25	16	23	15	22	16	26	17	12	16	13	21	23	20	25	18	23	17	25	17	32	17	23	19	24	13	20	20	16	25	23	23	23	22	15	26	20	13	23	16	17	13	24	33	26	23	32	30	23	32	34	26	25	32	36	39	41	0	1	29	29	2	4	24	15	29	20	15	52	29	23	1	23	10	15	4	15	4	26	29	4	21	23	23	10	1	43	14	76	9	2	17	8	19	9	30	3	32	15	29	76	4	18	62	26	50	5	28	27	52	72	87	34	72	63	74	3	72	43	10	44	38	30	44	18	34	13	60	2	74	76	8	29	16	46	72	54	73	87	40	68	39	14	27	53	88	82	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-466.343057118117144	-475.393900498568485	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999386990009036	-4	3	9	-1	11	9	14	9	11	11	4	6	13	22	11	5	18	15	15	13	20	20	19	12	8	14	20	17	17	16	22	20	18	17	21	18	16	12	17	14	25	17	17	15	17	27	20	22	24	11	28	23	24	16	24	21	22	21	26	19	16	23	21	25	24	24	25	19	18	22	16	23	15	17	18	20	22	26	21	24	31	28	30	25	24	26	33	25	29	39	41	0	1	12	1	16	2	3	12	12	25	4	4	3	44	11	1	38	12	5	5	42	50	9	25	4	15	39	5	9	20	37	40	11	6	61	19	6	4	50	11	58	8	6	25	38	49	37	34	22	11	77	3	42	15	27	19	19	10	73	20	10	37	60	22	8	13	43	73	2	24	38	33	9	9	40	45	43	76	71	35	46	57	27	37	60	57	69	77	56	41	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-489.764803961537439	-498.815647341988779	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993802513590228	-1	2	8	10	8	15	18	7	2	13	13	18	16	19	12	16	12	5	19	8	23	19	20	11	12	12	9	22	4	10	14	22	22	12	13	19	17	17	15	18	27	19	19	12	22	26	28	15	24	17	24	19	25	15	14	20	19	19	26	18	14	20	11	22	26	21	24	23	24	25	20	13	24	28	29	20	18	29	17	22	22	32	20	28	31	28	34	31	29	44	46	0	1	29	8	9	9	4	9	1	1	9	39	44	6	63	15	20	2	26	29	25	48	17	9	27	30	2	26	1	29	5	50	44	27	30	61	25	39	8	10	56	15	5	18	13	60	51	8	37	8	16	39	55	3	9	30	31	34	80	15	8	50	8	48	64	17	71	76	57	36	55	15	15	81	32	79	4	81	48	36	52	58	15	28	62	20	21	66	49	89	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-475.595072914393256	-484.645916294844596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993486564722768	-5	6	4	7	1	14	14	8	13	8	8	11	16	22	5	15	5	18	12	12	20	13	19	14	20	7	20	13	7	20	11	21	16	16	22	20	24	15	16	17	28	19	18	18	17	27	24	7	25	14	20	17	23	14	25	14	15	22	21	14	19	17	19	21	24	22	16	19	20	21	20	16	17	30	29	24	13	29	22	19	22	31	13	33	32	28	22	31	36	43	46	0	3	1	15	1	8	11	1	17	3	3	26	20	45	1	15	1	50	4	3	73	10	28	12	13	15	50	10	5	4	48	39	77	17	20	28	32	9	11	29	51	24	11	77	83	16	51	1	6	17	20	8	6	11	45	48	9	62	56	11	19	7	67	33	54	11	11	73	22	56	77	9	31	23	23	54	17	45	44	8	24	51	26	49	41	42	25	23	69	82	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-481.854049313445216	-490.904892693896556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972416583594342	-6	4	10	3	4	13	10	8	6	10	12	18	19	22	7	7	16	15	2	6	14	18	12	13	21	2	14	18	14	14	19	21	19	15	26	21	27	13	8	10	25	17	18	19	17	27	24	8	21	16	20	19	17	11	24	11	21	15	21	18	17	20	20	19	17	20	23	21	23	22	20	22	20	31	18	2	20	31	13	21	25	30	29	28	37	26	25	23	30	40	35	0	19	16	1	26	20	39	76	76	26	39	79	10	18	4	26	10	15	1	19	5	54	16	8	28	1	7	2	3	39	38	61	24	40	30	29	72	19	4	19	33	4	3	30	8	59	43	26	17	54	7	18	10	20	17	9	22	9	6	10	15	27	53	34	29	75	42	54	31	22	56	11	56	87	48	1	16	42	9	45	31	88	21	13	41	57	31	32	51	47	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-469.506094965553984	-478.556938346005325	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969531657315791	-3	7	10	6	10	13	14	5	10	10	12	19	20	12	2	8	13	13	13	13	22	19	13	14	20	8	10	21	20	15	23	14	12	10	24	18	23	15	10	17	26	14	19	15	20	21	18	21	20	17	18	19	22	14	26	16	25	20	24	12	22	14	18	26	23	18	21	19	15	26	18	25	18	27	23	18	21	31	26	20	28	30	25	33	30	29	27	31	37	41	48	0	1	4	15	4	16	2	1	4	2	16	24	4	15	1	8	16	4	26	16	24	32	27	2	40	15	15	40	8	8	73	9	2	15	29	20	52	2	8	9	25	18	62	16	38	33	26	40	9	9	2	60	18	26	50	60	77	18	34	5	47	3	24	52	30	3	73	17	17	59	38	13	56	45	68	62	52	59	23	18	39	77	44	25	18	17	29	68	37	84	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
