step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-451.909776214727458	-450.357221698506805	-1.552554516220669	0.000080113006951	0.000021050023214	0.262754127147334	0.626096485021171	0	2	4	4	5	6	8	8	7	7	10	8	9	10	10	10	11	10	11	13	11	11	12	14	13	14	14	15	13	14	15	15	16	14	14	15	15	18	15	15	16	16	14	15	18	16	17	17	16	18	17	17	19	21	18	17	18	19	20	18	20	18	20	22	22	21	21	21	22	22	23	22	23	27	25	27	0	1	1	2	3	4	5	5	6	3	2	5	10	3	10	6	12	5	12	10	3	14	21	7	17	25	21	11	6	15	14	25	32	12	14	30	25	32	14	21	21	15	15	23	31	19	36	28	43	25	33	32	39	43	46	43	31	60	49	33	37	46	56	31	53	45	52	63	61	56	66	60	58	54	73	75	1	1	2	1	1	1	2	2	1	1	3	1	1	4	1	2	1	2	2	3	3	1	1	3	1	1	1	4	3	2	2	1	1	3	3	1	1	1	2	2	2	2	2	2	1	3	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	1	2	3	2	1	3	1	1	2	1	2	2	3	2	1
11000	-421.050582216444468	-419.494685188779613	-1.555897027664858	0.000070891384556	0.000018502283954	0.260994817206128	0.705725496581958	1	2	4	4	6	7	8	8	7	7	9	9	9	10	10	9	13	11	11	12	12	12	12	13	13	14	13	14	14	15	14	15	18	14	15	17	15	17	16	15	17	14	16	16	17	16	16	16	17	17	18	16	18	20	17	18	19	19	20	19	20	20	21	21	20	21	21	21	21	22	23	21	23	28	26	28	0	1	1	2	4	3	5	5	3	1	3	7	10	16	10	6	8	8	12	15	16	15	16	12	19	25	21	14	11	42	21	19	32	19	27	47	17	52	28	29	40	15	30	23	31	34	42	28	43	32	37	17	39	47	46	49	35	50	49	50	51	12	56	45	48	41	52	59	61	56	64	50	72	59	73	73	1	1	2	1	1	2	1	1	2	4	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	5	2	2	3	3	3	1	1	2	2	2	2	4	1	3
11500	-457.298490825827685	-455.678937469751986	-1.619553356075710	0.000076677897846	0.000017777702670	0.231849113877949	0.535142048677190	-1	1	4	4	6	9	9	8	7	8	8	9	10	11	9	10	11	10	11	13	11	12	13	14	14	14	13	14	13	15	15	16	17	13	15	16	15	18	16	16	17	16	15	16	17	16	17	18	16	19	18	19	18	20	18	17	19	17	19	20	19	20	20	22	22	20	21	21	21	21	22	23	23	27	25	27	0	1	1	2	4	3	5	5	4	3	3	5	10	16	10	6	8	8	12	15	11	15	14	17	19	12	11	10	21	6	27	26	17	17	27	22	3	25	28	29	40	30	22	6	31	34	22	28	30	24	25	33	39	30	46	43	21	17	30	32	24	58	56	45	53	31	52	59	37	56	57	60	32	63	37	73	1	1	2	2	1	3	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	2	2	3	2	1	2	1	1	3	1	1	2	3	3	1	2	1	1	2	3	1	2	3	2	1	4	2	1	1	2	1	1	3	3	2	3	3	1	2	4	2	2	1	1	3	3	1	2	5	4	6	1
12000	-446.737246377890074	-445.032233331453085	-1.705013046436977	0.000088590343143	0.000017893331737	0.201978354549660	0.515351668058812	0	2	5	4	7	9	9	8	9	7	9	10	9	10	8	11	12	11	11	13	11	12	11	15	13	14	13	13	13	14	14	15	17	15	13	14	15	17	15	17	18	14	15	17	17	17	16	17	16	18	18	18	19	21	17	17	19	20	21	19	20	21	20	22	22	21	22	21	21	22	22	23	23	27	25	26	0	1	2	2	4	3	8	5	3	3	3	7	10	11	10	6	12	7	7	22	11	10	14	17	5	19	21	16	21	15	16	17	12	26	16	22	19	26	28	14	35	15	30	14	31	34	36	28	42	37	37	25	39	22	34	49	27	50	42	37	37	33	56	40	39	27	52	49	51	56	66	50	50	63	72	58	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	3	1	2	4	1	1	1	1	3	2	1	3	1	1	1	2	1	1	4	4	3	1	4	2	1	1	3	2	1	2	2	2	4	1	1	3	1	4	2	2	2	2	2	2	3	2	3	2	2	1	4	2	3	2	3
12500	-411.516536554947436	-409.695208560710853	-1.821327994236598	0.000066206031577	0.000011366467648	0.171683264755176	0.580883895141529	0	1	4	5	5	9	8	9	8	7	7	9	9	10	11	10	13	11	10	12	11	11	13	14	13	14	13	15	13	13	15	14	16	15	15	14	14	17	17	16	17	16	15	15	17	17	16	17	17	18	19	18	18	19	18	18	19	20	19	19	20	20	21	21	22	20	21	21	21	22	23	21	23	26	25	27	0	1	1	2	2	11	5	5	3	3	3	5	10	6	10	11	8	8	7	15	3	10	6	5	19	17	21	16	21	22	27	19	25	37	27	22	19	32	28	29	29	30	30	16	31	34	36	28	43	24	19	33	39	42	46	49	31	50	49	25	17	33	56	31	28	31	52	59	51	56	57	33	72	70	33	72	1	1	2	2	2	1	1	2	2	2	2	3	1	1	3	2	2	1	1	1	3	2	2	4	2	1	1	3	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	3	1	1	2	1	1	1	5	1	1	2	1	1	2	1	1	3	3	2	2	2	3	2	2	1	1	2	2	2	1	2	4	2
13000	-475.771762504644641	-473.972258558953229	-1.799503945691392	0.000095637244014	0.000016898577967	0.176694530892950	0.556688659630190	1	2	4	4	6	7	8	8	8	6	8	10	9	10	11	11	12	8	11	13	11	12	11	15	12	15	13	14	14	13	14	15	17	14	15	15	15	17	16	16	17	16	15	15	16	17	17	18	16	18	18	18	16	20	18	18	19	20	20	20	19	19	20	22	21	20	20	22	21	22	23	23	23	24	26	28	0	1	2	2	3	4	5	5	1	3	1	5	10	11	10	6	8	5	8	22	9	13	2	7	19	8	21	23	21	22	6	17	37	12	27	30	19	12	23	29	14	30	30	6	31	34	36	44	22	19	37	32	28	42	46	43	45	33	56	26	37	32	49	45	28	29	38	59	58	56	66	37	38	70	72	72	1	1	1	1	1	1	1	1	4	1	3	3	1	1	4	1	1	2	1	1	1	2	4	4	1	3	1	1	2	1	3	2	1	2	1	1	2	3	3	1	3	2	2	6	1	2	1	2	2	3	2	1	1	2	1	2	1	2	1	3	2	1	3	3	4	3	2	2	1	2	2	4	2	1	2	2
13500	-450.813703706611420	-449.176151487299592	-1.637552219311853	0.000071322978095	0.000016035403092	0.224828008033259	0.494727207921767	-1	1	5	4	6	8	8	8	8	7	9	8	9	9	12	10	10	10	11	13	11	11	13	14	13	13	13	15	13	13	15	16	17	14	15	15	15	17	14	17	17	15	16	16	17	18	17	16	16	18	18	19	19	21	18	18	20	20	17	20	21	20	20	22	21	20	22	21	19	23	23	23	23	28	25	27	0	1	1	2	4	3	5	4	3	3	6	5	10	9	22	11	5	8	7	22	9	13	14	26	19	12	21	39	6	15	27	26	19	19	27	30	19	26	6	29	29	30	30	23	27	34	36	39	30	32	38	32	39	43	34	49	45	50	49	25	69	32	56	27	28	31	38	59	37	56	57	58	51	63	72	75	1	1	3	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	5	1	1	3	1	1	2	2	1	1	1	2	2	3	2	2	2	2	2	1	2	2	2	2	1	1	1	4	2	2	1	2	1	1	5	1	2	2	3	3	2	2	2	2	2	2	2	2	4	1	2
14000	-416.457461119769050	-414.877847951288402	-1.579613168480655	0.000080781523646	0.000020133643984	0.249235754362105	0.658885553343142	0	1	4	4	6	8	8	9	8	8	7	9	10	11	12	10	12	10	11	12	11	10	13	15	13	14	13	14	13	13	15	16	18	12	15	17	15	16	16	16	17	15	15	16	17	17	15	17	17	18	18	18	18	20	18	18	19	18	19	18	17	20	21	23	21	21	21	21	21	21	22	22	23	27	25	28	0	1	1	2	2	1	5	7	3	3	1	5	10	16	22	10	7	5	8	22	16	6	10	17	19	17	21	23	9	15	23	25	32	19	27	47	25	26	28	21	29	30	30	16	35	19	30	39	43	32	37	38	39	43	46	49	27	32	49	32	25	58	56	57	39	31	46	59	58	56	57	60	50	56	72	75	1	1	1	1	3	4	1	1	2	3	3	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	1	3	1	1	1	1	2	1	2	2	1	1	3	2	1	1	1	1	1	2	2	2	2	1	1	1	3	2	3	4	1	2
14500	-420.396319426935918	-418.560393365886000	-1.835926061049927	0.000071486927792	0.000012043737260	0.168474679670578	0.571137878962396	0	1	3	4	6	8	8	8	9	7	9	9	9	10	10	11	12	10	11	11	11	13	13	15	13	15	13	14	12	13	14	16	17	13	16	16	15	17	16	16	18	15	14	17	17	16	15	18	15	18	18	18	19	20	19	16	18	20	20	19	21	20	19	22	23	21	20	21	21	22	23	23	24	27	25	28	0	1	1	2	4	4	5	5	3	3	6	7	10	6	10	14	8	5	8	10	11	15	6	19	18	25	21	9	21	15	27	25	37	19	27	47	19	24	23	21	21	30	30	14	31	34	30	28	30	19	37	38	39	43	26	49	31	60	49	51	51	50	49	31	28	31	52	30	51	56	64	58	60	56	72	75	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	3	1	1	3	2	2	1	2	1	4	2	1	2	3	2	1	2	1	4	1	2	1	3	4	5	4	1	3	2	3	1	2	2	6	1	2
15000	-500.185642820172234	-497.936066435723092	-2.249576384449171	0.000106400532520	0.000011452172761	0.107632663950885	0.518973852742539	0	2	5	5	7	8	9	9	8	7	6	10	10	10	11	8	12	10	11	12	11	13	12	14	12	14	12	15	13	14	15	15	16	14	14	15	15	16	14	15	17	15	15	15	18	17	16	18	16	19	19	19	18	19	19	17	20	20	19	20	21	21	20	21	22	21	20	20	22	21	23	22	24	27	23	27	0	1	1	2	4	3	5	5	4	11	1	5	10	16	10	1	19	7	5	10	11	15	3	25	5	17	21	39	21	22	27	18	12	25	27	23	25	23	9	16	29	30	15	6	27	34	30	39	36	38	7	32	28	43	32	43	31	46	42	50	32	17	56	31	48	40	33	43	50	49	45	60	50	70	58	58	1	2	2	2	1	2	1	1	1	1	3	2	2	1	2	3	1	1	2	4	3	2	5	1	2	1	1	1	1	1	2	2	3	2	1	2	1	2	3	3	2	1	4	3	3	2	1	3	1	1	4	2	2	2	2	1	2	2	3	1	2	3	2	4	2	3	3	2	2	3	3	1	2	3	1	2
15500	-476.315374371374617	-474.364778353973747	-1.950596017400880	0.000090579623446	0.000013278595707	0.146595836920168	0.516896682791478	-1	1	5	3	7	8	9	8	8	7	10	6	9	10	9	11	13	10	11	12	10	11	12	14	13	14	14	14	12	12	13	15	18	15	16	14	14	17	17	15	17	16	14	16	18	18	16	17	17	18	17	18	18	20	18	18	18	18	20	20	20	19	20	21	23	22	22	21	21	22	22	22	23	28	25	28	0	1	1	2	12	3	5	12	3	3	3	3	10	3	10	9	12	7	8	15	9	13	11	7	7	25	21	3	21	22	6	8	5	19	27	30	19	37	14	29	29	20	30	9	31	17	36	28	43	25	37	38	28	47	32	42	31	19	43	62	51	19	56	33	53	35	38	59	37	56	57	58	58	56	62	72	1	1	3	1	1	2	1	1	2	1	2	1	1	3	1	2	2	1	2	2	1	1	1	2	2	1	2	5	2	1	1	4	7	2	1	1	2	2	2	2	3	4	1	3	2	3	1	2	2	2	1	1	2	2	2	1	2	2	3	1	1	4	2	1	3	3	3	1	3	2	2	2	2	3	2	3
16000	-460.704597524176165	-459.040428068393453	-1.664169455782711	0.000120770613404	0.000025991677449	0.215215247454439	0.612921558053696	-1	2	3	4	7	7	8	9	8	8	10	10	10	10	10	10	13	10	12	12	11	12	12	15	13	15	13	14	13	15	15	14	19	14	14	16	14	17	16	16	17	13	14	14	17	18	17	18	17	17	18	18	19	20	18	18	19	19	20	20	21	20	21	22	22	20	20	21	19	22	22	22	22	28	24	27	0	1	1	2	4	3	2	5	3	6	6	5	9	6	10	6	11	8	12	15	16	15	6	12	19	25	21	6	6	42	6	19	19	25	29	43	17	12	44	23	21	15	42	14	27	34	42	39	30	26	19	38	39	36	26	43	40	25	49	50	69	46	49	66	53	41	52	49	51	59	45	60	46	70	73	17	1	2	1	1	2	1	3	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	3	2	1	1	1	3	3	1	4	1	2	1	1	1	1	3	1	2	3	1	1	2	3	2	2	1	1	1	3	1	2	2	1	2	2	3	2	2	1	1	2	2	1	1	1	2	1	1	3	1	1	3	1	6
16500	-445.756903254108636	-444.199752749464665	-1.557150504643986	0.000092079362573	0.000023972122324	0.260341966471321	0.518746948222366	-1	2	4	4	5	8	9	7	8	6	9	10	8	9	10	10	11	11	11	12	11	11	13	15	13	13	14	14	13	14	15	16	18	13	16	16	15	17	15	16	18	15	16	15	15	17	17	17	17	18	19	18	18	20	19	18	19	19	20	20	21	20	21	21	22	20	20	21	20	21	22	22	23	28	25	27	0	1	2	2	3	2	5	5	3	3	9	5	10	3	10	11	8	12	5	15	9	10	16	8	17	18	21	14	6	22	6	34	26	17	21	30	26	32	28	21	40	15	42	14	29	34	36	39	42	25	37	38	39	42	19	49	45	26	49	25	69	50	56	45	28	35	52	49	51	56	66	38	51	63	72	33	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	1	4	1	2	3	2	3	1	1	2	2	3	1	5	2	2	1	2	1	1	1	1	2	1	3	1	3	1	2	1	1	1	3	2	1	2	2	4	1	2	2	2	3	1	1	2	3	5	2	2	2	1	2	1	2	2	3	1	5
17000	-475.531838370932519	-473.540492209933461	-1.991346160999036	0.000081689221504	0.000011435564503	0.139988658136492	0.601057064197404	1	2	3	4	6	9	8	9	8	7	8	10	10	9	11	10	11	11	11	13	11	13	12	14	13	13	12	15	14	12	14	16	17	15	16	16	13	17	16	16	15	15	15	17	17	17	13	17	17	19	18	18	19	19	17	17	19	20	20	19	20	21	20	19	23	21	20	21	21	22	22	23	23	28	25	26	0	1	1	2	4	1	5	5	3	3	1	8	11	1	13	14	7	8	7	30	11	15	16	17	19	19	6	9	27	6	14	26	25	26	31	47	19	7	28	29	9	30	22	23	31	34	30	28	43	19	19	26	39	49	34	42	41	25	49	51	32	50	56	27	39	27	52	49	58	43	64	26	33	63	50	60	1	1	1	1	1	3	2	1	2	2	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	4	1	2	2	1	2	1	2	2	1	4	1	1	4	2	2	3	2	1	1	1	2	3	3	3	2	1	1	1	3	4	2	1	2	1	2	3	4	3	1	2	1	4	1	5	3	5	3	4
17500	-477.674663766035678	-476.097879826129315	-1.576783939906352	0.000080204766766	0.000020097404554	0.250576185983115	0.463451285012972	1	2	5	4	6	7	9	8	7	7	9	9	10	11	11	9	13	10	11	12	11	13	11	15	13	15	13	13	13	14	14	14	18	14	15	16	15	17	16	17	18	15	16	16	17	16	17	17	17	17	18	18	18	20	19	16	19	20	18	20	21	21	20	22	22	20	22	22	21	19	22	21	23	27	24	28	0	1	1	1	3	3	5	5	3	3	2	5	10	6	10	6	19	7	5	11	6	15	6	17	8	17	11	23	21	15	27	5	19	25	27	30	19	17	9	29	29	22	22	3	31	34	42	39	22	24	37	25	28	43	32	30	27	50	49	50	37	33	56	45	48	31	32	59	19	56	66	60	37	56	58	72	1	1	2	1	1	1	1	2	1	2	5	2	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	5	4	1	1	1	2	3	5	3	3	1	2	4	2	2	1	1	2	1	2	2	4	2	4	1	3	1	1	2	3	1	2	2	4	3	3	3	3	2	1	1	2	4	3	4
18000	-470.470703769838053	-468.580264074968170	-1.890439694869894	0.000102966574258	0.000016206738905	0.157398058755834	0.501264499683656	0	1	5	4	6	7	8	9	8	7	10	9	10	11	11	10	12	10	11	12	11	12	13	14	13	15	13	14	13	13	15	16	17	13	16	16	15	16	16	15	17	15	15	16	18	17	17	18	16	18	19	18	18	19	16	17	19	19	21	20	19	21	19	23	22	22	21	22	21	21	23	22	22	27	26	25	0	1	1	2	4	1	5	5	3	3	9	5	9	11	10	2	12	12	8	10	9	10	9	5	12	25	6	16	21	15	27	25	37	19	40	30	25	24	23	29	29	6	15	14	31	5	36	39	43	19	37	38	16	42	34	42	31	8	30	33	33	61	56	57	53	45	46	43	32	56	57	33	37	63	72	50	1	1	2	2	1	5	1	2	2	1	1	2	1	1	2	4	3	1	1	2	2	3	2	3	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	3	2	6	1	1	1	4	2	1	4	2	1	1	2	3	4	2	1	2	2	2	2	2	2	3	3	2	1	3	3	4	2	5
18500	-458.841676236196633	-457.134774646505889	-1.706901589690721	0.000096283902939	0.000019392085052	0.201405265682053	0.473028027876743	1	2	4	3	6	8	8	9	9	7	9	8	10	11	10	10	12	10	11	12	11	12	12	12	14	14	13	15	13	14	14	15	18	13	15	16	15	17	13	16	17	14	16	15	17	17	17	16	16	18	18	18	18	21	19	17	19	17	18	19	20	21	19	20	23	21	21	20	20	22	21	22	23	27	25	27	0	1	1	2	4	1	5	5	6	4	10	5	10	16	10	9	12	8	12	15	11	11	2	12	5	19	14	23	21	23	27	34	7	17	27	42	17	37	14	21	29	22	15	6	31	25	36	28	42	19	17	58	39	43	25	49	31	19	49	32	26	58	56	31	39	45	25	59	33	63	57	51	33	70	72	33	1	1	1	1	1	3	2	2	1	3	2	1	2	1	2	1	2	1	2	1	1	2	4	2	4	2	1	2	1	1	1	1	3	1	1	1	2	1	1	3	2	1	2	4	2	2	1	1	1	2	2	1	3	2	2	1	2	3	1	2	3	2	1	2	5	2	3	2	1	2	2	2	3	2	2	4
19000	-457.089362867970181	-455.143416130647552	-1.945946737322603	0.000107708668724	0.000015874528650	0.147383946320695	0.480845687616598	0	2	4	5	7	6	8	8	8	8	7	10	9	10	11	9	12	10	10	11	11	12	13	15	13	14	12	14	13	14	14	15	17	14	15	17	16	17	16	16	17	15	15	17	18	16	16	18	16	17	19	18	18	20	19	17	18	17	20	19	20	20	21	22	22	21	21	21	21	21	21	22	23	27	24	27	0	1	1	2	4	1	3	5	3	6	3	8	10	11	10	11	18	7	8	10	3	15	10	12	19	19	21	16	21	22	27	19	26	17	21	47	25	12	21	23	16	15	15	21	31	17	30	39	43	24	37	37	28	30	34	42	21	25	49	32	37	12	56	31	44	35	52	59	60	56	57	33	58	63	72	58	1	2	2	2	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	1	3	1	3	2	1	2	1	2	2	1	1	2	1	1	2	1	2	3	2	2	4	2	2	2	2	2	1	1	1	1	1	1	3	3	2	1	3	2	2	3	2	4	2	3	4	4	1	1	1	2	1	3	3	3	1	4
19500	-449.988782041008903	-447.995132703714830	-1.993649337294093	0.000084161886884	0.000011751570463	0.139630548911268	0.547850867077298	1	2	5	4	6	8	9	8	7	7	9	7	10	11	12	9	12	10	12	12	11	11	11	14	13	14	13	15	13	14	14	15	17	14	16	17	14	16	17	17	17	15	16	16	17	17	16	17	17	19	18	19	19	21	19	17	19	19	20	20	17	20	20	22	23	22	22	21	21	22	22	22	24	28	25	27	0	1	1	2	4	3	5	5	3	1	9	5	10	16	10	9	12	8	18	22	6	10	11	12	7	17	21	23	21	15	21	26	5	25	27	42	17	24	28	21	29	20	42	16	31	34	22	28	47	7	37	38	28	47	32	30	27	24	47	24	17	32	56	35	28	45	52	59	51	49	57	51	72	70	50	72	1	1	2	1	1	2	1	1	1	4	2	1	1	1	2	1	2	1	2	1	2	2	1	3	2	1	1	3	1	1	1	1	5	1	2	1	1	1	1	3	2	2	1	3	2	2	3	1	1	5	2	1	2	2	2	2	3	4	2	3	3	3	2	3	4	3	2	1	2	2	2	2	2	3	3	2
20000	-456.603089965976324	-454.883991263291421	-1.719098702684919	0.000092598421761	0.000018314049909	0.197779287823954	0.538384588869287	0	2	4	3	6	6	7	9	9	6	9	9	8	11	11	10	11	11	12	12	12	12	12	13	13	15	13	14	13	14	15	15	18	14	15	16	15	16	17	15	15	13	16	17	18	18	17	17	16	19	19	18	18	19	18	17	20	19	20	18	21	20	20	21	20	21	22	21	21	22	22	22	24	26	24	26	0	1	1	2	3	3	5	7	6	3	3	5	10	6	10	6	8	5	8	15	16	13	16	7	11	34	11	9	21	15	21	8	19	17	27	42	24	19	28	27	29	22	22	32	31	34	36	28	42	60	25	38	14	43	34	49	35	25	43	37	62	38	56	27	39	21	38	43	58	56	64	34	60	63	50	73	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	4	2	1	1	2	1	3	2	1	2	3	1	2	1	4	2	1	1	1	1	3	2	1	2	1	2	1	2	2	1	2	1	1	3	1	4	1	2	1	3	2	2	1	1	2	2	3	1	3	4	2	1	3	1	3	3	3	2	1
20500	-451.219105477739731	-449.670159781172401	-1.548945696567345	0.000092093701783	0.000024375767522	0.264684414357446	0.597468294093439	0	2	5	4	6	8	9	8	9	7	9	8	9	10	10	11	12	9	12	12	11	11	12	14	12	14	13	15	13	13	15	15	19	14	15	16	15	17	16	15	15	14	14	16	17	17	16	17	16	18	18	19	18	21	17	17	19	19	21	20	20	21	19	22	22	19	22	20	20	22	23	22	24	26	25	27	0	1	2	2	4	3	8	5	6	3	6	5	10	6	10	11	12	5	18	15	11	10	14	17	12	25	21	16	21	15	27	25	24	19	27	22	19	32	27	21	29	15	30	6	31	34	15	39	42	19	37	38	44	63	34	42	31	17	49	26	37	33	43	45	53	31	52	63	51	56	66	51	33	63	60	75	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	3	1	1	2	1	1	2	2	1	2	1	3	2	2	3	1	1	3	2	1	1	2	2	1	2	3	3	3	2	1	2	2	2	2	2	1	1	3	4	1	1	2	2	2
21000	-432.142651096507393	-430.668390173977230	-1.474260922530183	0.000085528828752	0.000026869283710	0.314154702009459	0.567387087827112	0	1	2	5	6	6	6	9	7	8	9	8	9	11	11	10	12	10	10	13	11	10	12	14	13	13	14	14	13	14	15	15	18	15	16	16	15	17	16	16	18	14	16	16	17	16	17	18	17	18	17	18	17	19	17	17	19	19	19	19	20	20	21	22	22	21	21	22	22	22	22	22	24	27	24	28	0	1	1	2	2	3	2	12	4	3	6	5	10	11	22	6	18	7	12	15	11	10	10	8	19	19	23	16	21	22	23	25	32	26	27	30	25	32	11	29	29	15	42	14	31	34	36	39	43	51	37	38	39	43	34	42	31	32	49	51	37	18	56	35	53	31	52	59	61	56	45	32	60	70	72	75	1	1	1	2	2	2	3	1	1	3	1	1	1	1	1	2	2	3	1	1	1	1	3	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	3	2	3	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	4	2	4	3	3	2	2	1	2	2	3	2	2	1	2
21500	-418.105512425313464	-416.203659038886656	-1.901853386426806	0.000099555245839	0.000015455219283	0.155242640936955	0.612662628405145	0	2	4	4	6	7	7	9	6	8	9	8	9	11	10	11	13	10	11	13	10	12	12	14	13	13	13	15	13	14	14	15	16	15	15	15	15	18	16	17	15	16	14	15	18	17	17	17	16	19	16	19	19	20	17	17	20	19	20	18	20	20	21	21	22	19	22	22	22	21	22	21	23	27	25	26	0	1	1	2	2	9	5	5	3	6	6	5	10	6	3	6	8	8	8	22	3	15	4	12	19	19	14	23	16	22	27	19	17	26	27	43	25	33	28	41	29	30	15	14	31	34	36	39	43	33	17	32	28	49	26	49	45	60	49	51	51	37	56	31	39	31	52	59	61	56	31	60	72	68	72	73	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	1	3	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	2	1	2	1	2	3	2	3	3	3	1	1	1	2	4	2	1	2	3	2
22000	-442.624601992474709	-440.771754053470431	-1.852847939004294	0.000084705853381	0.000013967106806	0.164889511742734	0.494867174414713	0	2	4	5	6	8	8	8	8	6	8	8	10	10	11	10	13	11	10	12	11	12	12	15	14	15	13	14	13	14	15	15	19	15	15	15	16	17	17	16	17	13	16	16	17	17	17	18	17	17	18	18	18	19	19	18	19	18	19	20	21	21	19	22	22	21	21	20	22	22	23	22	23	27	25	27	0	1	1	2	3	3	5	5	1	3	3	5	10	11	10	11	5	5	8	13	6	10	14	17	19	19	6	6	9	15	21	19	32	25	27	42	32	17	28	27	27	10	30	23	35	34	36	28	43	25	5	38	39	43	34	42	45	26	42	55	58	25	49	45	39	45	52	42	37	63	45	34	25	70	72	72	1	1	2	1	1	2	1	1	5	1	2	1	2	1	2	1	2	2	1	1	2	2	1	1	2	3	3	3	3	1	2	2	2	1	1	1	1	2	1	1	2	3	1	2	1	1	1	2	1	2	6	1	1	1	3	2	1	2	3	1	2	4	1	2	2	3	1	3	4	1	2	4	4	2	2	2
