step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
53500	-242.520344596621413	-240.878924185710559	-1.641420410910859	0.000452845821590	0.000101155117608	0.223376506496039	0.532263460187585	4	6	7	8	8	9	10	10	8	10	12	12	12	11	14	14	15	14	15	16	19	17	14	16	19	21	22	23	26	26	0	1	1	1	2	3	9	9	3	3	1	3	2	5	12	12	2	11	14	12	24	23	4	5	20	21	20	20	28	27	1	1	2	2	1	1	1	2	1	1	3	3	4	1	1	1	5	1	2	2	2	2	2	4	1	2	3	3	2	2
54000	-223.745964511085930	-222.026831966417348	-1.719132544668583	0.000306364047072	0.000060589435119	0.197769404401565	0.543707497566350	3	6	8	5	6	9	9	9	8	11	11	13	13	10	13	12	16	15	16	17	19	18	17	16	18	23	22	24	26	23	0	1	5	1	4	1	9	2	2	8	3	7	6	3	14	5	2	6	15	18	13	19	13	13	17	17	25	23	27	20	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	4	5	3	2	1	4	1	2	1	1	4	1	4	2	3
54500	-260.497906043327475	-258.519061590033971	-1.978844453293495	0.000325963777884	0.000046273902751	0.141960260283454	0.566044997345390	4	5	6	8	8	9	10	9	7	10	10	12	12	10	13	13	14	14	16	17	19	17	17	17	18	22	22	23	26	26	0	1	1	1	2	5	5	1	1	5	1	7	11	5	14	2	5	14	18	5	16	11	16	17	15	9	22	16	28	27	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	3	3	2	1	5	3	4	3	2	2	7	2	4	2	2
55000	-202.066050297249092	-200.434730708427963	-1.631319588821134	0.000347379293643	0.000078927499798	0.227208418124613	0.550678998664430	3	5	6	8	8	9	9	10	9	11	11	13	13	11	13	14	15	14	16	15	19	15	17	17	19	23	22	23	26	25	0	1	1	2	3	5	5	5	5	7	5	7	11	6	5	15	15	4	16	11	16	18	13	20	22	27	25	13	28	26	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	2	1	2	1	1	1	1	5	2	1
55500	-236.131910804775600	-234.258676817626906	-1.873233987148688	0.000504992005133	0.000081177261317	0.160749597008017	0.581183354479549	3	5	8	7	7	9	9	10	9	11	10	12	13	12	13	14	15	13	14	16	19	17	16	18	17	24	22	23	25	26	0	1	5	1	2	3	4	9	5	11	5	7	5	5	14	15	5	11	18	3	23	17	11	17	5	24	23	17	17	26	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	4	2	1	2	2	3	2	3	5	4	2
56000	-261.273913236933709	-259.392312968141823	-1.881600268791861	0.000478246513411	0.000076091016080	0.159104173154133	0.321141619066671	3	5	6	8	8	9	10	9	7	11	10	13	10	11	13	14	15	15	16	17	19	17	17	17	18	24	22	23	26	26	0	1	1	3	9	1	1	1	3	9	9	10	6	11	14	4	11	15	4	14	6	3	18	5	7	27	23	16	23	19	1	1	1	1	1	3	3	3	1	2	1	1	1	1	1	2	2	1	4	3	4	4	1	6	5	1	2	3	6	6
56500	-227.350954916846092	-225.297917002298050	-2.053037914548053	0.000410563193003	0.000053745882364	0.130907697718910	0.474264757556453	3	5	7	7	8	8	8	9	9	11	10	11	12	10	12	14	15	14	15	15	19	18	18	17	19	24	23	22	23	27	0	1	2	2	2	3	4	7	7	8	3	7	5	4	14	13	3	5	11	14	13	11	17	4	19	23	25	23	11	26	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	2	4	3	4	3	2	5	1	2	2	2	5	2
57000	-228.752124916329137	-227.021650878277626	-1.730474038051515	0.000315398224375	0.000061348197370	0.194510281381453	0.662406628764753	2	4	8	8	7	9	9	10	8	10	10	12	11	11	10	13	15	14	16	16	20	17	15	18	18	23	22	23	24	26	0	1	5	5	1	3	9	7	5	3	1	9	5	4	5	4	18	11	12	16	25	13	13	20	13	27	20	13	26	27	1	1	1	1	2	1	1	1	1	1	4	2	2	2	2	3	1	1	1	1	1	2	1	1	3	1	2	5	1	2
57500	-219.815220752194165	-218.114928043557143	-1.700292708637024	0.000373480379862	0.000075975202374	0.203424882457744	0.662696639020952	4	5	8	7	7	8	8	10	8	10	10	12	12	11	13	14	15	14	16	14	19	17	16	17	18	24	23	24	26	27	0	1	5	1	1	1	5	6	1	9	3	8	11	5	11	5	15	15	3	13	15	13	20	13	17	25	25	4	27	27	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	3	1	1	3	1	3	2	1	1	1	3	3	8	1	2
58000	-224.747593757977000	-223.216723348585361	-1.530870409391634	0.000324135926285	0.000089095765927	0.274871616203289	0.473668964692421	4	5	7	8	8	8	7	9	9	11	12	12	13	12	10	13	14	15	17	16	18	17	18	16	19	23	22	23	26	26	0	1	1	3	7	3	1	1	7	8	5	9	11	5	4	1	4	15	18	14	20	5	17	17	22	23	25	17	24	26	1	1	1	1	1	1	2	3	1	1	2	2	1	2	1	4	3	2	1	2	1	4	2	1	1	3	1	4	5	2
58500	-238.994239368229813	-236.962125767863512	-2.032113600366302	0.000301081541709	0.000040306725974	0.133873122028224	0.491244490369166	3	5	7	6	7	9	8	9	7	11	10	12	11	12	13	13	16	14	17	15	19	17	17	16	19	23	22	22	24	26	0	1	2	1	1	7	9	4	4	9	3	9	6	11	3	5	13	1	14	11	22	4	18	15	16	15	23	18	27	22	1	1	1	2	1	1	1	2	1	2	1	2	1	1	4	3	2	5	2	3	1	5	2	2	4	4	2	4	2	4
59000	-229.909516072764092	-228.188074518820429	-1.721441553943673	0.000301071499722	0.000059340387902	0.197097327237066	0.448143366744272	3	5	7	6	8	9	9	9	7	11	12	11	12	11	13	13	14	15	16	16	19	17	17	18	18	22	22	22	27	27	0	1	1	1	1	5	9	3	1	8	2	9	3	1	13	13	1	5	13	5	18	11	17	17	20	24	24	18	25	27	1	1	2	2	2	1	1	1	2	1	3	2	3	3	1	1	5	3	2	2	2	3	1	2	1	2	2	3	5	2
59500	-215.491507496452385	-213.802194386623029	-1.689313109829353	0.000299513799027	0.000061960404620	0.206869949969959	0.659342921564776	2	4	7	8	6	9	9	9	8	11	11	12	12	12	12	13	14	13	15	16	19	17	17	16	19	24	21	22	25	26	0	1	5	5	1	5	9	9	5	8	6	9	6	6	4	4	6	13	14	13	15	12	13	11	23	27	23	23	27	26	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	3	1	2	3	1	2	1	2	2	1
60000	-237.914894242236898	-236.262276449019026	-1.652617793217878	0.000195726252119	0.000042919185137	0.219281699168272	0.393253687020142	3	5	5	8	8	7	10	9	9	11	10	12	12	12	11	14	12	14	16	15	17	17	17	16	17	23	21	23	25	26	0	1	1	1	1	3	8	1	5	7	3	15	3	11	1	5	4	17	18	5	11	20	11	13	13	25	23	16	20	20	1	1	1	3	3	1	1	3	1	1	2	1	3	1	4	3	2	1	1	4	4	1	3	1	2	3	2	4	4	6
60500	-256.396073982798669	-254.570109324053362	-1.825964658745302	0.000400629315010	0.000068368242378	0.170652121092996	0.501215136327285	4	5	8	6	6	9	10	10	8	11	11	13	12	11	13	14	15	13	16	16	18	17	17	14	19	24	21	23	26	25	0	1	1	1	2	9	1	3	5	8	1	7	3	6	14	9	12	7	5	3	13	5	18	5	15	23	20	21	19	27	1	1	2	1	1	1	3	1	1	1	5	2	2	1	1	2	1	2	5	3	3	5	2	4	4	4	2	3	5	2
61000	-232.068524256424723	-230.287687123989912	-1.780837132434820	0.000365258126716	0.000066184976212	0.181200557552387	0.585292468866411	4	6	7	8	8	8	8	8	8	11	11	12	12	10	14	14	14	14	16	15	19	15	15	18	19	23	20	23	27	26	0	1	1	1	2	3	1	1	2	9	5	11	5	5	7	13	13	3	13	18	22	5	4	19	20	24	13	23	28	26	1	1	2	1	1	1	2	2	1	2	3	1	2	1	2	1	1	4	2	1	2	2	3	1	2	2	3	4	3	1
61500	-244.112880183964023	-242.420492490899221	-1.692387693064796	0.000279533634473	0.000057554199838	0.205893648350595	0.450297369184765	3	5	8	6	8	8	9	8	9	10	11	12	11	12	12	12	15	15	15	17	20	17	17	15	19	23	23	24	27	27	0	1	1	1	1	1	8	1	5	6	4	6	5	4	5	4	14	16	1	13	20	1	24	13	24	20	24	24	19	26	1	1	2	1	1	4	1	2	1	1	3	2	1	2	2	3	1	1	6	2	2	8	1	3	2	3	5	4	5	2
62000	-231.284889012551389	-229.134122282694278	-2.150766729857123	0.000422524934608	0.000050028248640	0.118403068180499	0.601725838029093	4	5	7	7	8	9	10	10	9	10	12	12	12	12	13	14	14	14	15	16	18	17	18	17	19	23	21	23	26	26	0	1	2	1	3	3	9	9	4	5	6	9	6	6	13	11	11	13	14	13	10	13	11	11	22	25	23	24	25	27	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	3	2	3	2	1	3	2	3	3	2
62500	-221.712384073044348	-219.958158477821570	-1.754225595222770	0.000360752681889	0.000067824937267	0.188009516413325	0.480719978010778	4	6	8	8	8	8	10	9	7	10	12	13	13	10	10	14	15	12	17	16	19	18	16	17	18	24	22	22	26	26	0	1	1	2	2	1	6	9	1	8	5	3	14	1	5	3	11	5	5	11	20	18	13	11	24	27	25	13	28	27	1	1	2	1	1	2	1	1	1	1	2	2	2	3	1	3	1	2	6	2	2	2	2	1	1	1	1	4	2	3
63000	-230.401491037668166	-228.390347658574569	-2.011143379093593	0.000297226646001	0.000040708399450	0.136960800781715	0.557833285802652	4	6	6	7	9	8	10	7	9	11	11	12	12	12	13	14	14	14	16	15	19	18	17	17	16	24	22	23	26	25	0	1	1	1	8	3	4	1	8	8	5	9	1	11	5	11	13	11	2	15	24	24	11	8	20	27	20	25	27	26	1	1	1	2	1	1	1	2	1	1	2	2	3	1	2	2	1	2	4	1	1	1	2	5	1	1	3	4	1	1
63500	-220.104437167967774	-218.216692723389087	-1.887744444578680	0.000437354147131	0.000069064697252	0.157914810468478	0.506907742631524	3	5	7	6	8	9	9	8	7	11	10	12	11	11	14	12	15	15	17	16	20	17	17	17	18	22	22	21	26	26	0	1	4	1	9	4	4	9	4	8	6	1	5	4	5	11	13	13	11	16	13	14	16	17	24	25	25	21	21	27	1	1	1	1	1	2	1	1	1	2	1	4	2	2	3	2	2	2	3	2	3	2	3	1	1	3	2	1	3	2
64000	-230.435297050446849	-228.911880815368505	-1.523416235078352	0.000346585953786	0.000096818367350	0.279348791524377	0.489423843618638	4	5	7	6	8	8	8	9	6	8	12	12	13	11	14	13	14	13	13	16	19	18	18	17	19	23	22	22	27	25	0	1	1	1	1	1	3	5	1	3	14	9	11	3	4	2	3	14	6	13	12	12	13	13	24	24	25	21	27	27	1	1	2	1	2	2	1	1	1	1	1	2	1	2	4	4	3	1	3	1	3	2	3	2	1	3	1	1	3	2
64500	-239.030397040094812	-237.412473044228619	-1.617923995866204	0.000281796840433	0.000065519888342	0.232507533587027	0.599558422208648	3	5	7	6	6	9	8	9	9	10	12	11	11	11	12	13	16	14	17	16	20	16	18	17	18	23	22	23	27	26	0	1	1	2	1	5	5	5	7	3	4	9	5	3	14	5	11	12	14	13	20	5	11	16	19	25	13	21	21	26	1	1	2	1	2	2	1	1	1	2	3	2	2	1	1	4	2	2	2	3	3	4	2	3	1	2	5	1	4	2
65000	-223.421396875306186	-221.391773810547960	-2.029623064758239	0.000276614191226	0.000037130927327	0.134233631189060	0.355757622534309	3	4	7	7	9	8	8	9	9	10	12	13	13	11	12	12	14	14	16	15	19	17	17	16	19	24	22	21	27	25	0	1	1	1	6	4	4	2	7	8	5	9	15	5	5	1	15	4	14	13	22	16	11	11	20	24	24	23	30	24	1	1	2	2	1	1	1	3	1	1	2	2	1	1	2	6	1	3	3	1	1	2	3	2	2	3	4	2	1	5
65500	-227.558078157960864	-225.924690553284989	-1.633387604675871	0.000229047347143	0.000051859248771	0.226412789400307	0.616756549926954	3	5	7	6	8	7	9	8	9	10	12	13	12	11	13	14	16	13	16	16	19	17	16	18	18	23	22	20	26	27	0	1	1	1	6	1	6	3	8	8	4	9	14	3	11	13	11	14	3	11	16	13	13	23	20	19	19	11	20	26	1	1	2	1	1	2	1	1	1	2	4	2	1	2	1	1	2	2	4	2	2	2	2	1	1	3	4	5	4	3
66000	-237.257853121314895	-235.553352217626497	-1.704500903688387	0.000212184197181	0.000042889708284	0.202134319396578	0.555575903586150	4	6	6	6	7	9	10	8	8	10	10	9	12	11	13	14	13	14	16	15	19	17	17	17	18	23	21	24	27	26	0	1	1	1	4	5	8	1	1	8	5	9	11	1	14	11	5	11	16	13	23	17	11	20	17	27	25	22	27	26	1	1	1	1	1	1	1	2	2	1	2	1	2	4	1	3	2	3	1	1	1	3	3	1	4	1	2	3	3	2
66500	-224.141934887020227	-222.142143059023141	-1.999791827997081	0.000299126628975	0.000041483809932	0.138683105793081	0.502787120555610	4	6	7	6	8	9	9	9	8	11	11	12	12	11	14	14	13	15	16	15	19	17	16	16	18	24	20	24	27	25	0	1	1	1	2	1	3	3	3	7	5	9	3	5	12	13	11	6	14	5	25	23	13	13	24	25	24	5	25	28	1	1	2	1	1	2	1	1	1	2	2	2	3	1	1	1	1	3	2	3	1	1	2	2	2	3	1	6	4	1
67000	-236.234017655447360	-234.338910525887854	-1.895107129559511	0.000320329068745	0.000050134786107	0.156510260851043	0.343338274888468	4	6	6	7	8	9	9	9	8	10	11	12	13	10	14	13	14	14	16	17	19	17	17	18	17	22	20	23	25	25	0	1	1	1	3	3	4	9	1	8	14	9	11	1	1	7	3	3	5	17	3	4	15	18	13	25	25	23	28	19	1	1	1	2	1	1	1	1	1	1	1	2	1	2	6	2	4	5	6	2	7	5	3	2	2	3	2	4	1	4
67500	-238.395029412120238	-236.556320875241084	-1.838708536879166	0.000395315792505	0.000066363832893	0.167875491319349	0.420912049007024	4	6	7	7	7	7	9	9	8	11	11	12	11	11	13	12	15	14	17	16	18	17	18	18	18	22	22	23	25	26	0	1	1	1	2	1	3	9	1	8	5	9	4	3	1	5	3	5	7	4	20	20	14	15	15	23	25	21	28	23	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	1	4	3	3	4	1	1	3	3	2	2	2	2	1	3
68000	-218.585132744256072	-216.493300411117502	-2.091832333138567	0.000291921855669	0.000036692449267	0.125692710408801	0.431480416937296	4	5	6	7	7	8	7	9	9	10	11	13	12	12	10	13	15	14	17	16	19	17	17	18	19	22	22	23	27	27	0	1	1	1	2	1	3	6	7	8	5	11	5	11	4	13	11	11	4	5	20	1	11	13	13	22	23	23	25	26	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	5	5	2	6	3	3	2	3	3	3	4	3
68500	-233.457199528113904	-231.388024044769509	-2.069175483344400	0.000281161327873	0.000036184124214	0.128695238735907	0.484478031807328	4	6	6	8	9	7	9	10	7	10	11	12	12	11	13	14	16	14	16	16	19	17	18	14	17	22	22	23	25	26	0	1	1	2	2	1	3	9	1	9	1	7	3	4	5	14	1	11	3	24	4	17	24	13	16	20	25	22	26	19	1	1	1	1	1	2	2	1	2	2	3	2	3	1	2	2	4	2	5	1	6	1	2	1	1	2	3	4	2	3
69000	-228.226423782997756	-226.632833770698113	-1.593590012299638	0.000256633687829	0.000062320517122	0.242838411625758	0.568969224883776	4	6	7	7	8	9	10	8	7	11	11	12	12	11	14	14	14	14	17	15	18	16	16	16	19	23	21	20	26	25	0	1	1	1	1	3	9	4	1	8	7	7	11	1	7	7	7	5	5	13	17	3	16	16	20	25	20	19	25	27	1	1	1	2	2	1	2	1	2	2	1	1	1	3	1	2	2	3	3	2	2	5	1	1	2	2	3	1	3	1
69500	-237.246785569947491	-235.490520955666312	-1.756264614281170	0.000323101395841	0.000060572062065	0.187470753281556	0.563507625468333	3	5	7	7	9	7	8	9	9	11	11	12	11	11	13	13	14	14	17	17	19	16	18	17	18	24	23	24	25	27	0	1	2	1	4	1	1	3	6	8	4	9	5	3	14	14	12	5	17	11	25	11	17	14	5	23	25	17	27	27	1	1	1	1	1	2	2	1	1	1	2	2	1	3	1	1	1	2	2	3	1	2	2	4	4	3	2	5	1	2
70000	-224.029210983130213	-222.400780815931569	-1.628430167198654	0.000202921430833	0.000046333029274	0.228329896373031	0.642257823044215	4	6	7	7	8	8	6	8	8	10	12	12	12	11	13	14	13	14	16	16	19	16	18	17	18	22	23	23	26	25	0	1	1	1	1	3	1	4	7	8	1	7	14	4	11	1	5	17	3	16	13	16	24	20	13	20	26	22	27	24	1	1	2	2	2	1	1	1	1	1	3	3	1	2	1	5	2	1	4	1	2	1	1	1	2	2	1	5	1	3
70500	-224.955124619951874	-222.877188059942142	-2.077936560009733	0.000355353541725	0.000045314741365	0.127520162441041	0.552097728532220	3	5	7	7	8	9	9	9	8	10	10	12	12	11	13	13	14	13	17	16	18	18	17	17	19	23	22	22	26	25	0	1	1	2	2	5	4	1	3	3	5	9	6	3	13	11	8	5	13	11	13	19	13	13	23	25	19	21	23	20	1	1	2	1	1	1	1	4	1	1	1	2	2	2	1	2	3	3	2	3	4	1	2	2	2	2	4	2	4	5
71000	-235.253192029886293	-233.616113252126041	-1.637078777760253	0.000303533775474	0.000068297226293	0.225007006834857	0.487704727558429	4	5	8	7	9	8	8	10	9	9	12	13	12	10	13	13	15	14	17	17	19	15	17	17	17	23	22	22	25	24	0	1	2	1	7	1	1	10	7	1	7	9	4	7	4	5	5	16	5	13	12	16	16	15	17	13	23	22	20	27	1	1	3	1	1	1	2	1	1	2	2	2	3	1	3	2	3	1	5	2	3	1	2	2	1	5	3	2	4	1
71500	-249.405042614231775	-247.449366772980113	-1.955675841251661	0.000308548286962	0.000044968776134	0.145743075019025	0.372963639292319	3	5	7	8	9	8	10	8	7	11	10	12	11	11	12	14	13	15	16	17	18	16	15	18	18	22	23	24	27	26	0	1	1	1	2	1	6	9	1	8	4	7	1	6	2	6	11	17	14	22	6	5	11	19	19	24	19	21	27	27	1	1	2	2	3	2	1	1	1	2	1	1	3	2	4	2	1	2	2	1	5	4	3	1	2	2	3	4	2	1
72000	-256.202353368294894	-254.637504020250134	-1.564849348044778	0.000401280753727	0.000102893200508	0.256411999709527	0.495404510840172	4	6	6	8	9	7	8	9	8	11	10	10	12	12	14	12	15	12	15	17	19	16	18	17	19	23	23	23	26	24	0	1	1	3	4	3	1	9	3	8	4	2	10	5	11	3	12	1	10	13	22	13	22	5	23	14	16	13	25	20	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	3	2	5	1	3	1	2	2	4	1	6	6	4	2	2
72500	-240.017897552322978	-238.392412833864228	-1.625484718458747	0.000306029044612	0.000070229110452	0.229485114854787	0.506389602523356	3	5	8	6	7	9	9	8	8	9	11	13	12	11	12	11	16	13	13	17	20	16	18	18	16	24	23	22	24	26	0	1	5	1	1	5	4	4	5	8	5	7	16	5	3	3	18	16	1	11	24	3	25	25	11	25	13	23	25	26	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	5	2	1	5	2	2	2	3	5	2	4	1
73000	-232.013721686873851	-230.136891826955036	-1.876829859918810	0.000379614981810	0.000060753078795	0.160038675254253	0.485728948692010	4	6	6	7	8	9	9	9	9	9	11	13	12	10	13	13	14	13	16	17	20	16	18	17	18	23	22	21	26	26	0	1	1	3	2	4	4	4	5	5	1	13	5	3	5	5	13	11	15	17	19	15	3	16	15	20	25	16	20	28	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	2	2	4	2	3	4	3	4	3	3
73500	-216.691995777376349	-214.348821875911369	-2.343173901464989	0.000272955561566	0.000026969843744	0.098806719998258	0.577725046066844	4	6	8	7	8	9	9	9	8	11	10	12	12	11	13	13	15	14	16	15	19	15	17	17	18	23	22	23	27	26	0	1	1	1	2	4	9	4	1	8	1	14	3	5	3	1	13	16	15	14	3	13	20	20	13	21	21	20	30	27	1	1	2	2	1	1	1	1	2	1	4	1	2	3	2	4	2	1	2	2	6	1	1	1	3	2	2	4	1	2
74000	-238.207292272136073	-236.624780211325174	-1.582512060810912	0.000343942123314	0.000085255906294	0.247878641535250	0.617884519051448	3	5	6	7	9	8	10	7	8	10	10	13	12	11	14	13	16	14	15	17	17	17	16	17	19	21	20	21	25	26	0	1	2	2	8	3	9	1	8	8	8	14	14	4	14	5	18	11	11	11	13	23	18	11	23	23	20	21	13	25	1	1	1	1	1	1	1	2	1	2	1	1	1	3	2	2	1	2	2	3	2	1	1	4	2	2	2	2	6	3
74500	-228.177633058276626	-226.090175211037916	-2.087457847238697	0.000326291503990	0.000041198635442	0.126263279732067	0.523387740695950	3	4	7	8	7	9	10	9	9	10	10	12	12	11	12	13	16	14	16	15	19	18	18	18	18	23	22	24	27	24	0	1	2	5	2	5	9	3	3	8	5	7	1	3	6	11	18	16	15	15	24	4	16	3	16	19	23	19	24	24	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	3	2	1	2	1	1	4	3	4	2	3	1	3	4	3
75000	-229.211136420701024	-227.226680819388179	-1.984455601312859	0.000236607765801	0.000033378136534	0.141069488656074	0.542889806031151	3	5	7	7	8	8	9	9	8	11	12	11	10	11	14	13	15	14	15	16	19	17	14	17	17	23	22	23	27	27	0	1	1	1	1	1	5	5	1	8	13	7	3	4	11	8	18	11	16	23	16	23	13	11	11	23	24	24	26	26	1	1	2	2	3	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	3	2	2	3	2	5	2	4	2	1
75500	-235.625211170168797	-234.055854871194128	-1.569356298974680	0.000277788783159	0.000070606341723	0.254172760038480	0.538372076220918	3	5	7	7	9	9	10	7	9	9	11	12	12	9	13	13	15	15	16	17	19	17	18	18	18	23	23	23	24	26	0	1	1	1	1	3	10	2	8	8	5	9	14	4	12	3	11	5	18	5	22	5	5	22	11	20	23	23	24	27	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	4	1	4	4	1	5	3	3	3	2	2
76000	-251.668771582931385	-250.006280720402088	-1.662490862529292	0.000305775524782	0.000065985318189	0.215796598618704	0.571054681249751	3	5	6	7	9	8	10	8	9	10	11	12	13	11	13	13	15	12	15	14	16	18	18	17	19	23	21	22	26	25	0	1	1	2	3	3	9	1	4	9	1	7	3	7	18	11	13	5	14	13	13	3	24	13	16	18	25	25	24	22	1	1	1	1	1	1	1	2	2	1	5	1	2	1	1	2	1	2	2	1	1	6	1	3	3	5	1	2	3	3
76500	-257.432691099174804	-255.725896012829537	-1.706795086345277	0.000356697963982	0.000071852346043	0.201437499785008	0.553360815514820	1	4	5	7	8	9	10	10	8	11	11	12	13	11	13	11	15	15	16	16	18	16	17	17	18	21	21	23	25	27	0	1	1	1	1	3	2	3	4	9	1	9	5	6	6	8	6	16	6	16	16	17	17	17	17	13	21	17	27	11	1	2	2	2	3	2	2	2	1	2	3	2	2	1	1	1	4	2	4	2	3	1	1	1	2	4	1	4	3	5
77000	-223.833725841027245	-222.199981268123963	-1.633744572903289	0.000305457705974	0.000069117760163	0.226276040221833	0.560266734206726	3	5	7	8	9	8	8	9	9	10	10	13	13	11	13	14	13	14	15	16	19	16	17	18	18	24	21	23	24	26	0	1	1	2	7	3	3	4	7	8	3	11	5	4	5	6	11	3	11	11	22	17	13	13	18	27	24	13	27	24	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	4	3	2	2	3	2	2	2	2	1	6	2	3
77500	-218.004881264670956	-216.260698367162746	-1.744182897508216	0.000354993427871	0.000067699617357	0.190706678045551	0.591219302653927	4	5	8	8	7	8	9	9	6	11	11	11	12	10	11	13	14	13	15	16	18	17	16	18	19	24	23	24	26	27	0	1	1	5	2	1	4	5	1	8	1	8	5	4	5	11	14	4	18	17	16	13	6	17	24	27	25	18	26	27	1	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	3	3	1	1	2	2	4	1	1	1	2	6	1	2
78000	-226.582423505663598	-224.910659102633844	-1.671764403029767	0.000378394671926	0.000080455788817	0.212624000247788	0.647759810091230	4	6	6	7	9	8	8	8	8	10	11	12	12	12	12	13	15	12	16	16	20	16	17	17	18	22	22	23	27	27	0	1	1	1	6	3	4	2	3	7	8	9	6	5	5	15	13	4	12	11	19	13	22	22	24	21	25	14	28	26	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	3	7	2	2
78500	-267.745789990791991	-266.083963833980988	-1.661826156810980	0.000474461114988	0.000102496738455	0.216027689556594	0.605075182615305	3	4	6	7	9	8	9	10	9	11	10	13	12	12	13	14	12	14	17	16	19	17	17	14	19	23	22	24	26	24	0	1	1	2	4	3	3	9	1	9	5	13	3	2	10	13	4	13	11	12	16	16	13	12	22	23	20	21	20	19	1	1	1	1	1	1	1	1	2	1	1	1	3	5	1	1	3	1	3	2	1	2	2	1	1	2	2	3	4	3
79000	-213.429770466831854	-211.564454563665606	-1.865315903166245	0.000239922001288	0.000038947773667	0.162335148331582	0.575655991878212	3	4	7	7	7	7	10	9	9	11	12	12	13	11	14	14	15	13	14	16	18	16	16	18	18	23	21	23	27	26	0	1	1	1	1	1	5	5	5	3	4	9	5	3	11	13	18	11	11	11	13	13	13	23	23	27	11	20	30	27	1	1	2	1	2	2	2	1	1	2	2	2	3	1	1	1	1	1	1	2	2	2	2	1	1	1	5	4	1	3
79500	-250.332654436637284	-248.571142911052306	-1.761511525584972	0.000309934797641	0.000057678172644	0.186097763409946	0.407960624204703	4	6	6	6	7	8	8	9	8	11	10	12	13	11	13	14	15	13	15	16	20	17	17	17	18	23	21	22	26	25	0	1	1	1	1	3	5	7	5	11	6	7	8	1	4	12	3	11	6	8	17	19	11	11	13	19	21	21	11	25	1	1	1	1	2	1	1	1	1	1	2	2	1	3	3	1	3	2	5	3	3	1	3	5	3	5	1	1	8	4
80000	-230.336699348635221	-228.261269947966355	-2.075429400668878	0.000246198903842	0.000031477662090	0.127854598857432	0.407222363120316	3	5	7	6	8	8	10	7	8	9	11	12	10	12	13	14	15	15	16	16	19	17	18	17	18	23	22	24	27	26	0	1	4	1	1	4	5	1	8	8	5	9	5	4	5	1	5	3	15	13	14	18	13	20	18	20	23	22	27	26	1	1	1	2	2	1	1	3	1	1	2	2	2	3	2	5	3	4	1	3	3	2	4	1	2	4	2	4	2	1
80500	-231.503942016094470	-229.548027652397849	-1.955914363696633	0.000354883408990	0.000051707664373	0.145703245243199	0.457519195314023	3	6	7	7	8	9	10	7	8	10	11	12	12	12	13	13	15	13	15	16	19	17	16	16	18	23	22	23	27	25	0	1	2	1	8	1	2	1	4	6	2	7	7	2	11	13	2	6	15	17	16	14	13	6	11	24	23	25	28	17	1	1	1	3	1	3	2	2	1	1	2	1	2	3	1	1	5	1	1	1	4	2	2	3	4	4	4	3	2	6
