step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
23000	-431.139702642458474	-437.078899861543675	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.641633605000494	2	-1	1	2	3	3	2	3	4	5	2	4	5	5	4	5	6	7	6	6	6	8	8	6	8	8	7	9	12	9	9	9	10	8	11	11	10	10	12	12	13	14	13	12	13	13	14	12	14	14	14	15	14	15	14	16	16	17	18	18	18	19	20	21	22	23	3	0	2	0	11	1	3	2	1	3	3	11	8	11	3	12	9	5	5	13	15	17	18	5	5	14	15	19	18	23	24	21	34	11	28	30	28	18	33	33	25	35	36	38	24	35	36	37	40	37	41	41	29	40	38	48	49	51	49	57	52	41	61	62	64	64	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	4	1	2	1	1	1	1	2	2	1	1	3	1	2	1	2	2	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1
23500	-425.521514567853956	-431.460711786939157	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.674970801921934	1	-1	0	1	3	2	2	4	4	4	2	3	5	5	4	5	6	6	3	6	6	7	7	7	8	8	8	9	9	9	10	10	9	8	11	10	11	10	11	12	13	13	11	12	12	14	13	13	14	13	13	15	14	17	16	15	15	17	18	18	18	16	21	20	20	24	3	0	2	0	11	1	3	2	2	1	1	11	15	5	7	12	8	5	11	15	15	17	18	19	12	18	15	24	11	18	19	15	25	5	28	23	28	29	33	34	34	35	23	38	24	35	30	37	25	37	34	41	44	49	53	48	40	51	62	57	41	41	65	62	62	65	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	2	1	3	2	3	2	1	2	1	1	1	1	1	2	2	1	2	1	3	2	2	1	2	1	2	1	1	2	1	1	2	2	1	2	2	2	1	2	2	2
24000	-410.942636572044478	-416.881833791129679	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.666917179859180	1	0	2	0	2	3	3	3	3	4	4	3	5	4	4	5	5	6	5	7	4	8	8	7	6	7	7	9	11	9	11	10	9	10	11	11	10	9	10	12	13	13	12	12	12	13	13	14	13	12	13	14	14	17	15	17	17	18	17	19	17	19	19	21	23	24	2	0	1	0	1	1	1	2	2	3	5	5	7	5	7	12	9	5	11	13	7	17	18	19	11	14	21	19	25	23	24	21	25	33	28	30	28	18	33	33	34	35	36	29	24	35	36	37	25	37	34	34	44	40	38	48	49	59	52	49	52	59	59	62	64	64	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	3	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	2	2	1	3	2	1	2	1	2	3	1	2	1	2	1	1
24500	-411.958806619926406	-417.898003839011608	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.673603522942995	1	-1	2	1	2	0	2	2	4	3	4	4	4	5	4	5	7	7	5	6	7	8	8	6	8	8	7	9	11	10	11	10	9	10	11	10	11	10	10	12	13	13	13	13	12	13	13	13	12	14	13	14	14	16	15	16	15	17	17	19	18	18	20	21	22	23	6	0	1	0	1	2	1	2	8	3	5	5	7	11	7	12	8	5	5	13	15	9	18	11	11	14	15	24	12	23	24	21	25	11	28	23	28	18	33	25	34	35	36	29	24	35	30	37	33	37	34	34	29	40	44	48	40	41	52	57	59	59	62	61	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	1	2	2	1	1	2	1	3	2	1	3	1	1	1	2	1	2	2	1	2	1	3	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	1	1
25000	-431.662838368646021	-437.602035587731223	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.674831549620494	1	-1	2	1	2	0	2	2	3	5	4	4	4	5	3	5	5	6	5	7	6	6	8	7	7	9	7	9	11	9	12	9	10	9	11	10	11	11	13	12	13	13	12	13	11	13	13	13	14	13	13	14	15	16	15	15	15	17	18	17	16	19	21	20	22	24	6	0	1	0	1	2	1	2	2	1	5	5	7	5	7	12	8	12	11	13	15	17	18	19	5	14	15	24	19	23	45	27	25	11	28	30	28	18	40	25	34	35	36	29	24	35	30	37	34	37	25	25	44	25	44	50	49	41	51	57	52	59	59	62	62	65	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	2	2	1	3	1	1	2	2	2	1	1	1	3	1	2	2	1	1	1	3	1	2	2	2	1	3	2	2	3	1	1	1	2	2	1	1	1	1	1	1	1
25500	-395.967850991964497	-401.907048211049698	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.685977792492282	1	-1	2	1	2	0	3	2	2	3	4	4	6	5	4	5	6	7	4	5	6	7	8	7	7	9	8	8	11	9	10	10	9	9	12	10	10	11	12	11	12	14	12	12	12	14	12	14	12	13	13	14	13	16	15	15	16	17	16	18	14	18	20	20	22	25	6	0	1	0	1	2	3	2	2	1	5	5	7	5	7	12	8	11	5	7	15	17	18	19	14	14	21	24	18	23	24	27	25	5	28	30	28	34	33	33	25	35	36	29	24	35	36	37	40	37	34	41	38	49	38	48	40	51	61	57	41	59	62	62	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	4	3	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1
26000	-409.477468736266985	-415.416665955352187	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.778431950860418	2	-1	1	2	2	0	3	3	5	4	5	4	5	5	4	4	7	7	5	7	6	5	8	7	7	7	8	9	12	10	10	9	8	9	11	11	10	9	11	10	13	14	13	11	12	13	13	13	14	12	13	15	14	17	15	15	16	16	17	18	17	18	19	21	22	25	3	0	6	0	3	2	3	2	10	1	5	5	7	5	7	5	8	5	5	13	15	8	18	11	11	14	21	24	38	23	24	27	25	25	28	30	28	18	34	33	34	35	36	38	31	28	36	37	40	37	34	41	44	57	53	48	41	52	41	57	34	52	61	62	62	65	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	4	2	1	2	1	1
26500	-437.948044315300649	-443.887241534385851	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.732563695921211	1	-1	0	0	2	2	3	3	3	5	4	4	5	5	5	5	8	7	5	6	6	7	8	7	8	9	7	8	10	10	12	9	10	10	10	10	11	10	11	13	12	13	12	11	11	12	12	13	12	13	13	15	14	15	14	17	17	17	18	18	17	17	20	19	22	23	3	0	2	0	1	1	3	2	2	1	5	5	7	5	7	5	22	5	5	13	15	8	18	16	5	14	15	24	11	23	28	21	25	5	28	23	28	25	33	49	34	35	36	18	24	35	36	37	33	37	34	34	44	49	38	48	40	51	52	54	52	52	59	62	64	62	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	3	2	1	1	2	1	2	2	2	1	1	3	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	3	2	3	1	1	1	1	2	2
27000	-426.678904904393676	-432.618102123478877	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.683084803242182	0	-1	3	1	2	1	2	3	3	4	3	5	4	5	4	4	7	5	5	5	6	7	7	7	7	6	7	9	12	9	10	9	10	9	11	10	11	11	12	12	13	14	13	12	12	13	13	13	13	13	14	15	13	17	16	15	16	16	16	18	17	19	19	20	23	25	2	0	1	0	1	1	1	2	2	3	5	11	7	5	7	5	2	11	5	13	15	8	18	11	11	14	21	24	38	23	24	27	25	25	28	30	28	17	33	33	25	28	36	38	19	35	30	37	40	37	41	41	44	40	44	48	40	41	52	49	59	59	59	59	63	64	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	4	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	4	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	3
27500	-423.351950188097362	-429.291147407182564	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.752013584375019	1	0	2	2	2	3	3	3	5	4	5	3	5	4	4	4	7	6	5	6	7	6	9	7	8	8	8	9	10	8	10	9	10	10	12	9	11	10	12	12	14	14	12	12	11	12	14	14	13	13	13	15	14	15	15	16	17	17	18	18	17	18	21	20	22	24	2	0	1	0	1	1	3	1	2	8	5	5	7	5	7	12	9	5	5	13	15	8	30	11	5	14	21	24	18	18	19	21	25	25	28	30	28	19	33	33	34	35	36	29	19	28	43	37	40	37	34	41	44	33	53	37	49	51	61	54	52	52	64	59	62	64	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	2	1	2	1	4	2	1	2	1	1	2	1	1	2	1	3	3	2	1	1	1	2	1	1	2	2
28000	-408.870786984848451	-414.809984203933652	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.769499226907606	1	-1	0	1	2	3	3	3	5	4	4	4	5	4	5	4	7	7	4	6	6	7	9	5	6	8	7	9	11	9	11	9	9	9	11	10	10	10	11	11	12	12	11	12	12	13	12	13	13	12	14	14	14	16	15	17	17	17	17	17	16	18	19	20	22	24	3	0	2	0	3	3	1	2	8	2	1	5	7	5	7	5	8	11	5	7	15	8	18	19	12	14	10	19	18	18	19	27	25	25	28	30	28	18	33	33	34	28	36	38	24	35	36	37	40	37	34	41	44	49	53	48	49	34	41	54	41	59	59	59	64	64	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	2	2	2	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	2	1	1	2	1	2	2	4	2	1	2	1	1	1	1	2
28500	-414.529540141283690	-420.468737360368891	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.673482567549463	2	0	1	1	3	3	2	4	4	3	4	5	5	4	4	5	6	7	5	7	6	8	8	7	7	8	7	9	10	10	11	10	9	10	10	9	10	10	12	12	12	13	13	12	12	12	12	13	13	14	13	15	14	15	15	16	15	17	17	18	18	19	21	20	22	24	3	0	2	0	3	3	3	2	2	3	5	5	7	5	7	11	8	11	11	13	15	17	11	19	5	14	21	24	18	23	24	27	25	25	28	23	28	18	33	33	34	35	47	38	24	35	36	28	33	37	34	41	44	34	38	50	25	41	52	49	41	52	62	61	64	65	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	3	2	2	2	2	1	2	2	1	4	2	2	3	2	2	1	1	1	1
29000	-409.385937758831801	-415.325134977917003	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.780220968058267	1	0	2	1	2	3	2	2	4	4	5	3	6	3	4	5	5	7	5	4	7	8	8	6	7	7	8	9	9	9	11	10	10	9	10	10	11	11	13	12	13	12	12	11	11	13	13	12	13	12	13	15	13	16	15	16	16	17	17	18	17	17	20	20	21	24	2	0	1	0	1	3	1	2	3	1	5	5	20	5	7	12	8	11	5	7	15	8	11	19	11	14	21	24	18	23	24	27	25	25	28	30	28	29	33	33	34	35	36	29	24	28	36	37	33	37	34	41	44	33	53	48	40	41	52	49	41	52	62	61	62	65	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	3	1	2	2	2	1	4	2	1	1	1	2	1
29500	-407.479209127479066	-413.418406346564268	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.660550885141817	2	0	1	1	3	3	3	2	3	4	5	4	4	5	4	5	6	7	5	6	6	8	8	7	7	8	8	8	9	10	12	10	9	9	12	11	10	11	13	13	14	13	13	12	12	13	14	13	13	13	13	15	15	16	15	17	15	17	18	18	17	19	20	21	22	24	3	0	2	0	3	3	3	2	2	1	5	5	7	5	7	12	8	5	5	13	15	17	18	19	5	14	21	19	11	23	24	27	25	11	28	30	28	29	33	34	34	35	36	29	24	28	36	37	33	37	25	41	38	40	38	48	49	41	34	54	41	61	61	62	64	65	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	3	1	1	2	2	1	1	2	2	2	3	1	1	2	2	3	1	1	2	1	4	1	3	2	1	2	1	1	4	1	2	1	1	1	1	2
30000	-431.134425119768991	-437.073622338854193	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676117271708211	2	0	1	2	3	3	2	2	4	5	2	4	5	4	4	4	6	6	5	7	6	7	8	7	6	6	7	9	10	10	12	8	10	9	11	11	10	11	12	13	11	13	11	12	11	13	12	13	13	12	13	13	15	16	16	17	16	17	18	18	17	19	20	19	23	21	3	0	2	0	11	3	3	2	2	15	3	5	7	11	7	5	9	11	11	13	15	17	25	19	5	5	21	24	25	23	19	27	25	5	28	30	28	29	33	33	25	35	23	29	19	35	36	50	33	37	34	41	44	33	53	48	40	51	41	57	41	52	59	61	66	64	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	5	1	2	3	1	1	1	1	1	2	2	1	1	1	4	1	1	1	1	1	2	1	1	4	1	1	2	2	3	1	2	2	1	1	1	1
30500	-391.431508059764212	-397.370705278849414	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.714970050874502	1	0	2	1	2	3	2	2	5	5	4	4	4	3	4	5	7	8	5	7	6	5	9	7	7	8	8	9	10	10	11	9	10	10	11	11	11	10	12	12	14	13	13	12	12	12	14	13	14	13	13	15	14	17	16	16	16	18	18	19	17	19	21	20	23	24	2	0	2	0	1	3	1	2	8	1	5	5	7	5	7	12	22	11	11	13	15	8	18	19	11	14	21	24	18	18	24	27	25	25	28	23	28	18	33	33	34	35	36	38	18	35	36	37	33	37	25	51	44	40	53	48	49	41	61	49	52	41	59	59	64	65	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	1	3	1	1	2	2	1	1	3	1	2	1	2	1	1	1	1
31000	-402.551204551036221	-408.490401770121423	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717132382024743	1	0	3	2	2	3	2	2	4	4	4	3	5	4	4	4	7	7	4	6	6	7	9	6	7	7	6	9	9	10	11	8	9	10	11	11	11	11	13	12	13	13	12	12	12	14	13	13	13	13	14	15	14	17	16	17	14	17	17	18	18	18	19	20	22	24	2	0	1	0	1	1	1	2	2	1	5	5	7	5	7	12	2	5	5	13	15	8	18	19	11	14	15	19	26	23	24	21	25	25	28	23	28	29	40	33	34	28	36	38	28	35	36	28	33	37	41	41	44	33	53	48	40	51	41	54	52	41	62	59	64	65	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	2	1	3	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	3	1	1	1	2
31500	-403.838733270719104	-409.777930489804305	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.746225874494837	1	0	2	-1	2	3	2	3	4	5	4	5	4	5	5	4	8	7	6	6	7	7	8	7	6	8	7	10	10	9	12	9	9	10	11	10	9	11	12	11	13	13	11	12	12	13	14	13	13	12	14	14	14	15	16	15	16	16	17	18	17	18	19	20	22	24	2	0	1	0	1	1	1	2	2	1	5	11	7	5	7	5	9	5	11	13	15	15	18	25	5	14	15	37	11	18	24	27	25	33	28	30	24	29	33	33	34	35	23	29	24	35	36	50	40	37	41	34	44	40	53	50	49	51	41	57	52	61	52	62	64	65	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1
32000	-421.471060186594570	-427.410257405679772	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.615383784812913	1	0	2	1	2	3	2	2	5	4	3	3	6	4	4	4	6	7	4	6	6	8	8	6	6	8	8	9	12	9	12	9	9	10	12	10	11	10	10	11	10	13	12	13	11	14	11	13	14	13	14	13	14	15	16	15	15	18	16	17	17	18	21	20	22	23	2	0	1	0	1	1	1	2	2	3	5	5	10	5	7	5	8	11	5	3	15	17	18	19	5	14	21	24	38	23	28	27	25	26	28	30	28	18	33	33	25	35	36	38	24	28	36	37	40	37	41	34	38	33	53	48	49	51	34	49	52	61	62	62	61	64	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	3	3	1	1	2	1	2	2	2	3	1	1	1	1	3	1	2	1	1	1	2	3
32500	-428.686952259184409	-434.626149478269610	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.660398709594944	1	0	2	0	2	2	2	4	5	5	4	4	5	4	4	3	7	5	3	6	7	8	7	6	7	8	7	9	9	9	12	9	10	10	11	10	11	10	13	12	12	13	13	11	12	12	13	13	14	13	12	15	14	17	15	15	16	17	17	17	16	19	21	21	23	25	2	0	1	0	1	1	1	2	6	1	5	5	7	5	7	5	8	12	5	1	15	17	18	19	5	14	15	24	25	23	24	21	25	19	28	30	28	29	33	33	25	35	36	38	24	35	36	37	41	37	25	41	44	51	53	48	40	52	41	49	52	59	59	62	62	65	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	3	2	1	1	1	1	3	1	1	3	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	3	2	1	3	1	1	2	1	2	2	1	1	2	1	2	1
33000	-446.419044818799307	-452.358242037884509	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.637616159916659	1	-1	2	0	2	3	3	2	4	4	4	4	6	4	5	5	7	6	6	5	5	7	8	6	7	8	8	9	11	10	12	7	10	8	11	10	11	10	12	13	14	14	11	12	11	14	13	14	12	14	12	12	13	17	16	16	17	16	17	19	18	19	21	20	21	24	2	0	1	0	1	1	1	2	3	3	5	5	7	5	7	12	8	5	5	7	10	8	18	11	11	14	21	24	38	23	19	21	12	11	28	23	28	34	33	49	52	35	36	38	25	35	43	37	34	37	34	33	44	49	38	48	49	41	41	57	41	59	62	62	62	65	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	2	3	1	1	2	3	1	3	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	3	3	1	3	1	1	1	1	1	1	1	1	2
33500	-408.228322919877144	-414.167520138962345	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.822624933432508	0	-1	2	1	2	3	2	3	5	4	4	4	5	4	4	5	8	5	5	5	6	7	8	7	8	8	8	9	11	10	11	9	10	10	11	11	11	9	12	12	13	13	13	12	13	13	12	13	14	13	14	14	14	15	16	16	16	18	18	17	17	19	21	20	22	24	2	0	1	0	1	3	1	2	8	3	5	5	7	5	7	12	22	11	5	15	15	8	18	19	19	14	21	24	23	23	24	27	25	23	28	23	28	18	33	33	34	35	30	29	31	35	30	37	40	28	34	34	44	49	53	48	54	51	52	57	52	52	52	62	64	65	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2
34000	-422.722380497394170	-428.661577716479371	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679341374865424	0	-1	2	0	2	3	1	2	4	4	4	4	6	4	4	4	6	7	6	7	7	7	8	7	6	8	7	9	11	9	11	9	8	10	11	10	10	10	13	12	13	13	12	12	11	14	12	13	14	13	12	14	15	15	14	15	17	18	17	18	17	18	21	21	23	24	2	0	1	0	1	3	1	2	8	1	5	5	7	5	7	5	8	11	5	13	15	17	18	11	11	14	15	24	18	18	19	21	25	33	28	30	28	18	40	33	34	35	36	29	19	35	36	37	34	37	25	41	44	34	38	50	49	59	52	49	52	61	59	62	64	65	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	2	2	1	2	2	3	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	3	1	2	1	2	2	2	1	2	1	1	1	3	2	1	1
34500	-425.979245525891258	-431.918442744976460	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.688370045419391	1	0	3	1	2	2	3	3	5	5	5	4	5	5	4	5	5	7	5	7	5	8	8	6	7	7	6	9	11	10	11	8	10	9	12	11	11	10	12	9	13	14	12	13	13	14	14	13	12	12	13	14	14	17	15	15	16	17	16	16	17	16	19	20	23	24	2	0	1	0	1	1	1	2	8	6	5	5	7	5	7	12	8	11	5	13	15	17	5	5	14	14	21	24	38	18	24	27	40	25	28	30	28	18	33	25	34	35	23	38	19	35	43	37	40	37	34	34	38	60	44	48	40	41	52	49	59	41	52	62	64	65	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	4	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	4	1	1	1	1	1	2	3	2	1	1	1	3	2	1	2	1	2	2	2	2	1
35000	-382.029094042330996	-387.968291261416198	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705897499371672	1	0	2	2	2	2	2	2	4	5	4	3	5	4	4	5	6	7	6	7	6	8	8	6	8	9	8	9	12	9	10	9	9	9	11	10	11	10	12	12	12	14	12	12	13	13	14	13	14	14	13	15	14	14	15	16	16	16	16	19	17	18	20	20	22	24	2	0	1	0	1	1	1	2	2	1	5	5	7	5	7	12	9	11	11	13	15	17	18	11	5	14	21	24	25	23	24	21	25	18	28	30	28	18	25	33	25	35	36	38	24	35	30	37	39	37	34	41	44	33	53	48	54	52	41	57	52	61	62	62	64	65	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	3	1	1	1	3	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1
35500	-421.090806778011540	-427.030003997096742	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652818997365229	1	0	2	2	2	3	2	4	4	3	4	5	4	5	5	4	6	7	5	6	6	8	8	6	8	7	8	8	11	9	10	9	9	8	11	10	11	9	12	12	14	12	12	12	11	13	13	13	12	13	13	15	15	13	15	17	16	18	17	17	16	18	19	20	22	24	2	0	1	0	1	1	1	3	2	1	5	5	7	5	8	5	8	11	5	13	15	17	18	5	11	14	21	24	34	23	24	27	25	5	28	30	28	18	34	33	34	28	36	38	24	35	36	37	33	37	34	34	38	33	44	48	40	41	51	49	52	41	52	62	64	65	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	3	1	3	2	1	2	2	1	2	1	2	1	2	3	2	2	2	1	2	2	2	3	1	2	2	1	1	1
36000	-408.329084920414516	-414.268282139499718	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.682897565034113	1	0	2	1	2	3	3	2	3	2	4	4	5	3	3	5	6	7	5	6	6	7	8	6	7	9	7	9	12	8	10	9	9	9	12	10	11	10	12	11	12	14	12	12	12	13	13	13	14	12	13	14	14	16	16	16	16	16	17	18	15	18	20	21	22	22	2	0	1	0	1	3	1	2	10	1	5	5	7	5	1	12	9	5	5	13	15	17	18	5	11	25	21	24	38	18	24	21	25	25	28	30	28	18	33	33	34	35	36	38	19	35	23	37	40	28	34	41	38	33	53	50	49	51	52	57	52	61	59	62	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	2	1	2	1	2	3	1	2	1	1	2	1	1	1	2	2	1	1
