step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
56500	-246.415897570738991	-244.401727071632536	-2.014170499106459	0.000220841489085	0.000030146554172	0.136507656674462	0.289334001764895	5	10	10	12	12	15	16	19	20	27	29	31	31	40	46	46	50	50	52	48	53	55	55	55	58	59	60	62	0	1	1	2	2	3	4	7	7	7	4	2	7	9	14	12	20	20	17	16	17	16	19	17	16	17	19	22	1	2	2	1	1	2	1	2	2	4	9	12	9	10	3	8	1	1	1	1	2	6	2	3	6	5	4	4
57000	-253.794334011567486	-251.764622786208520	-2.029711225358972	0.000270854913291	0.000036354374461	0.134220841773781	0.252725163683562	5	9	9	13	13	15	15	19	18	26	30	32	32	39	45	44	49	52	52	48	53	56	55	57	57	61	61	63	0	1	1	3	2	1	1	1	4	4	4	9	9	4	16	14	20	17	17	14	17	14	20	19	16	24	23	25	1	2	2	2	1	6	5	7	2	6	9	8	6	11	1	5	1	2	2	4	2	8	4	1	6	2	3	3
57500	-256.773390255347863	-254.514005545513555	-2.259384709834295	0.000281113512689	0.000029980783269	0.106650096548867	0.199455427760553	4	10	9	13	14	16	16	19	19	26	26	31	31	40	44	47	50	52	52	49	52	56	57	55	57	59	59	61	0	1	1	3	2	1	1	1	3	4	9	4	5	9	14	12	20	17	17	14	17	7	17	19	16	17	25	25	1	3	3	2	2	7	7	8	4	7	4	10	6	11	2	7	1	1	1	5	1	18	3	2	5	4	2	2
58000	-270.672741941682261	-268.333618254848147	-2.339123686834105	0.000313221119121	0.000031060453315	0.099164620194612	0.244512369848283	4	9	9	12	12	17	16	20	19	26	27	31	32	41	47	47	50	51	53	51	53	54	55	55	57	61	60	62	0	1	1	2	1	5	1	1	2	6	3	6	4	5	14	14	15	17	17	14	17	8	21	16	13	23	20	24	1	2	3	1	4	3	6	10	5	5	10	9	10	11	5	3	1	1	2	4	2	17	1	3	11	3	5	6
58500	-251.504952623324414	-249.552619399807554	-1.952333223516868	0.000286588759464	0.000041928862917	0.146303236021488	0.318757587848214	5	8	8	13	13	16	15	19	19	25	28	31	32	41	46	48	49	52	53	50	53	55	57	55	57	59	60	62	0	1	1	1	2	3	1	1	3	2	9	5	6	6	13	14	15	17	20	14	16	14	19	21	14	24	19	20	1	1	2	3	2	4	4	7	3	8	4	10	8	12	7	3	2	2	1	4	3	8	2	1	9	2	3	5
59000	-248.973102306102646	-247.278239939612519	-1.694862366490128	0.000237316903184	0.000048677126734	0.205114452787857	0.189169534940905	4	9	8	13	14	15	16	17	19	27	29	31	31	39	47	45	50	52	52	49	53	55	55	57	57	60	60	61	0	1	1	1	1	1	1	5	8	5	8	8	2	5	13	14	20	20	17	16	17	18	19	17	16	18	24	25	1	4	2	5	3	5	6	1	1	6	5	7	10	14	9	3	1	2	1	2	2	1	2	3	7	5	2	3
59500	-252.488823085307104	-250.415037233148468	-2.073785852158645	0.000297587339410	0.000038113388752	0.128074631224316	0.223444854075840	5	9	10	12	13	17	15	19	19	26	29	32	32	40	46	48	49	52	50	48	53	55	57	56	57	61	60	62	0	1	1	1	1	3	1	1	5	3	5	5	9	9	14	14	20	17	17	14	16	16	22	19	16	27	21	25	1	2	3	4	3	4	5	7	3	8	6	8	8	9	2	4	1	2	1	5	2	3	1	3	3	1	5	2
60000	-234.260036252197125	-232.180319954700167	-2.079716297496945	0.000208369873061	0.000026522076594	0.127283643282602	0.281068972324613	4	10	9	12	12	16	15	18	19	26	29	31	32	40	45	48	50	50	52	48	52	55	57	56	58	59	61	63	0	1	1	3	2	1	4	7	2	8	7	9	2	2	14	14	20	16	20	14	17	16	16	19	22	21	19	16	1	3	3	2	1	7	1	2	4	4	6	6	12	15	2	4	1	2	3	3	2	3	5	2	2	4	4	6
60500	-231.326974042147071	-229.621953512681699	-1.705020529465363	0.000261527517667	0.000052822302168	0.201976077465895	0.251991935301669	5	9	9	11	13	17	15	20	19	26	30	31	31	41	46	48	50	51	53	49	53	55	54	57	57	60	57	62	0	1	1	1	3	1	5	7	7	5	9	9	9	8	14	14	20	20	17	16	17	17	17	19	19	22	19	22	1	2	3	3	2	5	1	3	2	5	5	6	6	10	2	4	1	1	2	1	1	3	2	2	2	3	2	4
61000	-227.870101425871383	-225.917357470330046	-1.952743955541343	0.000186527558221	0.000027276708963	0.146234203797016	0.327686695817702	5	9	10	11	13	16	15	19	19	26	29	32	31	40	45	47	49	52	52	50	54	55	56	54	58	60	61	62	0	1	1	1	2	2	4	5	6	8	2	4	8	4	14	14	16	20	17	16	16	16	24	17	22	21	23	22	1	2	3	2	2	3	2	3	1	3	11	8	6	12	3	4	1	1	2	2	4	4	1	4	2	3	3	2
61500	-257.773643987736250	-255.847867560611377	-1.925776427124884	0.000270072674022	0.000040751323123	0.150890212312433	0.295623887865481	3	9	10	13	14	17	16	19	19	27	28	32	32	40	47	46	49	51	52	50	54	56	55	55	57	59	60	63	0	1	1	1	3	1	5	7	7	7	3	7	2	8	14	12	14	20	20	16	19	23	20	19	22	21	19	22	1	2	3	6	2	7	2	2	2	5	7	8	10	11	4	5	3	1	1	2	1	1	2	2	1	3	4	4
62000	-255.385261818209301	-253.344998989209728	-2.040262828999586	0.000261821269938	0.000034744956158	0.132704864527551	0.321492823613877	4	8	9	12	13	16	14	19	19	27	29	31	32	41	46	48	49	51	53	50	52	55	56	55	58	60	59	62	0	1	1	1	2	3	5	5	5	1	3	6	5	9	14	14	13	20	21	16	16	16	21	21	22	19	23	26	1	2	2	4	4	3	1	3	2	12	9	9	10	9	2	3	5	1	1	1	2	5	2	1	1	3	2	1
62500	-251.340211725516639	-249.387667894789388	-1.952543830727258	0.000234213320613	0.000034257874620	0.146267831952005	0.254301860796103	5	9	10	12	13	17	16	19	17	26	29	32	32	40	46	47	48	52	53	50	52	55	57	57	58	60	61	63	0	1	1	3	3	4	1	4	3	5	1	3	8	8	14	14	14	20	21	16	16	16	16	21	17	21	21	25	1	4	2	1	1	3	4	4	3	7	11	12	5	10	2	3	4	1	1	1	2	5	5	3	4	3	5	2
63000	-261.234277988234282	-259.479264148745926	-1.755013839488349	0.000249325656798	0.000046823580926	0.187800892725633	0.266347791211605	4	9	10	13	13	17	14	20	19	26	29	30	32	39	46	48	50	51	52	51	53	54	56	56	57	61	58	63	0	1	1	3	3	3	1	1	5	9	4	5	2	4	13	15	15	16	17	14	17	15	17	16	20	16	20	22	1	3	3	2	1	4	4	5	4	4	6	9	10	12	10	1	2	2	1	5	1	4	2	4	4	6	3	3
63500	-233.964248981460344	-231.925307267381100	-2.038941714079234	0.000293941560294	0.000039062801022	0.132893085899851	0.265261357082615	5	9	10	12	13	16	15	20	18	26	29	30	30	40	47	48	49	51	52	50	54	55	56	57	57	59	58	62	0	1	1	1	2	5	5	7	2	2	5	2	9	7	12	14	15	17	17	14	19	16	19	17	22	19	20	26	1	2	4	4	2	1	1	3	4	8	11	11	6	11	8	4	1	1	1	5	1	3	2	3	1	5	3	2
64000	-262.632358602625800	-260.654819081069093	-1.977539521556706	0.000272137976964	0.000038689530988	0.142168805027561	0.299365417645596	4	6	8	12	13	17	16	19	20	26	28	30	30	40	47	46	49	52	53	50	52	54	56	57	57	60	59	63	0	1	1	1	2	5	4	4	4	6	9	9	6	8	13	14	14	20	21	17	16	16	19	17	16	19	19	22	1	2	2	4	3	2	2	3	3	4	4	4	6	9	10	3	3	1	1	1	4	4	2	5	6	3	3	5
64500	-251.575139294047517	-249.799116290896734	-1.776023003150783	0.000242594325690	0.000044248633466	0.182397644052881	0.220042984020214	5	10	10	12	14	16	16	19	19	26	30	30	31	40	45	47	46	51	52	48	54	56	57	57	57	58	58	62	0	1	1	1	1	5	5	1	5	7	9	3	5	7	14	14	14	17	17	17	18	18	18	21	18	18	25	25	1	3	3	3	3	1	1	7	3	6	6	10	7	14	3	4	3	3	3	1	2	2	4	2	3	2	1	2
65000	-235.947275081593631	-234.048087876440945	-1.899187205152687	0.000224648642375	0.000034987101950	0.155741435071473	0.308045567968039	3	8	9	12	14	16	16	19	19	26	30	31	32	40	47	48	49	51	52	51	53	56	56	56	57	60	61	62	0	1	1	1	2	3	5	6	6	8	8	6	3	5	14	14	14	17	16	17	18	18	19	19	17	21	23	22	1	3	3	5	2	4	2	2	1	4	5	6	14	14	3	3	4	2	2	2	1	3	2	2	4	3	2	3
65500	-246.827343631263233	-244.816335394149178	-2.011008237114043	0.000194458404845	0.000026637124349	0.136981090483354	0.261168130684785	4	9	9	12	14	17	15	19	19	26	28	31	31	39	46	47	49	51	52	51	51	56	57	56	58	61	61	62	0	1	1	1	2	5	3	3	2	5	9	3	2	9	14	14	14	16	21	17	16	17	19	19	22	24	23	22	1	2	2	4	4	2	3	6	6	6	5	9	9	12	3	5	3	2	1	1	2	4	3	2	1	2	1	4
66000	-237.076292064045219	-235.044407998348959	-2.031884065696261	0.000228955561865	0.000030658587353	0.133906279030678	0.252896368103794	4	10	9	11	14	16	16	19	20	26	29	32	31	39	47	46	49	52	52	50	51	55	56	57	57	60	60	63	0	1	1	1	1	2	1	2	3	9	8	4	6	5	14	14	14	20	21	16	16	21	19	19	22	23	23	22	1	2	3	4	5	3	6	3	7	3	6	10	7	13	4	3	5	1	1	1	2	2	2	2	1	2	3	4
66500	-234.414485258038980	-232.426205207314240	-1.988280050724742	0.000246360048621	0.000034605663635	0.140467838954458	0.248952630227950	4	10	9	11	14	16	13	17	19	26	30	29	30	41	47	47	49	51	53	51	52	55	54	56	57	60	60	63	0	1	1	1	4	1	1	5	5	9	9	8	9	9	14	14	14	17	21	17	16	17	17	16	22	16	24	22	1	4	3	4	2	6	4	2	3	5	6	6	5	12	4	3	3	1	1	1	2	3	2	3	1	7	2	5
67000	-239.269120000957741	-237.335870026115231	-1.933249974842512	0.000275912119749	0.000041269342837	0.149574229920516	0.314768280392775	4	9	10	12	13	16	14	18	20	25	29	32	31	41	45	47	49	50	53	50	50	54	55	56	58	60	61	63	0	1	1	1	3	5	1	6	6	9	3	4	9	5	14	14	16	17	17	16	16	19	16	17	22	16	24	23	1	2	3	4	1	1	5	1	3	3	9	12	4	14	2	2	1	1	2	1	1	1	4	3	2	5	3	3
67500	-243.896596751476352	-242.110804737290891	-1.785792014185457	0.000209180053144	0.000037649009714	0.179983746767057	0.273777383113727	3	10	9	12	12	16	14	19	20	26	30	30	28	40	46	47	49	52	51	49	54	54	57	55	56	60	60	61	0	1	1	1	3	1	1	3	2	3	3	2	9	8	14	14	16	20	17	16	16	16	24	17	21	22	23	21	1	3	2	5	2	7	6	4	5	6	11	11	4	11	3	3	1	2	1	1	4	3	1	3	2	3	2	3
68000	-240.747495837214842	-238.462005858774290	-2.285489978440557	0.000288782750301	0.000030063304054	0.104103531192628	0.288067044515128	5	10	8	11	14	14	14	19	19	26	29	31	31	40	46	45	49	51	52	50	52	55	55	56	57	61	60	63	0	1	1	1	2	2	2	6	7	4	6	5	4	8	13	12	15	20	17	17	17	17	19	22	22	23	19	27	1	2	2	3	2	2	3	3	3	6	6	9	10	11	7	5	1	1	1	1	1	3	2	1	1	4	5	3
68500	-255.973019935774147	-253.992562626034641	-1.980457309739503	0.000381393838562	0.000054044739254	0.141703231120127	0.170503318221100	5	9	9	12	13	15	15	20	19	26	28	32	32	40	46	47	48	51	53	50	54	55	56	55	58	60	60	62	0	1	1	1	1	5	3	1	6	5	9	6	6	4	12	13	15	20	17	17	19	19	17	17	24	12	17	23	1	3	1	3	4	2	4	8	3	8	5	9	8	14	6	9	1	1	2	1	1	1	5	3	1	9	5	3
69000	-252.695476820491052	-250.117212384262302	-2.578264436228761	0.000269882398147	0.000021867022400	0.081024262975010	0.243356372894479	4	9	8	12	13	16	14	19	20	26	27	31	30	40	46	47	46	48	52	50	53	55	57	55	57	60	60	62	0	1	1	1	3	1	1	3	4	4	1	4	1	4	12	12	14	17	17	18	17	21	17	21	22	24	17	23	1	3	2	3	4	6	5	8	5	6	11	11	11	16	7	8	2	1	3	1	3	1	4	1	1	2	8	2
69500	-285.035904338462046	-282.971504466437409	-2.064399872024613	0.000378396413504	0.000048943082451	0.129343409991281	0.194895814425152	5	9	10	11	12	17	15	18	20	23	28	31	28	40	47	47	50	49	52	51	54	56	56	55	57	60	60	63	0	1	1	1	1	1	1	1	3	9	2	9	3	3	14	13	11	15	18	18	19	24	18	19	22	21	24	27	1	2	2	4	4	5	7	4	3	2	8	7	8	17	3	11	9	1	1	2	1	1	4	2	1	4	3	3
70000	-253.129595640117969	-251.118315116471166	-2.011280523646792	0.000238085567834	0.000032603489002	0.136940215648457	0.230548970091620	3	7	9	11	11	13	15	19	18	26	29	32	30	40	46	47	49	50	51	51	54	55	56	56	57	60	60	63	0	1	1	3	2	4	3	4	3	2	4	9	9	7	14	14	13	16	16	18	19	16	19	21	16	19	23	25	1	2	4	1	3	1	2	4	4	10	10	7	7	12	2	3	9	1	2	1	1	4	3	1	5	5	2	4
70500	-258.418383853970624	-256.498468491996391	-1.919915361974261	0.000219446340067	0.000033341914625	0.151936526325900	0.294078669264284	4	10	9	11	13	17	13	19	18	25	29	30	31	40	45	48	49	51	53	50	54	55	55	56	58	61	60	62	0	1	1	1	1	1	1	5	6	3	4	7	8	5	14	14	14	14	18	16	18	17	19	19	16	24	22	25	1	2	2	3	4	6	5	2	1	6	10	6	5	12	3	6	3	4	1	1	2	4	1	1	6	3	2	2
71000	-251.380652247249486	-249.192184589982389	-2.188467657267096	0.000290168809082	0.000033107044629	0.114095807656588	0.293519815743793	5	9	8	12	12	17	15	19	18	25	30	32	31	41	46	45	50	52	52	51	53	55	56	55	56	60	60	61	0	1	1	1	2	5	1	1	2	6	5	2	6	6	16	11	14	20	20	17	19	17	22	18	17	21	19	22	1	2	2	3	2	2	5	6	5	3	8	14	7	10	1	8	6	1	1	1	1	2	1	1	3	3	4	2
71500	-249.263227520032643	-247.243461872162669	-2.019765647869970	0.000277776044034	0.000037687755990	0.135676768388820	0.295591934694562	5	9	10	11	13	16	15	19	18	25	29	31	31	40	46	46	49	52	52	50	54	53	56	55	57	61	61	62	0	1	1	1	2	1	1	9	2	5	5	9	8	9	14	11	14	17	17	14	19	20	19	21	17	24	21	22	1	2	2	3	2	5	5	1	5	8	11	7	6	11	3	9	3	1	2	5	2	2	2	1	3	2	4	4
72000	-268.287383315536886	-266.481108717335360	-1.806274598201550	0.000294490067102	0.000051568522086	0.175111244305493	0.336872602790470	4	8	10	12	13	15	14	20	20	25	29	32	31	41	46	47	49	51	52	50	52	55	54	55	57	60	60	62	0	1	2	2	3	2	1	6	5	8	8	10	6	8	14	13	13	17	18	14	20	18	19	21	17	21	23	25	1	2	1	2	2	3	4	2	4	2	5	5	7	9	3	10	6	1	1	6	1	2	1	2	4	4	3	2
72500	-237.215739253919111	-235.102853743068607	-2.112885510850511	0.000218880856750	0.000026923570306	0.123005596312288	0.256409204764831	5	9	9	13	14	16	15	19	20	26	29	31	31	41	47	48	49	51	52	50	53	55	55	56	56	60	60	62	0	1	1	1	2	1	5	2	7	7	7	2	5	2	14	14	12	16	16	14	19	20	20	19	17	24	19	25	1	3	2	5	3	5	1	5	3	7	8	10	8	16	3	4	8	1	2	4	1	2	2	2	4	2	5	3
73000	-224.890453412938967	-222.519683513404800	-2.370769899534176	0.000246241253225	0.000023742878940	0.096421207369709	0.264180729109497	4	10	9	12	13	17	15	19	19	25	28	31	31	40	46	48	49	52	51	50	53	56	56	56	58	60	60	62	0	1	1	1	2	5	1	6	6	1	2	6	8	2	14	14	14	16	20	16	19	16	19	21	17	23	19	22	1	3	3	4	3	2	6	1	1	11	9	6	5	15	4	3	5	2	1	1	1	3	3	2	4	2	4	3
73500	-236.946864219641725	-234.649496936230747	-2.297367283410980	0.000197931082977	0.000020382300011	0.102976751831123	0.244897893990492	4	10	10	12	12	16	14	20	19	26	29	31	30	40	46	47	50	52	53	51	54	54	56	56	57	59	61	62	0	1	1	1	3	2	1	6	4	9	9	10	9	2	14	14	16	20	17	16	19	16	19	16	22	17	24	22	1	3	4	4	1	3	5	4	4	4	6	2	5	12	2	4	1	1	2	2	1	3	1	4	2	4	3	2
74000	-256.161297388979108	-253.950212917435124	-2.211084471543997	0.000315610264790	0.000035232380657	0.111632556311473	0.250858817269409	5	10	9	11	12	16	14	20	20	26	26	32	29	40	45	45	50	52	52	48	52	55	55	54	57	59	60	62	0	1	1	1	3	7	5	6	5	3	6	7	7	7	14	14	20	17	17	14	17	16	19	19	22	17	23	22	1	3	2	4	2	1	1	2	5	8	4	7	8	8	3	3	1	1	1	4	1	5	2	1	1	2	3	4
74500	-232.381937294139021	-230.343846387110773	-2.038090907028255	0.000214067795862	0.000028474129456	0.133014540283841	0.295817086165272	5	10	9	12	13	15	15	18	19	24	30	31	30	41	46	47	50	51	51	50	54	55	57	57	57	60	60	62	0	1	1	1	3	1	3	5	2	5	4	6	9	8	14	14	16	20	16	16	19	16	17	22	16	17	23	25	1	2	2	4	2	5	3	3	5	5	7	8	5	13	2	3	1	1	2	2	1	3	4	1	5	5	1	3
75000	-236.258797132812163	-234.159843309482824	-2.098953823329350	0.000188778871333	0.000023554498756	0.124772961031846	0.423816117605365	4	8	9	11	14	16	14	20	19	26	28	32	32	39	47	48	49	51	52	51	53	55	56	57	58	61	60	61	0	1	2	2	2	4	2	6	7	8	8	11	8	9	14	14	16	16	17	16	17	16	19	19	16	24	24	25	1	1	1	1	3	2	3	2	4	4	4	2	6	13	3	5	1	2	1	2	2	3	3	3	5	2	1	2
75500	-229.529221006689795	-227.337764738518416	-2.191456268171372	0.000250577956454	0.000028507074168	0.113765291135772	0.266997499946251	5	9	10	12	13	16	14	19	19	25	29	31	32	41	46	47	49	52	52	49	53	54	55	56	57	60	60	62	0	1	1	1	2	7	3	3	4	1	6	7	6	2	14	14	16	20	17	16	19	16	16	17	22	21	24	22	1	2	2	3	1	1	2	5	4	8	6	6	8	13	2	2	1	2	2	1	1	4	5	5	3	4	2	5
76000	-228.490898144366099	-225.962021965806855	-2.528876178559238	0.000189230608712	0.000015957565516	0.084328669787054	0.295749664626715	1	9	8	12	13	17	14	19	16	27	30	31	32	41	46	47	50	51	52	50	53	55	55	57	57	60	60	63	0	1	1	3	4	4	4	7	2	6	8	8	2	2	14	14	16	20	17	16	17	16	17	23	22	17	23	22	1	4	3	2	1	2	1	2	4	6	5	8	9	16	2	4	2	1	1	2	1	4	2	1	1	5	2	4
76500	-255.518762337716879	-253.469319991308936	-2.049442346407953	0.000273902538220	0.000035993355520	0.131409353685109	0.325454551971470	4	9	7	12	14	16	16	20	18	25	29	30	31	40	45	48	48	52	53	50	54	56	56	56	57	60	60	62	0	3	1	3	4	3	5	5	1	8	10	9	4	8	14	13	14	20	20	17	20	17	21	19	22	21	19	27	1	2	1	2	1	5	1	2	6	3	3	7	8	8	2	10	4	1	2	2	2	4	1	1	1	3	3	2
77000	-252.779722429638468	-250.729076178480170	-2.050646251158308	0.000279322854559	0.000036658617679	0.131241024788059	0.191565243311456	5	9	9	12	12	16	15	19	20	26	30	32	31	41	44	47	50	51	52	50	53	54	56	56	56	59	61	61	0	1	1	3	3	3	4	6	3	7	9	6	5	7	13	13	14	20	18	15	19	16	19	22	22	20	26	22	1	2	2	1	1	2	1	1	5	5	5	8	9	14	7	7	6	1	1	3	1	3	2	1	1	5	1	4
77500	-260.489449736877646	-258.562555266878690	-1.926894469998938	0.000320650236536	0.000048319442850	0.150692054284038	0.411248408750311	4	8	9	11	13	17	16	18	19	26	29	32	31	40	45	47	48	50	52	50	54	55	56	56	57	59	61	60	0	1	1	3	1	3	3	6	8	8	4	8	4	8	14	14	14	17	18	16	19	20	19	19	22	23	26	25	1	2	2	1	4	5	5	1	1	3	8	8	9	11	3	4	5	2	1	2	1	3	2	1	1	1	2	2
78000	-232.315237703933008	-229.866950016007422	-2.448287687925578	0.000215886048986	0.000019468605563	0.090180007714104	0.302561816272064	4	9	9	11	14	15	14	18	19	27	29	30	32	40	46	47	49	51	53	50	54	54	56	55	57	58	60	62	0	1	1	2	1	4	1	6	2	8	4	9	4	6	14	14	14	20	16	17	19	19	24	16	17	19	19	17	1	2	3	1	5	2	6	2	5	5	8	6	9	14	3	3	4	1	3	1	1	1	1	4	4	2	3	8
78500	-234.847416718130347	-231.938432726799562	-2.908983991330774	0.000212039829988	0.000013393030717	0.063162806337853	0.230580042196481	5	10	8	11	12	17	14	19	19	25	29	31	30	41	46	48	49	51	52	50	53	55	56	57	57	60	61	63	0	1	1	3	4	1	1	1	2	4	2	8	9	4	14	14	14	20	16	17	16	16	19	21	22	24	22	22	1	3	1	2	1	5	4	7	3	7	9	8	4	16	3	4	3	1	2	1	2	4	2	1	1	2	3	6
79000	-249.759401733221068	-247.291967709871727	-2.467434023349350	0.000282997201179	0.000025111651117	0.088734627098604	0.247330903404297	4	9	8	12	14	17	14	18	19	26	29	31	30	40	46	47	50	52	52	51	53	55	55	56	55	60	60	63	0	1	1	1	2	1	2	1	7	3	2	2	2	9	14	14	14	16	16	13	19	19	19	19	17	19	16	27	1	2	1	5	1	4	2	6	3	9	9	11	10	10	3	3	5	2	2	10	1	1	1	2	2	4	7	2
79500	-250.395781668845643	-248.054127141056767	-2.341654527788877	0.000302510135299	0.000029930577350	0.098940742333389	0.305982411117784	5	9	8	13	14	17	14	19	20	26	29	31	31	41	46	47	50	51	51	51	54	53	55	56	56	60	61	62	0	1	1	3	1	2	1	2	4	9	7	4	4	8	14	14	14	16	16	14	19	17	16	21	17	23	16	20	1	1	2	3	4	5	3	4	3	2	8	10	10	11	1	2	5	2	2	5	2	2	3	1	3	2	8	6
80000	-264.076991975842986	-261.860246536872182	-2.216745438970804	0.000241637650386	0.000026828891458	0.111029433595400	0.247059365451290	5	10	10	11	12	16	15	19	20	26	29	32	31	41	46	48	49	52	52	49	53	56	57	56	58	60	61	63	0	1	1	1	2	4	2	4	2	8	8	8	6	6	14	14	14	17	20	14	17	17	20	19	16	19	22	16	1	2	2	2	1	4	4	4	5	4	4	7	9	11	2	4	5	2	2	5	2	3	4	1	3	4	2	9
80500	-244.008750724130294	-242.076853272802168	-1.931897451328115	0.000232679320264	0.000034857897973	0.149810898249954	0.260952938570305	4	9	10	12	13	16	14	19	19	26	29	31	32	41	44	46	50	51	52	50	54	54	56	57	57	60	60	61	0	1	1	1	3	3	1	1	4	9	9	3	4	9	14	14	14	16	14	16	16	19	21	21	16	16	23	21	1	3	2	4	2	3	5	10	3	3	6	9	8	12	1	3	6	2	5	2	4	1	1	2	4	7	2	4
81000	-262.733044456880123	-260.910261369108468	-1.822783087771638	0.000299741138480	0.000051363174332	0.171358441460821	0.282438395806091	5	9	8	11	13	16	16	19	17	27	27	31	31	38	46	47	49	52	51	50	52	55	56	57	54	60	59	62	0	1	1	1	3	1	1	9	5	3	8	9	9	11	13	13	15	20	17	15	17	17	19	21	16	17	23	25	1	2	3	4	2	5	5	1	2	9	3	8	8	8	8	9	2	1	1	2	2	3	2	2	3	6	2	3
81500	-250.175965268726799	-248.136847305103373	-2.039117963623437	0.000236408422994	0.000031411102366	0.132867949321813	0.231985346237893	4	10	9	12	14	16	15	18	20	26	28	31	30	40	46	48	48	51	52	50	54	56	55	56	58	60	60	62	0	1	1	1	2	2	1	1	3	5	2	3	2	5	13	12	14	17	18	17	19	17	19	21	22	18	19	26	1	4	2	4	2	4	7	7	6	6	9	13	11	14	8	11	4	2	1	1	1	3	1	2	1	5	3	1
82000	-258.934749912017821	-256.995150717588899	-1.939599194428894	0.000263926211574	0.000039185626515	0.148471901603165	0.220123911590587	4	8	9	12	14	17	15	19	18	26	29	30	30	38	46	47	50	51	51	48	54	55	57	56	57	60	60	61	0	1	1	1	2	3	1	2	5	9	3	5	1	4	13	14	14	20	15	16	19	21	21	18	22	21	19	25	1	3	2	4	3	5	4	4	2	4	9	6	14	12	9	4	7	1	2	1	2	1	1	2	2	4	4	2
82500	-274.237840781812110	-272.204123113908167	-2.033717667903927	0.000248563075836	0.000033218415939	0.133641796260756	0.270780014134567	5	9	9	13	13	15	15	19	19	27	29	31	30	41	44	46	49	51	51	50	52	55	57	55	56	58	60	62	0	1	1	1	1	1	2	1	1	6	7	8	4	6	10	14	16	17	16	16	17	17	25	19	17	21	17	17	1	2	3	4	6	4	2	5	6	6	7	6	9	13	5	2	2	1	3	2	1	3	1	3	5	3	4	7
83000	-263.049634022338068	-261.054872563452989	-1.994761458885093	0.000276652086908	0.000038581399742	0.139458191598735	0.358628050390622	4	9	10	12	12	17	15	18	19	26	30	31	31	39	46	47	48	50	52	50	53	53	55	56	57	61	60	63	0	1	1	1	1	1	1	5	3	5	9	9	9	9	13	13	15	17	17	17	17	18	17	21	22	19	23	26	1	4	3	3	2	7	5	2	5	8	7	6	7	9	7	9	1	2	2	1	3	2	3	2	3	5	2	1
83500	-269.053974444233916	-266.959793140436943	-2.094181303796949	0.000298592597870	0.000037439957694	0.125388097231947	0.192277828652618	4	10	10	12	13	16	16	18	19	26	30	31	32	41	46	48	49	49	53	51	54	55	56	56	58	60	60	60	0	1	1	1	1	1	1	1	2	2	9	5	3	3	8	13	15	15	20	15	17	19	19	19	22	17	19	21	1	3	3	5	4	6	7	8	4	9	7	12	8	15	12	8	2	1	1	2	3	1	1	3	2	6	5	3
84000	-256.826659898212938	-254.523962177951859	-2.302697720261088	0.000266438305966	0.000027303887575	0.102477335142996	0.235065743741805	4	9	9	12	13	16	16	19	19	27	28	31	31	41	46	48	50	51	52	48	54	54	57	56	57	61	60	61	0	1	1	2	4	1	1	1	4	3	2	4	4	6	13	13	20	15	18	14	19	18	20	19	22	23	23	24	1	2	4	2	1	5	6	8	4	8	9	9	10	14	7	8	1	2	1	3	1	2	5	3	1	2	2	1
84500	-267.781382244135045	-265.817620782455094	-1.963761461679924	0.000243802039880	0.000035205826035	0.144403328422815	0.309159920044321	4	10	7	12	13	16	15	19	20	26	28	32	32	40	47	47	50	51	53	47	53	55	56	55	58	60	61	62	0	1	1	1	1	5	1	1	6	1	2	9	3	9	14	13	20	17	17	13	17	20	19	19	23	24	19	26	1	4	1	4	5	3	7	6	3	11	8	5	12	9	4	7	2	1	2	5	1	5	3	1	2	3	4	2
85000	-267.145252955997307	-264.978724434501089	-2.166528521496198	0.000342117191641	0.000039880808301	0.116570605848939	0.209639211549334	4	9	9	12	13	17	15	19	19	26	28	29	31	40	46	48	48	52	53	49	53	54	56	55	57	61	60	62	0	1	1	1	1	1	1	1	2	1	1	1	2	9	13	10	14	15	14	13	14	18	15	18	18	27	18	25	1	3	2	3	6	5	5	6	5	11	14	13	11	10	8	12	3	3	7	9	6	1	4	2	2	1	3	4
