step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15
88000	-69.377671700302685	-67.392847344214616	-1.984824356088075	0.000133536901208	0.000018830210026	0.141011284938614	0.761725616811514	0	1	2	3	5	3	5	3	5	5	5	9	7	9	9	0	1	2	3	3	2	4	2	8	6	6	13	9	5	8	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3
88500	-63.188111424370483	-61.510824202003761	-1.677287222366723	0.000098102122564	0.000020677854055	0.210778865070429	0.833708819114599	0	1	3	3	5	3	4	3	5	5	5	9	7	8	10	0	1	2	2	8	2	4	2	8	6	6	5	9	8	12	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
89000	-68.786891997962172	-66.875367423852381	-1.911524574109785	0.000079116274974	0.000012140931060	0.153456808524891	0.922995578711282	-1	1	3	2	4	3	4	2	4	5	6	8	6	6	10	0	1	2	2	8	2	4	2	8	6	6	13	9	8	12	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
89500	-73.476468318414348	-71.995416743946592	-1.481051574467751	0.000088521589833	0.000027325333949	0.308685530846721	0.799455741790641	0	1	2	2	5	3	4	3	5	6	6	8	7	9	9	0	1	2	2	8	3	4	3	8	5	6	8	9	8	5	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1
90000	-69.964822400465934	-68.593707499457707	-1.371114901008225	0.000065010439814	0.000030962872790	0.476275393288713	0.870205838785476	-1	2	2	1	5	3	3	3	5	6	5	9	7	8	9	0	4	4	1	8	3	4	3	8	11	6	14	9	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
90500	-76.694968802153113	-74.985246097400918	-1.709722704752191	0.000158565035251	0.000031801026259	0.200555098470574	0.879115793481430	0	1	3	3	3	3	4	2	5	6	6	8	8	10	8	0	1	2	2	8	2	4	2	8	3	6	11	9	12	8	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3
91000	-60.177431908218551	-58.585357367367507	-1.592074540851046	0.000102306726150	0.000024913189921	0.243514682351557	0.972076963345852	0	1	3	2	4	3	4	3	5	5	6	9	7	10	10	0	1	2	2	8	2	4	2	8	6	6	5	9	12	12	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
91500	-73.577659904042292	-71.833829277739170	-1.743830626303119	0.000126539653111	0.000024144098475	0.190802628912653	0.698446191078518	-1	1	2	2	5	3	4	3	4	5	4	8	8	9	10	0	1	2	2	8	3	4	2	8	6	3	8	8	12	5	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2
92000	-66.455746285819245	-65.052650761996432	-1.403095523822815	0.000074381723263	0.000060954585634	0.819483375226838	0.927765985856789	0	1	2	3	5	3	5	3	4	5	4	8	6	10	9	0	1	2	2	8	3	4	2	8	6	6	5	9	12	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-71.626433871385544	-70.194314975030096	-1.432118896355450	0.000105090119847	0.000037349956005	0.355408824914078	0.772356476858124	-1	1	3	2	5	4	4	3	4	5	6	10	7	9	8	0	1	2	2	8	2	4	2	8	2	6	15	9	15	8	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
93000	-64.136238083115714	-62.770832056085467	-1.365406027030248	0.000046763060729	0.000030028571485	0.642142986736719	0.974525170942107	0	1	2	3	4	3	4	3	5	5	5	7	6	9	9	0	1	2	2	8	3	4	2	8	6	6	13	9	12	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-72.452149474461550	-71.030069647527782	-1.422079826933763	0.000042915132722	0.000037872166342	0.882489787148161	0.852002475851049	-2	1	2	2	4	4	4	3	4	5	6	9	7	9	10	0	1	2	2	8	3	4	3	8	6	6	13	9	5	12	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1
94000	-67.813865363571935	-66.452460374232004	-1.361404989339927	0.000081517204905	0.000048454555743	0.594408944700670	0.859256190718583	0	2	3	3	5	4	5	3	4	6	6	8	7	8	7	0	1	2	2	8	3	4	2	8	6	6	8	9	5	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
94500	-71.832973786906479	-70.459790710807241	-1.373183076099243	0.000078001855325	0.000036516777248	0.468152675294512	0.830051986664165	0	1	3	2	4	3	5	3	5	6	4	7	7	9	7	0	1	2	2	8	2	4	2	5	6	6	5	9	12	8	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
95000	-82.964106773951897	-81.584064136784477	-1.380042637167421	0.000122346864806	0.000054562339153	0.445964342769505	0.806831270393307	0	3	1	2	5	4	5	4	3	6	6	9	7	7	10	0	3	1	3	8	3	2	2	3	6	6	8	9	2	12	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1
95500	-70.825094914609593	-69.400693068687971	-1.424401845921619	0.000080096110917	0.000029224851649	0.364872292975275	0.713636575469034	-1	2	0	2	5	3	4	2	4	5	7	7	6	10	8	0	3	1	3	8	2	4	3	8	6	6	5	9	12	5	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
96000	-73.717034951766081	-72.335235302277056	-1.381799649489024	0.000036746820859	0.000027045687726	0.736000750373351	0.772291812626619	0	2	1	2	5	4	4	3	5	5	7	8	7	10	10	0	3	1	3	8	2	4	3	8	6	6	8	9	5	12	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1
96500	-67.756275859196180	-66.282797988064175	-1.473477871132009	0.000084912713453	0.000026730699795	0.314802091563930	0.808999294433809	-1	3	1	2	5	3	3	3	5	5	6	7	8	8	9	0	3	1	3	8	3	4	3	8	6	6	5	9	5	5	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
97000	-73.577794863994953	-72.215387043962465	-1.362407820032486	0.000074698318729	0.000039677533854	0.531170373433062	0.841920301973825	-1	3	2	3	4	3	5	3	5	5	5	7	8	10	9	0	3	1	3	8	3	4	3	8	6	6	5	9	12	5	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2
97500	-74.043451262314321	-72.621977452530928	-1.421473809783393	0.000080577787816	0.000029707539131	0.368681493206622	0.845785785646476	-1	2	1	2	4	4	5	2	4	5	6	9	7	10	10	0	3	1	3	8	3	4	3	8	6	10	9	9	13	12	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1
98000	-63.642127256018178	-62.103616232138158	-1.538511023880020	0.000049745465561	0.000013453920460	0.270455212514503	0.942887521329825	0	2	1	3	4	3	4	3	5	5	6	8	7	9	9	0	3	1	3	8	3	4	3	8	6	6	8	9	12	12	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
98500	-64.945339681405500	-63.514031613137718	-1.431308068267775	0.000092674554758	0.000033026138221	0.356366839931155	0.899768104982990	0	1	2	3	5	4	4	3	5	5	6	8	7	9	9	0	1	2	2	8	3	4	2	8	6	6	8	9	5	5	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
99000	-70.294127189596850	-68.386561920378256	-1.907565269218589	0.000089460216106	0.000013793289902	0.154183507509375	0.725978117122680	0	1	2	2	5	3	5	3	5	6	5	8	7	9	8	0	1	2	2	8	2	4	3	8	6	6	8	9	12	5	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2
99500	-69.408932761911771	-67.182618314188105	-2.226314447723662	0.000128407230138	0.000014127595903	0.110021810200130	0.875344605500990	-1	1	2	3	3	3	4	4	5	5	6	9	7	9	9	0	1	2	2	2	2	4	5	5	6	6	8	9	13	8	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
100000	-69.527526485346911	-67.284217025184574	-2.243309460162342	0.000127578643045	0.000013812693494	0.108268070301469	0.939615854355344	0	2	3	3	3	4	5	4	5	5	6	9	7	8	10	0	1	2	2	2	2	4	5	8	6	6	8	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
