step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8
62000	-37.822149228611565	-36.455070150968297	-1.367079077643271	0.000201004230058	0.000131702630182	0.655223176865900	0.981611997161036	8	10	11	13	15	16	15	17	0	1	1	3	4	5	0	5	1	1	1	1	1	1	1	1
62500	-40.586365232236467	-39.170143341842497	-1.416221890393968	0.000218256876149	0.000082033529415	0.375857708872594	0.780055014940172	8	11	11	13	14	16	13	18	0	1	1	3	3	5	0	4	1	1	1	1	1	1	1	2
63000	-49.055311092415849	-47.682542137305930	-1.372768955109918	0.000283163893547	0.000133005002031	0.469710316397764	0.862330989192995	8	11	11	13	14	15	15	19	0	1	1	3	2	3	0	4	1	1	1	1	2	2	1	3
63500	-47.392911727340383	-45.722636323771560	-1.670275403568824	0.000120054243793	0.000025586805718	0.213127040826728	0.597859348355645	8	11	10	12	13	15	14	18	0	1	1	1	1	5	0	5	1	2	1	2	2	1	1	3
64000	-46.071475988123211	-44.538515939100286	-1.532960049022927	0.000260568581804	0.000071303792027	0.273646928318388	0.785337476091517	8	10	11	14	14	15	15	17	0	1	1	1	3	5	0	6	1	1	2	2	1	1	1	1
64500	-42.175244569120821	-40.358157927816755	-1.817086641304068	0.000103976287639	0.000017950107135	0.172636545724361	0.722762290734567	7	10	11	13	13	15	13	17	0	1	1	3	3	5	0	3	1	1	2	1	1	1	1	2
65000	-46.304376590319045	-44.889044759873912	-1.415331830445135	0.000260530063186	0.000224282551761	0.860870139201528	0.806276917715288	7	10	11	13	15	13	14	18	0	1	2	2	6	3	0	5	1	1	1	1	1	1	1	2
65500	-41.621414179055741	-40.171101020011925	-1.450313159043813	0.000207488658752	0.000069670550095	0.335780039806588	0.844597801931741	8	10	10	13	14	16	13	18	0	1	1	1	4	5	0	4	1	1	1	2	1	1	1	2
66000	-45.316154179386622	-43.919655362411078	-1.396498816975541	0.000140135846856	0.000057183089612	0.408054690462554	0.769068200347410	7	10	10	13	13	15	14	19	0	1	1	3	3	5	0	5	1	1	2	1	1	1	1	2
66500	-42.446145515419872	-41.067463638718145	-1.378681876701725	0.000136366576645	0.000061354437881	0.449922843194759	0.604018841919737	7	9	11	13	13	15	14	15	0	1	1	3	3	5	0	4	1	1	2	1	1	1	1	1
67000	-49.480958590288935	-48.110480608759417	-1.370477981529516	0.000176318868209	0.000119511516065	0.677814673375003	0.466564086212637	7	10	11	13	13	14	13	18	0	1	2	3	1	2	0	4	1	2	1	1	4	2	1	2
67500	-40.597426875827644	-39.205552102757267	-1.391874773070378	0.000210812132007	0.000087970862291	0.417295064820163	0.837122034399863	7	10	12	13	14	16	14	17	0	1	2	3	3	5	0	3	1	1	1	1	1	1	1	1
68000	-47.089337545780744	-45.408672595600621	-1.680664950180123	0.000180434949174	0.000037831099480	0.209666140920194	0.746814620921875	8	10	10	12	14	15	14	16	0	1	1	3	3	5	0	1	1	1	1	1	2	1	1	5
68500	-39.750396277087830	-38.389476172275842	-1.360920104811989	0.000124775087752	0.000069925317715	0.560410887901445	0.842124640441970	8	10	11	13	14	16	13	18	0	1	1	3	3	5	0	5	1	1	1	1	1	1	1	1
69000	-42.741917277237327	-41.082089916808016	-1.659827360429311	0.000122971319648	0.000026651036539	0.216725628504047	0.607619621230617	7	10	11	13	14	15	14	17	0	1	1	3	3	3	0	5	1	1	2	1	2	2	1	2
69500	-46.690852826312458	-45.328130176689257	-1.362722649623199	0.000347059429420	0.000183118303733	0.527628089630924	0.514346717163832	8	10	11	14	12	16	15	19	0	1	2	5	2	4	0	6	1	1	1	1	1	1	1	1
70000	-54.354582444652479	-52.978900800364549	-1.375681644287929	0.000149869201384	0.000068844133653	0.459361449966030	0.735312546690430	8	11	11	13	13	16	15	18	0	1	1	3	2	2	0	3	1	1	1	1	1	2	1	3
70500	-49.614116281942742	-48.224898229775022	-1.389218052167723	0.000125190411603	0.000096079084206	0.767463601850039	0.785348192045395	8	9	10	13	14	12	14	18	0	1	1	3	3	3	0	4	1	1	1	2	2	1	1	3
71000	-43.579283132655377	-42.217658612626643	-1.361624520028734	0.000188226967101	0.000102042098472	0.542122630162771	0.680035967798171	7	9	11	13	14	15	14	18	0	1	2	1	3	4	0	5	1	1	1	2	1	1	1	1
71500	-49.151662163543001	-47.370691174365263	-1.780970989177742	0.000286149309337	0.000051840950149	0.181167483051005	0.562081114075292	8	10	11	13	14	15	15	18	0	1	1	1	3	5	0	1	1	1	1	1	2	1	1	4
72000	-47.195246257350554	-45.834115254258442	-1.361131003092112	0.000118633793974	0.000065560802933	0.552631764836134	0.710387328829674	8	10	11	13	13	14	13	17	0	1	1	3	3	5	0	3	1	1	2	1	2	1	1	3
72500	-41.689414889277970	-40.078200878483280	-1.611214010794688	0.000171298085150	0.000040299813915	0.235261321689947	0.932809427051744	8	10	12	14	15	14	14	17	0	1	1	3	6	3	0	4	1	1	1	1	1	1	1	1
73000	-41.616376220191626	-40.188980453425856	-1.427395766765769	0.000168711121213	0.000151679644639	0.899049473135773	0.939519936673336	7	10	12	14	13	15	14	18	0	1	2	3	3	5	0	3	1	1	1	1	1	1	1	2
73500	-42.846930180806559	-41.457497908676096	-1.389432272130460	0.000114212407481	0.000048259970028	0.422545773194946	0.674212945346208	7	10	11	13	13	15	12	17	0	1	1	3	3	5	0	3	1	1	2	1	1	1	1	3
74000	-46.584280047860204	-45.112432719815935	-1.471847328044270	0.000158095447017	0.000049983730220	0.316161731175308	0.722087976232834	7	11	11	12	14	15	15	18	0	1	1	3	3	5	0	6	1	1	2	1	1	1	1	1
74500	-45.844587385329682	-44.260615603683142	-1.583971781646538	0.000245969317063	0.000060803963374	0.247201415607104	0.911079297414767	8	10	12	13	14	14	15	16	0	1	1	3	3	3	0	4	1	1	2	1	1	1	1	1
75000	-45.948628846582267	-44.587791192370474	-1.360837654211795	0.000122763049527	0.000069657063271	0.567410662567737	0.665312320871860	6	10	11	13	15	16	14	17	0	1	1	3	3	5	0	3	1	2	2	1	2	1	1	3
75500	-44.163944923845513	-41.981114924071974	-2.182829999773537	0.000268698114731	0.000030825999986	0.114723543992251	0.788097564205508	8	9	12	14	14	16	14	18	0	1	1	3	3	5	0	6	1	1	2	1	1	1	1	1
76000	-51.213176386474217	-49.851954606088363	-1.361221780385856	0.000201737956955	0.000119028932972	0.590017539426979	0.754252668223944	7	10	11	12	14	16	13	19	0	1	2	3	4	2	0	4	1	1	1	1	1	3	1	3
76500	-41.365977918304530	-39.962414101526505	-1.403563816778027	0.000115235031018	0.000045560772955	0.395372592456182	0.847710711581440	8	10	12	13	14	15	14	18	0	1	1	3	3	3	0	3	1	1	2	1	1	1	1	2
77000	-45.800467041174635	-44.347280350183652	-1.453186690990981	0.000251387235383	0.000083702755581	0.332963427732596	0.498515066322327	7	10	12	13	14	15	14	17	0	1	2	1	3	3	0	4	1	1	1	3	1	2	1	2
77500	-44.575832813554307	-43.182893532685370	-1.392939280868938	0.000086218332884	0.000035788472590	0.415091215443505	0.705682913855061	8	9	12	13	14	15	14	18	0	1	1	3	3	5	0	3	1	1	2	1	2	1	1	2
78000	-50.599700193251557	-48.755688228291000	-1.844011964960560	0.000264873842465	0.000044166149926	0.166744097925060	0.481965030519624	8	10	12	13	15	15	14	18	0	1	1	1	1	1	0	6	1	1	2	2	5	3	1	2
78500	-38.196691640439099	-36.458768678529665	-1.737922961909431	0.000257383631172	0.000049527210170	0.192425640837798	0.996411168487913	8	10	11	13	13	15	15	16	0	1	1	3	3	5	0	5	1	1	1	1	1	1	1	1
79000	-45.698276452008464	-44.298068559951645	-1.400207892056816	0.000078531690788	0.000063547408932	0.809194457597799	0.728323439596120	7	9	10	13	14	15	15	18	0	1	1	3	3	5	0	3	1	1	1	2	2	1	1	3
79500	-55.574883899663959	-54.157557788272577	-1.417326111391380	0.000156360599371	0.000058527321427	0.374309907117680	0.668723991038705	8	10	10	13	14	16	12	17	0	1	1	3	3	5	0	1	1	2	2	2	1	1	1	5
80000	-55.001642336383405	-53.560487639737048	-1.441154696646360	0.000295057104863	0.000101866360684	0.345242866567418	0.654844600664938	6	10	11	14	14	13	14	18	0	1	2	1	3	3	0	6	1	3	1	4	2	1	1	2
80500	-44.851377910542190	-43.354754645523101	-1.496623265019087	0.000141927588911	0.000042156860428	0.297030765838470	0.639196690362883	7	9	11	12	14	15	15	17	0	1	1	3	3	5	0	4	1	1	2	1	1	1	1	3
81000	-47.620669773930551	-46.255212050306220	-1.365457723624335	0.000335494617856	0.000169503988523	0.505236088750338	0.920116208269833	7	9	11	13	12	16	15	17	0	1	2	3	3	3	0	4	1	1	1	1	1	2	1	2
81500	-45.943721938350762	-44.580557608501330	-1.363164329849435	0.000222381817915	0.000116340874987	0.523158215353535	0.799985930409001	8	9	11	13	12	15	14	17	0	1	1	1	3	4	0	6	1	1	1	2	1	1	1	1
82000	-41.265534129246767	-39.890925166105518	-1.374608963141248	0.000169847045984	0.000078642065978	0.463016978139968	0.898178647946687	8	10	10	13	15	16	14	17	0	1	1	3	3	5	0	5	1	1	1	1	2	1	1	1
82500	-48.959405228683849	-47.551367857877139	-1.408037370806711	0.000094812796200	0.000036793661468	0.388066410259303	0.435300894122701	6	9	10	13	14	16	14	18	0	1	1	3	3	5	0	3	1	2	3	2	2	1	1	4
83000	-50.467167663760762	-49.081900812936468	-1.385266850824292	0.000151295506127	0.000065392281958	0.432215626438107	0.641228980108891	8	9	9	12	13	15	14	18	0	1	1	3	3	3	0	4	1	1	1	2	2	3	1	2
83500	-44.587818849380383	-43.218486217958670	-1.369332631421713	0.000144439104438	0.000069921465648	0.484089581698806	0.484010340508229	8	11	11	13	14	15	14	18	0	1	1	3	4	3	0	5	1	1	2	1	1	2	1	2
84000	-53.201645581201483	-51.184266978414207	-2.017378602787272	0.000296249020821	0.000040298812060	0.136030194964542	0.425785627634012	8	11	11	14	13	16	15	18	0	1	1	3	1	3	0	5	1	1	2	2	2	3	1	2
84500	-48.802407535292197	-47.253110948695777	-1.549296586596419	0.000063813426889	0.000078327238956	1.227441351680896	0.659900293772353	8	11	11	13	13	15	15	19	0	1	1	3	3	5	0	4	1	1	1	1	1	2	1	3
85000	-49.307587080659459	-47.567158900221301	-1.740428180438157	0.000205310421098	0.000039365021325	0.191734160957121	0.612099237513803	8	10	11	13	14	15	15	18	0	1	1	1	3	3	0	3	1	1	2	4	2	2	1	3
85500	-40.653560692107696	-39.121750062125010	-1.531810629982689	0.000091845232379	0.000025194889779	0.274318972538780	0.792772153277151	7	9	11	13	14	15	14	18	0	1	1	3	3	5	0	5	1	1	2	1	2	1	1	2
86000	-51.760409264960870	-50.169330309454033	-1.591078955506836	0.000094101124121	0.000125225499452	1.330754553916474	0.896862565524245	8	10	12	13	14	14	11	19	0	1	1	3	3	3	0	3	1	1	1	1	1	1	1	2
86500	-44.871748220332634	-43.447798939818824	-1.423949280513806	0.000124691601325	0.000045568878957	0.365452672614099	0.771867818488877	8	9	12	13	15	16	15	17	0	1	1	3	4	5	0	3	1	1	2	1	1	1	1	2
87000	-43.986099643740516	-42.611652950232042	-1.374446693508472	0.000070470973963	0.000049351437038	0.700308712413477	0.689412142288568	7	10	11	14	14	15	14	18	0	1	1	3	3	5	0	4	1	1	1	2	1	1	1	2
87500	-47.144644013349961	-45.780927260040770	-1.363716753309194	0.000169469521305	0.000087814611148	0.518173477283246	0.878534505379665	7	11	11	13	15	15	15	16	0	1	1	3	4	3	0	4	1	2	2	1	1	2	1	1
88000	-43.057613155182203	-41.105369917250023	-1.952243237932183	0.000207489893207	0.000030359582459	0.146318367559516	0.820493184520831	8	10	11	14	15	13	15	17	0	1	1	3	6	3	0	5	1	1	1	2	1	1	1	1
88500	-45.020880862862874	-43.659104230152579	-1.361776632710297	0.000127201256954	0.000068644489675	0.539652605002973	0.772213635128055	8	10	11	13	14	14	14	19	0	1	1	3	4	4	0	4	1	1	1	2	1	1	1	2
89000	-42.653401079102451	-41.286586017331679	-1.366815061770771	0.000072573292514	0.000047410002953	0.653270663499193	0.561032189279089	8	10	12	14	13	15	13	18	0	1	1	3	3	5	0	3	1	1	2	1	1	1	1	3
89500	-44.219391343706668	-42.808090232356847	-1.411301111349824	0.000236041721383	0.000090411747000	0.383032908209964	0.856740460720944	8	11	11	13	13	15	14	18	0	1	1	3	3	5	0	4	1	1	2	1	1	1	1	2
90000	-47.865323417885975	-46.474702658355376	-1.390620759530601	0.000155798094121	0.000065428307540	0.419955763318594	0.671173184598006	7	9	11	13	13	15	14	18	0	1	1	1	3	3	0	6	1	1	2	3	1	1	1	1
90500	-42.585865518868033	-41.159619443181860	-1.426246075686171	0.000085231540490	0.000030899644265	0.362537671938850	0.682999759654636	7	10	12	13	14	16	14	17	0	1	1	3	3	5	0	3	1	2	2	1	1	1	1	3
91000	-46.161573010450894	-44.719359552783942	-1.442213457666952	0.000089184452330	0.000084141931924	0.943459647126895	0.439967509091811	8	10	11	13	14	15	14	19	0	1	1	3	3	3	0	5	1	1	2	1	2	2	1	2
91500	-44.061711264878660	-42.590295300159852	-1.471415964718805	0.000120963538862	0.000038287872914	0.316524080511533	0.625737978038222	7	10	11	13	13	15	14	18	0	1	1	1	3	5	0	3	1	1	2	4	1	1	1	3
92000	-38.819597065321268	-37.448154412873649	-1.371442652447619	0.000196978303142	0.000093550381960	0.474927342088886	0.936746721859105	8	10	12	14	14	16	14	17	0	1	2	3	3	5	0	3	1	1	1	1	1	1	1	2
92500	-41.930767581569505	-40.535426806285713	-1.395340775283792	0.000190480608066	0.000078152410598	0.410290640036812	0.652074650950818	8	10	10	13	14	15	13	18	0	1	1	3	3	5	0	4	1	1	1	1	2	1	1	2
93000	-45.713259974748588	-44.223269953438169	-1.489990021310416	0.000179291926412	0.000054120094150	0.301854607919700	0.939019711945889	7	10	12	13	14	15	14	18	0	1	1	3	3	3	0	5	1	1	2	1	1	2	1	1
93500	-42.308207877577729	-40.863708259363165	-1.444499618214565	0.000062443480864	0.000021336713486	0.341696413951315	0.926138349736357	8	10	12	14	14	16	14	18	0	1	1	3	3	5	0	3	1	1	2	1	1	1	1	2
94000	-38.719937150338950	-36.931281253906739	-1.788655896432208	0.000262118654608	0.000046994566806	0.179287379894177	0.882331692219720	8	10	11	13	14	15	14	18	0	1	1	3	3	5	0	4	1	1	1	1	1	1	1	2
94500	-47.112035865835097	-45.749966829221620	-1.362069036613478	0.000112053848791	0.000059997722422	0.535436516190246	0.637170570126483	7	10	11	13	13	15	14	15	0	1	1	3	1	5	0	3	1	1	2	1	3	1	1	2
95000	-42.447471789379264	-41.081153910267389	-1.366317879111876	0.000287808967973	0.000186928959118	0.649489696010949	0.908799731061939	7	9	12	14	14	15	15	18	0	1	2	3	3	5	0	5	1	1	1	1	1	1	1	1
95500	-46.872318012086645	-45.509958699999345	-1.362359312087301	0.000111115424823	0.000059085504151	0.531748893057395	0.763028132350990	7	10	10	13	14	16	13	16	0	1	1	3	3	5	0	5	1	2	2	2	2	1	1	1
96000	-44.691415265110599	-42.979312380593804	-1.712102884516793	0.000154294682046	0.000030834751834	0.199843257234275	0.553044002571253	7	11	12	13	14	15	15	17	0	1	1	3	3	3	0	3	1	2	2	1	1	1	1	2
96500	-43.276697830956707	-41.898130880693692	-1.378566950263011	0.000062178741120	0.000027996948986	0.450265612996654	0.514336843398855	8	10	12	14	14	16	14	18	0	1	1	3	3	5	0	3	1	1	3	1	1	1	1	3
97000	-44.908635927978146	-43.173161822838331	-1.735474105139814	0.000153340838048	0.000029611068012	0.193106209600097	0.655302454249306	7	10	11	14	14	16	15	18	0	1	1	3	3	5	0	6	1	1	2	1	2	1	1	1
97500	-49.026913462038841	-47.585224662043586	-1.441688799995255	0.000275601511416	0.000094991357789	0.344669219341689	0.742834246787312	6	10	11	12	13	16	12	18	0	1	2	3	3	4	0	6	1	2	1	1	1	1	1	1
98000	-41.503408950546820	-40.125462001558368	-1.377946948988454	0.000241683666160	0.000109274572747	0.452138841166907	0.961896208699248	7	10	12	14	14	15	15	17	0	1	1	3	3	5	0	4	1	1	1	1	1	1	1	1
98500	-45.419806217711454	-44.038866340166109	-1.380939877545344	0.000098378032626	0.000072023347304	0.732108026365468	0.621927092719272	7	10	11	13	14	15	14	16	0	1	1	3	4	5	0	3	1	2	1	1	1	1	1	3
99000	-48.141192565568389	-46.112516475244107	-2.028676090324281	0.000150673700827	0.000020246196712	0.134371138430231	0.666406311451280	7	10	11	12	14	14	15	18	0	1	1	1	3	3	0	5	1	1	2	2	1	1	1	1
99500	-44.419274896943492	-42.248766218518419	-2.170508678425071	0.000191227777860	0.000022204448697	0.116115184446244	0.688982734582181	8	10	11	13	14	14	14	19	0	1	1	3	3	3	0	3	1	1	1	1	2	1	1	3
100000	-44.666952691188257	-43.305491556533511	-1.361461134654743	0.000147176040722	0.000080221558638	0.545072134325116	0.729760978011491	7	10	12	14	14	16	14	15	0	1	1	3	3	5	0	3	1	1	2	1	1	1	1	1
