step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
15500	-490.066745704598873	-488.259028047653317	-1.807717656945567	0.000167716176260	0.000029312960165	0.174777179033888	0.694986178072479	-1	3	1	2	2	5	3	4	6	7	9	7	7	9	8	7	9	11	11	12	10	10	12	12	11	11	13	13	13	11	12	12	13	11	16	14	14	13	15	14	15	13	14	13	12	15	15	16	16	17	17	18	18	17	17	16	18	17	19	20	21	21	20	19	20	21	23	20	20	20	21	21	20	19	21	20	24	24	21	22	22	25	24	23	21	27	26	0	1	1	1	1	2	4	4	7	4	6	6	9	9	3	7	13	14	12	10	12	15	26	21	14	12	16	26	30	14	34	21	12	12	19	38	24	31	0	45	28	15	33	11	22	18	33	31	37	29	43	27	58	10	47	34	44	49	49	51	69	29	57	49	59	27	69	55	57	59	43	63	55	51	65	52	67	71	53	85	79	48	62	75	70	67	0	1	3	1	2	1	1	1	1	1	2	2	1	1	1	4	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	4	2	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	3	1	3	1	2	4	1	2	1	1	2	1	1	1	4	2	2	1	1	4	1	1	1	1	1	1	2	2	1	1	3	2	1	1	2	1
16000	-509.926799121245438	-508.306409661553914	-1.620389459691502	0.000197989863928	0.000045837182549	0.231512773633754	0.534842822614357	-1	2	1	4	3	5	2	4	5	7	10	8	9	8	9	7	6	11	9	12	12	9	11	11	10	11	12	13	10	11	13	14	12	14	16	14	13	13	15	15	14	14	13	13	13	16	15	16	16	16	19	18	18	18	18	18	18	18	17	20	20	20	18	19	19	22	23	21	19	21	22	22	22	20	21	22	24	24	22	22	25	26	24	23	23	26	26	0	1	1	1	1	2	1	7	4	7	12	6	16	5	16	2	4	10	5	29	23	12	12	19	10	12	10	10	15	11	15	33	16	22	40	27	30	25	0	22	23	26	15	11	13	27	44	42	47	14	8	37	49	27	44	46	43	15	34	52	52	13	36	59	47	49	66	47	53	74	60	74	55	57	52	60	64	57	53	74	68	84	80	51	74	83	0	1	1	1	2	2	1	2	1	1	2	1	1	1	3	1	3	1	2	3	1	1	1	1	1	1	2	2	3	1	1	3	1	2	3	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	4	5	3	1	3	2	1	3	6	1	1	1	4	2	1	3	3	1	4	1	1	1	1	2	1	1	1	2	3	2	1	2	1	1	3	1	1	1
16500	-514.830006409074940	-513.310947652331038	-1.519058756743854	0.000168493405324	0.000047523260516	0.282048193074046	0.614504436985774	-1	3	2	3	2	6	4	3	5	6	9	7	7	9	9	7	8	11	10	12	12	9	12	11	10	11	12	12	11	12	12	14	14	12	16	13	13	13	15	13	15	14	15	12	11	14	16	16	17	17	18	16	18	17	17	17	19	17	19	19	19	21	20	19	19	20	22	21	21	19	20	22	22	18	21	23	22	24	22	22	24	24	25	22	22	28	28	0	1	1	5	1	2	4	5	2	4	8	8	1	6	17	2	7	16	13	29	13	12	19	14	10	22	22	24	17	14	19	45	40	22	42	34	34	45	0	45	23	26	44	11	15	20	39	41	52	29	43	24	52	28	43	29	49	43	49	51	53	50	51	49	49	28	66	60	43	39	41	69	28	55	65	64	57	74	61	56	31	68	57	75	71	76	0	1	2	1	1	2	1	1	1	1	2	3	2	4	1	1	2	1	3	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	4	1	2	5	2	2	1	5	1	1	2	2	4	1	2	5	2	3	1	1	2	1
17000	-514.048433514401950	-512.374976248139433	-1.673457266262494	0.000171858104515	0.000036443367631	0.212054984158337	0.714022796019589	0	4	2	3	1	5	4	3	5	6	10	6	8	8	10	7	9	10	11	11	12	9	11	13	10	11	13	12	12	10	13	15	13	13	16	13	11	13	16	14	15	15	15	14	13	14	15	16	15	16	18	17	18	17	17	18	19	18	18	19	21	20	20	20	19	22	21	20	19	20	21	23	20	21	20	21	21	23	22	21	24	25	24	24	23	26	27	0	1	1	5	1	1	4	5	7	8	6	6	8	10	6	9	4	10	22	18	17	12	12	17	10	22	18	18	20	13	22	45	6	11	36	19	22	37	0	33	37	46	44	11	22	31	20	23	44	30	43	44	35	24	43	55	52	24	49	35	63	50	59	52	35	63	56	55	35	69	47	61	55	51	59	57	65	66	64	55	74	78	61	47	65	79	0	1	2	1	1	1	2	1	1	1	1	2	1	3	1	4	1	2	2	1	1	1	1	1	3	2	2	1	1	1	1	2	1	4	1	2	1	1	1	1	1	2	1	1	2	2	1	2	3	1	3	1	1	1	3	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	6	1	2	1
17500	-451.261806245862431	-449.624555436881735	-1.637250808980669	0.000166991895475	0.000037563479439	0.224941931055819	0.685112571740363	0	4	2	2	2	5	3	3	5	6	8	7	8	10	10	6	7	9	11	10	13	9	11	12	11	11	13	13	11	11	12	15	14	13	16	12	13	14	15	14	14	14	14	12	12	15	15	16	16	16	18	17	19	17	16	19	18	18	19	20	20	19	21	18	19	22	21	19	20	20	21	24	20	21	22	22	24	23	21	22	23	24	24	23	24	27	28	0	1	1	1	1	2	4	5	7	4	6	6	16	17	10	2	8	8	11	17	2	17	22	16	20	17	30	14	20	18	26	23	12	22	40	14	26	25	0	45	13	31	44	2	23	34	34	42	24	28	55	49	49	28	24	58	49	52	44	51	57	30	41	52	52	60	35	43	56	46	59	79	68	65	73	63	66	60	61	53	73	75	81	75	78	72	0	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	1	3	1	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	2	2	3	1	1	1	3	1	1	4	4	1	1	1	2	3	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1
18000	-560.031287637496916	-558.284017632506789	-1.747270004990122	0.000226578606091	0.000043020423324	0.189869750135193	0.600168954453003	0	3	1	2	1	6	4	4	5	8	9	8	8	8	10	7	7	12	11	10	12	10	12	13	11	12	12	12	12	10	10	13	11	13	14	13	13	13	14	14	15	14	15	14	12	15	14	17	16	18	19	17	18	17	18	18	17	16	17	20	20	19	21	20	20	21	23	19	21	21	19	23	22	21	21	23	22	23	22	22	24	24	23	22	22	26	28	0	1	1	1	1	1	4	2	4	4	14	17	9	4	13	9	9	17	11	13	31	6	22	28	16	31	15	33	30	16	12	23	22	10	16	21	33	27	0	26	38	31	35	21	17	36	24	41	30	14	44	43	52	25	19	59	28	44	19	11	57	54	68	50	43	49	63	49	60	50	29	60	35	25	19	77	68	46	60	61	72	77	73	55	75	61	0	1	2	1	1	1	4	2	1	1	3	1	1	1	2	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	3	4	1	1	1	1	1	1	2	1	1	2	1	1	1	3	5	3	1	1	2	4	1	2	1	4	3	2	1	1	1	3	2	1	1	1	1	5	2	3	4	3	1	2	4	1	1	1	1	1	2	1	4	1
18500	-567.050263582668435	-565.358256066041577	-1.692007516626909	0.000197191461358	0.000040624176828	0.206013873766149	0.484718198665349	0	2	2	2	1	5	4	3	6	7	9	7	9	9	9	6	8	11	10	12	12	8	11	12	10	10	12	13	12	12	12	13	12	13	16	13	13	14	16	14	14	15	15	13	13	15	15	16	17	16	18	16	16	17	17	17	19	17	18	17	20	20	20	18	19	20	22	20	21	20	21	23	21	19	21	23	24	24	23	21	22	26	25	22	23	27	28	0	1	1	1	1	2	4	4	7	7	6	6	10	9	17	4	10	7	16	14	17	12	12	7	9	13	11	33	10	14	22	19	11	19	23	33	10	12	0	37	28	32	30	15	13	37	45	28	43	37	60	19	44	10	52	43	49	44	49	44	64	46	54	30	58	55	60	55	53	48	47	70	54	56	58	53	66	68	61	60	66	77	70	43	39	65	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	2	1	2	1	1	4	2	1	2	1	2	2	2	2	1	1	3	1	2	3	1	1	1	1	2	2	3	1	1	2	1	2	1	3	1	6	1	2	1	3	1	2	1	2	2	2	1	2	2	1	3	1	3	1	1	1	1	3	3	2	2	1	1	1	2	2	5	3	1
19000	-574.672420197032466	-572.974556555791992	-1.697863641240530	0.000229250141613	0.000046807661405	0.204177240964984	0.398000646742585	0	3	1	4	1	5	3	3	5	7	9	7	7	8	9	7	9	11	10	11	13	10	12	13	11	10	13	13	12	11	11	13	13	13	15	14	14	12	14	15	15	14	14	13	13	15	16	17	17	18	18	17	18	17	16	19	17	17	18	20	20	20	21	18	19	21	23	20	21	20	22	23	21	20	21	22	24	23	23	21	23	25	25	22	23	27	27	0	1	1	1	1	2	5	1	7	9	2	6	8	10	5	1	2	10	16	14	2	12	2	31	14	17	15	22	19	19	12	26	31	26	21	27	21	10	0	26	12	32	30	13	26	34	38	15	16	23	52	44	17	14	6	39	17	44	44	57	16	25	59	30	38	61	56	51	59	56	70	44	37	56	64	56	65	17	44	56	80	59	70	30	49	72	0	1	2	1	2	1	2	1	1	1	1	2	1	1	1	3	4	3	2	1	1	6	2	4	1	2	1	2	2	1	1	2	2	2	1	2	1	1	3	1	2	4	1	1	4	2	2	3	3	4	4	1	2	4	5	5	2	3	2	1	2	5	3	2	2	5	1	2	1	1	1	1	4	2	1	2	1	2	8	5	1	1	4	2	6	4	3	1
19500	-527.475865030591763	-525.865319304684931	-1.610545725906853	0.000174729175381	0.000041155603476	0.235539390521908	0.636785447540137	0	1	2	4	3	4	2	4	5	7	8	8	9	9	9	7	9	11	11	12	13	9	12	12	11	10	12	13	13	11	12	13	14	14	16	12	14	14	14	15	14	14	14	14	12	16	15	15	15	14	19	16	17	17	16	18	19	17	18	18	21	20	20	18	19	21	22	18	19	20	21	22	21	20	19	22	23	24	23	21	25	26	23	22	22	25	27	0	1	1	7	1	2	1	7	7	4	16	16	10	8	16	6	11	14	15	25	24	12	22	22	13	12	15	11	25	14	15	26	45	15	33	18	18	23	0	22	28	17	16	11	12	32	33	28	27	14	47	17	44	14	44	54	49	44	53	35	69	10	59	52	59	55	70	43	56	35	69	56	64	39	52	66	80	68	72	57	67	78	57	57	71	72	0	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	3	1	2	3	4	2	1	1	1	2	3	2	2	1	3	1	1	3	2	1	1	1	5	1	1	1	3	1	2	1	1	1	2	1	3	1	1	1	3	1	1	1	1	2	2	1	2	1
20000	-518.446407797366192	-516.587077836190588	-1.859329961175649	0.000271902747856	0.000044470387768	0.163552550015135	0.632733102646168	-1	3	1	3	2	4	4	3	5	7	9	7	8	9	10	6	9	12	10	10	12	9	10	12	11	11	13	10	13	12	11	15	13	13	14	11	14	13	13	15	14	15	14	14	13	15	15	16	16	17	18	17	18	18	16	18	18	17	19	19	19	20	20	17	19	22	22	21	20	20	22	23	21	20	22	21	24	23	22	22	23	25	23	23	23	26	27	0	1	1	1	1	2	1	3	7	7	12	6	8	9	22	7	13	25	16	13	26	12	22	4	16	22	23	12	14	23	12	33	23	31	34	28	38	15	0	26	21	33	6	15	26	33	14	35	44	18	24	49	55	19	44	48	49	17	52	58	53	50	30	49	57	37	42	58	46	47	73	66	32	52	51	38	73	67	61	62	71	83	76	49	68	57	0	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	4	2	2	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	5	2	1	1	3	1	1	2	3	1	1	5	1	1	1	3	1	2	1	1	3	1	1	5	4	2	2	2	1	1	2	1	2	3	1	1	1	1	1	1	1	3	1	4	1
20500	-520.894258184549471	-519.185198935180551	-1.709059249368929	0.000218179016506	0.000043800398300	0.200754403434059	0.712784803988698	0	3	1	4	2	6	3	4	5	7	10	8	7	8	10	5	9	12	10	10	12	9	13	12	12	12	13	13	13	12	12	15	13	14	16	13	13	13	16	15	14	15	15	13	13	16	14	15	16	17	18	17	18	18	17	18	18	16	19	19	20	20	19	19	18	20	23	20	20	18	21	22	19	21	21	22	24	23	22	23	24	26	23	23	23	27	27	0	1	1	1	1	2	3	5	7	1	2	6	9	13	12	2	12	13	8	16	12	10	15	17	16	17	25	24	14	20	15	38	17	44	26	20	21	11	0	28	26	45	11	11	19	26	18	31	44	20	38	38	49	50	44	52	49	28	49	55	73	35	51	57	44	37	53	57	73	45	63	61	53	73	73	51	83	24	52	71	51	81	62	75	65	53	0	1	2	1	2	1	1	1	1	1	4	3	1	1	1	1	1	1	1	3	2	1	1	1	1	3	1	1	1	3	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	4	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	5	1
21000	-559.455723367197493	-557.904947263075542	-1.550776104121945	0.000220065683449	0.000058031608495	0.263701307654279	0.568803887493169	-2	3	0	2	2	5	4	4	6	8	10	8	9	8	10	8	8	11	10	11	12	10	12	11	11	12	12	12	11	10	12	15	13	13	15	11	14	13	15	13	12	14	14	14	13	15	16	15	16	17	17	18	18	18	17	17	19	17	17	20	19	19	20	19	19	20	20	19	20	19	21	24	22	21	19	22	23	23	22	21	25	25	24	23	22	26	27	0	1	1	1	1	2	4	4	7	3	12	2	6	9	16	7	6	14	17	16	11	14	12	14	17	12	10	18	17	10	12	13	31	19	45	9	27	10	0	36	22	4	30	23	23	44	30	12	36	17	43	56	49	29	10	46	11	44	6	70	58	15	44	49	43	51	53	46	37	55	70	79	66	51	49	52	67	66	71	60	84	76	85	56	60	81	0	1	2	1	2	2	1	1	1	1	4	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	3	1	1	1	3	1	2	1	1	1	6	2	1	1	1	2	2	2	3	1	1	1	4	3	1	4	2	5	1	1	3	2	2	4	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	3	1	1	1
21500	-571.151350473573643	-569.397371581872108	-1.753978891701538	0.000189452781107	0.000035631313189	0.188074901727083	0.565797141963066	-2	3	0	0	2	5	3	3	5	6	10	7	8	9	9	6	9	8	10	10	12	8	12	12	11	10	11	11	13	11	13	14	13	13	15	12	11	13	16	13	15	13	14	11	13	15	14	16	16	17	17	17	15	18	18	17	16	18	19	18	21	21	20	19	19	21	21	20	21	20	21	24	21	21	21	23	21	24	23	23	24	23	24	22	24	26	28	0	3	1	1	3	2	4	4	7	4	6	8	8	7	10	5	6	9	7	13	11	6	22	26	14	12	26	19	14	17	12	27	24	27	34	20	19	26	0	19	13	14	17	11	26	27	24	17	43	46	43	11	19	50	24	23	43	43	57	28	11	19	64	44	58	47	53	52	58	59	58	53	38	50	60	73	52	61	69	60	74	54	84	66	69	60	0	1	1	1	1	1	1	1	1	1	3	3	2	2	3	1	2	2	2	3	1	1	2	2	1	1	2	1	1	3	2	2	2	1	1	1	1	1	2	1	1	2	1	3	1	2	3	1	3	2	1	1	3	3	1	3	3	1	2	1	4	6	5	1	4	1	4	2	2	2	1	1	6	2	2	1	1	2	2	1	3	1	3	1	1	1	3	1
22000	-554.886153637679740	-553.235426487115433	-1.650727150564301	0.000207487254609	0.000045639360947	0.219962238320658	0.676522446628197	0	3	2	2	2	5	3	3	5	7	8	7	8	9	10	7	9	12	9	11	9	10	12	12	9	11	12	13	13	11	13	15	13	13	16	12	13	13	15	14	14	14	13	14	14	15	15	17	15	17	18	18	17	17	17	17	17	18	17	20	20	19	20	19	19	20	22	21	21	19	19	24	21	20	21	21	24	24	23	23	23	24	25	24	21	27	27	0	1	1	1	1	2	4	1	7	5	12	2	6	4	8	3	12	8	16	17	12	21	21	16	10	17	15	30	25	25	22	19	21	27	49	26	19	15	0	26	15	23	21	13	36	40	27	21	15	30	46	59	28	28	28	41	28	28	49	57	53	10	35	57	59	43	74	70	71	53	58	58	50	64	70	54	63	66	61	73	51	75	67	58	74	69	0	1	2	1	1	1	1	1	2	2	2	1	2	1	3	3	3	1	4	1	1	1	1	2	3	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	2	3	1	1	2	3	2	3	1	1	2	2	2	1	2	2	1	2	1	6	2	1	1	2	1	1	1	1	1	3	2	1	1	2	2	2	1	1	2	1	1	2	1	4	1
22500	-548.255512006219647	-546.204249940102272	-2.051262066117321	0.000222828893017	0.000029225137316	0.131155062168004	0.763467987027768	-1	3	1	4	2	5	2	3	5	7	9	7	8	9	10	7	8	12	9	11	13	10	12	12	9	10	11	12	12	11	11	14	13	13	16	12	14	14	16	15	15	13	15	14	13	14	15	16	15	16	17	16	19	18	17	18	18	16	18	19	21	19	19	19	19	22	23	20	20	21	21	23	21	21	21	22	24	22	20	19	25	24	24	23	24	27	26	0	5	1	7	3	2	1	3	7	4	6	6	12	7	13	9	9	17	6	14	28	16	27	15	17	12	14	22	15	12	15	36	23	27	31	30	36	45	0	24	26	36	24	28	28	20	23	21	15	18	44	44	56	24	47	40	58	47	24	55	79	20	35	52	43	68	74	60	51	57	53	71	35	68	57	79	68	70	80	44	76	72	76	76	61	85	0	1	1	1	1	1	1	2	1	1	2	1	2	1	4	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	2	2	1	1	3	1	1	1	1	3	1	1	3	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1
23000	-515.476553548709262	-513.543405316050212	-1.933148232659071	0.000221448696601	0.000033126955706	0.149592010313518	0.560277430678893	0	4	2	3	2	6	3	4	5	7	10	7	9	10	10	8	9	12	11	11	12	9	12	12	10	11	13	11	12	11	13	15	14	13	15	13	13	14	16	11	15	14	14	14	13	16	14	16	16	16	19	15	18	16	17	18	17	17	18	19	19	20	20	20	19	22	23	18	17	20	22	23	18	21	21	22	22	24	22	23	23	24	24	24	23	27	27	0	3	1	1	1	2	1	3	7	4	6	6	12	4	16	4	12	14	16	25	12	8	30	11	10	13	15	14	28	14	13	23	17	12	13	29	19	45	0	17	42	21	34	13	12	44	16	41	52	19	43	30	57	14	38	50	52	49	35	37	58	18	53	49	57	19	48	55	52	60	41	61	39	65	59	57	68	77	63	75	51	60	75	64	63	76	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	1	1	1	3	3	1	3	1	1	2	3	2	1	3	2	1	1	1	1	2	1	3	1	2	1	7	3	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	1	2	2	2	1
23500	-523.956906020410543	-522.294759535957269	-1.662146484453303	0.000207981998259	0.000044906695641	0.215916262065676	0.466839467480389	0	3	2	2	2	4	3	3	4	7	9	7	9	8	9	8	9	11	11	11	12	9	12	13	12	11	13	12	13	12	13	13	11	13	16	13	13	14	12	14	14	14	14	13	13	16	16	17	16	17	18	15	17	17	17	19	18	18	19	19	20	19	21	19	20	22	22	20	19	20	21	23	21	21	20	22	23	22	22	23	24	23	25	22	22	27	27	0	1	1	1	1	2	4	1	7	4	6	2	4	4	4	5	8	4	16	15	33	12	26	26	10	12	23	13	20	11	13	19	22	12	43	33	11	34	0	17	11	19	15	19	17	24	32	37	44	29	35	13	44	10	17	46	35	16	30	57	52	50	47	57	51	58	61	35	53	48	62	61	55	64	51	62	37	56	69	71	84	73	72	61	62	79	0	1	2	1	1	1	1	1	2	1	2	2	2	3	3	3	2	2	3	1	1	1	1	1	1	4	3	1	2	1	2	2	1	1	3	1	1	2	1	1	3	3	1	2	1	2	1	2	2	2	2	2	3	1	4	4	1	1	5	4	1	4	1	2	1	1	2	1	2	1	1	1	2	2	2	2	1	4	1	2	1	1	1	1	1	1	3	1
24000	-493.834680441331500	-492.191822626028340	-1.642857815303146	0.000184437405172	0.000041100411934	0.222842063386608	0.649926992647425	-1	3	2	3	2	5	4	3	5	7	10	8	7	9	9	8	9	12	10	11	11	10	10	12	12	11	11	10	12	11	12	15	12	14	16	14	13	14	14	14	14	14	15	12	12	16	15	14	15	16	19	18	15	17	16	18	18	17	18	19	20	21	19	19	19	21	22	21	19	20	21	23	21	20	21	22	23	24	23	22	24	24	22	23	23	26	27	0	1	1	1	1	4	1	3	7	9	6	13	6	10	13	9	13	2	15	14	6	12	12	20	13	19	11	15	14	7	22	33	22	26	34	24	24	11	0	19	31	31	11	11	30	34	38	28	27	38	28	11	44	30	11	55	44	43	53	43	56	50	57	47	53	60	70	51	52	50	63	73	74	51	74	70	57	60	49	61	31	61	58	75	75	79	0	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	1	2	2	1	4	3	1	3	2	1	3	1	1	2	1	3	1	2	2	2	1	2	1	2	1	1	1	1	1	1	3	2	3	1	5	1	2	1	1	2	1
24500	-486.795857704686341	-485.134290349828348	-1.661567354857983	0.000195305764253	0.000042209052172	0.216117800380453	0.716857973280680	0	3	1	3	2	5	2	3	6	8	10	7	7	10	9	7	9	10	10	11	13	10	12	12	12	11	13	12	13	11	12	13	12	14	15	14	14	13	16	13	13	15	14	13	13	14	13	17	15	17	18	17	19	15	17	18	18	16	18	19	20	20	21	19	20	21	22	21	21	20	21	22	21	21	20	23	24	23	23	22	23	25	25	23	23	28	27	0	1	1	7	1	2	1	3	7	9	6	6	4	13	16	8	10	10	17	10	11	12	26	10	20	12	30	6	17	12	26	33	6	11	46	38	24	20	0	30	33	23	15	11	22	33	18	36	44	35	58	49	52	38	44	43	44	27	49	55	57	54	51	52	36	70	70	60	59	57	54	57	48	53	57	53	68	66	74	66	48	79	51	75	64	69	0	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	3	2	1	1	1	3	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	1	3	2	1	3	1
25000	-527.770047204385378	-526.259511670083612	-1.510535534301716	0.000205551436588	0.000059099367399	0.287516197307499	0.731437659960374	-1	4	1	2	1	6	4	3	6	7	10	7	8	9	10	7	8	12	11	11	12	10	13	13	12	11	12	13	10	12	12	14	14	12	14	14	13	14	16	14	14	15	13	13	12	14	15	16	16	17	18	17	19	17	17	18	18	18	17	19	20	19	20	19	20	21	23	20	20	19	20	22	21	22	21	22	23	24	23	22	24	25	24	23	23	25	27	0	1	1	5	1	2	4	4	7	8	6	6	9	16	17	6	12	29	29	29	12	16	15	13	29	10	15	22	10	22	22	45	11	11	44	34	29	31	0	30	24	45	11	27	26	19	32	41	24	37	55	44	11	18	43	55	59	49	44	55	10	7	54	43	59	43	65	64	49	54	56	53	64	73	49	61	73	68	70	62	75	84	54	75	58	66	0	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	5	2	1	1	1	1	2	1	6	4	1	2	1	4	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	1
25500	-487.573421468540175	-485.937741312954245	-1.635680155585914	0.000205056593914	0.000046247957904	0.225537530989608	0.646765817924196	0	4	2	3	2	6	4	4	5	7	9	7	8	9	9	7	5	11	9	11	11	9	12	11	10	11	11	11	12	11	12	15	13	13	15	12	14	13	15	14	13	15	15	13	13	15	16	17	15	18	18	17	19	16	17	19	17	16	18	19	21	20	19	20	20	21	22	19	20	18	22	24	21	20	20	23	23	23	22	22	23	25	24	23	21	27	27	0	3	1	3	1	2	4	5	7	17	16	6	7	10	12	17	7	10	9	14	12	12	13	11	10	22	22	17	20	13	15	34	12	27	40	21	21	13	0	26	27	12	44	21	26	24	42	31	24	54	44	49	43	37	49	59	28	38	58	43	16	63	54	58	51	55	55	55	56	20	64	69	63	32	59	66	68	66	69	66	53	84	73	75	32	79	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	3	1	1	1	1	3	1	1	1	1	2	1	1	2	4	1	1	1	2	1	2	2	1	3	1	2	1	1	1	3	3	1	2	7	1	2	2	1	1	2	1	1	3	2	2	1	2	1	1	2	1	1	1	2	1	3	2	4	1	1
