step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
40500	-163.578643415775417	-161.811389745047222	-1.767253670728187	0.000000803436511	0.000001412859384	1.758520262944042	0.959904193491999	1	2	4	5	3	3	6	5	7	4	6	6	5	8	7	8	9	6	9	9	8	5	7	8	9	8	9	7	9	9	9	9	9	9	10	9	10	10	10	12	11	13	11	14	14	12	13	12	14	12	14	14	15	14	17	15	18	17	19	21	19	21	23	21	0	1	6	10	1	1	22	6	22	1	10	6	5	18	8	11	28	3	24	9	18	6	4	15	23	22	18	8	23	11	21	23	26	15	31	23	16	27	36	29	31	30	32	48	40	37	41	29	25	35	42	46	47	50	49	42	53	51	56	61	55	61	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-183.723434626493372	-182.360616008542792	-1.362818617950573	0.000001479442330	0.000000779092792	0.526612478663095	0.942116984028929	1	3	3	5	2	2	4	6	7	5	4	6	4	8	5	9	9	7	9	9	6	6	8	9	8	8	7	7	11	8	10	9	8	10	11	9	10	10	10	11	11	14	11	13	12	12	13	14	12	15	11	13	16	16	18	16	15	18	17	21	19	23	23	22	0	1	6	2	1	1	5	11	15	13	6	10	6	4	6	28	33	13	9	21	7	13	21	23	12	9	22	8	37	28	14	9	8	25	36	21	27	9	4	20	36	52	34	28	31	38	49	49	51	47	24	45	47	29	56	48	48	54	56	61	50	61	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1
41500	-182.413280101724951	-181.052280232454024	-1.360999869270932	0.000000208643936	0.000000121635314	0.582980346222905	0.854369975572555	1	3	4	5	3	3	3	6	6	5	5	5	5	8	7	8	8	7	9	7	7	7	7	10	8	7	7	8	12	9	10	9	10	9	11	9	9	9	10	10	12	13	13	13	13	10	12	14	12	14	14	14	15	15	18	18	19	18	19	20	21	23	22	23	0	1	6	2	1	1	1	12	6	1	7	6	6	21	7	18	15	12	16	8	7	12	13	34	4	7	8	12	33	22	25	20	18	16	16	15	6	26	23	26	40	47	31	24	39	16	31	44	33	47	39	33	44	44	54	54	53	54	55	58	59	58	53	61	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	3	1
42000	-149.243259113667563	-145.825305647307943	-3.417953466359611	0.000000126526537	0.000000909960867	7.191857834611540	0.971240894434711	1	2	4	4	3	2	6	7	7	5	5	5	6	7	6	9	7	8	8	9	7	7	7	9	7	6	8	7	11	10	9	10	9	9	11	9	8	8	10	10	10	11	11	12	13	13	12	12	12	15	13	14	15	15	17	16	18	18	20	21	20	22	23	23	0	1	5	5	1	1	11	12	11	4	5	5	3	15	4	27	10	25	28	28	26	12	3	38	11	3	11	12	16	38	25	31	38	21	30	9	15	26	33	25	22	36	36	43	29	35	32	34	20	46	20	45	46	47	53	53	56	54	58	59	57	61	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-189.905274885703506	-188.443923024957854	-1.461351860745639	0.000000322896643	0.000000322241161	0.997969993390107	0.921187469457610	0	2	3	5	1	2	5	6	7	5	4	5	5	7	6	9	9	7	8	8	6	7	8	9	9	7	8	8	12	10	9	10	8	8	10	8	9	10	10	11	11	12	12	11	13	13	14	13	13	14	14	14	15	16	17	18	18	18	20	19	17	22	22	22	0	1	6	2	1	1	5	11	4	2	5	3	3	8	7	23	22	10	18	21	4	5	9	8	8	7	8	21	25	8	18	27	8	21	15	13	14	9	20	38	38	38	35	36	44	44	48	41	42	48	42	32	41	50	51	41	29	54	29	54	49	56	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	1	3	1	2	2	1	1
43000	-175.805658307731306	-174.101602158272641	-1.704056149458675	0.000000458889580	0.000000736538627	1.605045438132210	0.904745048910154	1	2	4	5	2	3	6	6	5	5	5	3	4	8	6	9	6	8	6	8	7	7	7	8	9	7	7	9	11	10	10	9	9	10	10	9	9	10	10	12	11	13	13	13	13	13	13	13	11	15	15	14	14	16	17	18	18	18	21	19	20	21	23	23	0	1	5	13	1	5	4	10	1	13	12	1	2	27	4	27	3	27	12	19	17	11	3	11	26	3	9	23	36	16	20	19	21	18	18	27	23	16	24	34	31	29	49	49	41	35	39	24	25	40	41	35	44	52	45	54	55	46	50	58	56	60	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2
43500	-174.378943195409676	-173.013168436847650	-1.365774758562019	0.000001713493631	0.000001105519881	0.645184704099174	0.928592601395267	1	2	4	5	3	3	6	6	6	5	6	5	5	8	6	7	7	7	8	7	8	7	7	10	8	7	6	9	10	9	8	10	10	10	11	8	10	9	10	12	12	14	12	12	13	11	13	13	13	15	14	14	16	15	15	15	18	17	20	19	21	20	23	22	0	1	5	5	1	1	4	4	12	3	4	5	6	11	4	27	13	27	9	8	15	4	9	26	7	4	4	25	17	26	7	21	17	19	29	9	25	17	28	29	38	40	37	24	46	28	46	43	37	47	44	45	52	42	24	49	40	55	56	54	60	58	64	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1
44000	-154.079692272215908	-152.400003969086072	-1.679688303129839	0.000000285364082	0.000000441190646	1.546062292047418	0.971383859735421	1	3	4	4	2	3	5	6	6	6	6	6	5	9	7	8	7	7	8	7	7	7	7	10	8	8	7	8	10	10	9	9	9	9	11	9	9	10	9	12	11	14	12	12	12	12	13	12	14	15	14	14	15	15	17	16	18	18	20	20	19	23	22	24	0	1	2	2	1	5	2	3	13	3	2	7	2	15	13	7	12	12	9	13	8	7	13	22	9	9	7	27	28	28	12	22	15	23	25	8	8	16	23	29	39	48	33	29	14	30	35	24	40	51	47	45	41	42	50	43	47	56	57	55	50	59	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
44500	-175.845561469592781	-174.479275525088781	-1.366285944504008	0.000000647704551	0.000000420516909	0.649241862715560	0.953843051523010	1	3	3	5	3	3	5	7	7	4	5	5	6	7	6	9	8	7	9	6	6	5	7	10	7	7	8	9	11	9	8	9	10	10	9	9	9	8	10	11	11	13	10	14	13	13	12	12	11	14	14	15	16	16	18	17	17	17	20	18	20	23	21	23	0	1	1	3	1	1	2	5	11	5	3	5	12	11	11	14	3	21	20	7	3	5	4	28	10	20	21	18	37	38	13	23	16	13	26	23	15	20	35	31	19	30	35	40	48	33	34	38	39	46	47	48	51	51	54	44	54	46	55	56	58	63	57	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-150.062126087348787	-148.360289657630744	-1.701836429718034	0.000000750521819	0.000000152318086	0.202949577381430	0.925142965033016	1	3	4	4	2	2	4	6	6	6	5	6	5	8	6	8	8	7	8	8	7	6	6	9	9	7	9	8	11	7	9	10	9	9	11	10	9	8	10	11	11	12	12	14	13	12	13	12	12	14	15	14	16	15	17	16	18	19	21	20	21	22	23	22	0	6	5	5	1	1	5	11	4	7	4	4	3	22	4	12	10	9	7	15	15	3	4	20	21	13	28	22	27	10	12	14	30	28	33	20	30	10	17	34	33	32	39	49	48	36	43	35	35	49	44	35	52	42	56	44	54	55	57	58	60	55	61	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
45500	-165.460769640706815	-163.948658655227405	-1.512110985479416	0.000000329321302	0.000000373194435	1.133222881680252	0.936581117880948	1	2	2	4	3	3	5	5	6	5	5	5	5	9	6	9	8	6	7	8	7	6	7	10	7	7	8	8	12	9	9	8	9	9	11	10	9	9	10	10	10	13	12	13	13	11	13	12	14	14	12	13	16	16	15	18	17	17	19	20	20	23	22	23	0	1	1	5	3	2	5	6	5	5	6	5	5	22	4	8	19	4	18	25	12	12	7	22	8	13	11	23	46	26	22	12	20	22	37	10	15	20	16	22	34	39	33	41	35	33	24	41	43	47	24	46	50	49	47	54	50	53	58	58	58	63	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-146.107796119662680	-144.222398983414791	-1.885397136247876	0.000000189910516	0.000000389315919	2.049996638195486	0.983478677734834	1	2	3	4	2	3	5	5	5	5	6	5	6	8	7	8	9	7	8	8	7	6	7	9	8	7	8	9	10	9	9	8	9	8	10	9	10	10	9	11	10	11	13	12	13	12	13	12	11	14	15	13	14	16	18	18	18	18	21	20	20	22	22	24	0	1	1	2	1	2	6	3	6	6	10	3	10	26	10	8	21	12	21	10	13	4	11	25	13	12	11	15	31	18	7	13	21	23	20	32	20	23	23	36	19	28	31	41	49	37	29	35	20	43	53	29	44	53	54	54	54	54	57	57	57	60	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-161.916124418319413	-160.551140106961071	-1.364984311358350	0.000000372919884	0.000000238119959	0.638528460223141	0.938069791821672	1	3	4	3	2	2	6	6	6	5	4	5	5	7	4	8	8	7	9	9	7	6	8	9	8	7	8	9	10	9	8	10	10	10	10	7	10	8	11	11	10	14	11	13	12	12	11	13	13	14	15	14	15	16	17	17	17	18	20	20	21	20	22	22	0	5	2	5	1	1	3	10	15	3	2	5	15	8	2	36	8	10	10	16	10	11	12	36	13	13	36	31	16	14	14	23	25	31	24	10	23	14	30	37	26	45	29	39	47	34	24	32	33	33	42	46	44	42	52	50	53	55	56	56	59	58	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-182.664962150703019	-180.002056495070576	-2.662905655632442	0.000000282399057	0.000001209536406	4.283075234636824	0.879660587076878	0	2	3	3	2	2	5	5	5	5	5	5	4	7	7	7	6	7	7	8	6	7	6	9	7	7	7	8	11	9	9	9	9	7	10	9	10	9	10	11	11	14	12	11	13	12	13	14	13	14	13	14	15	15	17	17	18	18	20	20	20	23	21	22	0	1	6	1	1	1	13	4	1	3	3	13	6	23	8	7	4	12	11	15	8	11	4	22	7	9	13	17	33	19	22	15	25	11	20	22	31	20	34	39	20	39	11	33	9	44	29	31	41	46	44	46	44	45	50	53	55	53	58	56	58	64	60	61	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
47500	-158.493807927083310	-157.075406486659688	-1.418401440423632	0.000000485952504	0.000000423164963	0.870794902160007	0.959511318619194	0	2	3	4	3	2	4	6	7	5	6	5	5	7	6	9	8	7	8	9	8	7	7	8	8	7	8	8	12	9	10	9	10	9	11	10	9	10	10	11	11	13	13	14	13	11	13	12	13	15	15	15	13	13	18	17	18	18	20	20	19	22	22	24	0	1	6	5	2	1	2	5	15	3	12	3	3	13	7	21	15	12	13	12	22	10	10	15	23	6	26	14	41	25	24	18	19	23	21	17	18	17	14	22	30	35	41	29	39	31	40	33	41	48	47	53	46	41	44	52	50	50	58	58	56	61	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-182.067362452390540	-180.547903533954639	-1.519458918435894	0.000001405813677	0.000001619604868	1.152076476324176	0.868803843589726	1	2	3	3	2	3	5	6	7	5	3	5	5	8	7	7	8	7	6	8	6	7	7	10	8	8	8	9	11	8	9	10	9	9	10	9	10	9	9	11	12	11	13	13	12	12	13	13	13	15	15	11	14	15	18	16	19	18	20	20	20	22	23	21	0	1	1	5	1	5	3	2	12	1	1	3	4	19	13	7	18	5	3	16	13	8	12	28	19	19	11	15	31	12	26	39	20	16	31	18	31	16	15	33	7	38	29	40	32	38	52	52	40	48	47	35	48	40	56	45	53	50	58	55	55	59	64	55	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
48500	-175.149010607485224	-172.666345216198351	-2.482665391286861	0.000000077515733	0.000000287246334	3.705652028366125	0.885677513119637	0	3	3	4	2	2	5	7	6	5	5	6	6	9	6	8	7	7	9	8	7	5	8	9	9	7	9	9	11	10	9	8	9	9	9	9	8	10	10	11	12	13	11	11	12	12	13	14	13	13	13	14	15	15	16	17	17	18	19	21	20	22	21	24	0	5	1	3	1	1	3	7	4	3	2	4	10	37	10	18	11	4	23	8	12	2	13	18	21	9	26	9	36	37	23	13	11	26	17	15	12	25	34	25	18	38	20	31	29	39	46	45	43	46	46	37	50	49	50	42	53	53	54	59	58	60	58	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	1	1	2	1	1	1	1	1
49000	-148.018681277507341	-146.643363136697872	-1.375318140809480	0.000001062814773	0.000000749151377	0.704874824810327	0.997766841454797	1	2	3	4	2	3	4	7	6	5	5	6	5	8	6	9	7	5	7	8	6	4	7	10	8	7	8	8	12	10	9	10	9	9	9	9	10	9	10	11	11	14	11	12	13	12	11	12	14	14	12	13	15	15	17	17	18	18	19	20	20	23	22	22	0	1	5	2	1	2	6	10	7	3	5	4	3	21	13	17	18	6	18	21	4	2	11	8	17	9	21	18	43	34	17	35	8	26	27	17	25	20	27	36	27	44	16	24	46	39	38	47	41	32	39	43	47	52	53	54	56	52	56	57	56	63	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-177.657993684608584	-176.230359609936812	-1.427634074671778	0.000000078495850	0.000000070629241	0.899783120456406	0.873394432714140	1	2	4	4	3	2	6	7	6	6	6	5	5	8	7	9	8	7	8	8	6	6	8	10	9	5	9	8	12	10	10	7	9	8	11	9	10	10	11	10	11	13	13	12	12	13	13	12	10	15	14	15	16	14	17	18	19	19	20	20	20	22	22	23	0	1	6	6	6	1	4	12	3	12	12	2	5	11	10	17	9	12	32	15	4	3	7	19	9	5	14	26	49	34	16	22	15	22	14	20	33	19	38	16	33	40	31	30	38	31	44	38	14	45	41	51	47	46	52	51	54	55	53	55	58	61	59	62	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1
50000	-167.576169080395999	-166.098943902637444	-1.477225177758543	0.000000124682321	0.000000129848461	1.041434417460898	0.908033317114340	0	2	4	4	3	2	5	6	6	4	5	5	6	7	5	8	8	7	8	8	7	6	8	9	9	7	7	8	11	8	9	9	9	9	11	9	10	8	9	9	10	11	12	11	13	12	13	13	13	14	14	14	15	15	17	17	18	19	19	20	20	22	23	23	0	1	2	6	6	1	5	15	10	6	3	4	12	4	10	26	13	10	13	7	11	3	7	28	26	22	12	12	27	22	10	13	21	20	24	27	38	13	38	26	31	36	41	34	35	30	43	44	35	45	49	48	20	47	48	49	54	57	57	57	58	61	61	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2
50500	-175.502514223929381	-173.678933387312554	-1.823580836616834	0.000000697214231	0.000001322299422	1.896546803149475	0.858337887578226	1	3	4	5	3	2	4	7	7	5	5	5	5	8	5	9	7	7	7	8	7	6	7	9	9	7	8	7	10	10	10	8	9	9	10	9	9	9	10	11	11	13	13	12	11	12	12	13	13	15	12	14	15	15	18	17	17	18	20	21	20	23	22	23	0	6	6	6	6	1	2	10	15	3	2	3	3	12	3	21	15	7	22	26	10	13	11	20	18	12	4	12	24	14	17	13	8	19	38	27	9	23	27	8	34	41	39	45	24	31	34	29	45	49	40	49	49	44	57	53	50	54	58	56	56	55	61	58	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
51000	-157.110275744300907	-155.722168309272490	-1.388107435028423	0.000002018308778	0.000000858824039	0.425516674484350	0.956002081874565	1	2	3	5	2	3	4	5	7	6	5	4	6	8	6	8	6	8	9	8	7	6	7	8	7	8	9	8	11	10	10	7	9	8	11	9	9	9	10	11	12	13	13	13	13	11	12	11	13	15	13	14	16	14	15	16	18	17	20	20	20	22	22	24	0	1	5	5	1	1	2	7	17	11	12	2	12	8	12	9	8	21	21	15	8	7	10	21	8	15	9	11	31	20	28	11	28	10	37	32	21	21	24	39	39	46	19	47	48	19	27	34	48	42	35	41	54	41	49	42	50	55	56	56	57	61	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
51500	-154.531372170513805	-153.165582524444858	-1.365789646068955	0.000000090173047	0.000000058189153	0.645305383744195	0.968708539907492	0	2	3	4	3	2	5	6	6	5	6	5	4	8	7	8	8	7	8	8	7	6	7	9	7	8	7	6	12	10	10	7	9	10	10	9	9	9	11	11	11	14	10	13	13	13	13	13	11	15	15	15	15	15	17	17	17	19	21	19	20	23	22	20	0	1	2	6	2	1	5	12	12	3	12	3	6	15	10	8	12	7	12	21	12	7	8	15	10	27	10	5	20	16	21	22	14	17	26	21	20	32	24	38	31	45	33	14	40	41	39	40	31	45	45	45	49	44	50	51	50	57	64	57	55	61	58	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
52000	-171.749658558999840	-168.697875836915586	-3.051782722084249	0.000000042306002	0.000000240128037	5.675980344191363	0.969346454208352	0	3	3	4	2	3	6	4	5	5	5	6	5	7	6	5	9	7	8	8	7	7	7	10	8	7	8	9	11	10	10	9	10	9	10	9	9	10	10	12	9	13	12	12	13	13	13	13	13	14	14	14	16	15	16	17	18	18	20	20	21	24	22	23	0	5	1	3	1	5	11	1	4	3	4	11	3	10	10	3	23	10	22	12	7	9	6	21	7	13	10	22	27	12	25	12	36	21	36	22	22	32	12	41	23	30	17	31	33	29	34	30	40	44	33	43	50	29	48	55	44	53	58	58	57	64	60	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
52500	-164.896965843402683	-163.448315020238027	-1.448650823164664	0.000000020777550	0.000000007011201	0.337441180221034	0.945580823474709	0	2	3	4	2	3	5	7	6	4	4	5	6	7	6	8	8	7	9	7	7	5	8	9	8	7	9	7	11	7	10	10	9	9	10	9	10	8	11	12	11	14	11	13	14	12	12	13	13	14	15	13	15	15	16	18	19	18	20	21	20	23	23	23	0	1	1	5	1	2	4	7	22	3	2	3	4	11	4	26	18	10	9	15	15	11	8	30	9	5	38	22	35	7	23	25	14	30	17	7	26	26	35	29	38	46	31	29	41	30	31	43	43	47	49	35	49	52	50	54	55	53	57	59	58	56	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
53000	-172.028684412655650	-170.641410197970089	-1.387274214685575	0.000002599157961	0.000001974163487	0.759539633970324	0.836649770378183	0	2	3	4	2	3	5	6	6	6	5	6	4	8	6	8	8	7	9	8	8	6	7	8	9	7	9	8	11	9	10	9	8	9	10	8	9	10	11	11	11	12	12	13	13	12	13	13	13	14	15	15	15	15	18	17	18	18	20	21	21	23	23	23	0	1	2	2	1	5	6	7	7	4	6	11	5	15	4	10	9	7	14	11	10	4	7	15	17	11	23	9	27	23	36	28	9	8	34	15	28	24	21	34	21	38	31	41	30	17	16	39	41	42	47	44	49	40	56	20	51	51	58	50	55	52	59	60	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	1	1	1	3	1	2	1	1
53500	-173.806713716804666	-170.077681258715359	-3.729032458089320	0.000000017358387	0.000000150202589	8.653026906946760	0.912542324404885	1	2	3	3	3	3	5	5	6	6	5	5	5	7	6	9	9	7	8	8	8	6	7	9	8	7	9	6	11	8	9	10	9	10	11	7	9	10	11	10	11	13	12	14	14	13	12	12	13	14	13	15	14	14	17	17	19	18	20	21	20	22	24	22	0	1	1	1	2	1	6	4	13	4	3	3	5	12	5	36	19	13	10	26	5	5	13	19	15	5	36	3	33	36	21	21	36	25	27	13	26	25	19	16	20	48	40	41	43	41	31	29	47	34	29	43	48	40	46	52	56	56	55	51	56	59	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1
54000	-167.721751157511676	-166.241787870340772	-1.479963287170892	0.000000111109757	0.000000034393476	0.309545053964341	0.893224124793807	1	3	2	5	2	3	5	6	6	5	5	5	5	8	7	8	7	7	7	8	7	4	6	10	9	7	8	8	11	9	6	9	9	9	10	10	9	9	11	11	11	13	12	13	13	12	13	13	12	14	15	15	12	16	14	15	17	18	20	20	19	24	23	22	0	1	1	6	1	3	3	10	22	5	22	2	5	26	7	11	12	10	7	8	4	5	22	28	7	9	21	12	32	19	22	28	14	31	27	14	18	17	16	20	27	41	37	32	49	39	39	41	24	40	48	44	39	55	45	44	51	57	58	58	54	64	58	60	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
