step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
49500	-479.402871835783685	-477.771879299563977	-1.630992536219716	0.000082947393102	0.000018856827349	0.227334779840420	0.552276727154085	0	1	2	1	2	2	2	4	1	3	3	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	5	5	6	7	6	6	7	6	6	6	6	7	6	8	6	7	8	7	7	8	8	8	7	8	7	7	7	9	8	8	8	11	8	8	8	9	9	11	8	9	10	9	10	12	10	9	10	10	13	11	11	11	11	13	11	13	14	14	15	15	16	16	16	16	17	18	17	18	0	1	4	1	2	2	2	10	1	3	3	5	6	7	3	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	7	18	18	20	11	22	23	25	26	26	29	18	11	38	40	26	30	33	34	37	39	40	64	40	24	58	45	45	46	47	49	52	40	40	52	54	34	16	32	37	58	30	66	54	66	43	69	47	73	79	72	66	20	60	73	66	67	75	43	67	85	66	67	85	77	86	95	93	96	97	97	98	93	67	101	102	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	2	2	1	1	4	3	2	3	2	3	1	1	2	2	3	2	1	1	1	2	6	1	1	2	1	2	3	2	1	3	3	2	2	2	1	2	1	2	2	1	3	5	2	1	2
50000	-487.112300019490647	-485.369433977432095	-1.742866042058549	0.000098275816082	0.000018777150748	0.191065833860648	0.667585300609874	0	1	2	1	2	2	2	3	2	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	3	5	5	7	5	5	5	5	5	5	7	7	6	6	6	6	6	6	6	7	6	8	6	7	8	7	7	7	8	7	7	8	7	6	7	7	7	8	8	11	7	8	9	10	9	11	8	9	10	9	9	11	9	9	9	11	12	11	11	11	12	14	12	13	13	14	15	14	16	16	15	16	17	18	17	18	0	1	2	1	2	2	2	3	4	3	3	5	6	7	3	9	9	32	11	11	4	5	13	13	13	14	16	16	17	10	14	6	18	20	34	22	23	25	26	26	29	18	20	38	26	26	30	33	20	37	52	40	65	40	24	58	46	45	46	47	49	40	40	46	40	65	34	28	33	50	46	30	46	54	65	67	69	47	73	79	72	66	34	78	73	53	67	82	43	34	85	66	87	85	77	82	95	93	88	97	97	93	98	89	101	103	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	2	3	2	2	1	1	1	2	2	3	1	1	1	2	3	3	2	2	3	2	3	2	4	1	1	2	2	2	1	1	4	2	1	2
50500	-487.805076619646172	-486.131351021861690	-1.673725597784480	0.000105662646173	0.000022396790414	0.211965072094388	0.758919240784985	0	1	2	1	2	2	2	4	2	3	3	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	4	5	3	5	5	8	5	5	5	5	5	5	6	7	6	6	6	6	6	6	6	7	6	8	6	7	7	5	7	8	8	8	7	8	7	7	7	7	8	8	7	10	8	8	9	10	9	10	9	9	10	9	10	12	10	9	11	9	13	11	10	11	12	14	12	13	13	15	13	15	16	16	16	16	15	18	16	18	0	1	4	1	2	2	2	3	2	3	3	5	6	7	3	9	9	32	11	11	11	5	13	13	13	14	16	16	17	10	14	6	18	20	34	22	23	25	26	26	29	18	20	25	57	26	30	33	34	37	39	40	51	40	44	31	26	45	26	47	43	40	52	46	46	40	34	28	32	50	45	30	51	54	46	20	69	47	73	53	47	53	87	78	73	75	35	82	49	35	85	75	98	85	77	86	95	89	96	95	97	104	93	76	101	98	101	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	2	1	3	3	2	2	2	1	2	2	2	2	1	1	1	1	2	3	2	2	2	1	2	2	2	2	2	2	1	1	1	2	3	2	2	1
51000	-488.742030005188042	-487.258769638972467	-1.483260366215596	0.000111394259231	0.000034193600349	0.306960166399443	0.649127621077698	-1	1	2	1	2	2	2	2	0	3	3	5	3	3	3	3	2	4	4	4	4	4	4	4	4	4	5	5	4	5	5	3	5	5	7	5	5	5	5	5	5	7	7	6	6	7	6	6	6	6	7	6	8	6	7	8	5	7	7	8	7	7	8	7	7	7	9	8	8	8	11	8	8	8	10	9	9	9	9	9	9	10	12	10	10	11	11	12	10	11	11	12	13	12	13	14	15	15	15	16	16	16	15	17	18	17	17	0	1	9	1	2	4	4	1	1	3	3	7	6	7	8	4	4	32	11	11	11	5	13	13	13	14	16	16	17	10	14	6	18	20	34	22	23	25	26	26	17	33	47	25	57	26	10	33	34	37	39	40	65	40	12	57	26	45	45	47	49	40	54	52	52	52	43	27	42	50	58	30	51	54	62	34	69	60	73	73	60	66	90	72	79	75	89	74	34	43	85	75	90	85	77	92	95	93	88	97	97	93	93	102	107	103	97	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	3	1	2	2	3	1	1	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	1	1	2	2
51500	-468.317909389695217	-466.579143727439259	-1.738765662255983	0.000090499020634	0.000017393233795	0.192192508526744	0.706902416977253	0	1	2	1	2	2	2	4	2	3	3	5	3	3	3	2	3	4	4	4	4	4	4	4	4	4	4	5	4	4	5	3	5	5	8	5	5	5	5	5	5	6	7	6	6	6	6	6	6	6	7	6	8	6	7	8	5	7	8	7	8	7	8	7	7	7	8	6	8	7	10	8	8	9	10	8	11	8	9	10	10	10	12	10	10	11	10	11	10	11	11	12	14	11	13	13	15	15	15	16	16	16	16	17	18	17	18	0	1	4	1	2	2	2	3	1	3	3	5	6	9	3	1	9	32	11	11	11	5	13	13	13	14	16	16	17	10	14	6	18	20	20	22	23	25	26	26	29	18	20	38	57	26	30	33	34	37	39	40	65	40	24	58	26	45	62	47	49	40	52	46	40	52	20	28	32	37	58	30	65	63	53	43	42	60	73	79	72	66	34	78	73	82	76	75	35	35	85	86	83	73	77	75	95	89	96	97	97	43	93	103	101	98	101	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	3	1	2	1	2	2	1	1	2	1	3	1	1	1	1	2	3	2	2	1	2	1	2	2	1	1	1	2	1	3	2	3	2	1	1	4	2	1	2	2	2
52000	-471.533670272503969	-469.974739167138978	-1.558931105365015	0.000101662960993	0.000026373500403	0.259420935070770	0.661231770022795	0	1	2	1	2	2	2	4	2	3	2	4	3	3	3	3	3	4	4	3	4	4	4	4	4	4	5	5	4	5	5	3	5	4	8	5	5	5	5	5	5	6	7	5	6	6	6	6	6	6	7	6	7	6	5	8	5	7	5	7	8	6	8	7	7	6	9	8	7	8	11	8	8	9	9	9	11	9	9	10	10	10	11	10	9	11	11	13	11	11	11	12	14	12	13	13	15	15	15	15	16	15	16	17	18	17	18	0	1	1	1	2	2	2	10	4	3	4	5	6	9	3	9	9	32	11	11	11	5	13	13	13	14	16	16	17	3	14	6	18	20	43	22	23	25	26	26	29	18	21	25	57	26	30	33	20	37	39	40	59	40	24	58	26	45	26	30	49	59	52	46	66	40	34	28	42	50	58	60	65	63	66	49	69	72	73	79	78	79	35	78	73	53	43	75	35	76	85	82	83	85	77	82	95	89	96	95	97	93	102	98	101	93	101	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	3	2	1	2	2	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2
52500	-489.903286969147246	-488.218772380891096	-1.684514588256160	0.000094901347605	0.000019778598175	0.208412195132124	0.698079285305131	0	1	2	1	2	2	2	4	2	3	2	5	3	3	3	3	2	4	4	4	4	4	4	4	4	4	4	5	3	5	5	3	5	4	7	5	5	5	5	5	5	6	7	6	6	6	6	6	6	6	7	6	7	6	7	8	5	7	6	8	8	7	8	6	6	7	8	8	8	8	11	6	7	9	10	9	10	9	9	10	9	9	12	10	10	11	10	13	10	11	11	12	13	12	13	14	14	15	15	15	16	16	15	16	18	17	16	0	1	4	1	2	2	2	10	4	3	4	5	6	7	3	9	4	32	11	11	11	5	13	13	13	14	16	16	17	8	14	6	18	11	19	22	23	25	26	26	29	18	20	38	57	26	30	33	20	37	39	40	65	40	24	45	26	45	26	47	49	46	52	40	40	65	20	28	42	50	56	30	65	51	79	20	69	72	73	73	47	66	76	78	79	75	76	82	35	76	85	82	83	85	77	75	77	93	96	95	100	103	90	103	101	103	97	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	2	3	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	3	2	2	1	2	1	1	1	1	1	4	3	2	1	2	1	2	2	1	4	2	1	2	1	1	3	1	2	2	2
53000	-502.747518175431537	-501.349216935563391	-1.398301239868174	0.000078028352899	0.000031575657005	0.404669018789074	0.633864584212955	0	1	1	1	2	2	2	4	2	3	2	4	3	3	3	3	3	4	4	4	3	3	4	4	4	4	5	5	4	5	4	3	5	5	7	5	5	5	5	5	5	7	7	6	6	6	6	6	6	6	7	6	8	6	7	8	7	7	8	7	7	7	6	7	6	7	9	5	8	8	11	7	8	9	10	9	11	8	9	10	8	10	11	10	9	10	11	13	9	11	11	12	14	12	13	14	15	12	15	15	16	16	16	17	18	17	18	0	1	1	1	2	2	2	3	4	3	3	5	6	7	3	9	9	32	11	11	11	5	13	13	13	14	16	16	17	10	14	6	18	11	34	22	23	25	26	26	29	18	11	38	26	26	30	33	34	37	39	40	65	40	24	58	46	45	46	30	49	63	40	40	40	65	34	16	32	50	46	30	65	54	66	34	69	47	65	79	47	63	89	78	73	66	35	82	61	35	85	86	98	85	77	88	69	90	96	95	100	93	98	102	101	83	101	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	2	4	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	3	2	5	1	1	2	1	2	1	1	2	1	1	3	2	2	1	1	1	3	2	3	2	2	2	2	1	1	7	1	1	2	1	2	2	1	2	3	2
53500	-502.853805999676922	-501.140979581709530	-1.712826417967381	0.000107306111244	0.000021421288056	0.199627847921646	0.636753458759814	0	1	1	1	2	2	2	2	2	2	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	5	3	5	5	8	5	5	5	5	5	5	7	7	6	5	6	6	6	6	6	7	6	7	6	5	8	7	7	8	8	7	6	8	7	6	7	9	8	7	8	8	8	8	8	10	7	11	9	8	9	10	10	12	10	10	11	10	13	11	11	11	12	14	12	12	13	15	12	14	15	16	16	14	17	18	15	18	0	1	1	1	2	2	2	3	4	3	3	5	6	7	8	9	9	32	11	11	11	5	13	13	13	14	16	16	17	10	14	6	18	19	43	22	23	25	26	26	29	18	34	25	26	14	30	33	20	37	39	40	46	40	24	46	46	45	26	30	19	40	52	46	40	65	35	28	32	37	58	30	65	52	63	34	32	47	46	79	72	66	35	78	80	82	67	79	35	76	85	82	98	85	77	82	42	67	96	77	100	98	98	93	101	98	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	2	2	3	1	1	1	1	1	1	2	2	2	1	3	1	2	2	2	3	3	2	1	2	2	3	1	1	1	1	4	2	4	1	2	2	2	1	1	6	1	1	2	1	3	2	2	2	3	2
54000	-510.575096243921507	-508.997952524696245	-1.577143719225279	0.000083146690298	0.000020820334031	0.250404844217825	0.582517242850027	0	1	1	1	2	2	2	2	2	3	2	5	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	4	3	5	4	8	5	5	5	5	5	5	5	7	6	5	6	6	6	6	6	7	6	8	6	7	8	7	7	8	8	7	7	8	7	6	7	9	7	8	8	11	8	8	9	10	9	11	9	9	9	10	10	12	10	10	11	9	13	11	11	11	12	13	12	13	13	14	14	14	15	16	15	15	15	18	17	18	0	1	1	1	2	2	2	3	4	3	3	5	6	7	8	9	9	32	11	11	11	5	13	13	13	14	16	16	17	10	14	6	18	11	20	22	23	25	26	26	29	18	49	25	26	26	30	33	19	37	39	40	66	40	44	45	45	45	46	47	20	40	52	26	40	65	10	28	18	37	56	47	65	54	66	35	18	72	73	73	72	66	67	78	80	75	20	82	67	61	85	75	89	85	69	75	42	89	82	97	100	87	89	83	101	103	101	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	3	2	3	3	2	2	2	2	2	1	5	1	1	1	2	2	2	1	1	1	4	2	2	3	1	1	1	2	3	2	7	2	3	1	1	3	3	2	2	2	2
54500	-569.390217322816511	-567.853673095661293	-1.536544227155171	0.000088607420311	0.000024063651937	0.271576035652564	0.576599980787934	-1	0	1	1	1	2	1	4	3	3	2	5	3	3	3	3	3	3	4	4	3	3	4	4	4	4	5	5	4	5	5	5	5	5	8	5	4	5	5	5	5	7	7	6	5	7	5	6	6	6	7	6	8	6	7	8	7	7	6	8	8	7	7	7	6	7	9	8	8	8	11	6	8	8	9	9	11	9	9	10	8	10	12	9	9	11	10	13	11	11	11	12	13	12	11	14	15	15	15	13	16	15	16	15	18	17	18	0	1	1	1	2	2	2	7	2	3	4	13	6	7	3	4	3	6	11	11	11	3	13	13	13	14	9	16	3	10	26	18	18	3	43	22	6	25	14	26	17	18	11	37	14	26	10	33	34	37	59	40	63	40	38	46	26	45	26	72	49	52	40	52	40	65	19	28	32	50	45	47	65	63	66	34	32	60	73	73	30	66	35	72	73	82	43	82	19	87	85	75	43	85	69	88	69	90	96	95	100	67	87	93	101	98	101	1	1	2	1	1	2	1	2	3	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	3	1	2	2	1	1	1	2	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	3	3	2	2	3	1	1	1	2	2	3	1	1	2	2	2	4	3	1	1	3	3	4	1	2	2	4	2	3	1	5	2	1	1	1	4	4	1	2	2	2
55000	-499.485920221083290	-497.841884001914138	-1.644036219169136	0.000091207903958	0.000020285174644	0.222405885493834	0.615181796328800	0	1	1	1	2	2	2	2	1	3	3	5	3	3	3	3	2	3	4	4	4	3	4	4	4	4	5	5	3	5	5	5	5	5	8	5	5	5	5	5	5	7	7	6	6	7	6	6	6	6	7	6	8	6	7	8	7	7	8	8	8	7	8	7	6	7	8	8	8	8	11	7	8	9	10	8	11	9	9	10	10	10	11	10	9	11	11	13	9	11	11	11	12	12	12	14	14	12	15	16	16	16	16	15	18	14	17	0	1	1	1	2	2	2	3	1	3	3	5	6	7	8	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	34	22	23	25	26	26	29	32	34	25	31	14	30	33	34	37	39	40	40	40	24	45	45	45	39	72	49	40	52	40	40	65	34	28	42	37	59	30	46	63	66	20	69	72	73	79	30	66	61	47	53	82	43	75	67	43	85	66	90	85	69	82	95	43	96	95	97	98	83	98	107	93	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	4	1	1	1	1	2	1	3	1	2	2	1	1	2	1	2	2	2	2	1	1	3	2	1	3	2	2	1	1	2	3	2	1	1	1	2	2	2	3	1	1	3	1	1	3	2	2	1	3	3	3	1	2	1	2	2	4	2	2	1	1	1
55500	-498.650717458085865	-497.032013632346718	-1.618703825739156	0.000098098961873	0.000022777785728	0.232191914099164	0.583158520612908	0	1	1	1	2	2	2	2	2	3	3	5	3	3	3	3	2	3	4	4	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	8	6	5	8	7	7	8	8	8	7	8	6	6	7	9	8	8	7	8	7	8	9	10	9	11	9	9	10	10	10	12	10	9	11	11	13	11	11	10	11	14	11	12	12	13	12	15	16	16	16	16	17	18	17	17	0	1	1	1	2	2	2	3	4	9	3	4	6	7	8	9	1	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	20	22	23	25	26	26	29	18	11	38	26	26	30	33	20	37	39	40	66	40	24	45	45	45	26	72	43	26	40	40	40	65	34	28	42	37	57	47	65	54	66	11	69	72	62	73	47	66	20	60	73	79	76	86	49	43	85	82	98	85	32	82	77	90	88	97	97	98	98	103	107	93	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	3	1	1	3	1	1	1	1	3	2	1	2	1	1	2	2	2	4	2	1	1	1	2	2	4	1	1	2	2	2	3	4	1	1	2	2	4	2	1	1	1	2	2	4	2	1	1	2	1
56000	-483.011545056957971	-481.595031441743060	-1.416513615214911	0.000078633933571	0.000029522849568	0.375446683473844	0.656166691501842	0	1	1	1	2	2	2	3	2	2	3	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4	5	5	4	5	4	5	5	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	7	6	8	6	5	7	7	7	8	7	8	7	8	7	6	7	9	8	7	8	11	8	7	8	9	9	11	9	9	10	10	10	12	10	10	9	11	12	10	11	8	11	14	11	12	14	15	15	15	16	16	15	16	16	18	14	18	0	1	1	1	2	2	2	3	3	3	3	5	6	7	3	9	9	6	11	11	11	5	13	13	13	14	16	16	17	3	14	18	18	20	34	22	23	25	26	26	29	33	11	38	26	26	30	33	19	37	39	40	65	40	13	45	45	45	57	30	43	54	52	52	40	65	20	28	32	37	56	47	65	40	66	34	32	72	73	79	72	66	35	78	91	66	89	82	43	89	73	86	83	91	77	88	77	93	96	95	97	106	98	93	101	67	101	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	3	2	2	2	2	1	1	3	2	4	3	1	2	1	2	2	2	1	2	1	1	1	3	1	1	2	1	2	1	2	2	1	1	3	1	1	1	1	2	3	2
56500	-487.817819019665933	-486.290819189061892	-1.526999830604014	0.000088216907832	0.000024451506053	0.277174825709982	0.654267071141349	0	1	2	1	2	2	2	4	1	3	3	5	3	3	3	3	3	3	4	4	4	3	4	4	4	4	5	5	4	5	5	5	5	5	6	5	5	5	5	5	5	5	7	6	5	6	6	6	5	6	7	6	8	6	7	8	7	7	8	8	6	6	8	7	6	7	9	8	8	7	11	8	7	9	9	8	11	9	9	10	10	10	12	10	10	11	11	12	11	11	9	11	14	12	10	13	13	15	15	16	16	16	15	17	18	17	18	0	1	4	1	2	2	2	3	1	3	3	5	6	7	3	9	9	6	11	11	11	5	13	13	13	14	16	16	17	10	14	18	18	20	34	22	23	25	26	26	29	18	20	38	26	26	30	18	20	37	39	40	66	40	24	57	45	45	46	47	49	31	40	52	40	65	34	16	32	37	58	30	65	54	66	20	48	30	52	79	72	66	90	78	91	82	76	75	34	67	73	82	83	85	69	82	95	89	96	97	97	103	83	103	97	102	100	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	3	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	2	2	2	3	2	1	2	2	2	2	3	2	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	3	2	2	2	2	1	1	1	3	1	2
57000	-477.385703989726835	-475.820381712035498	-1.565322277691309	0.000086393787723	0.000022131924028	0.256174947423802	0.670043131553215	0	1	2	1	2	2	2	4	2	1	3	4	3	3	3	3	3	4	4	3	4	4	4	4	4	4	5	5	4	5	5	5	5	5	8	5	5	5	5	5	5	7	7	6	5	7	6	6	6	6	6	6	8	6	7	8	7	7	8	8	8	7	8	6	6	7	9	8	8	8	11	7	7	9	10	9	11	9	9	10	10	10	12	10	10	11	10	12	10	11	8	12	13	11	13	13	12	15	15	16	14	16	16	17	16	17	18	0	1	10	1	2	2	2	10	4	1	3	5	6	7	3	9	9	6	11	3	11	5	13	13	13	14	16	16	17	10	14	18	18	20	34	12	23	25	26	26	29	18	20	25	26	26	30	33	20	37	39	40	58	40	24	57	45	45	46	47	43	52	52	40	40	65	20	27	32	50	58	47	65	63	66	11	69	60	73	79	47	65	34	78	91	75	67	82	67	87	73	82	83	91	77	75	77	93	96	97	97	98	93	103	101	98	105	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	3	1	1	1	1	1	1	3	2	2	1	2	1	1	3	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	3	2	3	1	1	1	2	4	2	1	2	1	2	3	3	1	1	1	1	2	1	1	1	2	1	3	1	1	1	2	2	3	2	1	2	1	2	1	2
