step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
15500	-254.738867624462614	-263.789711004913954	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996004866586134	-1	0	1	3	5	2	2	4	3	5	5	4	4	5	6	3	8	1	7	7	14	4	7	5	5	4	6	11	7	5	6	7	7	5	7	2	8	2	9	10	9	10	5	8	10	7	9	10	9	9	7	11	10	12	11	11	9	12	10	10	12	13	9	12	10	13	10	11	7	17	10	11	15	13	13	10	15	16	8	13	13	14	14	16	0	1	1	6	26	1	18	3	18	16	9	6	16	13	13	3	43	1	11	5	28	7	38	16	36	7	34	76	14	13	12	14	24	12	13	3	5	3	34	79	23	23	22	29	15	15	34	44	20	23	14	59	41	47	32	57	43	42	50	44	76	56	79	40	63	71	50	44	5	72	39	26	21	59	44	63	81	83	43	47	71	49	40	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-266.897358898601340	-275.948202279052680	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997984862417329	-3	0	1	3	4	0	2	4	4	4	4	6	2	3	7	3	4	3	8	7	10	3	5	5	6	6	5	10	7	6	7	6	5	7	8	5	7	7	9	10	9	8	7	9	7	7	11	10	7	10	11	13	9	7	8	10	11	12	9	8	12	12	11	10	13	12	10	8	8	10	15	10	12	12	12	11	13	15	10	13	13	13	14	16	0	1	1	2	22	1	6	16	7	13	16	13	6	7	36	13	13	3	26	26	46	6	5	16	24	36	11	53	5	17	17	11	11	27	22	16	23	27	45	20	54	20	25	49	33	22	17	5	36	39	48	56	19	36	54	11	30	30	34	12	47	63	5	38	76	64	44	46	38	37	80	25	21	45	79	21	47	77	8	57	63	70	61	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-245.983448537185950	-255.034291917637290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964734695626878	-1	0	0	3	1	2	2	3	3	3	6	6	4	3	6	5	8	4	6	6	12	6	6	4	7	5	4	11	5	7	6	5	4	7	8	7	6	5	9	8	7	6	6	8	9	7	11	10	6	10	10	15	9	9	11	10	10	13	8	8	11	12	12	12	12	7	9	10	10	15	15	10	14	10	11	13	15	16	11	13	11	15	14	13	0	1	1	7	3	3	5	5	7	1	33	10	4	3	33	18	15	10	18	7	61	26	16	9	23	8	5	56	14	49	18	27	9	16	41	16	32	14	66	30	38	27	24	26	36	15	41	17	18	12	30	62	16	19	67	44	45	55	20	11	46	68	17	75	46	37	43	45	45	58	73	44	63	59	74	55	58	83	15	57	67	63	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-247.607240604121898	-256.658083984573238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991742584025284	-2	0	0	3	5	2	3	4	5	5	7	5	4	4	6	4	6	4	8	8	14	5	7	3	8	5	6	12	7	5	6	4	5	7	7	7	7	7	9	11	6	7	7	7	7	8	8	10	9	8	11	11	10	10	9	11	9	9	9	9	12	11	9	11	12	10	10	12	10	13	14	12	13	12	12	13	14	16	11	14	12	14	15	17	0	1	1	2	13	2	6	7	32	24	26	24	6	4	13	6	9	7	17	12	11	18	33	1	15	32	14	11	26	7	9	7	13	4	13	15	7	33	15	50	18	9	5	31	15	32	29	39	36	12	20	27	50	25	15	39	44	23	20	50	69	57	35	39	48	46	20	79	37	48	55	79	25	49	51	52	70	51	54	40	20	73	75	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-242.691478932210515	-251.742322312661855	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953792095365573	-1	0	1	4	4	1	2	4	1	4	6	6	2	5	6	4	8	4	8	7	14	6	7	5	8	3	5	11	6	7	7	6	8	6	7	8	3	6	9	11	8	7	8	8	9	8	10	10	9	9	10	14	9	9	9	12	10	8	9	12	9	11	11	10	14	12	8	11	10	13	14	11	14	12	11	14	16	12	13	12	14	15	14	15	0	1	2	7	9	1	2	37	1	26	10	8	3	7	10	26	30	3	35	34	80	5	38	7	10	6	9	53	10	18	15	10	35	16	12	30	7	8	36	58	20	10	38	10	20	26	43	43	36	32	33	51	32	31	20	64	33	14	31	49	31	45	64	19	55	62	14	36	58	30	79	45	17	43	49	48	76	30	68	39	56	70	56	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-252.323247113183299	-261.374090493634640	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999146339875782	-1	1	1	2	4	2	3	4	5	4	7	6	3	4	6	4	8	5	5	6	13	6	6	6	7	4	4	12	6	7	6	6	5	7	8	7	8	4	7	11	5	9	8	9	7	4	10	8	7	10	10	14	10	11	9	11	10	13	5	11	11	13	13	11	13	8	10	8	11	18	17	8	13	9	10	11	14	14	10	15	12	14	13	16	0	1	1	1	2	2	6	4	8	13	20	46	6	6	26	13	20	4	7	9	24	10	46	7	31	3	4	42	38	14	26	33	46	32	24	24	27	7	9	57	26	49	39	12	41	3	34	59	15	30	38	50	12	44	23	74	66	60	4	44	34	61	75	74	60	34	42	23	49	84	73	19	67	35	48	57	58	76	25	62	47	68	57	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-254.158231460763261	-263.209074841214601	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984591142231477	0	1	1	4	4	2	2	4	5	3	7	6	2	4	5	3	7	5	7	6	13	5	5	6	4	5	6	10	5	5	7	6	7	8	6	8	4	7	9	10	8	7	7	9	9	8	11	10	6	6	10	12	10	11	10	7	9	13	9	9	11	13	11	12	13	12	8	12	9	16	16	12	9	11	13	13	15	15	12	11	14	9	14	17	0	1	1	7	13	2	1	2	25	1	20	15	1	16	10	3	49	10	12	37	48	37	37	30	6	5	37	34	4	37	15	37	37	10	9	19	10	22	15	17	35	24	18	43	56	12	36	42	7	26	32	80	39	59	44	29	49	64	35	19	48	64	28	38	64	46	33	53	7	75	78	61	41	69	55	53	17	54	69	69	65	9	58	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-252.209144806244069	-261.259988186695409	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998065543234688	-1	1	1	4	3	1	2	3	2	3	5	4	3	5	2	5	8	4	3	5	12	6	4	5	7	5	5	10	6	7	7	5	8	8	8	5	8	6	9	11	9	9	6	9	9	7	12	9	9	11	10	11	9	12	10	8	11	12	7	12	10	13	13	6	14	7	10	11	11	16	17	12	14	13	10	11	15	12	12	10	13	15	14	15	0	1	1	13	6	1	1	6	6	9	4	2	15	7	2	23	36	3	3	18	52	14	15	13	22	19	5	56	26	11	10	10	29	59	29	5	38	13	43	80	35	37	32	17	31	23	64	66	37	11	56	53	35	56	53	64	48	50	10	22	34	78	34	10	47	20	11	61	11	77	82	68	79	72	48	33	74	80	35	48	78	81	47	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-249.725875787193729	-258.776719167645069	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988487380963743	-1	1	0	3	4	2	2	3	2	5	2	5	4	1	6	3	6	4	8	7	14	5	5	5	5	5	4	12	6	3	7	6	6	5	7	5	6	4	8	11	9	9	8	9	10	8	11	10	10	10	10	14	11	11	9	8	11	12	9	13	11	12	10	8	14	12	10	11	10	18	14	12	12	10	13	13	15	13	12	8	14	15	14	16	0	3	1	11	8	14	14	3	1	16	2	4	11	1	30	14	30	14	15	12	67	16	27	30	8	5	7	40	16	14	4	8	24	7	15	16	14	4	33	56	37	13	17	19	32	35	49	56	43	56	17	28	19	34	64	13	48	45	30	40	48	53	80	37	68	68	59	49	64	71	58	63	41	35	80	80	73	54	44	36	28	78	51	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-248.239947664056956	-257.290791044508296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989298199011753	-2	1	1	4	3	-1	2	3	4	5	6	6	3	5	7	4	7	5	5	7	15	3	6	4	8	6	5	11	6	8	6	5	8	8	7	7	8	7	7	11	8	9	4	8	9	7	8	10	9	9	8	14	10	9	9	9	10	13	10	11	10	12	9	12	13	11	10	11	11	14	13	6	14	11	12	11	12	15	13	11	14	11	15	14	0	6	6	13	7	1	2	3	3	7	13	16	7	5	31	8	4	22	1	14	70	7	18	7	26	3	8	27	10	11	4	8	39	4	31	5	26	24	11	54	29	44	22	10	39	14	18	30	72	41	10	65	41	38	29	30	56	62	30	47	63	59	23	57	53	49	31	47	22	79	76	24	55	63	61	59	68	73	75	59	80	53	70	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-243.348717278144505	-252.399560658595846	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995672232669541	-2	1	-1	4	4	2	3	1	5	5	6	5	3	3	5	5	8	2	8	8	15	2	4	4	6	5	6	11	6	6	6	5	6	7	8	8	8	8	7	6	8	10	8	9	7	7	12	10	9	10	11	15	10	10	10	11	11	12	10	12	10	11	8	11	14	13	9	11	7	17	14	10	14	12	11	13	12	15	9	15	13	15	15	14	0	3	1	14	2	3	8	1	18	7	26	6	18	2	23	5	31	8	39	10	73	3	2	22	7	7	32	49	16	4	10	14	4	26	9	40	10	26	33	12	45	49	4	25	23	25	72	43	33	38	55	81	39	17	33	50	37	56	17	62	46	54	31	33	62	74	10	63	26	83	54	36	66	29	79	60	51	48	43	84	60	84	76	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-237.154053266929651	-246.204896647380991	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988188012125974	-1	1	0	2	4	1	3	4	5	2	6	6	4	4	5	2	6	5	6	8	12	5	4	6	8	2	5	5	6	6	4	7	7	8	4	6	7	7	8	11	9	10	7	7	9	8	10	9	10	11	11	14	6	11	10	9	8	13	10	13	12	12	12	12	13	11	10	11	9	17	17	12	14	11	11	13	16	17	13	15	14	13	15	15	0	3	1	3	7	3	26	4	7	2	22	4	10	6	5	6	5	3	5	29	48	14	26	15	17	6	3	35	18	35	10	22	11	17	2	14	8	9	19	48	20	56	29	17	30	28	33	27	46	43	41	58	23	47	25	30	43	49	31	68	55	56	67	69	45	56	45	69	38	76	84	47	21	57	41	62	54	52	68	76	61	64	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-247.091398803070433	-256.142242183521773	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996909483417183	0	1	1	2	4	2	3	4	5	5	6	5	2	5	7	3	7	2	7	7	13	3	6	5	8	3	5	10	7	6	7	5	7	6	5	7	7	8	8	12	8	9	5	8	10	8	10	11	9	8	11	15	10	11	5	9	10	11	9	11	8	9	11	11	13	12	11	11	10	16	16	11	14	9	9	13	15	12	11	15	13	14	16	13	0	1	1	3	7	1	2	18	16	16	55	26	2	7	13	18	55	3	32	35	54	13	18	26	31	18	3	15	32	12	23	16	12	4	7	24	30	30	37	54	37	44	2	11	38	37	49	50	32	36	41	67	38	37	22	36	19	24	46	36	34	41	61	62	41	60	33	50	39	77	65	31	65	61	25	45	21	68	47	68	42	60	77	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-248.367011500223043	-257.417854880674383	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999039055128107	-1	1	1	3	4	2	1	4	2	5	5	5	2	4	7	3	6	5	6	7	12	3	6	6	1	6	4	12	4	7	7	7	4	8	4	7	7	8	9	10	3	10	8	9	9	8	11	9	10	9	9	13	11	9	10	11	9	12	10	11	11	8	13	13	11	13	9	9	8	17	16	12	15	13	11	10	14	13	10	13	11	12	15	16	0	1	1	3	41	3	1	7	3	27	33	16	7	6	26	7	35	29	9	6	61	3	12	14	1	12	3	67	9	12	8	11	41	17	3	12	12	12	35	37	13	62	32	43	36	12	40	26	45	62	32	53	68	62	34	44	36	76	31	48	40	32	47	81	34	53	15	20	31	60	77	44	58	38	48	12	66	81	69	53	68	67	21	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-244.335133496399436	-253.385976876850776	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991011279628416	-2	1	1	3	5	1	-1	3	4	4	4	4	3	5	6	3	8	4	7	7	13	5	5	4	6	5	5	11	7	8	6	7	8	6	6	6	8	7	8	11	8	10	8	9	9	8	12	8	9	9	11	14	10	9	10	10	9	13	9	11	12	13	11	11	13	12	11	12	10	17	16	10	14	12	13	13	15	15	13	13	11	15	15	15	0	1	7	3	16	1	1	3	6	16	16	4	6	4	9	6	4	16	4	5	47	8	4	16	6	8	18	42	15	23	26	25	35	27	5	12	5	5	20	37	9	29	12	43	11	10	51	35	36	25	35	65	20	18	44	33	39	54	23	44	57	81	39	49	51	67	45	60	5	58	65	33	63	69	61	5	81	61	28	68	59	13	75	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-237.739968304089331	-246.790811684540671	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998143028626489	-1	0	0	3	5	1	2	2	4	3	5	6	3	4	6	4	7	5	8	7	14	5	5	4	6	4	4	12	7	5	6	7	8	7	6	6	8	7	7	12	9	10	7	8	9	7	10	10	10	11	9	10	11	11	7	11	10	10	8	11	11	13	13	8	13	12	9	10	9	16	15	9	14	11	13	13	15	16	13	11	11	16	15	16	0	1	1	2	13	1	6	6	8	3	4	30	7	10	10	4	31	9	34	5	80	10	10	7	16	1	7	41	30	26	10	30	20	18	4	14	55	22	5	81	20	44	23	32	38	25	45	55	11	17	44	59	47	48	30	68	36	51	30	69	42	47	54	17	28	35	29	14	38	75	60	39	54	41	60	41	63	73	50	51	52	73	47	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-253.922555616551222	-262.973398997002562	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991244710727269	-1	1	0	3	5	1	2	3	4	5	6	5	2	4	4	3	7	5	4	8	11	1	7	5	5	2	5	11	6	7	4	2	7	8	7	6	8	8	7	12	5	9	7	9	10	7	11	11	8	9	11	14	8	11	10	10	9	12	10	8	11	11	13	13	11	10	10	12	11	17	15	10	14	8	11	13	16	12	12	15	13	16	15	12	0	3	1	6	16	1	2	26	7	8	13	31	3	8	8	26	24	9	7	17	46	1	32	4	8	3	26	56	27	19	16	2	36	12	13	14	24	29	24	59	8	74	27	9	42	10	72	67	12	11	42	44	14	45	10	29	35	69	17	23	66	37	69	48	72	33	39	17	43	63	59	43	63	36	42	69	52	45	47	64	47	40	54	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-244.516489441136059	-253.567332821587399	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983763682516373	-1	1	1	4	3	2	2	4	4	5	7	5	3	3	4	4	4	4	6	8	14	6	6	6	7	2	5	12	7	7	3	6	6	7	5	7	7	7	9	12	7	7	6	8	10	8	10	8	10	9	10	13	7	11	11	11	10	12	9	13	12	12	12	13	10	11	10	11	10	17	16	9	13	12	12	8	13	14	10	15	8	16	15	12	0	1	1	5	7	1	3	7	26	7	18	16	3	2	14	5	3	7	12	34	84	13	9	5	22	2	14	55	14	35	3	14	9	33	13	4	8	5	41	67	23	35	9	32	39	5	34	2	42	19	48	55	22	49	47	50	44	46	25	67	79	79	67	55	30	10	46	59	19	83	78	16	28	49	44	22	55	63	76	73	22	83	21	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-245.680861126442522	-254.731704506893863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982936440090432	-1	1	1	4	3	2	2	1	5	5	6	4	3	4	4	4	7	5	8	8	14	3	4	5	7	5	5	12	6	5	5	7	5	7	8	7	6	6	7	10	7	9	8	8	6	8	12	10	9	10	8	13	10	2	7	11	10	13	10	12	7	11	9	9	13	12	10	12	10	16	15	11	11	12	9	12	14	16	11	11	13	14	16	16	0	1	1	3	3	2	1	1	4	12	15	6	8	13	3	6	5	4	36	26	60	54	13	14	27	3	22	34	7	2	12	27	23	16	61	24	26	10	33	38	45	61	30	11	24	25	57	25	32	42	25	28	11	2	27	49	75	79	35	48	37	59	34	25	28	69	39	40	35	77	57	41	46	72	17	72	47	21	19	59	79	76	62	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-268.191380935411985	-277.242224315863325	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998876990018242	-3	0	1	4	4	-1	1	2	3	4	7	6	3	3	6	5	8	5	5	5	13	4	7	4	6	6	5	11	7	7	2	5	8	8	8	6	7	8	9	10	9	10	7	6	8	7	9	6	9	11	10	8	10	9	8	9	11	10	7	9	12	12	7	13	8	9	9	9	7	13	11	11	14	11	7	11	15	16	13	13	13	14	15	15	0	6	2	8	7	1	6	7	3	6	14	10	7	2	31	13	48	5	2	10	50	8	9	6	4	5	13	40	10	10	2	13	30	59	44	32	16	29	11	52	75	47	18	16	48	22	23	4	59	66	54	30	65	65	48	69	67	41	24	34	33	38	22	71	27	75	65	59	24	50	30	49	79	54	36	30	21	30	57	58	65	79	61	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-239.260514454347003	-248.311357834798343	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999602536140278	-1	0	1	3	4	2	1	4	5	4	7	4	3	5	6	4	7	5	7	6	11	6	7	5	8	4	5	11	6	5	7	6	7	7	5	7	8	6	7	7	4	10	6	8	10	8	12	10	9	10	11	13	8	11	10	11	11	11	9	12	11	11	13	12	14	9	9	12	9	18	17	9	14	13	12	8	14	15	10	15	14	10	13	16	0	1	1	2	13	3	2	4	13	13	27	6	6	12	26	6	29	26	35	26	25	12	9	16	7	4	6	49	9	41	29	10	32	26	5	14	43	26	35	12	7	37	13	17	11	34	31	36	11	40	53	76	32	82	37	67	53	49	38	50	67	66	58	50	58	19	46	28	23	78	80	5	56	47	61	29	63	73	29	77	67	53	49	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
