step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-162.741458298937829	-169.596946249897201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574069627991919	3	4	5	6	6	7	7	5	7	5	8	8	8	8	11	5	9	11	10	14	13	16	24	26	0	1	2	10	1	1	8	2	1	2	10	10	8	4	6	1	16	9	8	3	13	18	0	23	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	3	5	3	2	1	1
32000	-153.083644731532331	-159.939132682491703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516235468860606	3	4	5	6	7	6	7	6	7	5	8	7	8	8	9	8	10	11	12	11	13	15	24	25	0	1	2	10	1	1	8	2	1	2	4	10	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1
32500	-153.342071028273097	-160.197558979232468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496615452070305	2	4	5	5	7	6	7	5	6	7	8	7	8	9	9	8	10	10	13	12	14	15	25	27	0	1	2	2	6	1	8	2	1	4	4	4	8	10	6	1	16	9	13	3	13	9	0	23	1	1	1	1	1	2	1	1	2	1	1	2	2	1	3	3	1	2	2	3	3	3	1	1
33000	-143.232850853580970	-150.088338804540342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740599099940181	3	4	5	5	7	6	7	6	7	7	7	8	8	8	10	7	9	10	12	13	13	15	25	27	0	1	2	2	1	1	8	2	1	4	4	10	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	4	3	2	1	2
33500	-148.287855611475578	-155.143343562434950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606815557023386	3	4	5	5	7	6	7	6	7	7	7	8	8	10	9	7	10	11	12	13	13	16	24	28	0	1	2	2	1	1	8	2	1	2	4	10	8	2	6	1	16	9	13	3	13	9	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	2	1	2	2	5	3	4	1	2
34000	-160.870847742047630	-167.726335693007002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535664015989523	2	4	5	5	7	5	8	6	5	7	7	8	8	10	10	7	9	10	11	13	12	16	24	25	0	1	2	2	1	1	8	2	1	4	4	4	8	2	1	1	16	9	13	3	13	18	0	23	1	1	1	1	3	2	1	1	2	1	1	2	2	3	2	2	2	2	2	4	2	3	1	1
34500	-155.354425807940316	-162.209913758899688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630325531786181	3	4	5	5	8	7	7	6	6	6	8	7	8	9	10	7	9	10	12	11	12	16	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	5	16	1	16	9	13	3	13	18	0	23	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	2	2	3	2	3	2	3	1	1
35000	-152.804996416132127	-159.660484367091499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580250175242168	3	4	5	6	7	6	7	6	5	7	8	7	8	8	9	7	9	9	11	13	13	15	24	28	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	6	9	13	3	8	18	0	23	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	3	3	3	1	2
35500	-155.997674958652340	-162.853162909611711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717055704694365	2	3	5	5	7	6	8	5	6	6	7	8	8	10	9	8	10	10	12	13	14	15	24	27	0	1	2	2	1	1	8	2	1	2	4	10	8	4	6	6	16	9	13	3	13	20	0	23	1	1	1	2	3	1	2	1	2	2	1	1	2	3	1	1	1	1	2	4	3	1	1	2
36000	-164.304928398888649	-171.160416349848020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514193792082413	2	4	5	5	7	7	8	6	6	7	7	7	7	9	10	6	9	11	13	12	13	13	24	28	0	1	2	2	1	9	8	2	1	4	4	4	8	10	6	1	16	9	8	6	13	18	0	23	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	3	3	2	3	1	1	1
36500	-151.835394822172105	-158.690882773131477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525156674534948	3	4	5	6	7	7	7	6	7	7	7	7	8	9	10	8	9	9	11	13	14	14	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	13	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	2	2	1	1	1	2	1	2	2	1	2	2	4	1	3	1	1
37000	-161.749084288450433	-168.604572239409805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490499283789845	3	4	5	5	6	6	7	5	6	7	7	8	6	10	10	5	8	11	12	10	14	16	24	28	0	1	2	2	1	1	13	2	1	4	4	4	8	2	6	1	16	9	13	12	13	18	0	23	1	1	1	1	2	2	1	1	2	1	1	2	1	2	3	1	2	2	3	1	4	2	1	1
37500	-167.877910993866635	-174.733398944826007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534896421305295	1	3	5	4	7	6	7	6	6	7	7	6	8	9	11	7	10	10	11	14	14	16	25	28	0	1	2	2	1	1	8	2	1	4	12	4	8	10	18	6	16	1	13	9	13	5	0	23	1	1	1	1	4	3	1	1	3	2	1	1	1	1	1	1	2	4	1	6	3	5	1	2
38000	-161.731015244217559	-168.586503195176931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594586292934984	3	4	5	6	7	6	8	6	7	8	7	8	8	10	10	8	9	10	12	11	14	15	23	24	0	1	2	2	4	1	8	2	1	4	4	2	8	4	6	1	16	1	13	3	13	9	0	23	1	1	1	2	1	1	1	1	2	2	1	3	1	2	2	2	1	3	2	3	3	5	1	1
38500	-149.374883393810563	-156.230371344769935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658006191505980	3	4	5	5	7	6	8	6	7	8	7	7	7	9	10	7	8	10	11	14	14	15	24	27	0	1	2	2	1	1	13	2	1	4	4	4	8	2	6	1	6	9	13	3	13	9	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	3	3	3	1	1
39000	-154.228948934531815	-161.084436885491186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547544571062012	3	4	5	6	8	4	7	6	6	8	8	8	8	10	10	7	10	10	10	13	14	13	23	27	0	1	2	2	1	1	8	2	1	2	4	2	8	10	6	1	16	9	13	3	13	18	0	23	1	1	1	1	3	1	1	1	2	3	1	2	1	1	3	2	2	2	1	2	2	2	1	2
39500	-152.462865084328541	-159.318353035287913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714265272558246	2	3	5	5	6	7	7	5	7	7	7	7	7	9	10	7	9	10	12	13	15	15	25	27	0	1	2	2	1	1	8	1	1	4	4	4	8	3	6	1	16	9	13	15	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	3	1	1	2	1	1
40000	-154.754432278698005	-161.609920229657376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711836936240808	3	4	5	5	7	6	8	6	7	7	7	7	8	9	11	8	10	10	12	14	14	13	25	27	0	1	2	2	2	1	8	2	1	4	4	6	8	2	9	1	16	9	13	15	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1
40500	-167.487469326138040	-174.342957277097412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473044485512407	3	4	5	6	6	7	8	6	7	7	7	8	7	8	11	8	7	11	13	11	13	16	24	25	0	1	2	2	1	5	8	2	1	4	4	4	8	2	2	1	1	9	13	3	13	18	0	23	1	1	1	1	2	1	2	1	2	1	1	1	1	2	4	2	2	2	2	3	2	3	1	1
41000	-143.364371555225290	-150.219859506184662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601328567235177	3	4	5	5	8	6	7	6	5	7	7	8	8	9	10	8	7	10	12	12	15	15	25	27	0	1	2	2	1	1	8	2	1	4	4	10	8	2	17	17	1	9	13	3	13	18	0	23	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	2	3	3	2	1	1
41500	-150.207712579054657	-157.063200530014029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488695554118789	3	4	5	5	6	6	7	6	5	7	8	7	7	8	10	8	9	10	11	13	14	16	25	27	0	1	2	2	1	1	8	2	1	4	10	4	8	2	6	1	1	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	3	3	3	3	1	3	1	1
42000	-148.367176944066472	-155.222664895025844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566917556972284	3	4	5	5	7	5	8	7	7	7	7	7	6	9	10	8	10	10	12	13	15	15	22	27	0	1	2	2	1	1	13	13	1	4	4	4	2	2	6	1	16	9	8	3	13	18	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	3	4	3	3	1	2
42500	-167.823339375037648	-174.678827325997020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535309993637233	3	4	5	5	8	5	8	7	7	7	7	8	6	7	11	9	10	11	13	13	13	15	24	28	0	1	2	2	6	1	13	13	1	4	4	4	2	2	1	1	16	9	7	3	13	18	0	23	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	3	5	4	2	1	3
43000	-147.494276320116285	-154.349764271075657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680655636792945	3	4	5	5	7	6	8	7	7	6	7	7	6	8	9	8	10	11	12	10	14	13	25	27	0	1	2	2	6	1	8	13	6	4	4	4	2	2	5	6	16	9	13	3	19	18	0	23	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	4	3	1	1	1	1
43500	-148.965936481649294	-155.821424432608666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703819019909377	3	4	5	5	8	6	7	6	6	7	7	6	5	9	10	8	10	10	12	12	15	15	24	27	0	1	2	2	9	1	13	13	1	4	4	4	2	2	16	1	16	9	13	3	19	18	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	2	1	2	4	3	1	2	1	1
44000	-164.954117950839787	-171.809605901799159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529648376635626	3	4	5	5	7	6	7	7	5	8	7	7	5	10	9	7	7	8	12	12	15	14	25	27	0	1	2	2	1	1	13	13	1	4	4	4	2	10	6	1	1	1	8	3	13	18	0	23	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	3	3	4	4	1	2
44500	-160.472518669711263	-167.328006620670635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357098293503342	2	3	5	5	7	7	7	6	6	7	7	7	5	10	10	7	8	10	12	11	14	15	24	26	0	1	2	2	9	1	8	13	1	4	4	4	2	10	6	1	16	9	13	3	7	18	0	23	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	3	3	4	3	1	1
45000	-176.041873872829029	-182.897361823788401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664517216181195	2	3	5	6	6	5	8	7	6	7	8	7	6	9	10	6	10	10	12	13	12	15	24	28	0	1	2	2	6	1	8	13	1	4	4	4	2	6	6	1	16	1	8	21	13	9	0	23	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	3	1	3	3	1	2
45500	-148.310058694945980	-155.165546645905351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563063939865575	3	4	5	5	7	7	8	7	5	7	7	8	6	9	10	9	8	10	12	14	14	15	25	27	0	1	2	2	1	1	13	13	1	4	4	4	2	10	1	17	1	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	3	4	5	2	1	1
46000	-153.927881232043575	-160.783369183002947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685267939644878	3	4	5	6	8	6	7	5	6	7	8	8	7	8	10	8	9	9	12	13	15	16	24	27	0	1	2	2	6	1	8	2	1	4	4	10	8	2	6	1	16	9	13	3	8	18	0	23	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	3	5	3	1	2
46500	-144.409028478895436	-151.264516429854808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663887819098687	3	4	5	5	8	6	7	6	7	7	8	7	8	10	10	8	10	10	11	12	14	15	25	26	0	1	2	2	6	1	8	2	1	4	4	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	2	1	2	2	4	2	3	1	1
47000	-157.538814659360412	-164.394302610319784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762939517997982	3	4	5	6	7	6	7	6	7	5	7	7	8	9	11	8	10	11	13	12	15	13	24	26	0	1	2	10	1	1	8	2	1	2	10	10	8	4	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	5	4	1	1	1
47500	-160.229003441102464	-167.084491392061835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551967627596810	2	3	4	5	6	6	7	5	6	6	7	7	8	9	10	8	9	10	11	11	14	15	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	9	6	1	16	9	13	3	13	15	0	23	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	3	1	2	2	5	2	2	1	1
48000	-159.614416715195546	-166.469904666154918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495061566342636	2	3	4	4	7	6	7	5	7	7	7	8	8	8	10	8	8	11	13	13	14	15	23	28	0	1	2	2	1	1	8	2	6	4	4	10	8	2	5	1	1	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	1	2	2	1	2	3	2	3	4	2	3	5	3	2	1	2
48500	-161.296274300420777	-168.151762251380148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665643199699071	3	4	5	5	8	7	8	5	6	7	7	8	7	7	10	6	6	11	12	11	12	15	24	26	0	1	2	2	6	1	8	2	1	4	4	10	8	4	1	1	1	9	13	3	13	18	0	23	1	1	1	1	1	2	2	1	2	1	1	1	2	1	3	1	2	2	2	3	2	2	1	1
49000	-174.106365946744347	-180.961853897703719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811299124830509	2	4	5	5	5	6	8	6	5	7	7	7	8	10	10	8	7	11	12	12	12	14	23	27	0	1	2	2	1	1	8	2	1	4	4	4	8	6	17	17	6	6	7	6	13	18	0	23	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	3	2	1	1	1
49500	-154.932399371110137	-161.787887322069508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624222104851885	2	3	5	5	8	6	7	6	6	7	7	8	7	9	11	7	9	10	12	13	14	15	24	27	0	1	2	2	1	1	8	3	1	4	4	10	3	2	9	1	16	9	13	3	8	15	0	23	1	1	2	1	3	2	1	1	2	1	1	1	1	3	2	2	1	2	2	4	3	2	1	1
50000	-160.471875912540582	-167.327363863499954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391173255608604	2	3	4	4	8	6	7	6	7	7	7	8	8	10	10	8	9	11	12	12	14	15	24	27	0	1	2	2	1	1	8	2	1	4	4	4	8	10	16	1	5	1	13	3	13	16	0	23	1	1	1	1	3	2	1	1	2	2	2	2	1	2	1	4	1	4	2	4	3	2	1	1
50500	-148.936608377064431	-155.792096328023803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663242550264336	3	4	5	5	7	6	8	6	7	6	8	8	8	8	11	7	9	10	11	11	13	14	24	27	0	1	2	2	1	1	8	2	1	4	10	10	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	3	1	2
51000	-154.142758730346372	-160.998246681305744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720955192415054	3	4	5	5	7	6	8	5	5	7	6	6	8	8	9	8	10	10	13	14	14	15	23	28	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	6	16	9	13	3	13	18	0	23	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	2	3	2	3	1	2
51500	-146.380499050227428	-153.235987001186800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644004433963594	2	3	4	5	6	6	7	5	7	8	7	7	7	9	11	8	9	11	12	13	14	15	24	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	6	16	9	13	3	19	15	0	23	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	1	1	2	3	3	1	2	1	1
52000	-151.565397667078628	-158.420885618038000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640548112079438	2	3	4	5	7	6	8	6	6	7	7	7	8	8	10	8	7	11	12	13	14	14	24	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	17	1	9	13	3	13	18	0	23	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	1	2	1	2	3	4	2	1	2
52500	-152.598392521698372	-159.453880472657744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556175184686549	3	4	5	5	5	6	7	6	6	7	8	7	8	9	9	6	9	10	11	14	14	15	24	27	0	1	2	2	1	1	8	2	1	4	10	4	8	2	6	1	16	9	13	3	19	17	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	3	2	4	2	2	1	1
53000	-154.706934078903771	-161.562422029863143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691412265098505	2	4	5	5	7	5	8	6	6	7	6	7	8	8	11	9	9	10	12	11	13	14	24	28	0	1	2	2	1	1	8	2	1	4	4	4	8	10	16	1	1	9	13	3	13	18	0	23	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	3	3	2	2	2	2	2	1	2
53500	-167.312762369766034	-174.168250320725406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576623722101940	2	3	5	5	8	6	8	4	6	8	8	7	6	8	10	7	10	10	12	14	13	15	24	28	0	1	2	2	2	1	8	2	1	4	4	4	8	2	5	6	16	6	13	19	13	9	0	23	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	2	3	1	3	4	1	2
54000	-148.191698825233516	-155.047186776192888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701276792759129	3	4	5	5	7	6	8	6	6	8	7	6	7	9	10	8	9	10	12	13	12	15	25	27	0	1	2	2	1	1	13	2	1	4	4	4	8	2	6	1	16	6	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	5	3	2	1	1
54500	-153.209499232361622	-160.064987183320994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464767541599899	3	4	5	6	7	7	8	6	6	8	8	7	8	9	10	7	10	9	11	12	14	16	25	27	0	1	2	2	9	1	8	2	1	4	4	4	8	2	16	1	16	1	13	3	13	18	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	3	1	3	2	3	1	1
55000	-158.171245239368886	-165.026733190328258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632906530721721	2	4	5	5	6	5	7	6	6	7	7	8	8	9	10	8	9	11	12	13	14	16	25	27	0	1	2	2	1	1	8	2	1	4	4	4	8	2	5	1	1	9	8	3	19	9	0	23	1	1	1	1	2	1	1	1	3	1	1	2	1	2	2	3	3	2	2	4	1	5	1	1
55500	-162.982460372530767	-169.837948323490139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690220600045671	2	3	5	5	8	6	7	6	6	6	7	6	7	9	9	7	9	9	12	14	14	13	23	28	0	1	2	2	6	1	8	2	1	4	10	4	8	2	16	1	6	6	13	3	13	18	0	23	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	3	1	2	2	4	3	3	1	2
56000	-147.774285446441525	-154.629773397400896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723857198190929	3	4	5	5	7	6	7	6	7	7	7	8	7	10	10	8	10	10	13	12	14	15	23	26	0	1	2	2	1	1	8	2	1	4	4	10	8	9	6	9	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	1	2	1	3	3	1	2	1	1
56500	-146.595318669909290	-153.450806620868661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744825312502800	2	4	5	5	7	6	7	6	6	7	7	6	8	9	10	9	10	10	12	14	14	14	22	27	0	1	2	2	1	1	8	2	1	4	4	2	8	2	6	6	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	3	2	2	1	2	2	3	1	2	1	2
57000	-151.008709988660627	-157.864197939619999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633585322330053	1	3	5	5	4	6	8	6	7	7	7	7	7	9	10	8	10	11	12	12	14	16	25	28	0	1	2	2	1	1	8	4	6	2	4	4	8	4	6	6	16	9	8	3	19	18	0	23	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	3	4	2	2	1	1
57500	-151.937932415931499	-158.793420366890871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.410324472949300	2	4	5	5	6	6	8	6	7	7	7	7	7	8	10	7	9	10	12	13	12	15	25	28	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	2	1	3	4	2	2	1	2
58000	-144.148896846518170	-151.004384797477542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687780959670938	3	4	5	6	6	5	8	6	6	7	7	8	7	9	10	6	10	10	12	10	14	15	24	26	0	1	2	2	1	1	13	2	1	4	4	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	1	3	1	1
58500	-151.234137390754938	-158.089625341714310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581382400042267	2	4	5	5	7	6	7	6	7	7	7	7	8	10	10	8	9	9	12	14	14	15	24	28	0	1	2	2	1	1	8	2	1	4	4	2	8	4	6	6	5	9	13	3	19	9	0	23	1	1	1	1	3	2	1	1	2	1	2	1	1	2	2	1	1	2	2	4	1	3	1	2
59000	-145.561214015315755	-152.416701966275127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573416933566510	3	4	5	5	8	7	7	5	6	8	7	7	8	10	10	8	10	10	12	13	14	15	25	27	0	1	2	2	1	1	8	2	1	11	4	4	8	10	6	1	16	9	13	3	19	18	0	23	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	2	1	2	3	3	1	2	1	1
59500	-146.872010561191189	-153.727498512150561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703529630616398	3	4	5	5	7	6	8	6	7	6	8	8	7	10	9	9	10	10	12	12	14	15	25	28	0	1	2	2	1	1	8	2	1	4	4	10	8	2	6	5	16	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	4	1	3	1	1
60000	-153.785768282685012	-160.641256233644384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569995238647150	2	3	5	5	8	7	7	6	7	8	7	7	8	9	10	8	9	9	12	13	14	15	24	28	0	1	2	2	6	1	8	2	1	2	4	4	8	2	6	1	1	9	13	3	19	9	0	23	1	1	1	2	1	3	1	1	2	2	1	1	1	3	1	2	4	1	2	3	1	4	1	2
60500	-151.863771979073988	-158.719259930033360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655584082018959	3	4	5	6	7	5	7	6	6	7	8	7	8	9	11	6	9	11	12	13	15	14	25	26	0	1	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	6	13	3	13	18	0	23	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2	3	3	2	1	1
61000	-140.274016400951268	-147.129504351910640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570111574961036	3	4	5	5	7	6	8	6	6	7	7	8	7	9	10	8	10	11	13	12	14	15	24	28	0	1	2	2	1	1	13	2	1	4	4	4	8	10	6	6	16	9	13	3	19	18	0	23	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	3	4	1	2	1	2
61500	-165.697442670091021	-172.552930621050393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463932836960078	3	4	5	6	8	7	7	6	7	7	8	7	7	7	11	9	10	9	11	13	14	14	24	27	0	1	2	2	1	1	8	2	1	4	10	4	8	2	5	6	6	9	13	3	8	17	0	23	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	2	1	2	3	3	2	1	1
62000	-147.341385538017846	-154.196873488977218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626471904082954	2	4	5	5	7	6	8	6	6	7	7	7	7	9	10	5	9	9	12	12	14	15	23	27	0	1	2	2	9	1	8	2	1	4	4	4	8	2	6	1	16	9	13	3	19	18	0	23	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	2	2	3	3	1	3	1	1
62500	-156.093439913471741	-162.948927864431113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592963575592223	3	4	5	6	7	5	8	5	6	7	8	8	8	9	11	8	9	11	12	12	14	13	24	28	0	1	2	2	1	1	8	2	1	2	10	4	8	4	16	1	16	9	13	3	7	18	0	23	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	3	1	3	2	4	2	1	1	2
63000	-157.148570967690631	-164.004058918650003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672556971992837	2	3	5	6	6	6	7	6	6	5	8	8	8	8	10	9	9	10	12	14	15	15	24	26	0	1	2	10	1	1	8	3	1	2	4	4	8	10	9	6	6	9	13	3	19	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	3	2	3	1	1
63500	-156.548161534249800	-163.403649485209172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709701752556672	2	3	5	6	6	6	7	5	5	5	7	7	7	8	10	7	9	11	13	12	14	15	25	28	0	1	2	10	1	1	8	2	1	2	4	4	8	6	6	6	16	9	13	3	13	18	0	23	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	3	3	3	4	1	1	2
