step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-389.094838806711152	-395.950326757670553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711504169583735	1	3	3	4	3	4	5	5	6	6	6	6	9	8	9	8	8	7	8	7	10	10	9	10	11	7	10	11	12	13	12	11	10	12	13	13	12	14	16	15	14	14	14	16	15	12	15	16	16	17	17	16	15	18	17	18	18	18	18	19	19	18	17	19	18	21	21	23	23	24	23	26	0	1	1	2	1	3	3	3	2	6	6	8	7	12	11	6	26	6	11	12	15	26	10	19	10	10	7	27	20	15	26	24	17	11	0	21	32	32	47	32	0	21	30	46	38	15	34	22	40	49	41	42	21	39	43	44	50	38	49	55	53	53	47	45	44	63	52	49	0	71	65	69	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1	3	1	2	2	2	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	2	2	3	1	1	2	1
24000	-408.625958915876367	-415.481446866835768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663732936187884	1	2	2	4	4	5	5	3	6	7	6	6	9	6	8	8	9	7	8	7	9	10	7	9	10	9	9	12	11	11	13	11	12	12	14	13	12	13	15	14	15	14	13	16	15	13	14	17	16	16	17	14	16	17	18	16	17	19	18	16	20	18	17	19	19	20	21	23	25	24	24	27	0	1	1	2	3	1	8	3	2	6	6	8	14	7	11	23	6	6	11	7	11	8	6	11	13	9	20	27	27	19	26	19	25	15	0	30	32	37	47	38	0	15	30	52	40	34	16	22	34	32	41	15	34	47	43	30	38	50	49	43	52	53	39	40	56	63	52	57	0	65	65	69	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	4	3	2	2	3	2	1	2	2	2	2	1	1	2	1	1	3	1	2	3	3	1	2	2	1
24500	-383.629716909399235	-390.485204860358635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674626991887637	1	3	5	5	4	3	6	6	7	6	7	7	8	7	9	9	8	6	9	7	9	8	9	10	10	11	8	12	11	11	13	11	12	14	13	13	14	13	16	14	14	14	15	15	15	14	16	16	16	16	16	16	16	18	18	18	18	19	19	19	19	18	18	18	18	21	19	22	24	23	24	26	0	1	1	2	1	1	6	6	4	3	3	3	7	7	11	3	6	6	11	3	11	12	6	17	20	22	7	27	27	15	22	24	20	21	0	11	32	32	17	38	0	21	46	34	38	30	31	26	32	40	41	34	34	39	43	44	49	40	49	36	62	53	39	50	44	63	46	58	0	56	65	69	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	2	1	2	2	1	2	1	2	2	1	3	1	1	3	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	1	3	1	1	1	2	2	2	2	1	1	3	3	1
25000	-406.389148826849009	-413.244636777808410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638634931353825	-1	2	3	4	4	4	5	5	6	5	6	6	7	6	8	8	6	7	8	8	10	8	10	10	9	10	11	12	13	12	14	13	13	13	14	13	13	14	15	15	15	16	15	15	16	14	17	17	16	17	16	16	14	19	17	18	18	18	17	18	19	18	18	19	19	20	19	22	25	23	25	28	0	1	1	2	3	1	3	3	4	6	6	8	7	1	11	17	10	10	11	7	15	14	16	19	7	22	20	20	20	11	26	24	25	19	0	21	11	37	6	38	0	30	34	34	37	30	17	22	38	38	41	46	30	63	11	44	45	40	38	36	53	53	39	45	44	63	44	64	0	65	65	69	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	1	3	3	2	2	2	2	1	2	1	1	3	1	5	1	1	2	1	1	1	1	7	4	1	2	1	1	1	1	3	1	1	2	2	3	2	2	1	2	2	1	3	1	1	2	4	1
25500	-395.030145100169477	-401.885633051128877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679709084274627	2	3	5	4	5	4	4	4	7	7	6	6	8	7	7	9	8	7	8	8	9	7	9	9	10	9	10	11	12	12	13	13	12	13	13	12	12	14	17	15	15	15	15	16	15	14	14	17	17	16	17	17	15	19	17	16	19	19	19	18	19	18	17	20	18	19	22	23	24	23	24	27	0	1	1	2	1	1	1	1	4	6	6	8	7	5	11	13	6	6	11	7	11	8	6	19	20	22	20	20	17	11	23	37	20	21	0	21	24	32	47	38	0	23	34	42	32	11	3	31	40	32	41	43	15	63	53	36	49	38	32	55	60	34	47	38	44	63	52	58	0	65	70	69	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	3	3	2	1	2	2	1	1	1	1	1	1	1	3	1	1	1	4	4	2	1	3	1	1	4	2	1	2	1	2	2	1	1	2	1	4	1	1	2	2	1	2	1	1
26000	-392.281889104156505	-399.137377055115905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568604221375023	1	3	5	4	5	4	4	6	7	6	7	7	7	7	9	8	9	7	9	9	10	9	10	10	10	11	11	12	11	12	13	11	12	12	14	13	13	14	17	15	15	14	15	15	15	14	16	16	16	16	16	16	15	19	17	17	19	16	18	18	20	16	16	20	18	21	21	24	24	23	25	27	0	1	1	2	1	1	1	5	4	6	5	3	5	7	11	6	10	10	10	13	11	8	16	19	16	22	17	27	17	21	26	19	25	11	0	21	32	32	63	32	0	30	34	36	38	30	20	31	34	37	41	30	34	39	43	44	40	32	58	36	62	53	23	58	44	47	30	58	0	65	70	69	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	3	2	2	3	1	2	1	1	1	1	1	2	1	2	2	1	4	2	1	2	3	3	1	2	1	1
26500	-425.757832821777868	-432.613320772737268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634819669595621	1	2	4	4	5	5	6	5	6	7	6	7	8	8	8	9	8	6	7	8	9	10	10	9	10	8	10	11	13	12	14	11	13	13	12	13	14	14	16	15	16	16	16	16	13	14	15	16	17	14	17	17	15	19	17	15	19	16	19	17	19	18	15	20	17	20	20	24	24	23	25	27	0	1	1	2	1	1	3	3	4	18	6	8	7	7	11	6	10	6	11	7	11	26	16	19	26	6	20	6	27	11	22	24	3	30	0	21	32	32	47	32	0	15	36	15	32	21	17	31	50	32	41	36	46	47	43	36	49	32	49	34	53	53	10	50	44	47	33	49	0	44	70	69	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	2	1	4	1	1	2	2	2	1	2	1	3	2	5	1	2	3	1	1	2	1	3	1	2	1	1	1	4	1	2	2	2	4	4	1	2	3	3	1	3	1	2
27000	-368.774450077342181	-375.629938028301581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723174005494154	1	2	4	3	4	4	6	5	6	6	7	7	8	8	8	8	6	8	8	8	10	10	10	9	10	9	10	12	13	13	13	11	12	12	13	14	13	14	16	16	15	14	15	16	16	15	15	15	17	17	17	14	15	18	17	18	18	19	18	19	19	18	16	19	19	21	22	23	23	23	25	26	0	1	1	2	1	1	3	1	4	6	6	8	7	7	11	11	6	17	11	10	15	12	16	11	13	11	20	27	27	34	26	11	25	15	0	30	32	32	47	38	0	30	36	52	38	34	23	22	38	37	41	21	34	39	46	44	40	38	37	30	53	53	47	45	44	63	55	58	0	65	70	69	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	1	1	1	3	3	2	2	2	1	1	1	2	2	2	1	2	1	1
27500	-411.102537385756705	-417.958025336716105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619993652803063	2	3	6	5	4	4	4	5	6	5	7	4	7	7	8	8	8	8	9	8	9	10	9	10	11	11	10	11	12	12	13	12	11	13	12	13	13	12	15	15	15	14	15	15	15	11	15	15	15	14	17	16	16	18	17	18	17	18	17	18	19	19	18	19	18	21	21	24	24	22	24	28	0	1	1	2	1	1	1	12	4	6	6	1	7	7	6	5	10	6	11	13	11	17	17	19	13	22	17	27	10	46	22	24	20	23	0	15	32	24	25	38	0	46	42	34	38	19	16	22	32	32	41	30	42	39	30	44	40	37	40	52	53	53	39	45	44	63	62	58	0	65	65	69	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	2	2	1	1	1	2	1	1	1	2	1	1	1	6	1	2	1	2	2	1	3	1	1	2	2	1	2	1	1	1	1	3	3	1	2	2	2	1	1	2	2	1	3	2	1	2	2	2	2	1	2	1	4	1	2	2	2
28000	-407.650383036108622	-414.505870987068022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611797249939268	1	2	3	5	4	4	6	5	6	6	7	7	7	7	8	8	7	7	9	8	10	8	9	8	10	10	9	10	12	12	13	12	12	13	10	13	14	13	16	16	14	15	15	15	15	12	13	14	16	16	15	17	14	18	18	17	18	17	18	19	19	19	18	19	18	18	20	24	24	23	24	28	0	1	1	2	3	1	2	3	2	6	7	8	1	7	11	10	6	6	11	13	15	8	16	11	7	7	7	27	25	11	26	24	20	21	0	46	32	32	47	38	0	36	30	36	32	19	16	31	6	38	41	36	34	39	43	36	58	40	50	42	53	53	49	32	56	47	42	57	0	65	70	69	1	1	1	1	1	2	3	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	1	2	2	3	1	6	2	1	3	1	1	2	2	1	1	1	2	2	2	1	5	1	3	2	2	1	3	1	2
28500	-382.260364626332034	-389.115852577291434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684447171258673	1	3	5	4	3	4	6	5	6	6	6	7	8	7	8	8	8	7	8	9	10	8	9	9	9	11	10	11	13	11	14	11	12	14	12	13	14	13	16	15	15	15	14	15	13	14	14	16	16	16	16	17	15	18	17	17	19	18	19	18	19	18	17	20	18	21	22	24	24	22	24	28	0	1	5	2	1	1	5	5	4	6	6	8	7	5	11	5	10	3	11	22	11	8	18	16	8	22	20	27	27	16	26	24	20	21	0	30	38	32	47	32	0	30	36	36	32	30	10	26	38	38	41	36	46	39	43	42	52	37	58	36	53	53	39	58	44	63	62	40	0	65	70	69	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	3	3	2	2	3	1	3	1	1	2	1	1	3	1	3	2	2	1	1	1	2	2	3	1	3	1	3
29000	-396.308412917187184	-403.163900868146584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613773774328487	1	2	3	4	4	4	6	6	7	6	7	7	7	7	9	8	8	7	8	8	10	8	9	9	11	11	10	12	12	12	13	13	13	14	13	13	11	12	17	14	15	15	15	14	15	14	16	17	16	16	16	17	15	19	17	15	18	17	19	18	19	18	17	20	18	21	20	23	24	24	25	27	0	1	1	2	1	3	1	3	4	6	10	8	7	7	11	3	6	10	11	7	11	8	17	16	20	22	20	27	27	15	26	37	25	24	0	21	24	37	10	32	0	21	44	30	38	11	16	31	38	32	41	42	21	47	43	44	38	40	50	53	62	46	47	57	44	63	46	57	0	65	70	69	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	1	2	1	1	4	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	2	1	2	1	1	2	1	2	1	1	2	2	3	2	1	3	1	3
29500	-368.595615834481805	-375.451103785441205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749738911671298	2	3	3	4	5	4	5	5	6	7	7	6	8	8	8	9	8	6	8	9	9	9	10	10	10	10	10	10	11	13	13	12	12	12	13	13	14	14	15	16	16	16	15	16	16	14	15	15	16	17	17	16	15	18	17	17	16	17	18	18	19	19	17	19	18	21	20	25	21	20	23	26	0	1	1	2	1	1	6	1	4	5	6	8	7	7	11	10	10	6	11	8	15	8	6	19	20	22	20	20	27	21	23	24	25	15	0	15	32	32	30	38	0	46	30	30	38	34	17	31	32	57	41	46	36	63	43	44	32	38	49	42	53	53	39	40	44	63	52	50	0	65	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	4	1	1	2	3
30000	-436.001928868263462	-442.857416819222863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567787422310305	1	2	4	4	3	5	5	6	7	7	8	7	7	8	6	8	6	7	7	8	10	9	10	8	11	11	10	12	13	12	14	11	12	14	13	13	13	14	14	16	15	15	15	14	15	14	15	16	16	17	16	17	16	17	18	16	18	17	18	18	19	17	16	19	19	20	21	24	24	23	23	28	0	1	1	2	1	1	1	1	4	3	15	17	7	7	1	3	5	15	17	1	15	5	16	15	7	22	20	27	25	21	22	24	13	21	0	21	32	15	10	32	0	19	30	30	37	30	5	26	37	49	41	30	46	39	43	44	50	32	37	34	53	53	39	45	52	63	43	40	0	65	65	69	1	1	2	1	1	2	3	2	2	1	2	1	1	2	2	4	2	1	1	3	2	2	1	1	3	1	1	2	1	1	2	2	2	2	1	2	2	5	3	2	1	3	1	1	1	2	6	2	1	1	1	3	1	1	1	1	1	3	2	2	2	1	1	2	1	2	2	3	1	2	2	3
30500	-403.861668050726905	-410.717156001686305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647748827062080	1	3	4	5	4	5	5	5	6	3	7	6	9	8	9	8	8	7	9	8	10	9	10	10	8	11	9	12	12	11	13	11	12	14	13	12	14	13	13	13	15	16	16	15	14	14	17	16	16	17	16	16	15	17	18	17	18	18	18	17	19	19	18	19	18	20	20	24	24	23	25	27	0	1	1	2	1	10	3	10	4	1	6	3	7	3	11	6	10	6	16	7	15	3	16	10	3	22	17	20	20	15	26	24	20	21	0	30	32	32	8	32	0	21	36	36	38	30	39	31	38	32	41	30	21	39	36	44	49	40	40	34	42	46	54	45	44	63	62	50	0	65	70	69	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	1	2	1	2	1	3	1	1	1	2	2	1	1	1	2	2	1	1	2	1	4	2	1	2	2	1	1	2	2	2	2	2	1	2	3	2	3	1	1	2	3	1	1	2	1	2	1	1	1	3	1	2	1	2
31000	-379.893257911699322	-386.748745862658723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712864258630001	1	2	3	4	5	4	5	5	5	6	7	6	8	7	8	6	8	7	9	8	10	8	9	10	11	10	10	12	11	12	14	12	13	13	13	13	14	13	15	15	16	16	15	16	14	14	17	14	16	17	17	15	16	18	17	15	19	17	19	18	19	18	17	19	18	19	21	24	25	22	24	27	0	1	1	2	6	1	6	6	4	6	6	6	7	7	11	6	10	5	15	7	15	8	10	19	20	22	17	27	20	15	26	24	17	21	0	21	32	32	11	38	0	46	36	46	38	11	39	26	37	32	41	15	30	39	43	36	58	38	40	46	62	53	39	45	52	63	60	64	0	65	70	69	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	5	1	1	1	1	1	1	2	1	2	1	2	1	3	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	3	1	1	1	2
31500	-394.434567843348646	-401.290055794308046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626618707754289	1	2	5	4	4	3	6	3	6	5	7	5	8	7	8	8	9	7	8	8	10	9	9	10	10	10	10	11	11	11	13	11	11	12	14	13	14	14	15	15	15	15	15	16	16	15	17	16	16	17	17	14	16	19	17	18	17	19	18	18	20	19	18	18	18	21	20	25	24	22	25	27	0	1	8	2	1	1	3	1	2	6	10	8	7	7	11	18	10	1	11	7	15	8	11	19	20	22	20	27	13	11	1	24	25	11	0	21	32	32	17	32	0	30	36	52	38	21	39	31	32	32	41	11	52	39	36	52	40	37	49	52	46	53	39	52	44	63	34	59	0	67	67	69	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	5	1	1	2	1	2	1	1	2	2	1	2	1	1	1	3	1	1	2	2	1	3	1	3	2	2	1	3	2	2	3	2	2	2	1	2	3	3	1	1	2	2
32000	-384.217621542083236	-391.073109493042637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629207996777709	1	2	4	3	4	4	5	5	6	6	6	7	8	6	8	7	7	7	8	8	10	9	8	10	9	10	10	11	11	12	13	11	13	13	13	13	13	13	16	15	15	15	15	15	15	13	16	16	16	17	16	16	15	18	17	17	19	18	18	18	19	18	17	17	18	20	20	24	24	24	23	27	0	1	2	2	1	1	3	1	4	3	6	3	7	7	11	8	6	1	11	5	11	17	16	19	7	17	20	27	20	15	26	24	20	11	0	30	32	32	10	32	0	46	34	30	38	21	17	22	38	38	41	46	30	39	43	52	49	40	49	42	53	53	39	32	44	63	52	57	0	71	65	69	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	3	2	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	2	1	6	2	1	2	1	2	1	1	3	4	1	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	3	2
32500	-394.484706176734790	-401.340194127694190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718305298689585	2	3	5	4	4	4	5	4	7	6	6	6	7	7	9	7	8	7	9	8	9	9	9	10	10	11	10	11	12	12	13	13	12	12	13	13	14	12	16	16	15	15	16	15	15	15	15	16	16	17	16	16	15	18	18	17	18	18	18	18	17	18	17	20	18	20	21	24	25	24	23	27	0	1	6	2	1	1	6	1	4	6	8	3	8	8	11	10	6	6	3	7	11	3	16	17	7	12	12	25	25	21	22	38	25	21	0	15	32	15	47	38	0	30	42	36	32	30	25	22	32	32	41	34	15	47	53	44	40	45	40	61	42	61	47	45	52	63	36	67	0	71	65	69	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	2	1	1	2	3	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	3	3	2	2	1	3	3	1	2	1	1	3	1	1	1	1	1	2	1	2	4	1	1	1	3	1
33000	-395.250274393159259	-402.105762344118659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585701962167923	1	2	6	5	4	4	5	5	6	6	8	7	7	7	7	7	8	7	8	9	10	9	10	10	10	10	10	12	13	12	14	12	11	12	13	13	14	14	15	15	15	15	15	16	16	14	14	16	17	14	16	15	15	18	17	18	18	18	19	17	19	16	17	20	17	21	19	24	23	24	23	25	0	1	8	2	1	1	1	1	4	6	15	8	7	7	10	6	5	10	15	7	11	12	16	19	3	8	7	25	25	15	26	15	20	11	0	30	32	34	47	32	0	30	36	36	38	11	23	31	32	32	41	19	46	39	43	44	50	50	40	42	62	53	39	50	21	63	44	40	0	71	44	69	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	3	1	2	1	1	4	1	2	1	1	2	2	2	1	2	1	1	3	3	2	2	4	1	1	3	1
33500	-386.523258697779795	-393.378746648739195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647695582932848	1	2	4	4	3	5	6	6	6	7	6	7	9	8	7	9	8	8	8	8	9	9	9	9	10	8	10	11	12	12	13	11	12	12	13	13	13	13	16	15	15	15	16	15	15	14	17	16	15	16	16	16	15	18	17	18	18	17	17	18	20	17	17	19	19	21	22	24	25	23	21	27	0	1	1	2	1	3	1	3	4	6	6	3	17	7	11	8	3	1	11	7	15	26	17	15	20	8	20	27	20	16	18	24	13	15	0	30	32	32	13	32	0	21	36	36	38	15	30	31	38	38	41	34	46	39	36	46	50	38	40	42	53	53	39	45	56	63	55	57	0	71	65	69	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	4	2	1	4	2	1	1	5	2	2	1	2	1	2	1	2	2	2	2	2	1	1	3	1	1	2	1	2	3	2	1	1	1	2
34000	-379.185907536756417	-386.041395487715818	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684468105167665	1	2	4	4	3	4	5	5	6	6	7	5	9	6	8	8	8	7	8	9	10	8	9	8	11	11	10	11	12	12	13	13	11	13	12	14	13	11	14	15	15	15	16	15	15	15	17	16	16	17	16	16	16	18	18	17	17	18	17	18	19	18	18	20	18	19	22	24	24	23	21	26	0	1	1	2	1	1	3	6	4	6	6	6	7	6	10	6	10	6	11	7	15	8	6	6	20	22	13	20	27	21	22	38	20	30	0	21	38	24	10	32	0	21	42	36	32	30	39	26	32	32	41	30	30	39	42	44	37	32	40	43	53	42	39	45	44	54	60	64	0	71	65	69	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	3	1	1	4	1	1	1	2	2	2	2	2	1	2	2	3	2	1	2	2	1	1	2	1	2	2	2	1	3	1	1	1	1	1
34500	-409.044222703976914	-415.899710654936314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598025398078403	1	2	3	4	4	3	5	6	7	5	6	7	8	7	8	9	8	6	8	9	9	9	9	8	10	10	10	12	12	12	12	12	11	14	13	14	14	11	16	15	14	13	15	15	15	13	16	16	15	17	16	16	15	18	14	18	19	18	16	18	19	18	18	20	19	20	21	24	24	24	23	27	0	1	1	2	3	1	1	3	4	6	3	8	7	10	11	18	6	6	11	7	17	8	14	11	13	8	20	27	17	19	10	38	25	42	0	11	38	24	23	32	0	15	55	46	32	15	17	31	38	49	41	46	30	47	46	44	49	37	32	34	53	53	39	40	30	39	42	57	0	71	65	69	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	4	1	1	1	1	4	2	1	4	1	1	2	1	1	2	2	3	2	2	2	1	2	1	1	1	2	2	2	2	2	2	1	1	3	5	3	2	3	1	1	2	2
35000	-379.207346543529582	-386.062834494488982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651468774635376	1	2	3	4	4	4	5	5	7	6	7	6	7	7	8	8	9	8	9	8	10	9	10	10	10	11	11	10	11	11	13	12	12	14	12	13	14	13	16	16	16	15	15	15	15	13	14	17	16	16	17	16	15	18	17	17	19	17	18	16	20	18	17	19	19	20	22	23	24	24	22	27	0	1	1	2	3	1	3	3	4	6	10	8	3	1	11	10	6	10	11	13	15	8	16	17	20	22	10	20	20	21	26	24	20	17	0	30	32	32	17	32	0	46	36	46	38	15	17	31	38	38	41	21	46	47	30	44	38	38	38	34	53	53	39	45	56	63	61	57	0	71	65	69	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	3	1	1	1	1	3	1	2	1	1	1	2	2	1	1	1	1	4	2	1	2	2	2	1	2	2	3	2	2	1	3	1	2	3	2	3	2	3	2	2	2	1	2	1	2	2	1	1	1	1	1
35500	-376.976940675662547	-383.832428626621947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702994934488172	0	2	5	4	4	4	6	5	7	6	6	7	8	7	8	9	8	6	8	8	10	10	8	9	11	10	9	12	12	12	13	12	13	13	13	13	13	14	15	15	16	16	14	15	15	14	13	16	16	16	17	16	15	18	17	17	17	17	17	17	19	18	16	18	19	21	21	22	25	24	24	28	0	1	1	2	1	1	1	1	4	6	3	7	6	8	11	15	10	6	11	7	15	8	10	19	20	8	20	27	25	19	22	24	13	15	0	21	32	32	47	38	0	46	21	36	32	11	17	31	40	38	41	36	36	47	43	44	40	40	32	42	53	53	47	49	56	63	42	57	0	44	65	69	1	1	3	1	2	2	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	4	2	2
