step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
21000	-593.652376056503272	-591.463367602107724	-2.189008454395560	0.000236877314566	0.000027012514090	0.114035884524298	0.571082303345392	0	2	3	1	7	6	9	8	6	9	9	12	9	13	12	13	11	11	15	13	14	13	15	12	13	14	12	13	12	15	16	15	16	17	16	17	16	17	19	18	17	19	16	18	17	18	18	16	17	20	19	18	18	21	21	20	20	19	19	20	20	22	20	21	22	20	21	24	22	23	21	22	23	21	25	23	23	21	24	27	0	1	4	1	3	3	5	9	3	6	3	7	6	27	10	27	13	7	5	15	5	15	12	9	7	12	5	29	7	25	16	15	21	30	11	15	12	43	29	26	26	16	26	41	25	19	24	14	12	37	19	12	19	44	35	13	10	38	34	28	29	42	51	23	58	21	31	49	67	52	56	56	65	38	56	74	71	51	77	40	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	4	1	3	1	2	4	2	1	2	1	1	1	3	1	1	1	4	2	4	1	3	2	2	4	2	1	2	3	3	2	3	2	3	2	2	2	2	6	6	1	1	4	4	2	1	3	2	2	2	3	1	1	1	1	1	3	2	1	1	2	1	5
21500	-547.439969115642157	-545.623690854024176	-1.816278261617973	0.000178732472085	0.000030888427807	0.172819339690019	0.499468346660106	0	2	4	2	9	6	8	7	7	10	9	11	9	11	12	13	11	13	13	14	12	13	16	12	15	14	14	14	13	14	16	14	16	16	15	17	17	17	19	18	15	18	18	17	17	18	18	17	15	19	19	18	16	21	20	21	19	20	20	20	21	22	20	21	21	20	23	23	19	23	21	23	21	21	25	23	23	23	25	26	0	1	2	1	3	2	9	6	3	9	8	10	9	8	9	17	13	3	9	21	8	6	35	13	7	18	5	7	12	29	27	29	28	28	8	28	30	27	28	26	29	30	53	28	25	41	34	19	18	38	38	19	19	44	40	58	40	28	40	69	38	48	37	40	53	14	69	45	27	39	35	71	18	42	59	73	66	69	71	37	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2	2	1	3	4	1	2	4	1	1	4	1	3	2	1	1	1	1	1	1	4	3	2	2	2	2	1	2	1	3	1	2	1	2	1	1	1	4	2	2	1	1	1	3	1	1	2	5	2	2	3	5	2	3	3	3	3	1	4	2	2	1	1	2	2	5
22000	-575.491499627574285	-573.602376803982565	-1.889122823591695	0.000211514233500	0.000033345253172	0.157650161977582	0.441891036535507	0	3	4	1	8	5	8	8	7	9	9	11	10	13	11	14	12	12	15	12	13	11	15	13	14	14	13	14	12	16	14	15	15	16	16	17	17	15	19	18	18	19	17	19	14	19	18	15	17	18	19	17	17	21	18	20	19	21	20	20	20	22	21	21	20	20	22	22	21	22	21	22	22	21	25	24	22	24	23	26	0	4	2	1	3	3	3	6	3	9	8	10	9	11	3	17	12	9	29	7	5	5	29	13	13	7	10	29	13	25	20	21	13	20	48	19	45	12	43	23	36	37	32	15	20	45	13	21	38	33	52	25	19	61	36	47	26	51	32	18	28	48	26	44	50	18	30	43	17	39	14	14	13	52	59	67	47	65	77	47	1	1	1	1	2	1	2	1	2	1	1	1	2	2	4	1	1	4	1	2	3	2	2	2	3	3	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	4	1	3	4	1	1	2	1	2	1	1	1	2	2	1	3	4	4	3	3	1	1	5	4	2	3	1	5	4	6	2	2	1	2	2	1	4
22500	-543.503002217566632	-541.777068856495589	-1.725933361071092	0.000172260439155	0.000033729029829	0.195802530134068	0.655252620437930	0	2	3	1	7	6	8	7	8	9	9	10	9	11	12	14	11	13	14	13	13	15	15	13	15	15	11	15	13	16	16	13	16	16	17	18	18	16	18	17	17	17	18	19	16	19	18	17	18	18	19	18	18	22	20	20	19	21	21	19	21	21	21	21	20	20	22	24	22	23	21	22	22	21	23	23	22	23	24	26	0	4	2	1	3	3	6	6	6	7	8	7	7	11	12	32	13	27	29	7	14	14	20	17	32	32	7	29	7	27	7	7	19	18	22	32	20	16	23	33	28	34	31	45	32	37	31	21	45	38	25	31	33	31	34	20	43	38	47	45	30	22	52	36	20	51	45	56	51	61	22	65	56	38	28	58	62	51	77	67	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	4	2	1	1	1	2	3	1	2	1	1	1	1	1	2	1	2	3	2	1	2	1	1	3	3	3	1	1	2	2	2	4	2	2	3	1	2	3	2	1	3	1	1	3	3	1	1	3	1	1
23000	-544.637687087588688	-542.659576667459078	-1.978110420129620	0.000142669994330	0.000020270196598	0.142077503356104	0.561158329248188	0	1	3	2	8	6	8	6	8	9	10	11	10	13	11	13	11	12	15	13	12	13	15	12	15	14	14	14	13	16	16	14	15	16	16	17	17	17	18	16	17	18	18	18	16	17	18	17	18	19	19	18	17	20	19	19	18	21	20	20	20	20	19	21	20	20	22	22	19	21	21	22	23	22	24	23	23	22	25	26	0	1	2	2	6	3	3	3	8	6	3	11	9	3	5	13	13	12	28	18	6	6	28	17	29	20	14	29	12	33	17	15	11	18	10	29	25	33	23	26	29	25	19	14	27	30	12	14	45	38	14	41	9	44	53	41	53	38	40	17	23	48	52	61	38	48	46	29	16	47	48	66	51	69	68	53	71	50	77	67	1	1	1	1	2	1	2	2	1	2	5	1	1	5	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	4	2	3	2	1	1	2	2	2	2	1	3	1	1	3	2	1	1	3	1	4	1	1	1	1	2	2	5	3	2	1	1	2	1	2	4	3	2	2	1	2	3	1	3	2	1	2	2
23500	-479.109883697474345	-477.319700108016832	-1.790183589457505	0.000114127177011	0.000020419402363	0.178917965880591	0.569234015360398	-1	1	3	2	8	5	8	8	7	9	10	10	11	13	12	13	10	11	15	13	14	15	15	13	14	13	14	12	15	15	15	14	15	16	16	18	18	16	19	17	17	16	17	19	16	18	17	18	17	20	19	18	17	20	19	19	19	21	21	20	20	21	20	19	22	20	22	23	21	23	22	23	23	21	25	23	23	24	25	27	0	1	1	2	3	3	9	6	6	5	6	9	17	6	12	17	10	7	26	7	11	11	18	13	7	28	9	7	10	15	24	7	26	28	21	19	45	25	32	26	25	32	19	34	15	29	23	21	45	38	38	38	19	44	29	31	29	38	40	56	41	66	38	53	63	35	27	69	56	34	66	66	63	52	19	51	71	63	71	46	1	1	2	1	2	1	1	2	1	1	2	2	1	4	1	2	1	2	1	3	2	2	2	1	2	1	3	2	3	1	1	3	1	2	2	2	1	1	3	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	2	2	2	2	1	2	1	2	1	2	1	3	2	2	3	1	2	2	2	5	2	1	2	2	4
24000	-548.904349314035812	-546.967296361483477	-1.937052952552287	0.000184104469077	0.000027415413023	0.148912262478823	0.551331167264415	-1	1	3	2	8	5	9	7	7	9	9	11	10	11	12	12	12	12	14	14	13	14	14	13	13	13	13	14	15	16	15	13	15	15	15	16	18	17	17	18	17	17	17	19	16	17	19	16	17	19	19	18	18	21	21	19	19	19	19	20	19	21	21	21	22	20	23	24	21	24	20	22	23	22	23	22	23	24	23	26	0	1	2	2	8	3	3	6	3	9	6	9	11	11	13	13	9	7	15	5	14	14	17	13	13	7	12	26	28	29	25	15	19	8	9	26	45	25	23	26	28	20	19	49	15	9	39	11	17	46	34	32	26	24	46	20	34	41	20	56	39	21	50	53	58	35	63	35	60	61	48	71	76	59	26	38	71	74	66	56	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	4	3	2	1	2	2	2	1	1	1	1	2	5	1	3	3	2	3	2	2	3	2	3	2	1	3	1	1	3	2	2	2	3	1	6	1	3	2	1	1	2	3	3	1	1	2	3
24500	-517.335470826646542	-515.687674037889792	-1.647796788756718	0.000152504128129	0.000033707321027	0.221025630195828	0.590160058603396	0	2	2	2	7	7	9	6	7	9	9	12	9	13	11	14	12	11	14	13	14	15	14	13	15	14	12	14	14	15	16	14	15	16	15	16	17	17	17	17	17	17	16	18	16	19	18	16	18	18	18	18	17	21	19	20	19	20	20	20	19	19	20	21	21	21	22	23	20	24	21	20	23	19	24	24	23	22	24	27	0	1	1	1	3	8	9	2	8	9	5	8	9	12	7	13	13	13	7	9	11	11	17	9	20	7	9	9	15	28	7	12	19	24	14	24	22	20	12	33	29	30	19	12	28	37	31	35	37	12	38	38	33	31	37	44	36	38	19	41	50	21	52	53	38	48	46	46	44	61	62	48	52	38	29	51	71	74	72	46	1	1	1	1	3	1	2	2	1	1	1	3	1	1	1	2	2	1	2	2	3	3	1	3	2	3	2	4	1	1	3	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	3	1	1	2	1	2	2	2	1	3	1	2	1	2	2	1	4	2	1	2	3	4
25000	-518.475209262196017	-516.439114956168737	-2.036094306027249	0.000164992958124	0.000021993610120	0.133300295784474	0.567904024669167	0	2	3	1	7	7	9	8	8	9	10	10	11	12	10	13	12	11	14	14	13	14	15	13	15	14	14	14	15	14	14	15	15	16	16	18	18	16	18	18	16	18	16	17	16	16	19	17	18	19	19	18	18	20	20	20	19	19	19	21	20	20	20	21	22	21	23	22	21	24	21	20	22	21	24	23	22	24	23	27	0	4	1	1	3	3	9	3	5	9	6	9	10	5	10	17	13	7	5	9	8	8	12	17	7	12	18	7	21	14	24	28	26	28	11	43	28	21	18	26	29	30	25	24	28	27	25	22	46	41	28	38	43	12	25	31	39	29	26	44	23	48	52	53	34	62	15	7	44	67	62	35	58	50	26	58	71	74	77	46	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	1	2	3	3	3	3	2	1	2	2	1	2	1	1	1	1	1	1	3	1	2	2	5	2	1	2	1	2	1	1	1	1	1	1	3	2	1	5	2	4	1	2	2	2	3	1	1	2	3	1	6	5	2	1	1	1	2	1	5	2	1	2	1	4
25500	-525.013229820030460	-523.147849225725963	-1.865380594304549	0.000134519993061	0.000021835565168	0.162322080685987	0.620201476270267	-1	1	3	2	6	7	9	8	7	9	9	11	11	12	11	13	12	12	12	14	13	15	16	13	14	15	13	13	13	15	15	15	15	15	14	18	18	16	18	17	18	18	17	17	16	17	18	17	17	18	20	18	14	20	19	19	19	19	21	20	20	19	19	21	22	20	22	21	22	23	21	23	22	20	24	24	22	23	24	25	0	1	2	2	3	3	9	6	3	9	8	9	9	11	10	17	13	12	12	29	14	21	28	17	28	29	15	10	9	28	16	21	19	18	11	40	45	20	23	26	34	30	26	24	27	27	10	21	27	38	38	27	19	44	21	44	33	38	40	44	47	22	41	19	50	21	68	45	56	47	62	48	63	38	64	70	62	74	77	67	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	3	2	2	1	1	3	1	2	2	1	2	1	2	1	1	2	1	4	2	3	1	2	1	3	1	3	1	2	3	1	1	2	2	2
26000	-513.240756918538068	-511.453084780704387	-1.787672137833713	0.000128318063293	0.000023036430923	0.179526017864225	0.526012559020152	0	2	4	1	9	6	8	8	8	10	10	11	11	11	11	13	10	12	14	13	13	13	15	13	15	15	13	14	15	16	15	14	15	16	16	17	17	17	18	17	18	18	17	16	15	19	18	16	17	17	19	18	18	21	21	21	19	20	19	20	20	22	21	20	22	20	23	22	21	24	20	21	21	21	24	22	23	22	25	26	0	4	2	1	3	3	3	6	3	7	8	11	17	8	5	17	7	9	9	13	8	8	20	13	7	19	7	18	28	10	13	7	18	32	11	26	27	18	23	26	13	25	33	24	16	45	18	14	27	32	52	50	40	24	33	24	32	38	43	41	27	66	52	53	73	48	46	25	44	39	21	71	38	52	40	51	71	74	71	46	1	1	1	1	2	1	2	1	3	1	2	1	1	2	1	2	1	2	2	1	2	2	2	1	4	1	3	1	1	3	2	2	1	1	2	1	2	2	2	1	4	2	1	1	1	2	2	2	2	1	1	1	1	3	4	4	4	3	1	1	3	1	2	1	1	4	2	3	2	3	3	1	2	1	3	1	2	1	2	4
26500	-526.922977977088181	-525.116223850661072	-1.806754126427114	0.000179448504921	0.000031403506973	0.175000103714703	0.527156065499205	0	1	3	2	8	6	8	8	7	10	9	10	10	13	12	13	11	11	13	13	14	14	16	13	14	15	14	12	13	15	15	14	15	15	16	17	18	17	19	17	17	18	17	18	17	19	18	18	17	18	19	18	17	21	20	21	18	20	18	20	20	21	20	19	22	20	23	22	20	22	21	22	22	21	23	22	23	24	25	26	0	1	2	2	6	3	6	6	3	9	9	9	7	6	17	17	7	9	7	5	8	6	25	17	28	7	28	7	11	32	24	10	19	18	29	22	26	29	27	19	29	45	33	41	27	12	23	20	12	26	50	38	19	69	34	12	19	50	33	45	47	22	50	53	38	14	15	26	31	39	66	62	63	58	28	63	71	74	71	12	1	1	1	1	1	1	1	2	2	2	1	2	1	3	1	1	1	2	2	4	2	4	1	1	1	3	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	4	1	3	3	1	1	1	1	1	2	4	3	1	2	2	1	4	1	1	2	4	5	3	3	2	1	1	1	1	4	1	1	2	2	6
27000	-550.097431008739591	-548.349490292086330	-1.747940716653281	0.000213856460939	0.000040566185019	0.189688844753615	0.507068503127676	0	1	4	2	7	5	9	7	7	9	9	11	10	10	12	13	12	12	15	13	13	13	16	13	15	14	11	15	13	16	15	13	15	16	17	17	17	17	18	17	16	19	16	19	15	18	17	18	17	20	18	18	17	21	20	20	20	20	19	20	21	21	20	21	21	20	24	22	21	24	20	21	22	20	24	23	23	23	24	25	0	1	4	2	3	3	5	6	3	9	8	10	9	8	12	13	13	7	26	10	6	5	26	13	18	29	7	29	15	18	15	12	27	18	34	7	28	20	23	29	12	21	26	20	7	15	45	21	27	41	29	34	33	60	41	31	33	28	43	31	36	46	49	29	42	8	68	58	47	47	22	71	50	49	41	65	66	74	72	58	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	3	3	1	2	1	1	1	1	1	2	1	1	2	2	1	4	1	2	1	1	3	3	1	3	2	3	1	2	4	2	3	2	1	1	3	2	3	2	2	3	2	2	2	3	1	5	1	1	2	3	4	1	1	1	4	2	1	2	2	2
27500	-560.689259906443226	-558.594972504006819	-2.094287402436412	0.000207322812804	0.000025992966496	0.125374367367823	0.511532617735331	-2	0	4	2	7	7	7	4	8	10	9	11	11	12	11	13	11	13	14	13	12	14	15	12	14	15	14	13	13	16	15	14	15	16	16	17	18	18	19	17	15	18	17	18	16	19	17	18	17	20	19	17	17	22	19	20	19	20	19	19	20	21	21	21	22	20	24	23	21	23	22	22	22	21	22	24	23	20	25	26	0	1	2	2	3	8	3	4	7	7	6	10	7	8	9	9	7	12	28	15	8	6	16	17	9	29	12	17	13	16	17	12	19	18	11	29	27	31	34	26	28	30	19	30	27	52	18	25	14	22	52	14	33	17	25	44	33	42	41	17	36	66	34	53	9	48	58	28	25	25	62	62	50	78	28	63	62	52	71	37	1	1	1	1	1	2	2	1	1	2	1	1	2	5	1	3	1	1	1	1	3	3	1	1	4	1	1	1	1	1	2	2	1	2	4	2	3	2	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	5	2	1	2	1	2	3	3	1	1	2	6	1	2	5	2	5	1	1	1	1	4	1	1	1	2	4
28000	-524.024893008734466	-522.155938654274223	-1.868954354460283	0.000142297040111	0.000022995643102	0.161603102099447	0.568949049169349	0	2	4	2	8	7	9	8	8	9	9	10	10	13	11	13	11	11	14	12	13	12	14	14	13	13	14	14	13	14	14	14	12	15	15	17	17	18	18	17	16	17	17	19	16	18	18	18	16	18	19	18	17	21	21	21	18	20	19	19	20	22	21	21	22	19	23	23	21	24	22	23	22	22	24	24	23	22	24	26	0	1	1	1	3	3	6	3	6	5	6	5	9	22	12	13	13	7	33	9	6	5	5	17	10	5	16	17	7	12	13	18	7	7	14	31	45	32	41	19	15	16	33	20	27	23	41	21	30	23	29	41	19	44	40	44	41	38	40	16	34	66	52	53	61	21	46	41	44	34	66	66	52	58	64	73	66	41	71	46	1	2	3	1	3	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	3	2	2	3	1	1	2	2	3	2	1	3	1	2	1	2	1	2	3	2	1	2	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	3	2	1	2	2	2	3	2	3	1	5	2	2	3	1	2	1	2	3	1	3
28500	-570.113184618318087	-568.353848145619168	-1.759336472698916	0.000199604248963	0.000037259047484	0.186664600969782	0.434969174101047	-3	1	4	2	7	7	9	7	7	8	9	10	10	12	11	12	12	12	14	14	14	14	15	13	15	13	13	13	13	15	14	14	15	16	15	18	18	17	18	17	16	18	16	18	16	18	18	16	17	18	19	19	18	22	20	20	19	20	20	19	19	21	21	22	23	19	23	23	22	23	21	23	22	21	24	23	23	23	25	26	0	1	4	1	3	3	3	3	3	9	3	10	5	13	12	6	13	12	16	13	14	29	28	16	28	9	16	7	7	26	17	11	19	21	26	34	27	29	23	9	27	7	28	41	29	45	25	14	9	34	38	50	43	46	19	31	19	21	33	26	20	60	50	38	50	21	30	45	44	69	66	62	63	51	19	51	62	61	66	41	1	2	1	2	2	2	2	2	2	1	2	1	2	1	1	3	1	2	1	1	2	1	1	1	1	4	1	2	2	1	1	1	1	1	1	1	2	2	2	6	2	5	1	1	2	1	2	2	5	1	2	1	1	2	3	2	2	4	3	4	2	1	2	2	3	3	2	4	4	1	2	1	1	1	4	2	1	2	2	5
29000	-574.555780361566349	-572.976905936628782	-1.578874424937619	0.000183515830948	0.000045802656220	0.249584223787624	0.545912794287335	1	3	3	2	6	6	7	7	8	9	9	12	9	12	11	14	12	13	14	13	13	13	15	13	15	13	14	14	14	15	15	14	15	15	17	16	17	17	18	17	17	19	16	18	16	18	19	17	17	18	19	16	17	19	20	21	20	17	21	19	21	21	20	20	23	21	23	23	21	23	21	21	21	21	23	23	24	24	24	27	0	1	1	1	3	3	3	6	3	7	6	7	5	5	10	12	13	9	26	11	11	11	29	7	15	17	20	9	26	18	28	21	19	21	28	29	10	21	12	26	24	30	24	28	27	12	58	6	18	41	38	24	43	24	41	27	39	15	39	31	34	35	58	53	61	22	31	63	45	39	35	35	58	58	58	50	41	68	62	67	1	1	1	1	2	1	2	1	3	1	1	2	1	3	1	1	2	3	1	2	2	2	1	3	2	1	1	2	1	1	1	1	1	1	2	1	4	2	3	2	3	2	1	2	2	3	1	5	3	1	1	2	1	2	2	3	1	3	2	1	3	2	2	1	1	4	3	3	3	2	2	1	2	2	4	2	2	1	1	2
29500	-520.048273637224497	-518.321873821119198	-1.726399816105303	0.000163104036745	0.000031914406254	0.195669015255817	0.570033996871288	0	3	4	1	7	7	8	8	8	10	10	11	10	13	11	13	11	12	12	12	13	14	14	13	13	14	13	15	14	15	15	15	16	16	16	18	16	17	18	17	17	19	18	18	17	18	17	18	18	20	19	18	17	22	19	21	18	20	20	20	20	21	20	21	22	20	23	22	19	22	22	21	22	22	24	24	24	21	25	26	0	1	1	1	3	3	3	3	5	7	7	10	9	11	9	17	13	7	7	9	8	11	12	17	9	20	15	25	20	15	19	29	29	25	21	33	19	20	34	30	28	34	40	20	18	27	16	21	15	47	38	41	33	44	25	69	19	30	40	13	44	58	38	53	41	35	45	46	31	34	66	14	50	78	53	63	71	52	77	30	1	1	2	1	2	1	2	3	1	1	1	1	1	2	1	1	1	2	2	3	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	3	2	1	2	2	4	2	1	1	1	2	2	1	3	4	1	3	1	1	2	2	2	2	2	2	1	3	1	4	1	1	4	2	1	1	1	6
30000	-522.875979177425506	-521.001463500157115	-1.874515677268354	0.000153504376110	0.000024636769831	0.160495553644469	0.504644527629905	-2	0	3	1	6	5	9	7	7	9	10	11	10	12	10	13	12	12	14	13	13	14	14	13	14	13	14	13	12	16	14	14	16	16	17	17	17	16	18	17	16	18	15	17	16	18	18	15	16	18	19	18	17	22	20	19	20	19	21	20	20	21	20	19	23	20	23	24	22	24	21	23	22	22	25	22	23	23	25	27	0	1	1	2	1	3	9	6	5	9	8	10	10	8	10	13	13	7	20	29	6	14	29	13	7	7	20	7	7	26	24	14	19	18	11	41	45	28	15	19	29	45	25	13	27	27	34	11	27	26	39	38	43	60	40	24	39	50	55	13	64	66	52	19	58	35	56	60	28	25	35	62	63	50	26	38	71	52	77	68	1	1	4	1	4	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	5	1	1	1	2	2	1	2	2	2	1	1	1	2	2	1	1	2	5	2	3	1	1	4	1	2	1	3	1	2	1	1	1	1	1	4	1	1	1	6	1	1	1	3	2	2	2	1	4	4	2	2	1	2	5	3	1	3	2	1
30500	-610.797674048102408	-609.080095063801650	-1.717578984300756	0.000244687832734	0.000048503027508	0.198224108516085	0.517103068591632	0	2	3	1	9	7	8	7	7	8	8	12	11	12	11	13	9	12	14	13	12	15	15	14	14	15	14	15	14	15	15	13	14	16	17	17	14	14	18	16	18	16	18	17	17	18	18	17	15	18	20	19	17	22	20	20	20	21	18	21	21	21	20	21	22	20	23	23	21	22	21	22	22	19	25	23	23	22	24	26	0	4	2	1	7	3	8	3	3	9	6	13	17	2	3	9	9	7	14	11	3	15	32	18	32	14	12	20	3	32	17	7	32	18	18	26	12	32	33	26	28	49	18	22	37	18	34	32	12	38	47	27	19	63	50	13	43	41	33	37	33	66	20	31	18	35	41	31	17	47	14	66	39	26	26	36	62	14	77	54	1	1	1	1	1	3	1	2	1	1	1	1	1	4	4	3	1	1	1	2	5	3	1	1	1	1	2	1	5	1	2	2	1	2	2	2	1	1	3	1	1	1	2	1	2	2	1	2	2	2	1	2	2	2	1	5	1	1	1	4	4	1	3	2	5	1	3	4	7	2	5	1	2	1	5	3	1	4	1	2
31000	-593.175202867544840	-591.242287880688082	-1.932914986856768	0.000263709685002	0.000039459614897	0.149632786132187	0.486431916866840	0	2	3	1	7	5	8	8	8	10	10	12	10	10	12	13	11	11	14	12	12	14	15	12	14	14	13	13	14	14	16	11	15	17	17	17	16	17	19	17	18	19	18	17	16	17	18	17	17	20	18	15	18	21	21	20	20	21	20	18	20	21	21	18	22	20	23	23	21	24	22	22	22	20	24	24	23	22	25	27	0	1	1	1	3	3	3	5	5	9	3	7	5	7	9	10	9	7	17	10	7	14	24	11	11	7	18	20	12	18	25	9	19	20	22	25	28	29	23	5	29	25	27	13	28	11	15	22	30	38	12	28	16	56	34	43	12	26	51	31	17	43	64	45	27	40	43	65	44	39	48	62	50	64	47	65	66	47	77	68	1	1	1	1	2	1	2	1	1	1	3	2	2	1	2	1	2	2	1	1	3	1	1	2	2	3	1	1	1	1	1	2	1	3	2	1	1	1	2	6	2	2	3	3	2	4	3	1	1	1	3	1	2	1	2	2	4	3	1	1	3	2	2	1	3	2	2	1	2	3	4	1	1	1	3	2	1	3	1	3
31500	-543.003352100941129	-541.008449267431388	-1.994902833509705	0.000217303073070	0.000030299938083	0.139436307342955	0.594812998560051	-1	3	3	1	9	6	8	7	8	10	9	11	11	12	10	13	11	13	14	12	14	15	15	12	15	15	13	13	11	16	15	14	15	16	16	16	16	17	18	17	16	19	16	18	16	19	19	17	16	19	19	17	17	22	21	20	20	20	20	20	20	21	20	21	23	19	22	22	18	24	20	22	23	21	25	23	23	23	21	24	0	4	4	1	7	3	6	6	6	9	8	9	10	11	9	24	10	29	20	7	12	20	27	13	28	12	15	29	10	14	16	20	12	18	12	12	7	31	45	7	28	40	33	41	12	41	18	21	9	38	38	29	31	45	47	69	45	37	53	37	39	48	51	44	38	48	16	46	30	52	48	71	50	52	55	50	79	63	71	46	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	2	1	1	2	2	2	2	3	1	1	5	1	1	1	2	3	1	2	1	4	2	1	3	1	5	1	1	2	3	1	2	1	2	1	2	3	1	5	2	1	3	2	1	1	2	2	1	1	2	1	2
