step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
45000	-325.937229397228236	-324.108998382602408	-1.828231014625836	0.000091661106874	0.000015596341095	0.170152222978005	0.580579578954377	3	2	1	5	7	4	3	6	6	6	5	6	6	9	7	6	7	7	9	7	8	8	8	8	8	8	8	9	9	9	9	8	8	10	11	10	10	11	10	11	11	9	11	11	12	11	10	12	13	13	12	14	13	14	13	14	15	15	2	3	0	6	8	2	3	7	6	6	7	0	11	24	10	4	6	11	12	12	17	4	13	5	16	10	20	18	18	17	6	6	4	26	18	29	28	29	30	21	29	10	37	47	18	17	18	26	48	44	47	45	40	47	47	45	36	45	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	3	1	3	1	1	1	2	1	1	2	1	2	2	2	2	2	2	2	4	1	1	2	1	2	1	2	1	1	2	2	3	2	1	2	2	2	2	1	3	2	4	2
45500	-344.939215144171783	-343.334558338588806	-1.604656805582995	0.000161522075943	0.000038445554125	0.238020430954421	0.528669147969574	3	2	1	4	4	3	5	3	6	6	6	5	5	9	8	6	5	7	9	7	8	8	8	8	8	7	6	9	8	9	9	9	9	10	11	9	9	10	7	11	11	11	11	11	12	12	12	12	13	14	13	14	13	14	14	12	15	15	2	3	0	2	3	2	8	3	17	6	13	0	5	5	9	4	4	7	20	27	10	10	11	5	26	16	12	29	18	22	39	9	26	25	29	18	29	29	16	25	38	10	37	18	18	30	28	25	16	36	38	41	42	47	35	28	41	52	1	1	1	1	2	1	2	2	1	2	1	1	1	4	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	3	1	2	3	1	1	2	1	3	1	5	2	2	4	3	3	3	7	4	2	3	2	2	3	2	1	1
46000	-261.053335016778192	-259.385830677993454	-1.667504338784751	0.000093423085408	0.000019999045613	0.214069633065172	0.743690706573106	3	2	1	6	7	5	6	4	6	6	5	5	7	7	8	7	7	7	9	7	8	8	8	8	8	8	8	9	10	9	9	9	9	9	10	10	10	11	10	11	8	11	11	11	12	11	11	12	13	14	12	14	10	14	13	11	15	13	2	3	0	6	11	8	11	3	6	6	8	0	7	8	9	10	9	11	12	12	4	9	13	14	16	16	20	18	41	21	21	16	26	26	28	41	41	29	4	31	18	26	37	29	56	53	41	42	42	44	47	56	31	29	56	29	54	35	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	3	1	1	2	1	2	1	3	2	1	1	3
46500	-280.647612540610169	-279.169555791954565	-1.478056748655625	0.000078469566682	0.000024409228217	0.311066178253886	0.755376417349625	3	2	1	6	7	5	4	6	6	6	6	5	6	8	8	7	7	7	9	7	6	8	8	8	8	8	8	8	9	9	8	9	9	10	10	10	10	10	10	10	11	10	11	11	12	12	12	11	13	13	13	14	11	12	14	13	14	15	2	3	0	6	8	2	3	7	6	6	7	0	7	5	17	9	9	13	27	12	6	17	7	5	16	16	20	18	18	21	21	16	26	26	28	29	18	29	31	25	29	22	29	38	35	53	41	34	42	44	38	56	30	41	56	45	37	56	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2	1	1	1	2	2	3	1	2	1	1	1	1	2
47000	-290.582576115770848	-288.920266408867406	-1.662309706903459	0.000153404288945	0.000033113777594	0.215859529235097	0.782915482529115	3	2	1	6	7	5	4	6	6	6	3	5	5	9	8	7	7	7	8	7	8	8	8	8	8	8	8	9	10	9	9	8	9	10	10	10	10	11	10	9	10	11	11	11	11	12	12	11	13	14	13	13	10	14	14	14	15	15	2	3	0	6	7	2	11	11	6	6	3	0	7	8	9	9	9	11	12	12	17	17	5	13	16	16	20	18	28	21	21	16	26	26	28	28	14	41	31	4	28	26	37	37	28	53	18	40	42	47	44	45	31	47	45	52	47	45	1	1	1	1	3	2	1	1	1	1	1	1	1	3	2	1	1	3	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	1	2	2	1	2	2
47500	-323.884818030220629	-322.065097936584436	-1.819720093636175	0.000099035991752	0.000017038500121	0.172043514879511	0.567314186038606	3	2	1	6	6	3	6	3	6	5	5	3	7	8	8	7	7	7	8	7	7	5	6	5	6	8	5	8	10	9	9	9	9	10	11	8	10	11	10	11	9	11	9	11	12	12	12	12	13	13	12	14	13	13	14	14	13	14	2	3	0	22	8	2	11	3	22	6	8	0	11	24	22	25	9	11	12	27	4	6	24	8	10	25	12	18	18	4	6	16	26	26	28	18	18	41	30	30	18	30	18	29	28	39	37	34	42	44	41	45	46	37	45	45	35	45	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	4	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	1	2	2	2	2	2
48000	-279.193909410095273	-277.589031820437015	-1.604877589658248	0.000096028455080	0.000022847704964	0.237926403635358	0.770479800261165	3	2	1	5	7	4	6	4	6	6	5	6	7	9	8	7	7	7	9	7	8	8	7	8	8	8	8	8	9	6	9	8	9	9	11	9	8	11	10	8	9	11	11	11	12	12	12	11	13	14	13	14	12	12	13	14	15	15	2	3	0	6	11	1	11	3	4	4	8	0	8	24	9	9	9	11	12	12	30	17	8	8	16	16	20	18	18	4	30	16	16	26	29	28	18	41	40	30	18	25	37	29	35	39	38	34	42	38	29	45	39	43	45	45	52	55	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	3	2	1	1	2	1	2	2	1	4	2	2	1	1	2	1	1
48500	-258.290088866252802	-256.840565372343406	-1.449523493909378	0.000094246968752	0.000031720341651	0.336566173653474	0.734807455743338	3	2	1	6	7	4	6	5	6	5	6	6	7	9	8	7	7	7	9	7	8	8	8	7	8	8	8	9	10	9	9	9	9	10	10	10	8	11	10	10	9	11	10	11	12	12	11	12	12	13	13	14	13	14	13	14	15	15	2	3	0	10	11	2	8	3	10	6	8	0	7	24	9	9	9	8	12	12	4	17	13	8	16	16	20	18	41	21	21	25	26	17	28	41	18	41	31	30	18	34	37	43	28	31	41	26	42	44	38	45	46	43	28	45	47	45	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	1	1	1	1	2	2	2	2
49000	-260.474826680874344	-258.753609053597131	-1.721217627277238	0.000079552983207	0.000015684849982	0.197162310575961	0.667993101977580	3	2	1	5	7	4	6	5	6	6	6	6	7	9	8	7	7	7	9	7	8	8	8	8	8	8	8	9	10	9	8	9	9	10	11	10	10	11	10	11	11	11	11	11	12	12	9	12	13	14	13	14	13	14	11	14	15	14	2	3	0	6	8	2	8	3	6	6	8	0	8	5	9	9	9	8	12	12	6	17	7	5	16	16	20	18	47	21	10	16	26	26	28	47	47	47	31	30	47	34	37	47	55	40	18	34	42	44	44	45	31	43	29	45	41	55	1	1	1	1	2	2	1	3	2	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	1	1	2	1	2	2	2	1	3	1	1	2	3	2
49500	-282.654664014664434	-281.071470862208912	-1.583193152455523	0.000102353330051	0.000025338810168	0.247562147274252	0.678695734839238	3	2	1	6	5	5	6	4	6	6	6	6	7	8	7	7	7	7	9	7	8	8	7	7	8	8	8	9	9	8	9	8	8	10	11	10	10	11	9	11	9	11	11	11	11	12	12	12	13	13	13	13	10	13	14	14	13	15	2	3	0	6	8	8	5	3	6	6	5	0	7	24	9	9	9	8	12	12	6	17	7	5	16	16	20	18	18	6	4	16	15	26	28	41	41	18	30	10	18	26	37	29	29	53	18	34	42	44	44	47	39	29	28	52	47	45	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	4	2	2	1	2	2	2	2	2	2	2	2	1	1	2	4	1	1	2
50000	-291.165184565136713	-289.527107233574213	-1.638077331562504	0.000104765069523	0.000023533358595	0.224629818906974	0.709734794023438	3	2	1	6	4	4	6	6	6	6	5	6	6	8	8	7	7	7	8	7	8	8	6	7	8	8	8	9	10	8	9	9	9	10	11	9	8	11	10	11	10	11	11	11	11	11	12	12	12	14	13	14	13	13	14	13	15	15	2	3	0	6	3	2	11	5	6	6	5	0	11	5	9	4	9	5	12	12	6	17	5	8	16	16	20	18	18	6	30	10	26	32	41	18	18	41	6	4	18	39	29	29	18	31	18	42	42	44	29	29	46	47	29	45	50	56	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	3	1	1	1	1	1	2	1	1	4	2	2	1	1	1	1	2	2	1	1	2	3	3	2	1	3	1	1	2
50500	-305.288519663157786	-303.466502893581719	-1.822016769576073	0.000113670990349	0.000019497913087	0.171529367579302	0.638163536554878	3	2	1	5	6	5	6	4	6	6	6	5	7	9	8	7	7	7	9	6	8	8	5	8	8	8	8	9	10	6	9	9	9	10	11	10	9	11	8	11	11	11	11	10	12	11	12	12	13	13	13	13	13	14	14	14	14	15	2	3	0	8	8	1	3	3	6	4	8	0	11	24	9	9	9	5	20	12	30	16	8	11	16	16	20	18	11	4	39	25	26	21	28	11	18	28	6	21	18	34	37	28	35	39	41	42	42	44	44	29	46	38	45	45	36	45	1	1	1	1	1	2	4	3	1	1	2	1	1	1	2	1	1	1	3	1	2	1	1	2	1	1	2	1	3	1	1	1	1	2	1	2	1	1	2	3	2	1	2	1	1	3	1	1	1	1	2	3	2	2	2	2	3	2
51000	-281.808630531846916	-280.291394278336099	-1.517236253510792	0.000082385539520	0.000023331258778	0.283196042829101	0.570334101310709	3	2	1	6	5	5	6	6	6	4	4	6	7	9	8	7	7	7	9	7	8	8	8	8	8	8	8	9	9	9	8	9	9	10	11	10	10	11	10	10	11	11	11	10	12	12	9	12	13	14	13	14	13	13	14	13	15	15	2	3	0	6	11	10	5	5	10	2	3	0	7	24	9	4	9	11	12	12	4	4	7	5	16	16	20	18	18	6	6	22	22	26	28	18	18	37	31	4	47	34	28	47	41	31	18	42	42	44	44	45	46	43	45	18	38	45	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	2	2	3	2	1	1	2	2	2	3	1	2	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2	2	3	2	2
51500	-287.001225449818037	-285.418766927539707	-1.582458522278327	0.000104801215499	0.000025980594199	0.247903557941529	0.620221980751968	3	2	1	6	7	5	5	6	6	3	6	4	7	7	8	7	7	7	9	7	7	8	8	8	8	8	8	9	9	9	9	9	9	9	10	10	10	9	10	11	11	11	11	11	12	11	11	11	12	14	13	14	13	14	14	13	14	15	2	3	0	10	8	10	3	7	6	2	7	0	11	7	9	6	6	7	27	12	4	4	13	5	16	9	12	18	18	21	21	16	16	26	28	38	28	18	21	4	28	34	37	29	18	39	18	25	42	47	44	56	46	37	56	41	44	35	1	1	1	2	1	2	3	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	3	2	2	1	2	3	1	3	3	1	2	1	1	1	1	1	1	2	2
52000	-294.500270046051355	-292.830213204564416	-1.670056841486938	0.000098644367862	0.000021031085905	0.213201081433071	0.673030346595860	3	2	1	6	7	5	5	4	6	6	6	6	6	7	7	7	7	7	9	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	9	10	10	11	10	9	11	11	11	11	12	12	12	12	13	13	13	14	13	14	14	11	13	15	2	3	0	2	11	2	3	3	6	6	7	0	7	4	4	6	9	7	12	12	10	6	11	8	16	16	20	18	18	10	21	25	16	32	18	28	18	29	31	21	18	26	18	28	56	30	28	34	48	38	47	35	46	18	45	35	41	56	1	1	1	4	1	3	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	2	1	2	2	1	1	2	2	3	1	1	2	3	2	1	2	1	3	1	5	2	1	2	2
52500	-313.174871825022706	-311.450156816689855	-1.724715008332833	0.000115442968023	0.000022644380222	0.196152096657297	0.578561681049769	3	2	1	5	6	5	5	5	6	6	6	6	7	9	8	7	5	7	9	7	7	7	8	8	8	8	8	9	9	8	9	9	9	10	11	10	10	10	9	10	11	11	11	11	12	11	12	10	13	14	13	13	13	14	14	14	14	14	2	3	0	2	7	2	3	3	17	4	8	0	11	11	6	17	2	8	12	12	4	17	8	8	16	16	20	18	18	4	21	26	16	16	28	28	29	18	30	30	29	32	29	18	35	8	28	16	42	44	44	47	46	41	45	45	41	45	1	1	1	1	1	1	2	3	1	1	1	1	1	3	3	2	3	1	2	1	1	2	2	3	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	2	3	2	2	2	2	1	2	3	2	2	3	2
53000	-285.926566038576368	-284.379569574062600	-1.546996464513759	0.000107896326757	0.000028672442775	0.265740675670425	0.668226499056321	3	2	1	6	4	5	5	6	5	4	6	5	7	9	7	7	7	7	8	7	7	8	5	7	8	8	8	9	10	9	8	9	9	9	10	10	10	10	10	11	8	11	11	11	12	11	11	12	13	14	13	14	13	14	14	12	14	14	2	3	0	6	3	10	5	5	10	2	7	0	11	13	9	9	9	5	12	12	4	17	5	8	16	16	20	41	41	21	4	25	26	26	28	41	18	41	30	30	13	34	41	38	47	21	41	42	42	44	44	45	46	47	45	29	47	56	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	2	2	1	1	3	2	1	1	2	1	2	2	2	2	2	2	1
53500	-295.261058758569106	-293.763024637638182	-1.498034120930917	0.000094362553268	0.000027934134810	0.296029874591127	0.602063737734864	3	2	1	5	4	5	6	6	6	6	6	4	5	9	8	6	7	7	9	7	7	7	8	7	8	8	5	8	9	9	9	9	8	10	10	10	10	11	10	11	10	11	11	11	12	12	12	12	12	14	13	14	13	14	14	13	15	15	2	3	0	2	3	5	5	3	6	6	13	0	5	5	9	6	9	7	20	27	6	16	8	8	16	16	12	18	18	21	25	25	16	26	18	18	18	18	31	10	18	34	37	29	36	39	28	42	42	38	44	45	46	41	38	45	41	56	1	1	1	2	3	1	2	4	1	1	1	1	1	5	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	3	2	2	1	1	3	2	1	1	2	2	2	2	1	1	2	2	2	1	3	2	1	4	2
54000	-286.953923841906146	-285.428719912822942	-1.525203929083190	0.000100599738806	0.000027992804127	0.278259212790886	0.754511290913481	3	2	1	6	4	5	6	6	6	6	6	5	5	9	8	7	6	7	7	7	8	8	8	8	8	8	8	9	8	7	9	9	9	9	11	9	9	11	10	11	10	11	11	11	12	12	12	10	13	13	13	13	11	14	13	14	15	15	2	3	0	6	3	5	13	3	2	6	13	0	5	5	17	9	6	5	12	12	6	4	5	5	16	16	12	18	18	6	21	25	16	25	28	29	29	29	4	30	29	48	37	18	35	53	43	26	48	44	38	45	39	43	45	55	47	52	1	1	1	1	3	1	1	2	3	1	1	1	1	3	2	1	1	2	2	2	3	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2
54500	-329.619455171073128	-327.922179738204420	-1.697275432868684	0.000150637129147	0.000030784242001	0.204360254177331	0.606474863900518	3	2	1	5	6	5	6	4	6	4	6	6	7	8	8	7	7	7	9	7	6	8	8	8	8	8	8	9	8	8	9	9	9	10	11	10	10	11	7	11	10	11	10	11	12	12	10	12	13	12	13	14	13	11	14	14	12	14	2	3	0	10	3	2	8	3	10	1	8	0	3	5	17	4	6	8	12	12	6	39	8	5	16	9	20	29	13	21	21	25	26	9	28	29	18	47	10	21	29	39	29	43	47	9	29	42	46	47	41	45	31	29	45	45	41	47	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	2	3	1	1	1	3	1	1	2	1	1	1	2	3	1	1	2	1	2	1	1	3	3	2	3	2	1	2	6	1	1	1	1	1	2	2	3	2	2	2	2
55000	-308.130256672425503	-306.224320557730550	-1.905936114694965	0.000133737920281	0.000020660407856	0.154484291459141	0.557450739973264	3	2	1	6	4	5	5	6	6	5	6	6	7	9	8	7	7	7	8	7	6	8	8	8	6	8	8	9	8	8	9	9	9	9	11	10	9	11	10	11	8	11	10	9	12	11	11	12	13	14	13	14	11	14	14	14	14	15	2	3	0	10	3	3	3	7	10	5	6	0	11	8	17	25	9	7	12	12	10	16	5	5	6	25	20	18	5	17	30	16	26	26	28	41	41	44	31	21	18	26	37	18	47	6	28	32	34	44	38	45	6	43	45	35	47	52	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	4	1	2	1	2	1	3	1	2	3	3	1	2	5	2	2	3	3	1
55500	-258.192074680399799	-256.417632253734496	-1.774442426665293	0.000074248682566	0.000013572207292	0.182793913956198	0.653656989397581	3	2	1	5	7	5	6	5	6	4	6	6	7	9	8	6	7	7	9	7	8	8	8	7	8	8	8	9	10	6	9	9	9	10	11	10	9	10	10	11	8	11	11	11	11	12	12	12	13	13	13	13	13	14	12	14	14	14	2	3	0	10	7	10	8	3	6	2	8	0	8	24	9	10	9	8	27	12	4	17	8	8	16	16	20	41	18	4	21	26	26	26	29	18	41	18	31	21	18	34	37	29	28	40	18	42	42	44	44	45	46	47	45	55	29	55	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	3	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	3	1	2	2	2	2	1	2	1	2	2	2
56000	-273.546309250787942	-272.029983403423614	-1.516325847364307	0.000093578504979	0.000026555118471	0.283773698637984	0.677359791762621	3	2	1	6	7	5	6	4	6	6	5	6	6	9	8	7	7	7	7	7	8	8	7	8	8	8	8	9	10	6	8	8	9	10	11	10	10	11	10	10	11	11	11	11	12	11	9	12	12	14	13	11	13	14	13	14	15	15	2	3	0	6	8	2	8	3	6	6	8	0	11	5	17	9	9	13	12	12	30	9	13	8	16	16	20	18	18	6	10	16	26	33	28	28	47	47	31	21	18	9	37	29	41	39	18	34	42	51	38	18	39	47	45	45	54	45	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	1	1	2	1	1	2	2	2	3	3	1	1	1	1	2	1	1	1	2	2	3	4	1	2	1	2
56500	-265.393431473048281	-263.828494741839052	-1.564936731209252	0.000085834481480	0.000022005228286	0.256368162384360	0.674432310300349	3	2	1	6	7	5	6	5	6	3	6	5	7	9	7	7	7	7	9	6	8	8	7	8	8	8	8	9	9	9	9	9	9	10	10	10	9	11	10	10	11	11	10	11	12	11	12	12	13	14	13	14	13	14	13	14	15	15	2	3	0	10	7	10	8	3	6	2	8	0	11	5	9	9	9	8	12	12	6	9	8	8	9	16	20	18	18	6	21	22	25	25	28	18	18	18	31	31	18	25	37	36	35	31	29	42	42	44	38	41	46	38	45	55	47	56	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	2	2	2	1	1	1	2	1	2	2	3	1	1	2	1	1	1	2	2	2	1	2	2	2	1	2	2	1	1	2	1
57000	-289.924285104582054	-288.416805167394728	-1.507479937187323	0.000074651959610	0.000021614772595	0.289540592202706	0.630024552508030	3	2	1	6	4	5	5	6	5	4	6	6	7	9	7	6	6	7	8	7	7	8	8	7	8	8	8	9	9	7	8	9	9	9	11	10	10	11	10	11	11	11	11	11	11	12	11	11	13	14	12	14	13	14	13	14	15	14	2	3	0	6	3	10	5	5	10	2	7	0	7	8	17	9	10	5	12	12	4	17	11	5	6	16	20	18	18	16	21	25	26	26	28	18	18	36	30	30	29	34	37	18	28	40	29	22	42	44	44	55	46	43	45	45	29	55	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	3	3	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	3	2	2	1	1	1	2	1	2	5	1
57500	-282.243559241991818	-280.633358875937290	-1.610200366054549	0.000126836601266	0.000029893277273	0.235683367222343	0.707265314727537	3	2	1	6	4	5	5	6	6	4	6	4	7	9	8	7	7	7	9	7	8	8	7	7	8	8	6	9	10	9	7	9	9	9	11	10	9	11	10	9	11	10	11	11	12	11	12	12	12	13	13	14	13	14	13	14	15	13	2	3	0	6	3	10	5	3	6	1	7	0	5	24	17	8	9	8	12	27	4	17	8	5	16	16	12	18	18	4	8	16	8	26	28	37	18	18	40	4	18	30	37	29	38	40	41	42	42	38	44	55	40	38	45	55	38	45	1	1	1	1	1	1	1	4	1	1	1	1	3	2	1	1	1	1	2	1	2	1	1	3	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	3	1	1	2	1	1	2	1	1	2	2	2	1	2	3	1	1	3	1
58000	-256.704484231852405	-254.817457772598800	-1.887026459253599	0.000090828941624	0.000014355784602	0.158052976790350	0.799812298778651	3	2	1	6	4	5	6	6	6	4	5	6	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	10	9	8	8	9	9	11	10	10	10	10	11	9	10	11	11	10	11	12	12	13	13	13	14	13	14	12	13	15	15	2	3	0	6	3	10	11	5	6	2	5	0	11	24	17	9	4	7	27	12	6	16	13	8	16	16	20	18	18	6	9	16	26	26	28	28	41	28	31	30	18	34	37	29	41	39	28	42	48	44	41	55	46	47	45	45	47	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	1
58500	-270.996853783599306	-269.285699573963939	-1.711154209635352	0.000096021902305	0.000019216516152	0.200126384617090	0.589822668745304	3	2	1	6	4	4	5	6	6	5	6	6	7	9	8	7	7	7	8	7	8	8	6	7	8	8	8	8	10	9	8	9	9	10	11	10	9	11	10	10	9	11	11	11	11	11	12	12	12	13	13	12	13	14	14	13	14	15	2	3	0	6	3	1	5	7	10	6	7	0	7	24	17	4	10	5	20	12	4	9	5	5	16	16	20	18	18	4	6	25	16	32	28	41	18	18	21	21	18	34	41	29	29	39	38	42	42	44	44	45	46	43	52	29	56	52	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	1	3	2	3	1	1	1	2	1	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	2	2	2	3	1	2
59000	-282.478137808006238	-281.077355882770917	-1.400781925235335	0.000076276627313	0.000030524661142	0.400183676409633	0.740422353315454	3	2	1	5	4	4	6	6	6	6	6	5	5	9	8	7	7	7	9	7	8	7	8	8	8	8	8	9	10	9	9	9	9	10	11	10	10	11	10	10	9	11	11	11	12	12	9	12	12	14	13	14	13	14	14	14	15	15	2	3	0	6	3	2	13	5	6	4	13	0	5	8	17	10	10	5	12	12	4	9	8	8	4	16	12	18	18	21	21	25	26	26	36	41	47	28	31	30	18	34	37	47	47	40	18	42	42	44	29	45	46	43	45	38	29	45	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	2	2	3	2	2
59500	-273.514546893181375	-271.869875355537772	-1.644671537643595	0.000085084552032	0.000018903358882	0.222171456872702	0.706233860027035	3	2	1	5	7	4	6	4	6	6	5	4	7	9	8	7	7	7	9	7	8	8	8	5	8	8	8	9	10	9	9	9	9	10	11	10	10	10	7	11	9	11	11	10	12	12	12	12	13	12	13	14	13	14	14	14	14	14	2	3	0	6	7	1	8	3	4	4	8	0	11	8	9	9	9	11	12	12	10	9	7	8	16	16	12	18	28	21	39	25	26	16	29	28	41	28	10	21	18	34	41	41	41	40	29	42	42	18	50	45	46	43	28	45	47	45	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	3	1	2	1	3	4	2	1	2
60000	-314.326909426872305	-312.824182886226197	-1.502726540646116	0.000116804415172	0.000034195800668	0.292761199287592	0.573023154602319	3	2	1	6	6	4	6	5	5	5	5	6	7	9	7	7	7	7	9	7	7	8	8	7	7	8	8	9	10	8	9	9	9	10	11	10	10	11	10	10	9	11	11	11	12	11	12	12	13	14	13	12	13	13	14	14	13	15	2	3	0	10	3	2	8	3	6	6	3	0	7	24	9	9	9	11	27	12	10	21	8	8	10	16	20	18	18	21	21	25	16	9	29	18	41	36	30	4	18	4	37	28	35	40	18	31	34	28	47	44	39	43	45	45	29	45	1	1	1	1	4	2	1	2	1	1	4	1	1	2	1	2	2	2	1	1	2	1	2	2	1	1	1	2	2	1	2	2	2	4	1	1	1	1	1	3	2	4	1	1	1	1	2	3	2	3	1	1	2	2	2	2	1	3
