step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
36000	-381.356804104991227	-388.212292055950627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645920047496910	-1	1	2	1	2	4	2	8	8	8	10	8	12	9	10	11	10	12	11	13	13	13	15	15	15	14	17	18	18	19	23	22	22	22	24	26	24	22	25	24	25	26	24	23	25	26	26	25	25	28	29	30	29	28	31	30	31	33	33	32	32	34	32	34	34	35	35	34	35	0	1	1	1	4	3	0	2	6	6	6	6	15	6	10	10	8	11	15	19	19	16	21	22	21	16	24	25	24	27	28	27	29	24	32	30	34	0	43	31	40	37	32	0	31	40	31	44	44	31	46	41	49	48	50	47	56	56	54	0	48	57	57	59	61	61	57	61	0	1	1	1	1	1	1	1	3	3	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	2	2	1	2	1	1	1	1	1	2	2	1
36500	-392.668234297736603	-399.523722248696004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574567351623720	0	1	1	2	3	4	4	7	9	10	9	7	13	10	11	11	11	11	12	13	13	13	15	15	15	15	16	18	19	21	23	20	22	22	24	25	24	24	25	25	24	25	25	25	26	27	27	27	26	28	30	29	29	30	31	29	29	32	32	31	32	34	32	35	33	34	36	35	35	0	1	1	1	4	3	0	6	6	6	8	6	6	8	9	11	11	9	15	18	14	16	21	21	21	8	24	27	27	29	21	27	21	24	29	30	33	0	32	35	28	37	32	0	33	45	31	44	44	45	46	47	49	48	50	41	41	57	54	0	48	57	57	59	54	61	62	65	0	1	1	1	1	1	1	1	2	2	3	1	2	4	2	2	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	5	2	3	4	2	2	1	1	2	1	3	1	2	1	1	1	2	1	1	1	3	1	2	2	2	2	3	1	1	1	2	2	2	2	2	1	1	1	1
37000	-392.872086789934201	-399.727574740893601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661224505129263	0	2	3	2	3	5	4	7	8	10	9	9	12	9	11	11	11	10	10	13	13	14	14	15	15	12	17	17	21	21	22	22	21	21	23	24	23	23	25	25	24	26	23	25	25	26	26	26	27	29	29	30	28	30	30	29	31	32	32	31	33	33	33	35	35	35	35	34	35	0	1	1	1	4	3	0	2	6	11	6	6	15	8	6	14	9	11	11	11	14	26	21	23	21	10	24	24	24	23	29	27	24	21	33	29	29	0	43	31	34	37	32	0	31	41	41	44	44	30	46	47	49	48	30	47	56	56	48	0	54	57	41	59	59	61	62	61	0	1	1	1	1	1	1	1	3	2	1	2	2	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	2	4	1	2	3	3	1	1	1	1	2	2	3	2	1	1	1	2	1	1	1	5	2	2	1	2	3	2	1	2	4	1	2	1	4	2	2	1	1	1	1
37500	-395.237758724797459	-402.093246675756859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660207777507297	0	2	3	1	2	4	4	7	8	8	9	6	13	9	10	12	11	11	11	13	14	13	14	16	15	15	18	18	20	21	23	22	19	22	22	26	25	24	25	22	24	25	24	24	25	26	26	25	27	29	30	29	29	30	30	30	29	31	32	32	33	34	31	35	32	35	32	36	37	0	1	1	1	4	2	0	6	2	3	9	6	19	10	9	17	11	15	15	15	9	18	14	23	21	22	24	21	24	28	33	28	24	29	27	34	30	0	27	28	28	30	28	0	31	45	41	44	44	45	46	47	49	48	50	41	47	52	54	0	65	63	57	59	54	61	57	61	0	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	3	2	3	2	3	1	1	1	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-357.810012166532943	-364.665500117492343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710695335894371	0	1	3	2	3	4	4	8	9	9	7	7	12	10	12	11	11	11	10	14	12	13	15	16	15	14	17	19	21	20	23	22	23	22	23	24	24	24	25	25	25	25	23	25	25	27	27	27	26	28	30	29	30	30	31	31	30	32	32	31	33	33	32	34	35	35	35	36	36	0	1	2	1	4	3	0	6	6	6	6	6	17	8	19	10	11	8	9	13	14	16	21	21	21	8	21	25	27	27	29	24	29	30	28	30	34	0	43	31	31	36	32	0	37	45	41	44	44	45	46	31	49	48	50	57	52	52	44	0	54	63	57	59	59	61	62	65	0	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	2	2	2	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	3	1	2	1	1	1	2	1	1	1	1
38500	-356.378145871055040	-363.233633822014440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756068379846840	0	1	2	1	2	5	4	8	6	10	9	8	11	10	10	12	11	12	12	13	13	11	15	16	15	15	18	18	20	20	23	21	22	22	24	25	24	21	24	24	24	25	24	24	26	27	27	26	27	28	28	29	29	30	31	30	30	31	32	31	34	32	33	34	34	35	35	36	36	0	1	1	1	4	3	0	9	6	8	9	6	8	9	8	17	11	22	15	18	22	6	22	23	21	16	24	24	27	28	33	27	27	30	30	30	34	0	24	31	31	30	32	0	40	40	41	44	44	45	45	47	49	48	50	41	52	47	54	0	54	57	57	59	59	61	56	61	0	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	4	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1
39000	-362.088711248605648	-368.944199199565048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674455546938759	0	2	3	1	2	4	4	8	7	10	10	9	12	9	9	11	12	11	11	14	13	13	15	15	15	15	18	18	21	21	23	20	21	23	24	25	23	23	23	23	24	25	24	23	26	28	26	26	26	28	29	28	28	30	30	30	31	33	32	32	32	34	33	34	34	35	35	34	37	0	1	2	1	4	2	0	6	6	8	8	9	10	6	6	10	11	11	9	15	10	16	21	21	21	10	23	24	25	28	33	27	24	33	29	27	30	0	32	28	31	37	39	0	31	31	41	44	44	31	31	47	49	48	50	52	56	57	54	0	54	57	57	59	54	54	57	61	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	4	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	3	2	1	1
39500	-380.868228237793801	-387.723716188753201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567807196028815	0	1	2	1	3	5	4	8	8	10	8	8	13	8	10	11	12	11	11	13	13	13	12	16	15	15	17	18	20	19	23	21	20	22	23	26	24	24	24	24	24	26	23	25	25	27	26	26	27	27	29	30	29	30	30	30	30	32	31	32	31	34	32	34	34	35	35	35	37	0	1	1	1	4	2	0	2	1	11	6	6	9	6	8	10	11	9	11	19	14	18	14	21	21	22	25	24	28	27	33	27	27	30	33	30	30	0	43	33	34	37	32	0	31	41	40	44	44	45	46	47	49	48	50	41	47	52	48	0	48	57	57	61	48	65	57	61	0	1	1	1	1	1	2	1	3	3	2	1	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	2	2	2	2	1	3	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	3	2	3	2	1	2	1	2	2	1	2	5	1	3	2	1
40000	-378.593684351373668	-385.449172302333068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654498674661292	0	2	2	1	3	4	4	8	10	9	10	8	12	10	10	12	11	11	12	13	13	13	14	16	15	15	17	19	22	20	23	21	22	20	24	26	24	24	25	22	24	26	23	24	25	27	26	26	26	29	29	28	28	29	31	31	30	32	33	32	33	34	33	35	33	36	35	36	36	0	1	1	1	4	3	0	6	8	8	8	6	9	6	8	10	9	11	11	13	17	10	14	23	23	10	26	24	27	28	32	27	27	24	29	30	30	0	43	34	34	33	32	0	31	45	41	44	44	45	46	47	49	48	50	47	52	56	54	0	48	57	57	59	54	61	56	61	0	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	2	2	3	2	1	2	1	1	3	1	1	3	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	2	1	3	1	2	1	1
40500	-381.770903167382187	-388.626391118341587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657201709243509	-1	0	2	2	3	5	4	8	10	8	10	8	13	10	12	11	10	12	11	13	13	13	15	16	15	16	15	19	20	20	22	22	21	22	22	26	24	23	24	24	24	24	23	24	25	26	27	27	26	27	29	30	29	29	31	31	30	32	30	31	32	34	33	34	34	35	36	34	36	0	1	1	2	4	3	0	3	10	6	10	6	19	10	9	8	6	9	9	17	14	8	22	27	16	16	22	24	14	24	29	29	24	30	33	33	33	0	43	31	31	34	32	0	34	40	41	44	44	45	46	47	49	48	45	57	47	57	54	0	59	57	56	59	61	54	62	61	0	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	3	1	1	2	1	2	1	1	2	2	1	2	3	2	1	1	2	2	1	3	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	1	2	1	1	1	1	3	1	2	1	2	1	2	1
41000	-364.633406114783043	-371.488894065742443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642961523104136	-1	2	2	1	3	4	4	7	10	8	9	8	12	10	12	11	11	8	11	14	13	14	14	15	16	15	17	18	19	20	21	21	20	21	24	24	23	24	24	25	25	26	25	23	25	27	27	27	27	28	29	29	29	30	31	31	30	32	32	31	34	35	34	35	34	35	35	33	36	0	1	1	1	4	3	0	6	10	6	18	8	9	10	19	8	11	8	11	16	14	16	21	21	21	19	24	24	24	27	33	29	29	30	33	30	34	0	32	31	31	37	32	0	31	41	41	44	44	45	46	47	49	48	50	57	52	41	54	0	59	63	57	61	54	65	58	54	0	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	2	1	3	2	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	1	2	2	1
41500	-376.036659189940451	-382.892147140899851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620069397535553	0	1	2	1	2	4	4	8	9	8	9	8	12	9	12	12	11	11	11	13	13	13	14	16	15	14	17	18	19	20	23	21	22	22	23	25	25	23	25	25	25	25	23	24	25	27	27	27	25	28	28	29	30	28	31	30	29	32	31	32	32	34	33	34	34	34	35	36	35	0	1	2	1	4	3	0	6	6	6	6	6	19	8	3	10	11	10	9	19	14	17	16	23	21	13	24	24	27	29	30	29	14	30	29	34	30	0	43	28	30	30	32	0	31	41	41	44	44	33	46	47	49	48	50	57	47	47	54	0	59	57	57	59	61	61	63	61	0	1	1	1	1	1	1	1	2	2	2	2	2	1	1	4	3	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	5	1	3	2	3	1	1	3	2	3	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	3	2	2	1	1	1	2	1
42000	-376.387250822967587	-383.242738773926988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736177959096529	0	2	3	2	3	5	4	8	10	9	8	8	11	10	12	11	12	10	10	14	13	13	14	15	15	13	17	18	21	20	22	22	21	22	21	26	22	23	24	25	24	25	23	25	25	28	26	27	27	27	30	30	29	30	30	31	28	31	33	30	31	32	33	34	35	35	35	33	36	0	1	1	1	4	3	0	6	6	8	6	6	19	10	19	10	18	8	6	13	16	16	14	23	21	10	24	27	28	24	30	23	27	33	30	34	30	0	43	31	31	37	30	0	31	45	40	44	44	40	46	41	49	48	50	57	47	47	61	0	54	58	57	59	61	61	56	54	0	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	2	2	1	5	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	4	1	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1
42500	-353.493471378396009	-360.348959329355409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739416358852452	0	1	3	1	3	5	4	8	7	8	9	9	12	10	10	11	11	12	10	13	12	13	14	15	16	15	17	19	21	20	22	20	21	23	23	26	24	23	22	24	24	25	25	24	26	27	26	26	27	27	28	29	29	30	29	31	30	32	32	32	34	35	33	34	33	36	36	36	36	0	1	2	1	4	1	0	3	6	9	9	8	19	10	6	10	11	19	9	19	14	14	21	21	21	22	24	24	27	28	30	27	24	30	33	34	30	0	32	31	31	37	39	0	40	40	41	44	44	45	46	47	49	48	50	57	52	52	48	0	65	63	56	59	48	54	62	65	0	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	3	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	4	4	1	1	1
43000	-364.521207667010003	-371.376695617969403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778256474679660	-1	1	1	1	2	5	5	7	9	9	9	9	12	10	11	11	11	11	10	13	13	12	14	15	15	14	17	18	21	19	23	20	20	23	23	26	25	24	21	24	24	25	25	24	25	27	26	26	26	29	29	28	29	30	30	31	30	32	33	32	33	35	34	34	34	35	35	36	36	0	1	1	1	4	3	0	2	8	8	6	8	19	11	9	8	11	8	8	16	16	10	14	21	15	10	24	24	33	28	33	24	27	30	29	34	34	0	32	31	31	33	33	0	31	31	41	44	44	45	46	47	49	48	50	57	47	52	54	0	54	63	56	59	61	61	57	54	0	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	2	3	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	2	3	1
43500	-392.130913494620870	-398.986401445580270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746548699541457	-2	0	1	1	2	5	2	7	10	9	10	8	12	9	11	10	12	12	12	13	13	11	15	16	15	15	18	17	20	19	23	20	22	22	24	26	25	23	22	24	25	25	25	25	25	27	27	26	27	28	29	30	29	30	29	29	30	32	31	31	34	32	33	33	33	35	35	36	36	0	1	2	2	4	2	0	6	8	6	10	2	15	6	9	10	11	11	11	15	9	10	21	21	19	11	24	23	27	27	33	21	29	30	33	34	34	0	32	33	31	34	32	0	31	45	41	44	44	40	46	40	49	48	50	47	47	52	48	0	54	56	56	59	54	59	57	65	0	1	1	1	1	1	3	1	1	1	2	1	4	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	3	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	3	1	1	2	2	2	1
44000	-382.746705418332795	-389.602193369292195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620205238575919	-1	2	3	1	2	4	3	7	7	10	9	9	12	8	11	11	10	11	10	12	13	13	14	15	15	15	16	18	21	20	22	22	21	22	22	26	24	21	25	24	22	25	25	24	24	27	26	26	26	26	29	29	28	28	29	30	30	32	31	32	33	34	33	34	33	36	34	34	37	0	4	1	1	4	1	0	6	6	14	8	9	17	6	19	10	8	11	8	17	14	16	21	23	21	10	24	24	21	28	28	30	27	30	33	37	34	0	32	31	29	37	32	0	31	50	41	44	44	29	46	41	49	48	50	47	47	56	54	0	48	47	57	65	54	61	56	65	0	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	4	1	2	2	2	1	1	2	1	1	2	1	1	1	3	1	2	1	2	1	1	2	1	3	1	1	2	2	2	1	2	1	3	5	2	1	2	2	2	1	1
44500	-358.113794295847129	-364.969282246806529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781286290972544	0	1	2	1	3	5	3	9	7	8	10	8	13	10	10	11	11	12	12	12	13	13	14	16	16	15	17	19	21	19	23	22	22	21	23	25	22	23	23	23	24	26	25	25	25	26	26	26	26	27	29	29	28	30	30	31	30	32	32	31	32	34	33	34	35	35	35	36	37	0	1	1	1	4	3	0	6	6	9	6	2	19	10	6	10	9	15	15	15	14	16	14	21	23	22	24	23	24	27	28	27	27	30	28	30	34	0	29	33	31	37	39	0	31	31	41	44	44	31	46	47	49	48	50	57	52	52	54	0	54	56	57	59	61	61	63	65	0	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	3	2	1	2	2	2	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	2	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1
45000	-374.164214251580688	-381.019702202540088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674312021219957	0	1	2	1	3	5	4	8	9	9	8	8	12	10	11	11	12	11	11	13	12	13	14	14	15	15	17	18	21	20	23	22	21	23	23	26	24	24	25	24	23	25	24	24	25	27	26	27	26	28	29	28	29	28	30	30	30	32	32	28	33	35	33	35	35	36	35	35	37	0	1	2	1	4	2	0	6	8	8	6	6	9	6	8	10	11	11	14	9	14	16	21	13	21	16	24	27	28	19	30	28	13	30	33	34	30	0	29	34	33	30	32	0	40	40	41	44	44	40	46	47	49	48	50	52	52	57	48	0	54	63	56	61	61	61	57	59	0	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	3	2	2	5	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	2	2	1
45500	-363.109288926936074	-369.964776877895474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626296547718702	-1	0	2	1	2	5	3	7	9	9	9	7	13	10	11	12	12	11	12	13	13	13	15	15	15	15	18	18	21	19	24	21	23	22	24	25	24	23	24	21	24	26	22	23	26	27	26	25	27	28	29	30	29	30	30	30	29	32	32	32	34	33	32	34	34	34	34	35	37	0	1	2	1	4	3	0	6	8	8	6	6	15	10	10	10	9	11	15	8	14	15	14	21	21	22	24	24	27	27	29	27	29	30	27	32	30	0	43	28	40	34	32	0	40	31	41	44	48	45	46	47	49	48	50	57	47	52	54	0	54	56	47	59	54	59	63	61	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	2	2	1	2	4	3	2	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	2	3	1	2	1	1	1	1
46000	-387.995039112679365	-394.850527063638765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537037697646484	-1	1	2	2	3	5	5	7	9	9	8	8	11	8	12	11	10	12	10	13	14	13	14	15	15	16	18	17	21	21	22	20	21	22	23	25	23	24	24	24	24	25	24	25	25	26	26	27	27	28	29	29	30	30	30	30	31	33	32	32	31	34	33	33	34	35	36	36	36	0	1	2	2	4	3	0	3	6	6	6	6	19	6	13	10	8	8	11	17	14	15	9	23	9	22	10	24	21	23	27	24	28	32	27	34	33	0	27	31	31	37	32	0	31	40	41	44	44	31	46	41	49	44	50	52	56	52	61	0	48	63	56	59	61	61	62	54	0	1	1	1	1	1	1	1	3	3	2	3	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	4	1	3	2	2	2	2	1	2	2	1	1	3	2	1	1	2	1	2	1	1	1	1	3	2	3	1	3	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1
46500	-362.601106186206152	-369.456594137165553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674558727953655	0	1	3	1	3	4	5	7	10	8	9	8	13	10	12	11	11	11	10	13	14	13	14	16	15	14	17	18	21	20	23	21	23	23	23	24	22	24	24	24	24	25	24	25	26	28	26	27	26	27	29	30	28	28	31	28	30	32	31	32	32	35	34	34	33	35	35	36	37	0	1	2	1	4	2	0	6	8	6	8	8	15	10	19	10	11	11	11	8	16	10	14	21	21	16	23	21	24	27	28	28	29	30	37	30	29	0	32	31	31	34	32	0	36	40	41	44	44	45	46	47	49	48	45	47	56	52	48	0	48	63	57	59	54	61	63	66	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	2	1	3	2	1	1	1
47000	-396.834881482870060	-403.690369433829460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675976516296641	0	1	3	2	3	5	3	8	8	8	7	9	12	9	11	11	11	10	9	14	13	13	14	15	16	13	18	18	21	20	22	22	21	23	24	25	24	23	25	23	24	25	23	24	26	27	26	27	27	28	29	30	28	30	31	30	28	32	33	31	31	34	33	34	35	35	35	34	35	0	1	2	1	4	1	0	2	1	11	6	11	19	6	11	10	11	11	11	15	11	19	14	21	24	13	24	24	27	24	28	33	27	28	27	29	30	0	43	29	40	31	32	0	40	40	41	44	44	40	46	47	49	44	50	57	47	52	61	0	54	56	57	59	59	61	63	61	0	1	1	1	1	1	3	1	2	3	1	1	2	2	2	2	2	2	1	1	2	3	1	2	2	1	1	1	1	2	2	2	1	2	2	3	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1
47500	-349.604380943147135	-356.459868894106535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702698831217864	0	1	2	2	3	5	3	8	7	9	9	9	12	9	11	11	12	11	12	13	13	13	15	16	14	15	16	18	21	19	23	21	23	22	24	25	24	22	25	23	24	26	24	25	25	27	26	27	26	28	29	29	29	30	30	31	28	32	32	31	32	34	33	34	34	34	35	35	36	0	1	2	1	4	2	0	6	2	9	9	9	15	9	8	10	11	11	6	15	9	16	21	21	21	17	21	27	28	24	24	28	29	30	34	30	29	0	32	28	40	37	32	0	40	31	41	44	44	45	46	47	49	48	50	57	47	47	48	0	48	56	57	59	61	61	56	66	0	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	2	1	1	1	3	1	1	2	1	3	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	4	2	1	3	1	2	1	1	1	2	1	1
48000	-383.192827756073257	-390.048315707032657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645474209847566	0	2	2	2	3	4	3	8	9	9	9	9	11	9	11	10	12	12	11	14	13	12	14	15	16	16	17	18	20	21	22	21	22	23	21	26	24	23	23	23	24	25	25	25	26	27	26	27	26	28	30	30	29	29	30	30	31	33	31	32	33	34	32	34	33	34	36	36	36	0	1	1	1	4	2	0	6	6	6	8	8	14	6	9	10	11	19	6	13	14	8	21	21	21	20	24	27	27	27	28	27	35	30	27	34	30	0	32	31	31	37	39	0	31	40	41	44	44	31	45	47	49	48	45	47	52	57	54	0	48	52	52	59	54	61	63	66	0	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	3	2	2	3	1	1	2	1	2	1	2	2	2	1	1	1	3	2	2	1	1	1	1	1	1	1	3	2	1	1	1	3	2	2	3	1	2	3	1	1	1	1	3	2	2	1	2	1	2	1	1
48500	-392.333964207498923	-399.189452158458323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609843406312051	-1	1	3	1	3	4	4	7	7	8	10	8	13	9	10	11	12	11	11	13	14	13	14	15	16	15	17	18	20	20	22	20	20	23	24	26	24	21	24	25	24	26	22	24	26	28	26	26	26	28	29	29	29	30	30	31	30	31	32	31	33	34	33	35	34	34	35	36	37	0	1	2	1	4	1	0	2	1	3	9	8	14	9	6	14	10	9	10	11	14	14	22	14	21	16	24	24	23	28	29	28	27	30	29	34	30	0	29	31	31	24	32	0	31	45	41	44	44	45	46	47	49	48	50	41	52	52	54	0	54	52	57	59	61	61	62	61	0	1	1	1	1	2	2	1	2	4	3	1	1	3	1	3	1	2	2	2	1	3	2	1	3	1	2	1	1	2	1	1	1	2	2	2	3	1	1	2	2	1	5	1	1	2	1	1	1	1	1	1	2	1	2	1	4	1	1	1	1	1	2	2	1	1	1	1	2	1
