step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
13500	-507.602300624132454	-514.457788575091854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688262072887104	-1	1	1	2	0	2	1	2	4	2	2	3	0	3	4	3	2	3	3	5	4	4	3	1	4	4	2	4	6	5	3	4	5	4	6	6	5	4	5	5	5	5	5	5	5	4	5	5	6	6	6	6	6	6	7	6	8	6	6	6	6	6	7	5	8	7	7	7	7	9	8	7	8	6	8	7	8	8	8	8	8	8	8	8	8	10	9	9	6	9	9	10	9	9	11	9	11	9	10	10	10	13	11	11	11	14	0	1	1	7	1	5	13	5	17	7	3	3	1	24	8	17	3	17	10	10	11	14	24	5	8	23	24	17	45	46	17	19	4	16	21	41	22	24	22	25	24	16	17	9	16	16	16	31	48	19	40	26	17	10	4	11	72	23	22	43	43	43	44	46	55	34	41	53	54	56	56	35	14	43	61	61	47	52	89	68	56	72	74	76	0	98	77	58	48	79	82	61	0	54	100	41	61	80	87	87	96	105	98	100	89	102	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	3	3	2	4	1	3	2	1	1	1	2	1	1	2	2	1	1	2	2	1	3	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	4	1	1	1	1	2	2	1	3	1
14000	-489.294934901090471	-496.150422852049871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585606814030857	0	1	1	2	1	2	3	1	4	1	3	3	2	3	4	3	2	3	3	3	4	4	4	3	4	4	2	3	6	3	4	4	5	5	5	6	5	5	7	5	5	5	5	4	5	5	5	5	6	6	5	6	5	6	7	6	9	6	6	6	6	7	7	6	8	6	8	7	6	8	8	6	7	7	8	7	7	8	6	8	8	8	8	8	9	10	8	9	9	9	9	10	9	11	9	11	9	8	10	10	9	13	10	11	11	14	0	1	1	2	1	2	6	1	17	1	27	5	1	13	8	17	3	13	10	10	11	14	5	27	24	24	1	17	45	3	16	19	10	9	21	22	14	14	20	25	22	28	28	17	44	30	30	31	31	32	24	26	30	7	15	35	72	37	25	43	43	9	45	46	30	34	37	53	32	56	56	35	37	43	61	61	47	37	34	68	56	35	74	61	0	98	77	52	49	66	82	61	0	50	77	78	61	53	87	87	37	105	98	100	90	102	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	3	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	3	1	2	1	1	1	1	1	2	1	2	1	3	1	2	2	2	1	1	2	2	1	2	2	1	1	2	3	1	2	1	2	1	2	2	2	1	2	1	2	1	2	2	2	2	2	3	1	2	1	2	1
14500	-484.894981650037721	-491.750469600997121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723693208916428	0	1	1	1	1	2	3	2	4	2	2	3	2	3	4	3	2	3	3	6	4	4	4	4	4	4	2	4	6	4	4	5	4	5	6	6	5	4	7	5	5	5	5	4	5	5	5	5	5	6	6	5	5	6	7	5	9	6	6	6	5	7	6	6	8	4	8	7	4	9	8	7	8	7	7	7	7	7	7	8	8	8	8	7	6	10	9	9	9	9	8	8	8	8	10	9	10	8	10	9	10	13	11	11	12	14	0	1	1	1	1	3	5	2	17	4	1	8	2	27	8	17	3	17	10	8	11	27	14	14	27	14	4	16	45	16	17	19	7	66	56	14	25	14	24	25	22	9	28	17	9	30	9	16	16	22	22	7	9	32	15	21	72	37	40	43	44	43	45	9	68	16	51	53	19	56	56	35	58	60	61	61	47	52	34	53	56	72	74	61	0	98	77	78	79	48	72	61	0	50	100	52	92	68	87	77	78	105	98	87	90	102	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	2	2	2	1	3	2	1	1	2	1	2	2	2	2	2	1	2	1	1	1	2	2	1	1	2	3	1	2	1	3	1
15000	-483.018910676155258	-489.874398627114658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697299385105602	0	1	1	1	1	2	3	1	4	2	3	3	3	3	4	3	2	3	3	6	2	4	4	4	4	4	2	4	6	4	4	5	5	5	5	6	4	5	7	5	5	5	5	5	3	5	5	5	5	4	6	6	5	6	7	6	9	6	5	6	6	7	7	6	6	7	8	6	7	9	8	6	8	7	8	7	8	6	7	7	8	8	8	8	9	10	9	9	9	8	9	10	9	11	9	11	10	8	10	10	10	12	11	11	10	14	0	1	1	1	1	5	2	1	17	4	5	2	10	27	7	17	3	17	10	10	2	11	14	14	14	14	1	16	44	17	17	50	4	17	21	27	13	22	41	25	14	28	16	45	17	30	31	31	16	19	24	13	9	50	33	35	82	22	13	43	43	28	44	46	3	49	51	53	54	56	56	21	24	60	61	61	47	41	65	68	56	72	74	61	0	98	77	26	79	79	82	76	0	69	77	88	76	68	87	87	26	105	98	100	79	102	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	3	2	1	1	1	3	2	2	3	1	2	1	2	1	1	1	2	1	1	2	1	2	1	4	2	1	1	3	1	2	1	2	3	2	1	1	5	2	3	1	2	1
15500	-490.625461721625527	-497.480949672584927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685527164494367	0	1	1	1	1	1	2	2	4	2	3	3	2	3	3	3	2	3	3	5	4	4	4	4	4	3	2	4	6	4	4	5	5	5	6	6	5	5	6	5	4	5	5	5	5	5	5	5	6	6	5	6	5	4	7	6	9	6	6	6	5	7	7	6	6	7	7	7	6	9	8	5	8	7	8	7	8	7	7	8	8	7	8	7	9	10	10	8	9	9	9	9	8	8	11	8	8	8	10	12	10	12	10	10	11	14	0	1	1	1	1	1	5	5	17	4	7	7	2	27	8	17	3	17	10	10	11	27	14	27	14	6	1	16	44	17	16	54	4	30	72	20	27	27	27	25	27	28	30	9	16	30	9	31	31	54	2	51	30	19	33	72	72	37	40	43	17	43	44	46	46	34	51	53	54	56	56	22	58	60	76	61	46	24	16	68	56	72	74	61	0	98	77	52	47	9	82	61	0	69	77	52	76	68	77	87	52	105	98	77	79	102	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	2	1	2	2	1	1	1	1	2	3	3	3	1	2	2	1	2	1	2	1	2	3	5	2	2	1	2	2	2	1	1	2	2	3	1	2	1	3	2
16000	-490.420430153345933	-497.275918104305333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689016515135368	-1	1	1	1	1	2	3	2	4	2	3	3	3	3	3	3	2	3	3	5	4	4	4	4	4	4	2	3	6	4	4	5	5	5	6	6	5	5	7	5	5	5	5	5	4	5	5	5	6	6	6	5	5	5	7	6	9	6	6	6	6	7	7	5	6	7	8	7	7	7	8	5	8	7	8	7	8	8	8	8	8	8	8	8	9	10	9	9	9	9	9	9	9	11	10	11	10	9	10	12	8	12	11	11	11	14	0	1	1	1	1	2	1	5	17	2	10	5	17	27	8	17	3	17	10	10	2	27	14	27	27	7	2	17	9	7	17	19	22	9	72	14	22	27	22	25	2	21	17	45	17	9	30	31	31	54	38	26	30	22	33	72	35	37	40	43	43	60	44	13	46	34	51	53	32	56	56	11	58	60	61	61	47	52	66	53	56	35	74	61	0	68	77	26	79	66	81	76	0	50	77	52	61	53	87	87	26	105	98	87	90	105	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	2	1	2	2	1	2	2	1	1	2	1	3	1	2	1	1	1	2	1	5	2	3	2	2	1	3	3	1	2	1	2	3
16500	-458.363404123062935	-465.218892074022335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742447902937744	-1	1	1	2	0	2	1	2	4	2	3	3	0	3	4	3	2	3	3	6	3	4	4	4	3	4	2	4	6	4	4	4	5	4	5	6	4	5	7	5	5	5	5	5	4	5	5	5	5	6	6	5	5	5	4	6	8	6	6	6	6	7	7	6	8	6	7	7	7	8	8	4	8	7	8	7	8	8	7	8	8	7	8	8	9	10	9	6	9	9	9	9	9	11	11	11	11	8	10	12	10	12	11	11	11	14	0	13	13	7	1	2	1	2	16	13	2	10	1	27	2	17	3	17	10	55	10	14	14	27	27	27	7	16	34	17	16	19	4	16	72	22	14	14	22	25	14	28	9	45	16	30	30	31	31	32	27	26	17	32	4	35	35	41	24	43	43	28	44	46	46	34	51	30	50	56	56	21	58	60	76	61	47	14	34	68	56	72	74	76	0	98	77	52	79	79	57	76	0	54	77	78	76	53	87	87	78	105	98	87	90	102	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	2	2	1	2	1	6	2	2	2	2	1	2	2	1	2	2	2	2
17000	-467.802960305565477	-474.658448256524878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786328152080156	-1	1	1	2	1	2	3	2	3	2	2	3	3	3	4	3	2	3	3	4	4	3	4	4	4	3	2	4	4	4	4	5	4	5	5	6	5	4	7	5	5	5	5	5	5	5	5	5	6	6	6	6	6	4	5	6	7	6	6	6	6	7	7	6	8	4	8	7	7	9	8	6	8	7	8	7	8	8	8	8	8	8	8	8	9	10	9	6	9	7	9	10	7	11	10	11	10	9	10	12	8	13	11	11	12	14	0	1	1	3	1	5	2	5	17	5	2	5	2	27	8	17	3	17	10	10	11	27	22	27	14	27	5	9	9	16	16	54	4	66	21	22	22	13	88	13	27	28	66	16	29	30	30	31	31	32	41	15	30	19	33	35	72	24	37	43	43	43	44	66	46	16	41	53	50	56	56	35	58	60	43	61	47	52	18	53	56	72	74	61	0	98	77	33	90	9	57	61	0	20	77	101	76	80	87	87	88	105	98	87	79	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	1	2	1	1	1	2	1	3	2	2	1	4	1	1	2	1	1	2	2	1	2	2	2	1
17500	-430.609545859472519	-437.465033810431919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688956423552753	0	1	1	1	1	2	3	2	4	2	3	3	1	3	4	3	2	3	3	5	3	4	4	4	4	4	2	4	4	4	4	5	5	5	5	6	5	5	7	5	5	3	5	5	5	5	5	5	6	6	6	6	6	4	7	6	9	6	6	6	6	6	7	6	8	7	7	7	7	9	8	7	8	7	8	7	8	8	8	8	8	8	8	8	9	10	9	9	9	9	8	10	9	11	11	11	9	8	10	12	10	13	10	10	12	14	0	1	1	1	1	2	13	2	17	4	13	13	1	27	8	17	3	17	10	10	1	27	14	14	14	14	2	42	16	17	17	54	4	9	7	33	24	24	59	25	14	17	9	29	29	30	30	16	48	54	24	26	9	19	50	35	82	41	22	43	43	43	44	46	46	34	51	53	50	56	56	35	22	60	61	61	47	20	66	68	56	72	74	61	0	98	77	41	79	34	72	61	0	50	77	73	84	68	87	87	88	105	98	87	79	102	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	2	3	1	2	1	2	3	1	1	2	1	1	2	1	2	1	3	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	3	1
18000	-456.291926410629799	-463.147414361589199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715963108612773	0	1	1	1	1	2	2	2	4	2	3	3	3	3	4	3	2	3	3	4	4	4	4	4	4	4	2	4	6	4	4	5	5	5	5	6	5	5	7	5	5	3	5	5	5	5	5	5	3	6	6	6	6	4	7	6	9	6	5	6	6	7	7	6	7	7	8	7	7	9	8	7	8	7	8	7	7	8	8	8	8	8	8	8	9	10	9	8	8	9	9	10	9	10	11	9	10	8	10	12	10	13	11	11	11	14	0	1	1	1	1	2	2	5	17	4	8	7	10	27	1	17	3	17	10	2	11	27	4	27	14	27	5	42	45	16	49	54	15	17	15	22	14	15	51	27	20	17	28	17	17	30	30	31	17	54	37	15	9	19	33	35	72	37	21	43	43	28	29	9	46	29	51	53	50	82	56	35	58	60	76	61	47	25	65	68	56	35	74	61	0	98	77	52	66	89	72	76	0	69	77	88	76	68	77	87	36	105	98	87	79	102	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	2	3	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1
18500	-442.828310663402021	-449.683798614361422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745888226485965	0	1	1	1	1	2	3	2	4	2	3	3	3	3	4	3	2	3	3	6	4	4	4	4	4	4	2	4	6	4	4	5	5	5	5	6	5	5	6	5	5	5	5	5	3	5	5	5	3	6	5	6	5	4	7	6	9	6	6	6	6	7	7	6	8	7	8	7	6	8	7	7	8	7	8	7	8	8	8	8	8	7	8	8	9	9	9	8	6	9	9	10	9	11	11	9	11	8	10	12	10	13	11	11	12	14	0	1	1	1	1	5	2	5	16	4	2	5	5	27	8	17	3	17	10	10	11	14	7	27	27	27	2	17	44	7	49	54	13	16	21	51	14	7	41	13	27	28	28	45	17	30	30	31	17	32	14	41	30	10	7	35	70	51	25	43	43	28	29	46	46	34	55	20	32	56	56	35	58	60	76	61	47	22	89	68	71	35	74	76	0	98	77	52	34	66	82	61	0	50	77	52	76	53	87	87	96	105	98	87	90	105	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	2	1	3	1	1	2	2	2	2
19000	-487.323308078299476	-494.178796029258876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697068187339972	0	1	1	1	1	2	3	2	4	2	3	2	2	3	4	3	2	3	3	6	4	3	3	3	4	4	1	3	6	3	4	5	4	5	5	5	5	5	7	5	5	5	5	5	4	5	5	5	3	4	6	6	6	6	7	6	9	4	6	6	6	7	6	5	8	6	8	5	7	9	8	6	7	7	8	7	8	8	8	8	8	7	8	8	9	9	9	9	8	9	9	9	9	11	9	9	11	9	10	12	10	13	10	11	12	14	0	1	1	1	1	1	13	1	17	4	5	5	1	27	8	17	3	17	10	10	11	27	27	27	24	24	1	17	45	17	49	50	7	17	24	25	24	24	24	22	58	28	9	45	16	30	30	49	17	19	40	41	68	50	33	35	72	23	25	43	43	42	44	30	68	42	41	30	50	56	56	35	14	43	76	61	34	52	66	68	56	72	74	61	0	80	77	52	46	89	35	76	0	69	77	78	92	53	87	87	78	105	80	77	89	105	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	3	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	3	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	3	2	1	1	1	1	2	3	1	2	2	1	2	2	2	2
19500	-474.245194320759651	-481.100682271719052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764135590215275	0	1	1	1	1	2	3	2	4	2	2	2	3	3	4	3	2	3	3	6	4	4	4	3	4	4	2	3	6	4	4	5	5	5	5	6	5	5	6	5	5	5	5	5	5	5	5	5	3	4	6	6	6	6	7	6	9	6	6	6	6	7	7	6	6	4	8	7	7	9	8	6	8	7	7	7	8	8	8	8	8	8	8	8	9	9	9	8	9	9	8	10	7	9	11	8	11	10	10	10	10	13	11	10	12	14	0	1	1	1	1	5	2	2	17	4	2	2	3	27	8	17	3	17	10	10	11	27	24	27	27	14	5	17	44	17	49	50	4	66	21	41	24	22	15	25	27	28	28	9	9	30	30	49	17	19	41	22	30	50	33	35	35	37	13	9	48	24	44	46	46	16	22	53	20	56	56	35	25	60	61	61	30	41	65	53	56	72	74	76	0	53	77	22	79	79	72	76	0	69	87	52	76	86	87	87	52	105	86	87	79	102	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	3	1	1	3	2	1	1	1	3	1	1	2	2	1	3	1	1	1	2	2	2	1	2	2	1	1	1	2	1	3	1	1	2	2	1	2	1	2	1	1	1	1	3	1	2	1	2	1
20000	-464.101366863928718	-470.956854814888118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658610331945033	0	1	1	1	1	2	2	2	4	2	3	3	2	3	4	3	2	3	3	6	4	4	4	3	4	4	2	4	3	5	4	5	4	5	5	6	5	5	7	5	5	5	5	5	5	5	5	5	3	4	6	6	5	6	7	6	9	5	6	6	6	7	7	6	6	7	8	7	7	9	8	7	8	7	8	7	8	8	8	7	8	8	8	8	9	8	9	9	9	9	9	10	9	9	10	10	11	10	10	11	10	13	10	11	11	13	0	1	1	1	1	2	5	5	17	4	2	1	5	27	8	17	3	17	10	10	11	27	27	27	24	2	2	16	17	17	49	50	4	17	11	41	33	22	41	26	14	28	28	29	29	16	16	49	17	19	23	24	16	32	33	35	72	26	26	43	43	43	44	30	9	34	51	46	54	56	56	35	33	60	61	61	47	52	66	53	56	72	74	76	0	68	77	52	79	34	82	84	0	19	87	52	66	86	77	87	52	105	86	87	90	105	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	3	1	4	2	2	2	2	4	2	2	1	1	2
20500	-496.361918345748450	-503.217406296707850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695485171718464	0	1	1	1	1	1	3	2	4	2	2	3	3	3	4	3	2	3	3	5	4	4	4	4	3	3	2	3	3	3	4	5	5	5	4	6	5	5	7	5	5	5	5	5	5	5	4	5	3	4	6	6	5	6	5	6	8	6	6	6	6	7	7	6	7	7	7	7	7	8	6	5	7	7	8	7	8	7	6	8	8	8	8	8	9	9	10	9	8	9	9	9	9	11	11	11	10	10	10	12	10	13	11	11	11	13	0	1	1	1	1	1	2	2	16	4	5	5	2	27	8	17	3	17	10	10	13	25	11	14	27	27	2	17	17	17	49	50	24	9	11	37	27	14	51	5	24	9	28	29	29	30	30	49	17	19	22	26	30	4	12	35	72	11	37	43	42	43	29	46	46	34	51	53	32	56	35	21	58	60	76	61	47	26	34	53	71	72	74	76	0	68	77	52	79	66	72	76	0	69	77	26	61	80	77	87	37	105	80	87	90	105	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	2	2	2	1	2	1	1	1	3	1	4	1	2	3	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	3	2	1	3	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	7	2	2	2	2	4	2	2	1	2	2
21000	-469.361447396899791	-476.216935347859192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637391579967215	0	1	1	1	1	2	3	2	4	2	2	3	2	2	4	3	2	3	3	6	4	4	3	3	4	4	1	3	4	4	4	5	5	5	5	6	5	4	7	4	4	5	5	5	5	5	5	5	3	4	6	6	6	6	7	6	9	6	6	6	6	7	6	6	8	7	8	7	7	8	8	6	8	7	8	7	8	7	8	8	8	7	8	8	9	8	10	9	8	9	9	9	8	8	11	11	11	10	10	12	10	13	9	11	12	14	0	1	1	1	1	5	2	2	17	4	3	13	2	27	8	17	3	17	10	10	11	14	27	27	7	23	1	17	17	16	49	50	10	17	11	24	25	24	51	14	23	28	28	29	29	30	30	49	17	19	33	41	9	32	7	35	72	25	40	43	43	43	44	46	46	34	59	30	50	56	56	35	58	60	61	61	47	26	36	68	56	72	74	61	0	68	77	41	55	66	82	61	0	54	77	88	92	86	77	87	88	105	86	77	79	105	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	1	1	1	1	2	1	1	1	3	2	3	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	1	3	2	2	2	3	2	2	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	3	1	2	2	2	1	1	2	2	2	2	1	2	1	1	1	2	2	2
21500	-481.885778863891403	-488.741266814850803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715871408996977	0	1	1	1	1	2	3	2	4	2	3	3	2	3	4	3	2	3	3	6	4	4	4	3	4	3	1	3	4	4	4	5	5	5	5	6	4	5	5	5	4	5	4	5	5	5	4	5	3	4	6	6	6	6	7	6	9	6	6	6	6	7	7	6	8	7	8	5	7	8	8	7	7	7	8	7	7	8	8	8	8	8	8	8	9	8	8	9	6	9	9	8	9	11	10	11	11	10	10	10	9	13	11	11	12	14	0	1	1	1	1	2	13	1	16	4	1	6	2	27	8	17	3	17	10	10	12	27	14	27	27	27	1	17	16	16	49	50	26	16	21	41	14	25	25	25	14	43	28	29	29	29	16	49	17	19	24	22	68	19	13	35	72	37	25	43	43	48	44	46	64	34	25	30	32	56	56	35	24	60	61	61	47	26	89	68	56	72	74	61	0	68	77	78	34	79	70	61	0	32	77	101	92	86	87	87	26	105	86	77	79	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	1	2	2	2	2	2	1	2	1	1	1	3	1	2	2	2	1	2	1	1	1	2	4	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	2	2	3	2	2	1	3	1	2	3	2	1
