step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
15500	-547.994484781660731	-546.474065201622807	-1.520419580037920	0.000115325728317	0.000032429414523	0.281198436774318	0.579530002890725	7	8	6	9	10	10	10	11	10	14	10	9	8	11	12	12	14	12	13	15	13	16	16	16	16	15	15	17	18	17	15	17	16	18	18	18	17	16	18	18	20	22	18	22	21	22	19	22	21	21	21	21	22	22	23	19	22	23	23	23	24	24	24	25	25	26	24	25	25	26	26	26	31	30	33	31	34	35	37	39	39	38	42	41	43	45	45	3	3	0	13	4	4	2	2	4	7	13	1	3	13	1	7	12	13	12	5	15	15	21	16	17	19	12	18	26	21	15	22	19	20	12	12	19	0	23	22	31	52	26	36	24	29	27	22	27	41	41	40	43	56	26	35	37	47	34	52	28	28	59	22	57	0	56	57	0	44	44	0	55	0	73	0	0	77	78	79	79	78	81	79	84	84	81	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	3	3	3	2	1	2	2	2	1	1	2	1	1	3	1	1	2	2	3	5	2	1	1	1	2	1	1	1	3	1	1	2	3	1	1	1	2	1	3	1	2	2	2	1	3	3	1	4	2	1	2	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	3
16000	-488.320455335822260	-486.741691821732900	-1.578763514089379	0.000118511975999	0.000029584930787	0.249636634080636	0.738654174228261	7	8	6	9	8	10	10	10	9	14	11	11	11	11	12	13	14	14	13	13	13	14	15	19	16	14	17	15	16	16	15	17	18	16	18	19	15	17	17	18	20	22	19	20	21	22	21	22	22	22	22	22	22	21	22	21	22	24	23	23	24	24	24	24	25	25	25	26	26	26	25	29	29	30	33	31	33	35	37	39	38	39	43	40	44	45	45	3	3	0	5	3	2	5	3	2	2	3	2	2	9	5	2	19	2	12	15	8	12	21	34	17	2	37	11	26	23	11	22	22	31	37	37	19	0	30	32	24	40	28	26	41	18	35	32	35	41	45	33	43	36	44	35	35	47	51	52	44	29	59	42	35	0	57	67	0	55	44	0	70	0	73	0	0	77	78	79	79	78	81	82	84	84	83	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	3	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1
16500	-492.371217003840115	-490.764624921502616	-1.606592082337509	0.000089364839701	0.000021197245092	0.237198938233405	0.719069352361465	7	8	6	8	10	9	8	10	10	13	11	10	10	11	12	12	14	13	13	14	13	14	15	19	16	14	15	16	18	14	15	17	17	17	18	18	16	17	19	19	20	20	19	22	21	21	22	22	20	21	22	22	22	20	24	22	24	24	23	23	24	25	24	24	26	25	26	26	25	27	25	28	28	30	32	32	35	34	37	39	39	39	42	41	42	45	44	3	3	0	1	1	2	1	4	3	5	4	2	4	9	4	13	19	2	12	5	8	12	21	34	17	15	19	18	26	21	16	22	27	31	27	37	19	0	21	22	34	40	29	26	41	29	49	40	36	41	45	42	43	35	44	35	56	47	51	42	44	46	59	52	54	0	57	56	0	44	61	0	55	0	73	0	0	74	78	78	79	79	81	82	84	84	83	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	3	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	2	1	1	4	1	2	2	1	2	1	1	2	1	2	1	1	3	2	2	1	1	2	2	1	2	1
17000	-516.362332476340725	-514.684715224015235	-1.677617252325546	0.000122317192855	0.000025768516792	0.210669622072000	0.667925815323814	6	8	5	9	8	9	10	10	10	13	12	9	9	11	10	12	15	12	13	15	14	15	14	19	17	14	16	16	17	16	15	17	18	17	17	19	17	15	19	18	22	21	19	22	20	19	22	22	20	22	21	22	22	21	23	22	23	23	23	23	24	24	23	22	24	24	25	25	25	26	26	28	29	30	30	32	33	35	37	39	39	40	41	41	44	46	45	3	1	0	3	1	1	12	5	5	13	15	3	2	5	5	13	19	5	12	10	10	12	18	34	27	18	19	26	26	23	4	22	32	11	19	22	19	0	30	32	24	40	28	29	34	26	54	40	35	24	24	42	28	36	18	36	54	47	45	42	53	44	51	33	56	0	57	57	0	55	44	0	70	0	73	0	0	76	78	79	79	81	79	82	84	84	81	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	1	2	1	1	1	2	3	3	2	1	1	2	2	2	1	3	1	5	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	3	1	2	2	2
17500	-485.345937839446037	-483.815669851225721	-1.530267988220301	0.000101589467974	0.000027960174476	0.275227098173861	0.654584777605463	7	9	5	9	10	10	8	10	9	13	11	10	11	11	13	13	14	14	13	13	13	15	15	18	16	14	16	17	16	17	15	16	18	17	18	18	16	16	18	18	21	19	19	22	21	22	19	23	21	22	21	23	23	21	24	23	23	22	23	24	24	24	23	24	25	24	25	25	25	27	24	29	31	31	33	32	34	34	36	38	39	40	43	43	43	46	45	3	1	0	1	3	2	1	2	1	13	4	7	8	9	2	11	19	5	12	13	13	12	21	34	17	7	19	20	26	23	16	22	32	20	19	19	19	0	23	32	34	32	18	43	34	28	27	40	36	51	24	40	43	36	44	36	54	47	41	52	44	29	45	52	56	0	35	56	0	55	44	0	70	0	73	0	0	76	78	79	79	80	79	82	82	84	83	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	1	1	2	2	2	1	1	1	1	1	1	3	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	1	1	4	1	1	1	1	3	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	4	1	2	2	1
18000	-498.500280446181193	-496.860543088070301	-1.639737358110874	0.000108613795505	0.000024330105333	0.224005663554404	0.658913224628128	7	8	6	8	8	9	10	9	10	12	11	10	10	12	12	13	15	12	13	14	11	15	15	17	15	14	16	16	18	16	15	17	18	18	16	19	17	16	18	18	21	20	18	20	20	22	21	20	22	22	21	22	22	21	24	21	24	24	24	23	23	23	23	25	24	25	25	25	26	26	26	27	30	30	32	31	34	35	37	38	38	39	43	41	44	43	45	3	3	0	1	3	4	1	3	5	5	5	4	4	9	13	7	19	5	7	15	7	12	21	31	12	18	19	16	28	21	16	22	32	24	19	25	27	0	30	22	45	40	28	10	34	29	37	33	47	45	34	42	43	36	62	27	37	47	63	52	44	26	51	48	56	0	36	54	0	55	61	0	55	0	73	0	0	76	78	78	79	80	79	82	84	84	83	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	3	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2	3	2	1	1	2	3	1	2	2	1	2	2	1	1	2	1	3	1	1	1	1	2	1	1	1	1	3	2	2	2	1
18500	-492.829067580701008	-491.446635211519833	-1.382432369181149	0.000099818699203	0.000043861906040	0.439415724616573	0.636273519076977	7	8	5	8	9	10	10	10	11	13	11	11	11	12	12	11	14	13	13	15	13	15	16	17	16	15	17	17	18	16	15	18	17	18	16	17	16	17	18	18	19	20	20	22	22	22	21	21	21	21	20	23	22	21	23	22	23	23	24	23	25	24	23	24	25	26	25	24	26	27	25	28	30	30	33	32	33	36	37	38	39	40	43	43	42	45	42	3	3	0	1	1	5	5	3	1	6	4	5	5	9	13	8	19	13	12	15	8	17	21	31	17	18	19	18	15	21	16	33	22	31	19	35	17	0	30	33	24	27	28	26	24	29	27	22	27	51	41	40	43	35	44	49	56	49	63	42	55	46	31	52	54	0	57	54	0	61	44	0	55	0	73	0	0	77	78	79	78	81	87	85	82	85	80	2	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	3	2	2	2	2	1	1	3	1	2	1	1	1	2	1	2	1	1	3	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	2	1	1	1	1	1	1
19000	-503.241043344544096	-501.430562182549920	-1.810481161994160	0.000104413989211	0.000018182725798	0.174140706003868	0.635233627226982	7	8	6	8	9	10	10	10	9	13	8	11	10	11	12	12	14	13	14	13	13	15	15	18	17	14	16	16	16	17	15	17	18	16	17	17	17	17	19	18	21	21	19	21	20	22	22	21	21	22	20	22	22	21	23	21	22	21	21	23	24	24	23	23	26	24	24	25	25	27	25	28	30	31	32	31	34	35	37	38	39	40	43	43	41	45	45	3	3	0	1	3	2	2	2	1	13	3	13	4	7	13	11	12	4	12	2	8	17	21	34	17	15	19	26	20	21	2	22	22	20	27	27	19	0	30	32	51	33	26	15	34	29	58	22	35	45	24	33	44	37	26	27	54	35	45	42	44	46	59	40	56	0	56	57	0	61	55	0	70	0	73	0	0	77	78	79	79	80	81	85	82	85	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	1	2	2	1	1	2	1	2	4	1	2	2	1	1	2	1	1	1	1	1	2	5	2	4	1	4	2	2	1	2	1	2	4	3	1	2	1	1	2	1	2	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2
19500	-494.604254148176267	-493.020940673135271	-1.583313475040982	0.000083925307907	0.000020772044731	0.247506327338724	0.605437052445099	7	8	6	8	9	9	11	10	10	13	11	11	10	12	12	13	14	14	13	14	14	15	16	19	17	12	15	16	18	16	14	17	17	17	18	18	17	17	19	18	21	20	19	23	21	22	21	23	21	20	20	22	22	22	24	22	22	23	22	23	25	24	23	24	24	26	25	25	24	26	26	27	30	30	32	30	33	35	37	39	39	40	43	43	42	45	43	3	3	0	3	3	4	3	4	5	7	5	13	4	9	13	7	19	7	12	5	7	12	21	34	17	7	19	18	20	20	7	22	22	31	27	27	27	0	30	32	34	40	20	29	51	29	36	32	37	24	7	42	43	36	26	36	36	49	51	40	28	46	59	52	56	0	56	56	0	55	44	0	61	0	73	0	0	76	78	79	79	80	80	85	82	84	79	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	1	1	1	1	1	2	1	2	1	1	3	2	2	1	1	1	1	2	1	2	2	1	2	2	3	2	1	4	2	2	2	4	2	2	1	1	3	5	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	1	1	1	3
20000	-517.289676738647813	-515.549076334394613	-1.740600404253184	0.000107250074503	0.000020558423541	0.191686799620206	0.650637583650303	7	8	5	9	9	10	11	9	11	13	11	11	10	12	12	13	15	14	13	15	13	13	15	18	16	14	16	17	17	16	15	16	18	17	17	18	17	17	18	18	22	22	19	23	20	22	21	22	20	19	21	22	21	21	24	21	23	24	24	23	24	23	23	24	25	25	26	25	25	27	25	27	30	31	32	30	35	36	38	40	40	40	41	42	44	44	45	3	3	0	3	3	3	5	1	5	9	8	4	4	4	7	4	12	13	12	2	2	13	21	34	12	9	17	18	15	21	16	22	22	31	27	19	27	0	30	22	45	40	28	29	50	29	37	32	27	31	45	33	43	36	46	20	54	47	50	33	26	46	51	48	49	0	57	57	0	55	44	0	55	0	73	0	0	74	78	79	78	79	78	80	84	84	83	1	2	1	2	2	3	1	1	1	1	1	1	1	1	1	2	2	2	1	3	2	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	3	1	2	1	2	2	2	1	1	1	2	1	3	1	2	3	2	5	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	1	1	2	1	2	1	2	1	2
20500	-487.353647440933401	-485.604466665058794	-1.749180775874614	0.000092083483863	0.000017436490115	0.189355239222937	0.738674271281438	7	8	6	8	9	9	10	10	9	13	11	9	11	11	13	12	15	14	14	14	12	15	15	18	17	14	15	16	18	16	15	18	17	18	17	19	16	17	18	18	21	20	19	23	19	21	20	22	22	22	20	22	22	20	22	22	22	23	24	24	25	24	23	24	25	25	23	26	25	27	24	28	30	31	32	31	34	36	38	39	40	40	42	41	43	45	45	3	3	0	3	1	4	4	1	2	13	2	3	7	9	11	8	19	10	12	11	8	19	21	20	19	10	15	18	18	21	16	22	22	31	19	37	19	0	30	22	51	32	18	29	34	43	35	32	47	41	24	42	43	27	43	54	54	47	63	42	55	46	41	48	56	0	57	57	0	71	29	0	55	0	73	0	0	77	78	79	79	80	81	82	84	84	81	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	3	2	1	1	2	2	1	1	2	1	2	3	1	5	1	1	1	1	1	1	1	1	1	2	1	2	2	2
21000	-535.116697749291461	-533.692221692086036	-1.424476057205376	0.000103375971617	0.000037709218977	0.364777408013651	0.686119691859036	6	8	4	8	8	10	10	11	10	14	11	10	11	11	13	12	13	14	13	13	13	16	15	18	15	14	15	16	15	17	15	17	15	17	18	18	17	16	18	18	19	22	19	21	21	21	22	21	21	22	21	22	22	21	23	22	21	24	24	24	21	23	23	24	26	24	23	25	25	25	25	28	31	30	33	32	35	36	37	39	40	40	42	42	44	45	44	3	1	0	1	1	4	2	5	2	7	1	4	7	9	8	5	12	4	12	7	11	33	21	11	19	7	19	26	11	21	11	19	18	31	37	27	27	0	30	22	24	22	10	28	41	29	36	40	35	51	11	32	43	37	61	37	37	35	63	52	43	18	51	52	36	0	49	67	0	44	61	0	70	0	73	0	0	76	76	78	79	79	79	82	84	84	78	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	3	2	1	1	1	1	4	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	3	2	2	1	3	2	1	2	1	4	1	2	2	1	2	2	3	1	1	2	3	1	1	4	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	4
21500	-518.460775720194420	-516.933795054189204	-1.526980666005202	0.000102112240919	0.000028304118762	0.277186344230823	0.591821230950042	7	9	6	8	9	9	11	10	10	11	10	11	8	12	12	13	13	14	13	14	12	15	15	18	14	14	17	17	16	16	15	17	14	16	15	16	14	17	17	18	21	21	17	22	21	22	21	22	21	20	18	22	22	19	23	22	24	23	23	23	24	25	22	23	25	24	23	25	25	25	24	29	29	29	32	31	35	35	37	40	39	38	42	43	44	45	45	3	13	0	3	1	1	5	4	4	2	13	4	3	9	13	11	12	15	12	11	8	33	21	34	17	1	37	7	20	21	20	33	12	10	37	37	19	0	23	33	51	32	26	28	51	28	27	32	27	34	31	40	43	27	44	54	36	49	63	42	55	46	41	42	56	0	19	27	0	61	44	0	61	0	73	0	0	76	77	82	82	79	81	83	80	84	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	3	2	3	1	3	1	2	2	1	1	2	1	1	2	2	2	2	1	3	2	2	2	2	2	2	2	2	2	1	1	2	3	1	1	1	1	2	1	1	2	1	4	4	1	1	1	1	3	1	2	1	1	2	1	1	1	1	2	1	2	1	1
22000	-526.639958761354364	-525.132182140636019	-1.507776620718318	0.000103129328402	0.000029839696547	0.289342488790854	0.724787486740415	7	8	6	9	9	10	10	10	11	12	9	11	9	12	10	12	14	14	13	14	13	14	16	19	17	13	17	16	18	17	13	17	17	15	17	19	15	17	19	18	21	21	19	21	21	22	22	22	21	21	21	22	23	21	22	22	22	23	23	23	25	24	24	23	25	25	25	25	24	25	25	28	30	30	32	32	34	34	37	39	40	39	41	41	44	45	43	3	3	0	1	2	2	2	3	4	4	1	1	1	8	1	8	12	26	12	10	15	12	21	34	12	15	37	2	26	17	16	17	22	31	37	27	17	0	23	22	24	40	18	28	34	29	36	32	27	24	24	33	43	27	44	35	37	49	45	52	44	46	41	32	56	0	54	56	0	44	44	0	70	0	73	0	0	76	78	79	79	78	80	80	84	85	83	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	3	2	1	1	3	3	1	1	1	2	1	1	2	1	1	1	2	1	1	4	1	2	3	2	2	2	1	1	2	2	2	1	2	3	1	1	1	2	1	2	3	2	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	2	3	2	1	2	1	1
22500	-476.792791226911731	-475.147807377245101	-1.644983849666637	0.000086798846485	0.000019274239578	0.222056402346493	0.745627167965235	7	9	6	8	9	10	10	9	10	13	11	11	11	12	11	13	14	12	13	14	14	15	13	19	17	14	17	17	17	16	15	17	18	17	17	18	16	18	17	18	21	20	19	21	19	22	21	22	21	22	21	22	21	20	23	22	22	22	21	23	24	25	22	24	24	26	24	25	25	26	25	29	30	30	32	32	34	36	38	40	39	39	43	41	43	46	45	3	3	0	1	4	4	4	3	5	2	5	8	7	9	2	11	12	13	12	15	23	12	8	34	17	14	19	18	26	21	2	22	22	31	19	27	19	0	21	32	45	33	28	28	34	13	35	42	35	41	45	40	43	37	44	37	27	47	31	52	44	46	51	48	56	0	57	67	0	61	44	0	70	0	73	0	0	77	78	79	79	79	81	82	84	85	83	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2	2	1	3	1	2	2	2	1	2	1	1	1	1	1	1	2	1	5	2	1	2	1	1	2	1	2	1	3	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1
23000	-476.843308231178241	-475.268188447604700	-1.575119783573543	0.000121986218401	0.000030663934632	0.251372122472125	0.644934859491864	7	7	5	8	9	9	9	11	10	13	11	11	10	11	10	13	14	13	13	13	12	13	16	19	17	15	16	15	17	16	15	17	17	17	17	16	15	17	18	18	21	20	20	22	20	22	21	23	22	22	21	22	23	22	24	20	24	22	22	23	23	24	23	23	23	25	24	26	25	25	25	28	29	30	32	31	33	35	37	40	40	38	42	42	43	45	45	3	3	0	1	4	4	1	7	4	8	5	7	7	9	7	9	12	15	12	11	9	12	21	31	12	18	37	15	26	21	16	22	22	31	37	37	19	0	23	22	45	32	29	43	24	29	35	40	35	45	45	33	43	56	44	27	56	47	45	40	29	46	45	52	54	0	65	57	0	44	61	0	61	0	73	0	0	77	78	78	79	79	79	80	84	85	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	3	2	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	3	2	1	1	2	2	1	1	2	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	1	1	2
23500	-478.655280937569160	-476.933147143428300	-1.722133794140885	0.000101776563898	0.000020039469818	0.196896702444140	0.621776690202871	7	8	6	7	9	10	10	10	11	11	11	10	10	12	12	12	14	13	13	14	14	15	16	17	16	14	15	16	17	17	15	17	18	18	17	19	17	17	18	19	21	21	19	23	20	22	22	21	21	21	21	22	22	22	23	21	22	24	24	24	23	24	23	24	26	25	25	26	24	26	24	28	30	31	32	31	35	34	37	39	39	40	42	41	43	44	45	3	4	0	3	2	4	4	4	4	8	13	4	4	9	13	6	12	11	12	2	8	12	21	31	17	18	19	26	28	21	16	22	32	20	19	37	27	0	23	32	45	33	28	53	34	29	35	33	37	45	45	32	43	56	46	36	56	49	63	42	10	46	51	52	56	0	57	57	0	44	46	0	61	0	73	0	0	76	78	79	79	80	81	82	84	85	83	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	3	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	4	3	2	2	1	1	2	2	1	1	1	1	1	1	2	6	1	1	1	2	1	1	2	1	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	2
24000	-487.227286904237701	-485.755950148330612	-1.471336755907114	0.000110578514423	0.000035008133555	0.316590738602618	0.704048750430893	7	9	6	8	9	10	8	10	8	12	9	11	10	11	12	12	15	12	14	14	14	15	12	19	17	14	15	16	18	16	15	17	17	17	18	18	17	16	18	18	19	20	19	22	21	22	21	21	21	21	21	22	22	21	23	23	23	22	21	24	23	24	23	24	25	26	25	24	25	26	25	29	29	31	32	30	34	35	37	39	39	40	43	43	43	46	45	3	4	0	3	3	4	3	1	3	5	7	5	7	9	6	2	12	5	12	18	23	12	2	31	19	18	19	18	28	21	16	12	22	31	27	19	27	0	23	33	34	32	28	29	41	29	36	42	37	41	41	40	43	37	28	54	37	47	24	52	43	46	51	52	56	0	54	56	0	26	44	0	70	0	73	0	0	77	78	79	79	80	81	82	82	85	83	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	3	1	1	2	1	1	1	3	1	1	3	2	2	1	2	1	1	2	1	2	2	2	2	4	1	2	1	1	1	2	1	1	1	1	1	2	1	1	6	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1
24500	-511.827087570252104	-510.356265821034128	-1.470821749217968	0.000111730957656	0.000035421514580	0.317025069174780	0.693133913392226	6	9	5	8	8	10	10	10	10	13	11	10	8	12	12	12	15	12	13	14	14	15	15	18	16	14	17	17	18	16	15	17	16	16	18	19	16	17	18	19	21	21	19	21	19	20	20	23	22	21	22	22	23	18	23	22	20	21	21	24	24	24	23	23	24	26	25	25	26	27	25	27	29	30	33	31	33	35	37	38	39	40	43	41	44	45	45	3	1	0	3	3	5	4	4	5	2	3	5	1	11	7	11	19	7	12	7	2	19	21	34	19	18	37	17	26	23	16	22	22	16	19	37	19	0	30	33	45	33	28	29	24	21	19	40	36	24	24	42	43	37	44	35	35	36	31	52	44	44	41	40	56	0	57	56	0	55	55	0	55	0	73	0	0	77	78	79	79	80	81	82	84	84	83	1	2	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	4	3	2	1	3	1	2	1	1	2	1	1	3	1	2	2	1	2	1	1	3	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1
25000	-471.648958923242219	-470.233174400373287	-1.415784522868943	0.000089374436962	0.000033647403662	0.376476818264699	0.721259334484004	7	8	6	8	9	8	11	10	11	13	12	11	10	12	12	12	14	13	14	14	14	15	15	19	16	14	17	17	18	16	16	17	16	17	18	19	15	17	18	19	21	21	19	21	21	22	21	23	19	20	20	22	21	21	22	22	23	24	23	24	23	25	23	24	26	26	25	25	26	26	25	28	29	29	33	31	34	35	37	39	39	40	42	42	44	45	45	3	3	0	3	4	3	2	2	2	4	4	1	4	9	2	7	11	5	12	15	11	7	21	31	17	15	37	18	26	23	11	33	22	11	19	37	19	0	30	32	34	40	28	29	51	29	49	22	35	34	24	32	28	35	44	54	35	47	34	42	44	46	31	52	56	0	56	57	0	44	44	0	70	0	73	0	0	76	78	78	79	80	81	82	84	84	81	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	3	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	3	2	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	3
25500	-477.175761844998704	-475.606608792793907	-1.569153052204812	0.000113165472545	0.000028774901234	0.254272797057185	0.816916669005308	7	8	6	9	10	8	11	11	9	13	12	11	10	11	12	12	14	13	12	14	13	15	15	15	16	15	16	17	17	16	15	16	17	17	18	18	15	18	18	18	18	20	19	21	22	20	20	21	20	21	22	22	21	21	23	23	23	24	22	23	24	24	24	22	24	24	26	25	25	26	25	29	31	31	33	32	34	35	37	39	39	40	42	43	43	45	44	3	3	0	1	2	3	4	5	2	7	5	2	2	9	8	5	12	15	12	13	8	12	21	13	17	18	37	26	26	23	20	22	22	24	27	27	19	0	30	32	34	32	28	46	41	26	36	22	27	34	41	42	43	49	44	54	54	47	41	42	44	46	59	33	56	0	54	56	0	71	44	0	70	0	73	0	0	77	78	79	79	80	79	82	82	85	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	3	1	3	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	3	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	3
