step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-426.239818403206243	-424.330028706491760	-1.909789696714459	0.000124942363700	0.000019212947808	0.153774486406514	0.716896119758120	0	3	5	4	5	7	6	7	6	6	6	9	7	6	8	9	7	7	11	9	10	9	10	9	9	10	11	11	10	9	11	11	10	11	11	11	10	12	11	12	11	11	13	11	11	12	12	12	13	14	13	14	13	12	14	15	13	14	13	16	14	14	15	15	13	16	16	14	15	16	17	16	16	16	17	18	18	19	0	1	2	2	2	4	4	3	3	3	3	11	5	2	8	14	5	5	8	1	20	14	20	9	6	25	16	16	17	17	7	21	13	17	8	37	25	24	26	45	20	22	54	11	21	37	26	30	36	25	28	41	26	20	19	42	22	54	37	62	42	30	59	14	41	43	47	20	58	64	65	51	61	50	69	67	66	74	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	4	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	2	1	2	1	2	2	1	3	1	2	2	2	1	1	2	2	1	1	1	1	1	1
22000	-387.121487568739894	-385.527038284702485	-1.594449284037416	0.000097193843291	0.000023565305889	0.242456775978220	0.709661651805804	1	3	5	4	6	7	6	7	7	7	7	9	8	6	8	8	8	7	10	8	8	10	9	10	9	9	11	13	10	10	10	11	11	11	10	12	11	12	11	12	11	12	13	12	13	14	11	13	12	13	13	13	13	12	13	14	13	14	13	17	14	15	16	15	15	16	16	15	16	16	17	17	17	16	18	18	17	20	0	1	2	2	3	14	4	3	3	3	4	11	5	2	8	6	6	3	8	11	7	25	3	16	14	14	16	40	17	17	20	12	13	17	8	22	22	24	25	27	26	47	41	31	21	22	6	34	7	39	27	41	42	31	19	42	23	54	33	62	42	34	46	47	43	43	56	57	58	64	43	51	57	59	66	36	58	67	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	1	3	2	2
22500	-490.180926132195452	-488.768648269975017	-1.412277862220445	0.000147548645890	0.000056300251615	0.381570778065039	0.673455119939371	1	3	6	4	5	6	7	7	6	8	6	7	9	7	8	8	8	7	12	8	7	10	9	9	10	9	10	11	10	11	11	11	10	11	9	11	11	12	11	13	11	13	12	10	12	13	13	13	14	13	13	15	15	12	14	14	12	13	13	15	14	15	16	15	14	16	16	14	16	15	18	17	17	16	18	18	19	19	0	1	4	1	2	4	2	2	5	3	4	3	5	6	8	14	7	5	22	11	2	6	6	21	14	20	16	16	17	17	11	4	2	17	15	6	26	24	14	28	22	31	44	20	36	23	25	17	37	26	10	43	26	44	34	47	25	43	32	36	45	50	37	14	43	58	50	50	58	50	65	40	68	46	63	14	76	46	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	4	3	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	1	2	3	1	3	2	1	1	1	1	1	2	1	1	3	5	1	1	2	1	2	1	2	3	2	2	1	5	1	3
23000	-464.809779770270495	-463.229610241185810	-1.580169529084692	0.000138225487014	0.000034414555824	0.248974024743361	0.640913709394093	1	3	5	4	5	6	7	7	6	7	7	8	9	7	6	8	7	9	11	9	10	10	9	8	9	9	11	11	10	8	12	11	12	11	11	11	11	11	12	13	11	13	12	11	11	13	12	13	13	13	11	12	14	13	13	15	11	14	14	14	13	14	14	14	14	16	16	15	16	15	17	17	18	15	17	18	18	20	0	1	2	2	2	4	4	15	4	6	2	4	5	6	4	7	6	7	8	10	7	6	14	10	7	14	16	16	30	10	20	12	26	17	15	22	22	24	21	28	20	45	44	20	25	22	26	34	22	25	11	41	50	44	57	42	4	54	50	33	21	48	47	10	44	54	47	42	58	12	69	28	39	49	65	34	58	59	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	3	1	1	1	1	1	4	1	1	1	1	1	1	5	1	2	2	1	2	2	1	3	3	1	2	2	2	2
23500	-496.267040733328486	-494.776997766948966	-1.490042966379537	0.000111064095255	0.000033520844184	0.301815308600902	0.673250542953499	1	2	5	4	6	6	5	7	6	6	7	7	8	8	8	8	8	9	11	8	8	8	10	9	9	9	11	12	10	10	11	12	10	11	10	12	10	12	10	11	10	12	11	12	12	13	11	14	13	13	11	13	15	11	13	12	14	13	14	14	14	14	15	16	14	16	16	14	17	13	17	18	17	17	16	19	18	19	0	1	4	2	7	4	2	4	7	7	7	7	7	6	11	3	9	5	8	10	12	4	14	7	6	12	7	51	17	17	20	12	13	17	8	37	15	24	11	16	20	25	20	41	25	37	26	29	37	39	22	43	57	22	19	11	45	54	46	30	56	34	50	70	43	54	57	56	58	47	54	40	57	49	65	12	58	67	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	2	1	1	2	2	4	4	2	2	1	5	2	1
24000	-467.313837162135087	-465.826281328087020	-1.487555834048082	0.000132851347886	0.000040343738349	0.303675792463257	0.668708711565253	1	4	5	3	5	7	6	8	6	7	8	7	9	6	7	8	7	9	11	8	9	10	9	9	10	8	10	13	9	11	12	10	10	11	10	12	10	12	11	10	9	12	12	10	12	13	13	14	13	12	12	14	14	12	12	14	11	14	12	17	14	15	15	15	14	15	17	14	16	15	17	15	17	15	15	18	19	18	0	4	4	1	1	14	4	15	4	4	4	9	7	2	5	5	5	9	15	5	12	2	6	16	14	6	6	40	17	17	11	26	13	29	8	57	7	24	6	16	20	39	20	41	2	30	30	27	19	57	27	44	45	41	5	42	5	54	27	30	42	29	45	45	54	54	59	21	65	42	69	51	56	49	43	46	71	48	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	1	3	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	3	1	1	2	1	1	1	2	1	2	2	1	3	1	1	3	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2
24500	-452.195845961117072	-450.697555724879123	-1.498290236237935	0.000113202153250	0.000033490754533	0.295849094484390	0.671983232599295	0	3	5	4	5	7	7	7	6	7	7	5	10	5	5	8	7	8	11	9	8	11	9	9	10	9	11	12	11	11	11	12	11	10	10	11	9	11	10	10	11	12	12	12	11	13	12	12	14	12	12	15	14	12	12	15	14	14	13	14	14	15	14	16	14	16	16	15	16	15	18	14	17	16	17	18	18	19	0	1	4	2	2	14	2	15	4	3	3	4	7	2	2	9	9	6	8	11	7	37	14	16	6	6	23	40	17	17	20	23	23	17	8	7	6	24	26	16	20	7	31	41	21	22	39	30	22	20	40	21	25	7	35	46	36	54	37	34	23	48	36	70	43	54	63	50	58	36	65	51	42	49	65	26	58	61	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	2	1	1	1	3	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	2	1	1	5	2	2
25000	-468.176747400585327	-466.512664864552505	-1.664082536032815	0.000131992083370	0.000028410671965	0.215245272589384	0.696899987019364	0	4	5	3	5	6	5	6	6	7	7	8	9	7	7	7	7	9	12	8	8	9	10	9	9	9	10	11	10	9	10	11	11	12	10	11	10	12	10	13	12	12	12	11	12	14	11	12	13	14	12	13	14	13	14	15	13	15	12	15	15	11	16	14	14	16	16	14	15	16	17	17	18	14	17	19	19	20	0	4	4	1	2	3	4	3	3	3	4	6	5	6	8	9	9	12	8	11	10	11	6	16	14	6	11	16	3	17	20	21	5	17	12	37	22	24	12	28	44	5	12	31	26	22	25	30	22	6	16	44	33	43	35	26	36	43	37	34	33	12	49	42	43	43	26	21	44	64	65	51	61	23	54	57	58	76	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	1	1	3	2	1	1	1	2	1	1	1	4	2	1	1	2	1	1	2	3	2	1	1	1	2	3	1	1	1	1	2	2	1	1	1	2	2	3	2	1	2	2	2	2	3	3	2	1
25500	-486.180947131592859	-484.618965030143443	-1.561982101449398	0.000128269008230	0.000033075426598	0.257859845139230	0.626723365240148	1	3	3	5	5	6	6	8	7	7	7	8	10	7	7	8	7	8	10	8	9	10	10	9	10	9	11	11	10	11	11	11	12	11	10	9	11	12	11	13	12	12	11	11	12	14	12	12	13	11	12	13	13	12	13	15	12	14	13	16	15	14	13	13	13	15	14	15	14	13	18	18	17	15	17	17	18	19	0	1	1	3	2	4	3	15	7	1	4	7	5	6	3	9	3	6	8	11	12	36	26	16	12	14	29	16	17	17	14	21	13	17	8	14	36	24	26	16	44	29	4	20	21	37	26	17	37	10	4	31	31	25	19	57	10	54	50	34	47	48	37	50	31	54	29	7	54	50	65	51	61	50	69	47	75	74	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1	2	4	1	1	2	2	1	1	2	3	1	1	2	2	1	3	1	1	1	1	1	1	1	1	2	2	5	2	1	2	2	1	2	2	3	1	2
26000	-447.944506731660567	-446.363145751253569	-1.581360980407019	0.000116457401947	0.000028929831155	0.248415563727559	0.704957952807213	1	4	5	3	5	7	6	6	6	6	7	8	10	8	8	8	7	7	12	9	10	9	10	9	10	9	12	12	10	11	12	12	11	12	9	10	10	11	10	13	10	12	12	11	12	13	11	13	12	11	13	15	13	11	14	13	13	14	12	15	14	14	16	14	15	16	13	15	14	15	17	17	17	16	17	18	18	19	0	4	4	1	1	7	4	4	3	4	3	9	16	6	10	9	9	10	14	11	12	10	14	7	14	6	16	22	17	17	20	29	21	29	8	12	22	24	14	28	20	47	54	41	21	49	26	13	36	39	27	31	33	41	33	42	13	43	22	48	26	34	59	39	54	54	47	57	41	64	65	51	57	46	65	49	66	74	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	2	2	1	2	1	2
26500	-433.965738453007191	-432.483000636961094	-1.482737816046076	0.000124188538327	0.000038171342081	0.307366062883660	0.792903937330613	1	4	5	3	6	6	4	6	5	7	7	9	7	8	7	8	7	8	10	9	9	10	9	9	10	9	11	13	9	10	11	10	11	11	11	12	11	12	11	10	11	12	12	12	11	13	12	13	13	13	13	14	14	13	13	14	13	14	13	16	13	14	14	15	14	16	17	15	16	15	17	18	17	16	17	17	19	18	0	4	7	1	7	2	4	4	7	2	3	10	7	6	8	9	9	9	8	11	18	16	14	10	14	6	16	40	17	29	12	12	7	29	8	37	22	24	26	16	20	26	41	41	12	37	25	30	37	39	47	22	57	43	35	61	3	43	33	62	42	45	37	33	31	54	46	47	58	50	66	51	64	64	54	56	58	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1
27000	-454.408896387615528	-452.709785717220996	-1.699110670394507	0.000127528022655	0.000025988975591	0.203790312512017	0.818598884238282	1	3	5	4	6	6	6	8	7	6	7	8	10	7	7	9	8	8	11	9	9	10	8	9	9	9	10	13	10	10	11	12	12	11	10	9	10	13	12	12	11	12	12	11	13	13	11	13	13	13	12	14	14	13	13	14	13	15	13	17	14	15	15	14	15	16	17	14	13	15	15	16	17	17	18	19	18	18	0	1	1	2	3	2	2	15	10	4	3	2	36	6	4	9	9	14	8	12	11	26	6	9	23	6	12	31	17	17	12	21	12	17	8	3	36	24	10	27	20	12	31	20	21	22	26	31	22	31	16	41	39	43	8	57	32	69	39	45	42	48	49	39	54	43	61	31	43	49	43	51	68	46	71	67	58	59	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	4	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2
27500	-534.065546614105756	-532.307962151310448	-1.757584462795349	0.000178698545017	0.000033438710663	0.187123575401234	0.509873565283581	0	3	4	4	4	6	6	8	7	7	7	9	9	8	6	9	8	7	11	8	8	11	9	10	7	9	11	12	11	11	12	12	12	11	10	11	8	12	12	13	10	13	13	12	11	13	11	14	11	13	11	14	14	13	12	15	12	15	14	14	15	14	16	15	14	17	16	14	16	16	16	18	16	17	17	18	18	18	0	1	1	1	2	4	4	15	7	6	7	14	7	7	3	9	6	1	8	10	4	6	14	21	6	14	23	51	17	17	41	12	10	17	18	37	6	24	14	28	20	47	20	47	4	30	6	6	21	26	16	4	12	4	2	6	35	22	39	30	53	13	33	47	47	43	50	57	43	64	22	45	57	59	58	7	69	22	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	3	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	2	1	1	1	2	1	3	1	2	3	1	2	2	5	3	3	2	7	1	2	1	2	1	2	2	2	2	2	1	1	1	1	4	3	2	2	1	5	1	4
28000	-495.083461241379041	-493.599280266035578	-1.484180975343454	0.000148796331847	0.000045568649315	0.306248472319559	0.647851464834237	0	2	5	4	6	6	7	8	6	6	7	8	10	6	6	9	7	8	12	8	9	10	10	10	8	8	12	10	10	10	10	10	11	12	10	11	11	12	11	11	11	13	13	11	11	14	12	14	13	13	12	15	14	12	13	15	13	13	14	16	15	15	15	14	13	16	15	14	16	16	16	17	17	16	17	18	19	18	0	1	4	2	2	1	4	7	4	4	3	10	26	4	3	9	10	7	8	7	10	25	25	7	14	4	16	16	17	7	21	7	4	10	6	22	22	16	23	28	11	23	21	20	21	22	21	27	39	39	26	47	34	26	33	39	33	54	22	34	53	29	36	49	41	54	25	36	58	64	65	16	50	45	71	67	69	47	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	2	1	2	2	1	1	3	3	1	1	1	1	1	1	3	2	2	2	1	2	2	1	1	1	2	2	1	2	1	3	2	1	2	2	1	2	2	1	1	1	2	1	2	2	2	4	2	2	1	2	2	3
28500	-513.492692715399130	-511.941053446676221	-1.551639268722946	0.000149227267513	0.000039282676943	0.263240610094252	0.543699920535878	0	2	4	5	4	5	7	6	6	6	7	7	8	7	7	8	7	9	11	8	9	10	10	10	8	9	12	12	10	10	12	11	11	11	9	11	11	13	11	11	11	11	13	12	12	13	12	13	14	14	12	12	12	13	14	14	13	15	14	16	14	14	15	13	14	17	17	15	17	15	16	18	17	16	17	18	16	19	0	1	2	2	2	1	3	3	3	3	3	3	5	4	4	4	4	14	35	11	14	14	1	16	6	25	23	11	17	17	25	21	16	17	8	21	35	24	26	16	11	12	36	20	9	37	7	13	26	54	16	35	26	20	45	42	34	43	41	30	26	34	49	45	52	43	68	45	58	50	44	28	50	59	77	61	43	59	1	1	2	2	1	3	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	5	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	2	1	1	2	4	1	3	3	2	1	1	1	2	3	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	3	4	1	1	1	2	2	3
29000	-460.921019500297291	-459.326531219976289	-1.594488280321012	0.000150792101205	0.000036557959677	0.242439487110661	0.623725451584540	1	3	6	5	6	7	5	7	6	8	7	8	9	8	7	7	8	9	10	8	9	10	8	9	9	9	11	12	11	10	12	11	11	10	9	12	9	12	11	12	10	12	11	11	12	12	13	13	13	13	12	13	13	12	13	14	13	14	14	16	15	14	16	15	14	15	15	15	15	15	16	17	18	16	16	17	18	18	0	1	2	2	4	4	2	3	7	4	2	4	5	6	4	9	9	14	8	4	12	13	3	16	6	14	16	16	30	17	20	12	13	17	8	37	6	24	4	16	20	25	41	20	32	22	6	30	37	22	9	44	28	43	8	33	6	43	50	30	42	48	46	56	43	43	47	56	43	39	65	51	69	36	65	47	66	57	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2	1	1	2	1	3	3	2	1	1	1	2	1	1	2	1	2	1	3	1	1	1	3	2	3	2	1	4	2	1	2	1	2	2	1	1	3	2	1	2	3	2	1	2	2	3
29500	-447.689148964561070	-446.173546372195631	-1.515602592365440	0.000094301839660	0.000026803850931	0.284234655730235	0.571717834983527	1	3	5	4	5	6	6	6	6	7	6	8	8	8	7	9	8	9	11	7	10	10	9	9	10	10	11	12	10	11	11	11	11	11	10	12	8	12	12	12	11	12	12	11	12	13	11	14	14	13	11	14	14	13	13	13	14	14	14	17	14	14	15	15	15	16	15	14	16	14	18	17	17	16	17	17	19	19	0	1	2	1	2	4	3	4	4	2	2	20	5	6	4	9	10	14	15	2	12	37	4	9	6	6	16	16	17	23	20	13	23	3	8	22	10	24	25	25	20	23	44	20	25	31	14	10	10	25	16	31	19	43	35	34	19	41	35	34	42	29	59	49	54	43	47	42	58	25	65	51	57	59	65	19	69	74	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	1	1	3	2	2	2	1	2	1	1	2	1	1	3	2	1	1	2	1	1	2	2	1	2	1	1	1	3	3	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	1	2	3	2	2	1	1	2	2	2	2
30000	-441.430176987074901	-439.840422307918743	-1.589754679156132	0.000108667511339	0.000026575497194	0.244557889167819	0.655069311664587	1	3	5	4	5	7	5	8	7	7	8	9	9	6	6	8	8	8	11	8	7	9	10	9	9	9	9	12	10	10	11	12	11	11	11	12	10	11	11	13	11	12	13	10	10	13	11	14	13	14	11	13	14	11	13	14	13	15	14	16	15	15	15	16	13	14	16	15	16	16	17	18	16	16	17	16	18	19	0	1	2	2	2	14	2	15	5	3	21	21	9	3	4	9	9	14	8	10	2	6	26	9	2	6	16	27	17	17	20	21	25	17	8	22	22	24	7	28	20	47	54	7	12	13	13	30	47	23	27	41	39	44	8	42	42	66	12	48	25	48	36	50	54	54	33	57	58	50	65	40	61	49	65	47	66	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	2	3	1	2	2	2	1	1	3	1	2	1	2	3	1	3	1	2	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	2
30500	-468.361794697121468	-466.812633351990144	-1.549161345131339	0.000133190210708	0.000035237887879	0.264568151757254	0.659979048017043	1	3	5	4	5	7	7	7	6	8	7	8	9	6	8	9	7	8	10	6	9	10	10	8	10	9	12	13	10	11	11	11	11	11	11	12	11	12	11	13	10	13	13	11	12	13	11	13	13	14	12	14	15	12	14	13	11	14	14	16	14	14	16	13	13	15	13	15	16	15	17	18	15	16	17	18	17	19	0	1	2	2	2	14	3	9	5	11	4	7	11	4	8	9	9	11	8	2	4	11	10	9	10	6	16	10	17	29	19	21	13	17	21	22	25	24	14	38	11	57	41	11	12	37	25	29	26	39	10	45	56	44	35	45	6	54	22	48	26	34	67	39	44	54	31	59	58	49	65	40	21	22	65	26	52	63	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	1	2	3	1	3	1	1	1	2	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	2	2	3	3	2	4	1	3
31000	-477.633155863323168	-476.010551625386370	-1.622604237936789	0.000157633136078	0.000036354423529	0.230626785923103	0.740473783727259	1	3	5	5	5	5	7	7	6	7	7	7	10	7	6	8	7	8	11	9	8	8	8	9	10	9	10	13	10	11	11	10	11	11	11	10	10	11	12	12	11	12	13	10	11	13	11	14	12	11	13	15	14	12	13	14	13	14	13	16	14	12	14	16	13	15	14	15	16	15	17	17	18	17	17	18	19	19	0	1	2	2	2	1	2	3	4	2	4	3	3	6	2	9	3	5	29	11	12	6	3	4	21	14	18	27	14	17	26	21	29	17	26	26	22	3	32	16	20	32	44	8	21	36	26	62	12	14	34	41	42	45	19	49	42	31	45	48	49	29	46	70	54	54	47	57	58	47	65	51	42	46	41	39	69	59	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	2	3	2	2	3
31500	-441.309945328419587	-439.605947150298732	-1.703998178120881	0.000154627037377	0.000031279139510	0.202287646719652	0.750862551395413	1	3	5	4	5	7	6	7	6	7	7	8	9	5	8	8	7	9	11	8	10	11	9	10	9	9	11	12	8	10	11	12	11	11	10	12	9	13	12	12	11	12	13	11	12	13	11	12	12	14	12	14	14	12	13	13	10	14	14	15	14	13	15	15	14	16	17	15	16	13	17	16	15	16	17	18	18	19	0	1	4	2	2	14	4	4	4	3	7	7	5	2	8	9	9	14	26	11	12	37	14	16	6	6	16	9	17	29	14	44	2	29	8	22	16	24	6	16	20	26	54	20	21	37	26	30	37	32	34	47	32	44	35	42	12	54	44	62	25	34	49	70	33	54	68	56	58	31	65	51	56	59	66	73	58	74	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	3	1	3	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2
32000	-482.182021586313397	-480.464858625064039	-1.717162961249360	0.000130220544539	0.000025828752507	0.198346217939676	0.643099739010824	1	3	4	5	5	6	6	7	6	8	6	7	9	7	7	8	7	8	11	8	9	11	10	9	9	10	11	12	10	11	11	12	11	12	10	12	10	13	11	12	11	12	11	12	12	13	11	13	11	14	12	14	14	13	13	14	14	14	13	15	15	13	15	15	15	17	16	16	16	15	17	16	18	16	16	18	19	18	0	1	2	3	3	4	3	7	4	6	5	7	11	6	11	11	9	7	8	7	12	37	14	11	14	13	11	33	17	17	20	47	7	17	8	37	25	24	25	10	7	21	11	41	7	49	13	29	13	39	27	31	45	43	35	47	26	54	45	62	42	9	42	47	58	43	6	46	43	45	65	51	47	26	58	67	66	59	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	1	2	2	2	3	1	3	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	5	1	2	1	2	4	2	3	1	2	2	3	2	1	1	1	2
32500	-441.911824751758672	-440.425469957986877	-1.486354793771803	0.000106270495240	0.000032368388266	0.304584900945508	0.672581955729808	1	3	5	5	6	7	7	7	6	8	8	7	9	6	8	8	8	9	12	8	10	10	9	9	9	7	11	13	10	10	11	11	12	10	10	11	9	13	11	11	11	11	12	12	12	14	12	14	14	12	12	15	14	13	13	15	13	13	13	16	14	14	16	15	15	17	15	16	16	14	16	15	17	16	18	18	18	19	0	1	2	2	4	9	2	3	2	9	3	3	5	4	8	9	9	10	8	3	11	37	26	9	6	14	10	16	17	17	7	21	10	17	13	22	26	24	10	16	20	10	41	41	7	22	22	17	37	39	40	41	25	43	19	42	21	41	31	48	22	30	49	70	31	54	61	57	58	45	43	40	57	59	65	13	58	74	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	2	1	2	1	3	1	1	1	1	2	1	2	1	1	1	1	3	2	1	2	2	1	1	2	2	1	1	3	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	4	3	1
