step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
51000	-736.090486384926180	-742.029683604011439	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.684555460684378	1	2	3	3	4	5	7	7	6	7	9	9	10	7	8	8	8	9	10	10	10	10	11	9	9	12	8	10	11	12	10	11	11	9	11	11	11	13	12	12	14	12	11	12	11	14	14	13	13	13	12	11	13	13	15	13	13	14	14	15	14	12	13	14	14	14	13	13	15	15	15	15	16	17	15	15	16	15	16	17	16	18	16	16	16	17	17	15	18	16	17	17	17	18	18	17	19	18	18	18	19	19	21	20	21	21	25	21	24	24	24	25	25	30	0	1	2	1	2	4	6	6	5	6	14	9	27	6	9	10	14	15	18	18	8	9	34	27	14	6	9	27	27	16	17	17	20	27	24	25	25	20	52	52	42	34	25	27	17	42	20	51	23	16	34	21	20	13	30	37	52	40	51	41	43	29	44	48	48	30	21	44	49	52	53	48	66	38	53	54	54	56	62	63	44	64	54	50	41	72	64	52	68	70	71	50	78	64	75	75	77	79	75	77	83	92	41	83	97	102	101	0	106	105	105	109	110	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	3	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	2	2	4	1	1	2	1	2	3	1	2	1	2	1	2	1	4	2	1	1	4	1	2	2	2	1	1	1
51500	-750.233678230256032	-756.172875449341291	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.699991188659427	0	2	3	3	4	5	7	7	7	7	6	9	11	7	8	9	8	9	11	10	10	10	12	9	10	11	9	10	12	12	11	11	11	11	13	12	12	13	12	12	14	12	11	12	12	12	15	15	14	13	13	13	14	14	15	14	13	15	14	13	15	14	13	13	14	15	14	15	18	14	16	14	16	17	15	16	16	16	16	16	15	17	17	17	14	16	17	17	18	16	18	16	17	18	17	19	18	17	18	19	19	20	20	21	19	22	25	21	23	23	24	26	25	29	0	1	1	1	4	2	4	5	5	4	6	9	27	4	9	10	14	9	18	5	9	5	27	15	17	16	9	27	13	16	17	17	20	27	24	25	25	33	21	9	60	13	25	13	31	27	38	42	23	16	34	22	20	19	50	37	21	39	23	23	43	29	44	42	23	26	12	29	59	40	38	64	30	47	20	54	54	56	44	62	44	64	54	55	23	64	48	57	62	70	71	50	78	64	20	75	77	79	75	77	54	92	59	83	97	102	104	0	106	105	110	109	110	0	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	3	2	3	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	2	2	1	2	2	1	1	1	3	3	1	3	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	3	2	1	1	2	1	2	2	3	2	1	1	3	1	1	2	1	2	1	1
52000	-767.122088816513383	-773.061286035598641	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.766710873969463	1	4	3	3	4	5	6	7	6	7	6	8	8	7	8	8	8	9	9	11	10	11	10	10	10	12	11	10	11	12	11	11	11	11	13	11	12	10	13	12	15	11	12	12	10	15	12	15	13	11	13	11	14	14	16	14	14	13	12	14	15	14	13	13	15	14	14	15	16	16	16	15	17	15	17	16	16	15	16	16	15	17	17	17	16	16	16	16	16	17	17	16	17	18	18	18	18	18	18	19	20	20	20	21	20	22	23	21	23	26	25	26	25	30	0	1	1	1	1	4	4	9	5	6	6	9	9	6	9	10	14	9	9	38	12	12	13	15	17	14	13	13	13	50	14	14	38	23	13	25	25	18	21	21	60	23	25	13	14	59	20	29	29	10	34	21	20	27	30	37	22	40	23	59	36	44	29	27	27	30	40	44	49	52	53	64	50	47	38	54	54	56	68	63	63	64	54	55	41	72	49	67	29	40	71	66	78	72	74	20	77	79	74	77	83	92	85	101	97	102	104	0	102	111	105	109	105	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	3	2	3	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	3	1	1	2	1	2	2	3	1	1	1	1	1	2	1	2	3	2	1
52500	-750.735263010934204	-756.674460230019463	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.773788560522367	1	3	3	3	4	5	6	6	6	7	7	8	10	6	9	9	8	9	10	11	10	10	11	10	10	11	11	10	10	13	11	12	12	12	12	11	11	13	12	13	15	13	11	11	9	15	14	16	14	12	14	12	15	14	16	15	14	16	13	15	15	13	14	13	13	15	14	14	17	15	15	15	17	15	16	17	15	16	16	16	14	18	16	16	16	17	18	16	17	16	17	16	16	18	18	15	19	17	18	18	19	18	19	21	20	20	22	21	24	25	24	25	23	29	0	1	1	1	2	4	4	5	5	6	6	5	15	6	8	10	14	5	9	12	12	12	28	18	17	16	13	5	12	50	17	45	20	23	24	25	25	20	21	15	42	23	25	18	17	34	33	64	23	16	13	21	20	27	16	37	39	67	23	49	43	44	29	23	23	50	39	44	49	52	47	64	30	47	38	54	27	56	29	68	62	64	54	66	41	64	64	67	68	70	53	66	56	72	74	47	77	62	75	54	54	66	85	77	97	102	101	0	106	113	105	106	105	0	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	2	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	3	1	1	1	1	2	1	2	2	2	1
53000	-704.005589042458610	-709.944786261543868	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.727592667444055	0	3	3	4	5	4	6	7	7	6	9	8	8	6	10	9	7	9	9	10	10	10	12	10	9	12	10	10	11	13	9	9	12	11	12	11	11	14	12	13	16	12	11	13	10	14	14	14	13	13	13	12	15	12	14	14	13	16	13	14	14	14	14	13	15	14	14	14	17	16	12	15	16	16	16	16	14	15	17	16	15	16	17	16	17	18	17	16	17	17	17	17	17	17	18	18	18	16	18	17	20	20	20	19	21	22	23	21	23	25	25	25	26	31	0	1	1	1	2	1	6	5	5	6	14	5	5	6	9	10	14	5	9	12	18	5	13	13	17	10	18	13	5	16	17	17	20	27	24	25	25	20	21	21	59	34	25	13	11	23	20	23	34	16	34	21	71	27	16	37	39	21	23	59	43	29	44	23	48	16	52	44	49	40	20	64	26	47	47	54	54	56	98	63	63	64	76	26	23	72	72	40	68	70	71	66	78	82	74	38	77	62	91	76	83	50	85	54	97	92	101	0	106	105	105	109	110	0	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	3	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	3	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	3	2	1	1	1	2	1	1	1	1	1	4	2	3	1	2	1	1	1	2	1	1	1	1
53500	-734.821933227594286	-740.761130446679545	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705391709014125	1	3	3	3	4	5	7	6	7	7	8	8	9	7	10	9	9	9	10	11	10	9	12	9	9	11	11	10	11	12	10	12	10	11	12	12	12	14	12	12	14	12	11	12	12	14	14	16	14	13	13	13	12	14	16	14	14	16	13	14	15	14	14	14	14	15	15	14	16	15	13	15	17	16	16	16	14	15	17	17	15	18	16	14	16	17	17	16	18	16	18	16	17	18	19	18	18	16	19	18	19	19	21	19	21	22	22	21	23	24	25	25	26	30	0	1	1	1	2	4	4	5	5	6	6	5	12	4	12	10	14	12	9	33	12	9	13	9	14	10	13	13	13	16	14	17	12	13	24	25	25	53	21	12	42	13	25	13	25	44	20	23	34	30	23	40	20	13	84	37	39	52	23	23	43	29	29	23	23	50	39	29	49	40	20	23	55	38	53	77	13	56	62	63	63	64	77	30	60	64	64	67	68	70	47	66	78	72	74	38	54	62	75	76	83	66	41	83	97	102	101	0	106	105	105	106	110	0	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	3	1	2	1	1	1	1	3	2	2	2	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1
54000	-714.571028615966725	-720.510225835051983	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.633387008148164	0	2	4	4	4	5	7	6	7	6	7	8	9	7	10	9	8	9	10	9	10	10	10	9	10	13	10	10	11	13	12	11	11	12	13	12	12	12	13	13	14	12	12	12	11	14	14	16	13	12	14	12	14	15	16	13	12	15	13	15	14	13	13	13	14	15	15	16	16	16	16	15	16	15	16	16	14	15	18	15	16	17	16	16	15	15	16	17	18	14	17	16	16	18	18	18	17	17	20	18	20	19	19	20	19	21	24	20	23	25	23	26	26	31	0	1	2	2	2	4	4	5	5	6	6	5	12	6	12	10	14	12	9	12	12	12	9	9	17	50	13	13	27	16	17	17	20	23	24	25	25	20	57	9	23	23	25	29	17	34	38	65	42	16	34	21	38	77	50	37	21	40	42	23	43	9	44	23	23	16	52	62	49	52	38	64	50	47	38	54	13	56	68	63	63	86	77	30	59	64	65	67	68	52	53	66	56	72	74	75	77	62	75	77	83	92	85	54	97	102	101	0	106	111	105	106	110	0	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	3	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	1	1
54500	-757.023764877527015	-762.962962096612273	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.709967941087461	0	1	3	3	4	4	6	7	7	7	8	7	9	6	9	9	8	9	10	9	9	10	10	9	10	12	8	11	10	13	10	11	11	10	12	12	11	13	12	12	15	12	12	11	12	14	13	14	14	13	14	11	14	14	16	13	14	14	13	14	14	13	13	12	15	14	14	14	16	15	15	15	17	16	16	16	16	15	17	16	14	16	18	15	16	17	17	16	18	16	17	15	17	19	18	18	18	16	19	19	20	19	20	20	21	21	25	20	23	24	24	24	26	31	0	1	2	1	2	4	4	5	5	4	14	5	27	4	9	10	14	9	9	12	12	8	8	27	17	16	9	13	27	16	17	17	20	27	24	25	25	20	21	21	59	23	25	13	17	23	20	64	59	16	34	21	20	27	50	37	21	40	29	34	43	44	44	23	23	50	39	62	49	52	38	64	66	47	38	54	54	56	62	63	62	64	77	50	59	65	72	67	68	70	71	66	78	72	74	75	77	62	75	77	83	92	85	83	97	102	101	0	102	105	105	106	110	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	3	3	1	1	2	2	1	2	4	1	1	3	1	2	3	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	3	1	2	1	2	2	1	1
55000	-719.353935604833396	-725.293132823918654	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723723390991362	1	3	4	4	5	5	7	6	7	6	9	7	9	6	10	9	8	9	10	10	11	9	11	8	10	11	11	10	11	11	11	11	11	11	11	12	12	13	13	12	15	12	11	12	11	14	14	15	13	12	13	12	15	14	16	14	14	15	13	14	13	14	14	14	14	14	14	15	17	14	15	15	16	16	17	16	14	15	17	14	16	17	16	17	16	17	18	16	17	16	17	17	17	18	18	18	18	16	19	17	20	20	20	20	19	21	23	22	24	24	22	26	26	30	0	1	2	2	1	4	4	5	5	6	6	5	9	6	9	10	14	9	9	5	12	5	13	9	17	11	13	24	13	16	17	14	20	13	24	25	25	33	21	5	59	23	25	29	11	28	20	65	23	16	34	21	38	13	66	37	40	21	23	23	43	44	29	34	23	30	52	44	49	40	38	65	50	47	71	54	28	56	98	44	80	72	54	30	60	64	64	21	68	70	71	66	78	72	74	47	77	62	38	77	83	73	59	83	97	102	104	0	102	105	105	106	110	0	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	2	2	4	2	1	1	2	1	2	2	1	2	1	1
55500	-781.530442960543951	-787.469640179629209	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.609166223529074	0	4	2	3	5	5	7	6	7	7	8	8	10	6	9	8	8	9	10	10	10	9	9	9	9	12	10	11	10	11	11	11	11	11	12	10	11	14	13	13	15	12	11	11	11	14	13	15	13	12	14	11	16	13	15	14	15	15	13	15	14	13	14	13	14	16	13	15	17	16	14	16	14	15	15	17	15	16	16	17	16	17	17	16	17	18	18	16	17	16	17	17	17	16	17	18	19	17	18	17	19	20	19	20	21	19	23	21	21	25	23	23	26	30	0	1	1	1	4	2	4	4	5	4	6	5	5	6	9	10	14	5	15	9	8	9	9	9	17	4	12	18	9	16	17	17	20	18	13	25	17	20	21	9	42	23	25	27	17	27	20	65	23	30	34	21	20	13	30	37	67	67	34	59	43	44	44	34	64	30	52	44	49	67	47	41	50	38	47	54	13	56	68	29	44	64	77	26	46	82	64	67	68	40	71	30	78	46	74	38	77	62	38	77	83	73	60	76	97	92	101	0	92	111	105	109	110	0	1	2	1	1	1	1	2	2	2	2	2	1	4	1	1	1	2	2	1	1	2	1	1	1	1	4	1	1	2	1	2	2	1	1	1	1	1	2	1	3	2	2	1	1	2	2	2	1	2	1	2	1	4	1	3	2	1	1	1	1	2	1	2	1	1	3	2	2	3	2	1	1	1	1	2	3	3	1	1	3	2	2	1	2	2	1	2	2	1	1	1	2	1	1	1	3	2	1	2	1	1	4	2	2	1	1	3	1	2	1	1	1	1	1
56000	-779.979349613777231	-785.918546832862489	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726081567762074	0	3	1	2	4	4	6	7	6	7	8	7	9	6	8	9	8	9	10	10	10	10	10	10	10	11	8	10	11	13	12	11	12	11	11	11	11	13	12	12	16	12	11	12	12	15	15	16	13	13	14	13	15	14	14	13	15	15	14	14	14	14	13	14	14	15	14	15	16	14	14	16	16	16	15	16	15	15	16	15	16	17	17	15	16	18	15	15	18	16	17	17	16	18	19	18	18	16	18	18	19	20	21	19	21	21	24	21	24	24	23	26	25	30	0	1	1	1	4	4	4	5	5	6	14	5	27	2	9	10	14	27	27	5	18	27	27	13	17	16	9	13	27	16	17	17	20	23	24	25	14	33	20	21	65	23	25	27	32	34	38	65	23	26	34	21	52	44	16	37	52	40	23	23	43	44	29	44	42	16	40	62	49	40	20	64	55	47	20	13	54	56	62	63	44	72	54	30	59	64	64	52	62	70	53	50	56	72	74	71	76	44	20	76	83	55	85	83	97	66	104	0	102	105	105	109	110	0	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	2	3	1	1	1	1	2	1	1	1	2	5	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	3	1	2	5	2	1	1	2	2	1	2	3	1	1	1	1
56500	-796.782533526804286	-802.721730745889545	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.646329796437632	0	2	3	2	3	4	6	7	5	7	7	7	8	7	10	8	8	8	9	10	9	9	11	9	10	12	11	10	12	11	11	11	11	11	12	11	11	13	14	12	15	13	11	12	12	15	14	16	13	13	12	12	15	14	15	14	13	14	12	15	13	14	14	14	13	15	12	15	16	14	14	15	17	16	15	16	15	15	17	16	15	16	18	16	17	17	18	16	17	16	18	17	17	18	17	18	19	17	16	18	16	21	21	20	20	20	24	20	23	25	24	26	25	30	0	1	2	1	1	4	4	9	5	6	6	5	9	6	19	10	14	5	9	12	12	12	13	13	11	11	18	13	13	16	14	17	20	12	24	25	25	33	57	12	59	35	25	27	32	35	20	34	23	30	23	12	38	13	30	37	40	40	34	27	43	44	29	65	34	16	8	44	49	67	20	64	66	47	47	27	54	56	62	63	63	64	101	30	41	64	64	40	68	70	71	66	78	65	74	99	77	44	38	77	54	26	23	54	76	92	83	0	102	97	105	109	111	0	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	4	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	3	1	1	2	1	2	1	2	1	1	1	3	3	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	2	1	4	1	1	2	1	1	2	3	2	2	1	6	4	3	2	1	4	1	1	3	2	1	1	1
57000	-785.617256852789296	-791.556454071874555	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.615891098077698	0	2	2	3	4	4	7	7	6	7	6	9	7	7	7	9	9	9	9	9	10	10	11	9	9	11	10	10	10	12	10	12	11	10	12	11	11	14	12	12	15	9	12	13	11	14	13	16	13	13	12	11	14	13	15	13	15	15	13	15	14	14	11	14	14	15	13	15	17	14	14	16	16	17	16	17	15	15	17	16	15	18	17	15	17	17	16	16	17	16	17	16	16	19	18	19	18	18	19	18	19	21	18	21	19	20	24	21	23	26	23	25	25	30	0	1	1	3	4	4	4	5	5	4	4	15	9	4	5	10	14	15	15	9	15	9	34	9	14	16	13	13	13	10	14	17	20	42	24	25	25	47	21	22	23	9	25	27	17	27	20	65	23	16	34	27	20	27	16	37	52	39	34	59	43	29	29	23	23	30	52	44	46	52	47	64	66	53	38	54	54	56	62	63	44	64	41	50	46	64	64	67	68	70	71	55	78	86	74	75	77	80	75	54	54	92	41	83	97	92	104	0	106	105	105	102	111	0	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	3	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	3	1	3	1	1	2	1	2	2	1	1	3	1	1	1	1	2	2	2	1	3	3	4	3	2	1	1	2	1	2	3	2	2	2	1
57500	-781.273613762621039	-787.212810981706298	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.595720586824236	1	3	4	3	5	5	7	7	7	6	6	6	8	7	9	8	8	8	10	9	11	9	11	10	10	12	10	9	11	12	10	12	12	11	11	11	12	14	14	13	16	12	11	12	12	13	14	15	13	12	13	11	15	14	15	15	14	15	13	12	15	14	14	13	15	16	15	14	18	16	16	16	14	16	16	16	16	13	18	17	15	17	17	17	17	18	16	16	17	16	17	17	17	18	18	18	18	17	18	16	18	21	20	20	20	21	24	21	23	25	22	23	26	31	0	1	2	1	2	4	4	5	5	6	6	5	9	11	9	10	14	5	9	12	12	12	13	13	17	16	13	13	5	10	17	17	20	27	24	25	25	20	21	52	60	34	25	13	17	13	20	42	29	16	23	20	47	27	50	78	12	40	23	23	43	44	44	13	46	73	9	44	46	52	47	64	30	47	47	54	27	37	62	63	29	64	54	16	41	82	64	57	68	52	71	73	56	46	74	38	77	62	75	54	54	92	46	83	97	84	104	0	102	105	105	102	111	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	2	2	1	3	3	2	2	2	1	1	1	1	3	2	1	2	1	1	2	3	3	2	1	2	2	1	1	1	2	1	2	4	1	1	1	2	1	1	2	1	1	4	1	2	3	1	2	1	1	1	1	3	1	2	2	2	3	2	5	1	1	2	1	2	3	1	1	2	2	2	2	1	1	1	1	2	2	4	1	1	2	2	1	1	3	1	1	2	1
58000	-800.607829191148312	-806.547026410233570	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.720717485923215	1	3	2	3	4	5	6	6	6	7	9	8	9	7	9	9	8	9	10	9	10	8	10	8	9	12	11	10	11	11	10	10	12	11	12	11	10	14	13	12	15	12	10	12	9	14	14	15	13	12	13	12	13	14	15	12	15	15	13	14	14	13	14	13	13	15	13	14	18	14	14	15	16	16	16	16	16	14	18	16	15	17	16	17	16	15	18	16	16	17	18	16	17	17	18	19	18	17	19	18	20	20	19	18	20	21	24	19	23	24	24	26	26	30	0	1	1	1	1	4	4	5	5	6	6	5	22	6	9	10	14	9	18	5	8	8	12	5	17	16	13	13	24	16	17	17	21	23	24	25	25	20	21	9	54	23	25	24	17	34	33	59	34	16	34	21	20	27	16	37	39	52	23	23	43	29	44	23	40	16	12	44	49	52	53	65	55	38	53	24	54	56	62	63	44	64	54	30	59	64	86	40	68	70	38	55	78	64	74	91	77	62	75	54	83	73	41	83	54	102	83	0	106	105	105	106	110	0	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	3	2	1	1	2	2	2	1	2	2	1	2	2	1	3	2	1	1	1	1	2	2	1	1	2	1	2	2	1	4	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	3	1	2	1	3	1	2	1	2	2	1	1
