step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34
73500	-343.960652608762643	-342.418434797507700	-1.542217811254918	0.000422574646977	0.000113407181100	0.268371947800304	0.360174362860942	3	6	8	5	9	9	10	9	9	13	11	10	12	12	14	13	15	14	15	18	17	18	20	22	26	32	35	36	39	39	40	42	42	44	0	4	4	1	4	1	8	3	4	7	8	9	5	9	10	9	14	11	3	16	4	14	17	15	15	16	16	25	20	28	16	16	24	18	1	1	1	1	2	3	1	1	2	1	2	1	2	1	1	3	2	2	3	3	6	2	3	4	5	9	10	6	12	1	14	13	8	16
74000	-322.331774032596741	-320.676558251837889	-1.655215780758854	0.000385363827951	0.000084145559515	0.218353549065356	0.194676478962795	3	6	7	5	8	10	10	10	10	13	11	11	12	12	14	13	15	15	17	17	18	17	22	22	26	32	35	36	37	40	39	41	43	43	0	4	4	1	3	2	5	5	3	3	5	5	9	7	3	9	5	14	4	4	14	14	14	22	4	16	22	25	24	27	21	16	19	24	1	1	1	1	1	2	1	2	2	3	2	2	1	1	5	2	4	2	7	7	2	2	5	4	11	10	10	6	9	3	7	15	13	13
74500	-313.512164831992720	-311.740112841634129	-1.772051990358569	0.000419813168119	0.000076992185691	0.183396309448982	0.240430278281786	3	5	8	7	10	7	10	8	10	13	10	11	11	13	12	13	11	15	16	19	17	16	22	21	24	32	35	35	39	41	40	41	43	44	0	1	1	1	2	2	8	4	1	7	8	4	2	17	1	4	7	16	6	18	1	14	10	1	23	20	25	24	4	31	16	21	15	19	1	1	3	2	3	1	1	1	3	2	2	2	2	1	4	3	1	1	5	3	6	2	4	10	1	5	5	7	15	1	13	11	15	16
75000	-324.613236660569044	-322.831476364365869	-1.781760296203158	0.000498341926165	0.000090186275810	0.180972683764337	0.200033272458608	3	5	6	7	8	10	11	7	10	13	11	11	12	12	13	12	13	16	17	17	16	18	23	21	25	33	33	33	38	39	40	42	43	43	0	1	1	2	3	4	2	3	1	5	2	4	6	2	1	3	8	16	9	4	2	12	19	6	23	22	22	24	16	28	25	25	22	25	1	1	1	1	1	2	3	1	3	1	3	3	1	3	5	3	3	2	3	5	4	3	2	7	1	6	5	7	13	4	8	8	12	7
75500	-374.318482486826440	-372.831771595806913	-1.486710891019512	0.000494171796568	0.000150383704033	0.304314623127937	0.189413476136415	3	5	7	8	9	9	9	9	10	12	11	11	12	12	13	13	14	15	15	18	17	16	22	23	24	33	34	35	38	41	38	40	42	44	0	1	2	3	2	4	3	3	4	12	7	7	5	1	10	12	10	8	1	2	12	8	3	19	16	23	11	25	21	27	24	9	21	23	1	2	2	1	3	1	1	1	2	1	2	2	2	5	1	1	1	4	5	6	2	4	5	4	4	5	10	6	10	3	6	14	12	10
76000	-322.688110871823028	-320.848379749077935	-1.839731122745070	0.000438996325549	0.000073600480809	0.167656257069725	0.267992421899778	3	5	8	7	10	8	10	9	9	13	12	12	11	12	13	14	13	16	17	17	17	17	22	23	26	33	34	36	38	40	40	40	44	45	0	1	4	2	6	4	8	2	3	5	4	5	2	5	14	4	12	14	1	4	4	4	14	1	4	15	20	24	15	29	22	22	22	20	1	1	1	1	1	1	1	2	1	2	3	1	3	1	1	3	1	2	7	3	6	5	6	12	9	11	9	6	13	1	10	12	11	13
76500	-329.983265196969057	-328.324193548556650	-1.659071648412413	0.000299073149660	0.000064896093293	0.216990704003197	0.178324407070463	3	6	8	7	9	9	8	9	10	13	11	11	10	12	14	13	14	15	16	18	17	18	22	21	25	33	35	34	38	41	40	41	43	44	0	1	4	1	7	2	2	7	3	2	5	8	2	12	1	3	7	4	6	2	10	14	21	21	16	16	20	15	25	31	16	25	20	16	1	2	1	1	1	1	1	1	2	3	1	2	1	1	7	3	2	5	3	6	1	5	3	1	5	8	10	11	5	1	15	9	15	15
77000	-356.192005366455533	-354.672184618482731	-1.519820747972815	0.000388098108308	0.000109277408879	0.281571609186895	0.312931020095499	4	5	8	6	10	8	9	9	10	12	11	10	11	11	12	13	14	15	16	19	18	18	22	20	26	34	33	34	39	41	41	42	43	44	0	1	2	1	6	4	1	2	2	5	4	8	2	12	7	3	10	14	14	8	18	15	16	7	4	3	22	24	22	28	21	4	24	20	1	1	2	1	1	2	3	1	2	1	3	1	2	1	1	3	2	2	3	4	2	3	3	6	10	14	8	9	9	4	12	17	14	13
77500	-367.118117402306950	-365.350682553555487	-1.767434848751437	0.000430214508800	0.000079404899950	0.184570483621883	0.216869477602845	1	5	9	4	10	8	8	10	11	12	11	12	11	12	14	12	13	13	16	17	16	17	22	22	26	33	31	35	38	40	40	41	42	44	0	1	1	1	2	2	4	2	1	5	5	11	2	1	8	1	12	5	15	6	1	6	22	2	22	8	22	25	14	26	3	13	14	3	1	2	3	2	1	2	2	3	5	1	1	1	2	4	2	6	1	1	1	5	8	5	2	9	5	12	8	5	14	3	16	16	16	14
78000	-315.845251727679624	-314.288129780322038	-1.557121947357560	0.000346445582843	0.000090199462841	0.260356798609875	0.271915664035295	3	6	8	5	9	10	10	10	11	12	12	12	9	11	13	13	14	15	15	19	17	19	22	23	24	34	35	35	39	39	39	41	43	45	0	4	2	1	3	4	5	5	3	8	5	7	2	5	4	9	5	1	6	6	4	9	17	4	9	3	15	24	20	27	20	20	18	21	1	1	1	1	1	2	1	1	2	1	2	1	2	1	4	1	2	6	2	5	6	3	4	10	7	12	14	5	12	2	11	10	17	12
78500	-327.299211323021495	-325.624537686202132	-1.674673636819350	0.000311761405641	0.000065983683527	0.211648017789320	0.221619592643680	1	6	8	5	9	8	10	7	10	13	12	11	10	11	13	12	14	15	15	17	17	16	22	22	25	33	34	36	38	40	40	42	44	45	0	4	2	1	3	2	6	4	4	5	8	5	4	4	3	9	7	10	1	4	9	11	6	4	20	14	23	23	16	29	16	23	21	25	1	1	1	2	1	1	1	1	3	2	2	1	2	3	2	2	3	1	8	5	3	2	8	7	5	12	7	7	17	2	13	10	11	12
79000	-342.379268129087620	-340.713622495489801	-1.665645633597793	0.000466046812337	0.000100063334279	0.214706616652627	0.192671278209350	4	5	8	7	9	10	10	10	11	13	12	11	11	13	14	12	15	15	17	17	17	18	23	20	25	32	33	35	38	40	40	42	43	45	0	1	4	2	4	3	4	5	1	5	8	7	2	1	12	1	11	11	12	11	15	7	10	1	15	3	19	24	16	29	19	19	16	20	1	1	1	1	1	1	1	1	3	2	1	1	4	4	2	4	2	1	3	2	1	3	5	9	5	11	6	10	13	1	12	12	15	12
79500	-307.670483149139727	-305.736490695472583	-1.933992453667135	0.000451050653361	0.000067407078417	0.149444586577366	0.259634297920000	3	6	8	7	9	8	10	8	10	12	12	12	11	13	14	13	13	15	16	18	17	18	22	22	25	31	34	35	38	40	40	41	44	44	0	1	2	1	8	2	8	4	2	7	7	8	3	7	6	9	7	6	14	21	14	6	2	14	21	19	21	23	15	29	24	22	18	16	1	1	1	2	1	1	1	1	2	1	1	2	2	1	4	2	1	3	2	1	2	5	10	4	4	6	10	8	12	1	8	13	17	15
80000	-321.556401045025382	-319.640835592621215	-1.915565452404149	0.000478595218505	0.000073091702304	0.152721338362421	0.217986392435397	3	5	8	6	9	10	10	8	9	11	11	11	10	12	14	13	14	16	16	19	16	18	23	23	25	33	34	35	39	41	40	41	41	45	0	1	4	1	8	4	8	4	2	3	2	5	2	8	6	10	7	4	1	16	11	1	15	4	14	18	15	19	20	26	15	20	23	18	1	2	1	1	1	2	1	1	2	2	2	1	2	3	3	1	2	6	8	3	3	8	5	7	7	9	11	8	8	3	11	10	9	14
80500	-316.535481372527840	-314.620411049156701	-1.915070323371119	0.000443033555946	0.000067700454617	0.152811121659947	0.153332616335345	3	5	8	7	9	8	10	10	11	12	12	11	11	13	13	11	13	14	17	19	17	19	22	22	24	33	35	35	37	39	41	41	44	45	0	1	4	2	6	2	5	5	2	8	4	8	2	13	1	3	12	5	6	16	14	16	21	21	18	21	16	22	24	27	18	25	24	15	1	1	1	1	1	2	1	1	2	1	3	1	3	1	5	2	2	3	5	4	2	5	3	2	4	8	11	6	9	1	14	10	10	14
81000	-368.806822030619514	-367.181561752448374	-1.625260278171119	0.000341082138958	0.000078303469671	0.229573644373813	0.236502668790131	3	6	5	7	10	9	10	7	10	12	11	10	11	12	13	12	15	12	16	18	17	17	19	23	24	31	34	35	39	40	38	42	43	45	0	3	1	3	8	3	8	3	2	7	2	8	2	8	3	9	7	6	14	14	3	2	9	15	9	15	24	22	4	28	21	22	22	21	1	1	1	1	2	1	2	1	2	1	2	2	3	3	4	2	2	2	2	2	5	8	4	5	7	9	7	11	19	2	17	12	13	15
81500	-339.966765471989959	-338.282255194036622	-1.684510277953350	0.000395148918337	0.000082354404955	0.208413590758640	0.327661597444654	4	6	8	7	10	6	8	10	10	12	11	12	11	12	13	13	15	14	16	18	17	18	21	23	24	34	34	35	38	40	40	42	44	44	0	1	6	1	4	1	6	3	4	8	7	7	2	7	6	3	10	16	18	19	18	2	7	19	22	23	22	23	22	28	20	23	24	22	1	1	1	1	2	1	1	2	2	1	2	2	3	1	4	3	1	1	2	2	2	5	6	5	4	5	7	8	11	3	13	11	9	9
82000	-343.445655845715123	-341.693060749158690	-1.752595096556423	0.000491991088198	0.000092712011281	0.188442460656006	0.263631556095280	3	5	8	8	9	9	9	7	10	12	11	11	12	11	12	13	15	16	16	16	17	17	23	23	25	32	33	34	38	41	41	41	43	44	0	1	2	2	4	1	2	1	3	11	5	5	2	2	9	15	11	2	2	14	3	15	16	18	21	22	4	23	18	27	22	25	23	25	1	1	2	1	1	4	2	2	1	1	1	1	3	2	1	1	2	4	4	2	4	2	4	3	2	12	9	5	12	4	13	8	7	10
82500	-340.145082112851526	-338.536822144324333	-1.608259968527203	0.000293305576217	0.000069365537660	0.236495802617978	0.232741202044525	2	5	8	7	9	9	11	10	8	13	12	12	12	11	12	13	14	14	16	17	17	19	23	22	24	34	34	33	38	41	39	41	42	44	0	1	1	1	3	4	5	4	2	9	5	5	2	6	1	9	15	9	1	6	6	14	14	4	20	23	16	24	22	27	20	23	23	23	1	2	4	3	1	1	1	2	2	2	2	1	2	1	4	2	1	4	6	5	4	5	7	7	4	6	8	4	9	3	11	11	9	9
83000	-312.876279472618478	-311.169035401182498	-1.707244071435990	0.000328272740279	0.000066081853901	0.201301679343312	0.206808493388660	4	6	8	8	9	9	11	10	9	13	11	12	11	12	12	13	14	15	16	18	18	18	22	22	25	34	34	36	37	41	40	42	44	44	0	1	2	1	4	4	8	5	3	4	5	8	2	6	1	3	12	3	1	16	4	1	3	19	4	16	19	21	15	31	23	21	24	16	1	1	1	2	1	1	1	1	1	2	1	1	3	1	4	3	1	4	5	3	6	7	7	4	7	9	8	10	10	1	11	12	12	12
83500	-332.876269150518567	-331.243596265374947	-1.632672885143631	0.000416696543059	0.000094459733424	0.226687105994398	0.218450536041396	2	6	8	7	9	9	11	10	10	13	12	11	12	11	14	14	13	16	16	16	17	17	22	22	24	33	34	34	38	40	39	41	43	45	0	1	2	2	2	1	2	6	3	12	8	6	2	3	3	3	12	11	5	13	1	1	6	7	2	20	20	24	19	29	21	15	23	23	1	2	1	1	2	2	2	1	1	1	1	1	3	3	3	3	1	1	3	2	7	7	6	5	9	10	9	7	10	1	12	12	14	13
84000	-358.775019756618576	-357.048381493084094	-1.726638263534465	0.000504120787195	0.000098606445279	0.195600831752543	0.286195586246925	3	5	6	7	10	10	10	9	11	12	12	12	11	13	12	14	13	15	16	18	18	18	22	20	24	34	33	34	38	40	39	41	43	42	0	1	2	3	8	4	8	3	4	8	7	5	2	11	3	4	10	7	16	9	17	18	17	3	20	22	21	25	21	28	21	20	15	25	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	4	1	2	1	3	2	2	4	6	3	10	8	7	6	3	8	9	14	8
84500	-324.264608609810182	-322.701286980658040	-1.563321629152137	0.000351706106005	0.000090452179564	0.257181146472382	0.221283536790534	3	5	8	7	9	9	10	10	10	12	12	12	12	13	13	14	13	16	17	17	16	18	23	22	23	34	35	34	37	40	38	41	42	44	0	1	2	1	4	2	6	5	3	4	3	6	6	11	10	1	7	2	6	9	3	1	14	20	20	19	21	22	23	28	23	24	19	20	1	1	1	3	2	2	1	1	1	2	2	2	2	1	1	8	2	5	4	3	4	8	5	2	4	8	8	6	7	3	7	9	12	13
85000	-360.849816742844382	-359.130815104303508	-1.719001638540862	0.000319940560046	0.000063286687241	0.197807640367531	0.213207213098363	3	6	8	7	9	9	11	10	11	13	10	9	12	13	12	13	15	15	17	18	16	19	22	22	25	32	35	35	36	40	40	42	42	44	0	1	2	2	2	2	11	12	1	7	2	2	3	8	11	4	7	16	14	1	15	3	14	3	4	23	20	25	23	29	23	14	15	24	1	2	1	1	2	2	1	1	4	1	1	2	2	2	1	3	1	1	2	7	1	7	5	6	8	6	10	6	11	2	9	14	13	8
85500	-312.745072698495392	-311.002983918034204	-1.742088780461181	0.000369291514825	0.000070637501434	0.191278430721374	0.249846961677560	3	6	7	5	9	8	11	10	9	12	12	11	11	11	13	14	14	14	16	18	16	17	23	22	24	33	34	35	37	39	39	41	43	45	0	4	4	1	6	3	8	5	1	8	12	5	2	4	3	3	11	3	3	3	4	4	4	14	18	16	15	23	24	27	20	20	16	24	1	1	2	1	1	1	1	1	3	1	1	1	2	3	4	4	1	3	5	5	6	7	10	5	5	9	13	4	8	2	10	11	16	12
86000	-313.638577506653519	-311.904814416081933	-1.733763090571569	0.000309814399490	0.000059975258461	0.193584476899859	0.255799509547421	2	6	9	7	9	9	10	10	11	12	12	12	12	11	13	14	14	14	16	19	18	19	23	22	25	34	34	35	39	41	40	41	44	43	0	1	1	1	4	2	5	5	2	7	5	7	4	6	14	4	5	6	1	1	14	15	14	2	23	16	21	20	25	26	20	25	19	20	1	2	5	3	1	1	1	1	3	1	2	1	4	1	1	2	2	2	6	9	5	3	7	7	2	11	8	8	8	4	11	9	17	11
86500	-338.328316156204664	-336.792709590223637	-1.535606565981049	0.000379808882983	0.000103351403106	0.272114233595644	0.168110100240490	3	6	8	5	8	9	10	10	7	13	12	11	10	12	11	12	14	15	13	18	18	19	22	22	25	32	34	35	38	39	41	41	43	44	0	4	4	1	4	5	3	4	4	12	12	3	2	2	9	8	12	7	8	6	9	6	20	8	22	16	14	24	22	26	22	20	22	14	1	1	1	1	1	1	2	3	1	1	1	1	2	4	2	1	1	2	2	3	6	6	2	7	3	9	9	7	11	4	14	15	9	16
87000	-355.561272962330008	-353.785307146776461	-1.775965815553571	0.000407181819371	0.000074274831119	0.182411953542931	0.290639188690411	2	6	8	5	9	8	11	9	10	13	11	12	11	12	14	14	13	16	17	18	15	19	20	22	26	33	35	35	38	40	41	41	44	44	0	4	2	1	6	1	5	4	3	11	3	8	6	2	4	6	6	5	1	16	6	6	5	14	14	23	14	19	14	29	23	18	22	23	1	1	1	2	1	3	1	2	1	1	3	2	2	2	4	2	3	3	7	2	5	5	5	5	5	5	9	8	10	2	10	9	12	15
87500	-330.598622966103733	-328.918340494165250	-1.680282471938475	0.000396103092861	0.000083099081728	0.209791549790497	0.233496875530402	3	5	7	7	9	8	10	10	11	12	11	12	12	13	13	13	14	15	16	18	18	19	22	22	24	34	33	34	38	40	41	42	44	43	0	1	2	1	3	1	3	5	1	6	5	6	6	1	5	6	10	8	3	3	1	4	12	4	12	23	22	21	15	28	20	23	23	21	1	1	1	2	1	3	1	1	4	2	2	2	2	6	3	3	1	3	5	6	7	5	4	7	4	7	9	7	11	3	14	8	10	11
88000	-321.825516091724523	-319.826679706139146	-1.998836385585384	0.000460930344031	0.000063990846513	0.138829754521651	0.237587034277240	4	5	8	7	10	10	10	9	9	12	9	11	11	12	12	14	14	15	17	18	16	18	23	23	24	34	35	35	37	40	40	40	43	44	0	1	2	1	8	1	3	4	4	11	3	5	7	1	4	10	10	11	3	1	4	2	21	1	18	21	19	24	18	27	14	21	23	21	1	1	1	1	1	4	2	1	1	2	1	1	1	4	2	1	2	3	5	7	4	6	4	9	5	8	9	6	11	2	14	10	8	11
88500	-327.843791030177101	-326.118806094781633	-1.724984935395483	0.000498767623894	0.000097795635264	0.196074545697383	0.263241298835683	3	5	8	7	9	9	11	8	10	12	11	11	10	13	14	14	14	14	17	18	17	19	22	22	25	33	35	34	39	41	41	41	43	45	0	1	1	1	4	2	8	4	3	12	5	5	2	13	11	6	6	8	6	13	9	6	4	21	21	21	2	22	24	26	24	4	24	24	1	1	3	2	1	2	2	1	1	1	1	1	3	1	1	4	2	3	3	5	3	5	8	3	4	8	14	5	9	4	9	17	11	13
89000	-343.793019497701493	-342.110878316911283	-1.682141180790195	0.000477437807155	0.000099872116183	0.209183509740021	0.137914981053979	4	6	8	5	8	8	10	8	11	11	11	11	11	13	12	13	13	15	16	17	18	18	22	23	23	31	35	36	38	41	41	41	43	44	0	4	2	1	2	4	8	4	6	4	2	5	2	4	5	10	8	12	4	14	1	17	2	16	4	22	6	21	11	21	20	9	24	22	1	1	1	1	1	2	1	1	2	3	3	2	1	3	2	1	2	2	6	2	6	3	7	5	10	5	11	9	13	11	12	16	9	14
89500	-329.751434170625146	-327.832622430941399	-1.918811739683756	0.000483653177567	0.000073580561683	0.152134970047494	0.212083119231472	4	6	8	6	8	8	10	9	8	12	11	11	10	12	14	14	14	15	16	18	15	17	22	22	25	33	35	34	38	37	40	42	44	44	0	1	4	1	2	4	5	5	1	5	8	7	9	7	13	9	12	14	15	3	6	19	3	15	8	15	21	23	20	25	20	16	28	24	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	3	2	1	1	5	4	1	8	4	8	10	12	7	9	6	13	11	6	12
90000	-357.338688866826601	-355.505549933448208	-1.833138933378374	0.000541905955596	0.000091624800489	0.169078784874803	0.212453694872852	3	5	8	7	9	9	10	9	11	13	12	11	11	13	13	14	14	15	16	17	17	18	22	22	25	33	33	35	39	40	41	42	43	43	0	1	2	1	2	1	3	1	8	9	13	7	6	12	3	9	5	9	12	1	4	9	8	4	7	19	22	23	15	20	4	6	20	22	1	1	1	2	2	3	1	3	1	1	1	1	1	1	3	1	1	2	2	7	4	4	5	9	9	10	8	6	12	12	19	15	13	12
90500	-330.889444920282244	-329.281816706110874	-1.607628214171374	0.000376882609677	0.000089231332703	0.236761608022416	0.192110698412419	3	5	7	7	9	9	10	8	10	12	10	10	12	12	12	13	14	16	15	19	16	19	22	19	25	33	35	35	38	40	40	40	43	43	0	1	2	2	3	2	8	4	2	11	8	6	7	2	1	4	5	7	16	7	7	14	24	2	14	16	22	25	20	25	21	20	20	21	1	1	1	1	1	2	2	1	3	1	1	1	1	3	5	3	1	3	1	5	3	3	2	6	8	12	9	4	7	10	10	11	11	13
91000	-346.053999300342070	-344.385866621414834	-1.668132678927228	0.000468412546983	0.000100172441348	0.213855162491799	0.222473186725109	3	6	9	7	9	10	11	8	9	13	12	11	11	12	13	13	12	15	17	17	17	19	23	22	25	34	34	35	38	37	39	42	43	44	0	1	1	1	2	4	8	4	4	2	4	2	2	6	5	6	7	10	12	13	1	10	4	9	18	20	23	23	22	21	19	16	20	22	1	1	3	1	2	1	1	1	1	4	3	3	3	1	2	1	1	1	4	3	8	4	7	6	4	8	6	5	10	8	12	12	13	12
91500	-346.648984697691901	-345.024673017148871	-1.624311680543057	0.000499772735061	0.000114922044960	0.229948608433667	0.187854758427164	4	6	8	5	10	8	11	10	10	12	12	12	11	12	14	13	14	15	15	17	17	18	23	22	26	33	34	35	38	39	39	40	42	44	0	4	2	1	6	1	1	6	2	4	3	3	2	2	2	6	3	12	7	1	5	4	2	17	4	21	15	23	16	22	16	21	6	24	1	1	2	1	1	1	4	1	1	4	2	3	4	2	3	3	3	1	1	5	3	6	9	3	12	9	10	6	12	10	11	12	16	13
92000	-342.062884778258365	-340.315012559135596	-1.747872219122747	0.000400638216989	0.000076003996393	0.189707304921145	0.308833414665198	3	6	7	4	9	9	11	10	9	11	12	12	11	12	13	11	13	15	17	18	17	17	23	19	24	32	34	36	37	41	41	40	44	44	0	4	4	1	3	3	5	5	4	6	8	8	2	5	6	3	10	14	14	21	14	16	14	6	13	22	22	25	18	25	23	24	19	23	1	1	2	1	1	2	1	1	2	1	1	2	3	1	2	2	1	2	3	1	2	4	5	5	7	9	8	10	12	7	9	11	13	10
92500	-341.182370398139312	-339.615341919772220	-1.567028478367104	0.000509484861766	0.000130083615744	0.255323809412804	0.156982102067335	3	5	7	7	9	10	10	9	11	12	12	12	10	12	13	14	11	14	16	18	17	18	21	20	26	34	33	35	38	40	39	41	41	41	0	1	2	1	4	2	5	4	8	4	4	2	4	5	5	3	4	7	13	9	8	9	3	8	4	22	10	25	4	28	15	15	19	19	1	1	1	2	1	2	1	2	1	3	2	3	2	2	2	5	3	1	3	4	5	4	6	6	8	9	8	6	15	3	12	17	13	13
93000	-311.017339643251830	-309.021595842398369	-1.995743800853446	0.000338431339842	0.000047145600863	0.139306250079683	0.241010059870315	3	4	8	7	9	8	10	10	10	11	12	11	11	12	14	13	14	16	16	17	17	18	23	22	25	33	34	35	37	41	40	42	44	44	0	1	2	1	6	2	5	5	6	5	7	5	3	7	1	3	12	7	16	16	3	14	3	3	21	15	21	23	18	29	22	22	23	22	1	1	2	3	1	2	1	1	1	1	2	1	1	1	6	2	1	4	2	3	5	5	7	8	4	10	7	5	11	3	13	11	11	14
93500	-331.889554136721131	-330.273008344843674	-1.616545791877445	0.000388968897549	0.000090656031136	0.233067558119924	0.319529554215694	2	6	5	8	9	7	10	9	9	12	12	11	10	12	13	14	14	15	16	18	18	18	23	23	24	33	33	36	37	40	40	40	44	44	0	3	1	3	6	2	8	6	4	7	6	7	2	6	2	4	12	7	16	4	4	14	20	11	4	15	18	20	23	28	24	20	15	24	1	1	1	2	1	1	1	1	1	2	2	1	2	2	3	3	2	3	2	5	6	3	3	5	8	10	9	10	5	2	8	11	14	10
94000	-321.339415014438543	-319.725951213989219	-1.613463800449338	0.000368426578911	0.000086333516196	0.234330314743729	0.295424178241148	2	5	6	8	9	8	10	9	8	11	11	11	11	12	13	14	13	15	14	18	17	18	23	22	24	33	35	34	37	41	40	41	43	44	0	1	2	3	6	3	6	6	1	2	3	8	2	3	3	4	11	6	4	4	4	16	10	19	20	16	23	20	9	26	16	20	23	24	1	2	1	1	1	1	2	1	3	3	3	1	2	3	3	2	1	2	3	5	5	2	5	3	4	9	6	8	14	3	14	10	11	11
94500	-331.145309831671796	-329.619005335624934	-1.526304496046886	0.000483555975514	0.000134231984398	0.277593476649135	0.168930807764611	3	5	8	7	10	9	10	9	10	12	11	11	10	11	13	13	14	16	17	19	17	17	22	21	26	32	33	36	38	40	40	41	43	44	0	1	4	1	3	3	8	3	1	7	2	3	2	8	6	3	8	2	16	3	6	3	15	16	11	11	9	20	18	25	4	9	23	19	1	1	1	2	1	1	1	1	5	1	3	1	2	1	1	1	3	4	2	7	5	4	4	4	7	11	10	9	13	6	16	19	12	13
95000	-337.444560604622723	-335.816734421697561	-1.627826182925165	0.000481804618511	0.000110124052006	0.228565787406340	0.225041265668013	4	5	9	7	8	7	11	10	11	12	12	11	11	12	13	13	14	15	16	18	17	19	22	22	24	30	34	35	39	40	41	41	43	44	0	1	6	1	4	2	8	5	6	7	7	5	2	12	6	11	8	7	1	3	3	12	7	14	21	22	22	19	9	19	21	20	22	21	1	1	1	2	1	1	1	2	2	1	1	2	3	1	4	1	2	2	6	5	4	4	6	6	4	5	6	12	16	13	10	13	11	11
95500	-378.584870652565087	-376.928236368318721	-1.656634284246372	0.000436984329803	0.000095197105300	0.217850158021113	0.184082777124755	3	5	8	6	9	7	11	9	10	13	12	12	11	13	13	11	12	15	17	19	16	16	22	22	25	33	35	34	38	41	40	41	44	45	0	1	2	1	6	2	4	4	2	12	7	5	8	3	12	8	16	16	15	12	7	7	4	6	15	22	16	25	18	19	18	4	14	16	1	1	1	2	1	1	3	2	3	1	1	2	1	4	1	2	1	3	3	4	2	2	9	6	6	10	14	2	15	14	10	20	14	16
96000	-317.402809100168383	-315.574766793623439	-1.828042306544963	0.000416352026940	0.000070860510608	0.170193744772081	0.207410746102564	3	5	6	8	10	8	9	9	10	11	12	12	11	11	14	12	13	16	17	17	18	18	22	23	25	33	34	36	37	38	40	42	44	43	0	1	2	3	8	3	6	6	1	7	13	5	2	6	4	4	7	4	1	4	4	4	8	20	14	16	20	27	18	23	24	15	22	22	1	1	1	1	1	1	1	1	2	1	1	1	4	2	3	2	3	5	8	4	5	6	6	3	6	10	9	2	9	8	8	14	15	11
96500	-328.041149967803506	-326.345877395239086	-1.695272572564431	0.000527862568784	0.000108204360376	0.204985855740900	0.241515188256379	3	5	7	8	10	9	10	10	10	13	9	12	12	13	13	14	15	14	16	17	17	18	22	21	25	32	33	36	39	40	40	41	43	45	0	1	2	3	6	3	4	11	1	11	3	11	2	1	12	3	8	13	1	15	13	3	17	15	13	15	23	26	23	25	23	23	21	23	1	1	1	1	1	1	1	1	3	2	1	2	3	5	1	4	3	1	6	1	2	5	4	4	4	7	6	2	10	9	11	8	14	8
97000	-343.805856310315960	-341.871473851826863	-1.934382458489120	0.000469114718397	0.000070074746129	0.149376566927822	0.354616734262990	3	6	7	4	9	8	11	8	10	13	10	11	10	13	13	14	12	15	16	17	17	17	22	23	25	33	34	35	39	41	41	40	42	45	0	4	4	1	8	3	5	3	6	6	8	8	2	9	6	3	8	14	9	1	3	14	8	18	23	15	19	27	24	29	24	21	25	22	1	1	2	1	1	1	1	1	1	3	1	3	2	1	3	4	2	1	2	7	4	1	4	3	1	9	9	1	8	1	9	12	8	15
97500	-323.173394042544089	-321.520734982562942	-1.652659059981139	0.000351017792779	0.000076966580893	0.219266893235119	0.313311684870453	3	6	9	5	9	8	10	8	10	11	11	11	11	11	14	13	14	16	17	16	17	19	22	21	25	33	32	36	38	41	41	40	44	42	0	4	4	1	8	4	8	4	4	7	5	5	2	4	14	6	14	4	14	4	4	3	8	2	15	16	21	26	23	32	23	21	23	21	1	1	2	1	1	2	1	2	2	1	1	1	3	2	2	3	2	5	3	6	5	6	6	7	7	9	7	1	6	1	9	10	8	10
98000	-328.933819824666614	-327.129466352535985	-1.804353472130645	0.000431520327962	0.000075756766379	0.175557816099089	0.238282643763430	3	5	8	8	7	7	10	9	11	12	11	10	11	12	13	13	14	16	14	19	18	19	22	23	25	34	34	35	38	40	40	41	43	41	0	1	1	2	2	2	5	5	6	12	4	4	3	5	3	2	5	2	1	7	3	14	11	4	3	23	23	26	20	29	22	23	21	21	1	1	2	2	1	2	1	1	2	1	2	1	1	3	3	4	3	6	5	4	5	3	5	9	7	7	4	1	10	1	11	8	10	7
