step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-611.143073939461033	-617.998561890420433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535589871848935	2	13	10	24	21	22	26	27	37	29	40	35	29	38	45	48	51	51	55	49	61	62	57	58	60	59	67	64	62	65	69	72	68	78	74	75	76	74	73	76	79	86	76	81	76	79	78	79	81	81	84	86	84	85	91	87	94	92	85	84	89	85	98	85	92	90	96	104	103	95	95	92	0	1	1	6	3	2	6	5	12	6	5	1	4	13	8	8	14	13	16	14	26	23	15	18	20	19	22	20	15	21	28	21	22	24	30	33	29	30	29	33	33	16	30	28	0	43	31	33	45	35	46	48	43	50	51	50	40	43	40	35	50	47	56	35	51	62	47	57	54	59	43	31	1	2	1	1	2	1	1	1	1	1	2	5	2	1	3	2	3	2	2	1	1	1	2	2	3	1	1	3	2	1	1	2	2	3	1	2	2	3	2	2	1	5	3	4	1	1	2	2	1	2	1	1	1	2	1	2	3	3	1	2	1	1	2	2	1	1	3	3	2	2	3	4
24000	-571.694541711982311	-578.550029662941711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543100124409294	3	11	17	21	18	25	16	32	34	29	35	33	43	33	42	47	50	52	54	52	57	62	58	60	64	63	64	66	66	65	66	73	68	72	73	73	80	76	73	78	78	86	77	81	70	76	78	84	75	82	84	87	86	86	87	87	89	93	91	90	90	89	96	90	90	91	94	106	100	99	93	101	0	1	2	2	1	4	2	6	5	5	8	6	14	6	14	13	15	16	16	16	19	18	18	20	20	19	21	20	16	21	20	19	31	24	30	22	25	35	25	28	33	39	35	31	0	32	28	47	45	38	46	41	50	50	30	50	40	55	40	54	54	31	38	54	50	40	57	66	63	59	55	66	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	5	1	2	2	1	2	2	2	3	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	5	1	2	1	4	1	1	2	4	1	1	1	1	2	1	1	1	3
24500	-601.725925835852991	-608.581413786812391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714822673387886	-3	8	13	18	19	29	27	33	33	24	39	31	43	40	48	41	46	44	55	57	55	62	57	60	59	66	66	64	62	67	68	73	70	79	73	73	74	63	64	77	78	90	84	83	76	84	81	75	80	80	83	84	83	77	86	85	89	87	88	89	90	91	92	91	86	95	88	97	97	98	97	104	0	1	2	3	3	2	4	12	5	4	7	4	14	6	13	12	13	11	13	13	12	23	18	19	18	21	21	15	25	38	23	38	31	20	30	31	25	21	29	31	36	37	54	37	0	50	31	31	45	35	32	36	35	35	53	35	47	51	36	54	56	40	60	60	50	67	47	66	51	59	58	67	1	1	1	1	1	4	1	1	2	1	1	2	1	1	1	2	1	1	3	2	3	1	2	1	2	1	2	2	1	1	2	2	1	2	1	2	3	1	1	2	1	2	1	2	1	2	2	1	1	2	2	2	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1
25000	-567.386927316966080	-574.242415267925480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606190604847458	2	10	17	23	21	26	26	30	36	29	39	32	40	40	47	44	47	53	46	57	61	57	56	59	63	64	65	67	68	67	66	72	69	76	75	70	79	74	76	76	75	85	78	82	75	78	78	83	82	83	80	86	81	84	87	83	89	91	93	89	89	91	89	92	91	90	96	101	102	96	96	100	0	1	2	2	2	3	4	4	5	6	6	8	8	12	14	13	14	15	16	4	20	18	16	17	23	19	20	23	25	26	22	30	31	24	30	20	29	30	29	31	18	44	35	39	0	35	16	40	45	38	46	36	38	51	54	30	33	54	57	35	56	48	54	54	50	40	40	62	65	28	60	67	1	1	1	2	2	3	1	1	1	1	1	1	2	1	2	1	2	2	1	5	1	1	1	3	1	2	1	2	1	1	2	1	1	3	1	2	2	2	1	2	3	1	1	2	1	1	5	1	2	2	1	3	1	1	1	3	3	2	1	2	1	1	1	1	1	2	4	2	2	4	2	1
25500	-606.258699566076189	-613.114187517035589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569947495781439	3	12	11	21	15	25	24	34	34	31	41	32	42	39	49	47	52	52	52	51	60	57	52	57	61	60	64	65	62	62	68	71	73	78	69	70	77	77	71	74	76	87	83	82	77	73	80	80	81	76	76	88	85	87	90	89	85	94	88	93	88	91	99	97	93	100	94	98	97	98	98	95	0	3	1	3	3	4	4	6	12	4	8	3	12	6	11	14	6	16	16	16	14	20	16	20	22	19	21	23	25	26	13	30	28	24	30	23	29	26	18	15	33	37	51	34	0	35	33	31	45	35	46	48	37	46	38	43	33	56	47	50	50	47	60	60	54	68	62	31	60	59	56	62	1	1	1	1	1	1	1	2	1	2	2	4	2	1	3	1	4	2	1	1	4	1	1	1	1	1	1	2	1	1	3	3	1	4	1	2	5	3	4	2	1	2	2	2	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	2	2	2	1	1	1	1	1	3	1	2	2	1
26000	-588.437201585346543	-595.292689536305943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578735489723356	0	16	13	24	15	28	25	29	34	29	40	26	42	35	40	44	51	50	54	56	58	59	54	58	65	63	66	62	65	63	64	69	73	75	76	72	78	77	76	75	77	87	72	76	70	81	77	80	76	83	85	84	87	83	89	85	91	92	90	87	87	89	94	94	91	95	95	99	93	94	99	102	0	3	1	5	1	2	3	12	5	4	14	4	14	12	14	15	6	16	18	8	23	15	13	17	20	21	21	23	23	21	28	30	31	24	30	20	25	26	25	31	36	44	30	29	0	35	36	47	45	43	46	48	43	38	50	54	40	56	47	38	30	47	56	60	56	47	59	70	65	57	61	59	1	1	2	2	2	3	2	1	2	1	1	1	1	1	1	1	3	1	1	5	1	2	2	2	2	1	1	2	2	2	1	1	1	2	2	2	3	2	1	2	1	3	3	3	1	1	1	1	1	2	1	1	2	1	1	1	3	2	4	2	6	1	1	1	1	3	1	1	1	1	2	3
26500	-559.365167924514139	-566.220655875473540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623459817706668	4	10	17	23	23	29	24	31	31	31	36	34	42	38	48	45	47	51	55	52	58	59	58	60	63	63	64	62	66	65	63	74	68	79	74	76	77	77	77	73	80	86	81	82	70	75	80	79	80	83	84	89	84	83	91	83	89	90	88	92	91	91	95	93	92	93	96	103	98	97	95	95	0	1	2	3	2	2	3	6	5	4	6	8	6	8	14	14	13	14	18	16	18	15	20	15	22	21	21	23	25	26	23	30	31	24	26	23	29	35	25	31	33	39	46	37	0	26	40	36	45	38	46	41	38	35	51	35	31	38	36	46	50	40	54	58	50	36	57	72	65	59	60	47	1	2	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	4	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	3	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	6	2	2	3	1	2	1	1	1	2	1	2	1	1	1	2
27000	-587.993817658577427	-594.849305609536827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603174579856503	3	15	11	25	20	22	27	34	37	27	34	28	40	40	48	47	48	45	51	52	60	59	59	58	65	63	63	64	70	66	65	67	67	76	75	76	78	71	74	77	80	84	79	81	73	85	75	82	80	79	83	86	81	87	85	87	92	93	94	89	91	94	89	92	94	95	92	105	99	90	94	96	0	1	1	3	3	2	6	5	4	6	10	3	8	8	13	13	18	13	14	16	18	18	14	8	22	21	21	22	25	21	22	21	14	18	38	31	22	30	29	31	40	39	38	39	0	51	31	40	45	35	35	48	35	50	35	50	70	38	40	21	54	31	53	56	61	33	47	70	58	47	60	57	1	2	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	2	4	4	1	1	1	1	1	1	1	1	4	4	1	1	4	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	4	3	4	1	5	2	2	1	3	5	2	2	3	1	1
27500	-610.280208797293767	-617.135696748253167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475115327045410	4	12	16	22	19	28	19	25	32	26	27	32	42	42	47	48	43	52	52	57	57	60	57	58	60	60	63	63	66	62	69	73	72	71	75	72	76	71	74	73	70	83	82	82	78	78	77	83	82	80	83	89	85	84	91	86	84	94	90	88	91	93	99	94	92	95	94	103	102	98	95	99	0	1	2	3	3	8	1	4	5	4	8	8	2	9	11	13	12	15	16	18	19	18	15	16	16	21	26	18	18	26	22	26	28	24	30	24	28	30	18	23	31	39	50	22	0	30	33	40	45	38	38	39	46	38	60	50	47	53	23	26	54	52	58	32	60	57	57	66	46	59	51	57	1	1	1	1	1	1	3	1	2	1	1	2	4	2	3	2	1	1	1	1	1	1	2	2	1	1	1	2	3	1	2	2	2	2	3	3	3	1	3	2	1	1	1	3	1	3	2	3	1	1	1	4	1	2	1	2	1	2	3	3	1	1	1	4	1	2	2	1	3	1	2	1
28000	-610.489546658958830	-617.345034609918230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523218713360356	4	11	15	20	22	26	26	23	31	26	40	31	40	39	47	44	43	54	48	52	60	62	57	56	62	62	67	66	63	67	66	74	72	74	75	67	78	78	70	72	77	89	83	84	78	74	79	79	82	74	81	83	87	83	90	89	94	89	90	89	88	89	95	94	92	99	81	102	97	92	98	102	0	1	2	3	2	8	4	4	5	2	10	4	3	8	8	4	13	6	16	13	18	20	20	11	20	16	21	23	12	21	11	21	31	24	29	18	33	46	31	23	40	39	38	39	0	30	33	16	45	26	50	28	26	50	43	46	62	38	40	38	54	67	38	53	58	62	47	62	65	41	58	62	1	1	1	1	2	1	1	1	2	3	4	2	4	2	3	4	1	4	1	1	2	2	1	2	1	3	1	2	5	1	4	2	2	4	2	2	1	1	1	3	2	3	1	3	1	2	2	4	1	2	1	3	3	2	2	3	1	3	2	2	1	1	4	1	1	1	1	2	1	2	1	3
28500	-561.613689890011869	-568.469177840971270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557587612765789	5	9	17	24	24	22	24	33	36	25	40	28	42	41	49	44	51	45	54	56	56	63	55	56	65	65	61	64	69	68	69	72	72	70	74	76	78	79	73	74	76	86	82	83	75	84	80	85	80	78	80	84	84	81	89	84	93	95	86	87	90	85	98	95	92	96	90	107	101	97	95	102	0	1	2	6	3	3	3	6	5	6	8	6	14	4	9	9	16	13	14	18	19	8	13	15	23	21	21	18	25	26	28	26	28	24	30	28	29	35	28	28	31	39	38	37	0	51	31	40	45	26	35	22	50	32	56	35	48	43	36	35	38	31	53	60	60	67	47	57	54	40	50	67	1	1	2	1	1	1	1	2	3	1	1	1	1	3	1	1	1	1	2	2	1	5	3	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	2	2	1	3	1	1	1	1	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	3	3	1	1	1	2	2	4	4	2	2
29000	-551.657134558355665	-558.512622509315065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738810552022091	3	10	15	20	19	26	25	32	33	25	36	30	36	40	44	44	52	49	54	53	60	56	53	59	63	63	66	62	66	67	69	69	71	75	73	70	74	79	71	74	78	83	82	82	75	84	79	80	80	83	75	81	83	84	89	87	87	93	89	92	91	93	96	95	96	91	94	104	98	96	96	99	0	1	2	3	3	4	4	4	3	4	12	6	12	13	13	14	14	16	18	18	19	18	18	22	22	21	21	23	22	26	23	27	31	24	26	31	18	35	25	31	31	39	51	39	0	51	31	31	45	35	35	28	51	35	46	26	47	56	40	56	51	47	60	58	54	47	52	59	61	59	60	66	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	3	2	1	1	1	2	1	2	1	1	2	1	2	2	1	4	2	2	1	3	2	1	2	2	2	2	1	1	2	2	1	3	1	1	1	1
29500	-571.939252617119223	-578.794740568078623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567629489037653	5	11	13	23	23	25	24	34	37	31	38	34	38	42	48	49	46	52	57	48	60	64	58	57	58	62	66	65	68	64	65	71	68	69	68	62	79	78	72	75	77	80	82	79	74	85	75	81	79	81	80	88	83	85	89	87	92	89	90	88	77	90	93	94	89	97	93	105	103	96	97	96	0	1	2	3	3	2	2	2	5	4	6	7	12	13	13	13	8	20	15	14	19	18	16	15	16	21	26	23	25	26	23	27	31	24	30	15	25	35	16	31	36	39	35	39	0	51	31	22	45	35	38	48	50	35	50	53	41	50	40	43	35	40	65	38	30	62	62	70	60	40	56	62	1	1	1	2	2	1	2	4	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	3	4	2	3	2	3	2	2	1	1	1	2	3	1	2	1	2	1	2	1	1	3	2	3	2	1	2	1	3	4	1	1	1	3	3	1	2
30000	-559.713714796097861	-566.569202747057261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577386530712371	-2	11	12	23	19	28	20	30	29	26	41	31	35	42	42	44	50	48	56	54	60	63	56	56	65	64	62	61	62	65	67	71	70	78	72	73	78	77	73	78	79	88	79	80	78	82	76	81	80	81	76	86	80	83	88	85	88	90	91	86	89	81	94	96	90	91	95	103	101	98	99	100	0	1	1	5	2	4	2	6	5	4	6	4	6	11	13	15	15	16	20	14	20	18	15	11	22	21	21	20	24	26	28	26	31	23	30	24	25	30	18	31	47	25	35	39	0	51	33	36	45	51	30	48	43	35	51	35	62	60	40	54	60	47	38	56	60	62	57	40	54	59	65	67	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	1	2	2	3	1	1	1	1	1	1	1	1	1	3	1	2	2	2	3	2	1	4	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	2	2	2	2	4	3	2	1	2
30500	-608.544300764612444	-615.399788715571844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478432320190627	4	6	14	17	21	22	25	31	35	26	39	33	43	40	42	45	52	51	54	54	57	61	58	60	61	62	66	64	64	68	66	67	71	79	75	72	72	73	73	68	80	87	81	75	78	83	74	83	81	83	84	78	86	81	86	87	92	92	94	91	89	95	93	90	88	97	88	103	101	98	92	105	0	1	2	2	2	4	6	6	8	5	8	4	12	6	14	15	11	16	17	18	19	15	18	16	17	21	26	23	20	21	22	26	28	24	38	40	29	32	29	31	52	39	38	29	0	35	31	52	45	35	35	31	35	38	51	35	40	26	31	35	50	67	30	56	43	22	22	62	30	47	50	52	1	1	1	2	2	1	1	2	1	1	2	3	2	2	1	1	2	1	1	1	1	3	1	4	2	1	1	2	2	4	1	1	1	3	1	1	2	1	1	1	1	3	2	2	1	2	2	1	1	2	1	2	1	3	1	2	3	4	6	2	1	1	3	1	2	9	3	1	6	3	1	5
31000	-560.566541637093906	-567.422029588053306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578440687807784	2	13	11	19	22	25	26	33	34	27	39	32	43	38	47	41	51	49	54	51	60	61	57	58	64	63	65	64	67	68	66	65	68	71	69	76	79	74	75	77	78	85	81	83	72	82	79	85	80	80	83	87	85	87	90	84	89	91	87	90	88	93	95	94	94	95	96	101	101	99	98	98	0	3	1	2	4	2	4	6	8	4	12	2	14	8	13	14	14	8	18	16	19	23	15	11	22	21	21	13	25	32	28	26	31	24	26	18	25	35	29	31	22	39	35	39	0	35	31	47	45	35	50	48	43	46	46	35	36	54	47	54	38	40	53	60	58	48	57	47	65	59	50	48	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	2	4	1	2	1	1	1	2	1	1	1	4	1	1	1	1	1	3	1	5	3	2	1	2	2	2	3	1	1	3	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	3	2	1	1	2	1	4	3	2	3	2
31500	-565.661056101143913	-572.516544052103313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618362094539222	-1	13	17	21	24	29	23	23	33	30	42	35	39	40	48	48	48	46	51	55	60	52	57	56	56	64	64	62	66	69	65	71	66	68	73	76	78	76	70	74	79	85	80	84	74	84	75	82	79	80	79	80	84	86	92	86	81	93	88	91	88	82	93	94	92	93	86	98	101	97	97	100	0	1	1	3	3	4	3	4	5	3	12	3	9	13	14	13	14	6	15	22	19	15	22	11	22	21	21	23	25	26	16	26	31	17	30	33	29	35	29	28	40	39	38	39	0	51	31	52	45	38	35	47	50	35	54	35	36	30	57	38	51	40	61	56	56	57	41	66	58	59	54	68	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	2	3	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	3	1	2	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	4	1	2	1	1	1	1	2	2	1	1	1	2	1	1
32000	-552.898694273627029	-559.754182224586430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733037019395913	1	8	13	19	20	28	26	30	35	28	38	33	37	42	46	48	49	48	55	56	59	60	60	58	64	65	64	63	68	67	63	72	73	79	71	77	74	75	75	76	76	88	78	81	77	86	72	80	81	84	77	77	83	86	90	85	90	94	82	88	91	79	96	94	93	99	95	104	100	100	97	103	0	1	2	3	3	4	4	4	12	7	8	4	12	12	13	14	15	14	14	16	19	16	16	6	22	21	21	23	25	19	23	26	31	24	30	47	29	35	25	28	33	39	35	37	0	51	31	31	45	35	35	20	35	38	50	38	40	46	40	35	56	28	53	60	60	57	33	66	65	59	60	62	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	5	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	2	1	2	2	1	1	2	2	2	1	3	1	2	2	2	1	2	3	2	1	2	1	3	3	1	1	1	4	1	2	3	2	3
32500	-595.852887190941374	-602.708375141900774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505051497563747	4	15	19	22	25	25	27	30	36	24	39	33	42	43	46	48	50	48	56	55	56	58	58	59	59	62	65	67	68	68	67	75	72	72	73	71	78	79	74	78	80	87	79	81	69	78	75	80	81	84	83	88	86	84	91	86	90	93	93	84	90	88	99	88	92	97	94	106	92	97	88	96	0	1	2	3	3	3	4	3	5	4	12	4	3	8	6	6	14	14	16	18	15	13	18	15	18	21	14	27	25	26	20	30	25	24	30	31	29	35	22	16	33	25	35	39	0	35	28	40	45	38	46	48	35	30	54	35	48	51	31	35	50	31	35	60	61	59	62	66	60	41	54	40	1	1	1	1	1	1	1	2	2	1	2	2	4	3	2	4	1	1	2	1	3	2	2	2	4	1	4	1	1	1	2	1	2	2	1	1	2	1	2	4	2	4	1	1	1	1	2	1	3	2	1	2	2	2	1	2	1	3	4	2	1	3	4	1	1	1	2	1	1	2	1	3
33000	-606.798305124276567	-613.653793075235967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570390629136039	2	15	16	22	23	28	23	29	37	29	41	37	39	36	48	47	51	51	57	56	58	55	58	59	60	64	64	63	66	67	63	73	71	77	77	76	75	75	70	79	81	84	81	79	75	86	78	76	77	82	82	87	83	88	92	89	88	89	88	82	90	84	93	95	92	99	94	107	98	97	96	100	0	1	1	3	3	5	3	6	10	4	12	6	14	8	13	13	16	16	6	16	13	16	20	20	22	21	21	23	22	21	22	26	19	39	26	31	29	26	14	28	47	44	38	39	0	51	31	33	45	30	35	48	43	50	54	30	40	50	22	26	50	47	58	60	56	62	62	57	65	47	58	57	1	2	3	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	4	2	3	2	1	1	1	2	1	1	2	1	1	1	4	2	2	2	2	2	6	3	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	3	3	2	3	3	1	1	1	2	1	2	2	2	1	5	1	2
33500	-580.015932055478402	-586.871420006437802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596181539771991	4	13	13	25	23	31	27	28	36	29	34	32	36	42	49	45	50	48	49	54	61	60	58	59	61	63	64	64	68	67	67	72	67	77	76	72	77	77	68	76	75	90	81	77	74	79	80	78	79	70	85	87	85	85	91	80	82	83	90	91	87	89	97	96	88	89	86	104	99	96	93	100	0	1	1	3	2	4	2	4	5	4	4	8	4	13	8	14	14	16	13	15	19	18	20	15	24	21	21	16	28	26	20	26	23	16	50	31	29	50	25	36	33	39	50	39	0	50	33	31	45	30	43	48	30	58	43	50	31	46	52	58	35	40	60	60	51	47	47	62	65	23	54	70	1	1	2	1	3	1	2	1	2	1	1	1	2	1	4	1	1	1	2	1	2	1	1	2	1	1	1	4	1	2	2	2	1	3	2	1	2	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	3	1	1	2	2	1	1	1	2	2	1	1	1	1	1	3	1	6	2	1
34000	-606.895376137687094	-613.750864088646495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590134876157340	5	15	7	26	22	20	21	27	30	29	37	27	37	40	41	47	50	50	54	51	58	56	58	53	61	55	64	64	66	65	66	67	70	73	74	69	78	74	70	77	79	89	83	81	78	85	78	80	82	80	77	88	83	89	87	84	89	85	87	87	91	88	90	93	92	94	89	106	101	89	98	97	0	3	1	6	2	2	6	7	5	12	4	5	12	12	11	4	15	8	20	12	14	18	20	13	22	16	21	23	22	26	28	21	31	36	26	16	29	30	29	31	33	39	35	39	0	51	31	31	45	38	35	40	30	30	35	38	48	38	40	26	58	47	46	58	46	47	28	57	54	36	54	67	1	1	1	2	1	1	1	2	2	1	3	1	2	2	1	3	1	2	1	3	3	2	2	2	1	1	1	1	1	2	1	1	1	1	3	4	2	1	1	2	1	3	2	2	1	2	3	1	1	2	1	3	3	5	2	2	2	2	2	4	1	2	2	2	1	2	3	2	2	2	2	2
34500	-584.521321972510236	-591.376809923469636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534258714673377	2	15	13	21	24	19	24	31	34	31	40	36	39	41	49	44	51	52	57	55	61	58	60	54	65	64	66	64	60	66	67	67	64	77	70	68	79	78	75	68	77	86	82	79	75	86	75	82	81	82	83	87	84	80	90	89	88	84	89	89	75	86	95	93	93	95	93	103	98	99	96	101	0	1	1	2	2	3	6	4	5	4	8	6	12	13	13	13	13	16	18	16	16	15	20	11	20	19	19	17	24	26	33	26	20	24	30	20	28	35	18	31	28	37	38	39	0	35	40	47	45	35	30	48	54	35	46	43	47	35	47	54	35	48	60	50	56	62	62	67	50	23	38	67	1	1	2	1	2	1	1	1	2	1	2	3	1	1	1	1	1	2	2	2	3	2	1	3	2	1	1	3	1	1	1	1	1	3	1	2	2	1	4	1	2	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	3	2	2	2	2	1	2	2	1	1	2	1	3	6	3	2
35000	-576.802694511774575	-583.658182462733976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600880252571885	4	6	10	25	23	26	22	30	38	31	42	36	42	41	48	48	49	51	49	55	58	63	57	51	61	63	62	65	66	66	68	72	69	63	69	74	77	78	73	77	73	80	83	82	79	86	76	81	81	79	80	84	82	84	89	81	92	87	87	93	84	82	98	95	86	99	96	103	100	97	99	102	0	1	1	3	3	5	3	6	5	4	8	8	6	4	4	13	13	16	14	16	19	20	13	13	16	21	21	16	13	26	20	26	23	24	30	33	29	35	31	31	31	39	50	39	0	50	22	40	45	30	35	47	35	35	61	38	62	54	31	56	35	31	46	56	51	57	57	57	60	31	60	57	1	1	1	3	2	1	3	1	2	2	2	1	2	2	4	1	1	1	1	1	1	1	2	2	3	2	1	3	4	1	2	2	3	2	1	1	2	2	1	1	1	2	1	2	1	1	3	1	1	2	3	2	2	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	3	1	1
35500	-577.628710126708484	-584.484198077667884	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580125347826855	4	14	10	23	25	26	24	31	34	29	38	33	40	41	45	46	52	49	53	56	62	61	55	57	64	64	67	63	68	65	65	71	70	75	73	77	78	77	69	68	74	82	77	83	76	82	80	83	82	73	78	85	82	85	90	86	79	94	85	88	82	91	95	91	91	98	94	102	101	95	99	99	0	3	1	2	3	4	3	6	6	4	10	6	3	8	13	6	13	13	16	18	19	23	18	15	20	21	19	23	13	21	20	26	31	24	30	28	29	35	25	31	40	39	50	29	0	51	34	47	45	30	35	48	38	38	51	35	40	30	57	38	38	47	65	54	53	62	62	66	58	48	54	67	1	1	1	1	1	1	2	1	2	2	1	1	3	1	2	3	2	2	2	1	2	2	2	2	2	1	2	1	3	1	1	1	1	3	1	2	2	1	1	1	1	2	1	3	1	1	1	1	1	3	1	1	1	1	2	2	2	5	1	1	1	3	1	1	1	2	1	1	1	2	2	1
