step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-507.788604232815601	-506.083654853101052	-1.704949379714552	0.000115305610849	0.000023291471689	0.201997730358066	0.631723294678541	1	3	7	10	12	13	16	15	16	17	18	18	17	19	20	21	20	22	22	23	24	24	24	24	27	25	27	26	26	27	27	26	28	27	27	27	27	29	26	30	30	30	29	28	31	31	31	32	32	33	31	32	31	32	33	33	32	35	34	34	34	34	36	35	34	36	38	36	38	41	38	38	41	46	46	48	48	50	0	0	2	0	4	5	4	6	5	9	9	13	8	12	7	11	0	16	15	0	0	16	20	20	39	17	22	24	21	23	32	20	25	18	28	28	22	39	23	44	33	34	30	36	31	22	44	31	43	52	44	25	43	53	53	53	53	50	44	41	30	53	65	55	50	49	56	52	55	63	65	61	63	73	73	74	75	52	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	3	1	4	2	1	2	2	1	1	1	2	1	1	2	2	3	1	1	1	1	2	3	2	2	2	2	2	3	2	2	1	2	9
22000	-508.607554775672497	-507.099572726287761	-1.507982049384753	0.000113936275857	0.000032950999352	0.289205515140449	0.568534854778495	1	3	8	10	13	14	16	15	16	18	17	17	17	23	20	19	21	20	22	22	24	23	24	24	25	27	26	25	27	26	27	28	29	28	27	27	26	29	29	29	29	30	30	29	30	32	29	31	31	33	31	32	31	33	34	34	32	36	34	35	32	34	38	35	35	37	37	37	38	40	39	39	42	47	46	49	48	48	0	0	2	0	4	4	6	6	5	9	7	9	8	15	12	7	0	16	9	0	0	18	20	20	20	21	18	24	21	23	25	25	25	22	28	28	22	30	23	36	25	37	38	24	31	42	25	25	43	49	40	32	39	53	53	53	53	50	40	38	41	53	64	57	50	50	49	61	49	63	65	60	58	73	73	74	75	61	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	3	1	2	1	1	2	2	3	1	1	1	2	3	1	2	2	1	2	2	2	3	2	1	1	1	2	1	2	2	2	1	2	2	2	2	2	1	1	1	2	3	3	3	1	2	2	3	2	2	1	1	6
22500	-529.725053961620802	-527.903948978995800	-1.821104982625001	0.000125912111673	0.000021623283288	0.171733147832948	0.487795349148475	0	1	8	9	12	13	15	17	15	17	18	17	19	20	21	20	20	21	22	22	24	25	25	23	27	25	26	27	26	27	27	25	28	29	25	27	29	30	28	28	29	30	30	30	31	33	31	31	32	34	32	31	30	32	32	34	32	36	33	34	33	34	38	34	35	36	37	36	36	39	38	40	42	45	47	48	48	49	0	0	2	0	4	5	6	4	4	9	12	5	9	7	12	13	0	12	12	0	0	18	20	20	20	21	18	35	26	23	32	20	20	22	24	35	27	23	20	36	32	22	25	40	31	34	40	35	41	43	40	32	39	53	53	38	43	56	36	39	20	55	56	53	48	50	43	32	49	50	65	68	58	70	73	73	75	61	1	1	2	1	2	1	1	3	2	1	1	3	2	2	2	1	1	2	3	1	1	2	1	1	3	1	2	1	1	2	1	1	3	3	1	1	2	3	3	1	2	2	1	2	2	2	1	3	2	2	2	2	1	1	1	3	1	1	4	3	6	1	2	2	2	2	3	4	1	2	2	2	2	3	2	2	1	12
23000	-506.065858945051559	-504.469992667059500	-1.595866277992067	0.000112590789670	0.000027227860912	0.241830268637648	0.680637199454978	-2	3	7	10	13	14	15	16	17	18	18	18	18	23	21	20	21	21	23	23	24	25	25	25	27	26	24	27	27	28	28	28	29	28	26	27	28	29	29	29	30	30	27	28	31	33	31	31	32	33	31	31	30	32	33	31	31	37	34	34	34	34	35	35	34	37	37	35	37	40	38	38	42	45	44	48	46	50	0	0	2	0	4	4	6	5	7	7	9	6	8	12	12	12	0	16	15	0	0	18	20	20	24	21	18	35	26	23	25	25	25	22	24	35	22	43	23	36	25	34	23	36	31	34	40	24	39	48	40	25	30	53	56	53	53	50	47	39	45	53	50	53	50	63	55	41	62	65	65	61	70	73	58	73	73	72	1	1	1	1	2	2	1	1	1	2	1	2	1	3	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	4	1	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	1	1	1	2	2	2	2	3	1	2	3	2	2	8
23500	-501.230934779212589	-499.655811873793823	-1.575122905418747	0.000139685338407	0.000035112790692	0.251370624092030	0.564471575496394	0	3	9	10	12	14	16	16	18	16	18	17	18	22	21	20	20	22	23	23	23	24	25	24	27	26	26	25	27	28	28	28	27	28	26	27	28	29	28	30	30	30	28	28	30	32	31	32	33	34	31	31	32	33	34	32	30	36	34	35	34	34	38	35	35	37	37	37	37	40	39	40	41	45	47	48	49	50	0	0	2	0	4	5	5	6	6	5	10	8	5	12	7	13	0	16	15	0	0	7	20	20	24	21	18	24	21	20	35	25	20	27	28	35	18	39	25	44	32	16	23	28	31	34	28	45	43	53	33	32	43	30	56	57	30	50	33	48	23	49	53	56	50	50	50	60	56	49	65	68	69	73	73	74	73	61	1	1	3	1	1	1	2	1	2	1	1	1	4	2	2	1	1	1	1	1	1	4	1	1	2	2	2	1	2	3	1	1	2	1	1	1	3	1	1	2	1	4	2	2	1	2	3	2	2	1	2	2	2	1	1	1	1	1	3	2	6	1	2	2	1	1	1	1	2	3	2	1	2	2	3	1	4	8
24000	-510.455396014037603	-508.991464411540449	-1.463931602497177	0.000104257948929	0.000033674935482	0.322996335797613	0.513355440709249	1	4	8	11	13	14	16	16	18	18	19	17	18	23	20	20	21	21	24	23	24	23	24	24	25	26	26	27	27	27	27	28	29	28	26	27	28	29	28	28	30	31	29	30	31	33	31	30	32	33	30	33	31	34	32	33	33	34	34	34	34	35	37	35	35	38	38	37	37	40	37	40	42	46	47	48	48	48	0	0	2	0	4	5	6	5	5	8	5	5	7	15	12	9	0	16	12	0	0	18	20	20	20	21	22	35	26	23	25	25	25	16	24	35	22	30	23	36	20	22	30	40	31	37	40	25	43	53	40	20	30	53	39	53	53	39	44	31	35	56	55	56	50	63	56	33	62	63	53	52	71	70	73	74	73	60	1	1	2	1	1	1	2	1	3	1	2	2	1	2	3	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	2	4	1	1	2	1	2	1	3	4	1	1	2	3	2	2	1	1	1	3	3	1	2	1	1	3	2	3	5	1	3	1	1	1	2	3	1	2	3	3	3	3	2	1	4	8
24500	-479.220417234126387	-477.532148993279634	-1.688268240846736	0.000110944432961	0.000022988111826	0.207203833601994	0.637015385791050	-1	3	9	9	12	14	15	16	17	16	18	17	18	23	22	20	20	21	23	23	23	24	25	24	26	27	26	26	25	27	28	28	26	28	27	27	28	28	28	29	30	30	29	30	31	33	32	32	32	34	32	32	32	32	31	33	33	37	34	35	35	34	38	35	36	37	38	38	38	39	39	39	42	46	45	48	48	48	0	0	2	0	4	4	5	7	7	7	9	5	8	15	11	13	0	16	15	0	0	16	20	20	24	29	22	24	21	23	25	25	20	22	28	25	27	23	23	36	32	27	38	40	31	34	40	33	43	49	40	45	55	55	38	49	55	49	40	25	32	53	50	53	50	56	54	61	64	66	65	68	70	73	73	73	75	61	1	1	2	1	1	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	3	2	4	3	1	2	2	1	2	3	1	2	1	1	1	2	2	1	2	1	7
25000	-541.413207081747373	-539.910834173655644	-1.502372908091719	0.000130762791948	0.000038314070788	0.293004380046687	0.623843395161995	0	4	7	11	12	12	16	16	17	19	17	18	18	21	21	20	20	22	23	23	23	24	24	25	27	25	26	26	27	28	28	26	29	28	27	28	28	30	29	29	27	30	29	29	31	33	31	31	32	32	32	31	32	34	31	34	32	35	33	33	34	34	38	36	35	37	36	35	36	40	38	38	42	46	46	48	48	48	0	0	2	0	4	4	5	5	8	11	6	11	8	9	16	7	0	9	11	0	0	18	20	20	24	21	18	24	26	23	25	20	41	22	24	28	22	20	23	28	32	22	30	32	31	42	44	23	43	38	44	33	38	55	38	55	55	56	51	35	52	49	58	54	53	50	53	52	50	71	65	68	65	73	73	74	75	38	1	1	2	1	1	1	2	2	1	1	3	1	1	2	1	3	1	3	3	1	1	2	1	2	2	1	2	1	2	2	1	2	1	2	1	1	2	3	1	2	1	2	1	1	1	2	2	3	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	3	2	2	2	1	2	2	3	2	2	1	1	6
25500	-548.221000995594181	-546.643987689755022	-1.577013305839113	0.000095483603346	0.000023915484274	0.250466922440492	0.591988120858780	0	3	9	10	12	12	15	15	17	18	18	17	18	21	20	21	20	20	23	23	24	24	24	25	26	26	25	26	26	27	27	28	29	28	28	27	27	30	29	30	30	31	29	28	30	32	31	30	31	33	32	33	32	34	31	34	33	36	35	35	34	34	38	34	35	37	37	37	38	41	39	39	42	46	46	48	48	50	0	0	2	0	4	4	5	5	8	8	9	5	8	8	8	18	0	13	14	0	0	16	20	20	20	17	22	24	21	20	25	25	30	22	28	28	27	23	23	44	25	37	30	28	31	22	44	32	43	45	44	48	55	55	32	55	53	50	40	52	41	55	58	55	52	59	53	48	62	65	64	61	50	50	73	74	75	61	1	1	3	1	2	1	2	2	1	1	1	2	1	3	2	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	2	3	1	2	2	1	2	1	1	2	3	3	3	3	3	4	6	2	1	1	7
26000	-520.671924832845775	-519.156738000286396	-1.515186832559396	0.000146296024626	0.000041621286610	0.284500462101309	0.522481167074950	0	3	8	10	12	13	15	16	17	19	18	17	19	22	20	20	21	21	24	22	23	24	25	24	26	26	26	25	24	27	27	26	27	28	27	28	28	30	30	30	29	30	29	28	29	32	31	31	32	33	32	33	31	33	34	34	33	36	34	33	34	33	37	34	34	37	37	38	37	41	39	40	42	45	45	49	48	48	0	0	2	0	4	4	6	6	7	7	6	6	12	7	12	12	0	16	12	0	0	16	20	20	20	29	12	24	21	23	32	24	20	13	28	25	18	33	32	44	32	18	25	25	31	37	35	31	38	39	44	28	43	53	53	53	38	50	48	45	41	53	50	53	39	50	53	61	53	50	55	52	66	73	70	74	74	72	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	4	1	1	2	1	1	2	1	4	1	1	1	1	1	3	4	2	1	4	2	2	2	2	4	2	1	1	2	2	3	1	1	2	4	1	1	2	2	1	2	1	2	2	1	2	2	2	2	3	2	2	4	2	4	4	2	3	2	1	4
26500	-515.512896123622909	-513.772284202852461	-1.740611920770502	0.000154290568793	0.000029574976824	0.191683633392529	0.578209966145386	-2	3	6	11	12	14	14	17	17	18	18	17	18	22	21	21	20	21	22	23	24	24	25	24	27	25	27	26	26	27	27	25	29	29	27	27	29	29	29	30	29	29	29	28	31	32	30	31	33	33	31	32	31	34	33	34	33	36	34	34	34	33	37	35	35	37	38	37	37	41	39	40	41	46	44	48	48	49	0	0	2	0	4	5	5	7	6	12	5	6	8	6	11	13	0	6	11	0	0	13	20	20	23	17	9	32	21	32	32	20	25	16	28	28	22	23	30	44	32	27	30	36	31	37	28	41	53	39	40	20	38	53	53	55	38	53	35	31	43	53	64	53	57	65	55	60	62	67	65	25	63	73	58	73	75	72	1	1	2	1	1	1	1	1	2	1	3	1	1	5	2	2	1	4	2	1	1	3	1	1	1	3	4	1	1	1	1	2	1	4	1	1	2	2	1	1	2	2	2	1	2	1	3	2	1	3	1	5	1	2	1	1	2	3	2	3	2	2	1	2	1	1	2	2	2	2	2	6	2	2	3	3	1	3
27000	-503.696714220287163	-502.080306098846165	-1.616408121440994	0.000150514164428	0.000035088412385	0.233123656620416	0.631174731811633	-1	2	8	10	13	12	15	16	17	18	18	17	17	22	22	21	20	20	23	23	24	24	25	24	28	26	27	26	27	27	27	27	25	28	27	27	28	28	29	30	29	30	29	28	30	33	31	30	33	34	31	31	31	33	31	33	33	36	33	33	34	34	36	35	35	37	37	36	36	39	39	40	42	46	47	49	48	50	0	0	2	0	6	4	6	5	5	8	12	6	8	12	7	18	0	9	11	0	0	16	20	20	32	21	19	24	26	33	33	33	24	16	28	28	22	28	30	44	32	37	38	33	31	37	44	33	43	38	44	41	43	53	38	53	53	50	40	25	25	56	50	53	55	63	54	33	56	67	66	61	58	70	73	73	74	72	1	1	2	1	1	1	2	1	2	1	1	2	1	3	4	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	1	1	1	3	1	1	1	1	2	3	1	1	2	2	1	2	4	1	1	1	3	4	2	2	4	1	3
27500	-534.058456290739855	-532.638953102414803	-1.419503188324998	0.000127736919717	0.000047431294060	0.371320164642287	0.690353083656060	0	3	7	10	12	14	15	17	16	18	18	17	19	22	19	20	18	21	22	23	23	24	24	24	25	25	26	26	26	27	27	27	29	29	27	28	29	29	30	30	29	29	30	28	31	33	32	31	33	34	32	33	31	34	32	32	33	33	35	34	34	33	37	33	34	36	37	38	38	39	37	40	42	46	46	48	47	48	0	0	2	0	4	5	5	7	7	9	9	7	11	12	12	15	0	16	15	0	0	18	20	20	20	21	22	24	26	23	25	25	20	27	28	28	27	23	30	44	20	22	38	30	31	34	28	32	39	53	44	39	43	56	53	53	53	39	40	38	45	55	49	53	41	50	64	66	54	67	58	68	70	73	70	73	73	45	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	3	2	1	3	2	1	1	2	2	2	2	1	1	3	2	1	1	1	1	1	2	2	3	1	1	2	1	3	1	2	1	2	1	2	1	2	2	3	2	3	4
28000	-554.957612454256491	-553.271161549379030	-1.686450904877487	0.000139613563814	0.000029009899828	0.207787116345838	0.452545084267720	-1	4	7	9	10	12	16	17	17	19	16	18	18	22	21	20	21	21	23	22	23	24	25	24	27	26	26	25	27	27	26	25	28	28	28	27	28	30	29	29	29	30	29	28	30	32	32	31	33	32	32	32	30	34	33	34	32	36	34	34	34	35	37	34	34	35	37	37	37	40	39	37	42	46	46	49	46	50	0	0	2	0	4	5	5	7	11	8	6	9	6	13	12	9	0	6	15	0	0	16	20	20	32	21	16	24	21	23	20	24	32	18	28	28	22	30	30	44	32	37	30	36	33	42	40	31	23	38	23	23	43	55	53	53	53	66	44	51	35	55	50	53	35	55	43	47	54	50	65	52	63	66	73	73	73	49	1	1	2	1	1	1	3	1	1	1	1	1	4	2	2	2	1	4	2	1	1	2	2	1	2	2	3	1	2	1	2	1	1	3	2	1	3	1	1	1	2	1	1	1	1	2	2	3	4	1	3	4	1	1	2	2	1	1	3	1	3	2	3	2	3	1	4	2	1	4	2	2	1	6	2	3	2	4
28500	-535.882624724501625	-534.011542262618605	-1.871082461883055	0.000158095738123	0.000025481503081	0.161177672360023	0.540275007397459	1	2	8	10	11	13	16	17	18	18	18	16	19	22	20	19	21	21	24	23	24	24	25	24	27	26	26	26	26	28	28	27	26	26	27	28	28	28	29	28	30	29	30	29	31	32	31	31	32	33	31	33	31	34	33	34	32	36	35	34	34	34	38	35	35	36	38	36	38	40	39	40	42	46	46	49	48	50	0	0	2	0	4	5	4	6	4	8	6	6	8	11	11	11	0	16	9	0	0	18	20	20	33	21	22	24	21	20	32	20	20	16	20	32	27	23	23	28	24	18	39	40	31	42	44	32	43	57	40	51	30	57	53	55	38	50	41	45	20	53	62	55	50	50	55	48	62	66	65	41	66	71	72	70	70	34	1	1	3	1	1	1	4	1	3	1	3	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	4	1	2	2	5	3	1	1	2	2	1	3	3	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	4	1	2	1	1	2	2	2	3	2	2	5	2	4	3	5	2	11
29000	-515.903680793304602	-514.126212676133036	-1.777468117171564	0.000142487271170	0.000025937919134	0.182036745606597	0.645533941567345	0	3	7	10	12	14	15	16	17	18	19	18	19	23	20	21	19	20	24	23	24	24	25	25	27	25	27	26	26	28	28	27	28	27	28	27	29	30	27	29	29	31	30	28	30	32	31	31	32	33	31	32	31	33	34	34	33	35	34	35	35	34	37	33	35	38	38	38	37	40	38	41	41	46	46	48	48	49	0	0	2	0	4	5	5	6	6	7	9	4	8	10	7	18	0	8	15	0	0	16	20	20	20	21	16	24	26	39	24	24	32	16	28	24	27	39	23	35	23	37	30	36	41	27	44	33	43	48	44	32	43	49	53	53	43	50	44	49	45	53	55	53	50	65	54	60	54	58	65	68	69	63	73	73	75	41	1	1	1	1	1	1	1	1	1	1	1	4	2	3	2	1	1	2	2	1	1	1	1	2	2	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	2	2	2	1	1	2	1	1	2	3	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	1	4	2	3	1	11
29500	-547.216282814664055	-545.570473930846788	-1.645808883817224	0.000139274951638	0.000030884645704	0.221753052801254	0.608739634231123	1	2	7	10	12	14	15	16	17	18	18	15	15	22	20	20	20	22	23	23	23	24	24	24	26	26	24	25	27	27	27	27	28	28	28	27	29	29	28	29	30	30	29	30	30	33	32	32	32	31	30	32	31	33	34	33	31	36	34	34	34	35	37	36	35	36	38	37	37	41	39	39	42	47	46	48	49	50	0	0	2	0	4	5	6	6	6	12	5	5	5	15	10	9	0	16	9	0	0	16	20	20	20	21	18	23	26	23	28	20	20	27	28	28	16	23	30	32	38	37	25	36	31	37	40	41	57	43	40	20	43	53	53	50	38	50	33	45	32	56	66	53	56	57	49	59	43	67	65	52	71	71	73	74	75	11	1	1	3	1	1	1	1	1	2	2	4	2	1	1	1	1	1	1	3	1	1	3	1	1	3	1	1	1	1	1	1	2	3	1	1	1	4	3	1	1	1	1	2	2	2	2	1	2	1	1	1	4	1	1	1	1	2	3	2	2	4	1	1	2	1	2	4	1	2	3	2	4	1	4	2	1	1	16
30000	-513.170698693712779	-511.557089596588526	-1.613609097124256	0.000116404194092	0.000027270063795	0.234270457415760	0.592921964433345	0	2	9	11	12	13	14	16	16	17	18	17	18	23	21	20	20	22	23	23	23	23	24	25	27	26	26	26	25	26	28	25	28	27	28	27	29	29	29	30	28	31	30	29	30	31	31	32	32	34	32	31	32	34	33	31	33	36	34	33	35	34	37	36	35	36	37	37	37	40	37	38	42	47	47	48	46	50	0	0	2	0	4	5	5	5	7	8	9	7	7	12	12	8	0	16	15	0	0	16	20	20	32	29	22	24	21	23	20	20	25	16	28	28	34	30	30	44	32	22	38	36	25	37	44	25	39	55	44	24	56	53	56	43	53	50	44	39	39	55	50	56	50	38	57	33	56	71	65	52	70	73	73	73	66	60	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	2	2	2	1	2	2	1	1	2	1	1	2	1	1	2	3	1	1	2	1	1	1	2	2	3	1	2	2	1	3	2	4	2	1	1	3	1	2	2	4	5	9
30500	-535.657627660809908	-533.799715201830622	-1.857912458979325	0.000169348992799	0.000027746688700	0.163843246079460	0.468871490198328	0	3	7	10	13	12	15	17	15	19	18	16	19	21	21	20	20	21	22	23	25	25	24	24	25	26	24	26	27	28	27	27	28	29	27	27	27	30	29	30	30	30	30	29	30	32	31	31	32	33	32	32	32	34	33	33	32	36	33	35	35	35	37	36	35	37	37	37	37	40	37	40	42	46	46	48	47	49	0	0	2	0	6	4	6	9	6	12	12	6	7	16	5	12	0	9	18	0	0	18	20	20	20	17	16	24	21	20	25	25	25	27	28	28	22	39	32	44	23	37	39	36	31	27	44	33	43	57	35	20	43	49	49	38	30	50	30	25	35	55	49	55	50	58	57	61	60	50	65	52	70	63	73	74	70	46	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	3	1	3	1	1	1	1	1	1	1	3	2	1	1	3	1	1	1	4	1	1	1	1	1	1	3	2	1	1	2	5	1	2	1	1	3	3	2	1	1	1	2	1	2	3	3	1	2	2	1	1	3	1	1	3	1	4	1	4	3	2	4	8
31000	-528.080983197118371	-526.542276863961433	-1.538706333156981	0.000148380348425	0.000040113811470	0.270344502459776	0.562056607992951	0	4	7	10	12	14	16	16	17	18	19	16	18	22	21	20	21	21	23	23	24	24	25	25	27	26	24	26	25	28	27	25	27	29	28	27	29	28	30	30	29	30	29	28	31	32	31	31	33	33	31	33	31	34	33	30	32	36	34	34	34	34	37	35	35	36	37	37	37	41	39	39	41	44	45	46	49	47	0	0	2	0	4	5	6	5	4	6	7	6	7	8	10	9	0	5	9	0	0	16	20	20	32	21	18	24	17	25	32	20	32	22	28	28	27	23	20	44	33	34	25	36	31	42	36	33	53	30	39	47	56	56	53	30	30	50	44	45	41	57	50	53	57	50	38	20	64	71	65	48	58	55	74	70	75	39	1	1	1	1	1	1	1	2	3	2	2	1	1	3	1	1	1	4	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	1	3	1	4	1	1	1	2	1	2	1	3	2	1	2	1	1	1	2	1	1	2	2	3	2	3	1	2	2	1	2	4	7	1	1	2	4	2	4	1	3	2	9
31500	-526.737380676684552	-525.241628397519548	-1.495752279164966	0.000111371737863	0.000033150127178	0.297652957694101	0.517549721228329	1	3	6	10	12	11	15	17	16	18	19	17	19	23	20	21	19	21	24	23	23	24	24	24	26	27	26	27	25	26	27	27	29	27	28	26	28	28	28	30	30	30	29	29	30	32	31	32	31	33	30	31	32	32	34	31	33	36	33	34	35	35	37	36	35	37	35	37	37	40	38	41	43	46	46	47	48	50	0	0	2	0	6	4	5	7	7	5	12	5	8	11	10	10	0	12	11	0	0	18	20	20	20	29	18	24	21	23	25	20	25	18	28	24	22	30	30	44	25	18	38	28	31	34	51	33	43	43	44	25	56	56	56	43	53	50	44	41	52	53	65	56	50	50	53	33	56	71	65	52	70	63	73	73	75	32	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	3	3	1	1	2	1	1	1	1	3	2	1	1	1	3	2	3	1	2	1	1	1	1	3	6	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	2	3	3	1	1	2	1	1	2	3	3	1	2	5	1	4	2	2	1	11
32000	-510.704741797381473	-508.944391411216202	-1.760350386165277	0.000135112798257	0.000025185020173	0.186399959866257	0.451954625170372	1	3	9	10	12	14	15	16	18	18	19	17	18	22	20	20	20	22	23	23	25	24	25	25	26	26	27	27	27	28	27	28	27	27	25	27	28	29	26	30	29	28	30	28	31	32	31	32	31	33	31	31	30	32	33	32	33	37	35	34	33	34	36	36	35	37	37	35	37	38	38	40	42	45	46	46	49	49	0	0	2	0	4	5	4	6	6	12	9	7	6	10	9	9	0	16	12	0	0	18	20	20	20	17	22	35	21	39	25	33	25	18	20	24	22	39	23	44	24	18	30	36	33	42	40	24	41	48	44	31	38	53	53	53	49	50	47	30	24	56	50	56	50	68	57	33	57	63	65	48	70	68	73	73	73	68	1	1	3	1	1	1	3	1	2	1	1	1	3	3	2	1	1	1	2	1	1	2	1	1	2	4	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	3	1	1	3	2	1	3	1	1	2	2	1	2	2	1	1	2	2	3	4	1	2	2	1	1	2	5	3	1	2	4	2	5	2	2	3	10
32500	-546.537577169248380	-545.064372976417189	-1.473204192831163	0.000130458640465	0.000041098281336	0.315029201507620	0.545551160244914	1	4	8	10	12	14	15	15	17	19	18	17	19	22	22	21	19	21	23	21	24	23	25	24	26	25	27	26	26	27	28	26	28	29	26	27	28	29	29	30	29	29	29	29	30	31	31	30	31	33	30	31	31	33	34	33	33	37	34	35	35	35	37	36	34	38	37	38	38	40	38	40	42	47	46	48	49	49	0	0	2	0	4	5	5	6	6	12	6	7	9	18	9	7	0	7	15	0	0	18	20	20	24	21	22	20	17	23	24	24	25	18	23	23	27	23	30	28	20	37	30	23	31	42	28	25	39	43	41	33	39	53	53	53	53	65	24	31	33	56	50	54	52	63	55	63	39	66	54	52	67	73	73	70	75	47	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	3	1	3	1	1	1	1	2	2	1	1	2	3	3	1	2	1	1	6	1	1	1	2	2	2	4	1	1	2	1	1	3	2	1	2	1	1	1	1	2	2	1	2	5	3	2	1	2	2	2	1	2	1	4	1	3	5	2	3	2	3	1	10
