step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
25500	-203.968440301641380	-202.036317383695575	-1.932122917945797	0.000001406217376	0.000003048191716	2.167653285719869	0.866191932240511	-1	3	5	6	4	6	7	7	8	9	7	9	11	13	13	12	12	14	13	13	14	14	14	14	15	15	16	13	15	15	17	15	17	16	16	16	16	18	17	17	18	19	18	18	20	21	19	20	21	19	20	22	22	23	23	23	26	32	34	37	38	38	46	45	48	48	0	1	5	5	1	3	5	3	8	7	3	3	12	17	17	13	12	13	13	13	20	28	20	15	17	28	26	13	16	14	34	23	34	24	24	23	26	34	22	27	22	33	34	40	44	50	34	33	47	31	43	50	48	27	45	43	55	57	58	59	59	60	64	62	63	63	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	3	1	2	1	1	1	4	1	1
26000	-219.504410089615504	-216.771852739626439	-2.732557349989068	0.000000311672629	0.000001407927396	4.517327683212447	0.830079868965616	0	4	4	5	3	6	7	7	8	8	8	9	11	12	15	13	12	14	13	14	14	11	15	14	14	14	16	13	15	15	16	16	15	17	17	17	18	19	17	19	18	19	19	19	17	20	19	20	22	20	20	21	23	23	23	24	26	31	34	37	40	40	47	44	46	49	0	1	5	3	1	4	5	3	2	8	7	6	12	11	19	13	13	17	11	10	13	12	14	17	28	13	21	17	16	16	25	24	20	30	31	23	27	32	23	34	32	45	35	34	28	45	35	44	52	40	42	36	35	43	51	32	54	56	58	59	60	60	64	62	64	63	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	1	2	1	2	1	1	1	1
26500	-198.223970775010770	-196.812372786086911	-1.411597988923872	0.000000126420248	0.000000107276795	0.848572888333265	0.846095338443682	0	3	5	6	5	3	7	7	7	8	8	9	12	11	14	13	11	14	13	14	15	11	13	13	15	15	16	14	13	16	16	16	18	16	17	17	15	19	17	16	17	20	19	19	19	20	18	20	21	21	19	21	22	23	23	25	26	33	35	37	39	39	46	44	47	48	0	1	6	3	6	1	4	3	5	7	8	7	14	11	16	14	9	14	17	23	23	12	22	13	15	15	21	24	14	20	13	15	37	13	37	30	23	39	37	26	16	47	16	27	37	47	34	47	46	35	41	45	47	53	46	44	55	54	58	59	60	60	64	61	64	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	2	1	1
27000	-225.196330119627248	-223.832880516807336	-1.363449602819921	0.000000117802961	0.000000073475744	0.623717299460012	0.752688333477910	-1	3	6	7	6	5	7	6	8	8	9	10	12	11	14	10	13	14	12	13	15	13	14	15	14	16	15	14	14	16	17	14	17	17	17	17	17	16	16	19	18	20	20	19	19	21	17	20	21	21	20	22	22	23	22	25	26	32	34	35	37	40	47	46	47	49	0	1	6	2	2	2	3	2	6	7	6	9	6	11	11	3	14	19	14	14	28	16	12	22	19	18	25	17	16	15	38	19	21	27	20	24	18	19	15	21	30	31	36	18	37	41	38	30	48	21	28	42	43	53	41	53	51	56	58	59	60	61	64	62	64	65	1	2	1	2	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	2	1	4	3	1	1	1	1	2	2	3	1	1	1	1	1	3	1	1
27500	-197.573292350152144	-196.007507807737852	-1.565784542414294	0.000000275271473	0.000000349168810	1.268452576585392	0.765962612173985	0	4	6	3	5	5	6	6	8	8	8	9	12	11	14	12	11	14	13	13	13	13	14	14	15	15	16	14	13	15	17	16	17	16	17	18	18	18	17	19	18	20	20	18	19	19	20	20	20	19	19	22	21	22	24	24	26	32	35	36	38	40	47	46	47	48	0	4	4	1	4	4	6	2	7	2	3	8	5	10	13	9	12	16	17	14	17	13	29	13	28	22	23	29	17	7	29	25	32	24	26	39	24	19	23	35	35	45	51	25	31	41	36	33	31	35	35	43	43	42	52	53	56	41	58	59	60	61	64	59	64	64	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	5	1	1
28000	-197.366691436035524	-195.928292140584801	-1.438399295450725	0.000000026226161	0.000000009133223	0.348248546240539	0.786131768412735	0	3	6	7	5	5	5	6	8	8	8	10	12	12	13	12	13	14	13	13	14	14	15	14	15	15	17	13	13	15	17	16	16	17	16	16	17	19	17	18	18	21	19	19	20	19	19	21	21	21	19	23	21	22	23	23	26	30	33	35	39	39	46	45	47	48	0	1	2	8	2	2	2	5	5	8	8	10	11	12	13	12	12	14	16	13	16	15	15	13	13	28	13	16	16	29	26	20	30	23	22	14	26	37	30	18	35	51	34	34	44	34	27	43	41	51	31	25	40	51	48	50	55	57	58	59	58	59	64	61	63	65	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	4	3	1	2	1	1
28500	-227.288172638565442	-225.888680000970595	-1.399492637594834	0.000000612570794	0.000000246554017	0.402490650045805	0.680799471278552	-1	3	6	5	4	5	6	7	8	8	8	9	12	11	15	13	12	14	12	14	14	12	14	15	15	14	16	15	15	15	17	14	17	16	16	17	18	18	16	17	19	20	19	18	18	19	17	20	21	20	20	22	22	23	23	26	25	31	34	35	39	41	47	45	48	49	0	1	5	2	1	2	5	6	7	7	8	7	12	12	22	14	10	10	7	13	14	14	19	13	16	17	20	13	3	23	27	22	13	12	23	30	26	27	26	15	28	41	38	25	26	47	15	31	47	33	41	37	37	44	42	52	55	56	58	59	58	59	64	61	64	63	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	2	1	2	1	1	5	1	1	1	2	3	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	3	3	1	2	1	1
29000	-213.561928498957371	-212.015305571926802	-1.546622927030558	0.000000028551933	0.000000007593221	0.265944203226598	0.626578472330659	0	2	4	7	6	5	7	6	7	8	9	10	11	12	15	12	12	15	12	13	14	14	14	14	12	15	16	14	14	14	17	17	17	17	16	16	17	18	16	17	19	20	18	18	20	19	20	20	21	20	20	21	22	24	23	25	27	33	34	36	39	41	46	46	48	47	0	1	1	2	3	3	2	3	6	5	4	10	10	11	16	12	12	20	12	13	17	17	13	17	6	13	30	25	14	16	14	36	26	30	12	25	28	28	24	27	26	34	27	39	43	40	44	38	42	40	31	46	44	48	49	51	56	45	58	58	60	60	61	62	64	64	1	1	2	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	6	1	2	1	3	3	2	2	1
29500	-213.390739467518841	-212.027667302029045	-1.363072165489799	0.000002073568841	0.000001284588862	0.619506252472050	0.679055511121762	0	4	6	6	5	6	7	7	9	8	8	9	11	11	12	13	12	14	14	13	14	13	14	14	15	15	16	15	13	16	18	16	17	16	16	18	17	19	17	18	19	19	19	17	18	20	19	20	20	18	21	21	22	23	22	24	26	32	35	37	39	41	45	46	47	47	0	1	5	5	2	2	5	4	7	3	7	6	11	11	9	13	7	22	17	8	22	13	4	15	19	19	28	18	17	26	37	18	28	13	18	30	30	33	27	30	39	33	44	26	37	41	37	26	31	27	38	31	51	55	52	53	38	56	58	58	60	59	62	61	63	63	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	4	1	1	1	2	1	3	1	1
30000	-227.936811982417993	-226.548257964753532	-1.388554017664472	0.000001110317570	0.000000471335350	0.424504991140292	0.701325986113324	0	3	6	7	5	5	6	7	8	8	9	10	11	13	15	12	12	14	10	14	15	13	15	15	14	16	17	14	14	15	18	17	18	17	17	16	17	19	16	18	18	21	18	19	18	20	17	20	22	20	20	23	22	22	21	25	25	32	33	37	38	40	47	46	48	48	0	1	2	2	2	1	6	5	7	3	8	10	8	11	25	11	13	22	10	13	25	13	14	22	12	14	26	4	12	14	26	21	18	29	30	18	24	47	20	13	21	33	21	27	26	33	24	33	41	15	36	54	39	42	50	53	49	53	58	58	60	61	64	62	63	64	1	2	1	2	1	3	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	2	2	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	4	2	1	3	1	1	1	1	4	1	2	1	1	1	3	1	1
30500	-198.405752325467716	-196.993519633717142	-1.412232691750585	0.000000178924286	0.000000068284301	0.381637964787579	0.751196623588301	0	2	5	4	4	5	6	6	8	9	7	9	11	11	13	11	12	14	13	13	15	14	15	14	14	15	16	14	13	16	17	17	15	16	16	17	16	19	16	18	19	20	19	18	19	20	18	21	21	20	20	22	22	24	23	25	26	31	33	35	38	40	45	44	47	49	0	1	5	2	2	5	4	5	11	11	3	5	8	9	16	12	9	14	17	14	20	17	13	6	19	22	33	13	13	22	21	39	14	23	25	17	22	30	28	23	47	44	36	30	36	45	27	40	30	44	31	32	50	51	38	53	56	56	58	58	58	61	64	62	63	65	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	2	5	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	3	1	1	2	1	1
31000	-194.701499038654759	-192.809840239590244	-1.891658799064509	0.000000014969931	0.000000030923014	2.065675097483484	0.801759209644971	-2	3	4	6	5	5	7	6	8	9	7	9	10	12	15	13	12	13	12	12	14	13	13	14	14	16	17	15	15	14	18	16	17	16	16	17	17	19	18	19	18	21	18	19	20	19	17	20	21	20	20	22	22	24	23	25	27	31	33	36	39	41	46	45	47	48	0	1	2	5	3	2	2	3	3	7	5	7	8	10	30	14	13	14	13	13	17	17	10	14	16	29	35	25	18	19	34	18	35	22	30	24	28	43	26	43	35	44	33	43	41	26	21	38	27	47	33	39	50	52	42	55	48	56	58	59	59	61	64	62	63	65	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	3	1	1	3	1	1	2	1	1
31500	-164.254063476409016	-161.772912290145712	-2.481151186263314	0.000000065857935	0.000000243738301	3.700970880754603	0.936279117163508	0	3	5	6	5	6	6	6	8	9	9	9	11	12	15	12	12	14	13	13	14	11	15	14	14	16	16	14	14	15	16	16	17	17	16	18	17	18	17	19	19	20	19	19	20	20	20	21	22	20	20	22	22	23	24	25	26	32	34	36	39	41	46	43	47	48	0	1	2	5	2	3	5	2	5	6	9	8	11	13	24	22	22	17	16	12	16	12	19	17	19	25	19	13	17	17	29	25	28	30	15	37	25	26	23	39	26	31	39	34	38	38	39	38	42	41	40	40	51	42	52	49	56	56	58	59	60	61	64	62	64	63	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
32000	-189.250794303535770	-187.431511613024327	-1.819282690511441	0.000000254722684	0.000000480396797	1.885960016872438	0.930813491752929	0	3	6	5	5	5	6	7	8	8	8	8	11	10	15	11	11	13	13	14	15	13	13	13	13	15	16	15	15	16	18	15	15	17	16	17	17	19	15	18	18	21	17	18	19	20	19	21	21	20	21	22	23	22	22	26	26	32	34	36	40	40	46	45	47	48	0	1	6	2	2	2	4	6	3	4	7	8	11	11	22	10	11	17	13	14	18	14	13	16	16	24	39	19	19	32	15	23	20	39	29	27	21	27	24	34	35	36	32	30	32	36	37	43	46	44	43	38	55	38	45	53	53	57	58	59	60	60	64	62	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1
32500	-208.154402305697459	-206.228614784958893	-1.925787520738565	0.000000816842533	0.000001757525549	2.151608760351670	0.714631251155845	0	4	5	5	3	6	6	6	8	8	9	6	11	11	14	13	10	15	13	13	15	14	14	15	14	15	15	14	15	16	17	17	17	16	16	17	15	19	17	18	19	20	19	19	18	19	20	19	21	20	20	21	22	23	23	25	25	32	34	35	37	41	47	45	48	49	0	5	2	5	1	3	4	4	7	4	2	4	17	6	19	13	9	20	14	14	19	19	16	22	19	19	17	13	16	37	15	30	25	24	28	30	16	31	21	20	39	43	33	31	29	39	45	45	44	36	45	41	42	52	32	55	52	56	58	59	60	59	64	62	64	62	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	2	2
33000	-202.367901802715664	-200.918612300895717	-1.449289501819937	0.000000129019157	0.000000124365705	0.963932087735313	0.852400867536206	0	3	6	6	5	5	7	7	9	9	7	10	11	12	14	11	12	15	13	13	14	13	15	13	15	15	17	14	14	14	18	17	17	15	17	17	15	19	18	18	18	21	17	19	19	20	19	19	21	20	17	23	20	23	22	25	27	32	34	35	38	41	46	45	47	48	0	1	2	6	2	2	5	5	11	3	2	3	10	12	13	8	11	19	13	9	20	17	19	13	14	22	21	12	20	22	25	34	18	24	26	18	20	51	36	30	29	44	30	41	41	44	36	43	48	39	37	49	39	50	48	55	55	56	58	58	59	61	64	62	63	63	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1
33500	-191.101558604353869	-188.608330266259202	-2.493228338094671	0.000000030588129	0.000000114350175	3.738384055503716	0.876637139330360	0	2	6	6	5	4	6	7	8	8	7	10	11	11	14	12	13	15	13	13	15	12	15	15	15	15	16	14	15	15	18	15	17	17	16	17	16	19	17	18	19	19	19	16	20	19	18	21	21	20	20	21	22	24	22	25	26	33	34	36	39	41	46	43	46	48	0	1	5	2	2	2	5	5	3	7	7	9	8	8	16	12	12	22	13	12	17	12	20	20	19	15	15	22	20	19	24	22	24	44	28	24	32	40	21	24	34	27	32	25	21	44	36	50	43	31	38	25	48	55	46	42	52	57	58	59	59	61	64	62	64	63	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1
34000	-192.361137346674155	-190.998409437599520	-1.362727909074647	0.000000231256226	0.000000142308432	0.615371246876661	0.827724179638131	0	3	5	6	5	5	6	7	9	8	7	10	11	12	15	12	13	14	13	14	15	12	13	14	12	16	17	14	14	15	17	16	16	16	16	16	18	18	17	19	19	21	20	17	20	21	19	19	21	19	21	22	23	23	21	25	26	32	33	36	38	40	45	44	46	48	0	1	2	5	2	2	2	3	10	5	6	4	9	9	19	12	25	17	13	25	14	10	25	19	13	30	21	23	17	24	15	18	17	25	29	18	39	36	25	36	33	31	35	28	35	41	37	34	41	30	45	55	49	52	50	53	56	57	58	58	60	61	64	62	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1
34500	-196.512530372955155	-194.797834927494506	-1.714695445460658	0.000000156104859	0.000000254578476	1.630817123220679	0.845978060615720	-1	3	6	7	4	5	7	5	7	8	8	9	11	12	14	10	11	14	14	13	14	13	14	15	15	15	17	15	13	15	18	16	18	16	17	18	17	19	17	17	17	19	19	17	20	21	20	19	21	20	19	21	22	22	22	24	25	31	33	36	39	41	47	45	48	48	0	1	5	3	2	2	8	2	8	7	9	4	12	16	22	9	10	20	14	14	16	17	16	22	29	29	26	21	13	29	21	15	21	28	15	40	25	31	15	34	34	24	27	25	44	39	41	32	42	44	33	48	50	49	52	54	46	55	58	59	60	61	64	62	63	63	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1
35000	-214.877433418819521	-213.066664339590432	-1.810769079229093	0.000000814155293	0.000001518414881	1.865018742976479	0.797831034666349	0	3	4	6	5	6	7	7	9	8	8	10	12	12	15	11	12	14	13	12	14	13	14	15	14	16	15	14	15	15	17	16	18	16	16	17	17	19	16	18	19	20	19	17	19	20	19	21	20	20	21	22	22	23	24	24	26	31	33	37	39	41	46	45	47	48	0	1	2	5	2	1	5	5	4	5	5	9	11	10	22	10	10	19	16	11	13	16	22	23	14	15	19	12	16	20	22	25	26	21	30	24	29	36	19	25	15	36	35	30	36	33	31	24	18	38	36	50	42	48	42	38	27	48	58	59	60	61	64	62	63	65	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	2	1	3	1	1	1	2	2	5	3	1	1	1	1	1	1	1	1
35500	-209.674490839665310	-208.298445388935590	-1.376045450729719	0.000001036189788	0.000000734247636	0.708603428404099	0.777636436027256	-1	4	6	6	2	5	7	7	9	8	7	8	10	12	14	11	12	15	13	14	14	11	12	14	14	15	16	13	13	16	18	16	17	16	16	17	17	18	17	18	16	20	18	18	20	20	20	20	21	18	19	23	22	24	23	25	26	32	35	36	38	40	47	45	47	48	0	5	2	2	1	5	6	6	7	7	4	2	7	13	29	9	9	14	16	23	17	3	16	29	23	23	20	23	22	26	32	29	30	15	25	18	20	36	18	37	25	44	29	33	31	43	35	31	48	36	38	45	42	47	53	27	49	56	58	59	60	61	64	62	64	61	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	2	3
36000	-188.515015688634037	-186.114832209731730	-2.400183478902311	0.000000187239914	0.000000646843350	3.454623197477181	0.804687451868956	0	3	5	7	5	4	7	7	9	7	9	9	11	12	14	12	13	14	13	14	13	12	13	14	15	15	16	14	15	15	18	15	17	16	17	17	16	19	17	19	17	21	19	18	19	21	20	20	21	20	21	21	22	23	23	25	26	32	33	36	39	41	43	46	47	48	0	1	2	3	2	2	3	3	7	6	8	8	12	10	14	13	22	16	11	19	16	9	13	17	21	19	30	23	22	17	26	15	26	28	21	34	28	35	29	41	14	38	39	30	20	41	31	35	44	39	47	24	46	51	42	55	44	57	58	59	60	61	62	62	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	1	1	1	1	3	2	1	1	2	1	1	2	1	1
36500	-165.616407794323919	-164.167520268896055	-1.448887525427851	0.000000038419244	0.000000036989278	0.962779936661071	0.984981162688035	0	3	5	7	6	5	6	6	8	9	9	10	11	13	14	12	12	14	12	10	15	12	14	13	15	15	16	14	15	14	16	15	17	16	17	17	17	18	17	19	18	18	19	18	19	20	18	21	21	19	21	21	22	23	23	26	26	31	33	36	39	41	44	46	48	49	0	1	2	3	6	2	6	2	6	7	7	10	10	20	19	20	12	16	11	11	30	20	19	22	17	14	32	22	15	22	29	14	27	23	31	29	29	37	34	35	34	33	35	25	31	40	33	43	43	36	50	50	40	48	48	54	55	57	58	59	60	61	62	63	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
37000	-153.388853421294300	-151.793804375297952	-1.595049045996350	0.000000642355985	0.000000155572947	0.242191169055782	0.988593408966348	0	3	5	7	6	6	7	5	9	8	9	10	11	12	14	12	12	14	14	13	14	13	15	15	14	14	16	14	14	15	17	16	18	16	16	18	17	18	17	18	18	20	19	18	20	19	19	20	22	21	20	22	22	23	24	25	27	31	34	36	38	40	44	46	47	48	0	1	2	5	8	3	5	2	4	6	7	10	11	12	16	10	12	16	16	13	13	16	18	21	17	17	25	14	13	25	34	19	27	23	19	24	28	35	15	25	32	33	39	30	41	37	26	36	48	38	36	46	33	53	49	54	56	57	58	59	60	61	62	63	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-192.599392694922841	-190.289746652327949	-2.309646042594904	0.000000202559442	0.000000645783035	3.188116174798977	0.926470045920178	-1	3	4	6	5	5	7	7	9	9	8	9	12	10	14	11	12	14	14	12	14	13	14	15	13	15	17	14	13	15	17	17	17	16	17	17	16	18	17	19	17	19	19	19	18	21	19	19	21	21	19	21	22	23	23	25	26	31	34	37	38	40	46	47	47	48	0	1	2	5	3	2	4	5	4	8	8	8	14	11	25	10	10	22	9	10	20	13	22	25	16	20	34	25	14	29	30	30	30	29	24	15	15	33	34	33	29	34	31	38	19	43	36	31	42	42	35	47	47	46	33	55	54	57	58	59	59	61	62	63	63	65	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	2	1	1	1
38000	-204.323794865389374	-202.929465136133445	-1.394329729255920	0.000000135240043	0.000000106494613	0.787448823418226	0.829161143940830	-1	1	6	7	4	6	7	7	9	8	9	9	11	12	14	13	11	14	13	14	15	11	15	13	14	15	15	15	14	15	17	16	17	17	16	17	17	17	17	19	16	20	19	19	18	20	19	21	20	19	21	22	21	24	24	25	26	33	34	37	38	40	45	47	47	49	0	1	5	6	2	5	3	3	10	4	4	7	11	17	24	22	10	14	13	19	19	9	25	17	14	15	20	25	14	18	28	28	18	21	30	27	28	20	13	36	15	25	31	35	34	38	28	43	36	39	36	51	45	46	48	44	52	55	58	58	60	60	62	63	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	3	1	1	1	1	2	1	1	1
38500	-196.678717455363028	-194.901781672721569	-1.776935782641455	0.000001086143608	0.000000197862274	0.182169533182829	0.745576364815130	0	3	6	5	5	6	7	6	8	8	8	9	10	13	13	12	12	14	12	14	13	14	15	15	15	15	16	15	14	16	17	17	17	17	16	18	17	19	17	19	18	21	20	18	19	19	16	20	21	20	20	22	22	22	23	25	26	33	34	36	39	39	45	46	46	48	0	1	5	2	2	5	4	4	8	4	6	8	11	10	12	11	13	19	9	19	13	17	18	17	17	15	20	21	19	28	18	29	15	21	24	33	23	31	26	32	35	46	37	22	33	37	29	35	38	38	30	51	43	50	48	48	52	56	58	58	60	60	61	63	63	64	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	3	1	1	1	1	2	1	1	1
