step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
28000	-197.106600147612454	-203.962088098571826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594413823238539	0	7	9	8	11	9	11	10	12	10	11	15	14	13	15	16	17	19	20	21	23	23	23	23	26	25	29	34	0	1	2	2	6	2	4	6	3	4	10	8	11	7	2	15	0	16	18	17	20	19	15	20	26	23	0	26	1	2	1	1	1	1	2	1	1	2	1	3	1	1	3	1	1	2	1	2	1	2	4	2	1	1	1	3
28500	-187.260240219406711	-194.115728170366083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501892180155003	1	6	10	8	11	9	11	10	12	11	14	15	15	12	15	16	16	18	20	21	22	24	23	24	25	25	27	34	0	1	6	2	6	2	4	6	3	4	10	8	11	4	14	14	0	16	18	17	17	19	15	20	15	16	0	26	1	2	1	1	1	2	2	1	1	2	1	4	1	2	2	2	1	1	1	2	3	2	4	2	4	4	1	4
29000	-187.122145818165961	-193.977633769125333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483315640133098	0	7	11	9	11	9	10	10	12	11	14	14	15	14	16	15	16	18	20	22	22	23	24	20	25	26	30	35	0	1	6	2	6	2	4	6	3	4	10	8	11	4	16	7	0	16	18	24	17	18	14	17	16	25	0	26	1	3	2	1	1	1	1	1	1	1	2	2	1	3	1	2	1	2	1	1	3	2	4	2	5	1	1	2
29500	-195.259083351661218	-202.114571302620590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594737816449465	-2	6	8	9	10	9	11	11	12	12	14	15	15	14	16	15	17	17	20	21	21	23	23	23	24	26	29	35	0	1	2	2	6	3	2	6	5	7	7	8	7	4	4	14	0	15	18	17	17	18	16	21	23	23	0	26	1	3	1	2	1	1	3	1	1	1	1	2	2	2	4	1	1	1	1	3	2	3	3	1	1	2	1	3
30000	-181.308349992364583	-188.163837943323955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514081674565422	0	7	9	9	9	8	11	10	11	9	13	13	15	13	15	16	16	18	19	21	22	23	23	23	25	26	29	34	0	1	2	2	6	2	4	6	3	2	10	6	11	4	7	7	0	16	18	17	17	19	7	20	23	23	0	26	1	4	1	1	1	1	1	1	2	1	2	2	1	2	2	3	1	1	1	3	3	2	6	1	1	2	1	3
30500	-188.218483041131122	-195.073970992090494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618761241343411	1	7	8	8	10	9	10	10	11	11	13	14	14	12	15	16	16	18	21	20	22	23	22	21	25	27	29	32	0	1	2	2	6	3	4	6	3	7	10	8	11	4	14	7	0	16	18	17	17	19	16	17	16	25	0	26	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	1	3	2	3	2	1	3
31000	-197.078839614748745	-203.934327565708116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445021136230900	1	6	10	8	10	8	11	9	12	11	13	15	15	14	15	17	16	17	21	21	22	23	23	23	25	25	29	34	0	1	6	2	6	2	4	6	3	2	10	8	11	4	4	14	0	14	18	17	17	19	16	17	16	16	0	26	1	2	1	1	1	1	2	1	1	2	2	3	1	3	5	1	1	1	2	2	3	2	3	3	4	4	1	3
31500	-193.969786631136429	-200.825274582095801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706937525851302	1	6	10	8	10	8	10	11	11	11	13	15	15	13	13	16	17	18	21	21	23	24	22	23	24	26	30	34	0	1	6	2	6	2	4	3	3	4	10	8	11	4	7	14	0	15	18	17	17	19	15	20	23	25	0	26	1	1	2	1	1	1	1	1	1	3	1	2	1	3	2	1	1	2	1	2	3	2	6	1	1	1	1	4
32000	-196.881354502119706	-203.736842453079078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608519005572372	1	6	11	9	10	9	8	11	12	11	14	14	14	14	16	17	15	19	20	19	23	23	23	23	24	26	29	34	0	1	5	7	6	2	2	6	6	4	10	3	10	4	4	7	0	16	18	17	20	19	16	20	16	25	0	26	1	3	1	1	1	1	1	1	1	1	2	1	1	2	4	3	1	1	1	2	1	2	3	2	2	1	1	5
32500	-206.377523603430888	-213.233011554390259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.351005503524582	-1	5	9	8	11	10	7	11	11	10	14	15	15	14	13	17	17	19	21	20	22	24	24	24	24	26	29	35	0	1	2	2	6	7	1	3	3	7	4	3	11	4	7	7	0	16	18	17	20	18	15	17	16	23	0	26	1	3	2	1	1	2	4	1	1	2	3	2	1	3	4	5	1	1	1	2	1	2	6	4	4	2	1	3
33000	-204.871399488688326	-211.726887439647697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563867728261457	0	4	10	7	11	8	11	10	11	9	13	14	15	14	13	15	17	18	20	19	22	24	21	23	25	27	30	35	0	1	6	2	6	2	4	6	3	4	7	8	11	7	7	15	0	15	18	17	17	19	7	20	15	25	0	26	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	1	2	2	4	2	4	1	1	5
33500	-192.541958456014811	-199.397446406974183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602731313740473	1	7	8	8	10	11	11	11	12	11	15	14	14	13	15	17	17	19	21	21	20	22	20	23	25	27	29	33	0	1	2	2	3	3	4	3	6	2	10	8	7	7	7	15	0	16	18	17	17	18	16	20	16	25	0	26	1	3	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	4	2	1	2
34000	-182.975248530119842	-189.830736481079214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524602714023126	0	7	8	8	10	9	10	10	11	10	13	14	14	14	15	15	16	18	21	22	21	23	24	23	26	27	29	33	0	1	2	2	6	3	4	6	3	2	10	8	11	7	4	7	0	16	18	21	17	18	15	20	16	23	0	26	1	3	1	1	1	1	1	1	1	2	2	2	1	1	4	2	1	1	2	1	3	3	4	1	7	2	1	2
34500	-188.533052054098789	-195.388540005058161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728968924892035	0	7	9	9	11	10	11	10	12	9	14	14	13	13	15	16	17	18	21	21	23	23	23	23	24	26	28	32	0	1	2	2	6	3	4	3	3	2	13	8	10	4	7	15	0	14	18	17	20	19	16	20	16	25	0	26	1	3	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	3	2	3	1	1	3
35000	-190.783203129283237	-197.638691080242609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506712118917817	-1	5	9	7	11	10	10	11	11	11	15	14	13	13	15	17	16	18	20	19	23	23	24	22	25	27	29	35	0	1	2	2	6	3	4	6	3	2	13	8	10	7	4	4	0	16	18	17	17	18	7	20	16	25	0	26	1	2	3	1	1	1	1	1	1	2	1	2	1	1	3	5	1	1	1	1	3	2	7	2	4	1	1	4
35500	-181.389154665369233	-188.244642616328605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531810983050658	0	6	10	8	11	9	11	11	11	10	13	14	15	14	15	16	16	18	21	20	22	23	22	22	24	26	28	35	0	1	6	2	6	2	4	6	3	2	10	8	11	7	4	14	0	15	18	17	17	15	15	20	15	25	0	25	1	3	1	1	1	1	2	1	1	2	2	1	2	2	4	2	1	2	1	2	3	4	4	1	4	1	1	5
36000	-176.248369223181101	-183.103857174140472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482345341045447	1	6	9	8	10	11	10	11	11	12	14	15	15	14	15	16	16	17	21	21	23	23	22	23	26	27	28	33	0	1	2	2	3	5	4	3	3	2	10	8	11	7	14	15	0	15	18	17	17	19	15	20	16	25	0	26	1	3	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	2	2	4	1	5	1	4	1	1	3
36500	-185.614358796171388	-192.469846747130759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754879735539067	1	6	8	7	9	11	11	10	10	11	14	14	15	13	15	17	17	18	20	20	22	23	23	24	25	26	29	34	0	1	2	2	3	5	4	5	3	4	10	3	11	7	14	15	0	15	18	17	17	19	16	17	23	25	0	26	1	2	1	1	1	1	2	1	1	2	2	4	1	1	1	1	1	1	1	1	2	1	3	3	1	1	1	4
37000	-196.854772963442173	-203.710260914401545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590271592031695	1	7	8	8	11	10	11	11	12	11	13	12	15	15	13	16	16	18	20	19	23	23	21	22	25	26	28	34	0	1	2	2	6	3	4	6	3	2	10	8	11	7	7	7	0	7	18	17	20	19	16	20	7	25	0	25	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	3	1	2	2	2	2	1	5	1	1	3
37500	-196.844964825226043	-203.700452776185415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490474608380460	1	6	8	8	11	9	10	11	11	11	14	15	15	12	14	16	17	17	20	22	22	24	23	23	25	27	30	35	0	1	2	2	6	3	4	6	6	2	10	8	11	4	4	7	0	15	18	17	17	18	15	17	15	23	0	26	1	2	1	2	2	1	1	1	1	3	1	3	1	2	3	3	1	2	2	3	2	4	4	2	4	2	1	4
38000	-190.518237753200765	-197.373725704160137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600376235268919	1	7	10	9	10	9	11	11	11	12	11	15	14	15	15	17	15	17	20	21	23	24	22	21	26	27	29	34	0	1	6	2	6	2	4	6	3	11	2	8	11	7	7	15	0	15	18	17	20	19	16	17	15	25	0	26	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	3	3	3	1	1	4
38500	-185.169824496656105	-192.025312447615477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682153100718535	1	6	8	8	10	9	10	11	12	12	11	14	12	13	16	17	16	18	20	20	22	24	23	24	24	27	29	34	0	1	2	2	6	3	4	6	8	11	2	8	11	4	7	14	0	15	18	17	20	18	16	20	23	25	0	26	1	3	1	1	1	1	1	1	1	1	3	1	1	2	3	2	1	1	2	1	1	3	2	2	1	2	1	3
39000	-188.146381710234550	-195.001869661193922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715505059153410	0	5	8	8	11	10	11	11	11	12	11	13	14	14	16	16	17	18	20	20	22	23	23	22	24	26	29	34	0	1	2	2	6	3	4	6	3	11	2	8	11	7	14	7	0	16	18	17	20	19	15	17	16	25	0	25	1	2	2	1	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	1	1	3	3	4	2	1	4
39500	-173.904990994280780	-180.760478945240152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571904653006867	-1	6	8	9	10	9	10	11	11	12	11	12	14	14	15	17	16	18	20	21	22	23	23	23	25	26	29	34	0	1	2	2	6	3	2	6	3	11	4	8	11	7	14	15	0	14	18	17	17	19	15	20	23	23	0	26	1	4	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	2	1	3
40000	-179.956629363321866	-186.812117314281238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557634245443065	1	5	8	8	11	10	10	11	10	12	11	15	14	14	16	16	16	18	20	20	21	23	23	23	24	25	30	34	0	1	2	2	6	3	4	6	3	11	4	8	11	7	7	4	0	15	18	17	17	18	16	21	15	23	0	25	1	2	1	2	1	1	1	1	1	1	1	2	1	2	3	3	1	2	1	2	2	3	4	1	4	1	1	6
40500	-182.674586748439026	-189.530074699398398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593439542093587	1	6	8	8	10	9	11	10	12	12	11	14	14	14	16	17	17	19	20	21	21	24	24	23	24	26	29	34	0	1	2	2	6	3	4	6	3	11	2	3	11	7	7	15	0	15	18	17	17	19	15	20	16	25	0	25	1	3	1	1	1	1	2	1	2	1	2	3	2	2	2	1	1	1	1	2	1	2	3	2	3	1	1	4
41000	-181.204846349142201	-188.060334300101573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683231390153673	1	6	10	7	8	9	10	11	11	12	11	15	13	14	16	17	16	18	20	20	19	23	23	22	25	26	30	34	0	1	6	2	2	5	4	6	3	11	4	8	11	7	7	14	0	15	18	17	17	19	15	21	16	25	0	26	1	2	1	1	1	1	2	1	1	1	2	2	1	3	3	2	1	1	1	2	2	1	3	1	3	1	1	3
41500	-189.037953830001271	-195.893441780960643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622731765061562	0	7	9	8	8	9	10	10	11	12	11	11	13	14	15	16	17	18	21	21	22	23	22	23	23	27	29	34	0	1	5	2	2	5	4	3	3	11	2	8	11	7	7	15	0	16	18	17	17	19	16	20	18	25	0	26	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	3	2	3	2	1	5
42000	-190.043000069036566	-196.898488019995938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.319415836173287	0	6	10	8	8	9	10	10	11	10	12	14	14	14	15	15	15	18	21	20	22	23	23	23	25	26	28	33	0	1	6	2	2	5	4	6	2	2	10	8	11	4	7	14	0	4	18	17	20	19	15	20	15	25	0	26	1	3	1	1	1	1	1	1	2	2	1	2	1	3	2	1	1	5	2	2	1	1	4	2	4	1	1	3
42500	-197.956197754054216	-204.811685705013588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528391506519540	0	5	11	8	8	9	10	10	11	10	14	15	15	14	15	16	16	18	20	21	21	23	22	23	25	27	29	34	0	1	6	2	2	5	4	6	5	2	10	8	11	7	2	14	0	15	18	17	17	19	16	20	15	25	0	26	1	2	1	2	1	1	1	1	3	2	1	2	1	2	4	1	1	2	1	2	2	2	5	1	5	1	1	2
43000	-196.455570758299899	-203.311058709259271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569889209829196	1	6	10	8	8	9	10	10	11	11	14	14	14	13	14	16	15	18	20	21	20	23	20	23	25	25	29	33	0	1	5	2	2	5	4	5	3	2	10	8	7	7	7	14	0	15	18	17	17	19	16	21	15	16	0	26	1	3	1	1	1	1	1	1	1	2	2	1	3	2	2	2	1	2	2	2	3	1	2	1	5	4	1	4
43500	-196.409301323011874	-203.264789273971246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578786557350914	1	6	11	8	7	9	10	10	12	11	15	13	14	14	13	17	16	19	20	21	22	24	23	23	26	27	29	34	0	1	6	2	2	5	4	5	3	4	13	8	10	4	4	15	0	15	18	17	17	18	16	20	15	15	0	26	1	3	1	1	1	1	1	1	1	2	1	2	2	3	2	2	1	3	1	3	2	2	3	1	4	7	1	3
44000	-204.489541397262258	-211.345029348221630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498097387523900	0	6	9	8	7	10	11	11	11	10	14	14	13	14	15	16	14	19	18	21	21	22	23	24	25	27	29	34	0	1	5	2	2	5	4	6	3	4	13	8	10	7	14	2	0	19	16	17	17	16	16	20	16	16	0	26	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	4	1	1	1	4	3	3	2	2	5	5	1	3
44500	-196.368252363775525	-203.223740314734897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500969258623059	0	6	10	9	8	9	11	10	11	11	13	14	15	13	15	17	17	19	19	21	23	23	23	24	24	27	28	34	0	1	6	2	2	5	4	5	3	2	7	8	11	4	7	7	0	15	15	17	20	19	16	17	16	16	0	26	1	3	1	2	1	1	2	1	1	3	1	3	1	2	2	3	1	2	3	3	1	2	2	2	3	5	1	3
45000	-196.189187885277875	-203.044675836237246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445027601826797	-1	6	10	9	7	9	10	11	12	11	15	14	14	14	15	16	17	17	20	19	21	24	22	23	26	27	29	34	0	1	6	2	2	5	4	6	2	2	13	8	7	7	7	14	0	14	18	17	17	19	16	20	23	15	0	26	1	5	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	3	2	3	2	3	4	1	3
45500	-183.392082925074561	-190.247570876033933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650331906597050	0	6	11	8	8	9	11	10	12	11	14	13	13	14	14	17	15	18	20	21	23	23	22	23	25	27	29	32	0	1	6	2	2	5	4	6	3	2	13	8	10	4	7	15	0	14	18	17	17	19	16	20	23	25	0	26	1	3	1	1	1	1	2	1	1	3	1	2	1	2	1	2	1	2	2	2	3	2	3	1	1	1	1	2
46000	-177.197913031950435	-184.053400982909807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544662138219210	0	6	10	8	8	10	10	11	12	11	13	14	14	13	15	17	17	18	21	19	21	24	23	23	23	27	29	34	0	1	5	2	2	5	4	6	3	2	10	8	11	4	7	14	0	15	18	17	17	18	16	20	16	23	0	26	1	3	1	1	1	1	1	1	1	2	1	2	1	3	3	2	1	1	2	1	1	3	3	2	3	2	1	3
46500	-191.481861146377412	-198.337349097336784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478536833035730	0	6	10	7	11	9	10	11	12	11	14	14	15	14	16	16	17	19	20	20	22	24	23	24	25	26	30	34	0	1	6	2	6	4	4	6	3	2	10	8	11	7	2	4	0	16	15	17	17	19	16	20	15	25	0	25	1	2	1	1	1	1	2	1	1	2	2	1	1	2	5	5	1	2	2	1	2	2	4	2	6	1	1	4
47000	-185.455726751776297	-192.311214702735668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647824617535544	1	6	10	8	9	8	9	11	12	11	15	15	14	13	15	16	17	18	20	21	21	22	22	24	25	27	30	32	0	1	6	2	6	2	4	5	3	2	13	8	10	4	14	7	0	16	18	17	17	19	16	20	16	25	0	25	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	2	2	1	3	2	5	1	1	3
47500	-185.769993165050153	-192.625481116009524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610072743886225	1	6	11	8	10	8	10	9	11	10	14	15	15	14	15	16	17	17	21	21	22	23	22	22	24	25	29	34	0	1	6	2	6	2	4	6	8	4	10	8	11	4	7	14	0	15	18	17	17	19	15	20	23	25	0	26	1	3	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	2	4	1	1	1	1	3
48000	-187.011584370465158	-193.867072321424530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386669543267272	0	6	10	8	10	8	10	10	11	11	14	14	15	14	16	16	17	19	21	21	23	23	24	23	25	26	29	33	0	1	6	2	6	2	4	6	8	2	10	8	7	4	4	7	0	16	18	17	17	18	15	20	15	23	0	26	1	3	1	1	1	1	1	1	1	2	2	2	3	3	4	3	1	1	1	2	3	1	3	1	3	1	1	4
48500	-186.440500680260868	-193.295988631220240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539445459482576	0	6	10	8	10	9	10	10	12	8	13	13	15	14	14	16	17	19	20	19	21	23	23	23	26	27	29	32	0	1	6	2	6	2	4	6	8	2	10	8	11	7	7	4	0	16	18	17	17	19	15	20	15	23	0	26	1	3	1	1	1	1	1	1	1	1	2	2	1	2	2	3	1	1	1	1	2	2	5	2	7	2	1	3
49000	-193.702625814803099	-200.558113765762471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673784860581161	0	5	8	8	9	11	11	10	9	10	13	14	15	14	15	16	17	18	20	21	23	22	24	23	25	27	30	33	0	1	2	2	3	3	4	5	3	2	10	8	11	4	4	14	0	15	18	17	17	19	16	20	16	25	0	26	1	2	2	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	3	1	3	1	3	1	1	2
49500	-184.302685084632998	-191.158173035592370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687517378976915	1	6	9	8	10	11	10	11	11	11	14	13	15	14	14	16	17	19	21	21	22	24	24	23	24	26	29	33	0	1	2	2	3	5	4	5	3	2	10	8	11	7	7	14	0	15	18	17	17	18	16	20	15	25	0	26	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	3	1	2	3	2	3	1	4	2	1	3
50000	-187.251936578206283	-194.107424529165655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762661909749092	0	7	8	8	10	9	10	10	10	10	14	13	12	14	16	16	14	19	20	21	20	24	23	23	24	27	29	31	0	1	2	2	6	3	4	6	3	2	13	8	10	7	14	14	0	16	18	21	17	19	16	20	23	25	0	26	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	4	1	1	1	1	2
50500	-187.398518453910924	-194.254006404870296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583818153083240	1	6	8	8	11	10	10	11	12	11	15	14	13	13	16	15	16	18	20	20	23	24	21	21	24	26	30	34	0	1	2	2	6	3	4	6	3	2	13	8	10	4	14	14	0	15	18	17	20	19	15	17	15	25	0	26	1	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	2	2	2	3	2	3	1	1	4
51000	-177.356244654966360	-184.211732605925732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614966048470634	1	6	8	8	10	11	11	10	12	10	13	14	15	14	15	16	16	17	20	20	22	23	21	23	25	26	28	33	0	1	2	2	3	8	4	3	3	2	10	8	11	4	7	14	0	15	18	17	17	19	15	20	15	25	0	26	1	3	1	1	1	1	1	1	2	2	1	2	1	3	2	1	1	1	2	2	3	1	3	1	6	1	1	2
51500	-182.962486990715774	-189.817974941675146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558899856906609	1	6	9	8	11	10	10	11	11	12	13	14	15	14	16	17	17	19	20	18	21	23	23	23	25	26	30	34	0	1	2	2	6	3	4	6	3	7	7	5	11	7	4	7	0	16	18	17	17	19	16	20	16	25	0	26	1	2	1	1	1	1	1	1	1	1	2	1	1	3	4	3	1	1	1	1	2	1	2	2	3	1	1	3
52000	-170.952883811033473	-177.808371761992845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526328157280387	-1	6	7	8	11	9	10	10	11	10	13	14	14	14	14	16	17	18	20	21	20	23	22	23	25	27	30	34	0	1	2	2	6	3	4	6	3	2	10	8	11	4	7	15	0	15	18	17	17	19	16	20	16	25	0	26	1	4	1	1	1	1	1	1	2	2	2	2	1	3	2	1	1	2	1	2	1	2	3	1	4	1	1	3
52500	-187.519605919214683	-194.375093870174055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646398775018387	1	6	9	8	11	10	10	11	11	12	14	14	14	14	15	14	16	17	20	21	22	23	24	23	24	26	29	34	0	1	4	2	6	3	2	6	3	2	10	8	10	4	7	7	0	16	18	17	20	18	15	20	16	25	0	26	1	2	1	2	1	1	2	1	1	3	1	1	1	3	2	2	1	2	2	3	1	2	3	1	6	1	1	3
53000	-195.304908734168947	-202.160396685128319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508153765093137	1	6	10	8	8	9	9	11	12	11	14	15	15	14	16	17	17	19	21	21	20	24	22	23	24	27	29	34	0	1	6	2	2	5	4	6	3	2	10	8	10	7	14	7	0	15	18	17	17	18	16	20	15	25	0	26	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	3	1	1	1	2	2	2	2	1	3	1	1	2
53500	-188.305802998399656	-195.161290949359028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538741773546367	0	6	11	8	8	9	10	11	12	11	14	15	13	14	14	15	16	18	21	21	19	24	24	24	23	26	29	34	0	1	6	2	2	5	4	6	3	2	13	8	10	7	7	7	0	15	18	17	17	19	15	20	15	23	0	26	1	3	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	1	2	1	2	5	2	5	1	1	3
54000	-207.445252234306537	-214.300740185265909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553475710096655	-1	6	10	8	8	9	10	11	11	10	13	15	15	13	14	16	16	18	20	22	22	23	23	24	22	27	29	34	0	1	6	2	2	5	4	6	3	2	10	8	11	4	14	15	0	14	18	17	17	19	25	20	16	25	0	26	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	3	3	2	1	2	6	3	1	2
54500	-204.024595272650998	-210.880083223610370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645031549204773	0	5	10	6	8	9	11	11	12	11	14	14	15	14	15	17	17	18	20	21	23	24	21	23	23	27	28	35	0	1	6	2	2	5	4	6	3	2	10	8	10	7	7	14	0	16	18	17	20	19	15	17	16	16	0	26	1	2	1	1	1	1	2	1	1	3	2	2	3	2	2	3	1	1	1	2	1	3	2	2	3	5	1	3
55000	-202.526668102369911	-209.382156053329282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532654263526807	-1	6	10	9	7	8	11	9	12	11	14	14	15	14	15	16	16	18	21	21	21	23	23	23	25	26	29	34	0	1	6	2	2	5	4	6	3	4	10	5	11	7	14	4	0	16	18	17	17	19	16	20	15	16	0	26	1	2	1	1	1	1	2	1	1	1	2	5	1	2	1	4	1	1	1	2	4	1	3	2	4	4	1	4
55500	-180.288101444005235	-187.143589394964607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610748764994274	0	6	11	8	9	10	11	11	11	10	15	13	14	14	16	16	17	19	21	21	22	23	23	23	25	27	28	33	0	1	6	2	2	5	4	6	6	2	13	8	10	7	7	7	0	15	18	17	17	18	16	20	16	25	0	26	1	3	1	1	1	1	1	1	1	2	1	2	1	2	2	3	1	2	2	2	2	2	2	1	4	1	1	3
56000	-184.355169842601015	-191.210657793560387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524846956573792	0	6	10	7	8	9	10	10	11	12	14	13	15	14	14	15	17	18	20	21	22	24	23	23	25	26	29	34	0	1	6	2	2	5	4	6	3	7	10	8	11	7	4	15	0	16	18	17	17	18	15	20	23	25	0	26	1	3	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	3	2	3	3	1	1	1	1	2
56500	-182.815078125050917	-189.670566076010289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582037996705995	1	6	11	8	9	10	10	11	11	11	14	14	15	12	14	14	16	18	21	21	22	23	22	23	25	27	30	34	0	1	5	2	2	5	4	6	6	2	7	8	11	4	7	7	0	15	18	17	17	19	16	20	23	25	0	26	1	3	1	1	2	1	1	1	1	3	2	2	1	2	2	2	1	2	1	2	3	1	3	2	2	1	1	3
