step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
51500	-214.169159367087218	-221.024647318046590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579742092850464	3	7	6	3	6	7	9	10	11	10	13	12	14	15	13	15	17	17	20	21	19	20	23	26	25	27	28	31	0	5	1	0	4	0	2	1	5	6	9	5	9	9	9	15	13	16	18	16	16	18	21	25	0	21	24	23	1	1	2	1	2	1	1	4	2	2	1	2	2	1	1	1	1	1	3	3	2	2	2	1	1	4	1	4
52000	-201.754355454654245	-208.609843405613617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558874031731627	3	6	6	4	5	5	9	9	10	10	11	12	14	13	12	14	18	17	19	18	21	21	24	26	23	28	28	32	0	5	1	0	4	0	5	1	4	6	7	4	7	15	5	12	12	15	18	12	12	18	21	25	0	21	24	26	1	1	2	1	1	1	2	3	3	2	1	4	2	1	3	1	4	3	1	4	3	1	2	2	1	3	1	2
52500	-220.877294526647177	-227.732782477606548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533874038808832	3	6	7	4	6	7	9	10	11	10	12	12	13	14	14	15	16	16	18	19	21	22	22	26	25	26	28	32	0	4	1	0	4	0	5	1	4	6	7	2	12	4	7	13	7	5	18	9	14	18	15	25	0	21	24	26	1	1	2	1	2	1	2	3	3	1	2	3	1	4	2	1	4	4	2	3	3	3	3	1	1	2	1	4
53000	-197.953033554716626	-204.808521505675998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449452840288930	4	7	6	4	6	8	9	8	11	11	12	13	10	14	13	15	18	18	19	19	20	21	23	25	23	27	29	32	0	5	1	0	4	0	5	1	7	6	7	9	5	15	7	13	13	16	18	15	15	18	21	25	0	21	24	26	1	1	1	1	1	1	2	1	1	2	1	1	4	1	2	3	4	2	1	3	3	2	2	1	1	3	2	2
53500	-189.288241480148685	-196.143729431108056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536429050349617	3	6	6	5	6	6	9	9	10	10	13	12	10	14	13	14	17	16	18	20	21	21	23	26	24	27	28	33	0	4	1	0	4	0	5	3	7	6	13	13	5	5	4	12	13	15	18	15	14	18	21	25	0	21	24	26	1	1	2	1	1	1	2	2	1	2	1	1	2	4	4	1	3	2	2	3	2	2	1	1	1	2	1	2
54000	-205.491803121920668	-212.347291072880040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662838391124957	3	7	6	5	6	7	9	8	9	12	12	13	14	13	12	14	17	17	19	18	19	22	22	26	25	25	28	32	0	5	1	0	4	0	5	1	5	6	9	4	5	15	2	15	13	13	18	12	15	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	2	2	2	4	3	1	2	1	2	1	1	2	3	1	2	1	1	3	2	3
54500	-195.031908438489353	-201.887396389448725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591295212257426	3	7	5	5	6	8	10	9	10	11	12	11	13	15	13	15	17	17	19	19	21	23	23	25	24	27	28	31	0	4	1	0	4	0	2	1	2	6	5	7	5	2	12	15	13	13	18	13	15	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	2	1	3	1	3	4	1	1	2	2	1	4	4	3	1	1	1	3	2	2
55000	-212.176913777273626	-219.032401728232998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607900992570610	3	6	7	4	6	8	10	9	9	12	13	12	13	14	13	15	17	17	19	20	20	21	23	25	24	28	29	33	0	4	1	0	4	0	5	3	2	6	7	7	7	12	9	15	11	13	18	12	13	18	20	25	0	21	24	26	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	4	3	1	2	1	1	3	3	2
55500	-195.874484343427582	-202.729972294386954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687596388482444	3	6	7	4	6	7	10	9	11	9	12	11	14	15	12	15	17	17	19	20	19	22	23	26	24	28	28	32	0	4	1	0	4	0	5	3	5	6	9	7	7	9	2	15	7	15	18	21	12	18	21	25	0	23	24	26	1	1	2	1	1	1	2	2	3	1	1	1	2	2	2	2	3	3	2	1	4	2	2	1	1	3	1	2
56000	-201.465033746646213	-208.320521697605585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600508699819331	3	7	6	5	6	6	7	9	11	10	12	13	11	15	13	15	17	17	19	20	19	22	24	26	24	27	28	32	0	5	1	0	4	0	5	1	4	6	9	5	5	15	9	15	15	15	18	21	16	18	21	25	0	23	24	26	1	1	2	1	1	1	1	2	4	2	1	3	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2
56500	-203.622169005064677	-210.477656956024049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625658747966237	3	6	6	4	5	8	10	9	12	11	13	12	13	14	12	15	17	16	20	20	19	21	23	25	22	25	28	32	0	4	1	0	4	0	5	1	5	6	9	7	5	15	4	15	13	9	9	21	9	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	4	1	1	1	4	1	3	1	2	3	4	1	3	2	1	3	1	2	1	2
57000	-221.595633935082930	-228.451121886042301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545885374790293	4	7	7	5	6	7	9	9	11	11	12	12	13	15	13	14	17	16	19	21	19	23	23	26	23	26	28	33	0	5	1	0	4	0	5	3	5	6	7	7	7	11	9	5	14	15	16	21	15	18	21	25	0	23	24	26	1	1	2	1	1	1	2	2	2	2	2	1	3	1	1	5	2	2	3	1	3	5	2	1	1	1	2	5
57500	-211.287223540965442	-218.142711491924814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708655688455735	4	7	6	5	6	7	10	8	11	9	12	13	13	15	11	15	16	17	20	21	20	21	23	25	24	27	27	33	0	4	1	0	4	0	5	3	7	6	15	15	7	13	2	12	15	15	18	7	16	18	20	25	0	21	24	26	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	2	6	3	3	1	1	1	3	1	3
58000	-197.027607431631651	-203.883095382591023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491338579425889	4	7	6	4	6	8	10	9	10	12	12	12	13	14	12	15	17	17	19	20	20	22	23	26	25	28	28	32	0	5	1	0	4	0	5	3	2	6	7	5	7	12	9	14	13	12	18	12	12	18	21	25	0	21	24	26	1	1	2	1	1	1	2	1	1	2	1	4	1	1	1	1	2	4	1	3	5	4	2	1	1	4	1	2
58500	-211.555728039420330	-218.411215990379702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585295468935652	2	7	5	4	6	7	9	9	12	9	12	12	14	14	11	15	18	18	19	19	20	22	22	25	24	27	27	31	0	4	1	0	4	0	4	3	7	6	7	7	15	15	2	7	14	15	18	15	20	18	21	25	0	21	24	26	1	2	1	1	1	1	3	2	1	2	2	2	1	2	2	2	2	2	1	4	1	2	1	1	1	4	1	2
59000	-221.871510309981431	-228.726998260940803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584140262836566	3	7	6	5	6	7	9	8	11	11	12	11	13	14	13	15	17	15	20	20	20	21	21	26	24	26	28	32	0	4	1	0	4	0	4	1	7	6	5	7	7	9	9	15	9	13	18	9	13	19	21	25	0	21	24	26	1	1	2	1	1	1	1	3	2	2	3	1	2	1	1	1	3	1	3	6	3	1	1	1	1	4	1	3
59500	-202.239658498843966	-209.095146449803337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713837948011152	2	7	6	4	5	7	8	10	11	12	13	13	12	12	14	15	18	17	18	18	21	21	23	26	25	27	28	32	0	5	1	0	4	0	5	1	4	6	13	9	5	7	7	12	13	15	18	15	15	18	21	25	0	21	24	26	1	1	2	1	1	1	2	4	4	2	1	1	4	2	3	1	3	1	1	1	3	3	1	1	1	3	1	2
60000	-209.911691310463965	-216.767179261423337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610183103810105	3	7	7	4	5	7	9	9	11	10	12	13	14	15	13	14	15	17	20	19	20	21	23	25	24	28	28	32	0	4	1	0	4	0	5	3	2	6	5	11	11	16	9	15	13	7	18	14	20	18	21	25	0	21	24	26	1	1	2	1	1	1	2	2	3	1	3	1	1	1	1	1	1	3	2	2	1	3	1	1	1	3	1	2
60500	-207.548046277371299	-214.403534228330670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579406418550059	3	7	7	3	6	7	7	8	11	10	13	13	13	13	14	15	17	17	19	21	20	21	24	25	23	27	28	33	0	4	1	0	4	0	5	1	2	6	5	9	4	9	9	15	13	15	18	13	16	18	21	25	0	21	24	26	1	2	2	1	1	1	1	2	2	2	3	1	6	1	1	1	1	2	1	2	3	2	2	1	1	2	2	3
61000	-202.678798958909937	-209.534286909869309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648021022208550	3	6	6	5	6	8	8	8	11	11	13	13	12	14	11	14	15	17	19	21	20	21	23	26	25	27	28	32	0	4	1	0	4	0	5	1	7	6	9	15	9	9	7	15	13	16	18	15	16	18	20	25	0	20	24	26	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	1	5	2	2	1	1	1	3	1	2
61500	-199.597972997115590	-206.453460948074962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613491137032022	4	6	6	5	6	7	10	9	11	10	12	11	14	14	13	15	18	17	19	21	21	22	22	26	25	27	29	31	0	4	1	0	4	0	5	3	7	6	5	5	5	15	2	13	13	15	18	13	12	18	20	25	0	23	24	26	1	1	1	1	1	1	2	1	1	2	2	2	3	1	3	1	2	2	1	4	4	3	1	1	1	2	1	1
62000	-188.961703154320332	-195.817191105279704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558634161422428	3	6	7	4	6	7	10	9	12	11	12	10	13	14	12	13	17	18	20	18	21	22	23	26	25	27	28	32	0	4	1	0	4	0	5	3	7	6	7	2	5	5	7	15	13	13	18	13	15	18	21	25	0	21	24	26	1	1	2	1	1	1	2	1	1	3	1	1	3	4	1	1	2	3	1	3	5	2	1	1	1	3	1	2
62500	-202.846592168480896	-209.702080119440268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643001411600878	3	7	5	5	6	7	9	9	12	11	12	13	11	12	13	14	17	18	19	18	20	22	24	25	23	27	29	32	0	4	1	0	4	0	5	1	7	6	7	14	7	4	14	14	9	14	18	14	20	18	21	25	0	23	24	26	1	1	1	1	1	1	1	3	1	2	1	1	1	4	1	1	2	4	1	3	1	2	2	1	1	2	2	2
63000	-201.126915703876676	-207.982403654836048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539248122031985	3	7	5	5	6	8	9	8	10	10	12	11	13	15	14	15	17	18	20	20	21	21	23	26	24	26	28	33	0	4	1	0	4	0	5	3	5	6	5	7	5	13	2	15	11	15	18	13	15	18	21	25	0	21	24	26	1	1	1	1	1	1	1	2	2	2	2	1	3	1	3	1	2	1	1	3	3	1	1	1	1	3	1	3
63500	-198.820537441464978	-205.676025392424350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580401063342099	4	6	6	5	6	7	9	9	12	11	13	13	13	15	12	15	18	17	19	19	20	22	22	26	24	25	28	32	0	4	1	0	4	0	5	1	2	6	7	5	15	12	2	9	12	12	18	12	9	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	3	1	2	3	1	1	3	2	3	2	1	2	4	2	1	1	1	2	2	4
64000	-217.576604318132041	-224.432092269091413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569187298904430	3	7	6	4	5	8	10	10	12	12	11	11	13	12	12	15	17	17	20	17	20	23	24	25	24	27	29	30	0	5	1	0	4	0	5	1	11	6	5	7	5	7	4	15	15	5	18	15	18	18	21	25	0	23	24	26	1	1	1	1	1	1	2	3	1	3	4	1	4	1	4	2	3	5	2	2	2	2	2	1	1	1	2	2
64500	-208.912044197916174	-215.767532148875546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578886568193650	4	6	6	5	6	7	10	7	11	11	12	13	12	13	13	15	16	16	20	20	20	22	23	25	24	28	27	33	0	4	1	0	4	0	5	1	2	6	7	13	9	9	9	15	13	15	18	15	9	18	20	25	0	21	24	26	1	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	4	4	3	2	1	1	3	1	3
65000	-200.843629654272263	-207.699117605231635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509165365015836	3	6	4	4	6	8	9	9	11	10	12	12	11	14	13	15	17	18	19	21	20	22	23	25	24	27	29	32	0	4	1	0	4	0	5	1	7	6	13	7	5	9	9	15	13	12	18	15	15	18	21	25	0	21	24	26	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	4	3	1	4	5	1	2	1	1	3	2	3
65500	-206.658334139544934	-213.513822090504306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635944797606626	3	7	5	5	6	7	9	8	10	11	12	13	11	12	13	15	17	17	18	21	20	21	24	26	25	27	28	32	0	4	1	0	4	0	5	1	5	6	7	5	2	7	2	15	13	12	18	15	12	18	21	25	0	21	24	26	1	1	1	1	1	1	2	3	2	1	2	4	2	2	3	2	3	1	1	3	3	2	3	1	1	3	1	2
66000	-199.088804045050068	-205.944291996009440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644985693804283	3	7	7	4	6	7	9	10	11	11	12	13	14	13	13	14	17	17	19	20	21	22	23	25	24	25	28	32	0	5	1	0	4	0	5	3	2	6	5	7	9	9	9	15	9	12	18	11	16	18	21	25	0	21	24	26	1	1	3	1	1	1	2	1	3	3	3	2	1	1	1	1	3	1	1	3	3	2	1	1	1	2	1	3
66500	-202.266899414692205	-209.122387365651576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599274535161624	2	7	7	4	6	6	9	9	11	11	10	12	13	15	13	15	18	17	20	20	20	22	24	26	24	26	27	32	0	4	1	0	4	0	5	3	5	6	5	5	12	5	2	15	15	12	18	16	12	18	21	25	0	23	24	26	1	1	2	1	1	1	1	1	2	3	2	3	1	3	4	2	2	3	2	3	4	2	2	1	1	1	1	2
67000	-217.138212025695452	-223.993699976654824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639506283661702	4	7	5	4	6	7	9	8	11	9	10	11	12	13	10	12	16	16	18	21	20	21	24	26	24	26	28	33	0	4	1	0	4	0	5	1	15	6	5	7	7	15	2	15	13	15	18	21	18	18	21	25	0	23	24	21	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	4	2	1	2	3	3	1	1	1	1	4
67500	-206.865262256094098	-213.720750207053470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524423159089802	3	5	6	4	6	7	9	8	10	10	12	11	13	15	13	14	15	16	19	21	20	23	23	26	24	27	28	30	0	4	1	0	4	0	5	3	5	6	9	5	7	15	9	9	15	16	18	16	16	18	21	25	0	21	24	26	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	2	3	3	4	1	1	1	2	1	1
68000	-193.915139677799488	-200.770627628758859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635285274539374	4	6	6	4	5	7	9	10	11	11	13	11	14	14	13	15	17	17	19	20	20	22	24	26	24	26	28	32	0	4	1	0	4	0	5	3	5	6	9	4	11	9	7	15	13	12	18	15	12	18	20	25	0	21	24	26	1	1	1	1	1	1	2	2	3	2	1	4	1	2	2	1	2	3	1	3	4	3	2	1	1	3	1	3
68500	-208.252940108069424	-215.108428059028796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674331293703055	4	7	6	4	6	7	9	9	10	11	12	12	14	14	13	15	16	17	19	20	20	22	23	25	23	27	28	31	0	4	1	0	4	0	5	1	2	6	7	9	11	2	9	15	16	12	18	16	12	18	21	25	0	23	24	26	1	1	1	1	1	1	2	2	2	2	1	2	1	3	1	2	1	2	1	2	5	2	1	1	1	3	1	1
69000	-216.493943515689779	-223.349431466649150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585934055347119	4	6	6	4	5	8	10	9	11	11	12	12	14	14	14	13	17	18	20	18	18	21	23	25	24	27	28	32	0	4	1	0	4	0	5	1	2	6	7	7	7	12	12	9	15	15	18	13	16	18	20	25	0	23	24	26	1	1	1	1	1	1	2	2	3	2	2	1	2	1	1	1	2	2	1	2	3	2	3	1	1	2	1	1
69500	-202.706612020586448	-209.562099971545820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618014913586714	3	7	6	5	6	7	10	9	11	9	12	11	12	15	13	13	14	18	20	21	19	22	22	25	24	27	28	32	0	5	1	0	4	0	2	1	2	6	9	5	7	9	12	9	13	15	18	21	15	18	21	25	0	23	24	26	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	3	1	1	3	2	2	1	1	3	2	2
70000	-196.303124364800141	-203.158612315759513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695655475807862	4	7	7	5	6	8	10	9	12	11	12	13	13	14	13	15	18	18	19	19	21	22	24	25	24	28	28	32	0	4	1	0	4	0	5	3	7	6	7	5	11	9	7	15	13	15	18	15	20	18	21	25	0	21	24	26	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	3	3	1	3	2	2	2	1	1	2	1	2
70500	-202.059700924964147	-208.915188875923519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735449082183472	4	6	6	4	6	6	9	8	11	10	12	12	14	14	13	14	18	16	18	19	21	20	23	26	24	26	28	31	0	4	1	0	4	0	2	1	7	6	5	5	11	15	11	15	13	12	18	15	15	18	21	25	0	21	24	26	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	2	1	3	4	1	1	2	1	2	1	2
71000	-211.171211153647448	-218.026699104606820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605832627938217	3	7	6	5	6	8	8	9	11	10	13	13	11	12	13	15	16	17	20	21	19	21	22	26	25	28	29	30	0	4	1	0	4	0	5	3	2	6	13	9	7	2	9	15	13	16	18	15	15	18	21	25	0	21	24	23	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	5	2	2	2	1	1	4	1	4
71500	-201.910208897090342	-208.765696848049714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673258880621563	4	7	6	5	6	7	9	9	10	11	12	12	11	13	13	14	17	17	20	19	20	22	23	26	25	25	28	33	0	4	1	0	4	0	5	1	4	6	7	2	7	7	9	15	13	14	18	15	16	18	21	25	0	23	24	26	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	2	3	2	2	3	2	2	1	1	1	1	3
72000	-209.215352237407814	-216.070840188367185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686523502724335	3	6	6	4	5	4	9	9	12	11	13	13	13	14	12	15	18	18	19	20	21	23	23	25	24	26	29	31	0	4	1	0	4	0	5	1	5	6	9	9	7	15	7	15	7	9	18	16	16	18	21	25	0	21	24	26	1	1	1	1	1	1	2	3	4	3	1	1	3	1	1	1	4	2	1	3	3	2	1	1	1	1	2	2
72500	-198.933640893306972	-205.789128844266344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611919039533555	3	7	7	5	6	7	10	10	11	11	13	12	13	13	14	15	17	17	19	19	20	22	22	26	24	26	28	33	0	4	1	0	4	0	5	1	2	6	7	7	9	9	12	9	11	15	18	15	9	18	21	25	0	21	24	26	1	1	2	1	1	1	3	4	2	2	2	1	1	1	1	2	3	2	1	2	3	3	1	1	1	3	1	3
73000	-196.883149473395264	-203.738637424354636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647524121754597	4	7	7	5	6	6	10	9	11	11	12	13	12	14	12	14	17	17	19	18	21	22	23	26	24	28	28	32	0	5	1	0	4	0	5	3	7	6	7	15	5	7	7	15	13	13	18	7	20	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	1	3	1	1	2	2	1	1	2	3	1	3	2	2	1	1	1	4	1	2
73500	-194.974959372752522	-201.830447323711894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679146564134177	4	6	6	4	6	8	10	8	11	12	12	13	14	13	12	14	17	17	19	19	19	21	23	26	24	28	28	30	0	4	1	0	4	0	5	1	2	6	7	15	7	15	9	7	13	16	18	16	13	18	21	25	0	23	24	26	1	1	1	1	1	1	2	3	2	2	1	1	2	1	1	2	2	1	1	2	3	2	2	1	1	2	1	1
74000	-202.917434325885750	-209.772922276845122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606318309454633	4	7	6	5	6	8	9	9	12	11	12	13	13	13	14	14	18	17	19	21	18	22	24	26	24	27	29	32	0	5	1	0	4	0	5	1	2	6	7	9	9	2	12	9	13	16	18	21	15	18	21	25	0	21	24	26	1	1	1	1	1	1	2	3	2	2	2	1	1	3	1	1	3	2	1	2	2	2	2	2	1	4	1	3
74500	-204.740812196028912	-211.596300146988284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592994023756619	3	6	6	5	6	7	10	9	10	10	12	11	11	13	13	14	16	17	19	20	20	22	23	26	25	26	29	32	0	4	1	0	4	0	5	1	4	6	13	2	9	13	12	2	13	15	18	16	16	18	21	25	0	21	24	26	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	3	4	2	1	2	3	2	2	1	1	2	2	3
75000	-201.188840545300820	-208.044328496260192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592517082409742	3	7	7	5	6	7	9	9	11	8	12	12	13	14	14	14	16	17	18	20	19	21	23	26	25	27	29	32	0	4	1	0	4	0	5	3	5	6	9	5	9	9	4	12	9	9	18	15	15	19	21	25	0	21	24	26	1	1	2	1	1	1	1	1	3	1	1	3	1	2	4	1	2	2	1	2	3	2	2	1	1	4	2	3
75500	-212.730130965267080	-219.585618916226451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561755564841767	4	7	7	4	6	8	10	10	12	12	11	13	12	15	13	14	17	15	17	20	21	22	23	26	24	28	28	32	0	4	1	0	4	0	5	1	2	6	5	7	7	9	11	15	13	7	18	16	20	18	21	25	0	21	24	26	1	1	1	1	1	1	2	3	3	3	2	1	1	2	1	1	3	2	1	2	1	3	1	1	1	3	1	3
76000	-190.057188803263671	-196.912676754223043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597360558715181	3	5	5	4	6	8	9	8	11	10	12	13	13	14	14	15	17	18	19	20	20	21	23	26	24	27	28	32	0	4	1	0	2	0	5	1	4	6	5	9	7	11	9	13	13	15	18	15	16	18	21	25	0	21	24	26	1	1	1	1	1	1	1	2	3	1	3	1	2	1	2	1	2	2	1	3	2	1	1	1	1	2	1	3
76500	-205.855462895130671	-212.710950846090043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578720640983077	4	7	5	5	6	7	10	7	11	11	12	12	13	14	13	15	18	16	20	21	19	22	23	25	23	24	28	32	0	4	1	0	4	0	5	1	4	6	9	7	7	9	7	15	7	15	18	21	15	18	21	25	0	23	24	26	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	4	1	4	1	2	2	2	1	1	1	1	4
77000	-194.473013211229841	-201.328501162189212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712809170191006	4	6	6	4	6	6	9	9	9	11	12	12	11	14	13	15	16	17	19	21	20	22	23	26	24	26	28	32	0	4	1	0	4	0	5	1	5	6	13	2	5	12	12	15	13	15	18	21	12	18	21	25	0	23	24	26	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	4	2	2	1	1	2	1	2
77500	-200.994471574791930	-207.849959525751302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681430975051979	3	7	5	5	6	8	9	9	10	10	12	13	10	14	12	14	17	17	19	21	19	23	22	26	24	27	28	31	0	4	1	0	4	0	5	1	7	6	13	15	5	13	2	15	14	16	18	21	14	18	21	25	0	23	24	26	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	3	1	1	1	2	1	2
78000	-195.982648974493088	-202.838136925452460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607443525319769	2	7	6	5	6	8	10	9	11	11	11	12	12	14	12	15	16	16	18	21	20	20	23	26	24	28	29	31	0	4	1	0	4	0	5	1	7	6	7	7	7	15	7	15	13	7	18	21	16	18	21	25	0	23	24	26	1	1	2	1	1	1	2	3	1	2	1	2	1	1	1	2	2	3	1	1	3	2	2	1	1	2	2	1
78500	-197.569103270058463	-204.424591221017835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581472773039866	3	7	5	5	6	7	10	7	11	12	12	13	14	14	13	15	17	17	19	21	19	22	21	25	24	26	29	31	0	4	1	0	4	0	5	1	7	6	7	7	9	9	7	15	13	14	18	21	16	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2	1	1	2	3	1	1	1	3	2	3
79000	-200.397846262570795	-207.253334213530167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566908740943256	3	7	6	5	6	8	9	9	11	10	12	11	13	13	13	14	16	17	20	21	20	22	22	26	23	28	28	31	0	4	1	0	4	0	5	1	2	6	5	7	9	5	12	12	11	14	18	21	16	18	21	25	0	21	24	26	1	2	1	1	1	1	1	4	2	1	2	1	1	4	1	2	2	2	1	1	3	1	1	2	1	4	2	2
79500	-194.682081229285160	-201.537569180244532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493074706330712	4	7	6	4	5	8	9	9	10	10	12	13	14	14	11	14	18	17	19	20	20	22	23	26	23	27	29	32	0	5	1	0	4	0	5	1	5	6	5	15	11	15	7	15	11	15	18	16	16	18	21	25	0	21	24	26	1	1	1	1	1	1	2	2	2	1	3	1	2	2	1	2	3	2	1	3	2	2	1	2	1	3	2	3
80000	-204.012005760634196	-210.867493711593568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684679415523578	3	7	6	5	6	7	10	9	12	11	12	12	13	14	14	15	17	17	19	20	21	22	23	23	22	27	28	32	0	4	1	0	4	0	5	1	7	6	7	2	11	12	11	12	13	12	18	15	20	18	21	25	0	21	24	26	1	1	1	1	1	1	1	3	1	2	2	2	1	1	1	2	2	2	1	2	1	3	1	1	1	3	2	2
