step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17
81000	-74.681652335777656	-73.238981362479720	-1.442670973297935	0.000083963359737	0.000028851634055	0.343621719591230	0.992300531404022	1	2	5	7	9	10	11	12	11	12	12	12	14	14	14	16	16	0	1	2	0	4	5	5	6	6	6	6	7	10	11	8	10	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-87.524766326571793	-86.131310633981883	-1.393455692589906	0.000087596507559	0.000036268403898	0.414039382495040	0.895301785891534	0	3	5	6	8	9	11	14	11	12	13	12	14	14	15	16	17	0	1	2	0	4	5	5	10	6	9	9	7	9	11	8	9	14	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
82000	-83.392907186329722	-82.026419073788418	-1.366488112541304	0.000127688410958	0.000063697500264	0.498851068676928	0.938503438669685	1	2	3	8	9	10	11	12	12	12	12	12	14	13	13	15	16	0	1	2	0	4	5	5	6	6	6	6	7	10	11	8	10	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
82500	-82.634696228077075	-81.270962286631871	-1.363733941445203	0.000120287892705	0.000075385550042	0.626709374871548	0.768445626786221	1	3	6	7	9	10	11	12	11	12	12	12	13	13	15	15	16	0	1	1	0	4	5	5	6	6	9	6	7	9	11	8	10	11	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2
83000	-86.642026945284485	-85.281190254961928	-1.360836690322554	0.000088346865926	0.000050147912881	0.567625261577787	0.774741359057079	1	3	4	7	9	10	12	13	11	12	13	13	12	13	15	15	16	0	1	1	0	4	5	5	9	6	6	10	5	9	10	8	10	14	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2
83500	-87.794854455350887	-86.302260680135149	-1.492593775215737	0.000069457464906	0.000075180820767	1.082400874672385	0.748564355669749	-1	2	4	7	8	9	10	12	11	12	12	13	13	14	15	15	15	0	1	2	0	4	5	5	9	6	9	9	7	9	11	8	10	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
84000	-81.535178968556167	-80.172198859067123	-1.362980109489046	0.000105847139847	0.000055565674869	0.524961514784253	0.900368941489516	-1	2	4	7	9	10	11	13	12	13	11	13	14	13	14	15	15	0	1	2	0	4	5	5	6	6	9	6	7	9	11	8	9	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
84500	-85.923319944497322	-84.553788391410478	-1.369531553086849	0.000106834163372	0.000071783815915	0.671918173452777	0.922571905088056	1	3	5	6	8	10	11	13	11	11	12	12	12	14	15	15	17	0	1	2	0	4	5	5	9	6	6	6	7	6	11	8	11	14	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2
85000	-81.016234159523151	-79.540103278150610	-1.476130881372536	0.000064138359950	0.000066606345610	1.038479088974894	0.950758520618915	1	2	5	6	8	10	10	12	11	13	12	12	14	14	14	13	16	0	1	1	0	4	5	5	6	6	9	6	7	6	11	8	9	14	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
85500	-101.898384732695988	-100.487654044221770	-1.410730688474219	0.000140213195540	0.000118575251245	0.845678260081721	0.700402113328075	0	2	5	7	8	10	12	12	11	12	13	12	13	14	15	15	17	0	1	2	0	4	5	9	6	6	6	10	9	6	12	10	10	14	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2
86000	-96.441818187849023	-94.967637283260530	-1.474180904588487	0.000069351620697	0.000071654016609	1.033198876807950	0.748676971148914	0	3	6	7	9	10	11	12	12	12	12	12	13	13	14	15	16	0	1	2	0	4	5	5	6	6	6	6	6	7	7	8	7	14	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2
86500	-91.787696567827609	-90.416025722834149	-1.371670844993466	0.000133947888436	0.000091743068099	0.684916120517737	0.730057228108309	1	2	5	6	8	9	12	13	11	13	11	11	13	14	14	14	16	0	1	2	0	4	5	5	9	6	9	6	5	6	10	7	7	11	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2
87000	-86.604850551489832	-85.238750572310323	-1.366099979179502	0.000132059543869	0.000066184607408	0.501172467121115	0.628088449947523	1	2	5	6	8	10	12	14	12	13	11	13	12	13	14	15	16	0	1	1	0	4	5	6	6	6	6	6	7	6	11	9	10	14	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	2
87500	-90.417540933438474	-88.999087064738731	-1.418453868699748	0.000166026429789	0.000061886539615	0.372751131814763	0.905460627874074	1	3	5	6	8	9	12	13	10	13	13	13	13	14	15	15	16	0	1	1	0	4	5	5	6	6	9	9	7	9	11	8	9	14	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1
88000	-90.923822612567548	-89.516572047709062	-1.407250564858487	0.000110578166005	0.000043049825478	0.389315784785570	0.733909349162722	1	3	5	7	8	10	12	13	11	13	13	13	14	14	13	15	16	0	1	2	0	4	5	6	5	6	6	9	7	10	11	9	10	14	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1
88500	-87.608267106412853	-86.219861021569770	-1.388406084843085	0.000065036120886	0.000027629876756	0.424838941499914	0.984591558286965	1	3	5	6	9	10	10	13	11	13	12	12	12	13	15	15	14	0	1	2	0	4	5	5	9	6	6	6	7	6	11	8	9	11	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
89000	-88.150784791612239	-86.786971908868438	-1.363812882743807	0.000186047797782	0.000096253891076	0.517361087972072	0.677992988402269	1	2	5	7	8	10	11	13	12	12	13	13	14	13	15	14	15	0	1	1	0	4	5	6	9	6	6	9	7	9	7	8	9	14	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1
89500	-72.902469825869304	-71.466896067061441	-1.435573758807862	0.000100259425017	0.000092624115413	0.923844470447937	0.964793679892183	1	3	5	7	8	10	10	13	11	12	13	12	13	14	15	14	16	0	1	2	0	4	5	5	9	6	6	9	7	10	11	8	10	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-75.228580913982753	-73.860086415648283	-1.368494498334476	0.000087706106521	0.000058336816005	0.665139729930603	0.981692403818675	1	2	4	8	9	10	10	12	11	12	12	12	13	14	14	15	16	0	1	1	0	4	5	5	6	6	6	6	7	10	11	8	10	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-84.952681701249119	-83.566389937896233	-1.386291763352893	0.000121131852667	0.000052055641154	0.429743622408181	0.920083781236631	2	3	5	6	7	9	13	14	11	12	12	11	13	14	15	15	15	0	1	1	0	4	5	11	10	6	9	6	5	9	11	8	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-104.594130714864704	-103.190467185273789	-1.403663529590915	0.000101845603259	0.000083664166333	0.821480394397560	0.507142866457707	1	2	5	7	8	9	12	12	12	11	13	13	13	13	15	14	16	0	1	1	0	4	5	6	5	6	6	6	7	7	9	8	7	14	1	1	3	1	1	1	1	2	2	2	1	1	1	1	2	1	2
91500	-84.847251744538511	-83.443801142361764	-1.403450602176741	0.000096903356377	0.000079531759763	0.820732766508123	0.808038689776492	0	3	5	8	9	10	11	12	12	11	12	13	13	14	14	16	16	0	1	2	0	4	5	6	10	6	6	6	7	10	11	8	9	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
92000	-88.284564158288816	-86.895733738513215	-1.388830419775599	0.000087256528059	0.000036986655408	0.423884106222452	0.684922717957317	2	3	4	6	7	10	12	12	10	12	12	13	12	14	15	14	16	0	1	1	0	4	5	6	9	5	9	9	7	6	11	8	9	14	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1
92500	-77.837307156664693	-76.464668716846546	-1.372638439818143	0.000071847060332	0.000049606409358	0.690444523807074	0.862401700324966	1	3	5	6	7	9	11	14	11	12	13	12	13	14	15	15	16	0	1	2	0	4	5	5	10	6	9	9	7	9	11	8	9	14	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
93000	-94.784235416853406	-93.391827697229843	-1.392407719623562	0.000091901285479	0.000071689118588	0.780066548733153	0.677865709461344	2	3	3	5	7	9	12	13	11	12	12	13	13	14	15	15	17	0	1	1	0	4	5	6	9	5	5	9	9	10	11	8	10	14	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1
93500	-81.849274048160908	-80.486292734758351	-1.362981313402557	0.000077872035620	0.000040878883323	0.524949463529098	0.908484997659214	1	3	5	6	8	9	10	13	11	13	11	12	14	13	14	16	16	0	1	2	0	4	5	5	6	6	9	6	7	9	11	8	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
94000	-85.960419388076517	-84.512807013614818	-1.447612374461698	0.000054031227131	0.000051822255021	0.959116751045675	0.909803173935155	1	2	5	7	9	10	11	13	11	12	12	12	14	14	14	13	17	0	1	2	0	4	5	6	10	6	6	9	7	9	11	8	9	14	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
94500	-89.847272100736873	-88.474691800161068	-1.372580300575799	0.000097352179696	0.000067184458357	0.690117659064361	0.757310717088208	-1	2	4	7	8	10	10	13	11	12	12	11	13	14	14	15	16	0	1	1	0	4	5	5	9	6	6	6	7	6	10	8	10	14	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1
95000	-83.248579559441254	-81.858688725867296	-1.389890833573963	0.000075419061496	0.000031792023028	0.421538300760175	0.835507051827340	1	3	6	7	8	10	11	14	11	12	11	12	14	13	12	15	15	0	1	1	0	4	5	5	15	6	6	6	7	10	11	6	9	14	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
95500	-89.301462826453488	-87.910850269648265	-1.390612556805222	0.000095318151248	0.000073683886951	0.773031012309870	0.922161885309677	1	2	3	6	8	10	12	13	12	11	12	13	13	14	14	15	16	0	1	1	0	4	5	10	9	6	6	6	7	9	11	8	7	14	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
96000	-86.128856865797189	-84.664421525498597	-1.464435340298587	0.000086218407013	0.000086780589010	1.006520440552595	0.713960319490204	0	3	4	7	9	10	11	14	12	12	13	13	13	14	15	15	16	0	1	2	0	4	5	4	10	6	6	10	7	7	11	8	9	14	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
96500	-84.021563019853900	-82.628890324776009	-1.392672695077896	0.000112570957441	0.000087928412219	0.781093225269113	0.914940820241323	1	3	6	6	8	10	10	14	12	12	12	11	14	13	13	14	17	0	1	2	0	4	5	5	15	6	6	6	7	9	11	10	9	14	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
97000	-95.799213094509668	-94.438289722428323	-1.360923372081339	0.000083814480582	0.000048569503660	0.579488214002311	0.887227325202377	1	2	5	6	8	10	11	14	11	9	12	13	14	14	13	15	16	0	1	2	0	4	10	5	15	10	5	6	7	9	11	6	14	14	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1
97500	-88.264425410168954	-86.538167572651503	-1.726257837517456	0.000044619917908	0.000074017645582	1.658847641391584	0.633169112863743	0	2	5	7	8	10	11	14	11	12	12	12	13	13	15	16	15	0	1	2	0	4	5	5	7	6	6	6	7	10	11	8	6	14	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1
98000	-86.141026635683389	-84.769187667925820	-1.371838967757573	0.000139641308045	0.000066096387140	0.473329762267930	0.914477938115962	1	2	3	7	8	10	11	12	12	11	12	13	13	13	13	13	17	0	1	2	0	4	5	5	6	6	6	10	7	9	11	8	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
98500	-96.287724916984928	-94.926161257363759	-1.361563659621176	0.000137446546170	0.000082150178674	0.597688199254372	0.666170735748951	1	2	5	7	8	10	12	12	11	13	12	11	13	14	15	15	16	0	1	1	0	4	5	6	6	6	6	12	5	6	11	8	7	14	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	2
99000	-79.229088228579982	-77.832180273499574	-1.396907955080410	0.000090518800823	0.000072155320503	0.797130760091923	0.947788119782316	2	3	5	7	9	10	12	12	11	13	13	13	13	14	14	15	16	0	1	1	0	4	5	5	6	6	9	9	7	9	11	8	10	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
99500	-89.759724202798949	-88.388178746333239	-1.371545456465713	0.000076254553591	0.000036183516586	0.474509585089709	0.823589416848304	1	3	6	5	7	9	9	11	11	12	11	12	14	13	13	15	16	0	1	2	0	4	5	5	6	6	9	6	7	9	11	8	9	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2
100000	-90.014355372364761	-88.435981414285592	-1.578373958079165	0.000091424405180	0.000118809745590	1.299540810312502	0.801024851948089	1	2	4	6	8	9	13	13	11	12	11	12	13	13	13	13	16	0	1	1	0	4	5	9	12	6	6	6	5	9	11	10	9	14	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2
