step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
15500	-463.031050358884045	-469.886538309843445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590631755398170	2	1	5	5	9	6	7	7	6	7	9	9	7	9	9	9	13	13	11	12	14	16	15	14	17	17	18	16	18	17	19	18	19	19	20	22	21	20	22	20	22	22	24	23	23	24	25	23	24	26	24	25	25	27	26	28	25	27	26	29	26	28	27	28	27	28	30	31	29	32	29	30	28	28	30	33	32	32	33	36	40	42	41	45	47	49	48	2	0	2	2	13	3	3	3	4	4	10	8	3	9	3	8	20	15	10	15	20	17	20	14	28	22	22	18	17	19	27	22	29	21	29	27	29	0	35	27	33	40	42	41	38	48	36	36	44	57	27	37	42	53	48	24	36	36	47	47	29	52	48	55	42	48	0	73	52	73	53	47	51	59	57	68	67	64	47	0	0	80	47	83	0	0	83	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	3	3	1	1	1	4	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	3	1	3	1	3	3	2	3	1	2	2	1	1	1	2	1	3	1	1	2	2	1	2	3	1	1	3	8	3	1	1	3
16000	-555.144136034355142	-561.999623985314543	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523512401845702	1	0	5	4	7	6	7	7	5	6	10	9	8	9	9	8	12	13	12	12	16	15	13	16	16	18	18	17	17	17	20	18	19	20	21	22	20	22	23	21	22	21	24	23	24	24	25	21	22	25	24	24	23	25	27	26	25	25	28	28	27	28	27	28	29	28	30	32	31	30	29	30	29	29	31	31	29	32	33	36	38	41	42	45	45	48	49	2	0	4	1	2	3	3	10	2	3	16	8	6	16	5	3	7	14	16	16	5	11	11	22	22	12	24	22	18	20	24	28	30	30	31	27	32	0	38	37	42	19	40	36	38	36	44	24	26	46	44	42	36	39	54	41	41	41	52	54	33	50	48	50	48	52	0	67	77	73	59	55	58	54	52	77	61	73	72	0	0	51	68	81	0	0	85	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	2	2	3	2	4	3	2	1	1	4	1	1	2	3	3	1	1	2	1	2	1	1	1	1	1	4	1	1	1	1	1	2	3	1	1	2	1	1	2	2	1	3	3	1	5	1	3	2	3	2	1	1	1	1	1	2	2	1	4	1	1	1	2	1	1	8	4	3	1	1	2
16500	-477.756832562045076	-484.612320513004477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533371734734836	2	0	6	2	8	6	7	7	6	9	9	8	7	9	8	9	12	13	12	13	15	15	14	14	16	16	18	17	15	18	19	17	18	20	18	23	21	22	22	21	22	23	25	24	24	24	23	23	25	25	24	24	26	26	27	27	24	27	28	28	28	27	27	29	29	29	29	32	28	30	29	30	29	30	31	33	31	33	33	36	41	41	42	44	46	48	48	2	0	4	2	7	1	4	4	1	1	13	1	3	5	9	9	14	16	14	19	17	19	19	17	21	22	26	18	19	21	19	18	28	35	24	27	35	0	24	22	27	33	45	48	38	41	24	26	36	38	40	34	37	50	36	35	27	48	56	53	40	50	46	58	36	69	0	40	52	41	53	44	42	60	71	52	39	64	48	0	0	79	77	83	0	0	85	1	1	2	1	1	3	2	3	2	3	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	2	3	1	1	4	2	2	3	1	1	1	1	4	5	1	2	2	3	2	1	1	4	3	3	1	2	4	1	1	1	2	1	1	4	2	2	1	3	3	1	1	5	3	1	6	1	1	4	4	1	1	1	1
17000	-574.491070569558588	-581.346558520517988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632992009728307	1	0	6	6	9	6	7	7	4	8	9	8	7	9	8	9	11	12	11	12	15	14	15	16	17	17	16	16	16	16	16	19	19	19	21	22	21	21	20	22	22	22	25	23	23	24	24	24	25	25	25	24	25	27	26	25	26	27	26	27	27	27	27	29	27	28	30	32	30	32	30	31	29	30	30	29	30	32	31	36	40	42	41	44	46	49	48	2	0	9	1	13	2	9	6	2	3	10	3	3	7	3	10	13	17	16	19	20	20	14	22	28	22	23	22	22	22	14	25	27	30	33	26	34	0	33	39	34	38	47	38	38	36	41	36	44	47	44	41	44	37	46	44	51	36	56	57	56	36	46	46	51	55	0	74	32	65	55	62	47	54	54	52	41	62	46	0	0	81	81	81	0	0	85	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	3	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	5	3	2	3	2	1	2	2	3	3	4	1	1	1	1	3	1	1	1
17500	-430.841200373755100	-437.696688324714501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598495660476631	2	0	5	4	8	6	7	7	6	8	10	9	7	9	8	9	11	13	11	13	14	16	15	15	17	18	16	15	16	17	19	18	18	20	21	20	21	21	21	22	21	21	24	24	23	22	24	23	24	25	26	24	26	26	25	28	25	27	27	29	27	27	27	29	27	27	30	30	31	31	29	30	29	29	31	33	32	31	33	37	40	41	42	44	46	47	48	2	0	1	1	9	4	3	9	4	3	13	13	6	15	6	7	15	11	12	17	19	28	18	13	21	27	23	18	23	24	30	25	22	32	34	27	32	0	34	36	32	11	35	46	38	36	42	36	19	37	47	35	43	35	48	61	39	55	36	54	51	57	48	65	47	52	0	73	73	46	48	55	51	52	68	62	60	54	70	0	0	80	81	82	0	0	84	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	5	2	1	1	1	1	2	8	2	1	2	1	3	1	1	2	1	3	2	1	1	2	1	1	2	1	1	1	5	3	4	1	2	1	4	1	3	1	1	1	2	1	1	1	1	2
18000	-533.065972734130924	-539.921460685090324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699710074861498	1	0	5	4	7	6	7	7	6	8	7	9	6	8	9	9	12	11	11	13	15	16	14	15	17	17	17	16	18	15	19	17	18	19	20	22	20	21	22	22	21	23	23	23	23	23	24	24	22	25	24	23	25	26	27	26	26	28	27	26	27	29	28	28	28	29	30	32	31	32	29	29	30	30	32	32	29	31	33	35	41	42	43	44	45	48	48	2	0	1	1	3	4	13	6	4	8	3	8	4	7	5	7	18	13	13	12	23	24	17	19	28	24	24	23	22	18	27	23	28	32	27	27	32	0	35	37	31	49	39	34	38	36	46	46	25	45	38	49	47	48	31	23	48	55	56	44	49	61	60	29	61	55	0	67	57	66	55	54	59	62	62	54	39	72	55	0	0	81	80	82	0	0	84	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	4	5	1	1	1	2	3	1	1	3	1	1	1	1	2	1	1	2	1	1	1	2	5	1	2	1	1	1	4	1	1	1	2
18500	-514.258356461404901	-521.113844412364301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626623404708916	2	0	4	5	9	6	7	6	7	9	7	8	7	9	8	9	12	13	11	12	15	15	13	14	16	18	16	16	16	16	19	17	18	19	19	22	20	20	22	21	21	22	25	23	24	25	25	23	23	25	25	24	25	26	26	27	25	24	27	28	25	27	28	26	28	28	30	32	31	31	29	30	28	31	30	32	31	32	31	36	41	43	43	45	45	48	47	2	0	1	1	11	2	3	3	6	8	6	1	3	7	6	12	11	20	5	12	23	17	15	18	22	16	21	24	18	23	13	22	30	32	27	27	32	0	30	27	38	38	42	38	42	48	48	31	41	44	48	39	49	47	31	31	45	40	64	48	29	46	54	58	50	55	0	75	52	36	58	48	46	71	63	67	31	75	31	0	0	80	72	83	0	0	85	1	1	1	1	1	3	2	1	1	2	1	4	1	1	1	1	2	1	1	3	1	2	3	1	1	5	1	1	1	1	5	1	1	1	2	4	2	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	4	1	1	1	3	4	1	1	1	3	1	1	1	3	3	3	3	1	1	1	1	5	1	4	1	1	4	6	1	1	1	1
19000	-568.053149615976622	-574.908637566936022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591572236668447	2	0	5	4	9	7	7	6	6	7	10	8	5	7	6	10	11	13	12	12	15	15	13	16	16	17	17	17	18	18	18	17	18	19	20	22	20	20	22	22	22	22	24	23	23	25	24	23	24	24	23	23	25	25	26	28	26	26	26	27	27	29	26	28	28	28	28	30	30	32	30	30	30	31	30	32	30	32	33	36	41	43	42	44	46	47	48	2	0	2	1	10	4	4	1	3	3	5	3	4	3	2	10	5	20	11	11	23	23	5	18	18	18	16	25	26	23	26	25	28	32	29	27	33	0	33	34	29	38	45	29	29	36	37	33	30	44	35	37	47	49	48	26	45	48	39	48	44	46	46	57	59	57	0	47	59	27	56	64	62	75	67	77	67	68	65	0	0	81	81	83	0	0	85	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	3	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	5	1	2	3	3	1	2	1	1	1	1	6	2	2	2	2	2	2	1	1	1	1	1	3	3	5	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1
19500	-566.014409537050597	-572.869897488009997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579052331428257	2	1	5	5	9	6	7	7	7	7	9	9	8	9	8	7	13	12	11	12	13	14	13	14	17	17	17	16	18	18	19	18	19	18	19	22	21	21	23	21	23	22	22	24	24	25	24	24	24	23	26	22	25	26	26	25	25	27	28	28	27	28	26	29	28	29	31	29	28	31	30	30	30	30	32	32	31	32	33	36	40	43	42	44	46	49	49	2	0	1	2	6	2	3	4	6	3	10	8	9	7	4	3	16	5	7	16	18	3	19	13	17	21	17	8	27	23	34	28	25	28	30	27	32	0	42	35	30	33	17	29	22	48	52	36	40	28	56	37	43	49	57	33	48	46	46	48	30	45	48	55	39	50	0	42	32	58	34	36	59	63	68	44	60	64	36	0	0	83	81	83	0	0	85	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3	3	1	3	1	5	1	2	2	2	3	5	1	3	1	1	1	1	1	2	2	1	1	1	2	1	3	2	9	1	1	1	2	4	1	1	1	1	1	3	1	1	1	2	6	2	1	2	2	4	1	2	3	2	3	5	1	1	1	5	1	2	5	1	1	1	1	1	1	1	1
20000	-533.526686195445109	-540.382174146404509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709612795608425	2	0	5	5	9	6	8	7	5	9	9	8	7	8	8	10	12	12	10	13	16	15	15	15	17	17	18	15	17	18	19	18	20	20	20	23	20	22	22	22	22	23	24	24	22	25	24	22	23	25	25	24	25	25	26	28	26	25	28	29	26	29	27	26	29	28	30	31	30	31	28	30	29	30	30	32	31	31	33	35	41	43	42	44	46	49	48	2	0	2	2	13	4	13	1	1	13	13	8	4	3	13	10	16	10	8	18	28	11	20	16	28	17	29	20	22	18	29	23	28	32	17	48	32	0	37	31	32	32	48	40	14	36	48	27	29	36	47	40	45	43	36	41	45	36	61	54	35	46	46	27	63	57	0	75	43	66	51	64	51	66	54	77	33	71	62	0	0	83	81	83	0	0	85	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	2	1	2	3	1	4	1	1	1	1	1	2	2	1	1	6	1	1	3	2	1	1	1	1	1	1	2	2	1	1	3	3	1	1	2	1	1	1	1	4	1	1	2	2	1	2	1	3	1	1	1	1	1	1	2	1	1	1
20500	-457.812468129975798	-464.667956080935198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665103050566701	2	1	6	5	7	6	7	6	6	9	8	8	8	8	9	10	13	13	10	12	14	15	15	15	16	17	17	16	17	17	19	19	19	19	21	22	20	22	21	21	23	23	24	22	23	24	24	21	24	26	25	25	23	26	27	29	25	27	26	28	28	28	27	27	28	28	30	31	31	30	30	30	29	30	32	33	29	32	34	36	40	42	43	45	46	49	49	2	0	4	2	4	4	3	4	1	5	8	5	4	9	5	7	20	19	13	19	18	20	17	19	21	23	17	21	25	14	30	29	25	24	32	48	34	0	33	25	29	48	35	35	38	36	44	31	40	45	53	34	35	44	59	26	36	48	57	54	35	63	46	42	51	49	0	67	53	65	36	48	53	65	36	77	52	55	58	0	0	81	82	82	0	0	85	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	4	1	2	1	4	1	2	1	1	3	1	2	4	1	1	1	1	6	1	4	4	2	1	4	2	2	2	4	1	1	1	1	2	1	1	1
21000	-467.541335505511256	-474.396823456470656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594721615470298	1	0	5	4	7	6	7	7	5	9	10	9	7	8	9	9	12	13	11	13	16	15	14	14	16	17	18	16	18	16	20	19	20	20	20	23	21	23	21	21	22	22	23	23	23	24	23	22	24	25	25	24	23	26	27	28	25	26	27	29	28	27	26	26	29	27	29	31	30	31	29	30	30	30	32	32	31	32	33	36	40	42	42	44	46	48	49	2	0	1	2	3	4	3	1	2	14	13	8	3	2	5	7	15	14	11	12	23	20	13	9	22	22	23	23	23	18	32	25	27	29	16	27	32	0	31	27	28	34	42	33	23	36	42	27	39	45	37	34	40	41	36	29	46	53	50	57	47	53	48	36	62	44	0	54	47	36	54	48	61	46	72	42	49	60	40	0	0	81	81	82	0	0	85	1	1	2	2	1	1	1	3	2	1	2	1	1	4	1	1	2	2	1	2	1	1	3	3	1	1	2	1	2	1	1	2	1	2	5	2	1	1	1	1	2	1	1	2	5	1	1	2	2	1	2	2	1	2	2	4	1	2	1	2	3	2	2	1	1	1	1	3	2	5	1	5	1	3	1	7	4	2	7	1	1	1	1	1	1	1	1
21500	-446.719152051586491	-453.574640002545891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632308038697941	2	1	4	4	8	5	8	8	7	9	9	8	8	7	6	10	12	13	11	13	15	16	15	15	17	17	17	15	17	17	19	18	20	19	20	21	22	22	22	21	22	22	23	24	23	24	24	22	24	24	26	23	25	27	25	28	24	28	27	29	27	26	27	29	27	28	30	31	30	30	28	31	29	30	31	33	31	32	33	35	40	41	42	44	45	48	47	2	0	1	2	4	1	4	4	4	13	5	15	14	3	4	13	5	5	16	10	7	20	8	16	23	24	23	18	21	20	25	22	32	25	22	27	32	0	25	26	34	40	39	39	42	48	48	27	39	41	47	41	50	50	48	40	34	48	38	71	29	50	36	48	53	54	0	43	62	58	65	55	71	65	56	49	57	60	78	0	0	81	81	83	0	0	85	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	4	1	2	4	2	5	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	2	4	3	1	5	1	3	3	1	1	1	3	2	1	1	2	1	2	1	4	4	1	1	1	1	1	1	2	1	1	1
22000	-486.612104248582682	-493.467592199542082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569870547264740	1	-1	4	5	8	6	6	8	7	7	10	9	7	8	9	10	12	12	12	13	14	16	15	16	16	17	16	16	17	18	19	18	20	19	20	22	21	21	23	22	22	22	24	23	23	24	23	21	25	25	25	23	23	27	27	27	25	26	26	26	26	29	27	29	28	26	30	32	29	32	27	31	27	31	32	31	31	31	32	37	41	43	42	43	45	48	46	2	0	1	1	4	3	3	6	4	7	3	10	4	13	10	12	9	16	11	18	19	23	17	11	11	23	21	11	23	11	26	25	30	32	28	24	32	0	37	26	31	25	31	19	24	36	35	27	44	52	38	41	48	57	59	33	44	46	43	47	57	56	48	55	59	47	0	77	52	63	47	46	38	67	78	67	66	58	71	0	0	81	81	81	0	0	85	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	1	4	1	2	1	1	1	1	2	2	1	1	1	3	1	3	3	4	5	1	1	2	1	1	2	1	2	1	1	4	1	1	1	1	1	1	4	1	1	2	1	1	2	4	2	4	2	1	1	1	3	2	3	1	1	1	1	1	1	1	1
22500	-488.024667694484492	-494.880155645443892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546945985687704	1	0	5	6	9	7	8	7	7	8	9	8	8	8	8	9	12	13	11	12	15	16	14	14	16	17	18	16	17	17	19	18	20	19	20	22	21	22	22	21	23	22	24	23	21	25	24	21	23	25	26	23	26	27	26	28	24	27	25	25	26	28	27	28	28	29	31	31	29	31	30	30	30	29	31	32	32	33	33	36	40	42	42	42	46	48	49	2	0	1	2	15	4	3	3	4	4	4	4	8	6	4	7	12	8	13	15	5	23	14	8	23	18	20	18	15	25	22	18	27	25	32	48	31	0	27	32	34	48	44	29	24	48	40	33	33	24	34	32	42	57	48	61	48	57	39	43	29	61	53	57	46	55	0	51	59	46	56	55	50	59	74	19	44	67	49	0	0	81	81	81	0	0	82	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	3	1	4	4	1	2	3	2	4	1	2	2	1	2	1	1	1	1	1	2	2	1	1	3	3	2	1	1	1	4	3	3	2	2	2	2	2	1	1	1	3	1	1	4	1	1	1	2	2	3	1	2	2	2	2	11	5	1	6	1	1	1	1	1	1	1	3
23000	-549.428163308336593	-556.283651259295993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680702002118983	2	0	4	4	8	6	6	7	6	9	9	7	6	9	9	10	13	12	12	12	15	15	13	15	16	17	18	16	17	17	19	19	19	19	20	23	21	22	23	21	22	22	25	24	22	24	25	21	24	26	23	24	26	26	25	27	26	27	28	28	26	28	27	28	25	28	31	31	30	31	28	29	29	30	30	31	31	32	34	36	41	42	42	44	47	46	47	2	0	1	1	3	4	3	4	3	8	13	1	2	5	1	9	19	10	16	14	17	20	16	18	18	28	22	18	11	21	30	28	29	21	25	48	32	0	45	26	48	21	42	34	29	36	48	27	37	46	38	32	31	43	48	31	44	55	63	54	42	58	36	47	51	46	0	52	42	24	54	58	56	46	60	56	63	74	78	0	0	81	80	81	0	0	84	1	1	1	1	2	1	1	1	1	1	1	2	3	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	4	1	1	2	1	2	2	1	1	1	1	2	1	3	1	2	4	1	2	1	2	1	1	1	2	1	2	4	1	2	1	1	2	1	2	1	1	2	1	2	3	6	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1
23500	-541.591552524293775	-548.447040475253175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546333245910636	1	0	5	5	9	6	7	7	6	8	10	8	7	9	9	8	12	12	12	12	15	15	13	14	14	17	16	16	18	18	19	19	19	18	18	23	22	22	20	20	22	22	24	23	23	23	25	23	24	25	25	24	25	27	27	29	25	28	28	29	27	27	27	28	29	26	30	30	29	30	28	31	29	30	32	32	30	31	33	36	39	43	41	42	46	48	49	2	0	1	1	3	3	1	4	3	4	10	3	3	3	10	9	15	14	5	10	12	24	16	17	17	25	23	25	28	22	9	34	27	25	26	27	39	0	26	35	29	39	42	32	24	27	41	19	38	52	46	42	38	50	33	22	43	57	52	58	43	29	66	46	62	47	0	47	47	64	66	66	59	64	70	42	44	56	70	0	0	83	77	83	0	0	83	1	1	3	3	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	3	4	1	2	1	1	1	1	2	1	2	7	1	1	2	1	4	1	1	1	2	3	1	1	2	7	2	2	4	1	1	1	1	2	1	4	5	1	2	2	1	3	5	1	4	1	1	1	2	2	1	1	3	1	1	1	4	4	1	2	1	1	1	5	1	1	1	3
24000	-484.285066759220115	-491.140554710179515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546899455064963	1	0	6	5	8	6	7	8	5	9	10	9	8	8	8	9	12	12	10	12	16	15	14	15	17	18	17	16	17	16	20	18	19	19	20	20	22	22	22	20	22	21	24	24	24	23	24	23	23	24	26	23	24	26	26	26	23	26	27	27	28	27	25	27	28	27	30	29	29	29	29	31	29	31	31	32	32	33	33	37	40	42	43	44	46	47	48	2	0	1	1	3	4	9	6	1	5	10	4	6	6	9	4	4	10	5	15	23	17	7	12	17	21	23	18	22	17	34	30	21	28	22	22	29	0	23	21	25	26	38	37	38	26	38	36	3	41	44	39	40	29	36	41	42	48	44	63	23	52	46	54	54	11	0	22	53	54	59	64	65	69	58	41	65	72	70	0	0	81	78	82	0	0	83	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	4	2	1	2	1	2	5	3	3	1	1	2	1	2	1	2	2	1	2	2	2	1	5	3	2	1	1	1	1	2	1	2	9	1	1	1	1	4	3	1	1	1	1	1	6	2	1	1	1	7	1	6	2	1	1	2	1	1	2	6	3	2	3	1	1	1	6	1	1	1	2
24500	-523.485310069927209	-530.340798020886609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614508498653722	1	0	4	5	8	5	7	8	6	7	9	6	7	8	7	9	11	12	11	12	15	14	14	16	16	17	18	17	17	18	20	19	19	20	21	21	21	23	23	22	21	23	24	23	22	24	24	23	25	25	24	25	26	26	26	28	25	27	27	25	27	28	27	29	27	29	31	32	30	31	29	30	30	31	31	32	31	33	34	37	40	42	42	43	45	47	47	2	0	1	2	10	3	3	9	3	3	10	4	6	13	1	4	16	5	8	10	20	12	20	22	22	23	21	25	25	24	30	25	24	32	34	27	32	0	34	32	28	41	37	35	24	48	39	36	42	27	26	43	57	46	36	31	39	48	49	45	19	45	46	48	55	53	0	52	40	58	61	55	62	54	73	69	54	68	27	0	0	81	74	81	0	0	84	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	1	4	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	2	2	2	1	2	1	1	5	3	1	3	1	1	1	2	5	2	1	1	1	3	1	1	4	1	11	1	1	1	4	1	1	1	2
25000	-483.517372758420777	-490.372860709380177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592191942999981	2	0	5	6	9	7	7	8	6	8	10	9	8	7	8	9	11	11	10	13	16	16	13	15	17	16	18	17	15	18	20	17	18	19	20	22	20	23	22	21	23	22	24	23	24	24	24	24	23	25	26	24	26	25	26	29	24	27	27	29	27	29	28	29	29	28	28	29	30	30	29	29	28	30	31	33	31	32	33	37	41	43	42	44	47	48	49	2	0	1	3	3	4	3	4	1	3	5	7	14	9	9	15	5	19	13	17	24	8	15	23	18	23	20	20	7	25	28	21	26	28	27	27	24	0	25	24	34	25	44	35	38	36	36	36	20	44	43	39	48	41	36	61	36	46	53	59	35	39	36	51	63	46	0	25	31	63	53	43	45	51	71	67	51	74	66	0	0	83	69	83	0	0	85	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	3	1	2	1	1	1	1	2	3	1	2	3	2	2	1	1	1	1	1	2	7	1	1	1	2	2	2	1	1	2	1	1	2	3	4	1	1	1	1	4	4	1	2	2	2	2	1	3	4	1	3	1	1	1	6	1	1	1	1
25500	-468.170395808041917	-475.025883759001317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527782800238844	2	1	6	5	8	6	8	7	6	8	9	9	7	8	7	10	12	12	11	13	15	14	14	15	15	16	17	16	17	17	20	18	20	20	19	21	21	22	22	20	21	22	24	22	24	25	25	22	24	26	24	24	25	26	26	28	26	28	27	29	27	28	28	29	28	28	30	31	31	30	29	30	29	30	31	32	30	32	34	36	40	42	42	43	47	47	49	2	0	1	2	9	4	3	4	1	3	4	13	1	8	6	14	11	13	8	12	23	18	18	22	18	24	21	19	17	28	21	28	30	32	27	35	40	0	31	21	34	34	48	22	38	27	42	35	37	48	48	41	48	36	49	49	39	36	46	36	40	45	59	53	51	44	0	66	47	46	43	64	63	59	59	40	21	72	59	0	0	81	80	83	0	0	85	1	1	2	3	1	1	1	1	1	1	2	1	3	1	1	1	2	3	2	2	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	1	5	2	1	2	2	1	2	1	3	1	2	2	5	1	4	5	3	1	3	2	3	1	3	2	3	2	1	1	1	1	7	7	1	5	1	1	1	4	1	1	1	1
