"","R","w.mu","w.sigma","w.k","mu1","mu2","r.imp.cases","p.obs.cases","p.seq.data","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"b6c9fa6412",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",117,0.284210526315789,0.149553571428571,0.678472222222222,0.813728632478632,0.5,1,1,1,0.360419137705274,933
"b6c9fa64121",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",117,0.0803571428571429,0.0369419642857143,0.302831196581197,0.85582264957265,0,0,0,0,0.685741074917231,928
"bd764982af",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",112,0.186915887850467,0.104701834862385,0.596930803571429,0.816908482142857,0.5,1,1,1,0.402198199179879,629
"bd764982af1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",112,0.179245283018868,0.0697247706422018,0.605691964285714,0.819977678571429,0.5,0,0,0,0.38693352189258,817
"c383057307",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",113,0.245283018867925,0.106704545454545,0.538716814159292,0.804148230088496,0.5,1,1,1,0.481022033694022,677
"c3830573071",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",113,0.212962962962963,0.0875,0.527986725663717,0.799115044247788,0.5,0,0,1,0.481388922622449,733
"c8127f84ab",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",126,0.208333333333333,0.0983094262295082,0.63219246031746,0.823809523809524,0.333333333333333,1,1,1,0.368509663757357,801
"c8127f84ab1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",126,0.201680672268908,0.082172131147541,0.658581349206349,0.821775793650794,0.333333333333333,0,0,0,0.331447405928713,830
"c9384e7f30",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",103,0.05,0.051625,0.315473300970874,0.798483009708738,0,1,1,1,0.680928620304026,484
"c9384e7f301",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",103,0.09,0.048375,0.279368932038835,0.79878640776699,0,0,0,0,0.702067442302552,786
"c98e0a122a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",75,0.276923076923077,0.166197183098592,0.803166666666667,0.75425,0.666666666666667,1,1,1,0.20329312916492,235
"c98e0a122a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",75,0.0704225352112676,0.0540492957746479,0.291666666666667,0.804666666666667,0,0,0,0,0.708436690101964,404
"ca317fb17e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",105,0.0970873786407767,0.0595266990291262,0.376488095238095,0.851369047619048,0,1,1,1,0.618118701764779,739
"ca317fb17e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",105,0.203883495145631,0.0861043689320388,0.542440476190476,0.837380952380952,1,0,0,0,0.448274981653255,593
"cdabc7692b",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",76,0.0810810810810811,0.0823333333333333,0.440049342105263,0.849588815789474,NA,1,1,1,0.557921620746561,282
"cdabc7692b1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",76,0.106666666666667,0.0683333333333333,0.360197368421053,0.844901315789474,NA,0,0,0,0.620873996238684,432
"cff629206e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",124,0.148760330578512,0.0638946280991736,0.477973790322581,0.883215725806452,1,1,1,1,0.526346956119515,772
"cff629206e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",124,0.075,0.0451446280991736,0.373336693548387,0.916431451612903,0.5,0,0,0,0.649566787376711,1016
"d1edee6060",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",91,0.0465116279069767,0.0423850574712644,0.336744505494506,0.894230769230769,0.333333333333333,1,1,1,0.672341912009855,585
"d1edee60601",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",91,0.0833333333333333,0.0553879310344828,0.480013736263736,0.878983516483516,0,0,0,0,0.52429034461988,419
"d371807ccb",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",106,0.23,0.123774509803922,0.561438679245283,0.850058962264151,0.666666666666667,1,1,1,0.45032659881974,596
"d371807ccb1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",106,0.0490196078431373,0.0416666666666667,0.329481132075472,0.883313679245283,0,0,0,0,0.675398081936335,616
"d47f2bc745",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",87,0.243589743589744,0.138125,0.600862068965517,0.807902298850575,0.833333333333333,1,1,1,0.414513132946163,365
"d47f2bc7451",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",87,0.0506329113924051,0.0521875,0.306681034482759,0.829956896551724,0.333333333333333,0,0,0,0.690583250138844,580
"dabf712012",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",127,0.268292682926829,0.13155487804878,0.591437007874016,0.893553149606299,0.666666666666667,1,1,1,0.397326892759898,883
"dabf7120121",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",127,0.146341463414634,0.0834857723577236,0.58248031496063,0.896702755905512,0.666666666666667,0,1,0,0.42949760950587,1260
"dbe40439f7",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",117,0.221238938053097,0.101778017241379,0.635202991452991,0.783173076923077,NA,1,1,1,0.372326563393854,935
"dbe40439f71",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",117,0.173913043478261,0.0705818965517241,0.563675213675214,0.784508547008547,NA,0,0,1,0.438281406758548,1602
"e10886bdb6",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",103,0.229166666666667,0.12531887755102,0.604429611650485,0.854004854368932,0.75,1,1,1,0.395752871081493,543
"e10886bdb61",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",103,0.175257731958763,0.0841836734693878,0.594235436893204,0.858070388349515,0.5,0,0,0,0.41162594654985,513
"e427575911",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",63,0.148148148148148,0.0861458333333333,0.564980158730159,0.850595238095238,0.5,1,1,1,0.460749756500619,148
"e4275759111",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",63,0.272727272727273,0.117604166666667,0.639087301587302,0.828373015873016,0.5,0,0,1,0.370566366338031,280
"e4c0a84719",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",94,0.178571428571429,0.098489010989011,0.64501329787234,0.897273936170213,0.5,1,1,1,0.36877052480224,413
"e4c0a847191",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",94,0.032967032967033,0.0407967032967033,0.36748670212766,0.913364361702128,0,0,0,0,0.604095992663339,444
"ef085e17c8",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",96,0.329787234042553,0.171675531914894,0.627213541666667,0.761653645833333,1,1,1,1,0.366785755087714,520
"ef085e17c81",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",96,0.276595744680851,0.10405585106383,0.630533854166667,0.7806640625,0,0,0,0,0.363940413498033,723
"f2632ddf9a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",60,0.119047619047619,0.0688657407407407,0.778958333333333,0.776041666666667,0,1,1,1,0.25154336885052,110
"f2632ddf9a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",60,0.2,0.101041666666667,0.740416666666667,0.778645833333333,0.2,0,0,0,0.273951250449919,267
"f4b29a0631",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",64,0.339622641509434,0.17625,0.76572265625,0.7587890625,0.666666666666667,1,1,1,0.253133606778873,156
"f4b29a06311",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",64,0.233333333333333,0.127916666666667,0.49990234375,0.7904296875,0.666666666666667,0,0,0,0.490347692660898,524
"f65370cc38",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",134,0.153153153153153,0.0540384615384615,0.624720149253731,0.848041044776119,0.333333333333333,1,1,1,0.434729274945714,688
"f65370cc381",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",134,0.0852713178294574,0.056875,0.626492537313433,0.811707089552239,0,0,0,0,0.382797488533698,1354
"f88e391414",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",114,0.122448979591837,0.0609234234234234,0.656578947368421,0.802905701754386,0.5,1,1,1,0.376616371723303,806
"f88e3914141",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",114,0.110091743119266,0.0554054054054054,0.482785087719298,0.806633771929825,0,0,0,0,0.522456681787008,1037
"f964c52eed",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",126,0.149122807017544,0.0574596774193548,0.592509920634921,0.839136904761905,1,1,1,1,0.42172331916333,712
"f964c52eed1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",126,0.0803571428571429,0.0441028225806452,0.5875,0.838095238095238,1,0,0,1,0.420993730034029,1676
"fdba3261b6",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",94,0.0909090909090909,0.073489010989011,0.576529255319149,0.905651595744681,0,1,1,1,0.436744696987698,567
"fdba3261b61",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",94,0.0549450549450549,0.0486263736263736,0.548005319148936,0.899601063829787,0,0,0,0,0.459471621018425,528
"fe56345cab",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",125,0.204918032786885,0.0809451219512195,0.5655,0.7705,0,1,1,1,0.43520939056092,836
"fe56345cab1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",125,0.178861788617886,0.0794207317073171,0.501,0.7682,0,0,0,0,0.49069399912335,1221
"01211b50ba",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",121,0.376068376068376,0.214088983050847,0.642148760330579,0.818698347107438,0.5,1,1,1,0.335446048562923,1625
"01211b50ba1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",121,0.344827586206897,0.133103813559322,0.653254132231405,0.818853305785124,1,0,0,0,0.338703357355993,860
"018e78043f",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",98,0.157894736842105,0.103684210526316,0.356377551020408,0.834119897959184,0.5,1,1,1,0.612610788256921,820
"018e78043f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",98,0.148936170212766,0.0975,0.453188775510204,0.810586734693878,1,0,0,0,0.510936864765918,900
"049b90430d",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",100,0.385416666666667,0.229832474226804,0.5304375,0.7319375,0.5,1,1,1,0.444520782282174,938
"049b90430d1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",100,0.216494845360825,0.114561855670103,0.3753125,0.752875,1,0,0,0,0.592110846472499,970
"09a3898149",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",104,0.357142857142857,0.192945544554455,0.575600961538462,0.798918269230769,0.5,1,1,1,0.419062634256071,1192
"09a38981491",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",104,0.393939393939394,0.16039603960396,0.57421875,0.808713942307692,1,0,0,0,0.40819115422196,668
"18364687cd",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",127,0.196581196581197,0.0776422764227642,0.386466535433071,0.826673228346457,0.333333333333333,1,1,1,0.622460058648443,2059
"18364687cd1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",127,0.0327868852459016,0.0260670731707317,0.244242125984252,0.804527559055118,0,0,0,0,0.720591783092116,1049
"1d784080b7",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",112,0.18018018018018,0.0942567567567568,0.379464285714286,0.779520089285714,NA,1,1,1,0.608260749788536,1608
"1d784080b71",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",112,0.279279279279279,0.0913288288288288,0.465401785714286,0.786495535714286,NA,0,0,1,0.504582113096085,816
"26c4f56ab5",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",12,0.545454545454545,0.377840909090909,0.6421875,0.844791666666667,NA,1,1,1,0.33693810432149,17
"26c4f56ab51",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",12,0.636363636363636,0.473295454545455,0.757291666666667,0.831770833333333,NA,1,1,1,0.254094073250399,15
"27a4b25189",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",88,0.548780487804878,0.27921686746988,0.589772727272727,0.787713068181818,1,1,1,1,0.379199601917122,738
"27a4b251891",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",88,0.2,0.0975903614457831,0.466122159090909,0.806392045454545,0.5,0,0,0,0.502918599338539,738
"2fd1199e9a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",101,0.510204081632653,0.266326530612245,0.589665841584158,0.802970297029703,0.5,1,1,1,0.364421591599868,1001
"2fd1199e9a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",101,0.306122448979592,0.143112244897959,0.516336633663366,0.815037128712871,1,0,0,0,0.457007799548675,658
"3002e7e19e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",63,0.533333333333333,0.249479166666667,0.559027777777778,0.715178571428571,1,1,1,1,0.411784967459805,526
"3002e7e19e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",63,0.566666666666667,0.201770833333333,0.540079365079365,0.716468253968254,1,0,0,1,0.424358199152298,249
"31f4bcf6dd",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",124,0.325,0.186363636363636,0.563911290322581,0.794909274193548,1,1,1,1,0.438734514281594,2037
"31f4bcf6dd1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",124,0.0330578512396694,0.0591942148760331,0.272328629032258,0.807862903225806,1,0,0,1,0.712636478869782,1449
"3bb27b5847",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",128,0.491803278688525,0.243548387096774,0.555078125,0.8125,0.333333333333333,1,1,1,0.409403899476095,2221
"3bb27b58471",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",128,0.185483870967742,0.088054435483871,0.461376953125,0.837255859375,1,0,0,0,0.51101934114511,1692
"3c702d7b30",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",131,0.384,0.214271653543307,0.573139312977099,0.836020992366412,0.666666666666667,1,1,1,0.412669460723829,2195
"3c702d7b301",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",131,0.118110236220472,0.0626476377952756,0.334112595419847,0.864456106870229,0,0,0,0,0.660132983394575,1239
"3edf7e1dbc",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",122,0.327731092436975,0.158489583333333,0.411168032786885,0.813883196721311,0,1,1,1,0.569892221584305,1266
"3edf7e1dbc1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",122,0.0583333333333333,0.0568229166666667,0.294569672131148,0.814293032786885,0,0,0,0,0.669718588201985,931
"43ce3ee81c",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",85,0.414634146341463,0.237881097560976,0.600808823529412,0.790588235294118,1,1,1,1,0.363192080432864,701
"43ce3ee81c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",85,0.304878048780488,0.151371951219512,0.510955882352941,0.811397058823529,1,0,0,1,0.453708126592291,457
"54dac55d87",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",104,0.410526315789474,0.220606435643564,0.633533653846154,0.768569711538462,0,1,1,1,0.371035115895041,978
"54dac55d871",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",104,0.315789473684211,0.142017326732673,0.592788461538462,0.764903846153846,0.5,0,0,0,0.413289226570193,638
"57aa5c942c",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",93,0.397727272727273,0.218263888888889,0.693951612903226,0.769153225806452,1,1,1,1,0.318580577332915,796
"57aa5c942c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",93,0.0340909090909091,0.0514583333333333,0.324731182795699,0.808198924731183,0,0,0,0,0.656546203737862,772
"57e4484e9f",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",99,0.354166666666667,0.203157216494845,0.516792929292929,0.823611111111111,0,1,1,1,0.450517345244209,1390
"57e4484e9f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",99,0.263157894736842,0.121778350515464,0.476199494949495,0.819507575757576,1,0,0,0,0.495948302123827,604
"5b822b54a5",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",112,0.409090909090909,0.189715909090909,0.585770089285714,0.846149553571429,1,1,1,1,0.381557248184129,1230
"5b822b54a51",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",112,0.227272727272727,0.0722159090909091,0.479129464285714,0.850223214285714,1,0,0,0,0.506060174939576,764
"6260d85433",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",87,0.476190476190476,0.309747023809524,0.669683908045977,0.828879310344828,0.5,1,1,1,0.306612824265285,723
"6260d854331",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",87,0.321428571428571,0.168377976190476,0.608117816091954,0.861206896551724,1,0,0,0,0.369420359644055,626
"669ec7d656",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",92,0.333333333333333,0.172083333333333,0.515285326086957,0.775339673913043,1,1,1,1,0.454775040002356,1138
"669ec7d6561",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",92,0.122222222222222,0.0641666666666667,0.3453125,0.768070652173913,0,0,0,1,0.630635062803939,519
"76d4e70aa6",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",11,0.4,0.3425,0.660795454545455,0.842613636363636,NA,1,1,1,0.331451019144579,10
"76d4e70aa61",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",11,0.8,0.655625,0.829545454545455,0.697159090909091,NA,1,1,1,0.185406014070997,16
"7e9f3fc9e5",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",142,0.488888888888889,0.243198529411765,0.491505281690141,0.805765845070422,1,1,1,1,0.481165468571759,1964
"7e9f3fc9e51",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",142,0.270676691729323,0.124080882352941,0.38125,0.823107394366197,0.2,0,0,0,0.593922585173558,1998
"7ec17c40fb",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",37,0.472222222222222,0.375868055555556,0.766047297297297,0.747128378378378,NA,1,1,1,0.230333130076685,133
"7ec17c40fb1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",37,0.444444444444444,0.327430555555556,0.818243243243243,0.74222972972973,NA,1,1,1,0.187451228587764,78
"7f16db2169",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",109,0.355140186915888,0.210981308411215,0.542889908256881,0.790711009174312,1,1,1,1,0.418706691971944,1106
"7f16db21691",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",109,0.0280373831775701,0.0491238317757009,0.280045871559633,0.847993119266055,0,0,0,0,0.683557854630062,769
"802f8cee88",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",104,0.484536082474227,0.22605198019802,0.656189903846154,0.73125,0.5,1,1,1,0.32060588309915,925
"802f8cee881",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",104,0.297029702970297,0.121163366336634,0.556129807692308,0.741346153846154,1,0,0,0,0.412966325362733,699
"84668c3b32",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",115,0.445454545454545,0.248873873873874,0.639076086956522,0.802717391304348,1,1,1,1,0.352701682333638,1257
"84668c3b321",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",115,0.113207547169811,0.0745495495495496,0.494728260869565,0.851847826086957,0,0,0,0,0.525025239997217,833
"871f151b40",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",106,0.175257731958763,0.0941176470588235,0.473938679245283,0.818396226415094,0.666666666666667,1,1,1,0.5288263189054,1361
"871f151b401",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",106,0.26,0.101164215686275,0.541037735849057,0.803478773584906,0.666666666666667,0,0,0,0.451996413169484,985
"8ae4fa4f7d",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",129,0.38655462184874,0.185553278688525,0.587548449612403,0.812887596899225,0.333333333333333,1,1,1,0.406765104681163,1248
"8ae4fa4f7d1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",129,0.0983606557377049,0.0364754098360656,0.236531007751938,0.837403100775194,0,0,0,0,0.758291868169128,1714
"9130807692",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",100,0.173469387755102,0.0941964285714286,0.4705,0.8765,0,1,1,1,0.487758514219238,822
"91308076921",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",100,0.395833333333333,0.130548469387755,0.7140625,0.847875,0,0,0,1,0.2710777361002,1284
"95f2fad595",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",98,0.423913043478261,0.179454787234043,0.630102040816326,0.753635204081633,0.666666666666667,1,1,1,0.353582657454458,834
"95f2fad5951",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",98,0.0869565217391304,0.0634973404255319,0.410331632653061,0.784183673469388,0,0,0,0,0.563788454038976,1164
"9d5fe7ef67",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",111,0.403669724770642,0.182784090909091,0.569144144144144,0.795326576576577,NA,1,1,1,0.406320368755749,764
"9d5fe7ef671",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",111,0.327272727272727,0.134829545454545,0.519763513513513,0.798367117117117,NA,0,0,0,0.441469126510226,1239
"a0720dcc1c",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",109,0.2,0.0792452830188679,0.370756880733945,0.854357798165138,0,1,1,1,0.616283781277093,675
"a0720dcc1c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",109,0.169811320754717,0.091686320754717,0.451548165137615,0.838073394495413,1,0,0,0,0.529270388129991,765
"a1010fbb77",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",124,0.355932203389831,0.20031512605042,0.523084677419355,0.811340725806452,0.25,1,1,1,0.444480781949709,985
"a1010fbb771",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",124,0.0252100840336134,0.039390756302521,0.273639112903226,0.847883064516129,0,0,0,0,0.701983951514091,914
"bd5e2c135c",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",136,0.157894736842105,0.0875932835820896,0.330928308823529,0.826608455882353,1,1,1,1,0.627933865993833,1149
"bd5e2c135c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",136,0.203007518796992,0.107042910447761,0.433455882352941,0.815211397058824,1,0,0,0,0.533154381779348,1244
"c1bff19ba0",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",123,0.296610169491525,0.146239406779661,0.352032520325203,0.825457317073171,0,1,1,1,0.651569199061996,982
"c1bff19ba01",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",123,0.145299145299145,0.0798728813559322,0.2875,0.828404471544715,0.25,0,0,0,0.689279078017592,1019
"caa58d74b6",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",119,0.474137931034483,0.189762931034483,0.501418067226891,0.76890756302521,0.5,1,1,1,0.462359941229975,921
"caa58d74b61",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",119,0.25,0.0992995689655172,0.440021008403361,0.772478991596639,0.5,0,0,0,0.514024774228595,1452
"ce70b361ca",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",133,0.3515625,0.199660852713178,0.602302631578947,0.801832706766917,0.666666666666667,1,1,1,0.379922190175164,1119
"ce70b361ca1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",133,0.217054263565891,0.107800387596899,0.497274436090226,0.825093984962406,0.333333333333333,0,0,0,0.488694213848883,1148
"d2e40b9d9e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",131,0.444444444444444,0.193303571428571,0.518988549618321,0.763120229007634,1,1,1,1,0.454653309085452,1605
"d2e40b9d9e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",131,0.169354838709677,0.078422619047619,0.482299618320611,0.785543893129771,0.5,0,0,0,0.497797044148409,2302
"d33e31bceb",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",105,0.366336633663366,0.129044117647059,0.443988095238095,0.769761904761905,0.5,1,1,1,0.53159104351984,703
"d33e31bceb1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75",105,0.099009900990099,0.0691176470588235,0.388214285714286,0.792261904761905,0.5,0,0,0,0.591459545940685,690
"d4ae9516dd",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.75,"seq-0.75-fixedMu",113,0.405405405405405,0.198158482142857,0.580365044247788,0.85287610619469,NA,1,1,1,0.392953267508415,817
