step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
13500	-523.767668822490350	-530.623156773449750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599462137658516	0	1	1	2	2	3	3	4	3	3	5	4	4	4	4	4	3	5	5	5	2	4	5	2	5	5	6	6	6	9	6	6	6	6	6	6	5	6	6	6	9	6	6	8	6	8	9	7	6	7	6	10	8	7	8	9	9	8	8	8	8	7	8	8	7	8	8	9	8	8	12	9	7	9	9	9	9	8	9	7	8	9	9	10	9	8	8	10	10	12	9	11	11	10	11	11	9	11	11	11	10	11	12	13	9	13	0	1	1	2	1	4	21	4	4	24	17	6	9	24	24	10	21	2	6	7	2	3	12	1	15	16	11	9	26	46	3	19	6	18	18	8	22	23	23	16	58	11	11	33	6	14	78	32	19	18	8	86	16	0	80	45	33	65	19	42	22	11	43	43	22	45	51	40	54	0	63	34	39	39	86	63	44	33	54	20	42	81	63	97	67	22	14	47	53	26	87	39	73	78	79	97	46	59	47	91	78	105	100	99	65	96	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	3	1	1	2	1	1	3	2	1	2	1	2	3	2	2	2	1	1	1	3	1	2	1	1	1	2	2	2	2	1	1	1	1	4	4	1	2	4	1	3	3	2	2	2	1	3	2	2	1	2	1	2	2	1
14000	-487.435943081376820	-494.291431032336220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633666822346671	0	1	1	2	2	3	3	4	3	3	5	4	4	4	4	4	4	5	6	5	2	5	5	2	5	5	6	5	6	9	6	7	6	7	6	7	6	6	6	6	6	7	7	8	6	8	9	5	7	6	7	10	8	7	8	9	9	8	7	6	8	8	8	8	7	8	9	9	8	8	11	9	9	8	9	9	9	9	9	7	8	9	9	8	8	9	8	10	10	12	10	10	13	10	10	11	10	11	11	11	11	11	12	13	9	13	0	1	1	2	3	2	21	4	4	5	5	4	9	24	24	10	2	17	48	14	2	1	12	1	15	16	22	13	16	46	22	48	17	18	18	19	11	23	23	26	6	60	41	65	21	59	31	6	33	18	37	40	40	0	80	46	58	41	22	22	45	42	43	11	48	45	85	40	54	0	81	18	74	23	42	63	66	32	54	20	42	63	64	45	32	59	29	47	53	89	40	73	73	78	79	45	84	11	47	91	78	105	68	99	84	84	1	1	1	1	1	2	1	2	1	1	3	2	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	1	1	2	4	1	2	2	1	1	2	2	2	1	1	1	2	1	2	2	1	2	2	2	1	2	1	1	3	2	3	2	1	2	2	2	2	1	2
14500	-535.026891083561395	-541.882379034520795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695122181044705	0	1	1	2	1	3	3	4	3	2	4	4	4	3	4	4	5	4	6	5	2	5	5	5	5	6	5	6	6	7	6	7	5	6	6	6	6	6	6	6	8	7	6	8	6	8	8	7	6	7	7	10	8	7	8	9	9	8	7	8	7	8	8	8	7	8	9	9	8	8	10	8	9	8	8	9	8	8	9	6	9	9	7	8	8	9	7	10	9	12	8	11	12	10	11	11	10	11	11	11	11	11	10	13	9	13	0	1	1	2	1	5	21	4	4	3	1	4	9	10	14	10	2	6	17	21	2	11	12	14	10	14	3	13	16	45	11	49	6	18	18	33	33	12	23	16	42	24	11	65	8	45	31	49	2	34	37	91	40	0	80	78	26	59	45	42	43	42	43	43	45	30	85	40	54	0	75	6	74	39	22	63	26	6	54	20	60	63	43	30	51	75	26	47	26	89	26	73	73	78	79	84	84	86	47	91	56	105	91	88	77	96	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	2	2	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	4	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	3	2	2	2	3	2	2	2	2	1	2
15000	-488.111725195402812	-494.967213146362212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704189601127685	0	1	1	2	1	3	3	4	3	2	4	3	4	3	4	4	4	5	6	5	2	4	5	5	5	6	6	6	6	9	6	7	6	7	6	7	5	6	6	5	9	7	7	7	7	8	8	6	7	6	7	10	8	6	7	9	8	8	8	5	9	8	8	8	8	8	8	9	8	8	12	9	9	9	8	9	9	8	8	7	9	9	9	9	9	10	9	10	8	10	10	11	11	10	9	11	10	11	10	9	11	11	12	12	9	13	0	1	1	2	1	4	21	4	4	3	2	4	9	10	10	10	2	3	37	11	2	5	12	3	15	16	22	9	40	24	24	11	24	18	18	19	11	23	23	16	58	60	27	24	24	45	31	11	33	18	37	68	24	0	20	46	45	36	32	17	62	60	43	43	48	45	51	89	54	0	86	18	39	39	22	63	45	49	54	20	60	75	64	66	17	43	29	47	24	68	100	73	73	78	79	97	84	81	47	53	94	105	90	99	45	96	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	3	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	4	2	1	2	1	2	1	2	2	4	1	1	1	4	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2
15500	-520.795191884836186	-527.650679835795586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641374519400320	0	1	1	2	2	3	3	4	3	2	4	4	4	4	4	3	5	4	6	5	2	5	5	4	3	5	6	5	6	9	6	6	6	7	6	7	5	6	6	6	9	7	7	8	7	8	9	7	7	6	7	10	8	6	8	9	9	7	8	7	9	8	6	8	6	8	9	8	7	8	12	9	9	9	7	9	8	9	8	7	9	9	8	9	8	10	10	7	9	11	9	10	10	10	9	11	9	11	11	10	11	11	12	13	10	12	0	1	1	2	2	2	21	4	4	1	5	4	9	10	25	10	8	2	6	7	2	11	12	10	10	16	22	13	26	45	3	17	11	18	18	24	24	12	23	26	33	19	63	65	6	48	33	26	33	18	19	68	19	0	80	46	36	19	6	27	14	60	22	63	6	6	85	40	54	0	64	48	39	38	63	63	19	33	54	20	60	64	63	77	51	17	29	33	53	87	53	73	73	78	79	84	45	86	47	68	94	105	90	47	84	96	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	2	1	2	1	1	1	2	3	1	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	3	2	1	2	1	2	2	2	2	1	1	1	1	3	4	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1
16000	-532.226143144321554	-539.081631095280954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667542503857767	0	1	1	2	2	3	3	4	3	2	5	3	4	4	4	4	4	5	6	5	2	5	5	4	3	6	6	6	6	9	6	7	6	7	6	7	5	5	6	6	9	7	7	7	6	8	8	7	7	6	7	8	8	7	7	9	9	8	8	8	9	8	8	8	5	8	9	8	8	8	11	9	8	9	9	9	9	10	9	9	9	9	9	9	6	8	10	10	10	11	10	11	11	9	10	11	10	10	10	11	11	11	10	13	12	13	0	1	1	2	3	2	21	4	4	3	14	4	9	2	25	10	21	17	37	21	2	17	12	10	10	10	22	13	14	45	17	26	14	18	18	19	4	12	23	16	32	22	17	65	65	45	31	37	33	18	24	40	40	0	20	44	59	26	49	42	60	48	43	43	6	45	19	24	54	0	60	34	38	39	43	43	66	56	54	55	60	42	22	46	6	27	68	47	51	53	68	73	73	86	79	97	84	46	47	52	94	97	40	31	102	96	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	2	1	4	1	2	2	2	2	1	2	2	1	1	1	2	1	2	1	2	2	2	1	2	2	2	1	1	3	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	3	4	1	1	1	2	1	3	2	1	1	1	2	2	1	1	2	1	3	2	1	2	2	3	2	3	3	1	1	1	1	2	2	2	2	1	4	5	1	1
16500	-546.895423295782848	-553.750911246742248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679255065453098	0	1	1	2	2	3	3	4	3	2	5	3	4	4	4	4	5	5	5	5	2	4	4	5	5	6	6	6	6	7	6	7	6	7	6	6	6	5	6	6	9	6	5	8	6	8	8	6	7	7	7	9	8	7	8	9	9	8	7	7	9	8	7	8	7	7	8	7	8	8	12	9	7	8	9	7	8	8	8	9	9	9	9	9	9	10	8	8	10	12	10	11	13	10	10	11	10	11	11	11	11	11	12	10	12	12	0	1	1	2	3	2	21	4	4	1	22	4	9	10	10	10	6	22	16	22	2	5	12	14	14	14	22	9	24	45	6	8	6	18	18	19	19	23	38	24	3	17	22	65	22	30	43	7	31	18	36	26	33	0	20	45	58	32	48	42	60	42	43	63	48	38	51	26	54	0	63	34	4	38	64	22	33	33	54	55	60	43	64	66	67	75	29	33	26	41	40	39	92	33	79	45	84	81	88	89	78	45	100	88	102	96	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	1	4	1	1	1	2	1	2	3	1	2	1	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	2	3	2	1	2	2	2	1	1	2	3	1	2	1	1	1	2	3	2	2	2	2	4	1	2	1	2	2	1	2	3	1	2	1	1
17000	-565.304155870820296	-572.159643821779696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598328583732909	0	1	1	2	2	3	3	3	3	2	4	4	4	4	4	4	5	4	4	5	2	4	5	5	5	6	6	6	5	8	6	7	6	6	5	7	6	6	6	6	8	7	5	7	7	7	9	6	7	6	7	10	8	7	8	9	9	8	8	7	9	8	8	8	8	7	9	9	8	8	12	7	8	9	9	9	9	9	9	9	9	8	9	10	9	10	10	10	7	12	10	11	13	10	11	11	10	11	11	11	11	11	12	13	12	12	0	1	1	2	3	2	21	4	4	3	5	6	9	10	10	10	6	2	6	7	2	1	12	14	15	10	17	13	16	45	22	48	7	18	18	37	19	23	12	16	6	40	3	19	5	22	66	43	31	18	37	89	26	0	20	44	58	37	33	11	60	66	43	43	44	1	24	40	54	0	86	22	38	23	43	63	60	22	54	55	27	27	16	41	46	41	53	60	22	68	41	74	92	78	79	84	45	27	47	91	94	44	100	99	66	96	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	4	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	2	2	3	1	2	2	3	2	2	1	1	2	1	2	1	1	3	1	1	1	2	3	1	1	3	2	1	4	3	2	1	1	2	1	2	4	2	1	2	3	2	1	3	2	2	2	1	2	2	3	2	2	1	2	2	1	2	1	2	4	1	1	1	3	1	2	2	1
17500	-543.576591011993969	-550.432078962953369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664662398814300	-1	1	0	2	2	3	3	4	2	3	3	3	4	4	4	4	5	5	4	5	5	5	5	5	5	6	5	6	6	8	6	6	6	7	6	7	6	6	6	6	7	7	7	8	6	8	9	7	7	7	7	10	7	7	7	9	9	7	8	6	6	8	8	8	7	8	9	9	8	6	12	9	9	8	9	9	9	9	9	9	9	8	9	10	8	10	8	7	10	12	10	11	13	8	10	11	10	11	10	9	11	11	11	13	12	13	0	1	1	2	3	3	2	4	3	5	2	4	9	10	6	9	14	6	9	7	7	11	12	14	15	16	11	9	16	45	1	17	6	18	18	37	19	12	23	14	21	60	22	65	27	45	88	32	17	60	31	100	40	0	20	30	31	17	41	11	21	42	43	31	45	45	36	53	54	0	22	18	39	39	63	43	46	94	54	55	42	43	60	45	51	81	60	31	60	103	100	73	92	31	79	56	30	60	88	53	94	84	53	88	98	96	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	6	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	3	1	1	1	2	1	2	2	2	1	1	5	2	3	1	1	2	1	1	2	2	2	1	3	2	1	1	1	1	3	1	1	1	2	1	1	2	2	4	1	2	2	1	3	4	1	2
18000	-592.862822677477311	-599.718310628436711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635186879286677	0	1	1	2	2	3	3	4	3	2	5	4	4	3	4	4	5	5	6	5	4	4	5	4	5	4	6	5	6	9	6	6	6	6	6	7	6	6	6	6	8	7	7	8	6	8	9	7	7	7	7	9	7	7	7	9	9	8	7	8	9	6	8	8	7	7	9	9	8	5	12	9	9	8	8	9	8	8	9	9	9	9	8	10	8	10	10	8	10	12	8	11	13	10	11	10	9	10	9	11	9	11	11	12	12	13	0	1	1	2	1	2	2	4	4	1	22	6	9	10	10	14	2	6	24	21	2	5	12	1	15	5	1	6	26	46	6	21	6	6	18	37	22	12	12	14	66	17	11	65	24	66	33	32	8	6	27	26	16	0	20	33	59	65	33	42	60	6	37	42	6	32	85	37	54	0	11	77	33	38	17	43	5	33	54	55	42	11	43	97	51	88	52	6	52	103	10	73	92	101	54	46	46	75	37	68	49	84	53	43	102	71	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	3	2	2	1	2	2	3	2	1	1	2	1	1	2	1	1	2	1	2	1	3	1	1	2	1	4	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	3	1	1	6	1	3	2	2	2	5	2	2	2	2	2	1	1	1	2	1	5	1	1	3	2	2	1	2	2	1	1	2	1	2	1	3	5	1	1
18500	-578.066413202708304	-584.921901153667704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549769140344354	0	1	1	2	2	3	3	4	3	3	5	3	4	4	3	4	5	5	5	5	5	4	5	4	4	6	5	5	6	9	6	7	3	7	6	7	6	6	6	5	9	7	7	6	7	8	8	7	7	7	7	10	8	7	7	9	8	8	7	8	9	8	7	8	8	7	9	7	8	8	12	9	9	9	8	9	9	8	9	9	9	9	8	10	7	10	7	9	10	12	9	10	13	9	11	11	9	10	11	11	11	10	12	13	12	10	0	1	1	2	1	2	1	4	4	5	22	4	9	10	5	6	33	4	33	7	7	6	12	10	15	16	22	9	17	45	6	2	5	18	18	37	19	12	12	16	39	21	11	6	44	66	31	21	19	18	19	2	40	0	20	66	7	49	26	48	60	49	21	21	45	44	85	24	54	0	98	18	12	38	22	75	32	17	54	20	42	83	6	46	21	78	29	47	53	100	68	38	39	49	54	45	48	64	88	91	17	30	100	52	102	97	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	1	2	1	2	1	2	2	3	1	2	1	1	1	2	3	1	1	2	2	2	1	1	2	2	2	2	2	5	2	1	2	2	2	1	1	1	1	1	1	3	1	1	2	2	1	1	2	4	2	2	2	1	1	3	2	2	2	1	3	2	2	1	1	1	2	1	2	2	2	2	4	3	2	2	2	2	5	1	1	3	2	1
19000	-537.851268281697003	-544.706756232656403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625359181997582	0	1	1	2	2	3	3	4	3	2	5	3	4	4	3	4	5	5	5	5	4	3	5	4	5	6	6	6	5	9	6	7	6	7	6	7	6	6	6	6	9	5	7	8	7	8	9	7	7	7	7	10	8	7	8	9	9	8	8	8	9	6	8	8	8	8	8	9	8	8	10	9	9	9	9	9	9	10	9	6	9	9	9	9	9	7	10	10	10	11	9	10	10	9	11	11	7	11	9	11	11	10	12	13	12	10	0	1	1	2	3	2	2	4	4	3	22	4	9	22	10	10	2	2	14	7	6	5	12	1	10	29	22	9	14	46	11	22	19	18	18	37	19	12	23	24	24	22	27	2	7	45	32	6	27	18	11	26	40	0	80	66	19	17	32	62	60	24	43	43	45	45	51	40	54	0	60	18	39	39	43	43	44	48	54	20	60	44	64	97	67	42	53	47	53	68	40	73	74	49	54	106	7	44	21	91	94	46	68	47	102	84	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	4	3	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	4	2	1	4	2	1	2	3	1	1	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	4	1	1	2	4	1	1	1	1	4	2	1
19500	-497.913422267673809	-504.768910218633209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700464462609503	0	1	1	2	2	3	3	4	3	3	5	3	4	1	3	4	5	5	6	5	5	4	5	5	4	6	5	6	6	9	6	6	6	6	6	7	5	6	6	6	9	7	6	7	7	8	8	7	6	7	6	10	8	7	8	8	9	8	7	8	9	8	6	8	8	7	8	9	8	8	12	9	9	8	8	9	9	8	9	7	9	9	9	10	9	10	10	10	10	11	10	11	12	9	11	11	9	11	11	11	11	10	12	13	12	10	0	1	1	2	1	2	5	4	4	14	22	4	9	1	14	10	6	8	6	7	5	3	12	22	15	16	22	13	16	66	4	17	6	18	18	19	6	12	23	16	59	17	7	33	33	45	43	32	22	34	37	53	16	0	80	51	58	17	21	11	62	22	22	43	44	33	51	40	54	0	86	18	23	39	63	42	46	33	54	20	64	75	43	97	67	11	40	47	53	68	68	73	73	78	54	106	56	86	88	91	94	97	90	99	102	97	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	3	2	3	3	1	1	1	2	1	2	1	2	2	1	3	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	2	2	1	3	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	4	1	1	1	1	1	2	1	1	2	2	1
20000	-529.331304458253271	-536.186792409212671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665407960560840	0	1	1	2	2	3	3	4	3	2	4	4	4	4	4	4	4	5	5	5	2	5	5	5	5	6	5	6	3	8	6	5	5	7	6	7	6	6	6	5	9	6	7	8	7	6	8	7	6	7	6	9	7	7	8	9	9	7	8	8	9	8	6	8	8	8	8	9	8	8	12	8	8	9	9	9	9	10	9	6	7	9	8	10	9	10	9	10	10	12	9	10	13	9	11	10	10	11	10	11	11	10	12	13	12	13	0	1	1	2	3	2	21	4	4	1	2	6	9	5	10	10	2	14	17	21	2	11	12	10	15	16	11	9	10	46	33	17	6	18	18	6	19	23	23	10	27	14	63	46	46	4	31	32	33	18	17	26	14	0	80	44	59	7	11	42	27	58	22	63	46	46	36	53	54	0	44	34	39	38	1	5	45	94	54	20	42	43	63	46	67	27	26	47	52	68	53	73	73	30	79	66	75	41	47	91	94	66	100	88	102	96	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	3	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	2	1	1	3	3	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	5	4	2	1	2	1	1	2	1	4	1	3	1	2	1	2	2	1	3	1	2	2	1	2	1	2	2	2	1	3	2	3
20500	-522.183529444873216	-529.039017395832616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645835634842593	0	1	1	2	2	3	3	3	3	3	4	4	4	1	3	4	4	4	6	5	2	5	5	5	5	6	6	5	5	9	6	7	5	6	6	6	6	6	6	6	9	7	7	8	7	8	8	5	7	7	7	10	7	6	8	9	7	8	8	8	9	8	8	8	8	8	8	8	8	7	12	9	9	8	9	9	9	10	8	6	9	9	7	8	9	10	10	10	10	12	9	10	11	10	11	11	9	11	11	11	11	11	11	13	10	13	0	1	1	2	3	2	21	4	4	14	6	8	9	1	14	14	2	6	48	21	2	11	12	15	15	16	11	13	16	2	6	6	10	18	18	17	33	12	12	16	63	22	22	45	17	32	33	3	33	34	37	91	26	0	80	45	37	27	27	42	42	42	27	45	45	32	51	40	54	0	75	34	39	39	59	63	33	49	54	20	60	63	36	45	67	22	26	47	30	100	26	73	73	32	69	65	84	30	47	53	94	46	53	71	97	97	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	5	3	3	2	2	1	2	1	2	2	2	1	2	2	1	2	1	3	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	2	2	1	3	2	1	2	1	1	2	2	2	1	1	1	1	1	1	3	3	2	1	1	2	1	2	2	1	2	1	1	2	3	1	2	2	1	1	2
21000	-533.250555749736577	-540.106043700695977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707367112053423	0	1	1	2	2	3	3	4	3	3	4	4	4	4	4	4	4	4	5	5	2	5	5	4	5	6	6	5	6	9	6	5	6	6	6	6	4	6	6	6	8	7	5	8	7	6	8	6	6	7	7	10	8	7	8	9	9	8	8	8	9	8	7	7	7	8	6	9	8	8	9	9	9	9	8	7	9	10	9	9	9	8	9	8	9	10	9	9	10	12	10	10	13	9	11	11	10	10	11	11	11	10	9	13	12	13	0	1	1	2	3	2	21	4	4	1	5	4	9	10	10	10	5	2	37	6	2	5	12	10	10	16	11	9	16	46	6	17	17	18	18	37	6	23	12	24	64	33	5	65	10	8	31	32	2	34	36	87	40	0	20	59	41	45	8	42	27	42	43	43	17	46	37	40	54	0	11	34	39	45	63	43	66	49	54	55	42	22	75	45	67	63	14	47	68	68	40	38	73	59	79	84	84	71	88	91	78	66	45	99	97	96	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	3	1	2	2	2	2	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1	2	1	1	2	2	4	1	1	2	2	2	3	1	2	3	2	1	2	1	1	2	2	2	1	1
21500	-549.332024352513031	-556.187512303472431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641008103672062	-1	1	0	2	2	3	3	4	3	3	5	4	4	4	4	4	5	5	5	5	2	5	5	5	5	6	6	6	6	9	6	7	6	7	6	6	6	6	6	6	9	6	7	8	7	6	9	7	7	7	7	10	8	7	6	9	9	8	8	7	9	8	7	8	7	8	8	7	8	7	10	8	8	9	6	8	9	8	9	9	9	8	9	10	9	10	8	10	10	12	9	11	13	10	11	11	10	11	11	11	11	11	12	13	12	13	0	1	1	2	3	5	21	4	4	1	14	4	9	5	10	10	14	2	10	21	2	2	12	14	15	16	5	9	10	46	17	36	17	18	14	5	19	12	23	16	28	17	75	22	46	22	14	36	33	18	22	91	68	0	20	66	58	17	36	42	22	60	75	75	5	22	51	40	54	0	27	35	39	39	11	75	33	6	54	20	60	75	64	28	67	17	26	31	53	100	40	73	92	78	79	22	46	63	47	91	94	44	68	99	71	97	1	2	1	1	2	1	1	1	1	3	1	2	1	2	1	1	1	3	2	2	1	3	1	1	1	2	2	3	1	2	1	1	1	1	2	4	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	2	3	2	1	1	3	1	2	2	2	1	1	2	3	2	2	2	4	4	2	2	2	1	2	2	2	2	1
