step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-353.986253519401316	-363.037096899852656	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981563680397929	0	28	10	20	15	25	17	23	28	22	24	33	27	26	32	31	29	25	26	28	35	22	29	33	40	34	24	32	31	24	29	34	33	36	30	34	35	27	34	34	36	38	31	38	38	35	37	38	42	44	37	41	43	43	40	43	38	46	41	35	44	40	42	48	49	46	54	53	47	63	55	0	4	1	3	1	22	5	5	6	5	4	6	7	7	9	14	30	22	22	7	19	7	11	14	29	30	4	23	6	5	27	6	6	8	30	6	13	22	43	38	28	9	38	32	9	27	33	13	60	26	20	24	60	57	37	39	18	49	13	35	47	21	46	59	45	59	65	50	52	67	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-354.507358619110391	-363.558201999561732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998429997897953	5	17	11	12	17	26	17	20	25	19	27	30	23	20	28	37	30	26	22	25	34	26	25	25	38	35	26	31	31	29	25	31	33	37	22	35	26	28	32	34	42	34	36	31	32	31	36	38	44	42	41	42	42	45	40	44	44	50	36	45	40	43	43	46	47	48	48	53	52	55	57	0	4	1	1	4	10	3	3	14	3	10	9	7	2	14	17	6	19	4	2	23	19	1	4	32	22	19	24	13	10	14	20	27	17	14	29	35	35	18	28	18	23	12	22	20	18	45	46	51	59	34	16	26	47	29	47	43	49	20	52	42	34	51	52	63	55	48	54	63	54	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-365.921845347387659	-374.972688727839000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998452330690922	4	23	7	14	20	27	16	22	29	19	16	29	29	18	26	36	27	26	26	29	35	30	28	32	42	29	29	37	32	30	26	19	38	33	32	29	35	35	26	25	38	27	35	34	36	35	33	38	36	40	40	37	35	43	41	42	35	47	38	44	42	39	42	47	51	54	46	51	50	67	52	0	32	1	3	4	32	4	7	2	4	3	5	11	11	8	40	11	14	14	39	2	18	5	23	62	2	11	35	10	10	5	11	30	8	27	18	42	27	14	7	24	10	47	30	39	27	18	20	12	34	16	9	6	48	21	48	2	51	20	21	62	21	38	46	63	61	52	47	61	64	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-358.957670551849162	-368.008513932300502	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993222761162981	4	20	8	14	22	25	22	20	27	21	32	24	18	17	31	38	22	27	24	28	25	26	30	27	42	36	26	30	30	31	25	27	35	37	27	32	38	36	27	30	43	37	35	34	38	30	32	38	43	40	36	43	36	46	47	42	36	44	38	41	41	42	51	45	48	52	52	45	47	57	62	0	4	1	1	8	13	13	4	7	13	40	17	4	3	12	28	14	2	13	4	5	2	21	19	26	15	10	7	2	35	17	2	35	8	7	24	6	11	13	17	53	36	24	31	30	20	39	30	50	44	24	26	28	50	60	33	28	37	47	34	6	33	58	57	49	37	45	42	51	62	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-370.121079931508291	-379.171923311959631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991152346324218	4	14	8	14	20	26	18	24	27	22	28	31	22	25	29	38	22	28	21	22	28	28	17	35	39	35	24	30	30	23	23	28	32	32	35	25	27	34	32	36	46	29	32	33	33	34	35	38	37	39	38	45	38	38	41	38	40	38	39	44	43	33	47	45	45	54	51	43	52	54	43	0	1	1	1	7	30	2	7	20	7	20	15	7	5	36	34	7	8	23	2	14	30	2	42	29	31	7	2	27	5	19	30	32	6	37	19	2	21	27	27	16	31	11	42	17	29	34	31	6	45	28	16	24	43	24	34	47	35	29	49	54	32	60	49	35	60	41	38	41	57	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-370.691632017727329	-379.742475398178669	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990698400131688	8	17	10	14	21	21	18	24	28	17	31	33	23	25	27	33	25	32	24	31	26	23	31	34	42	34	23	36	24	24	29	30	41	23	30	33	36	29	29	35	37	32	26	37	36	29	33	36	38	46	37	34	40	40	44	39	40	44	42	41	45	39	46	44	48	53	50	55	47	44	66	0	1	1	1	7	4	4	3	13	1	22	29	4	13	34	23	22	22	6	21	6	7	43	43	9	39	10	38	10	6	6	2	42	10	14	8	18	14	30	39	14	19	3	39	36	34	34	43	43	54	42	30	10	49	36	47	24	12	47	31	47	46	48	51	56	65	25	62	51	37	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-376.956003269971291	-386.006846650422631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956457239134100	4	26	10	7	15	26	15	17	21	19	27	32	26	24	29	34	26	29	21	28	35	21	24	35	38	35	23	35	11	24	23	32	25	34	29	32	40	35	28	31	38	36	30	34	39	30	32	29	36	49	39	31	35	42	36	35	35	43	38	32	38	30	48	43	42	53	48	56	44	61	68	0	19	1	1	29	31	3	29	10	3	23	30	10	10	6	6	8	10	29	23	47	7	22	62	16	52	10	18	1	5	10	39	10	20	14	2	47	27	27	31	15	14	6	43	32	9	2	30	33	55	48	23	62	48	6	43	22	12	46	19	62	13	37	56	24	64	16	67	55	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-365.318211874911299	-374.369055255362639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990546710880767	7	27	9	12	17	22	19	19	19	19	30	34	25	15	26	33	24	27	23	22	31	24	27	30	45	35	29	38	25	27	22	29	31	30	33	34	38	39	33	28	36	37	30	36	33	33	39	37	41	40	31	40	42	41	42	40	35	49	36	39	34	41	51	46	43	52	50	52	42	56	66	0	4	1	1	4	5	14	4	14	4	2	40	6	1	8	22	8	8	9	7	20	9	17	13	52	33	22	12	3	8	4	17	7	40	8	34	12	20	23	31	43	51	13	11	17	13	40	20	45	46	30	18	43	46	41	41	27	25	30	16	18	59	25	69	59	47	62	49	45	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-375.585110462458374	-384.635953842909714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997680238498177	5	23	10	13	23	24	16	22	24	21	29	19	12	23	26	40	31	17	26	28	28	22	29	36	41	32	30	30	28	32	31	36	37	31	29	27	32	37	24	31	44	33	39	34	35	35	25	28	36	30	39	31	39	39	44	42	32	50	32	40	44	45	46	51	45	51	54	50	48	56	65	0	4	1	3	4	7	3	4	12	18	9	7	1	7	7	45	14	4	39	9	8	7	19	23	30	29	47	19	15	22	39	50	40	14	8	18	6	46	7	36	57	20	37	50	34	21	8	10	20	23	30	2	26	46	16	49	50	65	39	59	60	42	53	16	35	51	58	16	38	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-366.743146823145935	-375.793990203597275	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997011651786503	4	26	12	15	23	25	18	20	24	24	28	19	27	25	21	33	25	31	21	30	30	26	31	24	42	32	28	36	34	28	32	30	30	31	29	30	37	35	32	27	46	37	36	40	36	33	37	39	42	44	41	38	43	40	42	36	42	50	40	40	29	41	43	44	46	51	41	52	52	60	55	0	19	1	3	3	12	3	4	3	4	5	1	8	7	3	21	15	2	3	9	40	8	7	8	47	7	9	20	61	9	13	6	6	2	14	30	35	39	27	5	53	13	14	5	26	35	22	16	36	46	43	39	56	18	47	20	56	53	47	45	24	39	56	52	62	55	16	58	53	71	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-379.781273989979184	-388.832117370430524	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990656055627509	4	23	6	16	15	26	11	22	25	20	27	33	28	22	30	36	31	28	27	24	34	27	21	35	36	27	32	34	33	21	26	33	39	33	35	33	24	34	29	32	44	37	36	35	34	28	36	30	38	40	38	35	46	40	38	40	44	47	38	45	38	44	32	42	45	49	44	55	44	52	56	0	1	1	7	1	23	3	5	30	5	20	13	2	7	23	17	26	14	2	3	48	4	5	14	27	10	31	17	48	7	2	5	17	2	12	37	5	40	2	26	51	8	17	12	46	10	6	9	6	52	34	63	51	12	12	21	29	41	18	29	40	28	11	55	39	62	33	54	61	33	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-368.553595419713020	-377.604438800164360	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998127381304408	7	25	12	18	17	17	19	24	20	20	24	30	30	17	27	38	23	29	21	32	36	27	27	28	41	39	22	38	31	29	22	34	41	31	31	26	35	34	31	31	44	36	37	31	29	35	34	37	39	45	41	40	35	41	30	44	40	47	40	40	42	30	48	49	41	50	46	47	42	59	56	0	4	1	3	1	3	3	6	5	14	7	7	11	3	10	23	5	31	6	55	34	14	9	17	42	47	7	34	23	10	14	40	13	2	2	9	35	13	7	11	59	24	23	24	19	24	9	2	30	41	37	12	17	49	19	48	38	65	53	30	45	14	25	57	12	51	61	34	52	63	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-357.737676516519400	-366.788519896970740	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987825944766970	7	24	11	13	19	23	13	19	29	19	25	36	28	20	30	35	29	26	21	27	28	26	19	28	37	37	24	36	33	26	26	32	32	35	32	35	39	32	30	34	43	38	29	31	33	35	37	41	35	49	41	37	41	47	45	33	35	41	38	45	42	42	40	48	44	51	50	56	43	57	62	0	14	1	1	4	5	1	7	19	3	14	13	6	1	10	17	27	23	7	2	19	23	7	19	35	45	10	39	27	19	19	43	14	18	31	20	16	9	2	2	59	38	8	43	21	39	13	9	29	58	32	24	35	61	42	11	30	6	15	46	46	59	32	62	46	65	47	37	43	54	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-364.815199533186671	-373.866042913638012	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997723816496583	4	12	8	17	23	18	20	27	31	21	23	29	27	19	20	39	21	22	25	27	29	30	28	34	39	35	30	28	27	26	28	34	41	20	30	29	35	31	32	29	44	32	35	38	36	35	38	42	37	41	34	33	46	43	38	43	41	49	39	46	43	36	50	52	51	56	48	56	47	56	58	0	1	1	2	4	1	2	19	11	6	7	18	5	3	2	36	14	7	14	4	17	10	34	28	38	22	17	6	5	34	5	19	26	2	18	5	35	12	12	17	37	4	38	20	19	8	26	49	21	46	23	13	57	45	21	26	31	16	35	27	36	39	69	53	24	65	50	67	54	58	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-356.145046527996669	-365.195889908448009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979063882255475	5	24	10	14	22	26	16	22	19	23	25	26	29	24	25	36	20	32	27	27	36	25	29	31	44	39	30	31	28	32	30	35	37	34	35	33	39	34	32	34	38	38	25	37	37	31	40	42	38	47	36	41	38	45	43	45	36	48	44	45	44	43	44	51	49	49	53	55	51	56	57	0	9	1	1	7	4	4	4	4	7	9	7	15	9	17	38	4	2	43	2	29	5	15	14	41	32	5	19	43	15	12	6	24	29	39	11	30	24	23	46	14	40	10	29	14	19	18	44	27	53	14	40	36	53	18	45	19	57	44	30	53	32	49	34	55	25	63	64	62	69	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-375.722787984837851	-384.773631365289191	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964581844976723	6	20	9	13	22	25	20	26	17	19	26	33	17	21	28	31	29	26	27	33	33	24	23	23	34	39	32	33	31	29	24	38	30	36	35	15	36	33	36	27	47	33	34	32	38	26	37	29	37	39	33	37	37	40	43	41	40	41	39	47	45	44	47	49	46	54	54	57	52	60	58	0	13	1	3	3	10	1	9	4	4	13	19	1	10	2	22	9	23	23	15	13	10	13	2	33	15	18	23	6	40	36	25	31	22	19	3	6	48	44	13	54	46	44	18	38	22	8	2	11	16	46	29	29	25	45	35	35	47	28	32	25	49	50	54	20	59	64	64	50	67	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-374.431679635523210	-383.482523015974550	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988810867116299	7	26	10	20	22	26	20	21	25	16	29	31	17	26	29	40	22	15	20	26	31	15	26	35	42	37	31	36	25	31	28	26	37	36	36	31	35	25	26	33	37	34	24	38	37	31	34	43	41	40	29	33	42	41	44	39	45	42	42	45	39	37	44	38	49	55	46	51	51	61	60	0	18	1	10	13	10	10	13	13	1	8	14	18	10	14	12	22	3	22	8	7	1	13	11	33	27	9	31	18	14	19	10	20	36	11	17	11	18	19	9	46	8	19	27	20	4	38	33	34	12	39	7	61	47	16	36	49	35	62	52	15	31	50	12	48	28	45	34	26	66	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-364.881416115095931	-373.932259495547271	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991992346646629	4	27	8	10	17	24	19	21	30	21	20	35	15	26	24	35	31	29	23	24	24	27	29	34	41	40	32	35	32	30	24	31	39	34	22	28	37	34	27	31	45	28	34	34	36	33	37	39	39	46	31	40	42	43	45	48	43	44	36	38	38	44	48	51	40	54	46	48	52	62	56	0	20	1	3	1	11	3	13	8	5	13	42	1	7	7	18	13	19	4	8	13	15	31	21	44	29	6	27	11	19	10	8	29	9	7	5	29	17	19	6	37	10	9	6	18	11	36	42	32	59	15	17	16	47	53	30	17	26	42	24	29	60	57	53	32	65	37	53	65	64	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-357.034810116930601	-366.085653497381941	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986918846706917	7	23	11	18	20	22	14	22	27	19	26	30	22	24	18	36	29	26	23	26	29	19	26	37	43	35	28	27	30	31	26	35	39	35	32	33	35	34	33	36	46	37	33	34	39	35	26	41	42	48	31	42	35	42	48	46	40	43	42	43	39	41	44	49	41	54	40	50	51	58	61	0	22	1	3	3	22	1	7	13	7	4	6	15	6	3	9	19	15	4	2	31	3	4	14	46	21	31	4	23	27	13	51	39	31	10	28	27	31	23	23	48	28	12	12	42	43	6	11	37	24	5	16	5	42	61	57	30	57	40	46	38	44	30	41	44	58	37	62	56	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-375.166543914405679	-384.217387294857019	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975472753810686	7	18	11	17	16	19	14	22	26	16	24	35	28	26	29	35	26	29	27	22	29	19	26	34	44	32	30	35	31	30	26	36	40	31	34	32	34	39	20	28	43	32	30	30	40	34	28	32	32	47	39	40	35	36	38	33	36	44	40	42	35	42	37	35	50	49	52	48	53	57	59	0	3	1	1	3	10	1	39	22	3	4	48	20	8	6	44	20	22	11	10	9	3	8	13	53	19	4	29	9	9	5	27	12	8	30	31	14	35	5	9	24	17	31	9	61	39	11	20	23	44	46	28	31	44	44	40	13	38	13	15	21	46	42	17	25	55	64	40	51	50	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-365.237700253766945	-374.288543634218286	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999134058793485	5	26	11	14	19	21	18	23	26	20	27	33	26	23	23	26	29	31	25	33	32	30	20	27	44	34	31	35	29	29	21	32	34	35	29	28	37	30	34	26	47	38	23	35	27	20	38	36	38	43	39	42	47	46	45	37	39	47	32	41	42	39	50	50	46	53	56	47	50	59	58	0	31	1	3	4	7	3	3	23	3	31	18	6	46	3	31	14	35	10	24	13	40	4	7	33	29	23	18	9	31	4	16	18	35	10	31	38	14	36	31	55	12	7	30	8	3	20	15	28	44	36	22	55	62	62	12	34	50	22	16	49	26	56	39	50	58	68	28	68	66	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-361.205722273684387	-370.256565654135727	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989605681037664	8	27	11	14	19	15	22	27	24	20	22	31	28	22	23	34	27	29	25	28	30	22	18	33	38	37	24	37	28	31	29	34	40	31	26	31	32	35	33	25	40	32	31	27	33	21	35	31	38	46	39	39	44	42	36	43	43	45	39	45	44	37	44	49	51	48	44	43	49	55	66	0	9	1	3	3	3	4	10	11	1	1	22	15	4	23	2	4	14	5	35	19	10	4	29	32	18	5	29	14	31	35	17	55	35	23	7	17	22	40	7	20	40	35	7	17	6	10	9	24	49	21	2	32	26	8	49	24	49	24	55	28	31	39	57	63	61	28	26	58	69	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-354.168453574754437	-363.219296955205778	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999426650329495	6	22	11	12	22	25	19	20	24	18	29	35	21	22	27	39	20	25	29	24	36	17	22	35	44	36	26	36	30	25	25	34	36	30	36	32	35	31	33	33	39	36	35	32	29	34	34	36	38	43	34	38	46	45	38	46	38	44	30	40	41	39	50	45	46	54	49	51	48	58	66	0	7	1	1	4	7	4	3	7	3	5	40	22	22	23	47	4	5	7	3	46	3	7	34	28	34	3	34	6	8	2	30	59	17	27	10	59	11	6	14	47	59	29	15	31	19	18	34	29	38	18	46	41	24	32	49	11	57	27	19	12	35	62	42	46	67	53	53	36	63	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-370.222964158024070	-379.273807538475410	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986726193742949	6	25	12	17	21	23	20	22	25	18	25	36	24	27	27	31	16	21	26	30	30	28	23	38	40	31	30	33	28	21	28	30	28	36	32	36	38	33	31	34	41	38	31	36	35	34	39	39	27	44	34	36	43	35	42	46	36	44	38	41	38	37	45	48	49	53	56	49	55	46	55	0	6	1	1	4	10	4	3	7	3	10	35	5	6	18	31	3	4	7	15	23	4	4	20	14	2	19	20	5	17	30	19	17	29	13	15	20	31	9	13	32	29	11	31	6	33	39	44	17	59	29	2	29	27	38	38	26	25	51	20	21	27	36	37	55	56	60	38	56	44	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-359.544354661977877	-368.595198042429217	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991287444172998	1	24	10	16	22	27	20	23	26	14	31	33	21	24	21	35	26	30	22	28	33	30	30	37	40	32	24	35	29	30	29	34	26	36	30	29	38	27	30	31	43	27	36	32	36	28	23	35	41	46	36	41	42	38	42	43	38	35	39	34	36	40	46	46	50	44	50	52	53	62	65	0	3	1	3	4	47	3	10	7	3	6	19	3	4	10	29	8	33	10	14	38	14	19	23	61	46	7	17	6	2	27	30	5	23	8	5	45	10	20	15	26	13	36	47	15	27	7	46	21	49	33	12	48	46	24	12	30	11	61	47	17	12	53	62	37	32	24	50	64	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
