step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
42000	-100.639196533533678	-99.259086926980913	-1.380109606552762	0.000124676513830	0.000055577559503	0.445774090047392	0.638675297265386	-1	2	4	2	4	3	6	6	7	8	10	11	12	15	17	20	0	1	2	1	4	0	6	5	5	3	10	5	4	13	14	14	1	2	1	1	1	1	2	2	1	1	2	3	3	2	1	2
42500	-94.410116279410403	-93.038092876125049	-1.372023403285359	0.000047774316920	0.000032818702220	0.686952830227090	0.525729151992525	-1	2	3	1	6	3	5	7	6	8	11	9	10	16	18	20	0	1	2	1	3	0	6	9	3	5	10	1	12	12	12	14	1	2	1	1	1	1	2	1	2	1	1	5	1	4	4	2
43000	-101.935908216288212	-100.556910161800687	-1.378998054487522	0.000101319171630	0.000045490972996	0.448986823161477	0.630877295751163	0	3	3	1	5	3	6	6	6	8	8	9	9	15	17	20	0	4	1	1	3	0	6	5	3	9	5	1	2	13	14	14	1	1	1	1	1	1	1	1	2	1	2	4	2	3	1	2
43500	-81.905869304350901	-80.443018089410401	-1.462851214940498	0.000164229159011	0.000053203827123	0.323960905864716	0.910813269441837	0	2	3	3	5	3	6	7	5	7	10	11	12	15	17	18	0	1	2	2	3	0	6	5	3	9	10	11	12	12	14	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
44000	-93.568991275696646	-92.203669313294341	-1.365321962402307	0.000118615866257	0.000060035634281	0.506134939407623	0.520114368416576	0	1	3	2	4	3	5	7	6	7	11	12	12	14	17	20	0	1	4	1	3	0	6	5	5	5	10	11	2	12	12	14	1	1	1	1	1	1	1	2	1	1	2	1	5	1	2	3
44500	-91.333772848633870	-89.951745552079657	-1.382027296554207	0.000076148356042	0.000033542785543	0.440492576420671	0.694662980960311	-1	2	3	1	4	3	5	6	6	8	9	11	12	15	17	17	0	1	4	1	3	0	6	3	3	3	9	10	12	12	14	14	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1
45000	-93.994231146772051	-92.584383344711014	-1.409847802061032	0.000124579847642	0.000047993817763	0.385245436333602	0.610642257303809	0	1	4	3	6	3	6	6	5	7	10	11	13	15	16	20	0	1	1	1	9	0	6	3	4	5	10	11	4	12	13	14	1	1	3	2	1	1	2	1	1	1	2	1	4	2	2	2
45500	-98.592159267493514	-97.062290131637454	-1.529869135856062	0.000077735767338	0.000021413332166	0.275463057726161	0.566981577381959	0	3	2	2	5	4	6	6	6	7	10	11	12	16	18	21	0	1	1	1	3	0	6	3	5	5	9	2	12	4	14	14	1	1	1	1	2	1	1	2	1	1	2	2	1	8	1	2
46000	-104.824427747670228	-103.458578415555564	-1.365849332114657	0.000066419016344	0.000033390385420	0.502723275016525	0.722202522993499	-2	1	4	2	2	3	5	7	6	7	10	12	13	14	17	21	0	1	1	2	1	0	6	9	5	3	10	4	12	12	12	14	1	2	3	1	2	1	1	1	2	1	2	4	1	2	2	3
46500	-94.818865804169818	-93.456606766909658	-1.362259037260158	0.000061958947374	0.000033022679416	0.532976766316876	0.451257022484252	-1	1	3	3	4	3	6	5	7	7	10	10	12	15	18	20	0	1	2	2	4	0	6	5	5	3	9	1	12	12	12	14	1	1	2	1	1	1	1	1	1	2	2	5	1	2	3	2
47000	-98.493599050481876	-97.045970698770660	-1.447628351711220	0.000083524221635	0.000028270848962	0.338474856859876	0.625986449332786	0	3	3	1	5	3	6	6	5	7	11	9	12	16	18	20	0	4	4	1	3	0	6	3	3	9	10	10	12	12	14	14	1	1	1	1	1	1	2	2	1	2	2	1	2	5	2	2
47500	-100.536903622263949	-99.143978423224851	-1.392925199039091	0.000130004810085	0.000053967603659	0.415120053047282	0.618953306337560	-1	3	3	2	5	2	7	7	4	6	10	12	12	16	17	20	0	1	1	1	9	0	6	9	3	9	10	11	11	12	12	15	1	2	2	2	1	1	3	1	1	1	2	1	1	3	2	1
48000	-127.051322320356036	-125.645900840274294	-1.405421480081736	0.000204557998841	0.000080243544836	0.392277717279124	0.403314749153755	0	2	3	2	6	3	6	5	6	6	8	12	11	15	16	21	0	1	4	1	1	0	6	1	2	3	3	11	9	9	2	11	1	1	1	1	3	1	2	3	1	2	3	2	3	6	6	8
48500	-104.589295424324845	-103.213977077576118	-1.375318346748732	0.000155043472548	0.000071410083058	0.460581035011477	0.404131145526567	0	2	3	3	5	3	5	7	7	7	10	12	13	16	16	20	0	1	2	1	2	0	6	5	2	3	2	10	11	12	12	14	1	1	1	2	3	1	2	2	3	2	4	2	2	2	2	2
49000	-105.915098106272225	-104.546606719516845	-1.368491386755377	0.000136627588605	0.000066689562442	0.488111977404493	0.526058718153775	-1	1	4	0	5	3	6	6	6	8	10	11	11	15	17	21	0	1	1	1	2	0	6	3	2	2	2	11	3	11	14	15	1	1	3	1	2	1	2	1	3	3	4	1	4	2	2	2
49500	-103.435370926509862	-102.037310336883195	-1.398060589626673	0.000136214635815	0.000055182545457	0.405114656932786	0.721014136228441	-1	3	3	2	5	2	6	6	4	8	9	11	12	16	17	19	0	4	4	1	2	0	6	3	3	5	4	11	9	12	14	14	1	1	1	1	1	1	2	2	1	2	3	1	4	3	1	1
50000	-87.707196647665882	-86.344332438076449	-1.362864209589430	0.000094660354142	0.000058409853813	0.617046643676910	0.800391644264339	-1	2	3	1	5	3	6	6	7	7	9	11	12	15	17	19	0	4	4	1	3	0	6	5	5	3	9	11	12	12	14	14	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1
50500	-105.001634241203050	-103.631209621792337	-1.370424619410718	0.000103396827390	0.000070050191246	0.677488787749783	0.500549538983915	0	2	3	2	5	2	6	6	5	5	10	12	11	15	18	18	0	1	4	1	4	0	6	10	2	3	3	11	2	12	14	14	1	1	1	1	1	1	1	1	1	2	3	1	4	1	2	2
51000	-95.359837041515704	-93.995760077386706	-1.364076964129004	0.000120297201139	0.000061977198715	0.515200670742930	0.746105343026397	0	2	4	2	6	4	6	6	7	8	11	11	13	13	16	19	0	1	4	1	3	0	6	3	3	9	5	9	12	12	14	12	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	4
51500	-93.860463967896919	-92.453952382839077	-1.406511585057836	0.000122097450599	0.000047679372265	0.390502602887089	0.684656636542848	-1	1	3	2	4	3	7	7	6	8	10	11	13	15	17	19	0	1	4	1	3	0	6	3	3	3	5	10	12	12	12	14	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2
52000	-98.345528830347448	-96.884472489662642	-1.461056340684804	0.000080929974433	0.000080699124467	0.997147534422750	0.739671394569025	0	2	2	2	5	3	6	6	6	6	9	11	12	15	16	20	0	1	1	1	3	0	6	5	3	5	10	11	12	12	11	14	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2
52500	-94.514885070116662	-93.146227336113810	-1.368657734002847	0.000149197130719	0.000099399779568	0.666231174077963	0.613647372239691	0	1	3	2	5	4	6	6	4	7	10	12	12	15	16	21	0	1	2	2	1	0	6	3	4	8	3	11	11	12	14	14	1	1	1	1	3	1	1	1	1	1	3	1	1	2	1	3
53000	-87.749120100151103	-86.387680291910499	-1.361439808240609	0.000117396338532	0.000064037998527	0.545485483853099	0.808625245948995	0	2	4	2	5	3	6	6	6	7	9	10	12	15	16	18	0	1	4	1	3	0	6	5	5	5	10	11	12	12	14	14	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1
53500	-89.113467615682723	-87.609011583357102	-1.504456032325617	0.000116361839945	0.000033928682233	0.291579114333586	0.843850671721054	0	2	4	2	6	4	6	6	5	7	9	11	12	14	17	20	0	1	4	1	3	0	6	3	3	5	10	11	12	12	12	14	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3
54000	-103.574403647255124	-102.184909539381792	-1.389494107873336	0.000110299173485	0.000084772986935	0.768573183790922	0.573480517181737	0	2	3	3	5	2	6	6	6	7	11	11	12	15	15	18	0	1	1	1	3	0	6	3	3	9	9	10	1	12	13	14	1	1	1	1	1	1	2	1	2	1	2	2	5	2	1	2
54500	-96.485414620177963	-95.108371754740574	-1.377042865437387	0.000072121529358	0.000032811456857	0.454946770385811	0.451566538427339	0	2	1	2	5	3	5	6	4	6	10	11	13	13	18	21	0	1	1	1	3	0	6	9	3	9	5	5	12	12	12	14	1	1	1	1	2	1	1	1	2	1	3	3	1	1	5	3
55000	-101.811427184590471	-100.450003314154230	-1.361423870436248	0.000153884230823	0.000083989914255	0.545799357123656	0.713784150809032	-1	3	4	2	4	4	6	6	7	8	9	11	13	16	17	20	0	1	4	1	4	0	6	5	4	3	3	10	12	12	11	15	1	2	1	2	2	1	1	1	3	2	2	1	1	3	4	1
55500	-98.043549594756186	-96.643702709150148	-1.399846885606040	0.000112903632053	0.000091213862030	0.807891299608762	0.793046542511291	-1	2	3	2	5	3	7	6	6	7	11	10	12	16	16	20	0	1	4	1	3	0	6	3	5	9	10	5	12	12	12	14	1	2	1	2	1	1	2	1	1	1	2	1	1	2	3	1
56000	-96.479695854910219	-95.118850574438994	-1.360845280471221	0.000051026667683	0.000028888013760	0.566135612458340	0.525220656485715	-2	2	3	2	5	4	6	6	6	8	9	11	13	16	17	18	0	1	1	1	4	0	6	3	3	9	10	4	12	12	12	12	1	2	2	2	2	1	1	2	1	1	1	5	1	2	2	5
56500	-89.774362165090153	-88.342943092054583	-1.431419073035570	0.000135319434060	0.000048205546699	0.356235207703989	0.859289934763449	0	2	4	1	5	4	6	6	7	6	10	11	13	15	18	20	0	1	2	1	3	0	6	5	10	5	9	9	12	12	14	14	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3
57000	-98.223863614598159	-96.771633030827346	-1.452230583770810	0.000085657817936	0.000028600549411	0.333893042102973	0.502954846804879	0	3	4	2	4	3	6	7	6	7	9	10	13	16	17	20	0	4	1	1	4	0	6	5	5	5	9	3	12	12	14	14	1	1	2	2	1	1	2	1	2	2	2	3	1	3	1	2
57500	-99.300442338025263	-97.939609990495896	-1.360832347529362	0.000104344534855	0.000059399848013	0.569266498673820	0.681642038026379	0	3	3	2	5	2	7	6	5	7	10	10	12	14	17	20	0	1	1	1	3	0	6	9	3	5	5	10	12	12	14	14	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	2
58000	-91.237330598256790	-89.597473636209145	-1.639856962047652	0.000109805367385	0.000024592101468	0.223960832277290	0.581285767214644	-1	2	4	2	5	3	6	6	6	8	10	11	13	15	18	21	0	1	4	1	3	0	6	5	3	4	5	10	12	12	14	14	1	2	1	1	1	1	2	1	1	3	2	1	1	2	2	3
58500	-87.808570468518681	-86.399697952228180	-1.408872516290506	0.000072679425660	0.000028109199994	0.386755945559591	0.567518457792147	-2	2	4	2	5	3	5	7	6	8	10	11	12	15	17	20	0	1	2	1	3	0	6	5	5	3	10	10	12	12	12	14	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	3
59000	-103.208541372647915	-101.666791838053442	-1.541749534594468	0.000109951854974	0.000029536703101	0.268633058608987	0.605707701038266	0	2	3	2	5	2	7	7	5	8	10	11	10	15	17	21	0	1	1	1	3	0	6	9	3	9	5	10	2	12	12	14	1	1	2	1	1	1	3	1	1	2	2	1	5	2	2	3
59500	-90.167255175177573	-88.787058171367832	-1.380197003809745	0.000082057860303	0.000059795077234	0.728694082596161	0.628251430043984	0	2	3	2	6	3	6	6	4	8	10	12	13	16	17	20	0	1	4	1	9	0	6	3	3	9	5	9	12	12	14	14	1	1	1	1	1	1	2	1	1	2	2	4	1	2	1	2
60000	-90.591738587842116	-89.094040480062148	-1.497698107779968	0.000182860099096	0.000054175499812	0.296267474859843	0.808638977135444	-1	1	3	1	5	3	5	6	6	6	9	11	12	15	16	20	0	1	2	1	3	0	6	3	3	2	8	11	12	12	14	14	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2
60500	-88.436898899494693	-87.073661721656364	-1.363237177838330	0.000118372455473	0.000061845644096	0.522466513421550	0.838900748396718	0	2	4	2	6	4	7	6	7	5	9	11	13	14	16	19	0	1	4	1	10	0	6	10	10	3	9	11	12	12	12	14	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2
61000	-87.681582990132981	-86.317847733329174	-1.363735256803811	0.000059971053929	0.000037585232800	0.626722899422652	0.779803795585236	0	3	4	2	6	3	5	7	6	7	9	11	13	15	17	19	0	4	2	1	3	0	6	3	3	3	9	4	12	12	12	14	1	1	1	1	1	1	1	2	1	2	1	5	1	2	2	2
61500	-99.437674701162976	-98.069387468466161	-1.368287232696821	0.000058557253707	0.000028641889555	0.489126243828449	0.484117837748326	-1	2	3	2	6	3	7	6	4	7	9	11	12	15	15	20	0	1	2	1	3	0	6	9	3	3	10	2	4	13	12	14	1	2	1	1	2	1	2	1	1	2	1	3	4	2	2	3
62000	-92.857704824901205	-91.495685208783996	-1.362019616117206	0.000110361640993	0.000059165839719	0.536108734758694	0.592568756339323	-1	0	3	3	5	3	6	6	5	7	10	11	11	15	16	20	0	1	2	1	3	0	6	9	1	5	10	11	4	12	14	14	1	1	1	2	1	1	1	1	2	1	1	1	3	2	1	2
62500	-89.789663507667896	-88.382801685100503	-1.406861822567397	0.000117263537050	0.000097630521220	0.832573566140787	0.623818922817712	0	2	4	2	5	3	6	6	7	7	10	12	13	15	18	19	0	1	2	1	4	0	6	3	3	2	5	11	12	12	14	14	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2
63000	-101.428011569527186	-100.026482093239736	-1.401529476287451	0.000140227322616	0.000055932337474	0.398869039429122	0.463791481316463	0	2	3	2	4	3	7	7	6	8	9	10	12	15	17	21	0	1	1	1	3	0	6	9	1	1	8	3	4	12	14	14	1	1	1	1	1	1	2	1	2	4	1	3	4	2	1	3
63500	-95.181813978104557	-93.588205847942092	-1.593608130162467	0.000117599946599	0.000028556836348	0.242830351320935	0.525256044984183	-1	2	2	1	5	2	6	6	7	8	9	11	13	15	18	21	0	1	4	1	2	0	6	5	3	9	9	11	12	12	14	14	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	3
64000	-85.432607803999943	-84.055383480969383	-1.377224323030567	0.000095489592785	0.000043388143517	0.454375626194148	0.578147333380320	-1	1	3	2	5	3	5	5	7	7	10	11	13	15	17	20	0	1	4	2	3	0	6	3	5	5	5	1	12	11	12	14	1	1	1	1	1	1	1	1	1	1	3	5	1	2	3	2
64500	-91.177942638126694	-89.817107783571402	-1.360834854555291	0.000079152465580	0.000044967219406	0.568108890555868	0.572559725178935	-1	2	4	2	5	3	6	6	6	7	11	10	12	15	17	20	0	1	4	1	3	0	6	4	5	9	10	4	12	12	14	14	1	1	1	1	1	1	2	2	1	1	2	3	1	4	1	2
65000	-93.860873527049705	-92.499778559806302	-1.361094967243399	0.000147000670174	0.000081391852508	0.553683547231974	0.621109624380743	0	1	4	2	5	2	6	6	5	7	10	11	13	16	17	21	0	1	2	1	3	0	6	9	3	9	10	11	12	12	12	14	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2
65500	-89.164474232205521	-87.718056747368891	-1.446417484836632	0.000130492907445	0.000044329880933	0.339711037184951	0.654303145507797	-1	2	3	1	5	1	6	5	6	7	10	11	12	16	17	20	0	1	4	1	3	0	6	3	3	5	9	11	12	12	14	14	1	1	1	1	1	1	3	1	1	2	2	1	1	3	1	2
66000	-100.819212758092846	-99.323378387876829	-1.495834370216017	0.000122566664539	0.000036475125347	0.297594174440421	0.701740861400929	0	2	4	3	5	3	6	7	6	6	10	11	12	16	15	20	0	1	2	1	3	0	6	5	3	3	9	2	4	13	12	14	1	1	1	1	1	1	2	1	2	2	2	4	5	2	2	2
66500	-99.957270519598481	-98.581858419943828	-1.375412099654647	0.000072509296742	0.000033373458611	0.460264546897135	0.503656975231443	0	2	4	2	5	3	6	6	7	7	10	11	11	16	17	18	0	1	2	1	3	0	6	5	5	3	9	3	1	12	12	12	1	1	1	1	1	1	1	1	1	2	2	3	5	2	2	4
67000	-86.842765609421946	-85.469885877105028	-1.372879732316924	0.000077947793058	0.000036580160840	0.469290526446270	0.729913855976376	-1	2	3	1	5	3	6	7	7	7	9	11	12	14	17	20	0	4	1	1	3	0	6	5	5	3	10	10	12	12	12	14	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2
67500	-114.936169381842177	-113.543864968495924	-1.392304413346257	0.000095596639256	0.000039806411460	0.416399695322912	0.446434945855519	0	1	4	2	6	3	5	7	4	7	11	12	12	16	15	20	0	1	2	1	2	0	6	3	2	3	5	1	5	11	13	12	1	1	2	1	2	1	1	1	2	1	2	5	4	2	1	4
68000	-98.205114684615012	-96.839856086298042	-1.365258598316972	0.000075198857639	0.000048194706953	0.640896796393126	0.591033738442917	-2	3	4	2	6	3	6	6	7	8	9	10	12	16	16	21	0	1	4	1	3	0	6	2	3	3	5	10	2	13	13	14	1	3	1	1	1	1	2	1	1	2	2	1	6	2	2	2
68500	-108.659705262415628	-107.076856185728687	-1.582849076686939	0.000094323376994	0.000023365968381	0.247721923507963	0.397818339533895	-1	3	3	2	5	4	6	7	6	8	10	11	11	14	16	20	0	1	1	1	3	0	6	9	3	2	3	2	11	11	12	14	1	2	2	3	1	1	2	1	2	3	3	3	1	1	3	4
69000	-99.733730138781212	-98.372887766234925	-1.360842372546286	0.000095643742633	0.000054806038467	0.573022729538628	0.487596612539408	0	2	3	2	6	3	5	5	7	7	9	10	12	13	17	19	0	1	1	1	3	0	6	3	3	3	3	9	12	12	14	14	1	1	1	1	1	1	2	1	2	2	4	2	1	3	2	2
69500	-93.500494583413627	-92.094842267873801	-1.405652315539830	0.000054785084795	0.000045384389153	0.828407755909733	0.422997668033046	-2	1	3	0	4	2	6	6	7	7	10	11	13	15	18	21	0	4	2	1	3	0	6	5	5	3	10	4	12	12	12	14	1	1	1	1	1	1	2	1	2	2	2	5	1	2	4	3
70000	-83.056441980728977	-81.681408652805345	-1.375033327923632	0.000120381276310	0.000055562084849	0.461550886918225	0.915676626488177	0	2	4	2	6	1	4	7	6	8	10	11	13	16	18	20	0	1	4	1	3	0	6	9	3	5	10	11	12	12	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
70500	-92.980293562847152	-91.589892709879251	-1.390400852967900	0.000157922682874	0.000066395410246	0.420429852367066	0.762378804069563	-1	2	3	3	5	3	7	6	5	7	9	11	13	16	17	20	0	1	2	1	3	0	6	9	3	2	5	11	12	11	14	14	1	2	1	2	1	1	2	1	1	3	2	1	1	3	1	2
71000	-99.009125251952099	-97.627391960524406	-1.381733291427691	0.000124740451145	0.000055045752615	0.441282295434446	0.658863315356983	-1	1	3	1	4	4	6	7	5	7	10	12	13	15	16	19	0	1	4	1	3	0	6	3	3	9	3	11	12	11	11	14	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2
71500	-101.769441351231634	-100.376846317760240	-1.392595033471395	0.000060363133571	0.000047131089277	0.780792621070777	0.591209793402525	-2	2	2	0	6	4	7	6	4	8	10	11	12	16	18	20	0	1	4	1	3	0	6	3	3	5	9	4	12	12	12	14	1	2	1	1	3	1	2	3	1	1	3	5	1	2	4	2
72000	-90.146661098433043	-88.765914030466718	-1.380747067966319	0.000047408657547	0.000021048657472	0.443983410640547	0.631315705873589	-1	2	3	1	5	4	6	7	4	6	10	12	13	16	17	20	0	1	1	1	9	0	6	10	3	9	5	1	12	12	12	14	1	1	2	1	1	1	1	1	1	1	2	7	1	2	2	2
72500	-89.666091551739484	-88.278289745858373	-1.387801805881112	0.000071746850146	0.000054650304444	0.761710156378937	0.491063810493080	-1	3	3	1	5	2	7	5	6	6	10	11	13	14	17	20	0	4	1	1	3	0	6	3	3	5	10	2	12	12	12	14	1	1	2	1	1	1	3	1	2	1	2	3	1	1	3	3
73000	-96.181384226184875	-94.803278439514187	-1.378105786670682	0.000159453579093	0.000072018007295	0.451655006459471	0.724721395056501	0	2	2	3	4	4	6	5	7	7	10	11	13	15	17	18	0	1	1	2	3	0	6	3	5	3	8	11	9	13	14	14	1	1	1	1	1	1	1	2	1	2	2	1	3	1	1	1
73500	-93.510857147191260	-92.139778954386543	-1.371078192804712	0.000112727428238	0.000053706497013	0.476427945287916	0.845124114429930	-1	3	3	1	5	3	7	5	7	8	8	11	13	16	18	20	0	4	4	1	3	0	6	3	5	9	5	9	12	12	14	14	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2
74000	-91.272310208517894	-89.882237253728221	-1.390072954789672	0.000048285161612	0.000020334863404	0.421141044686974	0.396304717655976	0	2	3	2	4	3	5	6	6	7	9	11	13	15	17	19	0	1	4	1	3	0	6	5	3	3	3	4	12	4	14	14	1	1	1	1	1	1	1	1	2	2	3	4	1	6	1	2
74500	-96.714405014707651	-95.336936403722191	-1.377468610985455	0.000073391674190	0.000052526708922	0.715703920121049	0.719281709335698	0	3	3	2	4	2	6	6	5	5	10	11	13	15	17	19	0	1	4	1	3	0	6	5	5	3	10	2	12	12	12	12	1	2	1	1	1	1	1	1	1	1	3	4	1	1	3	3
75000	-100.281220912935368	-98.919628299721680	-1.361592613213685	0.000166875754233	0.000090558733504	0.542671605710779	0.833592616860405	0	2	3	2	5	4	6	7	4	8	10	10	12	15	18	20	0	1	4	1	3	0	6	3	3	9	9	3	11	11	14	15	1	1	1	1	1	1	2	2	1	2	2	3	1	2	2	1
75500	-89.714856594010257	-88.257269278602081	-1.457587315408178	0.000128922192239	0.000042386768978	0.328777910472717	0.722845749748825	0	2	3	3	5	3	7	6	7	6	9	11	13	15	17	20	0	1	1	2	3	0	6	3	10	3	10	11	11	12	14	14	1	1	1	1	1	1	2	1	1	1	3	1	2	2	1	2
76000	-92.970769311119525	-91.504850127520569	-1.465919183598950	0.000123939175496	0.000039814510458	0.321242337615063	0.704992165045166	-1	3	3	2	4	3	7	7	5	7	10	11	13	14	18	20	0	4	4	1	4	0	6	5	3	9	3	11	11	12	14	14	1	1	1	1	1	1	2	1	1	1	4	1	2	2	2	3
76500	-88.605013641844323	-87.244127493306294	-1.360886148538031	0.000047525914023	0.000027433727847	0.577237248590353	0.614593847039574	0	3	4	1	5	4	6	6	7	7	8	11	12	14	17	20	0	4	4	1	3	0	6	3	5	5	5	4	12	12	12	14	1	1	2	1	1	1	2	1	1	1	1	4	1	2	3	3
77000	-92.789317608934454	-91.423688895997088	-1.365628712937371	0.000138403374787	0.000089130705449	0.643992284047996	0.738319640310350	0	3	2	2	5	3	6	6	7	6	9	11	12	15	17	20	0	4	1	1	2	0	6	3	5	3	5	11	11	12	12	14	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	3
77500	-89.812001129142828	-88.350491221581763	-1.461509907561065	0.000063887969077	0.000020774425742	0.325169606135136	0.565498876141126	-2	3	4	2	5	3	6	6	7	7	9	11	13	15	17	21	0	1	4	1	3	0	6	3	3	5	9	4	12	12	12	14	1	4	1	2	1	1	2	1	1	1	1	5	1	2	4	2
78000	-116.287895493052076	-114.927008463088470	-1.360887029963611	0.000085927303329	0.000049605674656	0.577298166413203	0.602365286781488	-2	2	4	1	5	2	4	7	4	7	10	12	13	16	17	21	0	4	2	1	9	0	6	9	4	3	3	11	2	2	13	15	1	1	1	1	1	1	1	2	1	2	2	1	6	8	3	1
78500	-89.644078048864642	-88.115261984072902	-1.528816064791735	0.000111208627652	0.000030703408514	0.276088367980521	0.781892048929274	-1	1	3	2	5	3	5	6	6	7	9	12	13	15	16	19	0	1	4	2	3	0	6	5	3	3	3	4	12	12	12	14	1	1	1	1	1	1	1	1	2	2	2	4	1	1	2	2
79000	-96.011983109451450	-94.648028574402801	-1.363954535048651	0.000116153695641	0.000073053725377	0.628940172537248	0.634515230738311	-1	2	4	0	5	4	6	6	7	8	10	11	13	14	17	19	0	1	2	1	3	0	6	5	5	3	9	10	12	12	14	14	1	2	1	1	1	1	1	1	1	2	2	3	1	2	2	1
79500	-101.631224754600439	-100.268831956456737	-1.362392798143700	0.000081965451311	0.000050080664792	0.610997243247854	0.432322874580642	-1	2	4	3	6	3	6	6	3	7	10	10	12	13	17	19	0	1	4	1	3	0	6	4	2	3	5	4	12	12	12	14	1	1	1	2	2	1	2	2	1	2	2	3	1	2	4	3
80000	-95.920636165025158	-94.530952610771294	-1.389683554253865	0.000035633321694	0.000027413871779	0.769332480831653	0.621052512450084	0	1	3	3	5	1	6	6	6	8	10	11	13	16	18	19	0	1	1	2	3	0	6	5	3	9	9	4	12	12	12	14	1	1	1	2	1	1	2	1	2	1	2	4	1	2	2	1
80500	-96.135973774535714	-94.365440389292516	-1.770533385243200	0.000138202250263	0.000025398940217	0.183780945454615	0.867434339252342	0	2	4	2	5	3	5	6	7	5	9	11	12	16	18	19	0	1	4	1	3	0	6	3	5	4	9	11	10	12	14	14	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1
81000	-97.591168380658473	-96.195413189223601	-1.395755191434874	0.000086852520475	0.000068859413579	0.792831494150137	0.620759201889993	0	2	3	1	5	3	7	7	5	7	10	11	13	16	18	21	0	4	2	1	3	0	6	5	3	5	5	10	12	13	12	14	1	1	1	1	1	1	2	2	1	1	2	2	1	2	4	3
81500	-84.727728084308339	-83.366843479744318	-1.360884604564023	0.000089278531119	0.000050221836015	0.562529819715659	0.881119566363685	0	3	3	2	5	4	6	6	6	7	10	11	12	15	17	21	0	1	4	1	3	0	6	3	5	9	9	11	12	12	14	14	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3
82000	-93.549474438022258	-92.178052065669561	-1.371422372352695	0.000089189269124	0.000042365797849	0.475010035009287	0.726511154745738	-1	3	3	1	5	3	5	6	6	7	11	11	12	15	17	20	0	4	4	1	3	0	6	5	3	5	10	4	12	9	12	15	1	1	1	1	1	1	2	1	2	1	2	5	1	4	3	1
82500	-97.965433903454553	-96.535670953569024	-1.429762949885533	0.000157718147230	0.000056497018098	0.358215076006688	0.898518433602585	0	2	3	3	6	2	6	7	5	8	10	10	12	15	18	19	0	1	2	1	9	0	6	3	3	9	10	10	12	12	14	15	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1
83000	-101.585033249302555	-100.069035358088158	-1.515997891214400	0.000049622673854	0.000056729284354	1.143212969956166	0.574852828912408	0	2	4	3	6	3	7	6	7	7	9	10	13	15	17	19	0	1	2	1	3	0	6	3	5	3	9	4	12	2	12	14	1	1	1	2	1	1	2	2	1	2	1	4	1	6	2	2
83500	-96.419360763558473	-95.054925490796606	-1.364435272761872	0.000064022790449	0.000032806482948	0.512418823319167	0.551228074249249	-1	0	4	2	5	3	6	7	7	7	9	9	13	16	17	18	0	1	4	2	4	0	6	5	5	5	10	2	12	12	14	14	1	1	2	1	2	1	1	1	1	1	1	4	3	3	1	1
84000	-94.149998335054860	-92.765641307991530	-1.384357027063336	0.000083164687851	0.000036132239019	0.434466117201753	0.771971893831515	0	2	4	3	6	3	6	7	6	8	11	11	12	14	16	17	0	1	2	2	3	0	6	9	3	9	5	10	12	12	11	14	1	1	1	1	1	1	2	1	1	2	3	2	1	1	2	1
84500	-99.595831772421661	-98.208512772094252	-1.387319000327403	0.000140632535575	0.000060096391515	0.427329218445284	0.683221915309489	0	2	3	2	6	3	6	6	5	8	9	11	13	14	17	18	0	1	2	1	9	0	6	3	3	5	5	11	12	10	14	14	1	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1
