step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
50500	-583.799582167436938	-582.180964851763520	-1.618617315673470	0.000105971229277	0.000024609368212	0.232226882518495	0.573417761910577	0	1	1	1	2	3	3	3	4	2	4	5	6	5	6	6	5	7	7	8	7	4	8	6	11	9	8	8	8	8	8	9	10	9	9	11	9	11	9	11	9	10	10	10	10	9	9	10	10	10	10	11	11	11	11	11	11	11	12	13	11	11	9	13	13	13	12	13	11	12	12	11	10	12	12	13	13	12	11	14	13	13	15	13	15	14	14	14	13	15	16	16	15	16	13	15	14	16	15	16	16	15	16	17	17	16	18	18	19	19	19	20	21	0	1	1	1	3	3	1	10	6	4	7	9	8	11	11	22	22	14	14	24	15	8	12	11	26	24	11	14	15	21	21	13	47	18	16	28	28	45	31	16	22	46	47	19	15	11	24	24	63	39	20	41	35	35	46	28	33	46	20	72	63	73	28	43	36	33	49	50	26	61	72	28	47	36	25	39	78	63	43	65	73	50	73	61	46	63	78	61	26	76	86	93	78	87	78	89	68	99	97	86	77	68	90	86	106	76	59	101	107	101	0	0	112	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	2	1	2	3	3	1	1	1	3	4	1	1	2	3	2	2	4	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	1	3	1	1	2	2	3	1	3	4	2	3	1	2	1	1	2	2	1	2	1	1	1	2	2	2	1	2	1	3	4	2	1	2	1	1	1
51000	-568.334332293120497	-566.766655599557680	-1.567676693562868	0.000104635933917	0.000026682383925	0.255002109943376	0.684055046953001	0	1	1	1	2	3	2	3	4	2	3	5	6	5	6	6	6	7	8	8	7	5	7	8	11	9	8	7	8	8	8	9	9	10	9	11	9	9	9	10	10	11	10	9	10	10	10	9	10	10	11	11	11	11	11	11	10	11	12	12	11	11	11	14	13	13	12	13	12	12	12	12	12	11	12	13	13	13	14	14	10	13	15	13	15	12	12	14	13	15	16	16	16	16	16	15	15	16	14	16	16	16	15	17	17	17	17	17	19	19	19	19	20	0	1	1	1	3	3	4	10	6	4	7	6	22	11	14	22	22	14	11	28	14	8	12	18	47	20	11	14	21	21	14	16	20	48	13	19	14	19	31	16	13	19	19	14	30	33	20	19	26	39	81	35	40	41	19	47	33	46	42	18	20	81	49	25	44	67	81	50	37	51	47	36	62	18	36	50	48	47	55	65	19	50	78	67	81	81	43	77	75	99	96	62	77	79	88	74	99	103	82	47	96	97	76	101	98	103	69	101	107	108	0	0	112	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	3	1	1	2	2	3	1	1	2	2	3	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	2	1	2	3	2	1	2	1	1	2	1	1	4	2	1	1	2	2	1	1	3	2	2	1	1	1	1	2	3	2	2	4	1	1	1	4	1	1	2	1	1	1	2	1	2	2	1	1	1
51500	-539.353423603508872	-537.791761448863667	-1.561662154645215	0.000086163899906	0.000022232229357	0.258022552145085	0.612393973080058	0	1	1	1	2	2	3	3	4	2	6	5	5	5	6	6	6	7	8	8	7	7	7	8	10	8	8	8	8	9	8	9	10	10	8	10	8	11	10	11	10	10	10	10	10	9	10	9	9	10	11	11	11	10	11	11	12	11	11	13	11	11	11	14	12	13	10	13	12	12	12	12	12	12	12	12	12	12	14	14	13	11	15	13	15	13	13	14	13	14	16	15	15	15	16	15	15	15	15	16	15	16	16	17	17	17	16	18	19	19	19	20	21	0	1	1	1	3	3	4	10	6	4	14	9	10	7	14	13	13	11	11	11	15	16	12	14	18	14	11	11	14	21	21	22	46	48	13	20	11	45	31	22	32	37	26	28	21	27	46	24	28	30	47	35	32	32	42	14	47	26	47	34	67	26	49	87	44	75	26	39	62	33	58	48	67	67	49	50	26	36	87	65	61	31	78	63	78	67	43	75	67	68	84	47	86	79	101	89	90	68	90	60	88	98	76	88	68	103	77	101	100	104	0	0	112	1	1	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	1	2	2	1	1	2	3	1	2	1	2	2	2	1	2	1	1	3	2	2	1	1	4	1	2	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	3	2	3	2	1	2	2	3	1	2	2	2	2	2	2	1	2	4	2	1	1	2	1	1	1	3	1	1	3	3	2	1	3	2	2	2	1	1	1
52000	-609.569601144530793	-607.794999600230426	-1.774601544300382	0.000120656652798	0.000022050479652	0.182753948007753	0.510955729874198	-1	1	1	2	0	4	3	3	4	5	6	5	6	5	6	6	6	7	8	8	7	7	7	8	11	9	8	8	8	9	8	7	9	9	8	11	9	11	9	11	10	11	8	10	10	10	10	10	10	10	11	11	11	11	11	11	12	10	12	13	11	11	11	13	11	13	12	12	12	10	12	12	12	12	10	13	13	13	14	13	13	13	14	13	14	14	12	14	14	15	16	15	16	15	16	15	15	15	15	15	16	16	16	17	17	17	18	18	19	19	18	20	21	0	1	5	2	1	8	4	1	3	4	14	6	8	7	14	10	10	14	11	18	15	16	9	18	27	14	11	11	21	21	21	10	11	43	16	46	28	30	31	22	32	24	14	26	14	28	20	34	11	39	75	35	16	35	33	49	20	28	20	51	18	46	19	25	44	49	26	39	34	20	61	34	62	27	27	50	34	63	87	65	57	39	49	14	33	67	26	77	78	39	77	24	96	79	85	25	68	82	68	60	88	98	82	36	98	99	18	101	107	95	0	0	112	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	3	1	3	3	2	2	1	2	1	2	3	1	1	1	1	2	1	4	2	3	3	1	3	2	1	1	4	1	1	2	2	2	2	1	3	1	2	1	2	1	2	2	1	2	1	3	2	1	1	2	1	1	2	2	1	2	2	2	1	4	2	6	3	2	2	1	1	4	3	6	1	1	2	4	3	2	1	2	1	1	1	5	1	1	7	2	1	2	1	1	1
52500	-601.822858076039438	-600.095090699562434	-1.727767376476989	0.000097354926993	0.000019011332653	0.195278587743431	0.538125767819530	-2	0	1	2	-1	3	3	3	4	5	6	5	6	5	6	5	6	7	8	8	7	6	6	8	11	9	8	8	8	8	8	9	10	7	7	10	7	11	9	11	10	11	10	10	10	10	10	10	10	10	11	11	11	10	10	11	12	11	12	12	8	11	10	14	13	13	12	12	12	12	11	11	12	12	12	13	13	12	12	14	11	13	14	12	15	14	14	14	14	14	13	16	16	16	16	15	15	14	14	16	16	16	15	17	17	17	18	18	19	19	18	20	21	0	1	5	2	1	3	1	4	6	8	14	7	4	7	7	8	16	15	11	11	15	16	9	11	47	19	11	14	15	21	21	16	26	11	22	19	15	36	31	35	32	49	19	27	21	24	37	34	61	39	34	35	41	32	27	19	48	34	33	81	18	47	61	61	44	47	81	39	26	36	33	20	62	47	81	50	18	81	43	65	61	39	62	58	79	67	43	47	47	76	84	58	75	64	88	89	90	76	76	27	88	98	68	95	98	90	70	101	64	101	0	0	112	1	2	1	2	1	1	4	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	4	1	1	1	2	1	1	1	3	1	1	1	1	3	2	3	2	2	1	2	2	1	1	2	2	1	4	2	1	1	1	2	5	3	2	1	2	2	2	1	3	1	1	1	2	3	1	2	1	2	3	2	1	1	1	2	1	3	1	1	3	4	2	2	1	1	1	1	5	2	2	2	1	3	3	3	2	4	1	1	1	1
53000	-627.463264572463800	-625.953169713623538	-1.510094858840222	0.000116790461074	0.000033612995176	0.287805997741893	0.590921958936108	0	1	1	1	2	2	3	3	4	2	6	5	4	6	5	6	5	7	8	8	7	7	7	8	11	9	6	7	8	9	8	9	10	9	9	11	9	9	10	10	10	10	10	8	10	10	8	10	10	9	11	11	11	11	11	11	12	11	12	13	10	11	11	14	12	13	11	13	12	12	12	11	12	12	12	13	13	12	11	14	13	12	14	12	15	13	14	14	13	15	15	14	16	15	15	14	15	15	15	16	16	16	15	17	17	16	17	18	19	18	19	20	21	0	1	1	1	3	3	4	10	6	4	15	9	10	15	7	8	13	11	18	11	15	13	12	11	42	19	7	14	15	14	21	22	47	28	22	19	19	14	50	22	22	38	26	27	21	20	15	26	37	21	26	35	16	13	42	37	72	61	19	69	24	47	19	60	63	36	49	39	19	51	33	48	63	61	51	39	61	49	24	65	78	50	77	33	61	78	77	69	74	39	84	58	74	87	46	46	68	76	39	77	95	98	68	95	97	97	86	101	107	88	0	0	112	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	2	2	2	1	1	1	1	1	2	3	1	2	2	1	2	2	1	3	1	2	2	1	1	1	2	2	3	1	1	2	2	1	3	4	1	2	1	1	4	1	2	3	3	1	1	2	1	3	4	1	2	1	1	2	1	3	2	1	1	2	1	2	1	2	3	1	1	2	1	2	3	2	2	1	4	2	1	2	2	2	1	1	1	1	1	1	2	2	1	3	1	1	1
53500	-629.907573764549625	-628.162463685429429	-1.745110079120231	0.000115365256559	0.000021971840917	0.190454575078465	0.554423392335865	-1	1	1	1	2	2	3	3	3	2	5	5	5	5	6	6	6	7	8	8	7	7	7	7	11	9	8	8	8	7	8	9	10	8	9	10	9	11	10	10	10	11	10	10	10	9	10	10	10	10	11	11	11	11	11	10	11	8	12	13	11	10	11	14	12	12	12	12	11	12	12	11	11	12	11	13	13	13	12	14	13	13	14	13	15	14	14	13	13	13	16	16	14	16	16	15	15	16	15	16	14	16	15	17	17	16	18	18	19	18	19	19	20	0	1	1	1	3	3	10	10	6	3	7	9	10	7	14	13	13	11	24	11	15	16	9	14	49	14	14	11	21	15	30	22	26	11	22	26	34	21	21	8	16	27	34	14	30	34	26	18	18	31	24	32	35	40	18	27	20	24	47	26	20	27	19	49	28	24	63	39	20	56	56	48	62	63	49	38	36	61	28	65	67	31	73	20	86	81	79	66	46	68	84	26	77	64	101	89	90	90	82	72	51	82	82	95	97	82	56	101	107	63	0	0	112	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	3	2	1	2	2	2	1	1	1	2	1	2	2	1	1	2	2	4	2	2	1	5	2	1	1	1	2	2	4	2	1	1	3	2	2	1	2	4	2	2	3	2	2	4	1	2	1	2	2	1	1	1	1	2	1	2	3	2	1	3	2	2	1	1	2	1	1	1	1	5	1	1	2	2	2	3	1	3	2	2	1	1	2	2	6	3	1	6	1	1	1
54000	-599.158800725987703	-597.489451121430648	-1.669349604557029	0.000117800073079	0.000025143368077	0.213441022741756	0.644640164062056	0	1	1	1	2	3	3	3	4	2	6	5	6	5	6	6	6	6	7	8	7	5	8	8	11	9	8	8	8	9	8	8	10	10	9	11	9	11	10	10	10	10	10	10	10	10	9	10	10	10	10	10	11	11	11	10	12	11	12	13	10	11	9	14	12	13	12	13	11	12	10	12	12	12	12	13	13	12	14	14	13	13	15	13	15	13	12	14	13	14	16	15	16	15	16	15	14	16	14	16	16	15	15	17	17	16	17	18	19	19	19	19	21	0	1	1	1	3	3	4	10	6	4	7	9	8	7	14	22	22	14	14	14	15	8	12	19	42	27	15	11	21	21	21	16	47	47	16	26	20	50	31	13	22	63	26	24	21	47	20	47	28	31	26	13	16	52	28	20	33	46	26	34	63	61	14	43	36	46	61	39	47	47	28	34	62	36	56	31	26	49	43	65	67	50	67	72	77	78	24	59	72	76	84	33	75	87	64	62	68	82	76	60	67	68	97	95	98	68	100	88	100	95	0	0	112	1	1	1	1	1	2	2	1	1	1	2	1	3	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	2	3	4	1	1	1	2	1	1	1	2	2	1	3	3	1	2	2	2	1	3	1	1	1	2	2	1	3	1	2	2	1	2	2	1	1	2	3	2	2	3	2	1	2	3	1	2	1	2	1	1	1	2	4	4	2	2	3	1	3	1	2	3	2	1	1	1	3	1	2	2	3	1	1	1
54500	-622.861886422402222	-621.343043048096320	-1.518843374305911	0.000100187806256	0.000028271321520	0.282183257386351	0.566350775842279	0	1	1	1	2	3	3	3	4	2	5	5	6	6	6	6	6	7	7	8	4	5	8	8	9	9	8	8	8	9	8	8	10	10	9	9	9	11	10	11	9	10	10	10	10	10	10	9	10	9	9	10	10	9	11	11	11	10	12	12	11	10	11	12	13	13	12	13	12	12	11	11	12	12	12	13	11	12	13	14	11	11	15	12	14	14	14	14	13	14	16	16	16	16	15	12	14	16	15	15	16	16	16	17	17	16	18	18	19	19	18	20	21	0	1	1	1	3	3	4	10	6	4	7	6	8	11	21	10	22	11	14	14	7	8	12	14	18	19	19	11	15	21	21	16	20	48	16	14	28	26	50	53	13	26	27	11	51	20	11	20	30	31	14	32	54	22	24	33	36	31	57	34	49	51	49	46	57	36	81	39	77	57	36	48	62	77	77	39	14	27	43	57	49	50	89	63	63	67	64	25	60	82	51	49	67	87	88	26	50	68	97	78	88	76	99	88	98	76	70	101	72	108	0	0	112	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	3	2	2	2	1	2	2	5	4	2	2	1	2	2	1	2	1	1	1	1	2	2	1	2	4	1	1	1	3	2	1	3	2	1	2	1	1	2	1	1	1	2	2	4	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	2	2	2	1	3	5	3	3	2	1	2	2	3	1	2	2	1	1	2	1	3	3	2	5	1	1	1	1
55000	-613.089061032588916	-611.569787070159236	-1.519273962429667	0.000090938858250	0.000025636882347	0.281913395885524	0.571340673389533	0	1	1	1	2	2	3	3	4	2	5	4	6	6	6	4	5	7	8	8	6	6	7	8	10	9	8	8	8	9	8	9	9	9	8	11	7	11	10	10	10	11	10	10	7	10	9	10	8	9	11	11	11	11	11	11	9	11	12	13	11	10	10	13	13	13	12	12	11	12	11	12	12	12	12	13	10	13	14	14	13	13	14	13	15	13	14	14	12	15	16	15	16	16	13	15	15	16	15	14	16	16	15	17	17	17	18	18	19	19	19	20	21	0	1	1	1	3	3	4	10	6	4	7	6	16	11	11	7	16	11	14	11	11	7	9	14	20	14	14	11	45	21	21	22	14	27	16	62	11	21	50	22	16	25	26	26	21	47	28	34	14	31	34	40	40	40	25	20	37	27	25	34	63	19	47	77	77	71	61	39	49	46	33	34	77	49	24	39	11	67	64	59	63	50	73	74	51	73	64	74	61	82	86	51	67	87	51	89	39	68	76	46	49	82	76	88	99	97	86	101	100	104	0	0	112	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	3	1	3	2	2	2	3	2	1	1	2	2	1	3	1	1	1	2	3	1	2	5	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	2	2	2	1	2	1	3	2	2	1	2	2	2	1	3	2	4	2	2	3	1	1	1	2	3	2	1	2	1	1	2	1	2	2	4	2	2	1	2	4	3	1	4	3	2	2	2	1	2	3	2	4	1	1	1	1
55500	-544.867761267952687	-543.301094732054366	-1.566666535898363	0.000078949092880	0.000020171795833	0.255503832875545	0.574969507811479	0	1	1	1	2	2	2	3	4	2	5	5	5	6	6	6	6	7	8	8	7	7	8	7	10	9	8	8	8	9	8	8	10	9	9	11	9	11	10	9	10	9	10	10	10	10	7	10	10	9	11	11	11	11	11	11	11	10	11	12	11	11	10	13	12	12	12	11	12	12	12	12	12	12	12	13	13	13	14	14	13	13	15	12	14	14	14	14	13	15	16	16	15	16	16	15	15	16	14	16	16	16	16	17	17	16	17	18	18	18	19	20	21	0	1	1	1	3	3	4	10	6	4	7	9	4	11	11	13	13	14	14	18	15	16	12	14	42	14	18	47	21	21	21	16	34	47	22	27	28	21	50	16	35	14	34	26	30	20	11	20	19	31	27	32	22	41	42	26	26	26	46	48	63	63	26	43	44	33	63	50	36	57	14	33	62	63	36	39	67	61	64	65	49	39	81	49	67	81	43	36	70	76	84	77	61	79	88	89	39	82	82	72	88	68	50	95	90	90	47	101	26	95	0	0	112	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	1	2	1	2	2	2	1	3	1	2	1	2	1	1	1	2	2	2	1	1	1	3	2	1	2	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	2	3	3	1	1	1	1	4	2	1	2	3	2	3	2	2	2	3	2	1	2	2	3	5	1	2	1	5	2	3	2	1	1	1
56000	-580.981252015028758	-579.180700321019685	-1.800551694009042	0.000093582660693	0.000016512453578	0.176447789105304	0.557153373381897	0	1	1	1	2	4	3	3	4	2	5	5	6	6	6	5	6	7	8	8	7	7	8	8	11	9	8	8	8	9	8	9	10	10	9	11	9	11	10	10	8	10	10	10	10	10	9	10	10	9	11	11	11	9	11	11	12	11	12	13	10	9	11	14	12	12	12	13	11	12	12	12	12	12	12	12	13	12	14	13	13	13	15	11	14	14	13	14	14	15	16	16	15	16	16	13	15	14	15	16	16	16	16	17	17	16	18	18	19	19	19	20	21	0	1	1	1	3	3	4	10	3	4	7	6	16	7	11	8	10	11	15	18	14	10	9	18	42	28	18	14	21	21	21	16	20	19	22	18	19	21	50	32	16	62	14	47	21	20	20	18	11	31	24	40	22	16	49	28	49	33	36	34	28	14	26	49	44	46	63	50	46	46	58	28	62	49	61	50	47	63	87	44	78	39	77	48	48	63	57	26	96	50	84	86	36	79	77	67	76	39	68	60	86	76	99	95	68	99	48	101	107	101	0	0	112	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	3	2	2	1	1	3	3	1	1	1	1	2	1	2	1	1	1	1	2	3	1	2	1	1	3	1	3	1	1	2	1	3	5	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	3	1	2	1	2	2	2	1	2	2	1	1	3	1	2	1	1	2	2	1	4	1	3	4	2	2	2	3	1	3	2	2	2	2	3	1	1	2	1	5	2	1	2	1	1	1
56500	-565.197724705019937	-563.667188924526272	-1.530535780493720	0.000096381786490	0.000026511636071	0.275068942339432	0.583861359644193	0	1	1	1	2	3	3	3	4	2	5	5	6	6	6	5	4	7	8	8	7	7	7	7	9	9	8	7	8	9	8	9	10	10	9	11	9	11	10	11	10	11	9	10	10	8	10	10	9	10	11	10	10	11	10	10	12	11	12	11	11	11	10	11	13	13	12	13	12	12	12	10	12	12	12	13	13	13	14	14	13	13	13	13	15	14	14	14	13	15	16	16	15	16	16	15	15	16	15	16	16	15	16	17	17	17	18	18	19	18	19	20	21	0	1	1	1	3	3	4	10	6	4	7	9	16	11	11	17	10	14	11	24	15	16	9	14	46	14	14	11	21	21	21	13	14	28	16	26	28	45	31	32	32	25	46	28	21	14	46	27	19	31	63	22	22	41	20	26	36	20	37	19	49	63	49	47	33	60	48	39	27	60	20	37	62	19	36	39	51	48	43	44	49	39	67	33	89	61	64	51	20	50	84	75	79	87	61	51	82	99	76	33	88	76	82	95	99	99	67	101	100	101	0	0	112	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	4	2	3	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	3	1	2	1	1	2	2	2	1	1	1	1	3	1	2	3	3	1	3	1	1	1	1	2	2	2	4	4	4	2	1	2	2	2	3	2	3	3	2	3	1	1	3	2	1	1	2	4	1	2	1	1	2	2	5	2	1	1	1	1	1
57000	-607.339023709519211	-605.819974475087179	-1.519049234431981	0.000096178478424	0.000027127540049	0.282054161118097	0.542979227895495	0	1	1	1	2	3	3	3	4	2	4	2	6	5	6	5	6	7	7	8	7	7	8	8	10	9	8	8	8	9	8	9	7	10	9	10	9	11	10	11	10	10	10	9	8	9	10	10	10	10	11	10	11	11	11	11	11	11	10	13	9	11	11	13	12	13	11	13	12	12	12	12	12	12	11	13	13	12	14	14	13	13	14	11	14	14	14	14	14	15	16	16	16	16	15	15	12	16	14	16	16	15	15	17	17	17	18	18	19	19	18	20	21	0	1	1	1	3	3	4	10	12	4	7	3	10	11	11	8	16	11	14	33	15	16	9	19	24	18	7	19	21	21	21	22	14	33	22	26	28	31	30	22	32	46	27	27	21	20	14	46	61	31	61	22	35	35	18	20	28	25	20	71	24	61	49	67	44	59	19	31	34	33	27	34	67	57	47	97	51	61	64	44	25	39	73	47	78	63	64	27	59	97	25	81	78	79	81	57	27	97	68	57	88	50	76	95	98	97	70	101	100	95	0	0	112	1	1	1	1	1	2	1	1	2	1	1	1	3	1	2	2	1	2	2	1	1	2	1	1	2	1	3	1	1	2	1	2	1	2	2	1	1	3	1	2	1	1	1	1	1	1	4	1	1	2	1	3	2	2	2	3	2	1	2	1	1	2	1	1	1	2	3	3	1	3	4	1	1	1	1	1	2	2	1	3	3	3	2	1	2	2	1	5	3	2	5	3	2	2	2	1	2	2	1	4	2	3	2	2	1	4	5	2	2	2	1	1	1
57500	-623.622492133162609	-622.057454147813019	-1.565037985349627	0.000110343714524	0.000028283012638	0.256317387541523	0.627667896053225	0	1	1	1	2	3	3	3	4	2	4	5	4	6	6	6	6	7	8	8	7	7	7	8	11	6	8	6	8	9	8	9	9	9	9	10	9	10	9	11	10	8	10	9	9	10	10	10	10	10	11	10	10	11	11	11	12	11	12	12	9	11	11	13	13	10	12	13	11	12	12	11	11	12	12	13	13	12	13	14	13	11	13	13	14	12	14	14	14	15	15	16	16	15	16	14	15	14	15	16	13	15	16	17	17	17	18	18	19	19	19	20	21	0	1	1	1	3	3	4	10	6	4	7	1	8	11	11	13	13	11	11	11	14	17	12	14	24	11	11	11	15	21	21	22	24	20	22	61	26	45	31	32	35	26	27	19	21	33	33	34	27	39	19	22	22	35	42	33	48	61	47	43	14	61	49	43	44	61	63	50	11	69	58	48	46	25	36	50	36	27	61	65	57	39	62	19	57	49	79	67	69	76	14	56	75	86	91	62	50	76	68	27	25	82	99	95	102	99	73	95	107	101	0	0	112	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	2	3	2	2	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	2	2	3	2	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	3	2	1	1	2	2	5	2	2	1	1	1	1	8	3	3	1	1	2	4	1	2	4	1	2	1	1	1	2	4	2	1	2	1	1	1
