step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
14000	-564.935136330100931	-571.790624281060332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493241508639051	-2	1	1	2	3	3	2	3	5	5	6	5	8	7	5	9	8	8	7	5	9	8	9	10	10	10	10	9	11	12	11	11	11	13	11	11	12	11	13	12	11	13	9	12	12	13	14	13	16	13	13	16	15	16	14	14	15	16	16	16	16	15	18	18	14	16	16	15	16	20	18	17	18	19	20	20	20	20	20	21	22	23	23	23	22	22	24	23	25	25	25	29	31	33	31	32	35	37	0	1	1	3	7	2	3	4	2	8	4	5	6	12	2	11	19	12	10	7	14	3	2	15	2	12	17	14	8	10	23	14	3	38	28	28	36	19	36	23	19	27	11	24	27	25	29	45	31	16	43	34	65	46	32	23	48	16	27	55	23	11	67	67	3	23	48	46	34	63	33	23	66	72	0	59	47	53	42	15	64	80	74	72	38	70	79	52	74	44	72	76	0	95	9	0	0	65	1	2	2	1	1	1	1	1	2	1	1	1	3	1	2	2	1	2	1	1	1	2	4	3	4	3	1	1	4	2	1	2	3	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	1	3	1	3	3	1	4	5	1	1	3	3	1	1	2	2	3	4	2	1	1	3	4	2	3	4	3	1	2	3	6	1	1	4	3	8	5	5	1	1	12	1	1	11
14500	-518.851116122080498	-525.706604073039898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501242896158751	0	3	3	2	2	4	3	3	5	5	7	5	7	7	6	8	9	8	8	8	8	9	9	8	11	10	10	10	12	13	9	12	11	12	13	10	12	10	13	11	11	13	12	11	15	14	14	13	16	12	12	16	15	16	14	14	14	15	17	16	15	15	16	17	16	15	17	17	17	19	17	18	17	20	20	18	19	20	21	20	21	23	21	22	21	22	24	24	25	26	25	29	31	32	32	32	35	37	0	4	1	1	1	1	1	4	5	2	12	7	7	7	4	7	13	12	12	1	10	21	2	15	13	18	23	19	7	40	21	19	24	14	24	15	19	18	51	3	21	7	11	11	38	34	34	14	23	9	20	57	17	35	37	29	50	15	57	46	30	43	62	54	41	34	37	65	7	43	55	43	53	77	0	61	69	18	45	17	70	38	73	12	35	85	84	81	75	53	61	87	0	88	92	0	0	92	1	1	2	1	2	2	2	1	2	1	1	1	3	2	2	2	1	2	1	2	1	1	3	1	3	1	1	1	5	1	1	1	2	3	3	2	2	1	1	4	2	3	4	2	3	1	2	3	2	2	2	1	2	1	1	1	1	3	1	1	1	1	1	1	4	1	3	1	7	3	2	3	1	1	1	2	1	7	3	6	1	5	2	7	3	1	1	1	3	10	5	2	1	6	2	1	1	4
15000	-512.264235183783057	-519.119723134742458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433247500252554	0	2	2	2	3	4	3	3	5	5	6	7	7	7	7	8	9	8	8	8	10	9	9	9	10	10	10	10	10	13	10	11	11	13	12	12	11	12	13	11	11	12	12	12	14	15	14	14	15	14	13	17	16	15	16	15	15	16	16	15	16	16	17	17	14	16	17	15	16	18	18	15	18	18	20	20	19	19	20	21	20	23	22	22	21	21	22	22	25	26	24	30	32	32	31	33	36	37	0	1	1	1	1	5	2	4	5	7	3	11	2	2	8	5	9	10	12	1	19	2	14	7	12	23	10	9	12	18	22	22	13	26	28	17	1	23	9	10	19	22	10	18	21	32	29	24	23	32	22	51	57	18	68	47	51	56	34	23	27	8	58	69	12	29	42	32	24	59	61	3	46	63	0	51	19	14	71	24	45	75	30	66	23	39	75	45	82	72	87	76	0	82	76	0	0	79	1	1	1	1	2	1	1	1	1	1	2	1	4	3	3	2	2	2	1	4	1	4	2	2	2	1	3	2	2	3	1	1	2	3	1	2	5	1	5	2	1	2	2	2	3	1	2	2	2	2	2	2	1	5	1	1	1	1	2	3	6	7	1	1	3	4	2	2	3	1	1	10	2	1	1	4	5	6	1	7	3	2	5	3	5	3	1	5	1	10	1	6	1	4	4	1	1	6
15500	-461.752808108861700	-468.608296059821100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479940311941414	0	3	1	3	3	4	1	2	6	5	6	5	7	7	4	9	7	8	9	8	8	8	9	9	10	9	10	10	10	11	11	11	10	13	12	11	12	11	12	11	10	12	11	13	15	15	14	13	13	13	14	15	15	16	13	14	13	15	17	16	14	14	18	17	16	15	17	17	18	18	18	19	18	20	20	20	19	18	19	22	22	23	23	23	22	22	24	21	25	23	26	29	32	32	32	31	32	36	0	7	1	7	3	8	1	3	3	8	5	8	15	2	4	12	10	11	5	3	9	10	17	9	10	10	16	24	20	23	13	26	18	41	38	24	33	26	2	10	12	28	24	25	57	32	30	31	23	33	19	48	31	62	43	37	23	42	47	66	31	42	39	53	26	44	49	34	46	39	66	39	45	69	0	55	62	17	73	71	74	50	69	75	5	74	90	73	88	72	87	83	0	83	87	0	0	97	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	3	3	1	2	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	4	4	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	4	1	6	2	1	2	2	4	1	2	1	1	1	4	3	5	1	2	2	5	2	1	9	1	1	1	2	1	1	3	1	4	5	1	1	2
16000	-512.333689541929289	-519.189177492888689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595910988972210	1	2	2	2	2	3	3	3	4	5	6	7	8	6	6	7	8	8	8	8	9	9	8	8	10	9	10	10	10	13	10	10	11	12	13	11	12	11	10	11	11	12	12	13	15	15	15	13	13	14	14	16	15	17	14	13	13	15	17	15	17	13	17	16	16	16	18	16	17	18	19	19	18	18	21	19	18	19	20	21	20	23	22	24	22	22	22	23	26	23	27	28	32	30	33	30	36	37	0	1	1	1	1	1	2	3	2	9	9	9	15	5	4	7	15	7	5	7	18	20	8	11	8	9	17	19	23	21	24	17	14	40	40	31	21	21	19	8	13	23	5	39	23	20	50	19	10	37	16	50	22	44	43	25	34	15	51	35	64	12	52	50	1	35	59	56	49	47	58	35	60	60	0	45	45	69	72	73	67	72	78	87	43	78	71	47	39	66	70	89	0	89	93	0	0	95	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	3	2	1	1	1	3	2	1	3	1	1	1	1	1	1	4	1	2	4	2	4	3	1	2	4	1	3	1	2	2	2	1	1	3	1	1	1	2	1	1	6	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	5	1	1	3	7	2	4	1	1	2	1	1	1	2
16500	-451.392578408541738	-458.248066359501138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432875960297224	0	2	1	2	3	4	2	3	4	5	6	6	8	7	7	7	9	9	7	9	9	9	9	9	8	9	11	10	10	12	11	11	12	12	10	11	11	11	12	11	11	13	10	13	14	14	14	13	13	13	12	17	16	17	13	15	15	15	16	14	16	14	18	17	16	15	18	15	18	19	19	15	19	19	20	19	19	20	20	21	21	22	23	23	22	22	24	23	26	25	26	30	31	32	32	33	34	36	0	1	1	3	3	2	1	2	7	5	6	1	1	2	7	7	11	7	1	2	4	3	14	7	10	14	20	18	5	29	1	5	41	31	13	15	6	15	21	10	14	12	2	17	28	39	20	38	1	13	43	53	58	56	41	50	32	23	50	27	56	7	44	56	34	41	66	49	10	64	61	32	35	62	0	57	16	5	67	34	36	63	71	78	72	75	50	61	82	17	87	85	0	92	92	0	0	97	1	1	1	1	1	1	1	1	1	1	1	3	5	2	2	3	1	3	3	4	5	4	1	4	1	1	1	1	3	1	5	5	1	1	1	2	3	2	1	4	3	4	5	2	3	1	2	1	6	2	1	1	1	1	1	1	1	3	1	1	1	5	2	1	2	2	1	1	6	1	3	3	5	3	1	2	5	9	1	5	5	2	2	2	5	1	6	4	2	7	1	4	1	1	1	1	1	1
17000	-413.413236955572472	-420.268724906531872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519827574316017	0	3	1	2	2	3	3	2	5	5	6	7	6	7	5	8	9	8	8	8	10	9	10	10	8	9	9	10	10	14	11	11	10	12	12	11	13	12	11	10	12	13	12	11	13	14	14	13	16	13	13	13	16	16	15	14	13	16	17	15	17	16	16	17	15	16	18	15	18	18	18	18	18	20	20	19	18	20	20	21	20	22	23	23	22	22	23	24	24	24	27	29	30	32	32	32	36	38	0	3	1	1	1	8	3	1	8	8	2	15	5	11	5	8	13	11	13	5	11	7	26	16	15	4	16	22	12	24	12	33	5	29	29	11	6	11	17	10	18	24	12	18	36	16	37	38	7	24	20	27	52	21	21	36	35	42	30	52	21	17	55	54	48	39	63	39	66	53	49	63	62	73	0	47	34	76	64	64	60	74	47	78	80	75	54	55	73	7	90	90	0	91	91	0	0	97	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	2	1	1	3	2	3	1	1	1	4	1	1	1	1	2	1	4	1	1	3	5	2	1	2	3	2	3	1	1	3	1	1	7	2	2	2	1	3	4	1	1	1	3	1	2	3	1	1	1	3	1	2	2	1	1	1	1	1	1	2	3	1	1	3	2	1	4	2	1	1	2	4	4	10	2	2	1	3	3	1	1	1
17500	-466.050244108751087	-472.905732059710488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429782371713890	0	2	2	3	3	4	2	3	5	4	6	5	6	8	6	9	9	8	7	8	9	9	8	9	9	8	10	11	12	14	10	11	11	12	12	11	13	11	12	11	10	12	12	12	14	14	15	12	16	12	13	17	14	16	15	15	14	15	17	15	15	14	17	17	17	16	18	16	17	19	17	18	18	19	20	19	19	19	20	20	22	23	21	22	21	22	25	23	24	25	26	29	31	33	32	30	36	37	0	1	1	7	7	2	1	3	3	2	5	7	10	3	4	26	6	3	11	1	9	7	13	26	10	19	25	25	11	21	18	17	8	40	38	20	29	3	25	8	13	41	15	26	10	32	27	22	2	38	50	35	32	56	14	44	50	62	30	31	10	33	29	61	43	24	37	57	37	66	49	30	18	51	0	46	66	67	63	43	55	49	55	54	73	85	78	60	86	3	88	54	0	85	35	0	0	94	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	4	2	1	4	2	4	1	1	1	1	1	1	3	2	1	1	4	1	1	2	1	4	1	3	2	1	3	2	3	1	2	1	6	1	1	2	2	1	3	2	1	1	2	2	6	2	2	1	3	3	3	1	2	1	1	1	5	4	1	2	1	1	1	4	2	4	2	4	1	1	2	3	1	13	1	5	1	7	11	1	1	3
18000	-490.240956942698119	-497.096444893657520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423833835582013	0	3	2	3	3	3	3	1	6	6	7	6	7	7	5	9	8	8	8	8	9	10	9	8	10	9	10	10	11	13	10	12	11	12	10	11	13	10	12	10	12	12	11	12	13	14	14	12	15	12	13	16	15	16	16	13	15	15	15	16	16	16	17	15	16	16	18	17	16	19	18	19	19	19	20	18	19	21	21	20	21	23	22	24	19	21	24	23	25	26	26	29	28	32	32	33	35	37	0	1	1	3	1	8	1	1	3	1	2	4	5	7	5	12	9	11	15	3	6	2	15	9	7	9	17	18	15	33	4	17	18	40	19	27	26	24	40	11	15	25	2	11	2	43	2	9	11	21	39	30	47	30	30	24	32	45	42	40	2	28	57	51	26	57	42	38	12	58	68	65	62	58	0	20	57	77	71	7	35	68	77	88	43	68	64	86	75	41	88	17	0	84	79	0	0	88	1	1	1	1	1	1	2	1	1	3	2	2	2	2	1	2	1	1	2	3	2	2	2	2	5	1	1	1	3	1	3	2	2	1	1	1	2	1	1	2	3	1	4	3	4	2	6	3	3	2	1	1	1	3	2	2	2	1	1	3	8	3	1	1	3	1	3	4	5	2	1	2	2	2	1	6	2	1	2	6	4	3	1	1	4	2	4	1	3	9	1	10	1	5	4	1	1	7
18500	-437.964772000593314	-444.820259951552714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520369200320225	0	1	3	1	2	4	2	2	5	5	7	6	7	8	5	8	7	8	8	8	10	8	9	10	10	9	11	10	11	13	10	10	11	13	13	11	11	11	11	12	11	13	11	13	12	13	13	12	15	13	14	14	16	16	15	14	14	15	16	15	16	17	18	18	16	17	17	16	18	19	19	17	18	18	19	18	19	21	20	20	21	23	23	23	22	21	25	23	23	26	26	29	32	31	33	32	36	38	0	1	5	1	1	1	1	4	2	5	9	4	15	2	5	2	15	7	13	15	20	2	17	23	1	17	10	20	1	45	20	23	23	36	39	14	31	7	25	23	17	26	17	20	10	33	45	26	22	43	30	19	60	27	35	41	4	52	30	48	1	60	62	59	46	25	68	36	56	63	54	15	52	59	0	33	59	30	75	23	63	69	70	79	7	49	83	30	59	72	86	76	0	92	91	0	0	88	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	3	1	3	1	2	1	2	1	1	4	1	2	1	6	1	1	1	1	1	1	2	1	4	1	1	2	1	2	3	4	1	1	1	2	1	1	3	1	3	1	1	5	1	1	2	6	2	1	1	1	5	1	2	3	1	1	5	3	1	1	3	2	3	1	3	2	2	2	1	7	2	1	4	3	3	2	6	1	1	3	1	1	6
19000	-450.832086444696984	-457.687574395656384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478399497714105	-1	3	1	2	2	3	2	3	5	6	5	5	8	7	5	8	7	9	9	8	9	10	10	10	9	10	11	10	12	13	9	11	11	10	10	11	12	10	13	11	11	12	11	13	15	14	14	14	15	14	13	17	16	16	16	13	14	15	17	15	16	16	18	16	15	16	16	17	16	19	18	17	18	19	20	20	18	20	19	22	21	23	22	24	23	20	22	23	24	25	26	29	31	32	33	33	35	37	0	5	1	3	1	3	1	7	3	6	5	8	6	1	3	8	12	2	7	12	7	8	20	13	11	13	1	17	27	13	17	5	38	18	10	26	31	4	41	5	31	27	31	18	42	40	36	10	12	15	18	58	48	45	57	40	29	30	47	42	41	41	69	35	26	46	49	45	2	45	49	7	32	72	0	21	37	48	63	11	39	79	78	38	53	53	61	68	81	73	78	63	0	93	94	0	0	94	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	4	2	3	3	1	2	2	2	5	1	1	3	1	5	1	1	2	1	1	4	1	4	1	1	1	2	2	1	2	5	4	4	2	1	1	1	1	2	1	1	2	2	3	3	1	4	3	2	1	1	7	1	2	4	4	2	1	4	2	3	1	6	3	3	1	7	5	3	3	3	1	4	3	5	1	1	1	1	1	2
19500	-406.561320430138835	-413.416808381098235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556326264343437	0	2	3	2	3	4	3	2	5	4	6	6	8	7	7	7	8	9	9	9	7	8	9	9	10	10	10	11	11	12	10	10	10	13	12	12	12	10	13	8	12	12	11	12	14	14	12	13	13	14	13	16	15	16	15	13	14	15	16	15	17	17	15	16	14	15	16	17	17	19	16	18	18	19	21	18	19	19	20	22	22	24	22	23	22	22	22	23	24	25	27	29	32	32	33	32	35	36	0	1	2	1	2	2	2	1	3	1	9	9	15	10	10	3	9	7	10	2	7	3	11	6	3	21	19	18	33	28	17	20	22	23	15	27	26	40	27	5	24	18	10	17	1	25	12	17	37	44	41	32	51	50	10	20	28	30	60	26	55	26	30	51	5	45	51	66	60	62	37	43	59	37	0	53	62	27	17	59	61	30	70	61	55	72	53	45	81	73	87	89	0	92	93	0	0	95	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	4	2	4	2	2	1	2	4	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	3	2	6	2	2	2	1	1	1	3	1	1	5	2	2	1	1	2	1	4	1	1	3	1	2	1	1	1	2	3	1	3	1	1	1	5	6	6	2	6	1	3	4	2	3	4	1	3	3	2	1	1	1	1	1	2
20000	-457.738229676707988	-464.593717627667388	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555585531394970	1	3	2	2	3	4	3	3	5	5	7	6	7	7	6	8	7	9	8	7	9	9	10	9	10	10	10	9	9	13	8	12	12	11	12	11	12	10	13	10	12	11	11	12	13	15	14	14	15	12	11	16	16	16	14	15	15	14	15	15	16	15	17	16	16	16	16	17	18	18	19	18	18	18	21	20	19	21	20	22	19	23	22	24	22	23	25	21	25	26	24	29	31	33	32	32	35	37	0	3	1	1	3	1	1	3	5	5	15	5	10	5	6	17	12	8	12	1	15	15	19	14	8	17	13	31	17	36	17	23	40	1	23	14	23	15	14	19	27	21	17	12	10	30	44	37	36	42	40	36	47	51	25	34	58	30	44	51	56	50	57	46	26	58	55	18	8	46	69	21	35	56	0	56	61	81	61	1	32	49	65	80	56	61	79	72	77	68	75	84	0	93	77	0	0	97	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	3	2	2	1	1	2	2	1	1	1	1	1	1	1	4	1	2	1	2	3	1	1	1	2	2	4	1	1	1	4	1	1	2	1	2	3	2	1	1	2	2	1	2	1	1	2	1	2	3	6	2	1	6	2	1	1	3	1	1	2	10	4	3	2	1	4	3	2	2	3	6	1	3	1	2	5	1	1	1
20500	-450.348593298432434	-457.204081249391834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576525816000352	-1	3	3	2	1	4	1	2	5	5	6	6	7	8	5	8	8	8	8	8	10	9	9	9	9	10	10	11	11	13	10	11	11	11	13	12	13	11	12	10	11	13	11	13	14	15	13	13	15	13	12	17	13	16	14	15	15	15	17	15	15	17	17	18	15	16	17	17	17	19	18	16	18	18	20	18	20	20	19	22	21	23	22	21	23	22	23	23	26	25	27	29	30	33	32	30	34	36	0	5	4	1	1	5	1	7	8	3	6	8	11	9	3	15	10	8	2	8	20	5	9	13	7	25	16	40	18	38	17	26	14	18	41	40	28	22	31	2	2	29	18	43	31	51	11	13	12	51	28	60	33	37	31	36	35	53	55	30	35	47	72	69	8	50	57	39	41	67	52	26	66	72	0	32	69	69	62	34	79	75	77	79	74	79	75	56	87	85	86	80	0	95	58	0	0	94	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	3	2	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	3	1	2	1	2	1	3	3	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	6	1	1	2	2	1	1	2	1	1	1	2	2	2	1	6	1	2	1	1	2	2	1	4	1	1	2	3	1	1	7	1	1	1
21000	-486.689086038841253	-493.544573989800654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471290030936473	-1	3	3	1	1	4	3	3	6	6	6	6	8	8	6	5	9	8	8	7	10	10	9	8	10	9	10	11	11	13	10	10	10	12	11	9	12	12	12	9	12	11	12	12	12	15	15	13	14	12	12	17	15	14	16	14	13	13	16	16	15	14	18	17	17	17	17	17	17	19	18	17	18	20	20	19	18	19	20	21	22	23	21	23	22	22	23	22	25	25	27	29	31	33	30	32	36	37	0	1	1	1	1	7	5	1	3	3	7	3	11	8	6	3	4	10	11	8	14	18	24	15	26	14	23	20	2	10	19	26	8	22	14	18	27	12	31	2	31	32	7	25	11	42	62	51	3	22	10	55	37	34	48	26	44	39	50	56	5	2	25	56	56	59	49	58	27	66	43	27	44	66	0	8	62	38	69	54	78	63	76	79	10	73	57	69	76	80	89	81	0	93	90	0	0	93	1	3	3	1	1	1	1	1	1	1	2	2	1	2	1	1	4	1	1	2	1	1	1	1	1	1	1	2	3	3	1	1	3	2	1	1	1	2	1	5	1	1	6	1	3	2	1	1	5	1	3	1	2	1	2	3	1	1	2	1	7	4	5	1	3	1	1	2	6	1	3	2	3	1	1	8	1	3	2	3	1	3	1	1	7	1	5	2	3	3	1	3	1	1	2	1	1	2
21500	-498.090783316862542	-504.946271267821942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476326435956648	-1	2	3	1	3	2	1	1	6	5	6	7	7	7	4	7	9	8	8	8	10	7	9	9	9	9	10	10	11	13	10	9	11	12	13	12	12	11	12	11	11	12	11	12	13	14	14	12	15	14	13	15	15	16	15	14	14	15	15	15	16	17	17	17	14	16	17	17	17	19	18	17	18	19	19	20	19	20	21	21	21	24	22	23	20	23	24	24	25	25	25	30	29	33	31	31	36	38	0	8	8	1	4	1	1	1	10	5	10	10	3	3	7	3	2	11	11	3	11	8	4	2	3	10	11	11	26	28	26	11	25	23	43	17	43	19	17	7	25	17	11	18	8	45	34	41	3	40	16	56	35	20	38	42	21	10	18	14	32	17	37	40	43	60	58	55	59	54	53	37	57	41	0	41	61	59	75	59	68	85	66	77	32	57	76	49	54	72	84	76	0	95	72	0	0	92	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	4	1	1	2	2	3	4	3	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	4	2	2	3	2	6	1	1	1	4	1	3	1	1	4	2	1	1	4	4	3	4	5	3	3	1	1	1	1	1	1	1	4	3	4	1	4	2	3	1	4	1	2	3	2	5	5	2	3	4	4	1	5	1	1	5	1	1	3
22000	-489.139682784636477	-495.995170735595877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476886472847482	1	2	2	2	3	4	3	3	6	4	7	5	8	7	6	5	7	8	8	8	9	9	10	9	10	8	11	11	10	13	10	11	11	12	12	11	10	11	11	9	12	12	9	12	14	13	14	10	15	14	12	17	15	14	13	14	15	13	17	15	15	16	18	16	17	15	18	15	18	20	18	18	19	19	20	18	17	20	20	19	22	24	21	23	21	23	25	23	25	24	25	30	31	33	31	31	35	36	0	1	1	1	2	3	4	1	6	4	15	3	8	1	4	1	1	10	2	1	15	12	14	12	17	6	11	14	17	44	22	22	14	31	36	7	1	17	13	11	20	13	5	43	42	33	34	18	37	16	22	66	55	38	19	28	30	38	33	30	21	68	47	35	11	22	64	58	2	73	36	54	62	20	0	11	66	59	36	36	44	48	77	83	8	78	83	74	73	58	88	70	0	95	84	0	0	97	1	1	1	1	1	1	1	1	1	1	1	1	2	4	2	2	3	1	4	3	2	1	2	2	2	2	2	2	1	1	1	1	2	1	1	3	5	3	1	1	2	2	2	2	1	1	1	1	3	4	2	1	1	2	3	1	1	1	3	1	2	1	3	2	6	3	1	1	4	1	4	3	2	5	1	4	2	2	4	3	5	5	3	1	5	2	1	2	4	8	1	4	1	1	4	1	1	1
22500	-421.921310874158848	-428.776798825118249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538177766541319	1	3	3	2	3	4	3	2	5	6	6	5	7	7	5	8	8	9	9	8	9	9	9	9	9	8	11	8	8	13	9	10	12	13	11	11	12	10	11	11	10	13	11	12	15	14	14	13	14	13	13	16	15	16	16	14	14	15	15	15	17	16	17	15	17	15	16	17	17	20	19	18	18	17	21	18	19	21	19	21	22	22	23	21	22	23	22	23	26	24	25	26	30	33	32	33	36	37	0	1	8	1	8	8	1	1	8	2	1	2	5	15	8	12	13	7	11	8	16	1	10	14	12	3	29	9	8	41	6	14	23	43	22	22	5	13	14	26	15	36	26	41	21	48	43	31	7	24	37	25	8	66	36	33	44	42	36	46	42	34	62	51	26	48	66	56	41	23	64	47	51	53	0	53	63	72	65	62	73	71	71	64	56	34	34	82	88	73	81	90	0	93	89	0	0	94	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	3	2	3	1	4	2	2	2	2	1	2	2	1	2	1	1	1	1	1	4	1	2	2	2	1	1	2	2	1	1	3	3	2	1	4	7	1	2	1	1	1	2	1	2	1	1	1	3	1	1	2	5	5	1	2	2	2	1	1	1	2	1	3	2	1	2	3	5	4	4	1	1	4	2	1	1	1	4	1	1	2
