step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-399.674035058532922	-398.311607247411928	-1.362427811120977	0.000064007885252	0.000033984009239	0.530934729457968	0.721140513288637	2	1	3	5	8	9	8	9	10	13	12	12	14	14	14	16	16	17	17	17	20	18	18	18	19	18	20	20	21	20	21	21	22	23	25	24	24	25	26	25	26	24	24	23	26	25	26	25	25	26	27	28	27	25	28	28	29	29	30	30	30	31	32	32	33	32	35	35	36	34	35	37	37	36	38	38	38	38	2	0	2	2	4	4	4	5	7	9	9	9	12	11	10	15	10	14	0	10	14	19	17	18	18	20	0	0	26	22	28	17	28	28	44	34	32	44	44	44	40	32	34	31	44	36	46	29	44	42	41	41	42	32	40	47	28	56	53	37	48	54	59	61	62	59	66	62	66	63	66	68	67	63	70	72	67	74	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	5	1	1	3	3	2	2	1	1	1	2	2	2	1	2	1	1	3	2	1	1	1
22000	-412.221630649993301	-410.834822942296796	-1.386807707696528	0.000060270332840	0.000025827241044	0.428523285451992	0.708270430181868	1	-1	2	6	8	8	8	10	10	12	12	13	14	14	14	17	17	17	17	16	19	18	19	19	20	19	20	19	21	20	21	21	23	23	24	23	23	25	25	26	25	24	23	23	28	26	26	25	25	28	27	28	27	27	28	28	29	30	30	29	30	31	33	32	33	32	35	33	34	34	37	37	37	36	39	38	37	39	2	0	2	3	4	4	4	4	7	7	7	7	10	11	10	15	10	14	0	10	16	19	12	18	21	20	0	0	26	22	28	26	28	28	44	31	23	44	35	35	44	37	31	28	40	36	44	37	34	32	41	41	37	48	38	47	44	47	53	42	48	48	59	62	62	59	66	54	66	66	70	65	69	67	67	72	67	74	1	1	1	2	1	1	1	2	1	2	1	3	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	2	1	1	2	2	2	2	2	3	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2
22500	-441.276243346819342	-439.896637698582765	-1.379605648236567	0.000069070604861	0.000030889481634	0.447216029105975	0.587895312460350	2	0	3	4	7	8	9	9	10	12	12	14	14	13	14	16	17	17	17	17	19	19	19	18	20	19	20	18	22	18	21	21	22	22	25	23	24	24	24	26	26	25	24	27	27	24	27	25	24	27	27	26	28	26	29	28	28	29	30	30	30	31	32	30	31	32	35	35	36	34	36	33	37	36	38	36	38	38	2	0	2	3	4	4	5	5	7	9	9	9	10	10	7	15	12	12	0	11	18	30	20	18	16	17	0	0	12	19	28	20	31	28	39	34	32	34	34	39	38	26	34	40	34	36	46	23	31	29	41	35	54	20	40	35	36	56	53	53	42	23	59	37	64	59	66	61	66	62	59	61	70	70	70	68	63	74	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	5	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	4	2	2	1	1	1	4	2	2	2	1	2	1	2	4	1	3	1	1	2	2	2	2	3	2	1	1	2	1	3	2
23000	-420.645629597687559	-419.190576752467791	-1.455052845219796	0.000059227615246	0.000019614415138	0.331170097880484	0.733991553208013	2	0	2	6	7	9	9	9	10	12	11	14	13	14	13	16	17	17	16	16	19	18	19	19	21	19	17	18	21	20	21	21	22	22	23	25	23	25	26	24	26	25	24	27	28	24	27	25	24	28	27	27	27	26	28	28	27	30	30	29	28	31	32	32	31	33	36	34	34	35	36	36	38	36	38	37	38	39	2	0	2	3	4	4	4	4	7	7	9	10	11	15	11	15	12	14	0	11	18	19	12	18	18	17	0	0	20	22	28	20	31	28	34	46	32	43	40	34	40	32	31	39	35	34	46	23	34	42	40	40	42	37	44	36	46	56	53	53	37	61	59	37	61	63	63	48	66	66	66	65	67	69	70	68	67	74	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	3	2	2	1	2	1	2	1	1	2	1	2	1	2	2	1	4	1	1	3	4	1	1	2	3	1	1	2	2	2	2
23500	-465.134129461703083	-463.770326147228104	-1.363803314474961	0.000050579220349	0.000026171777521	0.517441299808414	0.535839491455795	1	0	2	4	8	7	10	9	11	12	12	13	15	13	13	16	17	18	16	16	18	19	19	19	21	20	19	19	21	20	21	22	22	23	23	23	25	25	25	26	26	25	24	26	27	25	27	26	26	27	25	28	27	26	29	29	28	30	29	30	31	30	31	33	33	33	35	34	37	34	36	33	36	36	39	37	38	39	2	0	2	2	4	4	8	4	7	9	7	7	11	8	4	14	10	14	0	10	16	19	7	18	21	17	0	0	20	22	28	15	31	31	31	31	26	43	35	35	39	23	34	35	46	28	36	29	46	42	35	41	42	29	47	39	46	46	29	42	54	59	60	62	61	63	66	48	66	59	70	42	70	70	69	61	59	74	1	1	1	2	3	1	1	3	1	1	1	2	2	2	4	2	3	2	1	2	1	2	5	1	1	1	1	1	3	1	1	4	1	2	1	1	1	1	2	2	1	3	1	2	1	3	2	2	1	1	1	1	2	3	2	2	2	2	5	2	2	1	1	3	1	1	1	4	2	3	1	4	1	1	1	2	4	1
24000	-455.642981899330323	-454.088282514466812	-1.554699384863499	0.000076347504514	0.000019974193439	0.261622086618204	0.652724284438644	2	0	2	6	9	7	10	10	8	12	13	13	15	13	14	17	17	17	16	17	19	18	20	18	21	20	17	19	22	20	21	22	22	23	24	25	25	24	24	25	26	24	23	26	27	25	26	24	26	26	28	28	26	26	27	28	29	29	28	28	30	32	32	29	32	32	34	33	37	34	35	35	38	36	35	36	36	38	2	0	2	2	4	4	9	5	6	7	7	7	12	9	7	11	12	11	0	12	17	19	20	18	16	20	0	0	23	22	28	26	31	28	28	28	32	43	33	39	35	20	31	35	39	35	46	20	35	32	41	35	20	32	40	44	47	47	29	53	64	54	59	54	61	59	66	61	67	66	67	61	67	66	70	62	66	74	1	1	1	3	2	1	1	1	1	1	2	1	1	2	2	3	2	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	3	3	5	2	1	1	1	1	3	1	2	1	1	1	3	1	2	1	2	4	2	1	1	1	2	4	1	1	2	2	1	1	2	1	2	2	1	1	2	2	2	1	2	2	1
24500	-448.773328221737927	-447.407249096781186	-1.366079124956760	0.000048098145721	0.000024111595102	0.501299888806060	0.596818381966403	2	1	3	5	7	9	10	8	10	11	12	14	14	13	14	14	17	16	17	16	19	19	19	18	21	19	20	18	22	20	21	21	23	21	23	24	23	24	25	25	27	26	25	24	27	26	27	26	25	27	28	27	28	25	28	28	28	30	30	31	30	31	30	32	33	33	36	34	36	35	37	37	38	37	38	35	37	39	2	0	2	3	4	5	5	4	4	4	7	9	11	9	14	14	12	16	0	7	14	19	13	14	14	17	0	0	26	22	28	17	34	28	34	31	17	35	38	35	40	32	34	35	43	36	34	54	35	37	39	34	42	23	35	36	46	46	53	42	29	42	53	61	61	63	66	62	63	66	66	76	67	69	70	68	69	74	1	1	1	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	1	3	2	1	2	1	2	1	1	1	2	1	2	3	1	2	1	2	2	1	1	1	2	2	2	1	1	1	3	1	1	2	1	3	1	3	2	2	1	2	1	2	3	2	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	2
25000	-430.266827834730975	-428.903179946746263	-1.363647887984726	0.000052165937938	0.000027061842514	0.518764611230552	0.654075218957644	1	0	2	5	7	8	8	8	10	12	12	12	15	14	13	16	17	17	17	18	18	19	20	19	19	20	20	19	21	20	21	21	23	23	24	24	24	25	22	26	26	24	24	26	28	26	27	26	25	27	28	27	28	26	27	28	30	30	30	30	30	32	32	30	32	33	35	34	35	34	36	36	37	36	39	38	38	38	2	0	2	2	4	4	4	5	7	7	9	7	9	15	11	15	13	14	0	17	11	19	10	18	16	20	0	0	20	22	28	17	28	28	39	28	29	31	31	35	34	29	31	35	39	34	46	17	31	37	38	41	29	37	35	47	47	28	53	53	54	54	59	48	54	59	63	62	63	66	69	65	67	66	70	65	69	74	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	2	1	2	1	2	2	1	3	2	2	1	1	1	1	1	1	2	2	1	3	2	1	2	1	2	1	2	1	2	5	1	1	3	3	1	2	3	2	2	1	2	1	1	2	1	1	2	3	2	1
25500	-427.058013913737739	-425.670960377406288	-1.387053536331454	0.000064106002110	0.000027433991241	0.427947311291974	0.648406632784875	1	0	2	5	8	9	9	9	11	13	12	14	15	13	14	16	17	17	16	16	20	17	19	18	21	19	19	19	20	19	21	21	21	22	23	25	24	25	25	24	25	26	24	26	27	26	26	25	25	26	26	26	27	26	28	28	30	29	30	30	30	30	31	32	31	32	36	35	36	35	34	34	38	37	38	38	39	39	2	0	2	3	4	4	4	5	7	7	9	11	11	9	14	15	11	15	0	12	18	19	12	18	18	20	0	0	10	22	28	29	28	31	31	33	17	43	40	35	34	32	34	41	44	28	34	37	40	32	40	41	42	29	40	47	44	36	53	53	48	54	53	62	54	63	66	72	66	66	66	64	67	67	70	68	67	67	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	3	1	2	1	1	1	4	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	2	3	1	2	2	2	1	2	2	2	2	3	1	2	1	2	1	1	1	1	1	2	2	2	1
26000	-438.271233747987253	-436.772214073642374	-1.499019674344860	0.000042993880134	0.000012697629455	0.295335741161024	0.564905592634296	2	0	1	5	7	9	8	9	10	12	12	13	14	14	14	16	17	16	17	16	18	18	20	18	20	19	20	19	21	19	22	20	23	22	23	24	25	24	25	26	26	24	25	25	25	25	24	23	24	27	27	28	28	26	26	27	29	27	30	31	30	32	32	32	32	31	36	33	35	34	36	36	37	36	38	37	39	38	3	0	2	3	4	5	5	4	7	7	9	9	11	9	11	15	12	10	0	14	14	19	12	18	21	20	0	0	17	22	28	11	31	28	34	31	10	35	35	35	35	26	38	35	38	36	28	23	31	37	34	41	42	32	35	47	36	47	53	53	54	61	59	48	61	37	69	62	66	66	69	68	70	69	66	72	69	74	1	1	1	2	1	1	1	3	1	2	1	2	1	2	1	2	2	2	1	1	3	1	2	2	1	2	1	1	2	1	2	5	1	2	1	1	6	1	2	2	2	2	1	2	1	1	3	2	1	1	2	1	2	3	2	2	2	1	1	1	2	1	1	4	1	3	1	1	2	2	1	2	2	1	3	1	2	1
26500	-444.210506283622010	-442.849190284118436	-1.361315999503584	0.000049115279886	0.000026917664084	0.548050711437393	0.620649035234150	1	0	3	5	6	8	9	7	11	13	12	14	15	12	14	17	17	17	17	18	19	19	19	19	21	19	19	20	21	20	22	21	23	22	24	24	23	24	25	26	25	26	25	26	28	24	26	25	26	27	27	27	27	25	27	26	28	28	30	31	30	31	31	32	32	32	35	33	37	35	36	37	34	37	39	35	38	39	2	0	1	3	3	5	4	4	7	9	9	11	9	8	10	15	12	14	0	9	18	19	10	18	21	17	0	0	26	22	28	16	31	28	31	28	26	34	35	35	35	29	38	35	35	28	31	29	46	37	41	41	42	23	44	46	36	47	53	42	54	23	59	17	61	63	66	61	66	63	73	76	63	73	69	65	63	74	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2	1	4	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	3	1	1	2	2	3	2	1	3	1	1	1	3	1	1	2	1	1	2	2	5	1	8	2	1	2	2	2	2	1	2	1	2	1	2	3	1
27000	-449.298737033463681	-447.883670525136040	-1.415066508327619	0.000071972456282	0.000027169659211	0.377500791474136	0.541541445280575	1	0	2	6	8	8	9	10	11	13	13	12	14	14	13	16	15	19	16	16	17	18	20	18	21	19	19	19	21	20	22	22	22	22	24	22	24	24	25	26	27	25	23	26	28	24	27	24	24	28	26	28	28	26	28	29	30	29	30	30	30	31	31	32	33	32	35	33	37	34	37	35	37	36	39	36	38	38	2	0	2	3	4	4	4	5	7	7	9	7	7	15	12	15	9	13	0	12	14	19	17	21	24	20	0	0	20	22	28	13	28	28	36	28	29	33	36	35	51	25	28	35	44	31	36	29	34	32	34	40	42	48	40	39	46	31	53	53	54	48	59	48	62	63	66	29	66	66	67	37	67	70	69	65	67	66	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	2	1	3	2	1	1	3	1	2	4	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	3	1	1	1	1	1	2	3	4	1	2	2	3	1	3	2	1	1	5	3	2	2	4	1	1	1	2	2	3
27500	-407.380196542431179	-405.957635149952864	-1.422561392478289	0.000063597067531	0.000023356116140	0.367251463740515	0.716769634803726	1	0	2	6	7	8	8	9	10	12	12	12	14	14	13	16	18	18	15	17	17	19	19	18	20	19	18	18	21	20	20	22	23	22	24	23	25	24	25	24	25	25	25	27	28	24	27	24	25	27	28	27	28	26	27	29	29	29	30	30	30	31	31	32	33	32	33	34	36	35	36	37	38	36	38	37	38	39	2	0	2	3	4	4	4	5	7	7	7	7	10	11	11	15	20	14	0	13	15	19	14	16	18	20	0	0	23	22	28	23	34	31	34	34	48	31	40	34	35	29	38	40	39	36	46	29	38	32	41	41	42	48	35	47	47	36	53	53	48	61	53	62	62	59	66	61	67	66	67	68	69	70	70	68	66	74	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	3	1
28000	-419.644941864347118	-417.897638504590134	-1.747303359756991	0.000074091443832	0.000014067056787	0.189860745851570	0.614112499427892	1	0	2	5	8	7	9	9	10	11	12	12	15	13	14	17	17	19	18	17	19	19	20	17	21	19	19	19	22	20	21	21	22	22	23	24	24	24	25	26	26	26	24	26	27	26	27	25	25	27	28	27	27	27	28	27	30	29	30	31	30	32	32	32	33	32	34	34	36	34	37	37	38	37	37	38	39	39	2	0	2	3	4	4	4	4	7	7	7	9	7	9	10	15	14	16	0	13	24	19	13	15	21	20	0	0	20	22	28	20	28	28	28	34	23	33	35	35	39	37	31	39	43	36	36	32	31	37	41	41	42	48	39	36	56	47	53	53	48	29	59	48	61	59	66	64	66	66	66	68	66	67	70	65	67	74	1	1	1	2	2	1	2	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	3	1	2	2	2	2	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	2	2	3	4	1	4	2	1	2	1	3	1	2	2	3	1	2	3	2	1
28500	-422.674452740926142	-421.269354820028752	-1.405097920897381	0.000068881601301	0.000027057404515	0.392810329669407	0.651000666917798	2	0	2	5	8	8	9	10	10	12	12	14	14	14	12	15	16	17	15	18	19	18	17	18	21	19	17	19	21	19	21	22	22	22	23	24	25	24	25	25	27	25	25	27	27	25	27	25	26	27	28	27	27	27	27	28	28	29	29	30	28	32	31	32	31	33	35	33	37	35	37	35	37	35	38	37	39	38	2	0	2	1	4	4	6	5	7	9	7	10	10	15	9	15	10	16	0	17	18	19	12	18	21	20	0	0	26	22	28	9	28	28	31	34	12	34	35	35	40	17	31	33	39	31	36	26	40	42	39	39	42	37	35	44	47	36	53	42	54	61	59	65	61	63	66	42	59	66	67	61	66	66	70	72	69	74	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	5	2	2	1	1	5	1	2	1	1	4	2	3	1	2	2	4	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	1	3	4	1	2	2	2	1	1	1	1	1
29000	-424.276753052434685	-422.808275586403056	-1.468477466031635	0.000072350421232	0.000023081428413	0.319022723292383	0.695793577011489	1	0	1	6	8	8	9	10	10	12	12	14	14	13	12	15	17	19	18	16	20	19	19	19	20	19	18	19	22	19	21	21	23	23	23	24	23	23	24	25	27	25	24	26	27	25	25	25	25	27	28	27	27	27	28	29	30	29	29	31	30	32	31	32	33	32	35	35	36	33	37	37	37	36	38	38	38	39	2	0	2	3	4	4	5	5	7	9	7	11	9	15	9	15	14	14	0	12	24	19	17	12	18	20	0	0	12	19	28	23	31	28	28	31	23	31	35	35	40	37	31	39	40	34	31	29	34	42	41	35	42	48	40	46	36	46	37	53	54	48	53	54	64	59	66	65	66	63	69	68	74	66	69	62	69	74	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	1	1	1	1	2	1	2	1	1	4	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	3	2	4	2	2	2	2	3	1	1	2	1	2	1	1	2	1	2	1	3	1	2
29500	-425.827440547478488	-424.409955238515522	-1.417485308962984	0.000058169923025	0.000021760701152	0.374088532705870	0.688966288224081	2	0	2	6	8	8	9	9	10	12	13	13	14	13	14	16	18	19	17	17	19	20	17	17	21	19	17	19	21	18	21	22	22	22	25	24	24	24	23	26	26	26	24	24	27	23	27	24	26	28	28	27	27	27	29	28	29	28	30	30	30	31	30	32	31	31	34	33	36	34	36	36	38	36	39	38	38	37	2	0	2	3	4	4	4	4	7	9	9	7	11	9	14	15	20	10	0	9	12	19	11	14	18	23	0	0	26	19	28	23	31	28	44	46	17	39	34	39	39	32	39	39	44	31	36	32	39	37	41	39	37	48	35	44	47	46	53	53	54	48	53	61	61	63	66	65	63	63	67	65	67	67	69	72	67	69	1	1	1	2	1	1	2	1	1	2	2	3	1	1	1	1	1	4	1	3	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	2	1	2	3	1	3	2	1	2	3	2	1	1	1	2	1	3	2	1	3	2	1	2	1	2	1
30000	-416.828883511127344	-415.304177745851121	-1.524705765276219	0.000051720437374	0.000014407338778	0.278561812488473	0.689575191914984	1	-1	1	5	7	9	10	8	10	9	12	13	15	11	14	16	15	19	17	17	18	19	20	18	20	19	19	19	22	20	21	22	23	22	25	24	25	24	23	25	27	25	25	27	27	25	26	25	25	28	28	27	27	27	28	28	30	29	31	29	30	31	30	32	31	32	34	34	36	34	36	36	38	36	38	35	37	38	2	0	2	3	4	4	10	5	10	5	9	7	11	7	11	15	10	16	0	9	15	19	20	14	21	20	0	0	26	22	28	26	31	28	39	34	26	39	31	39	40	29	38	40	35	36	36	32	39	42	52	34	23	48	40	47	47	56	63	53	48	54	42	61	61	63	66	62	66	66	67	62	69	66	70	68	66	74	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	4	3	1	2	3	1	1	1	1	2	1	2	1	2	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2	1	3	1
30500	-461.415491728346922	-460.016792469709742	-1.398699258637187	0.000074022645076	0.000029900423135	0.403936161761140	0.625116840328563	1	0	3	5	7	7	9	9	10	12	12	13	14	13	14	15	16	18	17	17	20	18	20	18	21	18	20	19	22	20	21	21	22	22	23	23	25	23	25	25	26	22	24	27	28	24	26	25	26	24	27	28	27	27	28	28	30	27	31	31	30	31	29	32	32	31	33	34	35	34	36	37	35	36	38	36	38	39	2	0	2	3	4	4	4	5	7	7	9	11	7	7	14	15	10	15	0	12	18	19	26	14	18	17	0	0	26	22	28	20	28	28	31	34	29	34	35	35	35	23	35	35	40	36	46	10	31	26	40	44	23	32	40	36	47	47	53	63	29	37	53	48	54	63	66	65	63	67	69	68	66	73	70	68	67	74	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	2	3	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	4	2	2	1	1	3	3	2	3	2	1	2	1	3	3	2	3	4	1	1	1	3	1	1	2	3	1	1	1	2	2
31000	-406.653302869995628	-405.012291393701616	-1.641011476293996	0.000068042631532	0.000015209503936	0.223529037505705	0.657584753101121	2	1	3	5	7	8	9	9	10	13	12	13	14	12	13	16	17	16	16	16	19	18	20	17	20	18	20	19	20	19	22	21	23	22	23	24	24	25	25	24	26	25	24	26	27	25	26	25	26	27	28	28	28	27	27	28	29	28	30	30	30	31	32	33	32	32	35	35	36	34	36	36	36	36	38	37	38	39	2	0	2	3	4	5	5	4	7	7	7	9	9	9	14	15	12	14	0	13	18	19	17	16	18	20	0	0	26	22	28	12	31	28	31	31	29	43	35	35	35	32	34	40	39	31	28	20	39	42	44	41	42	48	40	44	56	39	53	53	32	54	53	62	62	59	66	64	66	66	70	65	67	67	70	68	69	67	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	1	2	1	1	1	2	1	2	4	1	2	1	1	2	1	2	1	1	3	1	2	1	2	4	4	1	1	1	1	2	1	1	1	1	1	1	1	4	2	2	1	1	1	2	1	2	2	1	3	1	1	1	2	1	2
31500	-426.790557825644839	-425.360584062248165	-1.429973763396657	0.000049880686552	0.000017855346824	0.357961128010513	0.561967671054553	1	-1	2	6	9	8	9	8	10	11	11	13	14	11	13	16	16	16	17	17	19	19	20	18	20	19	19	19	22	20	21	21	23	22	22	24	24	23	25	25	26	26	24	26	27	26	27	26	24	27	27	28	27	24	28	28	30	29	29	29	28	31	32	31	33	32	36	34	35	35	36	35	37	37	37	38	38	39	2	0	2	3	8	4	4	4	7	7	7	9	11	7	14	15	11	14	0	12	18	19	17	18	18	20	0	0	23	22	28	26	31	28	28	34	32	35	35	43	39	17	34	35	35	36	33	32	34	42	41	41	54	20	40	46	39	47	53	42	48	48	59	61	61	59	66	64	59	66	70	65	69	69	67	72	69	74	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	3	2	1	2	1	2	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	7	1	2	2	1	4	3	2	1	1	1	2	4	2	1	2	1	1	2	1	2	1	1	3	1	2	2	3	2	1	1	1	1	1	1	1	1
32000	-424.166832616909232	-422.760188801099503	-1.406643815809732	0.000062114034724	0.000024242441259	0.390289269841239	0.647636806197510	1	-1	1	3	7	8	9	8	10	12	13	12	14	12	13	17	17	17	16	17	19	18	19	18	19	20	19	19	21	19	21	21	23	22	23	23	24	25	25	24	26	26	25	27	26	25	24	25	25	24	28	27	27	26	29	27	29	29	30	28	31	30	32	32	33	32	36	34	35	34	35	36	38	37	39	37	39	38	2	0	2	3	4	4	5	4	7	9	7	9	9	9	14	15	13	14	0	11	24	19	20	18	18	17	0	0	26	22	28	13	31	28	31	28	26	36	35	35	39	17	40	40	39	47	31	32	35	17	44	41	50	29	35	47	36	56	53	42	54	42	53	61	62	59	66	65	66	59	70	68	67	69	70	68	69	67	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	2	1	1	4	1	2	1	1	2	3	1	3	1	1	2	1	4	2	3	1	2	1	2	2	2	1	3	1	2	1	2	2	1	1	1	1	2	2	2	1
32500	-454.035778074657287	-452.674867162138412	-1.360910912518888	0.000063380651352	0.000036684479867	0.578796195436272	0.645127041177715	1	0	2	5	9	7	8	8	10	13	11	14	13	14	13	16	16	18	17	17	20	19	18	18	21	20	19	19	21	20	20	21	22	22	24	24	25	25	25	26	26	26	24	26	27	23	27	25	24	26	28	27	27	27	27	28	28	30	30	31	30	31	33	33	31	32	36	34	37	34	37	37	38	36	38	37	39	38	2	0	2	2	7	4	4	6	7	7	9	11	9	15	7	15	12	16	0	12	14	19	17	15	18	15	0	0	20	22	28	23	31	28	28	31	32	34	34	35	46	21	34	35	36	34	46	26	28	37	35	41	48	26	44	40	46	47	53	53	48	61	59	62	54	60	70	62	67	66	63	64	69	63	71	68	74	74	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	2	4	1	2	4	1	4	1	1	2	1	1	2	1	2	2	2	2	2	2	1	2	3	1	1	1	1	3	2	2	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1
