step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
50000	-636.180433104287431	-634.729545530083897	-1.450887574203556	0.000129908490638	0.000043546822376	0.335211518214568	0.604259254354264	0	1	3	3	3	7	5	5	6	6	6	5	9	8	7	8	8	10	7	7	9	9	9	9	13	9	11	12	13	11	10	10	10	12	12	10	10	10	11	12	10	13	13	13	11	10	13	14	14	13	11	12	14	13	13	12	12	14	16	12	15	13	14	13	14	12	13	14	15	15	14	14	15	16	11	16	15	15	16	17	13	15	17	17	16	18	17	15	15	18	18	19	19	19	19	20	20	22	19	22	26	0	1	2	2	2	9	3	5	12	3	5	4	12	3	3	7	15	20	1	7	9	19	11	20	35	17	24	8	28	14	22	6	24	17	23	9	19	22	36	24	12	60	66	17	8	11	6	33	16	37	15	41	51	9	35	36	9	55	71	37	51	33	18	51	41	18	16	46	51	81	28	39	42	29	14	88	55	47	68	70	52	39	61	63	66	79	45	23	60	69	71	83	89	74	70	74	94	94	89	96	100	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	3	1	2	1	1	1	1	1	1	4	1	2	1	2	1	2	2	2	1	1	1	2	3	1	1	3	2	2	5	2	3	2	3	1	2	3	1	1	2	1	1	1	2	3	2	1	2	1	3	2	3	1	1	2	1	2	2	1	1	1	1	2	1	2	1	2	2	2	2	3	1	2	2	1	2	1	2	2	1	3	2	2	2
50500	-584.703073168559399	-583.298401547997400	-1.404671620561988	0.000095887045792	0.000037733101779	0.393516157136993	0.585171654135936	0	1	3	3	3	4	5	5	6	7	6	6	8	7	8	8	8	8	9	9	9	10	9	7	13	9	10	10	14	11	11	9	11	12	12	8	10	7	11	11	9	12	14	13	11	11	12	14	12	13	12	12	12	12	13	12	13	11	16	13	15	14	13	14	13	13	13	13	14	15	14	15	15	15	15	16	14	15	16	16	15	15	15	16	15	18	16	16	13	18	17	19	17	18	19	18	19	20	20	21	25	0	1	2	2	2	2	6	2	6	7	5	2	12	9	12	7	7	7	11	7	36	20	14	7	23	17	16	11	47	36	22	2	16	17	21	9	9	5	28	18	11	20	26	24	19	19	58	33	17	58	37	28	15	58	36	36	6	14	71	39	69	42	18	52	28	18	34	52	52	52	39	71	42	89	54	54	35	35	68	52	52	39	41	49	49	68	69	57	47	68	71	83	89	74	69	47	96	94	96	99	100	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	3	2	2	1	1	2	2	1	1	2	1	2	3	1	1	1	2	2	1	1	1	2	1	3	2	4	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	2	2	1	2	2	2	2	2	1	1	1	2	3	2	2	2	3	2	1	1	1	1	2
51000	-576.679815353771346	-575.209576582016780	-1.470238771754604	0.000100107132769	0.000031785884003	0.317518673485830	0.633811717508257	-1	1	3	2	3	4	5	5	6	7	6	6	7	7	8	8	8	10	8	7	9	9	8	8	13	9	9	12	12	11	10	9	10	12	12	9	10	11	12	12	10	12	14	12	11	10	12	14	14	12	13	12	14	13	14	13	12	11	14	13	15	14	11	14	13	12	13	16	15	15	14	14	15	15	13	16	15	16	15	16	15	15	16	17	15	18	17	18	16	18	18	19	18	18	19	20	20	22	20	22	26	0	1	2	2	2	2	3	5	8	7	5	6	6	9	9	7	20	7	8	7	23	13	14	20	21	17	20	41	36	36	22	11	7	17	21	7	21	22	14	33	11	18	66	16	19	6	36	18	63	37	37	41	57	14	35	58	3	21	58	57	52	20	36	52	41	26	63	64	52	65	32	36	42	11	58	32	39	72	57	64	62	60	65	49	67	68	52	77	11	61	35	83	89	89	81	74	94	96	93	99	99	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	3	1	1	3	1	2	1	1	2	1	2	1	2	2	1	1	1	1	3	1	1	3	1	2	1	1	5	1	2	1	2	1	1	2	1	2	2	2	3	1	2	2	1	1	1	1	1	2	1	1	1	2	2	4	2	3	1	1	1	2	2	1	1	1	1	3
51500	-605.595376585873169	-604.197537867302685	-1.397838718570520	0.000122955058080	0.000049861624646	0.405527234294943	0.657933228555003	-1	1	3	4	2	6	6	5	6	7	5	5	7	6	7	8	8	9	8	9	8	8	9	8	14	8	10	10	13	12	9	9	11	13	11	10	11	11	11	12	10	11	10	13	12	12	12	14	13	13	12	12	13	13	12	10	12	13	15	14	16	14	12	14	12	13	13	16	15	16	14	15	16	15	15	16	15	15	15	16	15	15	17	17	14	18	15	16	16	17	16	19	18	17	19	18	21	21	19	21	25	0	1	2	2	2	4	4	4	5	7	3	2	12	2	14	7	7	16	8	17	15	13	21	7	51	7	7	19	15	56	22	5	24	17	56	14	19	22	9	33	19	20	26	20	32	19	28	44	16	32	23	41	30	14	28	21	23	21	71	51	51	33	17	52	19	18	17	64	52	52	57	39	42	47	57	54	30	71	52	81	52	71	81	49	63	68	52	72	74	68	71	83	89	74	52	74	94	93	89	93	99	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	2	2	1	2	1	1	2	1	1	1	2	3	2	2	1	1	2	1	2	1	1	3	1	1	2	2	1	2	1	2	2	1	1	2	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	3	1	3	2	2	1	2
52000	-583.823871199188261	-582.354936759679617	-1.468934439508689	0.000083169407558	0.000026500321229	0.318630636034917	0.623280794340468	0	1	3	3	3	5	5	4	7	7	6	6	8	8	8	7	8	9	7	8	10	9	8	8	14	10	10	10	13	10	10	10	9	13	12	10	11	11	11	11	10	12	10	14	11	10	12	13	12	12	12	12	12	13	14	11	11	13	16	13	15	15	13	14	14	13	14	15	15	15	13	13	15	14	14	14	15	15	16	16	14	15	16	16	16	18	15	17	15	17	18	19	19	19	18	20	20	21	20	21	27	0	1	2	2	2	2	3	5	1	7	8	2	12	9	3	7	7	7	8	3	4	13	6	16	37	7	20	11	45	23	22	23	24	20	56	9	12	22	23	16	19	20	16	34	12	19	36	18	17	21	36	45	36	39	57	23	36	56	71	37	28	27	49	41	41	43	17	58	52	52	39	39	42	58	54	54	35	71	68	70	52	23	52	49	49	79	81	72	74	61	60	70	47	74	87	94	89	94	89	93	100	1	1	1	1	1	2	1	1	3	1	1	2	1	1	2	1	1	2	2	2	3	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	3	1	2	3	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	1	2	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	3	2	2	2	1	2	1	1	2	3	2	3	2	1	2	1	2	1	3
52500	-588.647857311930466	-587.023351476768084	-1.624505835162388	0.000112504973986	0.000025861716131	0.229871757797414	0.667919972010152	0	1	4	3	3	7	5	6	7	6	5	6	5	7	7	8	8	9	8	9	9	8	8	8	13	10	10	11	13	9	9	9	10	12	12	10	9	9	11	12	11	13	12	13	12	12	12	14	14	13	12	9	14	13	14	11	12	13	15	13	13	13	12	13	13	14	14	15	15	14	15	14	16	16	14	15	15	15	16	16	16	16	15	17	17	18	17	18	15	19	18	19	17	19	20	18	21	22	20	22	24	0	1	2	2	2	2	3	5	12	7	5	13	1	2	12	7	7	7	11	7	9	13	14	7	51	17	18	11	36	9	13	14	24	17	21	21	6	22	23	16	52	33	33	16	28	36	28	18	63	37	14	6	57	14	58	9	12	21	25	39	52	33	17	28	41	43	63	64	52	41	56	60	42	47	56	54	58	54	61	64	70	60	65	34	49	65	69	55	47	68	39	83	47	89	87	93	93	94	96	99	100	1	1	2	1	1	3	1	1	1	1	1	1	3	2	1	2	1	2	2	2	1	2	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	3	1	1	3	1	2	3	2	1	1	2	2	2	1	1	2	1	2	3	2	3	1	2	2	1	2	1	1	1	1	1	2	1	2	2	3	1	2	1	3	3	2	2	2	2	1	2	2	1	1	1
53000	-656.285244365013000	-654.794637614885232	-1.490606750127777	0.000126065770262	0.000037995926390	0.301397645938035	0.598649634958503	-2	0	2	3	4	5	4	4	5	7	5	6	8	7	8	8	8	10	8	8	10	9	9	9	13	9	10	10	14	11	8	10	8	13	12	11	9	11	12	10	10	11	13	14	11	10	12	13	13	12	11	12	13	14	13	11	12	13	16	12	15	14	12	14	12	13	14	15	14	15	14	14	15	14	14	16	15	16	16	17	14	14	16	17	17	18	17	18	15	19	18	19	19	18	19	20	21	23	19	22	25	0	1	2	2	2	4	3	2	4	7	8	9	14	9	3	7	7	24	11	10	15	31	15	20	32	33	20	11	28	23	5	23	7	17	23	9	14	5	15	20	19	24	26	26	28	11	21	42	63	37	37	46	6	35	23	9	4	14	60	23	36	42	18	55	41	24	34	55	52	69	60	30	3	57	32	57	60	77	68	89	52	35	65	66	67	69	52	59	19	70	78	81	55	89	41	36	89	96	72	96	100	1	1	1	1	3	1	1	2	1	3	1	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	2	2	1	3	2	1	1	1	3	3	1	2	1	1	1	2	1	1	4	1	4	2	4	3	2	1	2	2	1	1	1	2	1	1	1	1	1	2	4	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	3	2	1	1	5	2	5	5	3	2	2	2	1
53500	-651.494463212504115	-649.969731656077784	-1.524731556426284	0.000114302865426	0.000031838620447	0.278546126807262	0.542981895421030	-1	1	3	2	3	5	5	5	6	7	5	6	8	8	8	8	9	10	9	8	8	8	7	9	14	10	11	11	14	12	10	10	10	11	11	9	9	11	11	12	10	12	11	13	12	12	12	13	12	12	13	11	13	13	12	12	12	14	15	13	14	15	13	13	13	13	13	15	16	15	14	14	15	15	14	14	16	16	16	16	14	15	16	18	16	18	16	17	16	18	18	20	18	18	20	17	19	21	20	22	25	0	1	2	2	2	2	3	3	6	12	5	2	8	23	9	7	7	20	5	7	9	12	6	16	55	17	26	8	35	35	22	6	20	17	9	9	21	22	4	33	37	18	26	26	28	19	39	24	17	39	23	11	35	39	21	2	9	21	51	6	35	42	27	41	8	43	34	28	65	64	46	39	42	11	39	56	32	71	74	81	19	35	28	49	63	79	14	71	47	79	58	68	56	89	90	29	89	89	96	99	100	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	4	1	1	1	3	1	2	2	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	3	3	1	1	1	4	2	2	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	6	2	2	3	1	1	1	2	2	2	2	3	2	4	1	3	1	3	2	3	1	1	3	1	2	2	1	2
54000	-648.737115950441193	-647.317437964755641	-1.419677985685519	0.000120682808996	0.000044783407608	0.371083570066414	0.519761034006472	0	1	4	4	3	6	5	5	5	6	6	6	8	8	9	8	8	9	8	8	9	10	7	9	13	9	10	10	13	10	9	9	10	13	12	8	10	11	11	10	11	11	13	13	11	10	12	12	12	13	12	11	14	13	13	12	13	13	15	13	16	14	13	14	13	14	14	15	15	15	15	13	14	15	14	15	13	14	16	17	13	15	16	16	17	17	17	15	15	18	18	19	18	18	19	20	20	21	21	22	26	0	1	2	2	2	4	3	5	2	7	2	2	12	9	3	7	7	20	2	7	36	9	9	16	41	17	17	12	13	36	6	9	24	17	8	12	36	31	16	15	5	15	26	42	11	14	19	16	17	37	23	12	23	51	21	12	21	30	53	6	28	42	17	28	52	42	63	19	81	81	78	39	10	51	54	32	6	51	77	35	52	51	77	49	63	79	68	51	28	79	82	65	89	89	58	93	61	94	96	96	100	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	3	1	1	2	1	1	2	1	1	2	2	1	1	3	1	2	3	1	1	2	2	1	3	2	3	1	2	1	2	2	2	2	2	1	4	1	2	4	2	1	1	3	4	1	2	2	1	1	1	4	1	2	1	1	4	1	1	3	4	1	2	2	2	2	1	2	2	1	1	2	2	1	2	4	2	2	3	1	2	1	1	1	2
54500	-551.677794395748720	-550.221208573569356	-1.456585822179406	0.000072422001410	0.000023878788433	0.329717323030513	0.685953022915621	0	1	4	3	3	6	6	4	6	7	5	6	8	6	9	7	8	8	8	9	9	9	9	8	13	10	11	12	13	10	11	9	11	13	12	11	9	9	11	11	10	10	12	14	12	12	12	14	12	12	13	11	14	12	13	11	11	13	16	13	15	14	13	12	13	13	14	15	15	16	14	14	15	16	14	16	15	15	16	14	13	15	16	17	16	18	16	17	15	18	18	19	18	18	20	19	21	22	20	22	26	0	1	2	2	2	2	3	5	3	7	8	3	6	3	3	7	7	16	1	16	9	13	14	7	6	17	18	41	57	19	22	14	24	17	56	12	9	13	37	18	19	24	26	43	41	19	19	24	17	36	57	19	30	37	56	23	37	35	71	39	28	42	49	41	4	43	49	81	81	69	60	39	42	89	54	54	55	23	68	52	52	60	65	63	67	79	69	15	47	79	37	83	74	89	65	93	94	96	74	99	100	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	2	1	3	1	2	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	2	1	1	1	2	1	1	1	1	3	1	2	1	1	2	2	1	1	1	4	1	1	4	2	1	2	4	1	2	1	2	1	2
55000	-634.532449357276732	-633.053706380300127	-1.478742976976563	0.000137560853070	0.000042714900680	0.310516398575200	0.638290461324272	0	1	3	3	3	7	4	4	5	7	6	6	8	7	8	8	7	9	8	6	9	10	8	8	13	9	10	11	13	11	11	9	10	12	13	11	10	9	12	10	9	12	13	13	11	11	13	14	14	12	13	11	12	12	11	11	13	13	15	14	15	15	13	13	13	12	12	15	15	15	15	14	15	15	14	15	15	15	17	16	17	16	17	16	16	16	17	18	15	18	19	19	17	18	20	19	19	21	21	22	26	0	1	2	2	2	12	2	5	2	20	5	9	12	12	3	20	20	20	5	7	14	13	14	7	23	7	18	41	31	32	15	14	16	27	21	21	15	13	36	24	5	33	17	20	41	19	56	42	17	37	30	12	32	9	21	11	21	55	39	39	35	75	56	7	46	16	16	65	41	56	28	36	42	35	9	25	23	39	68	36	77	21	65	67	34	28	69	82	53	68	30	83	74	82	79	93	25	94	96	99	100	1	1	1	1	1	1	2	1	3	1	1	1	1	1	3	1	1	2	2	1	1	2	1	2	3	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	3	3	1	2	1	1	3	1	1	3	2	5	1	3	2	1	1	1	1	1	1	7	1	1	2	1	2	2	2	1	2	1	5	1	4	1	1	2	1	5	2	2	2	3	1	1	2	2	4	1	1	1	2	1	2	2	1	1	2
55500	-593.137150485280245	-591.579487927302466	-1.557662557977769	0.000127832417910	0.000033246187543	0.260076341251392	0.721675043372460	0	1	3	3	3	6	5	5	6	7	5	4	7	7	9	8	7	9	8	7	9	8	9	8	12	9	11	10	12	11	11	10	9	11	12	10	10	10	11	11	10	12	14	14	10	8	12	13	13	13	13	12	13	13	14	13	11	14	14	12	15	14	12	13	13	13	14	16	15	15	14	14	15	15	15	15	15	16	15	17	17	13	17	17	17	19	17	17	16	19	18	18	17	19	19	19	20	22	20	23	26	0	1	2	2	2	11	3	5	5	7	5	2	6	9	13	20	7	20	9	7	14	9	14	20	23	17	20	19	8	37	22	6	24	17	36	19	4	22	23	33	19	33	66	26	19	8	21	33	17	15	36	28	21	14	57	23	36	35	52	36	65	42	17	6	57	63	34	79	64	28	39	25	49	29	60	54	35	59	52	65	70	39	64	63	34	79	89	60	29	68	59	68	74	74	87	93	74	94	93	99	100	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	3	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	4	3	2	1	2	4	2	2	1	1	2	1	2	1	1	1	2	2
56000	-623.655396047646036	-622.241962890788955	-1.413433156857110	0.000121552406221	0.000046173659533	0.379866273064755	0.630949572508416	-2	1	3	4	2	6	5	4	6	7	5	6	7	7	8	9	7	9	8	8	8	8	9	9	13	10	11	10	14	11	11	8	8	10	9	10	11	11	11	10	11	11	14	13	10	12	12	14	13	13	13	12	13	13	13	12	12	14	16	13	14	14	14	14	14	13	14	14	15	16	14	15	15	15	14	15	15	14	16	17	16	15	16	17	16	17	15	17	15	19	18	18	18	18	19	20	21	22	19	21	26	0	1	2	3	2	2	3	5	4	7	8	2	3	9	6	20	7	7	11	7	9	13	14	33	36	20	16	15	46	35	22	13	7	13	9	4	36	22	23	33	20	33	49	34	19	19	11	24	20	37	37	19	56	14	30	45	21	56	71	39	41	66	34	52	56	7	34	52	52	52	23	54	66	58	18	78	58	23	68	52	61	19	47	49	67	52	55	72	56	79	39	69	74	74	86	74	99	94	89	93	100	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	3	1	2	1	1	2	2	1	2	1	2	3	2	3	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	4	2	1	1	2	2	1	1	1	2	1	1	3	1	2	1	3	2	2	1	3	1	1	1	1	3	1	2	1	1	3	1	2	3	1	2
56500	-628.690934825132899	-627.259496760117145	-1.431438065015717	0.000119878330722	0.000042702184071	0.356212701780043	0.643330520841763	0	1	2	3	4	6	5	6	7	5	5	4	7	7	7	8	9	8	8	9	10	8	9	8	14	10	10	10	14	12	10	9	10	12	12	9	9	10	11	10	10	13	13	13	9	12	11	13	12	12	13	9	12	12	13	12	10	14	15	13	15	14	13	13	12	12	14	14	15	15	14	14	15	15	13	16	16	15	15	16	17	15	14	17	17	17	16	17	15	18	19	19	18	19	18	19	20	23	19	22	26	0	1	2	2	2	2	12	11	8	3	2	2	6	6	7	10	16	7	11	7	36	13	14	10	56	18	18	11	51	21	22	9	20	26	36	9	9	22	23	20	19	18	26	16	8	5	8	17	17	28	47	6	47	28	57	21	9	9	58	57	28	33	16	28	28	18	49	65	52	52	23	57	24	51	9	57	35	72	68	70	79	46	45	67	67	79	83	72	28	79	88	69	28	47	86	89	93	99	89	89	99	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	3	3	2	2	1	1	1	1	2	1	1	2	3	1	2	3	2	2	2	1	2	1	1	2	2	3	2	3	1	2	2	2	1	1	1	1	1	3	1	1	1	1	2	2	2	1	2	4	5	1	2	1	2	2	3	3
57000	-590.668944330489353	-589.076348764957288	-1.592595565532029	0.000121350913249	0.000029522458464	0.243281716414342	0.613622798842776	0	1	3	4	3	7	5	6	6	6	4	6	9	8	8	9	9	8	9	7	8	10	9	9	14	10	10	10	13	11	10	10	10	12	13	10	9	11	11	11	11	11	12	14	12	11	13	13	14	12	12	12	13	12	14	12	12	13	15	13	13	13	12	13	14	14	14	15	15	15	14	14	15	16	14	15	13	13	17	16	16	15	17	17	17	17	17	16	16	18	18	19	17	18	19	20	19	22	20	22	26	0	1	2	5	2	2	3	11	5	7	5	4	6	4	3	7	18	7	5	7	9	6	14	20	77	17	7	6	19	21	13	14	24	17	56	9	21	31	23	20	19	7	27	26	37	8	50	33	34	20	37	28	57	32	57	21	28	56	78	6	52	42	17	52	77	24	42	61	52	52	39	78	33	28	19	32	39	39	68	15	52	39	52	49	49	68	70	82	47	80	59	70	89	89	52	93	89	96	89	96	100	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	2	1	2	2	2	1	2	3	3	2	1	1	1	3	2	2	2	1	2	2	1	1	2	1	2	3	1	1	3	2	2	1	2	1	1
57500	-676.574965539494315	-675.045502629120392	-1.529462910373971	0.000122438128600	0.000033756666358	0.275703873821582	0.626722297983409	-1	1	3	4	2	5	5	4	7	7	5	5	7	7	7	8	8	9	8	9	8	8	8	7	14	10	11	12	14	12	10	8	10	11	12	10	10	8	12	10	11	11	13	13	10	12	12	13	13	12	12	11	13	11	13	13	13	13	16	13	14	12	11	14	14	14	13	15	15	14	14	13	15	16	14	14	15	16	16	14	16	16	15	14	16	18	16	17	14	18	18	19	18	16	18	19	20	21	21	22	24	0	1	2	2	2	4	4	5	4	7	5	4	6	2	2	7	7	7	11	7	9	6	11	7	60	20	24	45	56	9	22	6	15	17	21	32	21	4	15	24	3	14	34	26	19	15	41	24	33	14	9	6	15	32	9	21	36	32	71	32	41	27	20	35	27	43	42	30	30	35	57	39	62	89	54	32	75	23	68	52	70	60	60	67	84	70	61	53	28	69	30	70	41	89	65	47	74	14	96	99	100	1	1	1	2	1	1	1	1	1	1	1	1	1	3	3	2	1	2	1	1	1	1	1	1	1	1	3	1	1	3	1	1	2	2	2	1	2	2	2	2	5	2	1	2	1	2	1	2	2	2	2	2	3	1	2	2	1	3	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	3	1	4	1	2	2	2	1	1	2	2	1	3	1	1	2	2	2	1	2	3	2	7	1	1	1
58000	-649.391104316565247	-647.976824679286779	-1.414279637278498	0.000121638934034	0.000046056637432	0.378634010548594	0.655176484947267	-1	1	3	4	3	6	5	6	7	7	4	7	9	7	8	8	9	9	7	8	10	9	9	9	14	10	10	11	13	11	10	9	10	11	12	10	10	11	10	12	10	12	12	11	11	11	12	13	12	12	13	10	12	12	14	12	12	13	15	13	13	14	13	13	14	13	12	15	15	15	13	15	14	15	14	16	16	15	17	17	14	15	15	17	15	17	16	17	15	18	17	19	18	18	19	19	21	22	21	20	26	0	1	2	2	2	2	3	5	4	7	5	6	19	2	3	7	19	20	5	7	14	8	15	20	23	17	18	15	37	9	22	4	24	17	23	9	8	22	9	33	6	10	20	26	52	6	9	42	34	19	14	8	41	23	56	21	36	23	71	28	35	42	43	41	58	26	16	65	81	35	37	71	33	58	54	35	56	58	68	70	47	39	61	49	51	68	64	72	47	68	71	68	74	89	70	79	96	94	74	35	99	1	1	1	2	1	3	2	2	1	1	1	1	1	3	2	2	1	1	3	2	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	3	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	1	3	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	4	2	2	3	2	1	2	2	2	2
58500	-587.987434341512653	-586.344032147675875	-1.643402193836790	0.000092793870413	0.000020659659440	0.222640346269495	0.672174662781895	-2	1	3	3	3	4	5	6	5	7	5	6	7	7	8	9	9	9	9	8	8	8	9	8	12	10	11	10	13	11	10	9	10	13	9	10	10	10	11	12	11	12	14	13	11	12	13	11	14	12	12	12	13	13	14	12	11	12	16	13	14	15	11	12	11	12	14	16	16	16	14	14	14	16	14	16	15	15	15	16	16	14	17	17	17	18	16	18	16	18	18	19	18	15	20	20	21	23	20	22	25	0	1	2	2	2	2	3	5	6	7	5	6	12	9	6	7	7	7	11	7	9	13	14	7	23	20	16	19	19	35	22	13	17	24	9	32	21	22	15	18	8	33	66	18	6	19	36	24	63	37	37	28	36	32	56	36	21	21	71	39	65	34	18	19	11	17	63	79	61	52	39	60	17	47	54	75	56	30	47	52	65	39	41	67	63	68	45	72	29	79	60	83	89	47	69	93	89	96	74	99	100	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	3	1	2	2	3	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	2	1	2	3	1	2	1	2	1	2	2	1	1	2	1	2	2	2	2	3	1	3	1	2
