step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
76500	-265.895903299740723	-264.505754099229705	-1.390149200510998	0.000070821716822	0.000029814187134	0.420975210309463	0.685871772360420	0	2	8	7	11	11	10	12	13	13	13	14	15	16	16	18	17	18	18	16	19	19	22	21	20	21	21	23	23	24	22	22	25	24	25	26	25	30	28	28	28	28	31	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	20	10	14	20	11	18	0	19	21	19	22	18	22	24	16	18	22	32	29	25	35	28	39	36	28	36	35	44	36	44	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	3	2	2	1	1	2	1	1	2	2	2	1	2	1	2	3
77000	-290.602372614417391	-289.152956887181006	-1.449415727236405	0.000081776277098	0.000027531935881	0.336673872397638	0.586732549185700	-1	4	8	7	10	10	9	12	12	12	13	15	14	15	17	17	18	17	18	20	18	17	19	20	21	22	24	21	22	21	23	23	25	24	27	26	27	29	29	28	29	29	30	31	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	7	11	13	14	15	16	18	0	11	21	16	22	31	22	24	16	14	22	32	29	25	19	26	36	35	28	35	35	41	36	44	1	2	1	1	2	1	1	1	1	1	2	2	1	1	4	1	3	1	1	2	1	1	2	1	2	2	1	2	2	2	4	3	1	1	2	5	2	2	2	4	2	1	1	3	3
77500	-281.200174504806967	-279.749733241242780	-1.450441263564196	0.000101270455726	0.000033991733123	0.335653008363235	0.594155106641540	1	4	7	8	11	11	11	13	12	13	14	15	15	14	17	18	18	18	19	18	19	19	21	21	21	22	23	23	22	23	21	24	25	24	27	25	27	30	29	28	28	30	31	30	33	0	1	0	0	4	3	3	7	6	9	7	10	6	0	11	11	13	14	7	7	18	0	11	21	20	22	18	22	24	25	21	22	32	29	36	20	32	35	41	28	36	35	39	23	42	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	3	1	3	3	4	1	1	3	1	1	1	2	2	1	1	1	2	1	1	1	3	1	2	1	3	2	2	1	5	1
78000	-292.584567092961038	-291.045968708656460	-1.538598384304596	0.000090419687872	0.000024449997147	0.270405679588332	0.527926731020659	0	4	7	7	12	10	10	13	13	11	13	13	15	16	17	18	17	18	17	20	19	18	22	20	21	22	25	23	23	23	20	23	26	24	26	24	27	30	27	27	29	29	30	31	33	0	1	0	0	4	3	3	7	6	6	7	10	6	0	11	11	10	14	11	11	18	0	11	21	11	22	21	22	24	19	18	22	32	29	23	23	32	25	36	32	39	20	39	41	44	1	1	1	1	3	2	1	1	2	1	1	1	3	1	2	3	3	1	1	3	1	1	4	1	5	2	4	3	2	3	1	2	2	1	2	1	3	3	2	1	1	4	1	1	1
78500	-264.176427321504889	-262.744176070880542	-1.432251250624365	0.000098534222741	0.000035004598612	0.355253206838379	0.607696921406304	-1	3	8	7	11	11	10	12	12	12	12	15	15	15	17	17	18	17	17	19	19	19	21	21	22	21	23	22	23	23	22	24	24	24	27	25	26	29	27	28	29	29	31	29	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	10	14	7	16	18	0	16	21	20	22	21	22	24	23	18	22	28	24	25	19	22	36	36	37	39	35	44	39	44	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	4	1	1	1	1	1	2	2	1	2	2	1	2	2	1	2	4	3	3	2	1	1	1	1	1	1	2
79000	-274.347340980812305	-272.932122763709344	-1.415218217102959	0.000092188869353	0.000034781352430	0.377283642522318	0.639926067468617	1	2	7	7	9	10	10	11	12	13	13	14	15	16	17	16	18	17	19	20	19	19	22	20	20	21	23	22	22	24	22	22	25	24	27	26	26	29	28	29	30	29	31	29	34	0	1	0	0	4	3	3	7	6	6	7	10	12	0	11	11	13	14	16	16	18	0	25	21	16	22	21	22	24	23	18	22	32	29	36	23	28	35	35	33	39	35	39	35	43	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	1	2
79500	-271.854845972882117	-270.435473491685570	-1.419372481196543	0.000114408403686	0.000042502425723	0.371497410628049	0.716802083662717	0	2	7	7	11	11	10	13	12	13	13	14	16	15	18	17	17	18	18	19	19	18	20	21	22	21	24	21	22	24	23	23	25	24	27	23	27	30	28	27	30	26	30	30	33	0	1	0	0	4	7	3	7	6	9	7	10	10	0	11	11	10	14	8	8	18	0	19	21	16	22	31	22	24	20	18	22	32	24	42	20	33	42	42	32	39	36	39	39	44	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	3	1	1	1	2	3	1	1	2	1	2	3	2	2	1	1	2	2	2	1	2	1	1	1	1	1
80000	-263.834905793513599	-262.445654772167131	-1.389251021346465	0.000113897855847	0.000048172742765	0.422946879965852	0.605652245511212	0	2	7	7	11	11	11	12	13	12	12	13	15	15	16	17	18	19	17	19	18	19	21	20	22	22	24	22	22	23	23	23	25	24	27	25	27	29	29	29	30	29	29	31	34	0	1	0	0	4	3	3	7	10	6	7	10	6	0	7	11	13	21	11	11	14	0	11	21	20	22	21	22	24	20	18	22	32	29	25	20	28	36	35	37	43	30	35	39	44	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	3	1	1	3	2	2	1	3	1	1	2	3	2	1	2	2	2	1	1	3	4	2	2	1	1	1	3	1	1	2
80500	-266.059625374374491	-264.432498871248754	-1.627126503125740	0.000106277204353	0.000024320442733	0.228839692205206	0.611535092475815	1	3	7	6	11	11	10	13	13	12	12	14	15	15	18	16	17	17	17	19	19	18	22	21	21	21	25	22	23	24	23	23	25	24	28	26	26	31	28	28	29	29	29	31	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	7	19	18	0	16	21	20	22	31	22	24	25	21	22	22	24	30	23	28	35	36	37	36	20	36	41	44	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	3	1	1	1	3	1	2	2	1	2	1	1	2	3	3	2	2	2	2	2	1	1	1	4	2	1	2
81000	-279.458542449083438	-278.037207264655024	-1.421335184428443	0.000099654237568	0.000036758969085	0.368865087750669	0.602814504628304	0	3	8	6	10	11	10	13	13	12	14	14	15	15	17	17	19	18	16	20	19	19	22	21	22	22	23	22	23	23	24	23	26	25	27	26	27	31	27	28	29	29	31	31	34	0	1	0	0	4	3	3	7	7	6	8	10	10	0	7	19	13	14	11	19	18	0	16	21	20	22	21	22	24	23	18	22	32	29	20	20	32	36	20	28	35	36	39	42	41	1	1	1	1	3	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1	2	2	2	1	1	2	2	1	1	3	4	2	2	3	2	1	2	2	1	3
81500	-277.984686755570920	-276.596404492818522	-1.388282262752399	0.000062795833724	0.000026695724343	0.425119355209521	0.644792807158882	1	3	8	7	10	10	11	12	13	13	14	15	15	16	16	18	17	17	18	19	19	18	20	20	21	21	22	23	22	23	23	24	25	24	27	26	25	28	29	28	28	29	30	31	33	0	1	0	0	4	3	6	7	6	6	7	10	9	0	11	9	13	14	11	11	18	0	19	21	16	22	21	22	24	20	18	22	28	27	30	16	32	23	36	37	36	38	41	39	44	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	4	1	1	1	2	1	1	1	1	2	1	2	3	2	2	3	3	1	1	2	3	1	3	2	2	1	1	1	1	1
82000	-263.072546505588036	-261.512135964959839	-1.560410540628194	0.000113247184897	0.000029292663153	0.258661291931069	0.645194548715046	0	3	7	7	11	10	9	11	12	12	14	15	14	15	17	17	18	17	18	19	19	18	21	21	20	22	24	21	22	23	21	24	26	24	26	26	28	30	28	28	29	29	31	30	35	0	1	0	0	4	7	3	7	6	6	7	13	10	0	11	11	13	14	11	11	18	0	16	21	16	22	21	22	24	20	18	22	32	29	23	23	33	30	35	33	39	35	44	35	44	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	3	1	1	2	1	2	2	2	2	1	2	2	4	1	1	3	3	2	3	1	1	1	2	1	2	2
82500	-273.930269619590831	-272.496327808117030	-1.433941811473785	0.000105434096153	0.000037248173923	0.353283949710388	0.595217073436696	0	3	7	7	10	11	10	13	12	12	13	14	15	14	17	16	18	20	18	18	18	19	20	22	19	21	24	23	21	24	22	23	25	24	27	26	26	30	28	29	30	29	31	30	34	0	1	0	0	4	7	3	7	6	6	7	6	10	0	16	11	13	14	11	8	14	0	16	29	19	22	29	22	21	25	21	22	28	29	30	30	32	42	36	32	39	30	44	39	44	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	3	2	2	1	1	2	1	1	1	2	2	2	3	1	1	1	2	2	1	1	1	1	2	2	3	1	1	3
83000	-299.263536692446110	-297.863664351562761	-1.399872340883320	0.000109788570272	0.000044113695819	0.401805904833817	0.610082178321803	-1	4	7	6	11	11	10	12	13	12	13	14	15	16	18	18	17	20	19	19	18	18	22	21	20	21	24	21	22	23	24	22	23	24	27	26	26	31	28	27	29	28	30	31	33	0	1	0	0	4	7	3	7	6	6	3	10	10	0	11	11	12	14	8	11	14	0	25	18	16	22	29	22	18	20	29	22	26	29	19	16	33	36	36	32	36	20	39	39	38	1	2	1	1	2	1	1	1	2	1	3	1	2	1	2	2	1	3	3	3	1	1	1	1	2	2	1	2	1	2	1	2	1	1	5	4	2	3	1	2	1	4	1	1	1
83500	-278.808427230480959	-277.362678854720116	-1.445748375760835	0.000084892348098	0.000028897341452	0.340399836962732	0.528105337956785	1	3	6	8	11	11	10	13	12	13	14	15	16	15	18	17	19	18	18	19	19	18	21	21	21	20	23	21	22	23	24	22	25	25	27	25	27	30	28	29	29	29	30	31	35	0	1	0	0	4	7	3	7	6	9	7	10	10	0	11	7	13	14	11	7	18	0	19	21	20	22	21	22	24	23	18	22	28	29	25	20	32	36	20	33	36	20	39	41	42	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	4	2	1	2	5	1	1	2	1	1	1	3	2	1	1	2	2	2	3	3	4	2	2	3	2	2	6	1	1	4
84000	-264.385350716533651	-262.972616755137551	-1.412733961396120	0.000105540072213	0.000040199651964	0.380894679352451	0.542786379827968	1	3	7	6	11	11	11	12	12	12	12	14	14	15	17	18	19	17	19	19	18	18	21	20	22	21	24	21	22	23	23	22	25	24	27	26	26	30	28	27	30	29	29	31	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	7	13	14	7	15	18	0	7	21	16	22	29	22	24	20	14	26	28	29	30	23	26	30	35	28	39	35	36	39	39	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	3	2	1	4	1	1	1	5	1	2	2	1	2	2	2	4	1	2	1	2	2	2	3	1	3	1	1	2	1	3
84500	-292.532828151222020	-291.142315768201911	-1.390512383020097	0.000091779207118	0.000038564624474	0.420189122190560	0.492815055178273	1	3	8	8	10	11	10	11	13	12	11	14	14	16	14	16	18	18	17	19	19	19	22	21	21	21	25	23	22	23	22	24	25	25	26	26	27	29	29	29	30	28	30	31	33	0	1	0	0	4	7	3	7	6	6	7	9	10	0	11	9	13	14	11	16	18	0	15	21	7	22	21	22	24	19	14	22	28	29	19	25	28	30	42	32	36	30	36	42	44	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	3	2	1	1	3	1	5	1	2	2	1	3	3	2	1	2	5	3	2	3	1	2	3	4	2	1	1
85000	-279.382331850061007	-277.811323420834867	-1.571008429226156	0.000088429877388	0.000022404845308	0.253362844890947	0.639109471706523	0	4	6	8	12	11	10	12	13	13	13	14	14	15	16	17	17	18	19	19	19	18	22	21	20	21	25	23	22	23	23	23	25	24	27	26	26	31	29	29	30	29	29	31	34	0	1	0	0	4	3	3	7	6	6	8	10	10	0	7	11	13	14	11	16	18	0	11	21	16	22	21	22	24	16	18	22	32	29	30	23	22	42	35	28	39	35	36	39	41	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	3	1	1	4	1	1	1	4	1	2	1	3	3	1	3	2	2	1	1	2	2	4	1	2	2	1	2	2	2	1
85500	-270.781762165707448	-268.849846246051015	-1.931915919656430	0.000096681956091	0.000014483697819	0.149807662202388	0.621513528054015	1	3	7	7	11	10	9	12	12	12	13	14	15	16	16	14	19	18	18	17	19	18	20	21	22	21	23	22	23	22	22	22	25	23	26	27	26	30	28	28	29	29	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	16	11	18	0	20	21	20	22	21	22	24	19	21	22	32	24	25	25	33	36	36	37	36	35	39	36	39	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	3	2	2	2	2	2	1	2	1	1	1	3	1	2	1	2	1	1	1	2	3
86000	-284.143740847516256	-282.768034746821911	-1.375706100694370	0.000075525662504	0.000034687426596	0.459280004257226	0.593490667890746	0	3	7	6	10	11	9	13	13	13	13	15	16	14	17	16	19	17	17	20	18	18	21	21	22	20	23	22	23	22	23	22	25	24	27	26	27	31	29	28	30	28	29	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	16	18	0	19	21	19	22	21	22	24	23	18	22	32	24	30	19	32	36	36	32	39	30	36	35	44	1	2	1	1	3	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	3	2	2	1	2	2	2	1	2	4	4	3	2	2	1	2	2	2	2
86500	-278.393538203414892	-276.892589196632912	-1.500949006782004	0.000085975942394	0.000025275954897	0.293988692576669	0.553869307416553	1	4	8	7	11	11	10	12	13	12	13	14	15	15	18	18	19	20	16	18	19	19	21	21	20	22	25	23	22	24	23	22	26	24	26	25	27	31	26	28	29	29	30	30	35	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	19	13	21	11	19	14	0	19	21	20	22	29	22	21	23	18	22	28	29	30	23	32	30	36	22	36	30	36	41	41	1	2	1	1	2	2	1	1	2	1	2	2	3	1	4	2	2	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	2	4	1	5	2	3	2	1	3
87000	-289.401161637127416	-287.782862453899725	-1.618299183227691	0.000103731824573	0.000024102667365	0.232355571336711	0.593345492885873	-1	3	8	7	11	11	11	13	12	13	13	14	14	15	17	18	17	17	18	19	19	18	22	20	21	21	24	22	23	22	23	24	26	22	26	25	24	29	29	28	30	30	31	30	35	0	1	0	0	4	3	3	7	6	9	7	10	6	0	11	7	13	14	11	6	18	0	25	21	20	22	21	22	24	25	18	22	32	24	23	20	26	23	36	33	39	35	39	35	44	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	3	2	1	2	5	1	1	1	1	2	2	2	2	2	1	3	3	1	1	2	3	2	4	2	1	1	3	1	1	2
87500	-297.621415044727257	-296.231148639020432	-1.390266405706807	0.000113901108403	0.000047920569557	0.420720836071969	0.571293680976927	1	4	8	8	11	11	11	12	12	13	14	14	16	16	18	17	19	18	16	19	18	18	19	22	22	22	24	22	23	21	24	22	26	24	28	25	27	30	29	29	29	29	27	30	34	0	1	0	0	4	3	3	7	3	6	8	10	10	0	11	19	13	14	11	19	14	0	19	18	23	22	21	22	21	23	18	22	32	24	36	20	33	16	43	37	43	20	36	41	44	1	2	1	1	2	2	2	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	3	2	3	2	3	3	2	2	1	3	1	5	2	2	1	5	1	1	3
88000	-283.051041466992558	-281.680732319644221	-1.370309147348343	0.000070457999149	0.000033798766120	0.479700907321902	0.527279818037129	0	3	6	7	9	10	10	12	13	13	13	15	15	13	17	17	18	18	18	19	19	17	21	20	22	21	25	23	23	23	22	22	25	23	25	26	28	30	28	27	30	29	31	31	33	0	1	0	0	4	3	3	7	6	6	8	9	9	0	11	11	10	14	11	16	18	0	20	18	19	22	21	22	24	25	18	22	32	24	23	35	33	35	36	28	39	19	41	39	42	1	2	1	1	1	2	3	1	2	3	1	1	1	1	1	2	2	3	2	1	1	1	1	1	3	2	3	3	2	1	2	3	2	2	3	1	1	2	1	2	1	5	1	2	2
88500	-301.929052206064569	-300.484159499519762	-1.444892706544785	0.000093999554656	0.000032080798108	0.341286703165719	0.693174880210653	1	3	7	7	11	11	10	12	13	13	14	15	15	15	16	17	19	17	18	19	18	18	22	21	19	22	22	22	23	22	22	22	24	24	26	26	27	30	29	29	28	28	31	31	33	0	1	0	0	4	3	3	7	6	6	7	7	10	0	11	6	13	14	7	11	18	0	25	21	19	22	21	22	24	25	18	22	28	24	23	20	28	23	41	22	36	20	42	36	44	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	2	4	5	1	1	2	1	1	2	2	2	1	1	2	2	1	2	1	4	2	3	1	5	1	5	1	2	1
89000	-287.704367618069966	-286.259588965109231	-1.444778652960748	0.000127142752210	0.000043407226026	0.341405430287348	0.535054975842691	1	3	8	7	11	10	11	12	12	12	13	13	16	15	17	17	18	16	18	18	17	18	22	19	20	20	24	22	22	23	23	23	25	24	27	26	28	30	27	28	29	30	31	31	34	0	1	0	0	4	3	3	7	6	6	3	6	6	0	11	11	13	14	11	11	18	0	25	21	20	22	21	22	24	20	18	22	32	24	23	25	32	16	30	26	35	11	39	41	44	1	1	1	1	2	1	2	1	2	1	2	1	3	1	2	2	1	1	3	2	1	1	1	1	1	1	4	2	2	2	3	2	1	3	3	2	3	6	2	5	1	9	2	1	1
89500	-282.216926392802577	-280.827455249270940	-1.389471143531613	0.000092913478864	0.000039252225136	0.422459966151048	0.617016593768985	0	3	7	7	12	11	9	12	13	12	13	14	15	16	17	17	19	19	18	17	17	18	21	19	21	21	23	23	23	23	22	23	24	23	27	26	28	31	28	29	29	27	30	30	32	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	11	14	0	20	21	19	22	21	26	24	25	18	22	32	24	23	23	33	23	35	32	39	30	19	39	43	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	4	1	2	1	2	2	1	2	3	2	2	3	1	4	1	2	5	1	1
90000	-287.205503815834902	-285.506027955354966	-1.699475860479942	0.000075672471189	0.000015412762723	0.203677274987569	0.562328315808147	1	3	6	7	11	8	11	12	11	12	12	15	14	15	16	16	17	18	18	19	19	18	21	21	21	20	24	21	23	24	22	23	24	23	25	25	28	30	28	28	28	29	30	29	34	0	1	0	0	4	3	3	7	6	6	3	10	10	0	11	11	13	14	16	16	18	0	7	21	19	22	21	22	24	25	18	22	28	24	30	23	32	35	36	32	36	35	39	36	44	1	2	1	1	2	1	2	1	2	2	3	2	1	1	2	2	2	1	2	2	1	1	3	1	1	1	3	2	2	1	2	1	2	1	1	3	2	2	2	2	2	2	1	1	2
90500	-274.575259924035436	-273.150164325335027	-1.425095598700407	0.000090510201888	0.000032944661908	0.363988381648788	0.651870066388756	0	3	8	7	11	10	9	12	12	13	14	14	14	15	18	17	15	19	17	19	18	19	21	22	22	21	23	22	22	24	22	23	26	25	28	26	26	30	28	28	29	29	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	6	0	16	8	13	21	11	19	14	0	19	21	20	22	21	22	21	23	21	22	28	29	36	20	28	20	36	22	39	23	39	39	44	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	1	1	1	2	2	1	2	2	2	1	4	2	2	2	2	2	2	1	1	4	2	6	1	4	1	3	1	1	1
91000	-259.868703439281262	-258.461572673514070	-1.407130765767218	0.000078220105551	0.000030467301743	0.389507295189448	0.682542835120261	0	3	7	7	11	11	10	13	12	12	14	14	15	15	17	17	19	18	18	20	19	18	22	20	21	22	23	22	23	23	22	22	26	24	26	26	28	29	28	26	30	29	30	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	19	18	0	19	21	16	22	21	22	24	20	18	22	32	24	25	23	22	35	36	28	36	20	39	41	41	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	3	2	4	2	1	2	2	5	1	1	2
91500	-290.973773710057344	-289.608933713559281	-1.364839996498056	0.000055558168311	0.000028304381955	0.509454915727528	0.473740493765658	1	3	4	7	11	10	9	13	13	12	12	14	15	15	17	17	19	17	17	20	19	18	22	20	21	21	24	22	21	23	23	22	25	24	26	25	25	30	28	28	29	29	31	30	33	0	1	0	0	4	7	3	11	6	6	7	10	10	0	11	7	10	14	11	11	18	0	20	18	16	22	21	22	24	23	18	22	32	29	20	19	32	42	36	28	36	35	36	36	44	1	1	1	1	2	1	2	1	2	1	1	1	2	1	3	4	3	2	3	4	1	1	1	2	2	1	2	2	1	1	3	2	2	1	3	2	2	1	2	3	2	2	3	2	3
92000	-276.994726087605557	-275.591079905813160	-1.403646181792386	0.000115373101110	0.000045599307906	0.395233442348830	0.520222403841280	0	3	7	7	11	11	9	11	12	13	13	14	16	16	17	17	17	20	19	18	18	17	19	19	21	21	23	23	22	24	23	24	25	24	27	25	28	31	29	27	28	28	30	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	10	14	11	7	14	0	16	21	16	22	21	22	24	19	14	22	28	31	30	20	40	35	41	32	36	30	41	39	36	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	3	2	1	1	1	2	2	3	2	2	2	3	2	1	1	2	4	1	2	1	1	2	2	1	1	4
92500	-268.503196063554014	-267.142361004870565	-1.360835058683470	0.000080291964904	0.000045609722335	0.568048401721980	0.699220935405566	0	2	7	8	12	11	11	13	12	13	14	15	15	15	17	18	17	17	17	20	18	18	21	21	20	21	23	21	22	22	24	22	25	25	27	26	26	31	27	28	29	28	31	31	34	0	1	0	0	4	3	3	7	6	6	7	6	10	0	11	11	13	14	11	19	18	0	19	21	19	22	21	22	24	23	18	22	28	29	36	16	32	35	36	28	39	36	41	39	44	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	2	1	1	3	2	2	2	1	4	2	2	1	3	1	1	1	2	2
93000	-283.210796173039967	-281.455493488269894	-1.755302684770061	0.000126720483073	0.000023788546235	0.187724554534293	0.655699137206004	0	4	7	6	9	11	9	11	13	13	14	14	16	16	17	17	18	18	17	18	19	18	20	21	21	21	24	23	23	24	23	24	24	24	27	27	28	31	29	27	28	29	31	29	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	11	11	18	0	19	21	19	22	21	22	24	23	18	22	28	29	30	20	28	35	35	33	30	41	36	35	44	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	4	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	3	1	1	1	3	3	2	1	1	2	1	3	1	2
93500	-278.890500617796818	-277.495898015312605	-1.394602602484199	0.000096233280280	0.000039623287681	0.411742045642262	0.585721708516741	1	3	5	7	12	10	9	11	11	12	13	14	14	15	17	18	17	17	18	20	19	19	22	19	20	22	24	22	23	22	23	23	26	24	27	26	26	30	28	29	29	30	30	30	35	0	1	0	0	4	3	3	7	7	9	8	10	10	0	11	11	13	14	11	19	18	0	20	18	16	22	21	22	24	20	18	22	28	29	23	16	32	36	35	37	39	23	39	39	36	1	1	1	1	2	3	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	3	1	2	2	1	2	1	2	1	3	1	1	4
94000	-286.113959545258126	-284.122832709250474	-1.991126836007661	0.000134837621246	0.000018880346917	0.140022841861439	0.558857080857409	0	3	7	7	12	11	10	12	12	12	12	13	15	15	17	17	19	19	19	17	19	19	22	22	19	22	24	22	23	23	22	22	25	25	26	26	27	29	27	28	28	29	30	30	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	11	13	14	7	11	14	0	25	21	16	22	21	22	24	23	18	22	32	24	23	16	32	30	23	32	39	23	39	39	44	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	2	2	2	4	3	2	1	2	1	1	1	3	2	1	1	1	2	2	2	3	3	3	3	2	2	1	5	2	1	3
94500	-264.133206407672958	-262.560581128861031	-1.572625278811903	0.000106762543262	0.000026965633252	0.252575785737655	0.594150133844919	0	2	8	8	12	11	10	12	12	13	13	14	16	16	17	17	18	19	17	20	19	19	20	21	22	21	23	23	22	23	22	24	25	25	27	26	27	29	28	28	29	29	30	31	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	7	14	0	16	21	16	22	21	22	24	23	14	22	28	24	25	20	28	30	36	37	39	35	41	41	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	5	2	1	1	1	3	1	3	2	1	2	2	3	1	2	3	2	2	3	2	1	1	2	1	2	2
95000	-287.434612949979680	-285.970040468643219	-1.464572481336466	0.000123099616549	0.000039690750367	0.322427896034444	0.630766373387494	0	2	7	7	10	12	11	12	13	12	13	15	16	15	16	17	18	19	18	20	18	17	21	21	18	21	25	22	23	22	22	24	25	24	26	27	27	30	29	27	28	29	29	31	34	0	1	0	0	4	3	3	7	10	7	7	10	10	0	11	8	13	14	11	25	14	0	11	21	11	22	24	22	21	25	18	26	32	24	20	35	28	30	36	32	36	16	35	39	44	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	3	1	2	2	2	2	1	4	2	2	1	2	2	2	2	2	1	1	1	3	1	4	4	1	1	1	5	2	1	2
95500	-281.163109837252023	-279.766875258599157	-1.396234578652856	0.000065769007019	0.000026870623464	0.408560577110214	0.450012151037078	-1	2	7	6	10	10	9	12	12	13	13	14	15	15	16	18	19	20	17	20	19	18	21	21	21	21	22	22	23	24	22	23	25	24	27	26	27	30	28	28	30	28	30	30	35	0	1	0	0	4	7	3	7	6	6	7	10	9	0	7	11	13	14	11	11	14	0	19	21	19	22	21	22	24	23	18	22	28	29	23	20	28	35	36	32	39	25	39	39	44	1	2	1	1	2	1	2	1	2	1	2	1	1	1	3	3	2	2	2	4	3	1	2	1	2	2	1	3	2	2	1	2	2	1	2	3	2	2	1	5	1	2	1	2	3
