step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
50500	-539.495649337339955	-546.351137288299356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623637018421744	1	2	6	5	8	7	9	11	9	12	12	12	13	13	17	17	16	17	16	16	15	18	18	15	18	19	19	19	18	22	20	20	19	22	21	21	22	23	23	21	23	21	23	23	24	24	25	25	25	26	23	26	25	25	26	26	26	27	26	26	27	28	27	30	26	29	28	28	29	30	29	29	30	27	31	31	30	30	31	32	32	32	34	31	33	32	33	36	38	35	37	38	38	38	41	41	40	41	0	1	2	1	3	0	5	9	6	9	8	9	8	8	13	21	12	10	14	10	13	17	17	13	19	16	12	20	20	10	26	28	24	16	29	28	33	31	36	32	31	31	35	37	40	40	43	44	40	38	35	44	40	44	32	35	44	46	48	44	57	45	48	56	45	63	39	52	58	58	52	55	43	56	62	62	63	63	69	73	62	78	87	63	79	63	81	85	88	87	79	90	83	88	90	97	88	94	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	4	1	1	4	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	3	2	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	2	2	1	2	2	2	2	1	1	2	1	1	2	1	2	1	2	1	1	4	2	2	1	2	1	2	2
51000	-550.382540890939936	-557.238028841899336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586199060501263	0	2	5	5	9	7	9	10	11	12	12	12	14	13	17	15	15	16	16	17	16	19	15	17	18	18	18	19	20	23	20	20	20	21	21	22	22	24	24	22	24	22	23	23	22	24	22	25	24	26	25	27	25	25	26	24	27	26	26	25	28	28	26	30	28	28	30	28	31	29	28	29	30	28	30	31	30	31	31	31	31	32	32	33	34	33	34	37	37	36	37	38	37	39	42	39	41	41	0	1	2	1	3	0	3	6	8	9	8	8	9	9	19	8	12	9	9	10	16	17	9	16	19	16	12	23	27	27	26	28	19	21	29	28	28	31	32	32	42	31	47	37	32	40	29	37	32	38	47	44	45	37	40	47	44	39	44	44	60	55	48	74	55	63	53	52	70	46	63	55	43	56	62	62	66	36	58	73	62	57	76	77	70	78	83	79	79	87	69	87	83	91	90	88	89	94	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	4	2	1	2	1	1	2	2	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	2	2	1	1	4	2	1	2	1	1	2	2	1	1	3	2	1	3	2	2	1	2	1	2	2
51500	-557.682812025106614	-564.538299976066014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612613205308123	1	2	5	6	6	8	8	10	11	12	12	11	14	14	16	15	17	16	17	15	16	17	19	17	18	19	19	19	19	23	20	20	19	22	19	22	22	24	23	22	24	22	22	23	23	24	22	25	26	27	24	27	25	25	24	25	26	28	27	26	28	27	27	29	29	28	30	28	31	29	27	29	30	29	32	30	30	30	32	32	31	32	33	32	34	33	35	36	38	37	37	36	37	39	41	41	42	41	0	1	2	1	3	0	2	6	8	9	9	8	10	12	11	12	10	16	10	10	16	15	20	14	13	16	17	14	13	24	26	28	13	26	14	32	28	31	32	32	42	31	20	37	40	39	23	44	39	38	35	44	45	44	45	47	44	46	54	44	57	45	44	43	62	63	53	57	70	58	48	53	43	47	62	62	71	59	58	73	62	59	81	66	79	78	83	85	88	92	79	83	83	79	90	91	94	88	1	1	2	2	1	1	3	1	1	1	1	1	1	2	3	2	3	1	2	1	1	1	2	1	2	3	1	2	2	3	1	1	2	1	2	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	2	2	1	1	2	3	1	1	3	1	1	1	1	2	5	3	2	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	3	2	2	2	2	2	2	3
52000	-548.038964946823285	-554.894452897782685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604182255451554	1	2	6	5	8	6	8	11	10	13	12	12	14	14	16	17	14	17	16	15	16	18	18	15	19	21	19	19	20	22	19	19	19	20	17	22	21	23	23	21	24	22	22	23	23	24	25	26	26	26	24	26	25	24	26	25	26	26	27	26	28	28	27	30	28	29	29	28	29	29	28	28	30	27	31	30	29	30	31	29	32	32	33	31	34	33	34	36	36	36	38	37	36	39	42	41	41	39	0	1	2	1	3	0	3	9	6	9	9	9	11	12	11	24	12	14	14	10	17	24	20	9	9	25	10	24	23	17	16	35	19	16	14	32	28	31	28	32	42	31	29	37	40	36	43	44	39	41	43	44	45	44	45	51	37	46	52	36	52	55	52	74	55	63	40	52	58	58	63	55	80	47	62	62	63	66	70	47	62	63	62	63	79	77	83	85	85	87	89	90	83	85	90	98	88	85	1	1	2	2	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	3	3	2	2	2	1	4	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	3	1	1	2	2	1	1	2	1	1	4	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	1	2	3	4	1	2	3
52500	-566.777576212650729	-573.633064163610129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601217100955426	0	1	5	5	8	8	9	11	10	11	13	12	13	13	15	15	16	16	15	16	13	16	18	17	17	19	19	19	19	22	20	20	20	21	18	22	22	23	23	22	23	22	23	22	23	25	23	26	25	26	24	24	26	25	25	26	27	28	26	27	28	27	27	31	29	28	29	28	30	29	27	29	31	30	31	30	31	31	31	30	31	31	33	32	33	32	35	37	37	37	38	38	38	39	41	40	40	41	0	1	2	1	3	0	3	9	6	9	8	10	8	10	11	21	12	10	10	9	8	8	10	12	19	16	9	20	20	27	26	23	17	18	19	28	28	31	32	32	26	31	29	28	32	39	29	52	40	31	29	44	45	52	45	51	52	46	52	59	48	55	44	74	62	71	39	71	58	58	44	62	80	56	62	62	60	66	70	43	62	66	67	57	70	71	83	69	85	87	88	90	83	91	90	88	91	94	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	4	3	1	2	3	1	2	2	1	1	2	3	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	3	1	1	1	3	1	1	2	2	2	2	2	1	3	2	2	2	2	3	2	1	4	2	1	1	1	2	1	3	2	1	2
53000	-553.643433811375530	-560.498921762334930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675058302628028	1	2	6	5	7	7	9	11	10	13	13	13	15	15	15	15	16	16	16	16	16	17	18	17	18	18	17	19	21	21	20	21	20	22	20	22	21	22	24	21	24	23	22	23	24	24	25	26	24	26	25	26	26	25	26	26	26	26	26	27	28	28	28	29	28	27	28	27	30	30	28	30	31	29	30	30	30	30	31	30	32	32	33	32	33	33	34	37	37	36	37	38	38	40	40	39	40	42	0	1	2	1	3	0	2	9	6	8	8	9	8	8	11	8	16	12	13	14	16	12	20	17	19	16	12	23	35	24	26	28	17	26	18	28	28	31	32	23	38	31	35	37	40	32	43	44	32	38	43	44	32	44	40	43	44	49	44	44	44	55	66	56	55	57	45	44	46	58	57	65	80	47	53	67	57	66	70	51	67	66	75	60	79	82	76	85	85	87	79	87	83	88	92	91	89	97	1	1	2	2	1	1	4	1	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	2	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	3	2	2	3	1	2	2	2	1	2	2	1	2	1	1	1	1	2	3	2	2	1	1	1	2	2	1	3	2	1	2	2	2	1	3	1	1	2	2	2	1	3	2	2	1	1	1	2	2
53500	-545.588617378609229	-552.444105329568629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705946073064523	1	2	5	5	7	7	9	9	10	12	12	11	15	14	17	15	16	16	17	15	16	18	17	17	18	21	20	19	20	23	20	20	18	22	19	23	20	22	23	22	23	22	23	22	22	25	25	26	24	26	21	26	25	26	27	26	24	26	27	27	28	27	27	30	28	28	30	28	30	28	29	29	30	29	31	31	29	30	31	28	31	29	33	33	34	33	34	36	36	37	38	39	37	40	42	40	42	42	0	1	2	1	3	0	5	6	8	8	9	9	10	9	11	14	8	12	14	14	16	17	20	14	14	16	17	17	35	24	16	28	12	26	23	28	28	31	40	32	42	31	51	37	32	49	43	44	32	38	35	44	45	57	53	43	44	49	44	57	59	53	44	56	53	48	62	52	58	46	60	62	80	56	65	62	48	66	69	43	62	66	62	60	79	82	83	79	85	87	89	90	83	91	90	91	91	94	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	3	3	1	1	1	1	1	1	2	3	2	2	1	3	2	1	4	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	2	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	3	3	2	2	2	1	2	2	1	4	3	2	3	1	2	1	1	1	2	2	1	2	1	2	1
54000	-546.795418980486488	-553.650906931445888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647946869500582	1	2	5	5	7	7	9	10	11	13	13	12	14	14	17	17	16	17	16	16	16	18	18	16	18	20	19	19	19	22	19	20	20	21	20	23	22	24	23	21	21	22	23	23	22	25	24	26	25	25	22	26	26	26	26	25	27	27	25	25	27	26	27	31	28	29	29	28	30	30	28	30	30	28	30	30	30	31	30	28	32	33	34	32	33	34	35	35	38	37	37	37	37	40	41	40	42	42	0	1	2	1	2	0	5	6	8	9	9	8	10	8	11	13	10	13	13	14	13	20	14	12	19	16	17	14	23	17	16	20	19	16	24	28	28	26	40	28	31	31	51	37	40	39	51	44	39	31	35	44	45	60	45	47	44	46	44	44	48	45	44	74	62	71	55	57	62	58	52	62	80	56	65	62	66	66	58	47	75	57	76	78	79	66	83	85	88	87	85	87	76	88	90	91	94	94	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	3	1	2	1	2	1	1	2	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	3	1	2	2	1	2	1	2	1	1	2	1	3	2	2	2	1	2	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	3	2	2	1	1	2
54500	-585.428136588375196	-592.283624539334596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653306723501939	0	2	4	5	8	7	10	9	10	12	13	12	14	12	16	16	17	16	16	15	15	19	17	18	18	17	20	19	21	23	19	20	20	21	20	23	22	22	23	21	23	22	23	23	24	25	25	26	25	26	24	25	26	25	25	26	25	26	26	26	27	27	27	31	26	28	27	29	30	29	28	29	31	30	32	30	29	31	32	29	32	32	33	31	33	34	34	36	36	36	35	38	37	40	42	39	41	41	0	1	2	1	2	0	5	6	8	9	14	9	10	8	11	13	18	9	10	14	13	24	14	13	13	16	17	20	35	13	26	28	24	13	18	35	28	31	40	32	31	31	35	37	40	39	29	44	39	41	43	44	45	44	36	47	44	46	52	52	48	65	44	47	32	48	55	57	58	58	57	62	80	56	62	62	66	63	70	43	53	48	81	77	79	82	83	79	85	87	85	90	83	88	75	89	94	96	1	1	1	3	4	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	1	4	1	1	1	2	3	1	2	2	1	1	2	2	2	1	2	1	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	2	1	1	2	2	2	2	1	2	2	2	2	1	2	1	4	3	3	1	1	1	2	1	2	1	1	2	1	2	2	4	2	1	2
55000	-578.040931827976124	-584.896419778935524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575759770211272	0	1	5	6	9	6	10	9	11	13	13	12	15	14	15	17	17	16	16	16	15	19	18	17	18	20	20	19	21	22	19	20	21	21	20	21	21	23	23	22	23	22	24	23	24	25	22	26	25	27	24	25	23	25	27	26	26	27	25	25	27	27	26	27	29	26	30	27	31	29	27	30	30	30	31	30	30	28	31	30	33	32	33	31	33	33	34	36	36	36	38	37	36	38	39	40	41	41	0	1	2	1	3	0	5	6	8	8	9	8	9	12	11	21	14	10	10	14	12	17	12	13	19	16	17	12	35	9	21	28	27	26	23	28	32	34	32	32	26	26	29	37	53	39	35	44	39	38	47	44	40	44	39	51	44	46	44	44	52	45	44	56	45	44	62	52	70	58	59	62	56	64	62	55	66	63	70	35	65	66	75	71	79	77	83	79	85	87	85	87	83	88	90	91	91	91	1	1	2	4	2	1	1	1	1	3	1	2	1	1	1	1	2	1	2	1	1	1	4	1	1	2	1	2	1	4	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	2	2	2	1	2	1	2	4	2	3	1	2	1	1	1	3	2	2	2	1	1	1	1	1	2	2
55500	-543.692246807289848	-550.547734758249248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625014851843134	1	2	5	5	8	7	10	10	11	12	12	12	15	14	16	17	16	17	16	17	15	17	19	18	19	20	17	19	21	22	21	20	21	22	20	22	22	23	22	22	24	23	24	22	21	23	23	24	24	26	25	26	25	25	26	25	26	26	26	26	28	28	27	30	28	29	29	28	31	29	29	29	30	28	31	30	30	28	31	31	33	33	34	31	34	33	32	36	38	36	37	38	37	41	41	39	41	41	0	1	2	1	3	0	3	6	8	8	8	9	10	10	11	10	12	17	14	13	14	13	20	10	17	16	14	17	35	24	26	28	19	26	23	28	28	31	32	32	31	31	35	28	32	39	28	44	40	31	35	44	45	48	36	47	44	46	48	48	57	53	57	51	55	63	62	48	70	58	78	62	47	56	76	65	57	63	70	43	75	78	87	66	79	77	65	79	85	87	79	90	81	91	90	88	85	91	1	1	2	2	3	1	3	1	1	1	1	1	2	1	2	3	2	1	1	1	1	1	1	3	2	2	2	2	1	2	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	4	2	2	1	2	1	2	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	3	1	1	1	3	1	1	4	2	2	1	2	2	2	2	3	2	1	2	1	2	2	2	2	2	2
56000	-528.498953834420263	-535.354441785379663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713576572519929	1	2	6	4	8	6	10	10	9	12	12	11	14	15	16	17	13	17	16	16	15	18	18	17	18	19	18	19	20	21	19	21	20	22	19	22	21	23	23	22	24	23	23	23	23	25	24	25	25	25	22	26	26	25	26	25	24	27	26	26	27	28	27	30	29	28	30	28	30	29	29	30	30	28	31	31	30	30	32	31	31	33	32	32	34	34	34	36	37	36	37	38	38	39	42	41	41	41	0	1	2	1	3	0	3	9	6	8	8	9	10	10	14	21	12	14	10	14	9	17	20	17	11	16	24	24	20	24	16	28	25	16	14	28	28	34	32	32	42	31	51	37	32	39	51	44	39	42	35	57	45	44	36	43	44	46	44	57	59	55	57	74	55	48	55	48	58	58	59	62	51	56	62	62	63	63	70	51	62	84	81	63	79	77	83	79	79	87	88	90	83	85	93	85	85	89	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	3	1	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	4	1	1	2	2	2	1	3	2	1	1	2	1	2	1	2	2	1	1	1	4	2	3	4	3	2
56500	-591.256926738007792	-598.112414688967192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524715003523379	1	2	5	5	8	8	8	11	10	13	13	13	14	14	17	16	17	15	16	16	16	18	19	17	17	18	18	19	20	22	20	21	20	22	20	22	23	22	24	22	22	22	23	23	24	25	22	27	26	25	25	27	26	25	26	26	25	26	25	26	27	28	27	30	28	28	28	29	29	29	29	29	30	30	31	30	31	31	32	31	31	32	32	32	34	34	35	36	37	37	38	38	37	40	40	40	42	42	0	1	2	1	3	0	3	9	6	9	9	8	9	9	11	18	8	12	14	14	18	17	20	10	9	16	13	9	10	25	26	28	12	26	25	33	28	31	40	32	31	31	47	28	40	39	29	37	39	42	43	54	45	37	28	47	37	46	44	37	44	55	57	56	53	57	53	52	58	58	57	62	28	56	62	62	44	66	69	51	62	71	65	60	46	68	55	70	69	87	88	83	83	89	90	88	91	91	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	2	2	4	1	2	5	2	2	1	1	3	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	3	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	3	1	4	2	2	2	4	2	2	3	2	1	1	2	5	3	5	3	3	1	1	3	3	2	1	2	2	2
57000	-529.257975190443290	-536.113463141402690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651351059206207	1	2	5	6	8	8	10	10	9	12	13	11	14	14	16	17	16	15	16	16	16	18	18	17	18	19	19	19	19	22	19	20	20	22	20	22	22	23	23	22	23	22	23	23	21	25	25	26	25	26	23	25	25	25	26	25	25	27	26	26	28	28	26	30	27	28	30	28	30	29	29	30	30	29	32	28	30	30	30	28	33	32	33	31	33	32	34	35	37	35	37	38	37	38	40	40	41	40	0	1	2	1	3	0	5	9	6	9	9	8	10	10	11	18	13	10	13	13	14	18	20	13	19	16	17	20	20	24	16	23	19	16	29	28	28	31	28	32	31	31	35	37	28	39	51	52	39	41	29	44	32	44	45	51	44	46	52	44	52	53	57	74	53	63	62	57	58	58	57	62	43	56	76	65	63	52	70	35	65	77	75	66	79	84	83	79	85	87	88	87	83	88	92	89	91	94	1	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	3	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	2	1	2	3	1	5	3	1	1	1	2	1	1	2	1	1	1	2	3	1	1	2	2	2
57500	-546.444675362564226	-553.300163313523626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649645761659050	0	2	5	5	8	6	9	10	9	12	12	12	14	15	16	17	16	13	16	16	16	18	18	17	17	19	19	19	21	23	20	21	20	23	19	22	21	23	23	21	23	22	23	22	23	25	25	26	25	26	25	26	26	25	27	26	26	27	27	24	27	28	27	31	29	29	30	28	29	29	28	30	29	28	31	30	31	30	32	28	31	32	33	32	34	34	35	35	36	36	37	38	37	40	39	41	41	42	0	1	2	1	3	0	3	9	6	8	8	8	8	10	11	18	12	9	13	13	18	25	20	17	9	16	24	20	35	27	26	28	19	26	20	28	28	42	32	20	42	31	29	40	32	32	23	44	40	26	43	44	32	44	40	35	44	46	44	44	52	53	52	74	62	63	62	52	58	58	48	53	47	47	62	62	63	63	70	56	55	63	76	77	69	82	83	85	88	83	79	87	87	85	90	91	91	85	1	1	1	2	2	1	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	3	1	2	1	1	1	3	1	1	1	1	1	2	3	2	3	3	2	2	2	1	2	3	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	3	2	1	3	1	1	1	1	1	2	2	1	2	2	2	2	4
58000	-570.066343662518193	-576.921831613477593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640928938361315	1	2	5	6	7	8	9	11	10	13	12	13	13	15	16	17	16	17	17	15	16	18	17	16	16	20	19	19	21	21	19	19	20	21	18	21	20	23	22	22	23	22	22	24	22	25	24	27	25	26	24	26	25	24	25	26	25	27	26	27	26	27	27	30	28	28	29	28	30	30	28	28	31	29	32	30	31	30	32	30	32	32	33	32	34	34	34	36	37	37	38	39	37	41	40	40	40	41	0	1	2	1	3	0	3	9	6	8	9	8	9	13	11	21	10	10	13	9	8	14	25	12	10	16	17	23	35	17	21	23	25	16	14	28	28	26	32	32	42	31	29	37	32	39	35	57	39	38	43	57	32	37	36	43	44	46	57	57	44	55	57	56	53	63	53	57	58	58	52	53	80	56	76	62	63	66	70	51	62	66	75	66	70	84	83	79	85	83	88	87	76	88	90	91	88	88	1	1	2	3	1	1	2	1	1	2	1	1	2	1	2	1	2	2	3	2	3	2	1	2	1	2	1	1	2	3	2	1	2	3	1	1	1	2	1	2	1	1	1	2	1	2	3	2	2	1	1	1	3	2	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	4	2	2	1	2	2	1	1	2	2	2	1	4	3	2	1	1	2	3
58500	-542.513518396578320	-549.369006347537720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688661242326813	1	2	4	4	7	7	9	10	10	12	13	13	14	14	16	16	17	16	16	16	15	18	18	16	16	20	19	19	20	21	19	21	20	23	21	22	23	23	22	21	24	22	23	24	23	23	24	27	25	25	24	26	26	26	26	26	25	27	26	26	26	28	27	31	27	29	29	28	31	30	28	30	30	28	31	30	30	31	31	29	32	32	33	31	33	31	35	36	38	37	38	38	37	40	41	40	41	42	0	1	2	1	3	0	5	6	6	9	10	10	8	10	14	21	13	14	12	14	10	17	20	12	8	16	12	14	17	24	16	20	24	26	29	28	36	42	40	28	42	31	29	36	40	39	43	44	39	42	43	44	40	44	36	43	44	46	57	44	44	65	57	74	45	63	53	52	70	58	63	62	80	56	62	62	63	57	58	43	76	78	76	63	79	77	83	85	85	81	85	83	83	89	90	91	91	94	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	3	2	3	2	2	2	1	3	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	3	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	2	1	2	3	3	3	2	1	2	2	1	1	1	2	3	3	2	2	1	1	2	1	2	2
59000	-518.141537140986316	-524.997025091945716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610083231954807	1	2	5	5	7	7	9	11	9	12	13	13	13	14	17	16	16	15	16	16	16	18	18	15	17	20	19	19	20	22	21	21	21	22	20	22	22	23	23	22	24	22	23	23	23	23	24	26	25	26	25	27	25	25	25	25	25	25	26	25	28	27	27	30	28	29	29	29	30	29	29	29	31	27	30	30	30	30	31	30	31	32	34	31	33	33	35	35	37	36	37	38	36	39	40	41	41	41	0	1	2	1	3	0	5	9	6	9	8	8	8	8	13	14	12	14	13	14	10	17	20	12	14	16	17	20	14	24	26	28	19	26	28	28	28	31	32	32	42	31	29	37	32	28	29	44	39	31	43	57	45	44	45	47	44	46	44	44	48	55	44	74	62	63	53	52	58	58	63	62	80	56	62	62	63	66	70	51	45	78	81	66	79	82	83	70	88	87	88	87	83	89	90	85	91	85	1	1	2	2	2	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	2	1	1	2	1	3	1	2	4	3	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	2	4	1	1	2	2	1	1	2	1	1	1	2	1	1	2	4	2	4
