step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
50000	-749.039058569425606	-747.213231095222000	-1.825827474203614	0.000114004353946	0.000019458544333	0.170682466582061	0.746728966897423	5	1	12	10	9	8	14	18	12	22	23	21	19	28	26	18	28	30	27	29	24	28	28	22	36	27	34	30	35	30	37	28	39	28	31	33	35	37	31	38	32	27	33	35	37	41	30	35	32	27	32	35	36	40	38	31	33	38	35	40	31	33	27	36	43	46	46	40	39	44	48	48	42	43	44	45	46	45	40	47	43	51	43	48	53	50	49	56	54	40	58	55	55	62	62	71	2	0	1	1	2	1	9	7	0	8	8	16	6	21	8	7	8	15	0	11	12	12	16	13	63	8	22	13	41	42	11	16	23	12	26	22	15	21	24	19	23	16	47	20	52	53	34	61	26	10	63	41	15	31	47	34	23	35	22	29	21	32	10	22	39	41	44	49	53	57	77	41	32	64	52	83	45	73	34	78	69	80	52	76	60	60	15	86	76	64	0	80	76	75	89	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	2	1	2	2	2	1	1	1	2	1	3	2	1
50500	-733.876084898297904	-731.755116105490288	-2.120968792807583	0.000095047905380	0.000011595753237	0.121999040279639	0.723914585618246	3	0	7	5	7	13	16	18	9	20	22	22	19	27	26	25	29	27	30	30	28	32	24	27	38	24	31	27	28	30	33	29	44	31	34	35	33	35	32	34	36	33	34	35	41	39	33	35	38	36	33	33	36	37	39	32	46	37	37	36	37	33	37	41	41	48	43	39	47	47	41	48	40	41	40	45	47	44	41	44	51	49	44	50	50	51	48	56	56	56	56	53	50	65	60	66	2	0	1	1	2	3	9	9	0	8	7	8	6	23	10	12	15	11	0	11	23	8	9	13	26	8	16	13	23	12	11	7	37	21	21	21	7	17	24	19	52	30	7	20	29	32	34	56	56	15	21	29	35	31	56	12	37	30	12	52	48	23	10	73	39	41	20	35	53	57	53	71	37	22	22	22	52	60	35	52	69	80	52	52	68	60	43	76	86	74	0	72	80	86	89	0	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	3	2	2	1	2	1	2	1	1	1	2	1	1
51000	-718.972648640318539	-717.213834130517171	-1.758814509801357	0.000083084382059	0.000015520255307	0.186801116198460	0.783816353253767	0	-4	10	4	7	7	22	16	13	24	23	20	22	28	21	27	29	25	26	26	23	28	26	26	28	23	35	32	32	30	28	28	36	29	33	38	27	36	32	35	29	34	36	34	36	41	25	32	36	36	20	34	37	38	36	37	38	39	38	38	35	34	41	38	37	42	39	40	51	43	43	48	40	39	44	50	47	39	44	45	50	47	49	43	50	50	43	58	53	49	55	54	56	66	65	77	2	0	6	1	2	1	8	9	0	15	8	9	6	23	8	12	26	11	0	11	12	12	9	13	15	8	34	13	16	12	11	21	23	47	30	35	10	17	24	19	12	30	47	20	41	64	12	47	16	15	8	29	35	31	34	34	33	35	22	41	48	23	25	32	39	60	20	49	81	57	50	78	32	32	29	84	52	52	49	78	87	78	66	29	79	66	49	76	66	74	0	72	76	89	83	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	1	3	1	1	1	1	2	3	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	1	2	1	1	2	1
51500	-753.044869022022681	-751.343289742601087	-1.701579279421545	0.000109246648857	0.000022180194277	0.203028600956887	0.718544895428747	3	2	8	11	9	12	17	20	12	15	23	24	21	30	23	28	30	28	29	28	22	29	26	28	38	26	29	34	32	27	34	28	37	27	33	33	35	34	32	40	32	32	36	32	38	40	35	31	32	32	33	36	38	38	39	31	42	38	43	41	33	30	40	37	42	50	44	41	50	44	48	50	41	36	45	44	44	41	44	45	50	49	46	48	52	51	48	49	53	57	52	56	59	63	63	77	2	0	1	5	2	3	9	10	0	9	10	21	6	23	8	21	26	11	0	11	7	12	9	13	26	8	21	13	7	12	11	12	22	21	56	12	62	26	24	19	12	30	34	20	49	58	56	34	12	15	26	41	35	31	56	34	23	36	36	29	48	23	15	22	39	52	31	51	53	57	77	80	64	51	41	41	60	51	68	78	68	78	42	76	79	60	49	60	86	74	0	80	79	86	86	0	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	3	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	1	3	3	3	2	1
52000	-714.224275328590693	-712.275431180353394	-1.948844148237355	0.000104039932992	0.000015282627410	0.146891938227448	0.809751987314023	4	0	9	10	8	14	18	22	13	23	22	23	24	30	24	27	27	29	27	31	20	24	26	27	31	29	32	31	32	30	34	26	39	28	27	38	28	35	30	39	35	35	31	35	37	34	37	33	32	36	27	36	36	34	38	37	40	32	39	37	36	32	41	36	40	46	45	36	46	44	45	46	43	40	44	48	42	43	42	39	48	46	47	45	51	50	44	58	53	53	55	53	55	58	62	75	2	0	1	1	2	3	9	7	0	8	7	21	6	23	8	12	8	11	0	11	7	21	9	13	26	10	12	13	12	21	18	21	23	22	21	7	7	17	24	19	30	30	30	20	29	32	34	34	35	15	15	29	49	11	34	34	37	35	30	29	48	37	15	32	39	52	44	49	63	57	77	80	53	64	52	52	52	80	68	41	36	80	47	52	45	83	68	93	86	74	0	72	78	86	94	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	3	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1
52500	-746.813026916732724	-744.958550354281215	-1.854476562451540	0.000125649754570	0.000020675886553	0.164551746431703	0.765732581458541	4	-1	8	9	4	9	23	19	13	21	23	21	17	27	24	29	23	29	28	30	27	29	25	26	35	25	32	28	34	30	33	28	40	30	33	35	32	26	29	36	30	31	35	37	36	36	41	35	36	33	28	35	33	31	29	35	46	39	39	40	35	37	44	39	32	46	44	39	49	48	48	42	43	42	44	42	41	38	46	40	51	52	45	50	52	49	46	59	51	50	51	54	57	53	66	71	2	0	1	1	2	1	12	9	0	8	8	8	6	9	8	12	10	11	0	11	12	12	12	13	41	8	16	13	41	21	54	21	37	55	22	22	23	17	24	19	14	16	34	20	29	37	43	12	35	26	10	41	22	18	21	34	33	53	35	29	34	23	37	25	24	68	20	21	87	57	48	78	32	64	77	25	29	52	16	50	79	72	60	55	43	75	36	84	63	74	0	83	60	71	82	0	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	3	2	1	2	1	3	4	1	2	1	1	1	1	1	2	1	2	1
53000	-726.473089459205994	-724.993139061894681	-1.479950397311363	0.000100242698541	0.000031030655827	0.309555272136646	0.758225064863272	2	0	5	10	6	12	22	19	11	17	24	20	22	26	22	29	29	27	26	32	24	25	30	27	35	27	27	32	33	30	34	29	43	30	30	35	32	38	31	36	33	33	32	30	37	36	39	33	30	33	29	30	36	39	38	38	41	39	41	39	35	38	36	39	41	41	45	40	43	46	46	47	47	38	44	48	45	46	43	41	49	52	49	44	53	52	50	60	50	54	54	57	53	60	62	75	2	0	1	3	2	3	8	9	0	9	8	9	3	15	9	21	26	15	0	44	12	21	15	13	50	8	12	13	16	22	11	12	37	12	22	34	52	63	24	19	52	30	34	11	41	32	36	15	12	26	26	22	35	31	52	43	15	53	16	55	48	37	8	32	24	29	31	50	53	57	66	80	64	32	66	84	60	80	53	63	69	60	66	29	66	89	68	76	73	74	0	82	83	89	86	0	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1
53500	-708.243609218865345	-706.582538693355446	-1.661070525509854	0.000106249095371	0.000022980723389	0.216291002843170	0.852032342144138	4	-1	9	7	4	12	17	23	12	18	23	20	18	27	27	29	31	27	24	30	25	24	27	24	34	25	31	32	31	30	30	28	33	29	30	37	33	29	31	36	35	33	35	35	40	41	37	34	38	36	26	36	36	39	39	33	37	37	40	41	39	37	41	38	36	49	43	42	45	44	46	41	46	43	40	43	41	41	48	46	49	49	37	47	48	47	50	53	54	53	55	53	58	58	54	72	2	0	1	1	2	3	9	10	0	7	10	7	6	7	8	12	38	11	0	11	12	12	9	13	26	10	21	13	12	21	11	22	23	22	12	12	23	15	24	19	29	30	34	20	52	64	56	16	35	11	8	29	16	31	56	34	23	35	50	53	48	23	26	32	39	84	20	49	60	57	60	41	64	64	25	52	41	50	60	72	69	80	29	76	60	77	36	84	86	74	0	72	84	89	82	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1
54000	-744.521843569113571	-743.096854776511691	-1.424988792601857	0.000112014452326	0.000040787151815	0.364124012290404	0.768813303568067	1	-2	10	9	1	14	15	22	13	18	20	20	24	28	28	25	25	23	27	26	22	24	30	27	33	26	32	34	30	29	29	27	43	29	29	29	32	30	31	31	35	33	34	35	37	34	40	33	37	32	26	36	36	36	38	39	42	39	40	36	38	35	35	41	43	46	40	40	42	45	46	44	42	28	45	47	44	44	40	45	49	48	51	49	53	46	48	58	54	56	57	47	54	61	64	71	2	0	1	1	2	3	9	10	0	7	10	7	6	9	26	21	10	11	0	11	12	12	9	13	15	10	12	13	21	22	26	12	62	12	16	12	23	17	24	19	29	30	34	20	29	22	49	32	21	15	10	29	35	31	34	43	23	49	29	29	48	23	26	74	39	41	20	53	35	57	78	60	32	21	60	41	49	55	53	78	59	78	66	76	79	79	69	83	86	93	0	72	84	93	49	0	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	4	1
54500	-762.854341159938144	-761.198050754092833	-1.656290405845330	0.000134390378718	0.000029293336155	0.217971974141314	0.817357507418681	3	-2	9	8	6	13	24	21	12	17	20	22	17	26	24	24	28	30	29	31	27	29	22	21	31	25	30	34	35	29	30	28	42	30	29	24	32	37	30	37	30	32	33	29	34	37	38	34	39	36	32	33	30	36	37	38	36	37	42	39	36	32	36	38	43	38	47	36	48	47	47	49	44	43	43	46	41	45	42	41	52	52	48	48	51	49	49	53	39	52	52	47	56	62	54	69	2	0	1	1	2	3	12	10	0	9	10	10	6	9	8	12	8	11	0	44	36	36	9	13	8	10	21	13	41	12	11	14	37	15	36	12	23	37	24	19	14	30	34	26	41	32	34	43	53	15	8	41	21	31	43	34	62	53	58	52	25	25	26	63	39	52	20	53	59	33	47	80	63	32	45	29	29	80	49	66	69	80	41	76	64	89	59	76	29	74	0	80	84	93	86	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1
55000	-752.506563840074136	-750.883502414358077	-1.623061425716095	0.000126465170739	0.000029143238915	0.230444783684349	0.787449149246873	-1	-4	4	7	2	14	25	19	13	16	22	23	23	28	28	23	23	24	23	29	28	26	22	29	38	21	31	30	35	27	36	29	43	30	28	39	31	28	33	38	33	33	35	34	38	38	31	31	35	35	34	36	37	40	36	37	33	36	40	39	36	37	41	38	42	47	41	39	49	42	42	44	37	41	45	48	47	39	45	44	46	48	48	44	52	46	44	56	55	58	52	51	53	65	63	76	2	0	1	1	2	3	26	10	0	9	8	10	6	9	10	9	8	11	0	11	22	12	9	13	38	10	21	6	41	12	11	14	37	10	16	25	23	17	24	19	32	30	47	20	29	34	22	30	35	15	34	41	34	53	34	47	23	34	56	22	47	23	25	32	39	52	44	35	81	57	56	78	47	73	41	84	75	29	36	78	68	78	52	71	79	68	53	84	76	74	0	72	29	66	86	0	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	3	1	2	1	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	3	2	1
55500	-771.325222231396651	-769.524929197475672	-1.800293033920937	0.000120620972156	0.000021290644165	0.176508643437663	0.713121125832648	0	-4	7	7	6	12	23	20	13	23	23	19	15	29	26	24	28	28	28	30	28	32	27	30	40	27	27	32	34	31	32	29	40	30	32	41	34	35	24	40	28	35	30	35	32	38	32	32	39	35	30	34	36	36	38	40	41	38	40	37	35	34	39	35	40	34	47	34	47	44	43	47	45	42	47	42	47	41	42	44	52	49	45	49	50	47	51	45	54	54	57	55	51	58	61	76	2	0	1	1	2	3	12	9	0	8	8	9	3	8	16	12	7	11	0	11	12	34	16	39	14	8	12	13	41	12	26	16	37	7	21	30	23	8	13	19	16	16	16	20	41	29	43	21	27	26	8	41	21	31	38	35	21	30	22	66	48	23	35	32	24	41	44	35	25	57	60	80	64	30	22	66	49	29	49	78	83	78	55	76	79	60	69	22	93	36	0	78	76	84	63	0	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	3	1	2	2	2	2	1	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	3	3	1	1	1	1	1	2	2	1	2	1	1	1	3	1	3	1	2	2	2	3	1
56000	-777.001075083814044	-775.268889110306191	-1.732185973507797	0.000114408690411	0.000022198414097	0.194027341952910	0.720513730617996	4	-8	8	9	5	9	18	16	15	19	19	20	16	29	27	25	32	25	29	29	23	29	24	29	23	28	33	27	32	26	32	27	41	28	33	39	32	36	31	39	35	35	36	34	36	37	32	34	38	27	27	30	31	40	39	39	41	40	33	39	35	39	43	36	43	47	46	37	49	45	42	47	41	43	41	44	44	37	44	41	46	52	45	47	49	48	47	57	54	54	55	55	59	62	66	76	2	0	1	1	2	1	8	9	0	8	8	7	6	23	10	12	26	11	0	11	12	12	9	13	10	25	50	13	12	21	11	21	37	21	16	43	9	26	24	19	37	30	15	22	52	53	34	34	53	10	10	16	52	31	53	47	23	68	23	29	53	29	15	34	24	79	44	27	43	57	41	80	43	26	60	29	71	52	68	38	68	80	29	52	79	60	38	84	86	64	0	72	76	89	94	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	4	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	3	1	1	1	1	2	3	1	1	2	1	2	1
56500	-746.944415139914440	-745.027107029049489	-1.917308110864975	0.000111866683676	0.000017049162016	0.152406073515137	0.820576773893242	3	0	5	5	5	11	22	20	14	22	24	21	16	28	25	27	31	27	30	31	25	31	24	28	31	28	28	26	29	28	33	27	33	30	30	30	33	31	31	41	37	33	37	36	36	35	38	35	33	35	33	33	36	30	38	33	46	35	43	38	39	41	36	39	42	51	46	40	41	38	44	42	43	43	46	45	44	39	48	39	44	52	41	51	47	50	46	58	54	54	52	55	58	60	63	75	2	0	1	1	2	3	9	9	0	8	8	9	6	9	10	21	10	11	0	11	12	16	7	13	26	15	16	13	21	16	54	21	23	26	21	21	23	15	24	19	52	30	56	20	52	32	56	34	35	25	25	29	35	11	34	30	70	35	48	52	53	37	38	56	24	83	44	21	58	23	29	78	55	46	41	83	60	29	53	52	69	78	52	76	77	41	69	84	86	74	0	72	66	93	71	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	2	3	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1
57000	-768.013902235960586	-766.460062610706927	-1.553839625253647	0.000093738504871	0.000024566473385	0.262074516967045	0.731457220300452	2	-3	11	7	8	8	15	19	13	22	24	20	13	31	23	24	30	28	25	29	27	29	29	27	37	23	30	28	29	28	35	30	36	26	30	36	32	32	31	37	32	32	35	37	40	41	31	34	34	34	32	35	36	39	37	36	42	36	32	41	31	33	30	41	43	47	44	41	43	40	38	47	36	35	39	43	44	41	44	40	52	49	48	50	49	49	50	56	54	50	45	54	56	65	63	72	2	0	6	1	2	1	9	7	0	8	8	7	4	16	8	7	8	11	0	11	12	21	9	13	51	8	12	13	26	12	11	16	14	26	21	21	9	10	24	19	29	12	47	20	52	73	34	61	35	17	11	29	49	31	34	34	70	35	16	41	30	23	15	73	39	56	20	53	49	23	41	80	12	14	29	80	41	36	36	52	79	80	41	53	79	60	36	84	86	64	0	84	82	82	89	0	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	3	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	3	1	2	1	2	1	2	1	2	2	2	3	1	1	1	1	1	1	1	1	1	3	1	1
57500	-703.153658755828815	-701.191537819193627	-1.962120936635175	0.000100616962067	0.000014556600788	0.144673427705365	0.778057380286196	6	3	9	10	9	12	15	18	13	22	23	19	20	29	24	24	31	28	27	27	23	23	26	26	35	24	33	28	34	28	31	30	35	27	29	35	31	29	33	35	34	31	31	37	36	35	35	33	32	30	32	37	28	36	37	36	44	38	41	40	31	29	40	34	40	44	45	39	43	41	44	46	41	41	43	49	49	41	42	45	48	52	45	43	52	51	50	53	55	52	57	55	60	62	67	72	2	0	1	1	2	3	9	7	0	8	8	7	6	7	8	12	38	11	0	11	12	12	9	13	8	8	21	13	34	21	11	16	23	21	7	16	62	26	24	19	35	30	34	20	41	32	43	61	53	10	10	41	16	31	43	43	70	49	47	41	34	23	8	35	39	41	20	49	68	25	60	80	64	35	41	84	71	41	56	78	68	72	52	41	68	76	69	76	86	74	0	80	92	83	86	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1
58000	-710.150822647553582	-708.467086719329927	-1.683735928223604	0.000092978714734	0.000019401368101	0.208664619169734	0.779780204839580	3	-3	7	10	9	11	18	20	13	22	24	21	24	29	26	25	30	27	28	29	23	26	29	30	36	27	34	32	31	27	34	27	40	26	34	41	31	34	34	36	36	35	38	33	38	38	37	35	37	35	27	35	36	38	40	34	36	30	36	40	24	33	42	40	41	48	37	40	45	44	41	45	45	41	44	50	39	39	44	44	49	48	49	47	50	47	44	55	50	55	57	51	53	64	66	77	2	0	1	1	2	3	9	7	0	7	8	7	6	9	8	12	15	11	0	11	12	12	15	13	8	15	22	13	22	22	11	21	37	21	21	35	23	17	24	19	22	30	56	20	29	35	42	61	22	15	8	29	27	31	48	34	23	22	12	41	12	37	25	42	39	60	44	53	53	57	77	78	64	42	29	78	35	29	68	78	53	72	41	45	79	41	35	76	60	74	0	78	76	89	76	0	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	2	3	1
58500	-714.273325939076472	-712.702726175602606	-1.570599763473831	0.000074958465490	0.000019006666809	0.253562645458448	0.781887155553946	4	-2	9	9	9	13	19	21	11	23	22	22	23	22	27	25	30	28	26	31	24	26	30	26	31	26	31	31	29	30	33	31	40	27	31	36	28	37	33	31	37	32	38	36	36	38	31	33	35	36	35	36	38	36	36	35	44	37	41	36	37	31	33	37	42	47	44	38	42	46	45	43	41	41	39	42	45	39	43	42	43	49	45	46	52	49	49	55	51	49	55	54	58	59	62	75	2	0	1	1	2	3	9	9	0	7	7	8	6	9	8	21	7	7	0	11	7	21	26	13	37	10	16	13	21	22	11	12	62	12	16	12	9	17	24	19	60	30	34	20	29	32	34	34	35	63	25	29	45	31	30	47	33	49	36	29	48	37	10	32	39	52	44	49	53	57	76	78	64	46	29	38	36	52	68	78	41	80	36	76	79	76	81	84	86	74	0	82	76	89	86	0	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2	3	1
59000	-712.804936442285225	-710.648555004106242	-2.156381438179018	0.000121064548727	0.000014254738092	0.117744940541597	0.783334273561917	2	-2	10	7	7	11	20	20	13	22	21	22	21	24	17	26	31	26	29	31	29	28	27	27	31	26	35	23	33	31	35	27	36	31	32	38	27	35	33	37	27	34	35	35	37	34	41	33	36	35	32	34	33	40	39	38	41	40	38	32	36	37	42	38	40	40	44	39	47	48	48	49	45	42	41	51	48	40	43	45	50	52	46	48	44	52	50	57	45	52	53	46	54	65	65	75	2	0	1	1	2	5	9	15	0	15	15	7	6	9	9	12	26	11	0	11	22	12	9	13	26	10	22	13	41	16	34	12	37	12	16	27	9	17	24	19	12	30	37	20	29	32	43	34	22	16	26	41	21	31	49	43	37	35	22	41	48	53	43	32	39	52	20	53	36	57	89	78	64	34	49	84	52	29	30	78	69	80	52	66	53	89	36	84	29	74	0	78	84	86	77	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	1
