step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
22000	-447.455870122277361	-454.311358073236761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560985926402731	-1	1	4	7	8	9	11	12	12	13	17	20	20	21	22	22	21	22	23	22	22	23	22	23	24	24	25	24	27	27	27	27	29	27	28	30	28	30	31	30	29	29	30	30	31	32	32	32	32	34	34	33	36	35	36	36	36	36	38	34	37	36	39	38	41	42	42	44	43	46	45	44	43	44	47	48	0	1	1	3	3	5	6	5	6	7	7	11	11	13	14	12	12	13	20	13	13	12	0	12	12	19	12	13	25	24	13	25	34	28	25	41	25	28	34	35	35	29	31	30	30	33	38	40	40	37	48	45	52	36	42	49	46	49	45	45	54	54	56	52	63	64	64	67	67	67	67	66	66	66	70	67	1	1	3	2	3	1	1	3	1	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	3	2	1	2	2	1	2	2	2	2	1	2	1	2	2	1	1	1	1	2	1	2	1	2	4	2	2	3	5	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	1	4
22500	-470.192502578690323	-477.047990529649724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521072701301999	-1	2	7	6	8	9	10	12	12	13	17	20	18	21	22	19	21	23	22	23	22	23	23	23	24	23	24	25	25	28	27	26	27	27	30	29	27	29	30	30	31	31	29	31	33	32	35	33	31	34	34	35	36	35	36	36	36	36	36	37	37	38	38	39	41	41	41	45	43	46	45	44	43	46	48	49	0	1	1	2	4	4	5	7	6	7	7	10	11	13	11	11	11	14	13	12	12	13	0	21	15	19	12	12	20	24	29	25	21	15	32	29	25	15	21	22	25	25	22	30	30	20	46	39	29	48	40	45	52	48	31	42	35	49	39	45	42	50	56	60	63	64	64	67	64	64	72	64	66	73	70	68	1	1	3	2	1	2	1	1	2	2	4	4	1	1	3	1	3	1	2	2	1	3	1	1	1	1	3	3	1	2	1	1	3	2	3	2	2	3	4	4	3	2	3	2	3	5	2	2	3	1	2	1	1	1	6	2	2	3	4	2	2	2	1	2	1	1	1	2	2	3	1	2	1	2	1	3
23000	-426.175389123270691	-433.030877074230091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611844462923001	-1	1	7	4	5	9	10	12	13	14	18	20	19	21	21	22	22	22	21	23	23	22	22	23	23	23	26	25	26	28	26	25	28	28	28	30	28	30	31	30	31	31	30	31	33	32	34	34	33	32	34	34	35	35	35	37	36	35	37	37	37	37	39	39	41	41	42	44	43	46	44	45	43	45	48	49	0	1	5	2	1	3	4	7	6	7	8	13	11	13	12	13	13	15	12	19	13	14	0	15	13	19	21	21	25	21	25	25	28	28	32	31	18	31	34	29	25	32	28	30	44	38	38	41	35	37	40	45	45	31	42	49	39	41	53	53	55	36	58	45	63	64	66	64	66	68	66	67	66	73	70	74	1	1	1	2	4	1	3	1	2	2	3	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	2	2	3	2	2	2	3	3	3	2	1	1	2	1	2	2	2	1	1	3	2	2	2	2	2	1	1	4	2	2	1	2	1	2	1	1	2	1	1	2	1	2
23500	-447.513587363788588	-454.369075314747988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586780649485304	-1	2	7	6	9	10	10	12	13	13	16	19	20	18	22	18	22	22	21	23	22	22	22	24	25	23	26	25	26	28	27	26	28	28	28	29	28	29	32	30	32	31	30	31	33	32	34	34	32	34	34	36	36	35	36	35	33	36	38	36	37	38	40	39	41	42	42	41	43	44	45	44	42	45	47	46	0	1	4	2	3	4	5	7	6	8	10	14	12	11	12	11	13	13	12	19	11	14	0	12	13	19	16	21	18	21	24	18	24	21	18	37	25	24	25	35	37	18	33	30	44	38	43	40	37	42	42	45	45	40	31	49	46	56	53	45	55	42	58	52	56	68	68	64	68	66	67	67	68	73	70	73	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	3	3	1	4	2	2	3	2	2	2	3	3	1	1	2	4	1	2	4	1	2	1	2	2	2	2	1	1	2	2	2	4	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	1	1	2	1	2
24000	-415.418761339553953	-422.274249290513353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632339584143182	0	2	6	4	8	10	10	12	13	14	16	20	21	21	22	22	18	22	22	21	23	23	22	24	24	23	24	26	27	26	26	27	28	27	29	27	29	29	31	30	30	31	31	30	33	33	33	33	33	34	34	35	36	35	36	35	36	36	37	34	35	38	38	39	40	42	43	42	44	46	45	46	44	46	48	49	0	1	4	2	3	3	5	7	6	7	10	17	10	17	14	12	10	12	20	12	12	14	0	21	18	20	16	12	25	24	25	31	28	21	31	25	31	28	38	31	32	32	21	30	44	38	43	36	42	42	40	45	52	49	51	49	34	48	45	45	48	50	49	45	63	64	64	64	68	66	67	67	68	73	70	73	1	1	1	1	1	2	1	1	2	2	1	2	3	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	2	2	2	4	2	2	2	1	3	2	2	2	1	1	1	1	1	3	2	1	1	1	1	2	3	1	2	2	1	1	2	1	1	1	2	1	3
24500	-443.234210707640841	-450.089698658600241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610075454706220	-1	2	4	6	8	10	10	12	14	14	17	20	19	21	22	21	21	21	21	23	22	22	22	23	23	23	25	25	26	28	26	24	28	26	28	27	29	30	31	30	31	31	30	32	33	33	35	33	33	34	35	35	35	34	36	37	36	37	37	37	37	38	39	38	41	41	43	44	44	44	45	45	43	46	47	50	0	1	2	3	4	3	4	7	6	7	10	13	11	12	12	13	12	12	13	19	13	14	0	21	18	19	15	21	25	28	32	25	28	21	31	18	35	28	33	37	36	32	21	29	30	39	38	40	41	42	35	44	45	40	35	49	46	49	52	52	54	41	56	52	58	64	64	66	66	64	66	69	66	73	70	73	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	3	1	3	1	1	3	2	4	3	3	1	4	2	1	2	3	2	1	2	3	3	1	2	1	1	1	5	1	1	2	2	2	2	1	4	3	1	1	2	2	3
25000	-394.105301562055047	-400.960789513014447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620203663658088	-1	2	5	6	8	9	10	12	13	13	18	20	19	21	23	21	22	22	23	21	22	22	22	24	24	23	26	26	27	28	25	27	28	28	29	29	28	26	31	31	30	32	30	31	32	33	34	32	32	34	33	36	35	35	35	37	36	36	38	37	37	37	39	38	40	41	42	43	43	46	45	46	44	43	48	48	0	1	2	3	4	5	5	7	6	8	8	13	11	13	11	11	12	12	20	13	12	20	0	15	15	20	16	21	31	24	25	31	38	38	29	32	31	21	30	35	28	37	34	30	30	43	33	40	37	36	48	45	45	48	48	58	46	49	52	52	41	51	56	53	63	64	66	64	67	66	68	71	74	67	70	73	1	2	2	1	1	1	1	1	2	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	3	1	2	2	1	2	2	1	2	1	2	1	1	1	3	2	1	1	1	2	1	3	1	3	2	1	1	1	1	2
25500	-450.023892270644524	-456.879380221603924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650184888099773	-1	1	7	6	9	10	10	12	13	13	18	19	21	21	23	21	20	23	23	22	21	23	23	24	23	23	24	26	26	28	26	27	28	24	30	30	28	29	29	29	31	30	29	31	32	32	33	33	32	33	33	36	35	35	35	36	36	36	37	36	37	38	40	38	41	42	41	44	43	47	46	45	44	46	49	50	0	1	4	2	4	3	5	7	6	8	10	11	12	11	12	12	12	11	20	12	12	14	0	21	13	20	16	34	25	24	25	25	28	21	12	25	15	34	34	31	32	26	34	28	44	38	35	40	36	41	35	45	45	40	35	36	43	49	45	45	54	51	49	52	63	64	64	67	67	66	66	67	67	67	70	73	1	1	1	3	2	2	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	5	3	4	2	3	1	1	4	2	3	1	2	1	2	1	1	1	1	2	3	3	3	3	1	2	2	1	2	4	1	1	2	2	2	1	1	2	1	2	4	1	2
26000	-444.071141638168513	-450.926629589127913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668756362153563	0	1	5	7	8	9	10	12	12	13	18	19	20	20	22	22	21	22	20	23	22	23	22	23	24	24	24	26	26	27	26	26	29	28	27	28	27	30	31	31	30	32	30	31	33	33	34	34	31	33	34	36	35	36	36	36	35	35	37	35	37	37	38	39	40	42	42	44	40	46	46	46	44	46	48	49	0	1	2	3	3	4	6	7	3	7	10	11	12	12	13	12	14	14	12	19	11	14	0	21	18	19	16	17	25	24	25	25	34	30	25	29	25	34	30	35	25	35	34	38	38	34	38	40	25	35	49	45	45	41	51	49	46	42	45	45	51	51	56	53	63	64	64	69	64	64	69	68	64	68	70	74	1	1	1	1	2	1	1	1	4	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	3	1	2	1	1	1	1	2	1	1	1	3	2	2	2	2	1	1	2	2	1	3	4	2	2	1	3	1	3	1	2	2	1	1	1	1	1	1	1	2	3	1	3	2	1	3	1	1	2
26500	-471.339676732973828	-478.195164683933228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528535765834508	0	2	5	6	8	9	10	12	12	14	18	19	20	21	22	22	19	22	22	23	20	23	22	21	24	21	26	25	27	27	27	26	28	27	30	30	29	29	31	31	32	31	30	31	34	32	35	33	33	33	33	35	35	36	35	35	35	37	37	37	38	37	39	38	40	42	42	42	44	46	45	46	44	46	48	49	0	1	2	3	3	4	4	7	6	8	10	7	11	13	13	13	11	13	17	19	17	14	0	13	26	17	16	24	12	21	18	25	29	28	32	32	32	28	38	36	30	38	34	30	39	34	39	31	37	18	36	45	39	40	40	31	39	54	52	52	50	54	56	53	63	64	64	53	68	67	66	68	67	73	70	73	1	1	1	1	1	2	2	1	1	1	2	5	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	5	3	3	2	1	1	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	7	1	1	2	2	2	3	2	1	1	1	2	1	2	1	1	2	2	4	2	2	1	2	1	2	1	2
27000	-455.104698616127848	-461.960186567087248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590759054038018	0	1	5	4	9	11	10	12	14	14	18	19	21	21	23	21	21	22	21	22	22	23	21	23	24	24	25	25	27	28	25	25	26	28	28	29	28	29	31	30	31	30	30	31	34	32	34	33	33	33	34	35	35	34	35	35	36	37	38	36	37	37	39	38	40	41	42	44	44	47	45	45	44	45	49	49	0	1	4	1	3	5	3	5	6	7	10	11	12	12	19	12	12	11	11	19	12	14	0	21	22	19	16	24	25	21	25	19	28	28	31	31	25	33	34	35	31	29	28	38	24	38	34	40	29	40	49	30	30	40	50	36	46	36	60	45	32	55	49	52	58	64	66	53	64	67	69	67	67	73	70	73	1	1	1	1	2	1	2	2	2	2	3	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	3	1	2	1	2	2	2	2	1	2	1	2	2	2	1	3	1	3	2	2	2	1	4	4	2	1	3	2	3	1	1	6	1	4	1	2	2	1	5	2	3	1	3	1	1	1	2
27500	-441.606206793796900	-448.461694744756301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562785244539869	-1	2	6	6	8	8	10	13	12	14	18	19	20	21	21	22	21	21	22	22	22	22	23	23	23	24	24	26	26	26	26	25	28	27	30	29	27	29	30	30	29	31	31	30	34	33	34	33	33	35	35	35	33	34	35	36	36	33	36	36	37	38	40	40	40	41	42	44	43	46	45	45	45	45	48	48	0	1	2	2	4	4	4	7	6	7	7	11	12	12	12	13	13	11	13	13	13	13	0	15	18	19	16	21	25	24	25	25	34	28	37	25	32	28	28	29	32	31	38	30	30	34	38	32	35	54	36	53	44	37	29	58	38	42	45	52	55	50	56	45	56	64	66	66	67	64	69	69	68	64	70	64	1	1	1	2	1	1	3	1	2	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	5	1	2	2	1	2	2	1	2	5	3	3	6	2	1	3	1	3	2	4	2	3	1	2	1	1	2	2	3	1	1	1	2	1	3	1	1	1	2	1	3
28000	-428.837995237576990	-435.693483188536391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638166449985177	-1	1	7	6	8	10	9	13	11	13	16	19	20	22	22	22	21	22	21	22	22	23	23	23	24	24	24	25	27	26	27	26	28	27	29	29	28	29	31	30	29	32	30	30	32	33	33	32	31	34	35	34	36	34	36	36	36	36	38	37	36	37	39	39	40	41	41	44	43	46	45	45	43	46	47	48	0	1	4	2	4	3	4	7	6	7	8	10	12	12	13	12	12	12	12	19	12	14	0	21	18	19	16	24	32	21	32	25	34	28	32	14	32	21	28	35	29	32	33	34	30	36	38	31	35	36	42	45	45	40	54	49	46	37	45	53	50	50	56	53	56	64	64	67	66	64	66	69	66	73	70	73	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	2	2	4	1	3	2	1	1	2	1	1	2	2	2	2	2	3	1	1	2	2	2	3	2	3	3	1	1	1	2	1	2	2	1	2	1	4	2	1	1	2	1	2
28500	-442.618168241257365	-449.473656192216765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571741657621985	0	2	6	7	9	9	10	13	14	14	18	19	20	22	21	22	21	22	21	23	22	23	22	23	24	23	25	25	27	25	24	27	25	28	29	30	28	28	29	31	32	31	30	30	33	32	34	33	33	34	35	36	36	36	36	35	37	36	38	37	37	37	39	39	41	41	41	44	43	46	46	45	44	45	48	50	0	1	2	3	4	4	3	7	6	8	10	11	12	13	12	11	12	12	12	19	13	14	0	21	11	15	16	25	31	24	18	18	21	33	31	14	18	28	28	35	35	31	39	30	36	38	38	36	35	41	48	45	45	36	40	37	46	46	45	53	55	50	56	53	63	64	64	67	67	66	69	68	64	66	70	74	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	4	1	3	1	2	1	1	2	2	3	2	6	3	2	2	1	2	3	1	2	1	2	3	1	2	1	1	2	2	3	3	4	2	2	2	1	1	2	2	2	1	2	1	2	1	2	2	1	2	3	1	2
29000	-429.223338850726009	-436.078826801685409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709396540874286	-1	1	6	6	9	9	11	13	13	14	18	19	20	20	22	21	21	23	21	23	22	22	23	23	23	23	25	24	25	26	26	27	28	27	28	30	27	30	31	29	30	30	29	31	33	33	34	33	31	35	34	36	35	35	35	37	37	33	38	37	37	37	39	38	41	41	42	44	43	46	46	45	43	43	48	49	0	1	2	2	3	4	5	7	6	8	10	11	12	11	12	11	13	14	13	19	12	14	0	21	13	19	16	21	18	24	25	29	34	21	29	31	20	28	24	31	26	31	28	30	44	39	43	40	37	35	48	45	45	48	48	58	39	49	53	53	48	54	58	45	63	64	66	67	66	69	68	74	66	64	70	74	1	1	3	2	1	2	1	1	2	1	3	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	2	2	2	2	2	2	1	3	2	2	2	1	1	3	2	2	3	1	2	1	1	1	2	3	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	3	1	4
29500	-447.208858297548772	-454.064346248508173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577869153319560	-1	1	6	7	8	9	11	12	14	13	18	19	19	21	21	22	21	21	23	21	22	22	22	23	24	23	25	24	27	26	27	25	28	28	29	30	27	28	31	31	32	31	30	29	34	32	33	33	32	33	35	35	35	35	34	35	36	36	38	36	36	37	38	39	41	41	42	45	42	46	43	44	44	46	47	49	0	1	2	3	4	4	3	5	6	8	10	7	11	11	13	12	13	13	20	11	13	14	0	21	11	20	16	21	32	21	25	22	28	21	32	29	25	21	21	37	31	29	28	30	44	28	43	40	42	40	41	43	45	40	40	36	46	56	52	52	51	29	56	45	63	64	64	67	66	64	64	66	67	64	70	67	1	1	2	1	1	1	2	2	2	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	2	2	1	1	3	2	2	2	3	3	1	2	2	3	1	3	4	2	1	1	1	2	2	1	2	1	2	2	1	2	1	1	4	2	3	2	2	1	2	1	4	1	1	1	4	1	3
30000	-400.414316293481988	-407.269804244441389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643824150375899	-1	1	7	5	9	10	11	11	14	14	17	20	19	21	22	21	22	23	23	22	22	22	23	24	24	23	25	26	27	27	26	26	28	26	29	30	28	30	31	31	30	31	30	30	33	31	33	33	32	34	33	35	36	36	36	35	34	35	37	36	38	37	37	38	40	41	43	43	43	47	46	45	44	44	49	49	0	1	4	1	4	3	5	5	6	8	10	13	11	13	13	13	12	15	20	12	12	14	0	21	20	20	16	21	25	21	25	15	30	21	31	37	29	33	38	41	37	20	30	28	44	43	43	40	29	40	40	45	45	41	48	49	46	49	45	52	62	50	58	53	63	64	64	66	66	64	74	67	67	64	70	73	1	1	1	3	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	2	2	1	1	1	1	1	1	3	2	2	2	1	2	1	2	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	2	2	2	1	1	5	1	1	1	3	1	3
30500	-453.575363765862107	-460.430851716821508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542456135428379	-1	0	3	4	8	10	11	12	13	14	18	20	19	22	22	21	21	22	21	20	22	21	22	24	25	23	25	25	26	28	27	25	28	28	30	29	29	27	31	30	31	31	31	31	32	32	33	33	32	34	32	35	36	35	36	36	36	37	37	35	37	36	38	38	40	41	42	45	43	46	44	46	44	46	48	49	0	1	2	3	4	5	5	7	6	7	10	13	11	22	17	12	13	13	20	13	12	13	0	21	18	20	16	21	12	24	25	26	24	28	29	12	32	28	38	32	31	25	38	30	36	28	36	40	37	35	40	45	45	37	51	49	46	56	45	45	31	36	58	59	63	64	66	66	66	64	67	73	67	66	70	74	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	2	1	1	2	2	2	5	3	1	2	3	2	2	2	1	2	3	2	1	2	2	2	2	2	3	2	2	2	1	4	2	5	3	1	1	2	2	1	4	1	5	1	1	1	3	1	2
31000	-442.807534893298737	-449.663022844258137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547705918963736	-1	2	6	4	8	9	11	13	14	12	17	19	21	22	22	22	21	23	22	21	22	21	22	23	24	22	25	26	27	27	25	27	27	27	29	29	27	29	31	31	32	32	30	31	33	33	34	31	29	34	32	35	36	35	36	34	36	36	37	35	37	37	39	38	41	41	41	45	43	47	45	45	44	45	48	49	0	1	1	2	4	2	5	7	3	7	8	11	12	22	12	12	12	12	20	12	12	12	0	20	15	20	21	24	25	24	25	18	28	24	25	31	25	28	33	29	37	36	28	30	39	34	38	35	34	41	48	45	45	48	54	35	41	49	53	45	40	50	58	53	63	64	64	67	64	68	66	69	67	67	70	73	1	2	2	1	2	4	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	3	1	2	1	3	2	2	2	2	3	2	3	1	2	1	1	2	2	1	1	1	1	1	2	2	1	3	2	4	1	1	5	2	2	1	1	2	2	4	2	1	2	1	2	2	1	2
31500	-420.520711406401574	-427.376199357360974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651409980980073	-1	1	7	6	8	9	11	12	12	14	17	18	20	22	21	22	21	22	22	22	23	23	23	23	25	20	25	25	26	27	26	24	29	28	28	30	26	28	31	30	32	30	30	31	33	33	34	33	32	34	35	35	35	35	35	34	37	36	37	36	38	37	39	39	40	41	41	45	43	45	45	45	44	45	48	50	0	1	1	2	4	4	4	7	6	7	10	11	12	13	12	13	12	17	26	26	15	17	0	17	32	12	12	24	25	24	32	18	28	28	12	31	25	21	28	37	42	31	28	38	44	39	38	42	36	40	48	45	45	41	41	49	46	49	60	45	54	41	56	52	63	64	64	67	67	64	69	67	64	73	70	73	1	1	3	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	2	2	5	3	1	3	2	2	1	2	2	2	1	1	3	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	3	3	1	1	1	2	1	3	1	2	2	1	1	3
32000	-436.318264726477878	-443.173752677437278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652365631540529	-2	2	5	6	8	11	9	11	13	12	18	20	19	21	22	21	21	23	20	21	23	22	23	24	24	23	25	23	27	26	27	26	28	27	29	29	28	30	31	31	31	31	29	30	32	32	35	34	33	33	35	35	36	34	34	36	35	37	37	37	37	37	38	39	40	42	41	44	42	44	44	44	43	46	48	49	0	1	2	3	3	4	5	7	6	7	10	13	11	13	13	13	13	12	11	19	14	17	0	22	15	20	16	22	25	24	25	25	15	21	25	25	25	28	43	35	36	36	33	30	44	39	38	34	31	37	40	45	45	35	40	41	46	56	52	52	55	50	56	53	63	64	64	67	67	64	67	66	64	73	70	73	1	2	1	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	4	3	2	1	2	2	1	1	2	1	1	2	1	1	2	4	4	3	2	2	2	2	2	3	2	1	1	1	2	3	1	1	1	1	1	2	1	3	2	1	2	2	1	2
32500	-456.446241354261076	-463.301729305220476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536793593014418	-2	0	5	6	8	10	11	13	13	13	18	19	20	21	22	22	21	23	22	21	23	23	22	24	24	23	24	24	27	26	27	26	28	28	28	30	29	29	30	31	32	30	31	30	31	32	33	34	33	32	34	34	35	35	34	36	36	36	37	35	37	36	40	40	38	42	43	42	43	47	45	44	44	46	49	49	0	1	2	2	4	3	5	7	4	4	10	11	12	11	12	11	12	15	12	12	15	19	0	14	18	20	16	21	25	24	25	25	21	28	25	26	35	28	33	32	36	18	15	30	30	19	43	50	36	42	32	45	45	48	50	49	39	41	53	45	51	46	65	53	49	64	68	64	68	64	67	68	68	73	70	68	1	1	2	3	1	2	2	1	2	4	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	4	1	2	1	4	1	3	4	2	2	5	1	1	2	1	6	2	2	1	1	2	3	2	1	2	1	3	1	2	3	1	1	1	1	2	1	1	1	2	1	4
33000	-416.662835816464053	-423.518323767423453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723569227463420	0	1	6	4	8	10	11	13	14	14	17	19	20	22	22	22	21	22	21	23	22	22	22	23	23	24	25	25	26	27	26	25	29	26	29	29	28	29	31	30	32	30	31	30	33	33	35	32	33	34	34	36	34	35	35	36	36	36	38	37	37	36	40	39	38	41	42	44	43	46	45	45	43	45	49	50	0	1	4	1	3	5	4	7	6	7	10	11	12	17	13	19	12	17	12	13	13	12	0	15	15	20	16	21	14	24	25	12	28	32	37	31	29	34	34	35	29	35	34	30	44	43	39	40	37	36	41	53	45	41	51	49	46	49	45	53	51	50	49	52	49	64	66	67	67	72	67	66	67	73	70	74	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	2	4	2	1	1	2	1	2	2	1	2	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	3	1	2	1	3	1	2	1	1	1	1	1	1	2	1	1	1	3
33500	-389.498977854353029	-396.354465805312429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619843373647250	-1	1	4	7	9	9	10	12	13	13	18	20	21	21	22	22	22	21	23	22	22	23	22	23	24	21	24	25	26	28	26	26	28	27	30	30	28	30	32	30	32	31	29	31	33	33	34	34	31	34	34	36	36	36	36	36	36	34	38	37	38	36	39	38	40	41	42	43	43	46	45	45	45	46	49	48	0	1	2	3	3	4	5	7	6	8	10	11	12	12	13	18	12	11	20	26	13	14	0	21	18	12	16	21	18	21	25	25	28	28	31	32	25	28	28	32	32	37	28	30	44	43	39	35	29	40	42	45	45	36	48	58	46	49	52	45	54	50	49	53	63	64	64	64	66	66	68	66	68	73	70	74	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	1	1	1	2	2	2	2	2	4	2	3	2	2	2	1	2	1	2	2	2	1	2	2	3	1	1	1	2	1	2	2	1	3	1	1	2	2	3	1	2	2	2	1	1	2	1
