step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
50000	-962.172196729375514	-960.682457571303416	-1.489739158072108	0.000642021058176	0.000193916678831	0.302040994389829	0.519723490459437	0	1	2	4	3	4	1	5	4	3	7	5	4	6	5	6	6	6	9	8	8	10	8	9	7	10	10	10	10	12	11	10	10	11	10	11	13	11	12	11	14	11	12	12	12	13	12	13	15	14	14	15	17	15	13	13	16	14	17	16	16	15	15	15	15	17	17	16	18	17	19	18	16	18	20	22	16	19	19	19	17	19	18	19	20	18	19	20	19	19	19	21	20	23	19	21	22	23	22	22	21	21	22	22	24	23	24	25	27	28	0	1	1	1	2	7	1	3	0	1	13	6	3	13	10	0	13	13	6	13	18	0	17	14	4	21	0	8	0	22	7	17	20	32	0	9	29	25	33	0	29	21	26	34	27	26	35	30	37	29	22	38	43	37	16	27	41	37	64	46	50	11	30	36	25	41	54	30	59	33	22	37	48	37	77	101	30	77	66	72	22	62	51	86	31	51	63	71	51	57	41	58	41	92	67	91	72	65	75	84	91	36	67	80	85	99	80	106	98	105	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	4	1	1	2	3	1	1	1	2	1	1	4	2	1	1	1	3	1	3	1	1	2	2	1	1	1	2	1	1	1	2	2	2	3	1	3	2	1	1	1	2	1	3	2	2	5	1	1	4	1	3	5	3	2	3	2	1	2	1	1	1	3	3	2	1	5	2	2	1	2	1	4	4	3	1	1	1	1	4	1	2	1	7	3	2	2	1	2	1	2	2
50500	-1015.629360151269339	-1014.043623658500223	-1.585736492769099	0.000828678017577	0.000204176401449	0.246388099017696	0.518271780793737	-1	2	1	5	4	5	3	5	3	4	6	6	3	7	4	7	6	3	7	7	7	11	9	9	8	9	11	6	10	12	12	8	9	12	12	12	12	11	12	11	15	12	12	12	14	14	13	14	14	16	13	15	17	14	14	13	13	16	19	16	14	15	14	14	15	17	17	15	17	16	18	17	14	19	20	19	17	17	18	18	18	18	17	16	20	19	19	20	20	19	21	18	19	22	19	21	22	24	23	20	20	21	23	22	24	23	25	24	26	27	0	3	1	5	7	18	3	7	0	2	10	15	3	1	2	0	15	2	5	11	4	0	18	21	21	13	0	3	0	29	25	11	28	32	0	29	16	33	13	0	64	26	28	33	47	23	35	30	9	68	22	21	34	30	22	35	30	54	71	31	16	21	30	51	28	22	30	30	68	62	50	73	30	69	54	66	54	54	69	64	50	28	41	55	38	72	67	55	55	72	58	61	68	30	68	75	41	65	58	59	81	14	58	75	46	79	76	58	46	49	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	3	1	2	1	1	1	3	1	4	1	1	2	3	1	1	4	1	1	5	1	1	4	4	1	2	1	1	1	1	2	3	4	1	1	5	4	5	2	2	1	1	1	1	1	4	1	1	1	1	1	1	5	1	1	3	1	1	2	2	2	2	2	2	3	2	1	5	5	4	1	1	8	4	1	4	3	4	5	5	4
51000	-1110.293940400329802	-1108.700486492176424	-1.593453908153408	0.001016126207893	0.000246816019910	0.242898980453794	0.565285731944522	-2	1	2	2	3	5	4	5	3	3	6	4	3	5	6	7	5	4	8	8	7	11	8	7	7	9	9	9	11	12	11	9	9	11	11	11	12	12	11	11	13	11	13	12	13	14	12	13	16	16	14	16	14	13	14	11	16	15	17	15	16	16	15	13	15	16	16	17	17	16	19	15	17	17	21	22	17	18	18	19	18	19	18	19	20	19	17	20	18	20	21	20	20	22	19	22	21	23	23	22	20	20	23	23	23	24	25	25	25	27	0	1	2	2	1	12	3	4	0	3	7	2	1	7	7	0	5	3	7	11	6	0	24	15	8	21	0	19	0	22	14	14	15	19	0	16	9	39	21	0	22	14	21	5	47	28	56	30	41	64	36	34	19	16	16	27	51	41	54	39	55	26	16	22	37	48	55	72	22	38	79	54	49	58	64	84	22	59	57	22	30	34	61	72	26	30	48	61	55	77	90	79	86	55	77	48	66	19	88	72	86	37	84	100	69	36	59	50	69	63	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	1	2	5	1	2	1	1	4	3	4	1	3	1	1	2	3	2	3	3	2	2	1	1	1	2	2	1	2	4	1	2	2	1	1	3	2	1	1	1	1	2	2	3	1	1	4	4	5	1	2	5	3	3	3	2	1	1	1	1	5	1	4	3	8	1	3	1	5	1	1	3	5	4	6	2	5
51500	-988.113494130318486	-986.502843732911060	-1.610650397407475	0.000823516384479	0.000193934642492	0.235495791155558	0.523450827191185	0	2	1	4	2	4	5	5	2	4	6	3	5	7	5	7	6	7	9	8	7	10	5	8	8	10	10	10	10	13	10	9	9	10	11	12	12	12	10	11	14	11	13	12	14	12	13	13	15	15	15	16	16	14	15	14	16	15	19	13	16	16	15	13	15	17	16	16	17	15	19	17	16	18	20	22	17	17	18	18	18	19	18	20	21	19	19	20	19	20	20	20	20	23	19	22	21	23	23	22	20	21	22	22	24	24	23	25	26	27	0	1	1	2	3	5	1	12	0	1	23	3	1	15	4	0	6	17	20	23	15	0	4	10	17	25	0	6	0	16	24	4	13	7	0	22	9	18	21	0	22	6	24	34	35	39	35	29	16	48	29	25	46	29	48	47	64	54	61	32	50	14	41	29	25	54	48	36	57	43	57	61	41	57	67	97	30	51	22	57	29	60	41	68	25	69	68	83	68	61	58	54	22	22	51	101	80	62	74	84	55	37	68	92	85	58	76	68	81	81	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	3	1	3	2	2	1	1	4	2	1	1	2	3	2	1	1	1	1	2	3	1	3	2	2	1	1	1	2	1	1	2	1	6	1	2	2	1	1	3	1	1	3	1	1	1	2	1	2	1	5	1	5	4	2	1	6	1	1	1	2	2	2	3	5	6	2	1	2	3	3	1	3	4	3	2	2	3	1	4	4	4
52000	-939.000593249023382	-937.408374458918161	-1.592218790105213	0.000668899093574	0.000162843575004	0.243450135557048	0.515368740301978	-2	1	2	4	3	5	4	5	3	5	7	5	4	6	6	6	6	7	9	7	8	11	9	8	9	10	10	10	10	12	11	10	9	10	11	11	13	12	12	11	13	13	12	13	12	13	12	14	16	16	13	15	16	15	14	14	16	15	18	16	15	14	16	15	16	17	17	16	17	16	18	18	17	18	21	21	17	18	17	18	18	18	18	19	19	18	19	19	19	20	20	20	20	22	18	22	22	24	22	22	22	22	21	22	25	23	25	25	26	28	0	1	2	3	1	5	3	5	0	4	13	3	1	7	1	0	6	7	18	14	14	0	20	14	18	18	0	4	0	22	13	24	7	21	0	29	29	18	31	0	22	4	34	31	27	43	35	29	30	48	22	18	39	30	29	47	30	22	49	26	37	13	55	36	25	55	68	48	29	34	50	63	49	68	74	58	61	64	22	54	58	28	37	37	70	54	73	54	55	49	49	69	58	55	67	55	41	97	37	72	80	84	74	81	98	97	64	103	105	109	1	2	1	1	2	1	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	1	3	1	1	1	2	2	1	1	1	4	1	2	1	1	1	2	2	1	1	3	1	2	3	1	1	2	1	3	1	7	1	2	4	1	1	1	3	4	1	1	1	1	2	2	1	2	3	2	2	4	2	4	2	2	1	2	3	1	1	1	2	3	1	2	5	1	4	2	2	3	2	2	1	1	3	3	1	1
52500	-1021.348346449926112	-1019.773254125262156	-1.575092324663927	0.000789505074149	0.000198469972028	0.251385302674931	0.543842917583044	0	2	2	2	3	4	4	5	2	3	5	6	4	7	6	6	6	7	9	8	8	11	9	8	8	11	11	10	11	12	12	9	10	11	11	11	11	11	12	11	14	13	13	12	13	13	13	12	16	15	13	15	16	15	14	15	15	16	18	14	15	17	16	15	16	16	17	17	17	16	18	17	16	18	20	21	18	17	18	19	17	17	19	17	20	20	19	19	19	19	20	18	20	23	20	20	18	24	21	23	21	22	24	20	24	23	23	25	24	26	0	1	1	1	1	5	2	7	0	1	1	4	4	11	5	0	6	13	4	13	6	0	12	7	12	24	0	24	0	9	21	10	19	21	0	16	9	11	15	0	16	14	32	32	27	12	35	22	51	22	22	26	14	51	29	47	48	55	50	33	48	44	51	22	31	51	64	57	61	39	29	61	48	41	92	29	55	51	55	29	64	26	66	51	39	92	48	61	64	66	63	61	87	64	67	68	55	46	58	104	59	36	79	36	85	80	69	99	85	109	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	5	2	1	1	3	2	2	2	1	1	1	4	2	3	1	1	1	3	4	3	2	1	3	3	2	1	1	5	1	1	1	1	2	2	3	1	2	1	2	1	1	3	2	3	1	2	2	2	1	1	1	2	4	1	1	1	1	5	2	2	1	4	1	3	2	2	5	1	4	2	2	2	2	2	1	5	1	1	2	6	2	1	2	8	3	4	2	3	3	2	2	1
53000	-1171.338110666348484	-1169.788697263363019	-1.549413402985426	0.000822589015321	0.000217519194792	0.264432408822239	0.514446886753211	0	2	2	3	3	4	3	5	3	5	4	5	4	7	5	5	6	6	8	7	8	11	7	10	8	11	10	8	11	13	11	8	9	11	11	11	12	9	12	10	14	12	11	13	13	14	13	14	16	16	15	15	16	13	14	15	16	15	15	16	15	16	15	14	14	16	17	15	17	13	17	17	15	18	19	21	17	16	18	17	16	18	19	19	19	17	18	17	20	19	19	21	20	20	20	22	21	24	22	22	21	20	23	23	25	24	24	25	27	26	0	1	1	2	2	5	1	7	0	7	7	5	5	15	6	0	15	10	20	1	15	0	6	28	10	14	0	15	0	16	21	14	28	14	0	16	22	14	31	0	29	31	15	31	35	24	36	22	64	58	36	10	65	29	29	27	22	54	48	28	54	44	37	29	43	64	49	9	48	15	57	73	41	36	49	81	51	54	78	22	55	52	86	72	21	63	63	41	63	30	54	51	59	63	79	91	41	85	74	51	90	30	83	52	30	58	83	99	85	85	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	2	1	3	2	1	1	2	1	2	1	1	1	1	1	1	3	1	1	3	2	2	1	1	2	5	1	1	3	2	4	1	1	5	1	1	2	2	2	1	1	5	1	2	1	1	1	3	1	2	2	1	1	3	1	3	1	1	6	1	2	1	3	4	4	3	2	3	1	1	3	3	2	2	1	4	2	4	4	5	3	2	2	3
53500	-984.592741210630606	-983.064056286070240	-1.528684924560421	0.000749682472248	0.000207037165903	0.276166475230384	0.555559630653414	0	2	2	4	4	4	5	5	3	4	6	6	6	7	5	6	5	7	8	6	9	11	9	7	9	11	10	9	10	12	11	10	9	10	11	11	12	12	13	11	15	13	13	11	13	13	13	13	14	13	14	16	16	14	15	14	15	13	19	15	14	17	15	13	12	15	17	16	17	15	18	17	16	18	20	21	18	18	17	17	17	19	18	19	20	19	17	19	20	19	20	21	20	22	19	21	20	23	22	23	20	22	23	23	25	24	24	23	27	25	0	1	1	2	3	2	4	10	0	3	4	7	6	20	4	0	4	13	6	15	24	0	19	5	4	19	0	24	0	29	20	19	18	5	0	16	29	34	18	0	9	26	28	28	27	44	35	30	37	22	37	60	44	37	51	27	48	37	67	34	37	43	48	29	21	37	37	49	55	26	51	30	48	58	64	72	54	54	73	64	51	39	63	77	43	63	63	73	71	57	80	80	69	77	66	57	71	31	49	84	66	75	91	99	41	86	59	77	99	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	3	1	1	3	1	3	1	1	2	1	6	1	3	2	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	1	2	2	2	3	3	3	1	1	2	2	2	3	2	4	2	2	2	1	3	1	3	2	1	3	2	1	2	1	2	2	3	2	2	1	3	1	4	4	3	2	1	1	1	4	3	3	2	3	3
54000	-1002.794996142373861	-1001.245609998046120	-1.549386144327726	0.000814547896619	0.000215404813540	0.264447080932140	0.579467720063639	0	2	2	3	2	5	4	4	3	5	7	5	4	6	6	6	7	6	7	7	8	9	9	8	9	11	10	9	10	12	11	9	8	9	11	11	11	10	13	9	14	12	13	11	13	12	12	13	16	14	15	16	15	14	13	14	15	16	18	14	16	15	16	15	15	17	17	16	16	16	18	17	16	18	21	22	17	19	17	18	18	19	18	19	21	20	18	19	19	20	19	21	21	22	19	22	20	23	22	23	20	20	23	20	25	23	24	23	26	28	0	1	1	5	1	8	3	5	0	4	18	5	4	4	10	0	15	13	14	7	20	0	20	6	18	33	0	20	0	16	20	20	14	14	0	22	9	20	38	0	9	34	15	18	35	21	35	16	50	22	22	15	38	36	16	27	36	54	73	18	50	43	55	37	31	63	49	50	50	31	69	50	55	49	81	91	63	50	58	67	22	31	50	81	65	73	51	83	73	37	58	77	78	49	30	63	80	41	75	73	22	52	74	50	101	74	76	95	52	102	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	3	2	2	1	5	2	3	2	1	2	1	4	1	2	2	5	2	1	3	2	2	1	1	3	1	1	2	2	2	1	1	1	1	3	1	1	2	1	2	1	1	3	1	1	3	7	2	1	3	2	1	1	1	4	3	2	1	3	3	2	1	4	1	3	6	1	2	2	4	2	1	1	3	5
54500	-977.360334149465984	-975.828394482349495	-1.531939667116536	0.000779536746882	0.000213782755106	0.274243332288047	0.497743986281809	-2	2	2	4	3	3	1	5	1	5	7	5	4	6	6	7	5	6	8	7	6	10	8	9	9	9	11	8	10	12	11	10	10	12	11	11	12	12	12	10	15	13	13	13	14	14	13	13	16	16	13	14	14	14	14	14	15	14	16	15	15	17	15	15	14	17	17	16	17	15	18	16	16	18	21	20	18	19	18	19	19	18	18	17	21	20	18	19	19	20	19	20	18	21	20	21	22	23	22	21	20	21	24	21	25	24	22	26	25	26	0	7	7	6	7	7	1	13	0	4	17	6	6	2	7	0	13	4	8	15	10	0	20	23	10	17	0	4	0	29	26	17	17	23	0	16	29	17	25	0	30	15	21	28	47	14	35	37	55	29	29	34	39	37	22	47	30	37	41	39	51	60	51	16	39	22	61	55	22	25	41	51	48	55	91	93	49	71	41	93	22	28	30	63	14	63	72	74	79	71	49	55	59	30	68	89	59	94	91	57	55	50	91	59	42	79	80	79	69	102	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	3	4	3	1	2	1	4	2	1	1	4	7	2	1	4	1	1	1	5	2	1	1	1	2	1	1	1	1	2	1	2	1	4	1	3	1	1	4	2	2	2	1	2	2	1	1	1	2	1	4	5	4	1	6	2	1	1	1	2	1	3	1	6	2	1	3	1	2	3	2	2	3	2	8	3	2	4	3	2
55000	-1070.154193038098356	-1068.654430327035470	-1.499762711062845	0.000817815928285	0.000241104501758	0.294815120884257	0.492283653067203	0	1	2	5	3	4	4	4	4	4	5	5	3	6	5	6	7	6	9	7	8	11	8	8	8	11	10	8	11	13	11	9	10	11	11	12	13	10	11	11	14	12	12	13	14	12	12	13	15	15	14	14	17	14	13	13	15	15	19	16	16	16	14	16	16	16	15	16	15	15	18	17	16	18	20	21	17	17	17	19	18	18	19	19	21	19	19	19	19	17	20	21	20	22	19	21	21	22	21	20	21	21	23	20	25	24	24	25	25	26	0	1	1	3	2	13	13	3	0	13	13	6	1	7	10	0	13	7	17	13	1	0	6	14	20	20	0	15	0	16	24	4	7	32	0	29	29	23	15	0	29	25	34	32	27	17	35	29	63	29	22	7	65	37	29	35	48	29	50	34	41	38	36	51	38	37	37	57	55	32	64	49	63	30	59	49	61	30	41	72	49	23	77	81	31	66	58	66	79	57	37	77	55	73	77	49	66	93	59	78	69	3	49	58	93	93	103	77	85	98	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	4	1	2	1	1	1	1	2	1	2	2	2	3	1	1	1	1	1	3	1	2	2	1	2	2	3	1	1	1	1	2	5	1	1	1	1	1	2	3	3	1	3	1	2	3	2	1	1	1	3	1	1	1	2	1	3	1	2	2	1	2	5	1	1	5	1	2	2	1	2	4	2	4	3	2	2	2	1	1	2	3	9	4	2	4	3	1	5	2	2
55500	-1027.045856565320491	-1025.369493826685130	-1.676362738635273	0.000660332752617	0.000139386658470	0.211085483671565	0.466925631472338	-1	1	2	3	2	5	4	4	3	5	7	5	4	6	5	5	7	6	9	7	6	10	9	9	8	10	10	10	11	13	11	9	9	9	11	11	11	11	13	12	15	10	11	13	13	14	14	14	13	15	11	13	16	14	15	15	15	15	16	15	13	17	16	13	16	15	15	17	17	17	19	18	16	18	21	21	17	17	19	19	19	17	18	20	19	17	19	19	19	18	21	20	19	21	18	21	22	22	22	22	21	19	24	21	23	24	25	25	27	26	0	1	1	1	2	4	3	5	0	4	5	3	2	7	1	0	13	4	11	3	3	0	18	20	7	21	0	10	0	22	13	20	20	15	0	16	16	17	33	0	29	20	15	33	35	17	35	51	22	64	22	32	15	51	64	27	49	49	64	34	51	60	48	37	39	49	61	49	64	33	86	59	48	49	50	22	41	50	78	64	55	33	63	50	65	22	68	37	41	57	81	37	55	68	37	81	29	31	91	73	71	56	75	59	76	99	101	91	98	105	1	1	2	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	1	2	1	3	3	2	3	1	2	1	4	3	1	4	1	1	1	2	1	2	6	2	1	3	1	1	2	4	1	1	1	1	2	1	1	3	1	4	1	1	2	3	3	5	1	1	1	3	3	2	1	2	2	3	1	3	2	1	1	4	2	2	3	1	4	4	1	3	1	2	2	4	2	1	2	2	2	3
56000	-1075.958301779066460	-1074.416762062289990	-1.541539716776381	0.000831557882570	0.000223481384697	0.268750245030168	0.553133618098573	0	1	1	3	2	5	3	5	2	5	7	4	4	6	5	7	7	6	8	6	7	11	8	9	8	10	10	10	11	13	11	10	9	11	10	12	12	11	12	10	15	11	13	13	12	14	13	12	16	13	14	16	17	14	13	14	15	14	19	16	15	16	15	14	16	17	16	15	18	15	18	17	16	19	21	19	18	17	17	19	18	17	18	17	20	17	16	19	18	19	21	20	20	21	20	21	21	23	22	23	20	21	21	21	23	23	24	25	25	27	0	1	1	2	3	7	1	3	0	4	20	7	5	8	12	0	8	13	20	5	15	0	18	20	14	18	0	18	0	37	10	20	21	15	0	29	22	15	25	0	30	19	7	24	35	28	45	16	51	16	37	33	42	50	29	47	55	37	61	10	55	34	55	48	46	63	22	55	72	34	67	50	36	66	78	22	78	68	41	84	67	44	66	36	33	36	50	63	55	48	59	29	71	55	78	36	71	44	74	59	71	60	76	55	94	58	71	58	43	102	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	2	1	1	3	2	2	2	1	1	1	3	2	1	1	1	5	3	1	3	1	2	1	3	1	3	2	1	2	1	1	1	1	5	1	3	1	1	2	2	3	2	1	3	1	2	1	1	2	3	1	1	1	2	1	2	1	3	4	1	2	2	2	3	1	5	1	5	2	3	2	5	2	2	1	2	1	4	1	4	3	5	7	3
56500	-1076.458016771594657	-1074.908072812088676	-1.549943959505934	0.000941714431511	0.000248751236705	0.264147206819864	0.547324428380529	0	1	2	3	3	5	4	5	3	5	6	5	4	7	4	6	6	7	8	8	8	11	5	8	8	9	11	10	10	12	11	7	10	11	12	11	12	12	12	10	14	11	11	13	13	14	13	14	16	16	14	15	16	13	15	12	15	15	18	15	15	15	13	15	15	16	16	16	15	17	19	17	17	18	20	20	17	19	18	18	18	17	19	17	20	19	19	19	18	17	21	21	21	21	19	20	22	24	22	22	22	19	23	21	24	22	24	26	25	28	0	1	1	1	2	7	4	15	0	4	13	15	4	7	2	0	7	6	13	14	10	0	4	11	14	7	0	24	0	36	24	7	21	21	0	29	36	33	31	0	36	17	18	18	56	39	35	30	63	54	37	17	44	37	29	27	41	37	72	31	63	33	36	51	38	41	51	37	51	62	69	48	48	77	81	72	41	30	54	41	22	26	80	37	26	48	84	67	22	36	79	37	95	37	61	55	51	92	84	95	86	31	95	84	102	30	59	74	40	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	3	2	3	1	1	1	1	1	1	1	4	2	1	3	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	3	2	1	2	5	1	3	5	3	2	2	3	3	1	6	1	4	3	2	4	2	1	2	2	2	2	2	3	6	4	5	10	5
57000	-1041.673192510945000	-1040.096998794556157	-1.576193716388905	0.000580456735561	0.000145612122111	0.250857838647149	0.573141715896882	-1	1	2	4	3	3	2	5	4	5	6	4	5	7	6	7	4	6	8	7	7	10	9	7	7	7	9	10	9	13	11	8	8	10	12	11	13	12	11	11	14	12	13	12	13	14	13	12	14	16	14	15	15	15	13	14	15	14	19	16	16	15	15	15	15	17	16	16	17	14	18	17	16	17	21	20	18	18	18	18	18	18	18	18	20	19	18	18	19	18	20	20	18	22	20	20	21	23	21	20	21	19	23	23	24	23	24	26	25	27	0	1	1	3	2	1	1	5	0	2	12	7	3	13	6	0	1	13	2	13	6	0	14	6	6	10	0	20	0	9	20	11	10	33	0	22	48	32	10	0	16	32	25	4	27	44	35	22	37	30	22	44	28	29	22	35	30	36	63	33	49	38	16	55	42	49	51	55	63	44	69	51	57	55	74	71	67	61	66	22	55	43	67	67	38	57	73	67	87	30	68	77	50	96	88	84	51	41	92	68	86	54	92	76	98	74	104	103	41	105	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	3	1	3	1	2	1	1	2	2	1	1	1	1	4	2	1	2	1	1	1	1	3	2	1	5	2	3	3	2	1	1	1	1	1	2	1	3	3	2	1	1	2	2	4	2	2	3	1	3	1	1	2	2	1	1	2	1	3	2	1	1	1	1	3	2	3	2	1	3	3	2	1	1	2	2	1	1	1	1	1	3	4	1	2	1	3	1	1	1	4	1	1	5	2
57500	-1052.107491265955332	-1050.597355111338175	-1.510136154617062	0.000753624484542	0.000216877157299	0.287778809934052	0.554530808330710	-1	1	3	4	3	4	4	5	3	4	6	5	4	6	4	7	6	6	8	7	9	10	8	9	8	11	11	9	9	13	8	10	8	11	11	12	13	11	10	12	13	11	13	12	13	11	14	12	15	15	12	15	16	15	13	14	15	15	18	16	16	16	16	14	15	16	14	15	17	16	18	18	17	16	21	21	17	18	18	17	17	16	18	19	19	19	18	20	20	19	20	20	21	23	19	22	22	22	22	21	21	20	23	22	24	23	25	26	27	27	0	1	2	2	2	2	3	15	0	5	7	5	1	1	1	0	7	13	15	13	17	0	1	31	20	33	0	2	0	29	17	7	4	20	0	16	51	25	33	0	16	11	34	32	27	14	35	9	37	51	22	7	5	29	51	27	64	37	16	21	49	20	57	29	26	57	36	48	37	43	67	49	54	48	49	74	48	61	48	22	50	33	66	30	26	54	41	59	87	30	68	58	81	57	41	80	16	59	59	84	36	59	88	81	97	54	69	76	41	105	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	2	3	1	4	1	1	2	1	4	1	3	1	4	1	2	1	2	1	1	1	1	3	2	1	1	1	2	1	3	1	1	1	5	5	2	1	2	1	1	4	4	1	3	1	3	2	1	1	2	2	1	2	1	1	2	3	3	2	1	4	3	1	3	1	2	3	1	2	2	1	3	2	3	1	6	4	2	8	2	2	1	4	1	2	2	1	3	2	3	9	2
