step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
16000	-208.494443886724525	-206.510060435595562	-1.984383451128953	0.000000090743200	0.000000208816414	2.301179747179471	0.966482018261073	0	1	2	2	4	3	5	3	7	5	5	6	6	6	8	7	8	8	7	8	10	9	9	9	9	8	10	11	11	13	11	10	9	12	11	11	11	12	9	14	13	12	11	12	12	15	13	12	13	14	13	14	12	15	15	16	13	16	13	15	17	17	15	15	15	17	15	15	16	17	16	17	18	19	18	19	16	21	23	20	22	22	20	0	1	1	2	3	2	8	3	12	4	6	10	10	5	14	13	12	14	8	9	18	20	20	11	18	14	39	24	15	37	25	15	20	32	21	15	17	21	26	41	43	32	21	32	39	59	31	28	37	45	36	45	16	59	44	64	53	34	48	34	67	71	57	44	51	65	48	52	68	56	41	64	71	72	77	70	67	70	82	73	83	83	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-230.062155582186222	-228.629437361721131	-1.432718220465086	0.000000043841150	0.000000040126594	0.915272382657925	0.819918015323965	0	2	3	2	1	3	5	4	7	4	5	6	5	7	6	7	7	8	6	7	9	9	8	9	8	10	10	9	11	13	11	12	9	12	11	12	11	12	11	13	13	12	11	12	13	14	12	12	12	15	13	14	14	14	14	14	13	16	14	15	17	15	16	15	14	16	13	15	16	17	18	17	19	19	17	19	19	20	22	20	21	22	21	0	5	5	1	1	1	3	4	15	5	3	4	3	13	2	19	12	12	3	19	15	8	15	19	10	28	18	9	21	36	19	26	14	28	23	27	28	26	21	31	31	28	28	33	38	34	27	27	37	38	29	43	38	45	32	49	35	54	44	30	64	40	59	56	35	52	26	34	62	68	70	49	71	75	52	70	64	60	61	71	77	83	73	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1
17000	-191.559951963400863	-189.905393788550327	-1.654558174850524	0.000000140425579	0.000000030695308	0.218587723573226	0.962698856286038	0	1	3	1	4	3	5	4	7	4	6	6	5	8	7	8	7	9	7	8	9	9	9	8	8	9	11	11	10	14	10	11	10	12	11	10	11	12	11	14	12	13	12	13	14	15	10	13	12	14	13	13	13	14	15	15	13	17	14	15	16	17	15	16	16	17	14	15	17	17	15	17	18	18	18	19	19	19	23	19	21	23	20	0	1	2	1	2	2	3	4	8	6	10	8	3	11	13	17	7	20	11	9	19	19	14	12	11	19	21	22	23	27	14	18	26	33	14	24	18	26	18	47	32	28	23	32	48	53	25	29	21	41	41	28	27	38	59	48	35	60	52	49	39	71	34	46	68	59	41	52	46	63	54	56	66	40	65	74	69	61	78	75	76	81	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-202.758965860937565	-201.034114454889050	-1.724851406048523	0.000000490217658	0.000000811524233	1.655436559942210	0.932924978537525	0	1	2	2	1	3	4	4	6	4	6	5	6	8	7	7	5	9	8	8	10	8	10	9	8	8	11	11	10	13	9	10	11	11	12	10	10	11	12	13	12	14	10	13	14	15	12	12	12	14	12	14	13	13	13	15	14	16	15	15	17	17	15	14	16	16	16	16	17	18	18	17	19	19	18	19	18	20	23	20	21	23	21	0	1	5	1	1	5	4	2	6	4	8	7	10	8	6	7	8	15	13	15	26	16	24	16	12	13	26	29	19	47	13	25	36	18	36	14	26	23	32	27	34	48	9	27	53	30	29	28	23	38	43	51	32	48	28	47	47	52	45	44	68	54	42	33	50	21	57	59	60	65	58	56	61	58	66	70	68	71	80	76	74	83	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-229.739145395557131	-228.310949868637579	-1.428195526919561	0.000000218886142	0.000000197327781	0.901508789231577	0.920675416448359	-1	1	3	2	3	4	5	5	5	5	5	7	6	6	7	7	7	9	7	8	10	9	9	10	8	8	10	10	10	14	10	12	10	12	9	11	12	11	12	14	11	14	9	12	13	14	12	13	12	13	14	13	14	15	15	15	15	17	13	15	17	17	16	15	15	16	15	15	18	16	18	17	18	17	17	19	18	19	22	20	21	23	19	0	1	2	1	4	4	6	6	3	6	4	9	9	5	10	3	9	17	14	6	35	16	20	12	13	16	25	25	43	32	10	21	43	18	19	24	29	27	18	39	18	32	17	36	27	47	27	47	18	37	36	22	36	52	44	39	46	70	49	45	54	64	38	59	45	40	50	48	68	46	75	67	62	67	70	62	65	42	81	50	83	80	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
18500	-218.104510963510421	-216.506165777476838	-1.598345186033575	0.000000343244535	0.000000462880968	1.348545775844973	0.860672776921207	0	2	3	2	3	4	5	3	6	4	6	7	5	8	8	8	8	8	7	8	9	7	8	9	9	9	10	10	8	13	10	11	10	11	12	11	12	12	11	13	10	12	12	12	13	16	11	10	11	13	13	12	13	14	15	13	14	15	13	15	16	16	15	15	15	16	15	15	16	18	18	17	18	17	18	20	17	20	22	19	20	23	21	0	1	2	1	2	5	8	4	6	2	7	7	10	9	19	12	11	11	13	19	17	7	9	20	14	4	29	23	6	47	15	20	26	26	31	14	36	24	24	28	23	28	33	41	38	55	17	29	26	49	39	41	35	34	42	36	37	53	49	47	45	59	35	53	42	64	50	53	37	74	61	65	61	63	65	70	50	75	81	71	71	76	71	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-208.737432752699192	-206.066333558796771	-2.671099193902422	0.000000033501056	0.000000144399675	4.310302220514307	0.961197412585375	-1	1	4	1	3	3	5	3	7	5	4	5	5	7	6	7	7	9	7	8	9	8	10	10	8	9	9	10	11	13	11	11	11	11	12	10	12	12	12	11	13	12	11	12	14	13	13	11	11	14	14	14	14	14	15	15	15	15	14	15	16	16	15	14	15	17	16	16	16	17	18	17	19	17	18	20	18	20	20	19	20	22	22	0	1	6	1	2	4	5	2	13	3	5	5	8	11	12	12	7	22	13	15	14	19	20	26	17	15	17	20	24	37	21	28	18	36	32	25	23	49	36	21	23	18	23	48	34	44	48	27	26	35	47	49	46	37	54	53	38	42	42	46	41	49	30	43	44	57	59	59	51	69	62	58	70	69	72	71	61	73	62	62	74	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-191.198393193669460	-189.806206633797188	-1.392186559872261	0.000000329982278	0.000000257124625	0.779207377146011	0.956189140110458	-1	1	3	1	4	4	5	5	6	4	5	6	3	7	6	8	7	9	8	7	8	9	10	9	7	9	10	9	10	13	10	11	11	9	12	11	11	11	10	14	12	14	10	11	13	15	12	12	12	12	12	13	13	14	14	15	15	17	14	15	15	17	13	16	15	16	15	15	18	17	17	18	19	18	18	19	18	20	22	20	19	24	20	0	1	4	1	13	3	6	13	6	13	13	13	4	8	8	6	7	12	9	12	12	17	21	14	7	19	19	25	19	41	24	28	34	14	22	31	29	22	24	35	38	41	17	23	38	55	23	39	38	43	32	38	38	50	41	52	41	60	51	49	52	57	27	40	50	56	63	53	67	46	64	70	64	64	62	64	71	72	83	72	58	83	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-266.800883314809653	-264.777719462820187	-2.023163851989447	0.000001553250819	0.000000209962714	0.135176309853918	0.844913223104509	0	1	2	2	4	3	4	4	6	5	5	6	6	7	6	7	8	9	5	8	9	7	9	9	8	9	11	10	9	12	9	11	10	10	10	12	11	11	12	13	11	13	12	13	14	15	11	12	12	15	13	14	10	13	14	15	12	16	14	15	16	17	14	15	14	16	15	15	16	16	18	17	17	17	18	17	18	20	24	20	20	20	20	0	1	2	2	4	1	4	4	11	3	5	19	5	19	11	15	16	25	4	14	17	5	11	14	12	8	17	20	14	38	12	23	22	24	25	29	3	20	47	43	53	41	8	26	18	53	23	24	53	54	30	37	20	23	36	45	20	65	57	42	56	58	53	40	36	59	42	54	65	37	58	56	65	64	46	64	72	66	82	46	75	75	62	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	3	2	3	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1
20500	-219.817348215600845	-216.835424463216327	-2.981923752384509	0.000000025797126	0.000000139563689	5.410048052664390	0.872758203099169	0	1	3	1	4	4	4	3	6	4	4	6	5	8	8	7	8	8	7	9	9	10	10	9	8	9	11	10	10	13	10	10	10	11	12	11	11	10	10	13	12	12	11	12	14	15	11	13	12	12	12	14	11	15	14	16	14	17	14	16	16	16	15	13	14	16	14	15	17	17	18	17	17	18	19	19	18	19	22	20	21	22	20	0	1	2	1	4	8	3	4	11	8	8	8	7	11	12	7	9	9	7	17	17	26	18	16	7	19	29	25	19	42	21	25	15	29	34	38	26	14	20	41	39	23	18	29	51	30	21	49	39	26	53	42	20	37	51	52	38	56	50	30	27	55	40	41	44	30	51	27	60	54	60	56	60	57	69	72	58	71	76	60	78	81	71	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-205.719494192678866	-204.298654275179416	-1.420839917499461	0.000000328147703	0.000000288300918	0.878570579029036	0.993038166108292	-1	1	3	2	3	4	4	5	6	5	5	6	5	7	6	8	7	9	7	8	10	10	8	9	8	10	9	8	11	13	10	12	11	9	12	11	11	12	12	13	12	14	12	11	13	15	12	11	12	14	12	12	12	14	14	15	14	15	13	14	15	16	15	15	15	17	16	16	17	17	18	18	19	17	19	20	18	21	23	20	20	23	22	0	1	2	2	2	2	4	5	10	5	3	11	3	11	5	10	8	28	11	12	25	25	9	13	8	25	23	9	27	35	25	31	27	19	26	27	27	28	37	44	37	49	22	16	44	47	34	14	31	38	26	44	29	48	32	38	33	36	38	38	49	56	60	37	47	46	42	56	61	61	70	56	62	58	74	77	62	75	80	73	75	81	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-194.691250701724272	-193.315130467918237	-1.376120233806027	0.000000060456418	0.000000042862561	0.708982806662248	0.967745260381596	0	2	4	1	2	4	4	4	6	5	6	6	6	7	7	6	7	9	7	8	10	10	9	10	8	8	10	10	10	14	11	10	9	11	11	12	12	11	11	14	12	13	11	12	13	16	13	13	12	13	13	13	13	14	14	16	15	16	13	16	16	17	16	15	15	16	15	15	18	17	19	17	18	18	18	19	17	20	23	20	21	23	21	0	1	5	1	4	2	5	2	3	3	6	7	7	10	3	3	6	19	13	16	15	33	17	18	8	17	18	26	6	37	27	25	17	18	22	21	28	28	28	50	32	34	29	34	29	55	43	38	35	49	31	44	36	44	49	36	59	38	39	40	54	66	52	59	40	55	47	51	46	46	70	66	58	68	46	56	68	72	80	73	72	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
22000	-257.404218043711410	-256.043299827589863	-1.360918216121569	0.000000774904014	0.000000434342344	0.560511155008617	0.762268414094088	-2	2	3	1	3	3	5	4	6	4	4	6	5	7	7	6	7	9	6	8	9	9	10	9	7	10	10	10	9	14	10	11	10	11	11	10	10	10	10	14	11	14	12	12	14	15	12	12	12	14	12	14	12	14	14	16	14	16	15	15	16	17	13	14	16	16	16	15	18	16	17	16	19	18	19	20	18	19	23	20	18	22	21	0	4	1	1	4	2	11	4	11	6	2	3	6	9	10	8	13	17	8	25	25	8	24	17	16	16	20	22	14	53	21	13	18	28	23	22	20	15	25	48	28	24	29	23	47	52	27	41	39	44	28	26	33	53	33	54	63	44	45	64	64	72	43	53	52	38	47	57	72	40	50	68	67	66	58	67	41	67	56	75	59	80	66	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	4	1	3	1	1	1	3
22500	-210.742308351745862	-206.963401078014613	-3.778907273731251	0.000000055268102	0.000000492060693	8.903158843086212	0.910873428814302	0	2	4	1	3	2	5	5	7	5	5	6	5	8	8	8	7	9	7	7	9	10	10	9	7	7	11	9	11	13	10	10	10	12	11	11	12	12	11	13	12	12	10	12	13	15	13	11	13	14	13	13	13	15	13	15	14	17	15	15	17	17	15	14	14	16	15	16	16	17	18	17	18	19	15	20	19	20	23	20	21	24	22	0	4	5	1	6	1	5	5	8	3	5	7	5	10	12	10	8	26	7	8	17	9	25	25	10	3	33	9	26	31	26	18	26	27	43	43	39	33	43	39	31	33	15	33	32	40	31	21	48	34	15	37	48	53	32	27	34	56	52	55	63	75	47	38	36	56	55	60	46	50	61	37	56	70	34	71	58	74	78	73	80	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
23000	-209.441110309013851	-207.564567754306097	-1.876542554707755	0.000001434868814	0.000000229715710	0.160095270089027	0.940674069396695	0	1	4	2	3	3	4	5	6	3	4	5	5	8	7	7	7	7	8	8	9	10	9	8	9	7	10	8	10	14	10	12	10	12	11	11	11	11	11	13	12	13	12	12	13	16	11	12	12	14	13	13	13	14	15	15	15	15	14	15	16	15	16	15	16	15	15	15	17	17	18	18	17	19	17	19	17	18	23	20	22	24	21	0	1	6	1	1	2	4	5	11	1	2	7	6	16	7	8	13	7	26	15	16	14	20	13	16	5	16	9	24	42	18	35	26	31	29	17	31	21	16	29	35	39	35	31	27	66	24	22	33	43	38	41	49	52	52	45	40	48	35	51	54	44	64	34	59	51	45	52	58	64	60	68	63	70	55	63	30	58	83	74	63	83	76	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
23500	-227.896874611756942	-226.368699675364496	-1.528174936392442	0.000001495853186	0.000001756541951	1.174274298533781	0.952193672039365	0	2	3	1	4	3	5	4	6	5	5	7	5	7	6	7	8	8	8	9	9	10	9	9	8	8	9	10	9	14	10	11	10	12	11	11	11	11	9	13	10	11	12	11	12	14	9	12	12	13	11	13	13	13	14	14	15	15	15	14	14	16	13	15	15	16	15	15	16	18	17	16	16	18	16	19	17	20	22	17	20	24	21	0	1	2	1	2	4	2	2	7	2	6	10	8	11	8	10	9	13	12	14	9	29	14	17	9	15	12	17	26	42	19	26	25	29	24	28	47	22	17	44	20	39	31	27	41	27	16	37	22	42	25	22	44	45	22	45	63	24	60	37	42	60	51	49	52	67	55	48	42	73	59	64	64	65	56	77	64	74	78	64	70	79	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-215.149591372391541	-212.777241595529460	-2.372349776862089	0.000000040157970	0.000000135400769	3.371703496206578	0.927174108789383	0	1	3	2	3	3	5	5	6	4	6	6	5	7	8	7	7	7	8	8	10	8	9	9	8	9	11	9	10	12	9	10	10	12	10	11	12	9	11	13	12	13	11	13	13	15	12	12	12	14	13	12	13	14	15	14	13	16	14	15	16	16	16	15	14	15	15	15	17	17	18	16	19	18	19	18	17	21	23	21	22	23	22	0	1	4	1	4	2	6	5	10	4	4	6	5	9	11	6	5	7	14	9	18	14	16	13	11	16	15	25	15	29	12	19	22	33	17	21	25	25	26	36	31	39	23	36	48	41	33	38	32	39	27	36	33	47	54	41	36	64	42	45	51	36	66	41	53	40	57	40	64	54	64	67	70	48	69	70	53	76	78	75	78	61	78	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1
24500	-240.532643442350036	-238.908033802954350	-1.624609639395679	0.000000053154960	0.000000075085224	1.412572292212231	0.902018367851722	0	1	3	1	2	4	4	5	6	4	6	6	6	8	7	8	7	9	8	7	9	9	8	8	7	8	11	10	10	14	10	11	10	11	12	12	11	12	11	13	10	14	11	13	14	14	12	12	11	15	13	14	12	15	14	15	13	14	15	15	16	16	16	16	14	14	15	13	17	17	18	18	17	18	18	19	19	20	23	20	21	24	21	0	1	1	1	1	3	4	4	8	5	7	6	8	11	7	13	11	13	13	11	24	23	13	13	7	12	16	14	23	49	9	23	24	22	34	41	23	34	28	48	25	47	24	43	33	38	26	28	17	43	38	49	22	66	27	35	35	40	51	32	58	50	54	50	35	35	39	43	30	67	65	60	60	59	67	71	69	71	83	71	54	81	74	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
25000	-189.226939874956145	-187.369583619451419	-1.857356255504736	0.000000588827589	0.000001165937845	1.980100570315431	0.972770802918161	0	2	3	1	3	2	5	4	6	4	5	7	6	8	7	8	7	8	8	5	10	9	9	9	7	9	9	10	11	13	9	12	10	12	12	11	11	12	10	13	12	13	12	12	13	16	11	13	12	15	12	13	13	14	14	15	14	17	14	14	16	17	14	15	15	16	15	15	18	17	18	17	18	18	18	19	18	19	23	21	20	22	20	0	1	4	1	4	1	6	6	8	2	3	11	5	9	11	17	11	17	17	3	17	14	12	25	11	12	15	16	19	47	14	33	12	33	28	26	22	33	16	47	33	49	29	37	49	63	27	29	14	48	21	37	47	43	45	30	42	56	41	35	42	50	38	40	45	56	30	34	46	50	48	65	46	55	67	72	56	73	82	78	73	78	77	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-186.774901068437060	-185.343137851798531	-1.431763216638516	0.000001113531255	0.000001015970047	0.912385748159293	0.989671126893765	0	2	4	1	3	4	3	5	5	3	5	7	5	8	7	7	8	7	8	9	10	10	9	9	9	10	8	10	11	13	10	11	11	11	11	12	12	11	11	12	13	13	12	12	13	16	12	11	13	15	12	13	14	14	14	13	14	17	14	15	16	15	15	15	15	16	15	16	16	17	18	17	18	18	19	19	19	19	23	20	21	22	22	0	1	2	1	2	7	2	5	3	4	2	11	7	16	9	9	18	9	12	18	17	27	15	9	27	14	12	27	20	24	12	17	17	18	25	26	22	17	25	21	43	35	35	38	38	55	28	25	39	42	26	33	29	30	37	33	43	62	34	45	67	41	49	42	45	60	45	55	59	61	46	64	69	66	63	62	70	74	81	73	78	76	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-182.849113766202123	-181.456680447783697	-1.392433318418431	0.000001772220165	0.000000737478627	0.416132623755034	0.992390092470188	0	2	3	1	4	3	4	4	7	4	6	6	5	7	6	8	7	7	7	8	10	10	9	9	7	9	10	10	9	13	10	11	10	11	12	11	11	10	12	13	13	13	11	13	13	16	13	12	12	15	12	14	13	15	13	14	14	16	13	15	16	17	15	15	15	15	15	14	18	17	18	15	17	17	19	19	17	20	23	19	20	24	22	0	4	4	1	3	2	3	2	3	4	5	5	7	13	3	18	10	13	13	12	16	26	15	14	13	19	23	17	18	36	25	24	17	26	29	38	24	17	33	37	31	34	21	32	37	63	32	21	43	59	28	55	51	47	36	33	51	68	43	44	72	67	42	41	30	41	47	51	70	61	46	30	46	66	61	69	63	69	81	62	62	83	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-195.323032733133573	-193.124587697427245	-2.198445035706338	0.000000021836421	0.000000062737587	2.873070954336367	0.970859174413205	0	1	3	2	3	4	5	4	7	4	6	6	6	7	7	8	8	8	8	8	10	10	9	9	7	8	10	10	11	13	11	12	10	12	10	11	11	12	11	13	13	12	11	12	14	15	12	13	13	14	12	13	13	14	14	15	15	14	15	16	14	16	16	16	15	16	16	15	17	17	18	17	19	18	18	20	19	20	23	20	21	23	21	0	1	2	2	2	5	5	5	7	3	5	8	8	8	12	11	25	15	10	11	19	16	20	26	7	13	26	16	24	39	21	24	23	27	13	14	19	27	28	43	28	28	24	37	47	49	22	32	36	42	39	36	42	48	52	44	41	35	48	54	41	30	55	46	53	46	56	30	64	60	60	68	69	30	62	74	63	71	83	45	76	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
