step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
15000	-245.009603986765910	-243.355160371110713	-1.654443615655183	0.000000630337994	0.000000137809895	0.218628570783555	0.949213982286845	2	0	3	6	4	5	5	6	7	6	7	6	6	6	7	8	8	6	8	9	8	7	9	9	8	10	10	10	7	8	10	9	10	11	10	9	10	11	10	12	12	14	12	12	12	12	13	14	16	15	14	15	15	15	16	15	16	16	15	16	17	16	16	18	18	20	19	20	20	19	22	21	20	19	20	22	25	23	25	25	24	27	27	27	29	27	29	27	30	31	2	0	1	5	1	3	3	7	10	5	5	6	6	5	7	18	9	7	5	8	12	10	29	30	14	32	21	32	6	4	16	29	32	23	36	10	4	33	30	38	31	40	37	34	33	15	24	34	51	42	46	48	38	45	48	43	42	52	45	48	53	56	46	49	62	74	54	61	56	61	66	67	74	57	65	64	78	72	76	72	75	79	80	80	88	79	86	79	83	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-238.631271986881330	-235.712896009814813	-2.918375977066521	0.000000881129998	0.000000055285118	0.062743429813611	0.906918077426268	2	1	3	5	3	5	5	6	6	6	6	6	7	7	7	8	8	7	8	7	9	6	7	10	10	9	9	10	8	8	11	10	9	10	9	9	9	10	11	11	12	13	10	12	11	13	12	13	15	14	17	15	15	16	13	15	18	15	15	16	16	16	16	20	19	19	18	21	21	20	20	21	22	22	20	23	25	24	25	25	26	27	28	26	28	29	28	28	31	30	2	0	2	2	1	2	5	3	4	4	6	1	11	6	10	10	11	6	12	4	15	6	7	35	27	19	15	36	20	6	34	26	13	35	30	10	9	29	26	29	38	27	19	43	35	39	21	24	41	48	61	55	46	58	40	40	49	50	44	49	59	46	50	66	54	57	58	64	71	65	55	51	75	64	65	71	76	73	76	74	78	79	80	77	82	82	81	81	87	86	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
16000	-251.717839790670354	-249.277757525736831	-2.440082264933531	0.000000053785832	0.000000192287096	3.575051071755640	0.919800865451208	2	0	2	4	4	6	5	5	6	6	6	7	7	7	7	8	7	8	8	8	9	7	8	9	8	8	10	9	8	6	10	9	7	10	11	8	10	10	11	11	13	13	11	12	11	12	11	13	17	12	13	15	13	16	15	15	17	15	15	16	16	16	15	19	18	21	19	19	20	19	20	20	22	21	21	24	24	25	24	25	26	26	27	26	28	27	28	28	30	30	2	0	2	3	3	8	1	1	4	4	5	5	5	30	30	4	8	33	7	33	33	8	5	13	15	17	16	10	9	4	19	6	6	13	23	30	36	26	29	21	39	43	12	45	21	47	23	35	55	27	40	41	45	52	40	34	59	41	44	59	50	52	48	59	54	65	59	49	70	49	65	52	69	67	67	75	66	72	66	77	77	76	78	79	81	79	82	83	83	88	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
16500	-274.087228229174912	-271.453754542247736	-2.633473686927171	0.000000162265768	0.000000679242700	4.185988873616782	0.830242573660942	2	1	3	5	4	4	5	5	5	7	7	7	7	7	7	8	7	8	9	9	8	8	9	10	9	9	9	10	8	7	9	10	8	8	10	9	9	11	11	11	12	13	11	10	12	12	13	13	13	14	14	14	13	17	16	15	18	16	15	16	16	16	17	19	17	20	20	20	21	19	22	22	20	21	21	22	24	24	24	25	26	26	26	27	28	27	27	26	31	31	2	0	1	5	1	3	3	3	6	9	6	8	4	7	7	10	4	4	14	14	4	10	12	23	13	14	11	17	7	8	22	23	10	10	21	29	17	36	24	12	27	40	27	11	40	40	32	22	40	46	41	46	28	53	22	47	51	53	45	52	51	47	45	54	50	60	64	57	57	48	66	66	62	64	61	73	71	66	72	74	80	79	79	79	86	80	68	78	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	1	1	1	1	2	1	1	4	1	1	2
17000	-249.077413647826234	-247.177150181138387	-1.900263466687836	0.000000023844025	0.000000049768768	2.087263722647831	0.872391322313104	2	0	2	6	4	3	5	6	6	6	8	7	7	6	7	5	7	8	9	8	8	8	8	9	9	9	9	10	8	8	10	10	8	10	9	10	10	10	10	11	12	12	10	12	10	12	13	13	15	13	17	14	14	17	15	14	18	15	14	16	15	16	16	19	18	20	19	20	20	18	22	22	22	21	21	23	24	23	24	24	25	26	27	27	29	28	28	28	30	30	2	0	2	5	1	3	6	5	7	2	4	16	16	7	16	5	8	9	30	12	15	10	8	22	14	8	22	22	10	9	17	29	12	17	33	26	12	24	21	30	45	30	20	27	22	34	32	37	46	38	49	40	46	46	50	34	63	42	31	43	13	47	59	51	63	57	58	65	64	59	66	69	69	64	66	75	72	66	73	69	78	79	73	82	79	83	84	83	88	86	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1
17500	-235.501799391147529	-233.558395930410398	-1.943403460737143	0.000000195944500	0.000000430352088	2.196295835102319	0.938237288015036	2	0	3	5	4	5	5	6	6	6	8	7	8	7	7	7	6	7	9	8	8	8	8	10	7	9	10	9	8	8	9	10	9	11	11	10	10	10	10	12	12	12	11	12	12	12	10	13	16	13	14	15	14	16	14	12	18	17	15	16	14	16	17	19	18	20	19	19	20	19	21	22	21	22	21	24	24	23	24	25	26	27	26	27	28	28	29	29	32	31	2	0	2	3	3	5	3	5	5	3	8	10	16	5	7	10	7	10	25	18	16	6	17	18	5	30	17	18	12	17	12	20	30	26	28	13	22	22	19	37	33	29	24	35	35	47	13	47	50	23	40	56	43	61	40	36	59	52	46	53	41	61	49	61	59	58	49	62	70	58	68	75	64	69	68	78	74	73	64	72	77	76	76	81	80	84	83	83	87	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2
18000	-258.237842679068763	-255.935767981150690	-2.302074697918067	0.000000634897471	0.000002010240479	3.166244268577008	0.794403380944384	2	0	3	5	3	5	5	6	7	7	6	7	7	7	5	8	7	6	8	8	9	6	9	9	9	9	9	9	8	7	9	9	9	9	9	7	9	11	11	10	12	13	11	12	12	11	12	13	16	14	16	16	14	16	15	15	18	17	14	15	17	15	16	19	19	19	19	20	18	18	20	21	22	22	21	23	23	24	25	26	25	27	28	26	28	29	28	29	30	32	2	0	1	3	1	5	3	15	6	11	15	7	3	4	3	7	18	15	22	22	10	7	11	36	8	8	9	13	12	18	10	13	16	14	14	18	14	13	21	9	46	23	26	35	46	34	33	39	55	38	56	44	39	59	42	42	56	62	39	48	60	48	31	62	49	69	48	56	54	54	65	64	61	68	64	71	75	77	74	74	77	81	81	81	84	80	79	85	78	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1
18500	-266.342611045567821	-264.305509266298941	-2.037101779268867	0.000001602719682	0.000000213411703	0.133155975851338	0.795599672668515	1	-1	3	5	4	5	5	6	5	7	7	7	7	8	7	7	5	8	8	8	6	6	7	9	9	8	9	8	8	7	9	9	10	10	10	9	11	10	10	10	12	13	12	12	11	13	13	14	16	14	17	15	14	16	15	15	18	17	14	16	16	16	16	19	19	19	17	20	21	18	19	22	21	22	22	24	22	25	24	26	25	27	27	27	28	29	29	29	31	31	2	0	2	5	3	3	5	4	5	17	8	9	6	23	7	21	1	10	30	13	3	5	3	11	18	16	4	22	13	17	14	22	10	31	19	9	36	29	20	14	33	34	35	40	28	35	31	25	42	41	42	41	34	55	46	53	49	60	38	47	34	47	48	52	60	51	55	66	64	55	57	71	68	68	68	65	67	79	72	73	76	76	80	80	80	82	82	84	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	3	2	1	2	2	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1
19000	-253.223369694539770	-250.925809636198323	-2.297560058341448	0.000000067239380	0.000000212021391	3.153232404325069	0.800152990041418	2	0	2	5	4	5	5	6	5	6	7	7	6	7	7	8	8	8	6	8	7	7	7	6	8	6	9	10	8	8	10	9	9	11	11	8	10	10	9	12	12	13	11	13	10	13	12	13	16	15	17	15	14	17	15	14	18	16	15	16	16	17	17	20	18	20	19	20	19	18	19	20	21	22	21	24	24	25	23	24	26	26	25	27	27	28	28	28	30	31	2	0	2	3	3	5	5	9	5	5	9	4	5	4	9	7	13	4	6	22	6	10	8	7	7	4	30	22	15	19	14	12	29	36	32	26	16	8	11	33	37	45	18	31	30	35	45	41	41	32	55	44	40	61	48	47	61	55	56	53	48	49	46	65	51	57	65	63	51	54	61	70	71	64	51	74	73	79	64	74	76	77	69	74	78	83	82	85	87	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	2	1	1	1	2
19500	-227.195220293394954	-225.785581384060549	-1.409638909334405	0.000000173475145	0.000000146068271	0.842012676159674	0.950670061337978	1	0	2	5	2	4	5	7	6	6	7	8	7	8	8	7	8	7	9	8	9	7	9	9	10	10	9	10	9	8	10	10	9	11	11	10	11	10	11	11	12	14	10	13	9	12	13	14	16	14	15	15	14	17	16	16	17	15	16	17	14	15	16	20	18	20	19	20	20	18	22	21	22	21	20	23	25	24	22	26	26	28	26	28	28	28	27	29	31	31	2	0	2	5	2	5	6	4	3	7	4	8	10	4	13	7	10	4	11	22	17	7	8	8	12	14	22	11	15	11	15	27	18	36	19	16	11	15	24	31	29	35	20	40	20	40	31	34	61	46	47	46	41	47	50	62	48	47	47	52	46	35	53	65	55	54	60	52	55	49	74	65	69	67	70	72	76	79	74	78	77	80	76	87	87	87	80	87	85	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-270.434777563983175	-269.073115542765379	-1.361662021217776	0.000000179005758	0.000000107323207	0.599551699731246	0.898516627525845	2	1	3	4	2	4	5	5	6	6	8	8	7	8	8	7	7	6	9	7	9	8	8	10	10	9	10	8	8	8	9	7	9	10	10	9	11	11	11	11	12	14	11	12	11	11	12	14	15	13	17	13	14	15	15	15	18	14	15	16	16	16	15	17	19	19	19	20	19	20	21	21	22	22	22	22	24	24	24	25	26	27	28	26	28	28	29	27	29	30	2	0	2	2	2	2	3	5	4	7	20	9	4	16	9	10	8	4	9	6	15	13	9	23	23	15	23	10	17	8	20	8	16	30	14	17	24	13	36	29	15	30	14	31	22	19	30	38	34	40	55	39	45	50	50	42	54	46	48	42	50	58	50	55	42	62	51	64	64	69	67	65	70	67	72	68	72	71	76	76	77	81	81	79	69	80	86	77	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	4	1	1	1	1	1
20500	-273.458922910482045	-272.087658482374366	-1.371264428107703	0.000000044743361	0.000000021282506	0.475657284693851	0.905833071826937	2	0	2	6	1	4	5	6	4	6	7	7	7	7	6	7	8	8	7	8	8	7	6	9	9	9	10	8	8	8	10	10	7	9	10	10	10	11	10	12	13	13	10	12	9	12	11	13	16	14	16	14	14	15	15	15	18	15	16	14	15	16	16	18	17	20	20	20	21	18	21	21	21	21	22	23	24	24	25	26	25	28	28	27	29	28	27	27	30	32	2	0	2	1	2	1	9	9	3	9	8	15	23	6	6	7	8	10	9	8	19	6	3	19	7	14	15	12	13	13	17	28	23	14	17	14	14	21	21	20	38	31	20	39	13	39	22	32	42	43	52	43	46	38	39	53	52	44	52	42	37	60	41	55	54	57	62	51	67	51	70	64	64	66	67	69	75	73	76	77	66	80	88	81	88	88	75	76	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1
21000	-240.593499935097526	-238.903335285261875	-1.690164649835642	0.000000800661160	0.000001258172025	1.571416334645435	0.855007072247192	2	0	3	5	3	5	5	6	7	5	7	7	7	8	8	7	8	7	9	8	8	8	9	9	9	9	10	9	8	7	10	10	9	9	9	9	11	10	10	11	13	12	12	12	12	12	11	13	17	14	16	12	14	17	15	15	18	16	13	17	16	15	16	19	20	20	19	20	19	19	22	22	22	21	21	23	24	24	25	25	26	27	27	28	29	28	28	27	31	30	2	0	2	2	2	3	1	6	7	1	10	4	7	11	8	6	8	8	16	9	11	13	20	15	13	12	35	20	12	8	22	29	16	16	15	11	23	9	29	14	31	38	40	31	27	20	25	17	37	59	50	27	47	50	47	27	51	53	47	58	45	59	62	49	57	57	54	60	54	60	69	49	74	67	70	65	71	76	72	77	76	77	72	80	82	79	88	79	86	86	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
21500	-211.368754186075790	-209.737345893724296	-1.631408292351485	0.000000765400182	0.000001093826187	1.429090575242204	0.973755803198180	2	0	3	5	4	4	5	6	6	6	7	8	8	8	7	6	8	8	8	9	8	6	8	10	10	10	9	8	9	7	9	10	9	11	9	8	10	10	9	11	13	13	12	12	10	13	13	14	17	15	16	15	14	15	15	16	19	16	16	15	16	16	17	20	18	19	19	20	19	17	21	20	21	20	21	23	25	24	25	25	26	27	27	28	27	29	27	28	30	31	2	0	1	3	1	1	3	6	7	6	5	8	30	9	7	5	8	11	16	11	10	7	22	18	27	17	8	8	16	4	8	21	14	39	15	8	17	18	9	31	29	43	25	26	21	44	44	40	53	46	50	44	40	41	41	52	65	41	55	42	46	53	61	65	52	70	63	70	49	55	67	49	74	57	66	73	78	73	76	78	80	79	81	83	79	82	80	85	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-198.430746712110107	-196.622610480611201	-1.808136231498901	0.000000456494014	0.000000848417013	1.858550138559233	0.994941600080413	1	0	3	5	3	5	5	6	7	7	7	7	8	7	7	8	6	5	7	9	8	7	9	9	8	9	8	9	7	8	10	10	9	10	11	9	11	11	11	11	12	13	11	12	11	12	13	14	16	14	17	15	13	17	15	15	18	17	14	17	16	15	16	19	19	21	20	20	20	19	22	22	21	20	22	24	24	23	24	25	26	27	26	26	28	27	29	29	31	30	2	0	1	5	1	5	5	7	6	4	18	4	19	6	17	7	18	5	17	9	4	4	11	14	19	9	17	15	4	14	30	16	11	13	31	12	21	26	14	14	40	40	13	31	19	28	35	41	48	46	52	42	41	62	46	50	61	55	43	62	52	59	56	58	51	70	64	70	63	60	70	69	74	65	69	71	71	73	71	75	79	80	77	78	81	80	82	82	90	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-231.916523758179011	-230.090676353708261	-1.825847404470747	0.000000105456667	0.000000200592669	1.902133598128466	0.958483636264765	2	0	3	5	4	5	4	6	6	4	7	7	6	7	7	8	7	6	8	9	9	7	9	10	9	7	6	10	8	8	10	9	9	10	10	9	8	11	11	11	12	13	11	13	11	12	12	14	15	15	16	15	15	17	15	15	18	16	16	16	17	16	14	19	20	20	19	19	21	18	22	18	22	22	21	24	24	25	25	24	26	27	26	27	27	28	28	28	31	30	2	0	1	3	3	5	1	3	4	1	13	4	5	9	27	9	18	3	8	9	13	8	12	37	15	13	6	22	11	13	33	6	26	13	19	12	9	36	30	36	45	38	29	47	21	40	24	46	42	28	55	41	44	60	47	42	58	63	55	56	55	49	47	60	67	57	54	72	64	59	75	63	66	69	68	71	71	74	76	69	76	79	80	78	80	84	82	81	90	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
23000	-234.196461622227304	-232.825860537985562	-1.370601084241755	0.000000035668570	0.000000017065296	0.478440705808117	0.988532169255436	2	0	3	6	4	5	4	7	6	6	7	8	7	8	7	6	6	8	8	8	9	8	8	9	9	10	9	9	8	8	11	9	7	9	10	9	10	10	10	10	12	14	11	12	12	12	10	12	16	14	15	14	14	16	14	14	19	16	16	16	16	17	17	18	19	19	19	21	20	18	19	21	21	21	20	23	24	25	23	25	24	28	27	26	27	28	25	28	31	30	2	0	2	5	1	1	1	4	6	6	5	33	3	6	16	6	7	17	15	9	15	16	16	13	33	32	8	33	13	10	39	17	17	16	34	8	32	19	18	19	8	40	34	43	40	37	12	36	51	41	55	48	39	53	43	46	64	56	56	46	42	60	50	61	63	70	63	75	70	54	62	75	67	67	49	73	73	73	72	77	72	87	80	77	80	85	77	78	88	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
23500	-219.730194237550080	-218.366508919660760	-1.363685317889309	0.000000592281883	0.000000370891336	0.626207463817778	0.982823815340343	2	0	3	6	4	6	5	6	5	6	7	8	6	8	8	5	7	8	8	8	8	7	8	10	10	9	8	9	7	8	11	10	10	9	10	10	10	11	9	10	11	13	11	12	11	12	11	13	17	15	15	16	13	16	15	15	17	17	15	16	17	17	17	19	20	20	19	20	19	19	20	19	22	21	22	24	23	24	24	25	26	25	25	26	28	29	26	28	31	31	2	0	1	5	1	5	3	5	3	7	7	13	5	8	6	3	8	8	13	6	10	8	6	18	28	29	8	29	7	29	22	21	13	22	19	12	20	27	6	30	28	34	26	25	39	32	39	25	54	43	48	51	25	56	48	32	52	50	42	51	52	51	50	54	61	67	58	61	49	58	63	58	71	66	67	75	75	65	73	79	79	78	77	76	84	81	76	81	88	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-267.510333385636159	-266.126984298577895	-1.383349087058239	0.000000065630624	0.000000028682214	0.437024853525031	0.847139105568339	1	0	2	6	4	5	4	5	6	7	8	6	7	8	8	8	8	8	8	8	7	7	8	9	9	10	10	10	8	9	11	9	10	11	11	10	10	10	11	12	10	13	12	12	11	11	12	13	16	12	16	15	13	16	15	14	19	14	14	17	17	17	16	19	19	19	20	20	21	18	21	21	21	21	21	24	24	24	23	25	25	26	26	28	27	28	27	29	30	30	2	0	2	7	1	1	1	7	7	9	13	1	4	6	21	10	4	4	9	13	3	8	9	6	20	15	16	24	7	9	30	17	14	30	26	10	20	15	15	33	21	34	37	18	14	30	28	31	59	34	52	58	45	30	48	33	51	50	40	56	55	53	41	49	52	61	64	64	57	62	66	62	66	64	57	73	54	79	71	74	76	79	77	83	82	81	78	86	88	88	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-273.123698799815884	-271.289018906322838	-1.834679893493023	0.000000372912581	0.000000717458256	1.923931487355290	0.728665296346548	2	-1	2	5	3	5	6	6	7	5	7	5	8	7	7	7	7	6	8	7	9	7	9	10	9	9	9	10	8	8	11	8	9	10	9	10	9	10	11	12	12	13	11	11	12	12	12	13	17	14	16	14	13	16	15	16	18	14	15	16	16	17	13	19	19	21	18	20	21	18	22	21	21	21	22	23	25	24	25	26	26	27	27	27	29	28	29	28	31	32	2	0	2	3	3	1	12	5	12	3	12	5	18	10	8	18	10	5	12	10	9	8	8	20	17	14	11	30	22	15	25	4	11	13	22	4	17	37	15	15	33	30	33	34	35	38	43	47	63	45	58	43	21	58	36	46	54	27	48	52	15	54	39	60	62	70	62	60	67	60	69	64	65	63	57	66	78	69	68	66	76	77	79	77	84	82	84	81	86	85	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	3	2	1	2	2	1	2	1	1	4	1	1	2	1	1	1	2	2	1	1	1	1	4	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2
